ticker,FSLR UW Equity
2007-04-12,1.0927
2007-04-13,-2.5751
2007-04-16,5.9879
2007-04-17,-3.9563
2007-04-18,-1.0098
2007-04-19,-2.5745
2007-04-20,1.2298
2007-04-23,3.6611000000000002
2007-04-24,0.8394
2007-04-25,2.0261
2007-04-26,-1.5548
2007-04-27,-0.4848
2007-04-30,-5.7354
2007-05-01,-7.3179
2007-05-02,5.9353
2007-05-03,-1.6129
2007-05-04,15.0992
2007-05-07,4.3928
2007-05-08,-1.1633
2007-05-09,-0.3487
2007-05-10,0.175
2007-05-11,-1.2082
2007-05-14,-3.8456
2007-05-15,-2.8961
2007-05-16,1.2624
2007-05-17,1.5584
2007-05-18,-2.6853
2007-05-21,-2.1917
2007-05-22,4.6268
2007-05-23,1.4946
2007-05-24,-1.2752
2007-05-25,2.5987999999999998
2007-05-29,0.6145
2007-05-30,1.7429000000000001
2007-05-31,-0.3807
2007-06-01,0.1911
2007-06-04,0.8948
2007-06-05,4.4344
2007-06-06,-0.6543
2007-06-07,-1.1491
2007-06-08,0.964
2007-06-11,-0.3931
2007-06-12,0.141
2007-06-13,4.6734
2007-06-14,0.8069
2007-06-15,4.1889
2007-06-18,0.2305
2007-06-19,1.2264
2007-06-20,1.9939
2007-06-21,-0.7548
2007-06-22,5.8472
2007-06-25,1.7079
2007-06-26,2.2583
2007-06-27,0.4077
2007-06-28,1.658
2007-06-29,-0.932
2007-07-02,4.995
2007-07-03,3.9787
2007-07-05,-3.0263
2007-07-06,1.8618000000000001
2007-07-09,23.9485
2007-07-10,-3.7369
2007-07-11,-1.2534
2007-07-12,1.1018
2007-07-13,1.1072
2007-07-16,-3.3802
2007-07-17,-2.3115
2007-07-18,0.4202
2007-07-19,1.5648
2007-07-20,-1.3436
2007-07-23,-1.262
2007-07-24,-1.3977
2007-07-25,0.7274
2007-07-26,-0.574
2007-07-27,3.0729
2007-07-30,8.6638
2007-07-31,-6.41
2007-08-01,-4.5039
2007-08-02,-2.7535
2007-08-03,-4.295
2007-08-06,-1.8491
2007-08-07,7.2505
2007-08-08,4.3487
2007-08-09,-6.2783999999999995
2007-08-10,-8.1456
2007-08-13,0.983
2007-08-14,-4.1763
2007-08-15,-4.3801
2007-08-16,-6.477
2007-08-17,4.0796
2007-08-20,10.3274
2007-08-21,2.638
2007-08-22,2.6739
2007-08-23,-4.9157
2007-08-24,3.5563000000000002
2007-08-27,-1.7631999999999999
2007-08-28,-5.0819
2007-08-29,5.31
2007-08-30,6.9945
2007-08-31,1.2196
2007-09-04,3.1232
2007-09-05,-0.4487
2007-09-06,-1.9906000000000001
2007-09-07,-4.2537
2007-09-10,0.4803
2007-09-11,1.7626
2007-09-12,-3.973
2007-09-13,1.8037
2007-09-14,-1.5716
2007-09-17,-3.5289
2007-09-18,6.6624
2007-09-19,-0.0692
2007-09-20,1.8693
2007-09-21,9.2718
2007-09-24,0.2221
2007-09-25,0.9309
2007-09-26,0.4831
2007-09-27,-3.8112
2007-09-28,6.9975000000000005
2007-10-01,7.8308
2007-10-02,3.5996
2007-10-03,-2.7294
2007-10-04,3.017
2007-10-05,4.2337
2007-10-08,-0.0582
2007-10-09,-0.0583
2007-10-10,-0.962
2007-10-11,-4.3414
2007-10-12,4.4
2007-10-15,-0.5673
2007-10-16,2.9492000000000003
2007-10-17,0.1152
2007-10-18,1.0641
2007-10-19,-5.2145
2007-10-22,2.7469
2007-10-23,9.6859
2007-10-24,-1.1854
2007-10-25,1.0716
2007-10-26,0.3134
2007-10-29,3.8288
2007-10-30,-4.1293
2007-10-31,6.0501
2007-11-01,-2.1787
2007-11-02,-5.6582
2007-11-05,1.0508
2007-11-06,14.1121
2007-11-07,-1.1124
2007-11-08,34.6338
2007-11-09,-8.0667
2007-11-12,-14.0923
2007-11-13,5.8357
2007-11-14,-1.425
2007-11-15,2.9991
2007-11-16,11.3538
2007-11-19,1.472
2007-11-20,-3.9071
2007-11-21,2.4936
2007-11-23,-1.1153
2007-11-26,0.8899
2007-11-27,-2.066
2007-11-28,3.9784
2007-11-29,10.3298
2007-11-30,-0.4324
2007-12-03,-3.3439
2007-12-04,-6.4043
2007-12-05,5.309
2007-12-06,-3.3329
2007-12-07,7.8159
2007-12-10,6.1706
2007-12-11,-5.424
2007-12-12,2.2162
2007-12-13,2.7598000000000003
2007-12-14,1.3449
2007-12-17,-7.835
2007-12-18,6.5224
2007-12-19,0.3561
2007-12-20,-0.9598
2007-12-21,8.4691
2007-12-24,2.1171
2007-12-26,3.2605
2007-12-27,-1.9259
2007-12-28,-3.4338
2007-12-31,0.4135
2008-01-02,0.2545
2008-01-03,-0.7281
2008-01-04,-7.6466
2008-01-07,-3.5432
2008-01-08,-2.584
2008-01-09,1.5387
2008-01-10,-3.5429
2008-01-11,-2.0357
2008-01-14,1.5314
2008-01-15,-8.885
2008-01-16,-11.3482
2008-01-17,-7.7940000000000005
2008-01-18,5.0657
2008-01-22,3.9288
2008-01-23,-9.3058
2008-01-24,3.4262
2008-01-25,-0.105
2008-01-28,3.3396
2008-01-29,8.4181
2008-01-30,-3.9343
2008-01-31,-1.3995
2008-02-01,2.2941
2008-02-04,3.7431
2008-02-05,-7.7294
2008-02-06,-3.7418
2008-02-07,-3.3444
2008-02-08,4.5833
2008-02-11,9.4982
2008-02-12,-7.4246
2008-02-13,30.1321
2008-02-14,-1.9041000000000001
2008-02-15,-2.1061
2008-02-19,-3.3958
2008-02-20,2.3875
2008-02-21,-2.4931
2008-02-22,-0.1087
2008-02-25,3.5674
2008-02-26,0.8177
2008-02-27,-1.3594
2008-02-28,-5.71
2008-02-29,-0.0292
2008-03-03,1.116
2008-03-04,-2.3567
2008-03-05,5.232
2008-03-06,-2.0779
2008-03-07,-5.724
2008-03-10,-10.2886
2008-03-11,12.1991
2008-03-12,3.9221
2008-03-13,0.6849
2008-03-14,-3.1116
2008-03-17,-3.4555
2008-03-18,5.9154
2008-03-19,-4.0902
2008-03-20,-1.7465000000000002
2008-03-24,8.252
2008-03-25,4.8831
2008-03-26,0.1274
2008-03-27,3.3998
2008-03-28,0.5231
2008-03-31,1.0757
2008-04-01,2.7645999999999997
2008-04-02,5.0604
2008-04-03,0.8215
2008-04-04,10.4928
2008-04-07,-2.0683
2008-04-08,-0.0955
2008-04-09,-0.7794
2008-04-10,0.4928
2008-04-11,-1.0693
2008-04-14,2.1618
2008-04-15,4.8231
2008-04-16,2.9897
2008-04-17,-2.8894
2008-04-18,-0.515
2008-04-21,2.0883
2008-04-22,2.1175
2008-04-23,-4.0264
2008-04-24,-0.8461
2008-04-25,1.6324999999999998
2008-04-28,-0.9437
2008-04-29,-0.2101
2008-04-30,2.4814
2008-05-01,-9.7572
2008-05-02,4.8349
2008-05-05,-2.6861
2008-05-06,3.627
2008-05-07,-0.6174
2008-05-08,-0.3793
2008-05-09,3.1545
2008-05-12,0.1195
2008-05-13,6.7196
2008-05-14,1.3027
2008-05-15,-0.3767
2008-05-16,1.4408
2008-05-19,-4.9165
2008-05-20,1.0679
2008-05-21,-6.5572
2008-05-22,-2.8699
2008-05-23,2.5974
2008-05-27,-4.7831
2008-05-28,3.0246
2008-05-29,-7.7165
2008-05-30,6.1246
2008-06-02,-4.3283
2008-06-03,0.5313
2008-06-04,-5.6117
2008-06-05,5.4018
2008-06-06,-1.6836
2008-06-09,-2.7534
2008-06-10,0.1593
2008-06-11,3.2796
2008-06-12,3.6218
2008-06-13,4.5853
2008-06-16,1.097
2008-06-17,1.7376
2008-06-18,-2.2925
2008-06-19,-0.5186
2008-06-20,-2.2237
2008-06-23,7.3745
2008-06-24,0.0764
2008-06-25,0.6627
2008-06-26,-5.8112
2008-06-27,-2.5689
2008-06-30,2.4676
2008-07-01,-0.7844
2008-07-02,-8.438
2008-07-03,2.3443
2008-07-07,1.2419
2008-07-08,2.0249
2008-07-09,1.2977
2008-07-10,5.5011
2008-07-11,-0.3214
2008-07-14,2.4579
2008-07-15,-3.1333
2008-07-16,4.1877
2008-07-17,-3.5274
2008-07-18,0.3053
2008-07-21,0.6839
2008-07-22,-5.2386
2008-07-23,-2.5258000000000003
2008-07-24,1.6825999999999999
2008-07-25,-0.6172
2008-07-28,1.6917
2008-07-29,3.9978
2008-07-30,2.6768
2008-07-31,0.0386
2008-08-01,-1.5327
2008-08-04,-4.8087
2008-08-05,-1.1039
2008-08-06,1.7821
2008-08-07,-1.1264
2008-08-08,-3.0455
2008-08-11,-3.8275
2008-08-12,0.9798
2008-08-13,3.8334
2008-08-14,-0.0115
2008-08-15,1.8923
2008-08-18,-3.0198
2008-08-19,0.7084
2008-08-20,5.5075
2008-08-21,2.3005
2008-08-22,1.2711999999999999
2008-08-25,-4.1652000000000005
2008-08-26,0.6346
2008-08-27,1.5545
2008-08-28,0.361
2008-08-29,-0.4856
2008-09-02,-5.8016
2008-09-03,-5.165
2008-09-04,-4.0503
2008-09-05,-0.4723
2008-09-08,-5.6481
2008-09-09,-10.185
2008-09-10,5.625
2008-09-11,-0.8095
2008-09-12,2.4387
2008-09-15,-5.4414
2008-09-16,5.7545
2008-09-17,-1.2346
2008-09-18,5.3726
2008-09-19,8.286
2008-09-22,-7.9578
2008-09-23,-5.2818
2008-09-24,5.1733
2008-09-25,-0.1894
2008-09-26,-6.4369
2008-09-29,-12.9484
2008-09-30,4.7696
2008-10-01,4.4201
2008-10-02,-9.8347
2008-10-03,-8.2481
2008-10-06,-2.1875999999999998
2008-10-07,-19.8095
2008-10-08,-0.4453
2008-10-09,-7.3217
2008-10-10,-0.5504
2008-10-13,22.5798
2008-10-14,-0.5973
2008-10-15,-13.6888
2008-10-16,14.7183
2008-10-17,-4.7283
2008-10-20,6.6519
2008-10-21,-1.9586000000000001
2008-10-22,-2.777
2008-10-23,-9.1081
2008-10-24,-3.375
2008-10-27,-10.4704
2008-10-28,5.5786999999999995
2008-10-29,4.9504
2008-10-30,20.490099999999998
2008-10-31,-0.2568
2008-11-03,12.6722
2008-11-04,9.6412
2008-11-05,-14.3251
2008-11-06,-5.5822
2008-11-07,4.227
2008-11-10,-7.4631
2008-11-11,-5.4874
2008-11-12,-15.9206
2008-11-13,13.8561
2008-11-14,-6.8071
2008-11-17,-1.0533
2008-11-18,-4.3185
2008-11-19,-8.5293
2008-11-20,-13.7447
2008-11-21,6.3969
2008-11-24,21.3447
2008-11-25,4.0579
2008-11-26,9.0281
2008-11-28,-2.2932
2008-12-01,-11.727
2008-12-02,5.3721
2008-12-03,15.1567
2008-12-04,-8.7646
2008-12-05,5.3607
2008-12-08,4.9012
2008-12-09,-13.1489
2008-12-10,2.1945
2008-12-11,-1.763
2008-12-12,-0.5529
2008-12-15,-4.8922
2008-12-16,13.8579
2008-12-17,12.108
2008-12-18,-2.8604000000000003
2008-12-19,2.0308
2008-12-22,-5.4521
2008-12-23,3.2779
2008-12-24,-2.6498
2008-12-26,0.9572
2008-12-29,0.7259
2008-12-30,-0.25
2008-12-31,1.7029
2009-01-02,9.8144
2009-01-05,4.1584
2009-01-06,-2.5919
2009-01-07,-3.3895
2009-01-08,4.6195
2009-01-09,4.6215
2009-01-12,-7.7581
2009-01-13,-5.8894
2009-01-14,-5.4713
2009-01-15,6.8976
2009-01-16,1.9919
2009-01-20,-5.2675
2009-01-21,2.6568
2009-01-22,-2.9133
2009-01-23,0.1529
2009-01-26,1.1199
2009-01-27,1.4599
2009-01-28,3.4023
2009-01-29,-6.1626
2009-01-30,4.3173
2009-02-02,-3.1723
2009-02-03,1.5838999999999999
2009-02-04,3.1682
2009-02-05,3.3676
2009-02-06,-2.3299
2009-02-09,1.8045
2009-02-10,-2.4909
2009-02-11,1.1224
2009-02-12,-0.858
2009-02-13,-0.7898
2009-02-17,-7.4905
2009-02-18,-3.3002000000000002
2009-02-19,1.6097000000000001
2009-02-20,2.064
2009-02-23,-6.8428
2009-02-24,10.2852
2009-02-25,-21.8114
2009-02-26,-2.4617
2009-02-27,0.7048
2009-03-02,-1.6739000000000002
2009-03-03,6.2229
2009-03-04,2.5444
2009-03-05,-3.0552
2009-03-06,-1.1841
2009-03-09,-0.1198
2009-03-10,11.1573
2009-03-11,-0.8053
2009-03-12,5.8755
2009-03-13,2.4111000000000002
2009-03-16,-3.5893
2009-03-17,-7.1577
2009-03-18,2.3111
2009-03-19,5.1922
2009-03-20,-3.5497
2009-03-23,8.8477
2009-03-24,-1.328
2009-03-25,3.6355
2009-03-26,12.2481
2009-03-27,-2.0148
2009-03-30,-7.1933
2009-03-31,-2.9687
2009-04-01,2.11
2009-04-02,1.8598
2009-04-03,-2.6372999999999998
2009-04-06,2.8129
2009-04-07,-3.6479
2009-04-08,1.9306
2009-04-09,4.6872
2009-04-13,1.4432
2009-04-14,2.7759
2009-04-15,0.7765
2009-04-16,-1.5544
2009-04-17,-2.1303
2009-04-20,-3.6996
2009-04-21,1.1987
2009-04-22,4.0888
2009-04-23,-1.6247
2009-04-24,2.7596
2009-04-27,3.0788
2009-04-28,-3.5132
2009-04-29,3.4161
2009-04-30,23.4852
2009-05-01,-3.4172000000000002
2009-05-04,7.0485
2009-05-05,-0.7385
2009-05-06,3.7615
2009-05-07,-2.2012
2009-05-08,-2.0508
2009-05-11,1.3504
2009-05-12,-1.5390000000000001
2009-05-13,-5.8641
2009-05-14,0.5349
2009-05-15,-1.6627
2009-05-18,4.2101
2009-05-19,2.596
2009-05-20,6.6948
2009-05-21,-4.5455
2009-05-22,-0.766
2009-05-26,-6.3687000000000005
2009-05-27,0.6573
2009-05-28,1.6935
2009-05-29,3.4013999999999998
2009-06-01,-0.4947
2009-06-02,-2.4119
2009-06-03,-3.2466
2009-06-04,3.2211
2009-06-05,-1.1723
2009-06-08,1.0269
2009-06-09,-0.5925
2009-06-10,2.1161
2009-06-11,-1.419
2009-06-12,-0.163
2009-06-15,-2.6224
2009-06-16,-3.8775
2009-06-17,-2.1681
2009-06-18,1.1526
2009-06-19,1.8737
2009-06-22,-6.423
2009-06-23,1.3062
2009-06-24,4.1175
2009-06-25,-6.8404
2009-06-26,0.7775
2009-06-29,-2.1901
2009-06-30,3.1298
2009-07-01,-4.2129
2009-07-02,-0.7019
2009-07-06,-2.9831
2009-07-07,-3.2487
2009-07-08,3.3439
2009-07-09,-2.3198
2009-07-10,-2.0601
2009-07-13,1.8798
2009-07-14,-2.9152
2009-07-15,4.9951
2009-07-16,-2.1869
2009-07-17,-0.5572
2009-07-20,1.4459
2009-07-21,5.9738
2009-07-22,-2.5997
2009-07-23,4.2415
2009-07-24,7.3837
2009-07-27,1.2217
2009-07-28,-2.0991
2009-07-29,0.0536
2009-07-30,3.3097
2009-07-31,-11.04
2009-08-03,0.7708
2009-08-04,-4.8849
2009-08-05,1.0542
2009-08-06,-4.5339
2009-08-07,2.6618
2009-08-10,0.5322
2009-08-11,-0.5497
2009-08-12,-1.051
2009-08-13,-0.1586
2009-08-14,-2.0586
2009-08-17,-5.1841
2009-08-18,-0.9745
2009-08-19,-1.2695
2009-08-20,-0.8369
2009-08-21,-6.66
2009-08-24,1.9975
2009-08-25,3.3043
2009-08-26,-1.1156
2009-08-27,-0.6864
2009-08-28,-1.3267
2009-08-31,-2.1174
2009-09-01,-5.4121
2009-09-02,2.887
2009-09-03,1.3692
2009-09-04,1.2756
2009-09-08,10.6528
2009-09-09,1.6368
2009-09-10,2.745
2009-09-11,-2.572
2009-09-14,-2.6764
2009-09-15,5.2671
2009-09-16,4.9251000000000005
2009-09-17,2.7755
2009-09-18,3.3558
2009-09-21,0.7045
2009-09-22,-0.6041
2009-09-23,-2.2969
2009-09-24,-1.3686
2009-09-25,1.4938
2009-09-28,-3.1334
2009-09-29,2.681
2009-09-30,0.5327
2009-10-01,-6.0905
2009-10-02,4.4932
2009-10-05,-0.9467
2009-10-06,1.3932
2009-10-07,2.7813
2009-10-08,1.2206
2009-10-09,-0.0255
2009-10-12,2.1125
2009-10-13,-3.55
2009-10-14,0.0
2009-10-15,-1.0174
2009-10-16,-3.4108
2009-10-19,3.1517
2009-10-20,1.8595000000000002
2009-10-21,-0.6967
2009-10-22,1.3902
2009-10-23,-2.3642
2009-10-26,1.6274
2009-10-27,-3.0025
2009-10-28,0.9053
2009-10-29,-16.5655
2009-10-30,-3.5898
2009-11-02,-0.1886
2009-11-03,2.309
2009-11-04,-2.3452
2009-11-05,-0.6826
2009-11-06,-2.3435
2009-11-09,1.3313
2009-11-10,0.3347
2009-11-11,-0.0417
2009-11-12,-3.738
2009-11-13,2.5223
2009-11-16,4.3372
2009-11-17,0.47
2009-11-18,0.5484
2009-11-19,-2.8395
2009-11-20,0.0413
2009-11-23,0.1981
2009-11-24,-1.7872
2009-11-25,1.4423
2009-11-27,-0.5539
2009-11-30,-0.9892
2009-12-01,2.4431
2009-12-02,-0.1721
2009-12-03,5.1802
2009-12-04,1.1708
2009-12-07,4.2895
2009-12-08,-1.2132
2009-12-09,1.3629
2009-12-10,-1.7877999999999998
2009-12-11,0.1204
2009-12-14,4.1698
2009-12-15,0.2452
2009-12-16,-1.6188
2009-12-17,-0.7386
2009-12-18,0.0368
2009-12-21,0.8911
2009-12-22,-1.0877
2009-12-23,-2.155
2009-12-24,0.9202
2009-12-28,0.7698
2009-12-29,0.5266
2009-12-30,0.9222
2009-12-31,-1.0162
2010-01-04,0.0443
2010-01-05,1.3952
2010-01-06,1.9439
2010-01-07,0.3285
2010-01-08,-0.5695
2010-01-11,-1.0309
2010-01-12,-3.805
2010-01-13,-0.564
2010-01-14,-5.5887
2010-01-15,-0.6168
2010-01-19,-0.1048
2010-01-20,-3.4936
2010-01-21,-0.4097
2010-01-22,-5.6498
2010-01-25,-0.5961
2010-01-26,3.0523
2010-01-27,-0.8599
2010-01-28,0.184
2010-01-29,-0.9182
2010-02-01,3.6981
2010-02-02,-0.1021
2010-02-03,1.4484
2010-02-04,-4.7619
2010-02-05,0.6966
2010-02-08,-2.6097
2010-02-09,1.8702999999999999
2010-02-10,-3.4955
2010-02-11,4.0977
2010-02-12,1.1335
2010-02-16,5.4387
2010-02-17,2.3566
2010-02-18,1.6663999999999999
2010-02-19,-8.1479
2010-02-22,-2.5086
2010-02-23,-6.4639
2010-02-24,-0.6145
2010-02-25,-2.0546
2010-02-26,2.8455
2010-03-01,-0.2644
2010-03-02,1.5622
2010-03-03,0.3449
2010-03-04,0.3809
2010-03-05,0.8052
2010-03-08,-0.2571
2010-03-09,-2.2275
2010-03-10,4.453
2010-03-11,2.4696
2010-03-12,1.6183999999999998
2010-03-15,-0.528
2010-03-16,0.2785
2010-03-17,-0.4686
2010-03-18,0.3749
2010-03-19,-1.5895000000000001
2010-03-22,-3.4775
2010-03-23,2.4323
2010-03-24,-2.2942
2010-03-25,2.3755
2010-03-26,3.9714
2010-03-29,2.4635
2010-03-30,2.354
2010-03-31,0.3847
2010-04-01,-1.1007
2010-04-05,0.8079
2010-04-06,-1.4311
2010-04-07,5.0361
2010-04-08,-0.2765
2010-04-09,-1.4891
2010-04-12,2.8061
2010-04-13,-0.8212
2010-04-14,4.2978
2010-04-15,4.2643
2010-04-16,-2.5961
2010-04-19,-1.1316
2010-04-20,0.994
2010-04-21,-2.7065
2010-04-22,2.6439
2010-04-23,-0.0523
2010-04-26,-1.4342
2010-04-27,-2.7207
2010-04-28,-0.1792
2010-04-29,17.7476
2010-04-30,-4.8519
2010-05-03,2.3406000000000002
2010-05-04,-4.8873
2010-05-05,-4.1365
2010-05-06,-8.7421
2010-05-07,0.2536
2010-05-10,6.3647
2010-05-11,-2.2248
2010-05-12,0.918
2010-05-13,-2.037
2010-05-14,-4.5159
2010-05-17,-5.9347
2010-05-18,-2.7481
2010-05-19,-0.0545
2010-05-20,-0.7727
2010-05-21,4.3976
2010-05-24,-4.1597
2010-05-25,3.1224
2010-05-26,-2.0689
2010-05-27,4.9959
2010-05-28,-2.9706
2010-06-01,-4.6725
2010-06-02,3.6131
2010-06-03,1.8652
2010-06-04,-2.8395
2010-06-07,-4.2607
2010-06-08,-0.7417
2010-06-09,-1.255
2010-06-10,6.1026
2010-06-11,-1.9111
2010-06-14,0.2424
2010-06-15,9.03
2010-06-16,1.305
2010-06-17,3.9404
2010-06-18,0.1863
2010-06-21,-0.9945
2010-06-22,-2.1315
2010-06-23,0.7593
2010-06-24,-3.205
2010-06-25,2.0362999999999998
2010-06-28,-0.0252
2010-06-29,-4.0342
2010-06-30,-0.5156
2010-07-01,3.1802
2010-07-02,2.6139
2010-07-06,1.1284
2010-07-07,5.4398
2010-07-08,1.6652
2010-07-09,1.1328
2010-07-12,-1.8315000000000001
2010-07-13,0.717
2010-07-14,1.9672
2010-07-15,-1.3136999999999999
2010-07-16,-1.9321000000000002
2010-07-19,2.04
2010-07-20,3.55
2010-07-21,-0.8222
2010-07-22,1.9097
2010-07-23,1.6778
2010-07-26,-0.4215
2010-07-27,-1.9082
2010-07-28,0.2194
2010-07-29,-1.1238
2010-07-30,-7.417
2010-08-02,0.55
2010-08-03,0.444
2010-08-04,3.749
2010-08-05,-1.3085
2010-08-06,-0.2081
2010-08-09,0.3785
2010-08-10,-0.5618
2010-08-11,-2.8401
2010-08-12,-0.7168
2010-08-13,-0.1043
2010-08-16,0.4256
2010-08-17,0.6477
2010-08-18,-0.6197
2010-08-19,-1.495
2010-08-20,1.4772
2010-08-23,1.0078
2010-08-24,-0.8948
2010-08-25,-0.1438
2010-08-26,1.3602
2010-08-27,1.7367
2010-08-30,-2.0174
2010-08-31,1.2433
2010-09-01,1.8146
2010-09-02,3.626
2010-09-03,1.1565
2010-09-07,-1.2166
2010-09-08,1.8251
2010-09-09,0.7942
2010-09-10,0.0506
2010-09-13,0.3179
2010-09-14,1.7429000000000001
2010-09-15,-0.7149
2010-09-16,3.1941
2010-09-17,0.0967
2010-09-20,0.6488
2010-09-21,0.1234
2010-09-22,-1.6781000000000001
2010-09-23,-0.2229
2010-09-24,2.695
2010-09-27,0.5575
2010-09-28,0.4124
2010-09-29,0.505
2010-09-30,-1.2863
2010-10-01,-0.0814
2010-10-04,-3.3689
2010-10-05,0.253
2010-10-06,-2.7974
2010-10-07,1.3849
2010-10-08,-2.0916
2010-10-11,1.3660999999999999
2010-10-12,-1.7849
2010-10-13,-0.0584
2010-10-14,3.8925
2010-10-15,1.6168
2010-10-18,1.7363
2010-10-19,-2.2302
2010-10-20,-0.2782
2010-10-21,1.1716
2010-10-22,0.3309
2010-10-25,1.0993
2010-10-26,0.6796
2010-10-27,1.4512
2010-10-28,0.5655
2010-10-29,-8.9117
2010-11-01,-2.3533
2010-11-02,2.3802
2010-11-03,0.0
2010-11-04,-0.8428
2010-11-05,1.7219
2010-11-08,1.03
2010-11-09,-1.1693
2010-11-10,1.0749
2010-11-11,0.5995
2010-11-12,-1.8162
2010-11-15,0.9177
2010-11-16,-6.4227
2010-11-17,-6.0142
2010-11-18,0.6594
2010-11-19,2.6529
2010-11-22,-1.8831
2010-11-23,-0.265
2010-11-24,1.7633
2010-11-26,-0.1345
2010-11-29,-3.0661
2010-11-30,0.4087
2010-12-01,3.1665
2010-12-02,3.732
2010-12-03,-0.3043
2010-12-06,2.2736
2010-12-07,-2.2902
2010-12-08,1.924
2010-12-09,-0.2097
2010-12-10,3.7006
2010-12-13,-0.9265
2010-12-14,0.1242
2010-12-15,-1.3792
2010-12-16,0.3404
2010-12-17,-1.7403
2010-12-20,-0.758
2010-12-21,0.5974
2010-12-22,-0.9923
2010-12-23,0.167
2010-12-27,-0.5685
2010-12-28,-1.456
2010-12-29,0.4255
2010-12-30,0.9783
2010-12-31,-0.7247
2011-01-03,2.0286
2011-01-04,-1.2502
2011-01-05,0.3661
2011-01-06,2.2264
2011-01-07,-0.7062
2011-01-10,2.1336
2011-01-11,0.9236
2011-01-12,1.5542
2011-01-13,1.2301
2011-01-14,-0.5016
2011-01-18,5.0483
2011-01-19,-2.8861
2011-01-20,2.5821
2011-01-21,0.0136
2011-01-24,6.0986
2011-01-25,-3.6957
2011-01-26,0.8233
2011-01-27,-0.5531
2011-01-28,-2.3374
2011-01-31,4.8071
2011-02-01,0.9833
2011-02-02,5.3171
2011-02-03,-1.3564
2011-02-04,-2.6084
2011-02-07,0.8611
2011-02-08,-0.5148
2011-02-09,-1.9813
2011-02-10,1.3712
2011-02-11,5.4868
2011-02-14,0.9873
2011-02-15,-0.8882
2011-02-16,1.6480000000000001
2011-02-17,1.0651
2011-02-18,-1.5105
2011-02-22,-2.4492
2011-02-23,-0.6581
2011-02-24,1.0183
2011-02-25,-5.4409
2011-02-28,-5.3493
2011-03-01,-0.0136
2011-03-02,-1.1739
2011-03-03,0.1854
2011-03-04,0.6442
2011-03-07,-2.9282
2011-03-08,0.4349
2011-03-09,-0.3283
2011-03-10,-1.8711
2011-03-11,-0.2071
2011-03-14,5.131
2011-03-15,8.1683
2011-03-16,-2.4102
2011-03-17,-0.6964
2011-03-18,-2.8182
2011-03-21,0.3475
2011-03-22,-0.7857
2011-03-23,0.5705
2011-03-24,0.3804
2011-03-25,0.0133
2011-03-28,1.8878
2011-03-29,1.8267
2011-03-30,-0.4421
2011-03-31,3.5073
2011-04-01,-0.2736
2011-04-04,-2.581
2011-04-05,-2.0799
2011-04-06,-1.5751
2011-04-07,-1.1952
2011-04-08,-0.9946
2011-04-11,-1.9821
