ticker,KG UN Equity
2000-10-13,9.0909
2000-10-16,-2.4425
2000-10-17,-5.7437000000000005
2000-10-18,2.1875
2000-10-19,2.2936
2000-10-20,-0.4484
2000-10-23,1.3514
2000-10-24,-0.5926
2000-10-25,0.8942
2000-10-26,0.0
2000-10-27,-1.3294000000000001
2000-10-30,2.3952
2000-10-31,4.8246
2000-11-01,4.6025
2000-11-02,3.2
2000-11-03,1.292
2000-11-06,-2.4234999999999998
2000-11-07,-1.1764999999999999
2000-11-08,-0.3968
2000-11-09,3.0544
2000-11-10,-0.3866
2000-11-13,-5.5626999999999995
2000-11-14,0.5479
2000-11-15,-0.545
2000-11-16,3.6986
2000-11-17,-0.6605
2000-11-20,-2.5266
2000-11-21,-3.9563
2000-11-22,0.8523
2000-11-24,2.3944
2000-11-27,7.8404
2000-11-28,1.4031
2000-11-29,0.6289
2000-11-30,-2.5
2000-12-01,0.5128
2000-12-04,-2.0408
2000-12-05,3.3854
2000-12-06,-1.2594
2000-12-07,0.0
2000-12-08,7.6531
2000-12-11,2.2512
2000-12-12,-7.7636
2000-12-13,-5.7789
2000-12-14,1.7332999999999998
2000-12-15,0.5242
2000-12-18,-1.1734
2000-12-19,3.2982
2000-12-20,-3.8314
2000-12-21,-0.664
2000-12-22,3.2086
2000-12-26,3.886
2000-12-27,1.3716
2000-12-28,3.075
2000-12-29,-1.3126
2001-01-02,-3.5067
2001-01-03,-9.6491
2001-01-04,1.9417
2001-01-05,-5.5782
2001-01-08,-2.1614
2001-01-09,2.5037000000000003
2001-01-10,-6.1782
2001-01-11,-5.9724
2001-01-12,9.4463
2001-01-16,3.4226
2001-01-17,-5.6115
2001-01-18,6.0976
2001-01-19,-2.4425
2001-01-22,2.651
2001-01-23,6.3128
2001-01-24,-1.8893
2001-01-25,1.238
2001-01-26,-1.7663
2001-01-29,1.6874
2001-01-30,-2.0675
2001-01-31,0.6889
2001-02-01,2.1849
2001-02-02,-1.987
2001-02-05,-0.8374
2001-02-06,0.6889
2001-02-07,1.7877
2001-02-08,-0.889
2001-02-09,-3.2378
2001-02-12,1.4018
2001-02-13,-1.8506
2001-02-14,0.1817
2001-02-15,-0.4535
2001-02-16,3.0979
2001-02-20,-0.5966
2001-02-21,-1.2003
2001-02-22,-5.7818000000000005
2001-02-23,-2.34
2001-02-26,10.489
2001-02-27,0.1328
2001-02-28,1.4365
2001-03-01,-7.4074
2001-03-02,0.7529
2001-03-05,-1.3312
2001-03-06,-5.7041
2001-03-07,-4.995
2001-03-08,5.4161
2001-03-09,0.0501
2001-03-12,-6.9639
2001-03-13,0.0
2001-03-14,2.9887
2001-03-15,1.0458
2001-03-16,0.9314
2001-03-19,5.0756
2001-03-20,-4.1474
2001-03-21,-7.101
2001-03-22,-5.7808
2001-03-23,7.8802
2001-03-26,4.9865
2001-03-27,3.4403
2001-03-28,2.5068
2001-03-29,1.7191
2001-03-30,-2.9993
2001-04-02,-4.1718
2001-04-03,-3.7644
2001-04-04,-1.5434
2001-04-05,3.5135
2001-04-06,-1.5666
2001-04-09,3.1565
2001-04-10,1.9542000000000002
2001-04-11,-2.976
2001-04-12,9.4359
2001-04-16,-0.6651
2001-04-17,1.5065
2001-04-18,-1.1779
2001-04-19,-4.6722
2001-04-20,1.4254
2001-04-23,-1.43
2001-04-24,-1.9260000000000002
2001-04-25,5.2793
2001-04-26,2.2529
2001-04-27,-1.2082
2001-04-30,1.0312
2001-05-01,-0.1899
2001-05-02,-0.761
2001-05-03,-1.342
2001-05-04,0.8016
2001-05-07,0.8916
2001-05-08,-1.2658
2001-05-09,0.8708
2001-05-10,-1.4628
2001-05-11,1.6061999999999999
2001-05-14,0.5749
2001-05-15,-0.262
2001-05-16,5.7783999999999995
2001-05-17,0.1806
2001-05-18,0.5633
2001-05-21,1.8149
2001-05-22,5.6338
2001-05-23,0.4375
2001-05-24,1.7424
2001-05-25,0.1019
2001-05-29,0.224
2001-05-30,0.63
2001-05-31,2.1405
2001-06-01,6.5836
2001-06-04,2.6897
2001-06-05,-0.4697
2001-06-06,-3.0127
2001-06-07,-0.0749
2001-06-08,0.2809
2001-06-11,-0.5042
2001-06-12,-0.7883
2001-06-13,0.4729
2001-06-14,-1.6193
2001-06-15,3.0048
2001-06-18,2.8428
2001-06-19,2.3487
2001-06-20,-0.1589
2001-06-21,-1.8211
2001-06-22,-2.269
2001-06-25,-2.6534
2001-06-26,3.2936
2001-06-27,-1.9790999999999999
2001-06-28,-0.6917
2001-06-29,1.186
2001-07-02,-0.9488
2001-07-03,-1.6905000000000001
2001-07-05,-0.8407
2001-07-06,0.4817
2001-07-09,1.534
2001-07-10,0.6232
2001-07-11,0.6944
2001-07-12,4.9394
2001-07-13,3.0018
2001-07-16,-4.0524000000000004
2001-07-17,2.4802
2001-07-18,4.5072
2001-07-19,0.3188
2001-07-20,2.7099
2001-07-23,-7.9262
2001-07-24,-2.783
2001-07-25,2.1106
2001-07-26,1.2117
2001-07-27,2.1127
2001-07-30,3.1034
2001-07-31,0.7804
2001-08-01,-6.2832
2001-08-02,-2.9745
2001-08-03,2.1898
2001-08-06,-2.5952
2001-08-07,0.9778
2001-08-08,-3.5827
2001-08-09,5.0967
2001-08-10,0.43
2001-08-13,2.7593
2001-08-14,2.3148
2001-08-15,-0.3394
2001-08-16,-0.2951
2001-08-17,0.1821
2001-08-20,-1.7955
2001-08-21,-1.5969
2001-08-22,-1.4346
2001-08-23,5.8697
2001-08-24,0.293
2001-08-27,1.6179999999999999
2001-08-28,-1.5922
2001-08-29,0.8315
2001-08-30,-0.8246
2001-08-31,-2.809
2001-09-04,0.7399
2001-09-05,-3.7182
2001-09-06,-3.9333
2001-09-07,0.3226
2001-09-10,2.2013
2001-09-17,-1.7425000000000002
2001-09-18,-6.6502
2001-09-19,-1.3984
2001-09-20,4.0942
2001-09-21,-2.1851
2001-09-24,3.0223
2001-09-25,2.8827
2001-09-26,1.7852999999999999
2001-09-27,1.9487999999999999
2001-09-28,0.2389
2001-10-01,-1.3111
2001-10-02,1.6425
2001-10-03,1.8774
2001-10-04,-1.5629
2001-10-05,-1.8483
2001-10-08,-2.2453
2001-10-09,2.1734
2001-10-10,1.0394
2001-10-11,0.5024
2001-10-12,0.0238
2001-10-15,1.9752
2001-10-16,0.1167
2001-10-17,-0.373
2001-10-18,-1.7314
2001-10-19,1.4285999999999999
2001-10-22,3.4272
2001-10-23,-4.6754
2001-10-24,-9.0476
2001-10-25,2.199
2001-10-26,0.8453
2001-10-29,-6.0198
2001-10-30,-1.4865
2001-10-31,6.9684
2001-11-01,-1.2054
2001-11-02,-3.7902
2001-11-05,0.2698
2001-11-06,2.5564999999999998
2001-11-07,-0.2886
2001-11-08,-2.6579
2001-11-09,-1.0543
2001-11-12,-1.7213
2001-11-13,0.5004
2001-11-14,2.7663
2001-11-15,2.2611
2001-11-16,3.7115
2001-11-19,0.0
2001-11-20,1.5228000000000002
2001-11-21,-2.075
2001-11-23,1.5828
2001-11-26,2.9404
2001-11-27,-1.4647999999999999
2001-11-28,-1.9078
2001-11-29,-0.0253
2001-11-30,0.6569
2001-12-03,1.7821
2001-12-04,0.0
2001-12-05,-3.5758
2001-12-06,0.1535
2001-12-07,-0.6639
2001-12-10,-1.1568
2001-12-11,1.4564
2001-12-12,1.5124
2001-12-13,-1.7677
2001-12-14,3.0077
2001-12-17,1.5473
2001-12-18,-0.2212
2001-12-19,1.798
2001-12-20,-1.5485
2001-12-21,1.3763
2001-12-24,0.1697
2001-12-26,-0.6776
2001-12-27,1.7057
2001-12-28,0.5031
2001-12-31,0.4291
2002-01-02,-0.5934
2002-01-03,-2.5788
2002-01-04,-1.9607999999999999
2002-01-07,0.45
2002-01-08,0.9209
2002-01-09,-1.5783
2002-01-10,1.2278
2002-01-11,1.7327
2002-01-14,-0.8759
2002-01-15,-1.1782
2002-01-16,0.1987
2002-01-17,-0.6941
2002-01-18,-0.649
2002-01-22,0.8794
2002-01-23,1.3948
2002-01-24,-1.7195
2002-01-25,0.6248
2002-01-28,-5.1167
2002-01-29,-2.3298
2002-01-30,1.4473
2002-01-31,-3.8308999999999997
2002-02-01,-4.6703
2002-02-04,-2.0173
2002-02-05,-0.7353
2002-02-06,-6.7259
2002-02-07,0.8577
2002-02-08,2.7401999999999997
2002-02-11,2.759
2002-02-12,0.9248
2002-02-13,-0.266
2002-02-14,-4.4161
2002-02-15,0.9302
2002-02-19,-6.7588
2002-02-20,5.9638
2002-02-21,-0.8396
2002-02-22,-1.3797
2002-02-25,-0.7313
2002-02-26,1.3773
2002-02-27,-0.0632
2002-02-28,-1.8021
2002-03-01,-5.6665
2002-03-04,4.744
2002-03-05,2.3135
2002-03-06,3.5032
2002-03-07,-1.7231
2002-03-08,-2.0664
2002-03-11,1.3747
2002-03-12,0.41
2002-03-13,3.3291
2002-03-14,4.2857
2002-03-15,1.4282
2002-03-18,2.6149
2002-03-19,0.7281
2002-03-20,-0.3058
2002-03-21,0.725
2002-03-22,1.1074
2002-03-25,-2.3823
2002-03-26,-2.9453
2002-03-27,1.1272
2002-03-28,0.0572
2002-04-01,-0.1714
2002-04-02,-2.432
2002-04-03,-2.346
2002-04-04,-1.4715
2002-04-05,-2.9564
2002-04-08,3.0779
2002-04-09,-1.2492
2002-04-10,4.9676
2002-04-11,0.0294
2002-04-12,-0.6465
2002-04-15,-0.207
2002-04-16,-2.6378
2002-04-17,-3.3181
2002-04-18,0.5982
2002-04-19,1.0016
2002-04-22,0.031
2002-04-23,-1.6729
2002-04-24,0.9452
2002-04-25,-1.9975
2002-04-26,-0.0637
2002-04-29,-2.5175
2002-04-30,2.4518
2002-05-01,-0.4467
2002-05-02,-0.609
2002-05-03,-3.386
2002-05-06,-3.4379
2002-05-07,-3.3184
2002-05-08,6.0779
2002-05-09,-2.9323
2002-05-10,-6.6667
2002-05-13,1.1905000000000001
2002-05-14,4.8162
2002-05-15,0.3157
2002-05-16,-3.1818
2002-05-17,4.9475999999999996
2002-05-20,-1.7206000000000001
2002-05-21,-2.451
2002-05-22,-0.4307
2002-05-23,3.1002
2002-05-24,-1.014
2002-05-28,-2.6846
2002-05-29,1.7423
2002-05-30,-1.8908
2002-05-31,-1.6364
2002-06-03,-2.7725999999999997
2002-06-04,-4.6768
2002-06-05,0.9972
2002-06-06,-2.4882
2002-06-07,2.3086
2002-06-10,2.4545
2002-06-11,-6.1051
2002-06-12,-1.6872
2002-06-13,1.9255
2002-06-14,3.2444
2002-06-17,3.8186
2002-06-18,0.0383
2002-06-19,-2.7193
2002-06-20,-2.3622
2002-06-21,-17.3387
2002-06-24,-6.0976
2002-06-25,0.7792
2002-06-26,0.3093
2002-06-27,9.7636
2002-06-28,4.1667
2002-07-01,-7.8652
2002-07-02,-8.0488
2002-07-03,1.8568
2002-07-05,3.75
2002-07-08,-1.1546
2002-07-09,-6.2976
2002-07-10,-2.6016
2002-07-11,5.3422
2002-07-12,1.6904
2002-07-15,-2.8052
2002-07-16,0.8017
2002-07-17,1.4846
2002-07-18,-1.3062
2002-07-19,-1.5352000000000001
2002-07-22,-3.2258
2002-07-23,-5.3889
2002-07-24,6.8702
2002-07-25,-3.3516
2002-07-26,2.3309
2002-07-29,2.8889
2002-07-30,5.7235
2002-07-31,8.3248
2002-08-01,-4.2904
2002-08-02,0.9852
2002-08-05,-8.0488
2002-08-06,4.1379
2002-08-07,1.8849
2002-08-08,1.1
2002-08-09,0.1978
2002-08-12,-0.691
2002-08-13,-4.2744
2002-08-14,3.3229
2002-08-15,0.1508
2002-08-16,-2.7597
2002-08-19,3.1476
2002-08-20,-1.2506
2002-08-21,1.4691
2002-08-22,7.8382
2002-08-23,-1.8519
2002-08-26,0.0
2002-08-27,-2.3585
2002-08-28,-1.4493
2002-08-29,3.4804
2002-08-30,0.9474
2002-09-03,-4.6457
2002-09-04,2.9035
2002-09-05,-1.7694999999999999
2002-09-06,2.3856
2002-09-09,1.5692
2002-09-10,-5.9457
2002-09-11,-3.6834
2002-09-12,-5.6848
2002-09-13,1.7534
2002-09-16,-1.6694
2002-09-17,-1.9715
2002-09-18,0.2235
2002-09-19,-5.1282
2002-09-20,-0.1175
2002-09-23,-4.3529
2002-09-24,-0.369
2002-09-25,7.963
2002-09-26,4.3453
2002-09-27,-2.1918
2002-09-30,1.7927
2002-10-01,0.6054
2002-10-02,-2.8993
2002-10-03,0.3944
2002-10-04,-5.4433
2002-10-07,-3.9169
2002-10-08,-1.1736
2002-10-09,-2.3125
2002-10-10,0.128
2002-10-11,4.4728
2002-10-14,3.9755000000000003
2002-10-15,2.2353
2002-10-16,-1.3234
2002-10-17,1.9825
2002-10-18,2.4013999999999998
2002-10-21,3.8526
2002-10-22,-0.5376
2002-10-23,-0.5405
2002-10-24,-3.8587
2002-10-25,-3.9005
2002-10-28,5.2941
2002-10-29,-10.838
2002-10-30,-2.8195
2002-10-31,-1.0316
2002-11-01,2.9316
2002-11-04,1.5190000000000001
2002-11-05,-2.1197
2002-11-06,5.2866
2002-11-07,-3.7508
2002-11-08,-1.2570999999999999
2002-11-11,0.4456
2002-11-12,0.6337
2002-11-13,0.7557
2002-11-14,1.1875
2002-11-15,0.8647
2002-11-18,1.041
2002-11-19,1.2121
2002-11-20,4.2515
2002-11-21,5.9161
2002-11-22,0.2169
2002-11-25,1.1905000000000001
2002-11-26,-2.9947
2002-11-27,4.2999
2002-11-29,0.3171
2002-12-02,-1.3699
2002-12-03,-0.641
2002-12-04,0.0
2002-12-05,-1.8817
2002-12-06,-0.274
2002-12-09,-1.7033
2002-12-10,0.8944
2002-12-11,-0.9418
2002-12-12,-0.1678
2002-12-13,-1.5126
2002-12-16,1.0808
2002-12-17,-1.5194
2002-12-18,-3.1429
2002-12-19,-2.0649
2002-12-20,0.0
2002-12-23,0.1807
2002-12-24,1.0824
2002-12-26,-1.3087
2002-12-27,-1.5069
2002-12-30,1.53
2002-12-31,3.6166
2003-01-02,4.3629999999999995
2003-01-03,-0.5017
2003-01-06,-0.6162
2003-01-07,0.0564
2003-01-08,-9.4085
2003-01-09,5.4726
2003-01-10,-0.059
2003-01-13,-1.1799
2003-01-14,0.8955
2003-01-15,-1.2426
2003-01-16,3.7148
2003-01-17,-1.7909000000000002
2003-01-21,-0.2941
2003-01-22,1.4159
2003-01-23,1.2216
2003-01-24,-4.0805
2003-01-27,-1.6177000000000001
2003-01-28,2.9233000000000002
2003-01-29,-4.142
2003-01-30,-13.5802
2003-01-31,4.8571
2003-02-03,4.0872
2003-02-04,-0.7853
2003-02-05,-1.0554
2003-02-06,1.2
2003-02-07,-0.1976
2003-02-10,2.3102
2003-02-11,0.6452
2003-02-12,-1.2821
2003-02-13,-0.6494
2003-02-14,1.634
2003-02-18,1.1576
2003-02-19,0.6357
2003-02-20,1.3898
2003-02-21,2.1184
2003-02-24,-2.3795
2003-02-25,2.4375
2003-02-26,-1.1592
2003-02-27,0.6173
2003-02-28,2.7607
2003-03-03,-3.8209
2003-03-04,-2.2967
2003-03-05,1.7154
2003-03-06,-1.4990999999999999
2003-03-07,1.4585
2003-03-10,-0.625
2003-03-11,-23.4591
2003-03-12,0.2465
2003-03-13,-1.7213
2003-03-14,-7.3394
2003-03-17,4.5005
2003-03-18,4.2205
2003-03-19,-0.8264
2003-03-20,-2.5
2003-03-21,4.7009
2003-03-24,-4.0816
2003-03-25,5.5319
2003-03-26,-1.7742
2003-03-27,-1.3957
2003-03-28,1.7485
2003-03-31,-2.3731999999999998
2003-04-01,-1.6764000000000001
2003-04-02,2.1313
2003-04-03,-0.0835
2003-04-04,-2.6734
2003-04-07,-2.4893
2003-04-08,-0.1761
2003-04-09,-4.321
2003-04-10,-0.7373
2003-04-11,2.1356
2003-04-14,1.6364
2003-04-15,0.8945
2003-04-16,-11.7908
2003-04-17,-2.6131
2003-04-21,3.8184
2003-04-22,2.3857
2003-04-23,4.8544
2003-04-24,3.6111
2003-04-25,-3.7534
2003-04-28,2.3213
2003-04-29,16.6062
2003-04-30,-1.8677000000000001
2003-05-01,1.2688
2003-05-02,-0.9397
2003-05-05,2.4506
2003-05-06,-0.463
2003-05-07,-3.1008
2003-05-08,-3.44
2003-05-09,-0.58
2003-05-12,4.6667
2003-05-13,2.4682
2003-05-14,1.0101
2003-05-15,3.3846
2003-05-16,2.3064999999999998
2003-05-19,-3.7091
2003-05-20,-1.6616
2003-05-21,2.9186
2003-05-22,2.6119
2003-05-23,0.6545
2003-05-27,2.9624
2003-05-28,-0.4912
2003-05-29,-2.2567
2003-05-30,3.2468
2003-06-02,0.1398
2003-06-03,-2.3029
2003-06-04,6.4286
2003-06-05,3.6242
2003-06-06,-0.7772
2003-06-09,-3.8512
2003-06-10,-0.2037
2003-06-11,3.1973
2003-06-12,1.8457
2003-06-13,2.3301
2003-06-16,3.9215999999999998
2003-06-17,-2.1911
2003-06-18,-2.8625
2003-06-19,-5.189
2003-06-20,2.027
2003-06-23,-0.9272
2003-06-24,-0.1337
2003-06-25,-0.6024
2003-06-26,0.4714
2003-06-27,0.2011
2003-06-30,-1.2709
2003-07-01,-0.0678
2003-07-02,3.0508
2003-07-03,-2.1053
2003-07-07,3.8978
2003-07-08,0.5821
2003-07-09,3.9228
2003-07-10,-4.5173
2003-07-11,5.768
2003-07-14,-0.4289
2003-07-15,-1.2308
2003-07-16,0.3115
2003-07-17,-1.8634
2003-07-18,-2.8481
2003-07-21,-3.3225
2003-07-22,0.4043
2003-07-23,-0.3356
2003-07-24,-0.6734
2003-07-25,2.5084999999999997
2003-07-28,5.754
2003-07-29,-7.4422
2003-07-30,3.1081
2003-07-31,-1.3106
2003-08-01,-1.7928
2003-08-04,-5.3414
2003-08-05,-1.5
2003-08-06,-2.5381
2003-08-07,1.9344999999999999
2003-08-08,2.4818
2003-08-11,-1.4957
2003-08-12,0.6508
2003-08-13,0.0718
2003-08-14,-0.2872
2003-08-15,1.2239
2003-08-18,-1.6358000000000001
2003-08-19,0.3615
2003-08-20,-0.2882
2003-08-21,0.8671
2003-08-22,0.0716
2003-08-25,0.7874
2003-08-26,-0.5682
2003-08-27,-0.9286
2003-08-28,0.0
2003-08-29,1.2978
2003-09-02,3.5587
2003-09-03,1.7182
2003-09-04,0.8784
2003-09-05,0.9377
2003-09-08,3.9814
2003-09-09,-0.2553
2003-09-10,-0.9597
2003-09-11,1.0982
2003-09-12,1.0224
2003-09-15,1.9607999999999999
2003-09-16,0.2481
2003-09-17,1.8564
2003-09-18,0.5468
2003-09-19,-0.5438
2003-09-22,-2.1871
2003-09-23,-0.3106
2003-09-24,-3.4891
2003-09-25,-1.5493999999999999
2003-09-26,-2.0328
2003-09-29,0.2008
2003-09-30,1.2024
2003-10-01,3.5644
2003-10-02,0.7011
2003-10-03,-0.6329
2003-10-06,-0.2548
2003-10-07,-0.3831
2003-10-08,0.0
2003-10-09,-0.7051
2003-10-10,0.7747
2003-10-13,0.3844
2003-10-14,0.1914
2003-10-15,-1.5924
2003-10-16,1.3592
2003-10-17,-2.2989
2003-10-20,0.4575
2003-10-21,2.147
2003-10-22,-1.3376000000000001
2003-10-23,2.0013
2003-10-24,0.0
2003-10-27,1.3291
2003-10-28,-19.7377
2003-10-29,1.5564
2003-10-30,1.3793
2003-10-31,1.285
2003-11-03,-1.4179
2003-11-04,0.4542
2003-11-05,-0.1507
2003-11-06,0.1509
2003-11-07,0.7536
2003-11-10,-1.2715
2003-11-11,0.0
2003-11-12,-0.2273
2003-11-13,0.2278
2003-11-14,0.5303
2003-11-17,-1.6579000000000002
2003-11-18,-0.3831
2003-11-19,-0.7692
2003-11-20,0.0775
2003-11-21,-2.2463
2003-11-24,2.6149
2003-11-25,-0.4633
2003-11-26,0.1552
2003-11-28,0.0
2003-12-01,0.3873
2003-12-02,4.784
2003-12-03,1.5464
2003-12-04,-1.8854
2003-12-05,-0.7391
2003-12-08,1.2658
2003-12-09,0.0735
2003-12-10,-0.2939
2003-12-11,2.4318
2003-12-12,1.8705
2003-12-15,0.9887
2003-12-16,-1.2587
2003-12-17,1.0623
2003-12-18,1.1212
2003-12-19,1.7325
2003-12-22,1.3624
2003-12-23,-1.2097
2003-12-24,-0.068
2003-12-26,-0.0681
2003-12-29,1.7029999999999998
2003-12-30,1.8084
2003-12-31,0.3947
2004-01-02,1.5072
2004-01-05,1.9367
2004-01-06,0.3167
2004-01-07,0.8207
2004-01-08,0.3757
2004-01-09,-1.1853
2004-01-12,-0.3157
2004-01-13,0.3167
2004-01-14,3.6616
2004-01-15,-0.609
2004-01-16,3.4926
2004-01-20,4.8549
2004-01-21,-0.847
2004-01-22,0.1139
2004-01-23,0.0569
2004-01-26,0.7391
2004-01-27,-0.395
2004-01-28,-2.2663
2004-01-29,-1.4493
2004-01-30,-1.8824
2004-02-02,3.1175
2004-02-03,0.5233
2004-02-04,-1.7929
2004-02-05,-0.53
2004-02-06,-0.2368
2004-02-09,0.8902
2004-02-10,1.4118
2004-02-11,-0.8121
2004-02-12,0.2924
2004-02-13,-0.6997
2004-02-17,0.7634
2004-02-18,-1.7483
2004-02-19,14.1756
2004-02-20,3.6883
2004-02-23,-1.2024
2004-02-24,-2.2312
2004-02-25,-0.8817
2004-02-26,1.9885000000000002
2004-02-27,-1.1288
2004-03-01,0.3114
2004-03-02,-1.0864
2004-03-03,-0.4707
2004-03-04,0.6306
2004-03-05,2.0888
2004-03-08,-1.5857
2004-03-09,-1.7671999999999999
2004-03-10,-3.2804
2004-03-11,-1.2035
2004-03-12,-5.9247
2004-03-15,-2.06
2004-03-16,-0.1202
2004-03-17,-2.2262
2004-03-18,0.8
2004-03-19,-1.9536
2004-03-22,-0.0623
2004-03-23,0.6231
2004-03-24,-0.3096
2004-03-25,1.677
2004-03-26,-0.8552
2004-03-29,1.4787
2004-03-30,0.5464
2004-03-31,1.6907999999999999
2004-04-01,-0.772
2004-04-02,1.7953000000000001
2004-04-05,1.8225
2004-04-06,-0.5196
2004-04-07,0.4063
2004-04-08,-2.0809
2004-04-12,1.0626
2004-04-13,-2.1612
2004-04-14,-0.2985
2004-04-15,1.5569
2004-04-16,2.1226
2004-04-19,0.2309
2004-04-20,-0.8065
2004-04-21,1.9163999999999999
2004-04-22,0.5698
2004-04-23,-2.153
2004-04-26,-1.5634000000000001
2004-04-27,4.8235
2004-04-28,-2.3569
2004-04-29,0.6897
2004-04-30,-1.5411000000000001
2004-05-03,-1.8551
2004-05-04,-3.2487
2004-05-05,3.4188
2004-05-06,-13.1051
2004-05-07,-1.3587
2004-05-10,-3.9256
2004-05-11,-1.147
2004-05-12,-0.145
2004-05-13,0.7262
2004-05-14,0.0721
2004-05-17,-1.8732
2004-05-18,-1.6153
2004-05-19,-2.1642
2004-05-20,-0.5339
2004-05-21,0.3834
2004-05-24,-2.521
2004-05-25,4.4671
2004-05-26,-1.0503
2004-05-27,0.7582
2004-05-28,0.5267
2004-06-01,-1.7216
2004-06-02,-0.6093
2004-06-03,0.3831
2004-06-04,1.5267
2004-06-07,0.0
2004-06-08,2.406
2004-06-09,-3.8179
2004-06-10,0.5344
2004-06-14,-0.9871
2004-06-15,0.0
2004-06-16,0.6135
2004-06-17,-2.2104
2004-06-18,-1.1691
2004-06-21,0.0
2004-06-22,0.6309
2004-06-23,1.4889999999999999
2004-06-24,-9.3436
2004-06-25,0.5111
2004-06-28,-2.2881
2004-06-29,-0.3469
2004-06-30,-0.3481
2004-07-01,-0.1747
2004-07-02,-0.5249
2004-07-06,-4.0457
2004-07-07,-0.0917
2004-07-08,-1.3761
2004-07-09,1.2093
2004-07-12,-0.4596
2004-07-13,-2.1237
2004-07-14,-0.0943
2004-07-15,-0.1889
2004-07-16,-1.7974999999999999
2004-07-19,0.3854
2004-07-20,0.4798
2004-07-21,0.0955
2004-07-22,-0.0954
2004-07-23,-0.9551
2004-07-26,24.3009
2004-07-27,-7.1373
2004-07-28,-1.086
2004-07-29,-2.2804
2004-07-30,-2.4201
2004-08-02,-0.7086
2004-08-03,2.5869999999999997
2004-08-04,0.4348
2004-08-05,3.6364
2004-08-06,-4.1771
2004-08-09,-1.2206
2004-08-10,1.4122
2004-08-11,3.3943
2004-08-12,0.9259
2004-08-13,1.5013
2004-08-16,1.6434
2004-08-17,-3.4762
2004-08-18,1.5074999999999998
2004-08-19,-0.2475
2004-08-20,-3.0604
2004-08-23,4.3515
2004-08-24,0.6541
2004-08-25,2.2746
2004-08-26,-1.1914
2004-08-27,1.6881
2004-08-30,-2.4506
2004-08-31,0.9724
2004-09-01,0.4013
2004-09-02,1.199
2004-09-03,0.9479
2004-09-07,1.7997
2004-09-08,-5.3036
2004-09-09,-0.2435
2004-09-10,1.2205
2004-09-13,0.4823
2004-09-14,-0.08
2004-09-15,-2.8022
2004-09-16,0.9061
2004-09-17,0.5714
2004-09-20,-1.1364
2004-09-21,1.8062
2004-09-22,-0.4032
2004-09-23,-0.3239
2004-09-24,-0.2437
2004-09-27,-1.5472000000000001
2004-09-28,0.0
2004-09-29,0.4136
2004-09-30,-1.6474
2004-10-01,3.2663
2004-10-04,2.352
2004-10-05,-0.2377
2004-10-06,0.4766
2004-10-07,-2.3715
2004-10-08,-2.0243
2004-10-11,2.0661
2004-10-12,-1.5385
2004-10-13,-5.6743
2004-10-14,-1.8309
2004-10-15,2.8419
