ticker,KMI UN Equity
2011-07-07,-0.4466
2011-07-08,-0.207
2011-07-11,-1.9364
2011-07-12,-0.67
2011-07-13,0.071
2011-07-14,-0.5676
2011-07-15,1.9979
2011-07-18,-1.3991
2011-07-19,0.5676
2011-07-20,0.5291
2011-07-21,0.0351
2011-07-22,-0.5261
2011-07-25,-3.0324
2011-07-26,0.2545
2011-07-27,2.2125
2011-07-28,0.9936
2011-07-29,0.2486
2011-08-01,0.0
2011-08-02,-1.3461
2011-08-03,-0.4668
2011-08-04,-4.5094
2011-08-05,-2.0778
2011-08-08,-8.7191
2011-08-09,9.552
2011-08-10,0.5015
2011-08-11,5.3743
2011-08-12,-2.4772
2011-08-15,1.158
2011-08-16,-2.1418
2011-08-17,-0.8302
2011-08-18,-5.5556
2011-08-19,-4.029
2011-08-22,-0.2519
2011-08-23,3.2828
2011-08-24,-0.3667
2011-08-25,0.0
2011-08-26,1.3497
2011-08-29,2.1388
2011-08-30,0.2371
2011-08-31,1.892
2011-09-01,-0.5029
2011-09-02,-2.0607
2011-09-06,0.7146
2011-09-07,0.2759
2011-09-08,-0.1572
2011-09-09,-2.1654
2011-09-12,0.4427
2011-09-13,0.0401
2011-09-14,1.1213
2011-09-15,1.1485
2011-09-16,-0.1566
2011-09-19,4.6274999999999995
2011-09-20,0.075
2011-09-21,-0.5618
2011-09-22,-3.2392
2011-09-23,-0.6617
2011-09-26,3.2132
2011-09-27,2.6196
2011-09-28,-1.5168
2011-09-29,-1.127
2011-09-30,-1.6337000000000002
2011-10-03,-1.5836000000000001
2011-10-04,2.237
2011-10-05,2.0729
2011-10-06,0.4137
2011-10-07,-1.3483
2011-10-10,2.0121
2011-10-11,-0.0744
2011-10-12,0.1862
2011-10-13,0.0743
2011-10-14,-0.1114
2011-10-17,4.8345
2011-10-18,-0.4612
2011-10-19,-1.7106
2011-10-20,2.3568
2011-10-21,3.5069
2011-10-24,2.601
2011-10-25,0.4336
2011-10-26,-1.4945
2011-10-27,0.2697
2011-10-28,-1.1549
2011-10-31,-1.7182
2011-11-01,-2.7273
2011-11-02,0.8627
2011-11-03,0.392
2011-11-04,0.497
2011-11-07,-1.2363
2011-11-08,0.6795
2011-11-09,-3.9787
2011-11-10,1.4798
2011-11-11,0.5104
2011-11-14,0.5803
2011-11-15,0.8294
2011-11-16,-0.6795
2011-11-17,1.9806
2011-11-18,-0.2472
2011-11-21,1.2035
2011-11-22,0.07
2011-11-23,-2.0622
2011-11-25,3.4975
2011-11-28,-0.6897
2011-11-29,2.5694
2011-11-30,-0.1354
2011-12-01,2.5763
2011-12-02,2.4455
2011-12-05,-0.2903
2011-12-06,-0.1618
2011-12-07,-1.4258
2011-12-08,-2.86
2011-12-09,0.1692
2011-12-12,-0.3716
2011-12-13,-0.9834
2011-12-14,-0.3767
2011-12-15,-0.8938
2011-12-16,3.5033
2011-12-19,-0.1676
2011-12-20,1.1749
2011-12-21,1.8912
2011-12-22,0.7815
2011-12-23,1.357
2011-12-27,1.1795
2011-12-28,-1.4178
2011-12-29,0.8629
2011-12-30,1.9327999999999999
2012-01-03,0.9947
2012-01-04,0.0
2012-01-05,0.4925
2012-01-06,0.7351
2012-01-09,-0.2432
2012-01-10,1.1277
2012-01-11,0.6329
2012-01-12,-0.9284
2012-01-13,-0.6651
2012-01-17,0.6391
2012-01-18,-0.7257
2012-01-19,0.6092
2012-01-20,-0.7872
2012-01-23,0.1221
2012-01-24,-0.3962
2012-01-25,1.683
2012-01-26,-1.1736
2012-01-27,-0.4568
2012-01-30,-0.4324
2012-01-31,0.7134
2012-02-01,-0.4312
2012-02-02,-0.464
2012-02-03,-0.808
2012-02-06,1.0652
2012-02-07,-1.3019
2012-02-08,0.7224
2012-02-09,1.7774
2012-02-10,-0.8885
2012-02-13,0.6801
2012-02-14,-0.7983
2012-02-15,-0.4952
2012-02-16,0.5599
2012-02-17,-0.3093
2012-02-21,-0.4964
2012-02-22,0.4989
2012-02-23,0.2792
2012-02-24,2.8465
2012-02-27,4.5728
2012-02-28,1.4384000000000001
2012-02-29,-0.0567
2012-03-01,1.9296
2012-03-02,1.0301
2012-03-05,-0.1653
2012-03-06,-2.4289
2012-03-07,2.6874000000000002
2012-03-08,1.1846
2012-03-09,2.1508
2012-03-12,-2.0789
2012-03-13,-0.3538
2012-03-14,-1.5295999999999998
2012-03-15,0.5548
2012-03-16,1.6552
2012-03-19,0.787
2012-03-20,-1.0501
2012-03-21,0.8707
2012-03-22,0.8363
2012-03-23,3.2638
2012-03-26,-0.5959
2012-03-27,0.1824
2012-03-28,2.1072
2012-03-29,-0.6115
2012-03-30,-0.9228
2012-04-02,1.1643
2012-04-03,1.6113
2012-04-04,-1.2837
2012-04-05,1.6063
2012-04-09,-1.1794
2012-04-10,-3.2504
2012-04-11,0.3412
2012-04-12,0.7586
2012-04-13,-0.2856
2012-04-16,-1.8485
2012-04-17,-1.2202
2012-04-18,0.0269
2012-04-19,-1.396
2012-04-20,-1.5518999999999998
2012-04-23,-2.9038
2012-04-24,-0.057
2012-04-25,2.3653
2012-04-26,0.2227
2012-04-27,0.4484
2012-04-30,0.1674
2012-05-01,1.4485000000000001
2012-05-02,-0.1373
2012-05-03,-1.7046999999999999
2012-05-04,-1.3986
2012-05-07,-0.2837
2012-05-08,-0.5121
2012-05-09,-2.545
2012-05-10,0.6455
2012-05-11,-0.9038
2012-05-14,-1.2945
2012-05-15,-0.7452
2012-05-16,-0.1502
2012-05-17,-0.7519
2012-05-18,-1.5152
2012-05-21,2.6462
2012-05-22,1.3189
2012-05-23,-1.8935
2012-05-24,-3.1665
2012-05-25,0.9654
2012-05-29,3.3313
2012-05-30,0.5075
2012-05-31,1.5444
2012-06-01,-5.3817
2012-06-04,2.0093
2012-06-05,0.0606
2012-06-06,-3.3919
2012-06-07,-1.2852999999999999
2012-06-08,0.127
2012-06-11,-0.2854
2012-06-12,-0.2863
2012-06-13,-0.3828
2012-06-14,0.7685
2012-06-15,1.3664
2012-06-18,-0.1567
2012-06-19,1.6013
2012-06-20,-0.0618
2012-06-21,-1.1132
2012-06-22,-0.9381
2012-06-25,-2.6831
2012-06-26,-0.1946
2012-06-27,0.715
2012-06-28,0.7422
2012-06-29,3.2031
2012-07-02,1.6139000000000001
2012-07-03,1.2828
2012-07-05,0.3016
2012-07-06,-0.902
2012-07-09,-0.6675
2012-07-10,0.1527
2012-07-11,0.7929
2012-07-12,0.8775
2012-07-13,3.5993
2012-07-16,0.4632
2012-07-17,0.9798
2012-07-18,0.9989
2012-07-19,-0.3956
2012-07-20,-0.7376
2012-07-23,-0.3715
2012-07-24,0.0287
2012-07-25,1.1184
2012-07-26,1.3046
2012-07-27,1.2318
2012-07-30,0.0559
2012-07-31,-0.0558
2012-08-01,-0.1955
2012-08-02,-0.9513
2012-08-03,1.3841999999999999
2012-08-06,0.7802
2012-08-07,0.7188
2012-08-08,-0.796
2012-08-09,-0.9131
2012-08-10,-3.2672
2012-08-13,0.2598
2012-08-14,0.1152
2012-08-15,-0.8053
2012-08-16,-0.058
2012-08-17,-0.7253
2012-08-20,1.8702999999999999
2012-08-21,0.3155
2012-08-22,0.0
2012-08-23,-0.3432
2012-08-24,1.2626
2012-08-27,-0.0283
2012-08-28,-0.1417
2012-08-29,0.5961
2012-08-30,0.0
2012-08-31,0.9312
2012-09-04,-0.2516
2012-09-05,-0.5045
2012-09-06,0.6761
2012-09-07,0.2798
2012-09-10,-0.2232
2012-09-11,-0.028
2012-09-12,-0.2238
2012-09-13,0.841
2012-09-14,0.7228
2012-09-17,0.0276
2012-09-18,-0.5243
2012-09-19,-0.2774
2012-09-20,-0.8067
2012-09-21,0.1122
2012-09-24,0.2801
2012-09-25,-0.7542
2012-09-26,-1.0695000000000001
2012-09-27,1.4509
2012-09-28,-0.3926
2012-10-01,-0.1971
2012-10-02,0.141
2012-10-03,1.5211000000000001
2012-10-04,0.5827
2012-10-05,-0.5793
2012-10-08,-1.3319
2012-10-09,-1.3498
2012-10-10,0.2281
2012-10-11,-0.1991
2012-10-12,-1.6814
2012-10-15,1.1304
2012-10-16,1.8056999999999999
2012-10-17,0.7038
2012-10-18,0.2796
2012-10-19,-2.5091
2012-10-22,-0.6291
2012-10-23,-1.0647
2012-10-24,0.5236
2012-10-25,1.4468
2012-10-26,-1.0268
2012-10-31,1.0775
2012-11-01,-0.3745
2012-11-02,-1.3592
2012-11-05,-0.645
2012-11-06,0.7967
2012-11-07,-2.4005
2012-11-08,-1.1998
2012-11-09,-1.0929
2012-11-12,-0.1535
2012-11-13,-0.8915
2012-11-14,-0.3722
2012-11-15,-0.2802
2012-11-16,0.843
2012-11-19,3.6532999999999998
2012-11-20,-0.0597
2012-11-21,0.0
2012-11-23,0.777
2012-11-26,-0.1186
2012-11-27,0.2375
2012-11-28,1.0664
2012-11-29,0.2931
2012-11-30,-1.1981
2012-12-03,0.2662
2012-12-04,0.059
2012-12-05,-0.2653
2012-12-06,-0.5912
2012-12-07,-0.1487
2012-12-10,0.2085
2012-12-11,-0.0594
2012-12-12,0.2676
2012-12-13,0.2372
2012-12-14,-0.2367
2012-12-17,2.1945
2012-12-18,2.4086
2012-12-19,-0.1417
2012-12-20,0.6527
2012-12-21,-0.3665
2012-12-24,-0.8772
2012-12-26,-0.7993
2012-12-27,0.0576
2012-12-28,-0.4314
2012-12-31,2.0508
2013-01-02,3.3965
2013-01-03,1.2319
2013-01-04,-0.7301
2013-01-07,1.6617
2013-01-08,0.0536
2013-01-09,-0.5892
2013-01-10,-0.0539
2013-01-11,-0.1078
2013-01-14,-0.3238
2013-01-15,-0.2707
2013-01-16,-0.6515
2013-01-17,1.7486000000000002
2013-01-18,0.4565
2013-01-22,1.0158
2013-01-23,-0.5557
2013-01-24,-0.9313
2013-01-25,0.0537
2013-01-28,0.7517
2013-01-29,0.373
2013-01-30,1.1528
2013-01-31,-0.7156
2013-02-01,0.0801
2013-02-04,-2.4273
2013-02-05,2.187
2013-02-06,-0.2943
2013-02-07,1.3416000000000001
2013-02-08,-0.4501
2013-02-11,0.133
2013-02-12,0.239
2013-02-13,0.159
2013-02-14,-0.6085
2013-02-15,-0.1331
2013-02-19,-0.2665
2013-02-20,-0.775
2013-02-21,-1.0773
2013-02-22,0.7351
2013-02-25,-2.4054
2013-02-26,0.2769
2013-02-27,2.3474
2013-02-28,0.027
2013-03-01,0.5125
2013-03-04,0.7515
2013-03-05,-0.2131
2013-03-06,-1.3081
2013-03-07,0.7844
2013-03-08,0.2952
2013-03-11,-0.1338
2013-03-12,-0.134
2013-03-13,-0.9123
2013-03-14,0.0542
2013-03-15,-1.4885
2013-03-18,-0.4396
2013-03-19,0.8554
2013-03-20,1.1491
2013-03-21,0.6221
2013-03-22,1.129
2013-03-25,-0.0532
2013-03-26,1.0372
2013-03-27,1.0003
2013-03-28,0.8079
2013-04-01,1.1117
2013-04-02,-0.6904
2013-04-03,-2.5747
2013-04-04,0.0529
2013-04-05,-0.898
2013-04-08,1.5991
2013-04-09,1.3641
2013-04-10,0.7764
2013-04-11,-0.4366
2013-04-12,0.0258
2013-04-15,-2.1403
2013-04-16,1.1067
2013-04-17,-1.4855
2013-04-18,0.3175
2013-04-19,2.5053
2013-04-22,0.3344
2013-04-23,1.359
2013-04-24,1.1384
2013-04-25,-1.2256
2013-04-26,-0.8438
2013-04-29,0.3094
2013-04-30,0.5141
2013-05-01,-1.4578
2013-05-02,0.4931
2013-05-03,0.3357
2013-05-06,0.5663
2013-05-07,0.4863
2013-05-08,0.4075
2013-05-09,0.1015
2013-05-10,-0.0253
2013-05-13,0.1014
2013-05-14,1.2408
2013-05-15,0.5503
2013-05-16,-0.6965
2013-05-17,1.4028
2013-05-20,1.4081000000000001
2013-05-21,0.0974
2013-05-22,-0.2434
2013-05-23,-1.3174000000000001
2013-05-24,0.3214
2013-05-28,-0.3943
2013-05-29,-2.0782
2013-05-30,-1.4654
2013-05-31,-2.6154
2013-06-03,1.0005
2013-06-04,-1.121
2013-06-05,-0.3164
2013-06-06,2.9886
2013-06-07,1.5408
2013-06-10,-1.6692
2013-06-11,-1.7747000000000002
2013-06-12,-1.4664
2013-06-13,0.877
2013-06-14,1.2118
2013-06-17,0.4425
2013-06-18,-0.0518
2013-06-19,-1.3223
2013-06-20,-4.6243
2013-06-21,-0.0551
2013-06-24,0.7718
2013-06-25,1.6411
2013-06-26,1.1033
2013-06-27,1.8632
2013-06-28,-0.3136
2013-07-01,1.2582
2013-07-02,-0.906
2013-07-03,0.3657
2013-07-05,0.0521
2013-07-08,1.3788
2013-07-09,1.4113
2013-07-10,-0.5061
2013-07-11,1.6021999999999998
2013-07-12,0.3004
2013-07-15,0.599
2013-07-16,-1.3892
2013-07-17,-0.4277
2013-07-18,-0.1516
2013-07-19,0.0759
2013-07-22,-0.1011
2013-07-23,-0.5315
2013-07-24,-1.374
2013-07-25,0.2838
2013-07-26,-0.4116
2013-07-29,-0.2842
2013-07-30,-0.733
2013-07-31,-0.4219
2013-08-01,0.3972
2013-08-02,-0.6858
2013-08-05,0.0
2013-08-06,1.3811
2013-08-07,-0.7336
2013-08-08,-0.3695
2013-08-09,-0.3974
2013-08-12,-0.5319
2013-08-13,-0.6952
2013-08-14,0.4847
2013-08-15,0.7771
2013-08-16,-0.452
2013-08-19,-2.1635
2013-08-20,0.8463
2013-08-21,-0.0271
2013-08-22,0.5145
2013-08-23,0.2963
2013-08-26,-0.6178
2013-08-27,0.3243
2013-08-28,-0.0269
2013-08-29,1.9670999999999998
2013-08-30,0.2378
2013-09-03,-0.9491
2013-09-04,-6.0421
2013-09-05,0.5666
2013-09-06,-0.7887
2013-09-09,3.1516
2013-09-10,1.9818
2013-09-11,-2.807
2013-09-12,-1.1108
2013-09-13,-1.4883
2013-09-16,-1.0262
2013-09-17,0.0
2013-09-18,4.4355
2013-09-19,1.4341
2013-09-20,-1.5497999999999998
2013-09-23,-0.4695
2013-09-24,0.4162
2013-09-25,-0.6079
2013-09-26,0.0278
2013-09-27,-0.3891
2013-09-30,-0.7533
2013-10-01,1.49
2013-10-02,-0.6925
2013-10-03,-1.3389
2013-10-04,0.0848
2013-10-07,-1.0734
2013-10-08,-1.2279
2013-10-09,0.5782
2013-10-10,1.4085
2013-10-11,0.5952
2013-10-14,-0.6481
2013-10-15,-0.5956
2013-10-16,1.6261999999999999
2013-10-17,-1.123
2013-10-18,0.3123
2013-10-21,0.2547
2013-10-22,2.2304
2013-10-23,-0.718
2013-10-24,1.2517
2013-10-25,0.2473
2013-10-28,-1.0688
2013-10-29,0.2493
2013-10-30,-0.6149
2013-10-31,-0.703
2013-11-01,0.0
2013-11-04,-0.2266
2013-11-05,-0.3406
2013-11-06,0.1424
2013-11-07,-1.0808
2013-11-08,0.6325
2013-11-11,-0.8571
2013-11-12,-0.2882
2013-11-13,-0.2023
2013-11-14,1.4191
2013-11-15,0.9423
2013-11-18,0.7638
2013-11-19,-0.9826
2013-11-20,0.0284
2013-11-21,0.0
2013-11-22,0.6803
2013-11-25,1.1261
2013-11-26,-0.167
2013-11-27,-0.0558
2013-11-29,-0.8371
2013-12-02,-0.9567
2013-12-03,-0.4545
2013-12-04,-4.5947
2013-12-05,-1.3461
2013-12-06,1.607
2013-12-09,-0.4775
2013-12-10,-1.3793
2013-12-11,-0.9425
2013-12-12,0.9208
2013-12-13,-0.1521
2013-12-16,-0.396
2013-12-17,2.2324
2013-12-18,2.6922
2013-12-19,1.2525
2013-12-20,1.3234
2013-12-23,0.7666
2013-12-24,0.0564
2013-12-26,0.5632
2013-12-27,0.5601
2013-12-30,0.8354
2013-12-31,-0.58
2014-01-02,-0.25
2014-01-03,0.1671
2014-01-06,-0.0556
2014-01-07,0.6676
2014-01-08,-0.525
2014-01-09,-0.25
2014-01-10,-0.0278
2014-01-13,-1.2256
2014-01-14,0.1128
2014-01-15,-0.0282
2014-01-16,0.1691
2014-01-17,0.0563
2014-01-21,0.4779
2014-01-22,1.8187
2014-01-23,-0.9618
2014-01-24,-1.5816
2014-01-27,0.5357
2014-01-28,0.645
2014-01-29,-3.8451
2014-01-30,0.6452
2014-01-31,-0.9033
2014-02-03,-2.0288
2014-02-04,1.0204
2014-02-05,-1.2478
2014-02-06,1.1733
2014-02-07,1.0705
2014-02-10,-0.5884
2014-02-11,0.4439
2014-02-12,-0.3241
2014-02-13,-0.5025
2014-02-14,0.3565
2014-02-18,-0.2072
2014-02-19,-1.6612
2014-02-20,0.2413
2014-02-21,-0.6019
2014-02-24,-2.8156
2014-02-25,2.4611
2014-02-26,-2.1891
2014-02-27,-0.9325
2014-02-28,-0.0628
2014-03-03,-0.6593
2014-03-04,1.2958
2014-03-05,0.468
2014-03-06,0.2795
2014-03-07,-0.8981
2014-03-10,-0.625
2014-03-11,-0.6604
2014-03-12,-0.9497
2014-03-13,-1.0547
2014-03-14,2.3902
2014-03-17,-0.0631
2014-03-18,-0.3788
2014-03-19,-1.5843
2014-03-20,1.3522
2014-03-21,-1.0483
2014-03-24,0.7705
2014-03-25,0.7009
2014-03-26,0.7276
2014-03-27,1.4447
2014-03-28,-0.4954
2014-03-31,1.089
2014-04-01,1.2004
2014-04-02,-0.2129
2014-04-03,0.4572
2014-04-04,0.182
2014-04-07,-2.3622
2014-04-08,2.5124
2014-04-09,-0.3933
2014-04-10,-0.729
2014-04-11,-1.1934
2014-04-14,0.4645
2014-04-15,1.418
2014-04-16,1.2462
2014-04-17,1.381
2014-04-21,-1.0956
2014-04-22,0.1497
2014-04-23,0.4783
2014-04-24,0.2083
2014-04-25,-2.019
2014-04-28,-0.6061
2014-04-29,1.9765000000000001
2014-04-30,-1.0902
2014-05-01,-0.1837
2014-05-02,0.3681
2014-05-05,0.0611
2014-05-06,-0.5803
2014-05-07,0.7066
2014-05-08,-0.7932
2014-05-09,-1.1378
2014-05-12,0.7154
2014-05-13,0.1853
2014-05-14,2.2503
2014-05-15,0.8441
2014-05-16,0.0
2014-05-19,-0.3886
2014-05-20,-0.2101
2014-05-21,0.5714
2014-05-22,0.9868
2014-05-23,-0.2665
2014-05-27,-0.2375
2014-05-28,-0.0298
2014-05-29,0.0298
2014-05-30,-0.625
2014-06-02,0.9883
2014-06-03,0.2966
2014-06-04,0.6801
2014-06-05,1.674
2014-06-06,1.3287
2014-06-09,-0.057
2014-06-10,0.0285
2014-06-11,-0.4847
2014-06-12,0.0287
2014-06-13,0.8021
2014-06-16,0.5399
2014-06-17,-1.1588
2014-06-18,0.286
2014-06-19,0.941
2014-06-20,1.7797
2014-06-23,-0.0555
2014-06-24,0.2777
2014-06-25,-0.3877
2014-06-26,0.0834
2014-06-27,0.1111
2014-06-30,0.6104
2014-07-01,-0.5792
2014-07-02,-0.8322
2014-07-03,-0.2797
2014-07-07,-0.1122
2014-07-08,-0.2247
2014-07-09,0.7318
2014-07-10,-0.3073
2014-07-11,-0.1401
2014-07-14,0.9543
2014-07-15,0.556
2014-07-16,2.0459
2014-07-17,-0.2709
2014-07-18,2.0103
2014-07-21,0.1598
2014-07-22,0.1064
2014-07-23,0.1328
2014-07-24,0.4775
2014-07-25,0.0528
2014-07-28,-0.2902
2014-07-29,-0.5028
2014-07-30,0.3497
2014-07-31,-3.5389
2014-08-01,-1.3618999999999999
2014-08-04,2.1414
2014-08-05,-1.9586000000000001
2014-08-06,0.0563
2014-08-07,-0.5343
2014-08-08,2.1204
2014-08-11,8.9978
2014-08-12,-1.6256
2014-08-13,0.1033
2014-08-14,2.863
2014-08-15,3.8867000000000003
2014-08-18,-0.7
2014-08-19,0.6806
2014-08-20,0.4346
2014-08-21,-0.8413
2014-08-22,-1.0667
2014-08-25,-0.6861
2014-08-26,-1.1596
2014-08-27,-0.3245
2014-08-28,-0.4007
2014-08-29,1.2321
2014-09-02,-0.9935
2014-09-03,-0.7275
2014-09-04,-1.3141
2014-09-05,0.6658
2014-09-08,-1.6535
2014-09-09,-0.9312
2014-09-10,0.235
2014-09-11,-0.1042
2014-09-12,-1.5385
2014-09-15,-0.1324
2014-09-16,1.432
2014-09-17,-0.3137
2014-09-18,-0.3409
2014-09-19,-0.0789
2014-09-22,-1.2378
2014-09-23,1.8933
2014-09-24,0.7066
2014-09-25,-1.9750999999999999
2014-09-26,1.7762
2014-09-29,0.3647
2014-09-30,-0.4931
2014-10-01,-0.3652
2014-10-02,3.1152
2014-10-03,-1.3455
2014-10-06,-0.3603
2014-10-07,-1.2138
2014-10-08,0.0261
2014-10-09,-4.0774
2014-10-10,-0.6267
2014-10-13,-2.6597
2014-10-14,-2.8169
2014-10-15,2.2899
2014-10-16,4.3355
2014-10-17,-0.0272
2014-10-20,2.0647
2014-10-21,1.9697
2014-10-22,-1.018
2014-10-23,2.0042
2014-10-24,0.9049
2014-10-27,-0.2562
2014-10-28,0.6165
2014-10-29,-1.0212
2014-10-30,0.5479
2014-10-31,0.4152
2014-11-03,-0.5168
2014-11-04,-2.7013
2014-11-05,1.7085
2014-11-06,1.1286
2014-11-07,0.571
2014-11-10,-0.6452
2014-11-11,0.1039
2014-11-12,-0.0259
2014-11-13,-0.3893
2014-11-14,2.5795
2014-11-17,2.2352
2014-11-18,0.3975
2014-11-19,1.3115999999999999
2014-11-20,-2.4915
2014-11-21,-0.4259
2014-11-24,2.6164
2014-11-25,-0.0981
2014-11-26,3.8528000000000002
2014-11-28,-2.2921
2014-12-01,-0.9915
2014-12-02,1.661
2014-12-03,0.5046
2014-12-04,-0.8845
2014-12-05,-0.8201
2014-12-08,-3.1128
2014-12-09,2.0331
2014-12-10,-2.9766
2014-12-11,1.1156
2014-12-12,-1.7803
2014-12-15,-2.2721
2014-12-16,-0.5486
2014-12-17,4.7806999999999995
2014-12-18,1.6796
2014-12-19,2.6381
2014-12-22,-0.1922
2014-12-23,0.8664
2014-12-24,0.2386
2014-12-26,1.6425
2014-12-29,0.726
2014-12-30,-1.1858
2014-12-31,-0.4471
2015-01-02,1.1818
2015-01-05,-2.7096
2015-01-06,-1.9687999999999999
2015-01-07,1.3226
2015-01-08,2.3447
2015-01-09,-1.2518
2015-01-12,-0.4784
2015-01-13,-1.7304
2015-01-14,0.807
2015-01-15,-1.0917
2015-01-16,1.8641
2015-01-20,0.6983
2015-01-21,0.4304
2015-01-22,0.1905
2015-01-23,0.4515
2015-01-26,0.0
2015-01-27,0.3785
2015-01-28,-2.5218
2015-01-29,-0.4836
2015-01-30,0.8352
2015-02-02,1.3886
2015-02-03,-0.3364
2015-02-04,-1.6393
2015-02-05,1.6912
2015-02-06,-0.1928
2015-02-09,-0.5071
2015-02-10,0.8495
2015-02-11,-0.8183
2015-02-12,1.3346
2015-02-13,0.5029
2015-02-17,0.3097
2015-02-18,0.19
2015-02-19,-0.403
2015-02-20,-0.3333
2015-02-23,0.3821
2015-02-24,0.3331
2015-02-25,-0.1423
2015-02-26,-2.1135
2015-02-27,-0.5095
2015-03-02,-0.4389
2015-03-03,0.6368
2015-03-04,-0.1217
2015-03-05,-0.4873
2015-03-06,-1.0529
2015-03-09,-0.7919
2015-03-10,0.0
2015-03-11,-0.6984
2015-03-12,-0.1005
2015-03-13,0.3772
2015-03-16,1.7534999999999998
2015-03-17,0.517
2015-03-18,1.7879
2015-03-19,-0.0722
2015-03-20,1.4207
2015-03-23,0.0712
2015-03-24,-2.2064
2015-03-25,-0.2183
2015-03-26,0.3647
2015-03-27,-0.0242
2015-03-30,1.9385
2015-03-31,-0.0238
2015-04-01,-0.3329
2015-04-02,-0.4771
2015-04-06,0.5992
2015-04-07,0.0477
2015-04-08,0.1429
2015-04-09,0.6897
2015-04-10,1.3935
2015-04-13,0.1165
2015-04-14,0.0698
2015-04-15,0.9765
2015-04-16,0.5756
2015-04-17,0.5037
2015-04-20,-0.4328
2015-04-21,-0.2288
2015-04-22,1.0548
2015-04-23,1.1346
2015-04-24,-0.516
2015-04-27,-0.5187
2015-04-28,-0.9748
2015-04-29,-0.3009
2015-04-30,-0.2786
2015-05-01,0.4191
2015-05-04,-0.6956
2015-05-05,-0.4203
2015-05-06,0.0469
2015-05-07,-0.0234
2015-05-08,0.8673
2015-05-11,-0.9063
2015-05-12,0.1407
2015-05-13,-1.2646
2015-05-14,-0.0474
2015-05-15,1.1391
2015-05-18,0.4927
2015-05-19,0.07
2015-05-20,-0.63
2015-05-21,0.1644
2015-05-22,0.0703
2015-05-26,-1.4055
2015-05-27,-0.2376
2015-05-28,-0.8812
2015-05-29,-0.3123
2015-06-01,-0.482
2015-06-02,0.0
2015-06-03,-1.0172
2015-06-04,-1.884
2015-06-05,0.7481
2015-06-08,-0.495
2015-06-09,0.0995
2015-06-10,-0.0249
2015-06-11,-1.1186
2015-06-12,-2.1619
2015-06-15,1.1305
2015-06-16,0.3303
2015-06-17,0.076
2015-06-18,1.417
2015-06-19,-1.3473
2015-06-22,0.2782
2015-06-23,-0.5549
2015-06-24,0.0507
2015-06-25,-1.1914
2015-06-26,-0.0513
2015-06-29,-1.54
2015-06-30,0.0782
2015-07-01,-1.068
2015-07-02,0.1316
2015-07-06,-1.3936
2015-07-07,0.64
2015-07-08,-1.1659
2015-07-09,0.5362
2015-07-10,1.5733000000000001
2015-07-13,0.2625
2015-07-14,-0.4451
2015-07-15,-1.1573
2015-07-16,-0.479
2015-07-17,-1.3636
