ticker,BGEN UQ Equity
2000-05-23,-3.253
2000-05-24,2.9888
2000-05-25,-3.7485
2000-05-26,1.5074999999999998
2000-05-30,11.3861
2000-05-31,-3.1111
2000-06-01,4.2431
2000-06-02,5.6106
2000-06-05,5.3125
2000-06-06,-0.8902
2000-06-07,-1.1976
2000-06-08,-5.3535
2000-06-09,-0.7471
2000-06-12,-5.3763
2000-06-13,6.1364
2000-06-14,-2.4625
2000-06-15,0.1098
2000-06-16,8.443
2000-06-19,3.5389
2000-06-20,6.25
2000-06-21,6.9853
2000-06-22,-8.677
2000-06-23,-1.5992
2000-06-26,0.956
2000-06-27,-2.2727
2000-06-28,3.1008
2000-06-29,-2.8195
2000-06-30,-0.1934
2000-07-03,3.1008
2000-07-05,4.2293
2000-07-06,6.0415
2000-07-07,1.7006999999999999
2000-07-10,-6.2709
2000-07-11,-0.0892
2000-07-12,-2.6786
2000-07-13,-4.0367
2000-07-14,1.2428
2000-07-17,0.4721
2000-07-18,-1.5038
2000-07-19,-5.2481
2000-07-20,1.6113
2000-07-21,-0.0991
2000-07-24,-3.9683
2000-07-25,-4.6488
2000-07-26,-2.3835
2000-07-27,1.7758
2000-07-28,-5.0164
2000-07-31,-2.6406
2000-08-01,5.0708
2000-08-02,-0.3367
2000-08-03,5.0676
2000-08-04,0.7503
2000-08-07,1.8085
2000-08-08,-3.2393
2000-08-09,2.4838
2000-08-10,6.0063
2000-08-11,4.9702
2000-08-14,-0.6629
2000-08-15,3.0505
2000-08-16,3.9778000000000002
2000-08-17,0.3559
2000-08-18,-4.2553
2000-08-21,1.5741
2000-08-22,1.5497
2000-08-23,1.7953000000000001
2000-08-24,-0.9039
2000-08-25,1.4461
2000-08-28,2.193
2000-08-29,-0.9442
2000-08-30,-4.766
2000-08-31,0.6369
2000-09-01,-0.9042
2000-09-05,-3.0109
2000-09-06,-7.2437
2000-09-07,1.927
2000-09-08,1.0945
2000-09-11,-0.9843
2000-09-12,-0.7952
2000-09-13,4.3086
2000-09-14,-4.611
2000-09-15,-7.6788
2000-09-18,-5.754
2000-09-19,4.8611
2000-09-20,5.7395
2000-09-21,-1.357
2000-09-22,1.4815
2000-09-25,-0.2086
2000-09-26,-0.1045
2000-09-27,-0.8368
2000-09-28,7.8059
2000-09-29,-4.501
2000-10-02,-2.9713000000000003
2000-10-03,-0.1056
2000-10-04,-2.6427
2000-10-05,-3.4745
2000-10-06,2.6997
2000-10-09,-5.6955
2000-10-10,-4.2973
2000-10-11,-2.4272
2000-10-12,0.2488
2000-10-13,3.598
2000-10-16,-2.8743
2000-10-17,-0.1233
2000-10-18,4.5679
2000-10-19,0.5903
2000-10-20,1.9952999999999999
2000-10-23,8.7457
2000-10-24,-3.2804
2000-10-25,-1.8599999999999999
2000-10-26,6.8004
2000-10-27,-3.3403
2000-10-30,0.0
2000-10-31,3.9957000000000003
2000-11-01,-0.5192
2000-11-02,4.1754
2000-11-03,0.4008
2000-11-06,-5.8882
2000-11-07,0.5302
2000-11-08,-3.692
2000-11-09,2.8478
2000-11-10,-2.1299
2000-11-13,-9.4668
2000-11-14,6.851
2000-11-15,2.8121
2000-11-16,-3.5011
2000-11-17,2.6077
2000-11-20,-2.9834
2000-11-21,0.2278
2000-11-22,-2.8409
2000-11-24,6.1111
2000-11-27,3.4996
2000-11-28,-2.1832
2000-11-29,-0.3811
2000-11-30,-4.2623
2000-12-01,-2.8539
2000-12-04,0.47
2000-12-05,6.4327
2000-12-06,-0.7692
2000-12-07,1.9933999999999998
2000-12-08,2.1716
2000-12-11,1.4878
2000-12-12,-5.445
2000-12-13,-1.3289
2000-12-14,-2.1324
2000-12-15,-5.5046
2000-12-18,3.5194
2000-12-19,2.5791
2000-12-20,-2.2857
2000-12-21,20.2339
2000-12-22,-6.5175
2000-12-26,1.1446
2000-12-27,2.8807
2000-12-28,-1.7
2000-12-29,-2.238
2001-01-02,-7.18
2001-01-03,4.0359
2001-01-04,-4.6336
2001-01-05,-5.7627
2001-01-08,0.7194
2001-01-09,-1.4285999999999999
2001-01-10,-0.8454
2001-01-11,2.9233000000000002
2001-01-12,0.0
2001-01-16,8.4024
2001-01-17,-2.1834
2001-01-18,6.1105
2001-01-19,0.0263
2001-01-22,3.7855
2001-01-23,8.232
2001-01-24,-1.0531
2001-01-25,1.0407
2001-01-26,-0.9363
2001-01-29,3.8752
2001-01-30,-3.0027
2001-01-31,-3.1895
2001-02-01,1.5504
2001-02-02,-4.9618
2001-02-05,5.9237
2001-02-06,0.7583
2001-02-07,0.4704
2001-02-08,1.8727
2001-02-09,4.5956
2001-02-12,1.4060000000000001
2001-02-13,-1.2998
2001-02-14,0.1756
2001-02-15,-1.9281000000000001
2001-02-16,1.899
2001-02-20,1.3813
2001-02-21,-0.519
2001-02-22,-2.6087
2001-02-23,2.7679
2001-02-26,3.5621
2001-02-27,-5.0336
2001-02-28,1.1484
2001-03-01,-2.2707
2001-03-02,-2.3235
2001-03-05,0.5489
2001-03-06,-0.9099
2001-03-07,-3.0303
2001-03-08,-3.5985
2001-03-09,-0.0982
2001-03-12,-4.4248
2001-03-13,4.321
2001-03-14,0.5917
2001-03-15,1.1764999999999999
2001-03-16,-4.6512
2001-03-19,1.8293
2001-03-20,-3.6926
2001-03-21,-5.6995000000000005
2001-03-22,3.8462
2001-03-23,5.6085
2001-03-26,3.1062
2001-03-27,1.1662
2001-03-28,-3.2661
2001-03-29,0.2979
2001-03-30,0.297
2001-04-02,-2.8628
2001-04-03,-2.7439
2001-04-04,-2.9257999999999997
2001-04-05,1.5070000000000001
2001-04-06,0.0
2001-04-09,2.0064
2001-04-10,-1.4471
2001-04-11,-1.9241000000000001
2001-04-12,6.3156
2001-04-16,-0.7931
2001-04-17,1.7784
2001-04-18,1.6832
2001-04-19,2.5698
2001-04-20,-0.7993
2001-04-23,-1.1621
2001-04-24,-2.9785
2001-04-25,2.6499
2001-04-26,-1.5583
2001-04-27,3.8375
2001-04-30,-0.4312
2001-05-01,-0.8661
2001-05-02,-7.5975
2001-05-03,-4.2715
2001-05-04,0.7584
2001-05-07,-1.5579
2001-05-08,4.0541
2001-05-09,2.3582
2001-05-10,-0.5008
2001-05-11,0.1678
2001-05-14,-1.5913
2001-05-15,0.3234
2001-05-16,2.2735
2001-05-17,5.2588
2001-05-18,1.0559
2001-05-21,1.0605
2001-05-22,-1.9136
2001-05-23,-5.0346
2001-05-24,3.1809
2001-05-25,-0.4656
2001-05-29,-2.2907
2001-05-30,-0.809
2001-05-31,0.3828
2001-06-01,1.5255
2001-06-04,2.7601
2001-06-05,2.9085
2001-06-06,-2.2857
2001-06-07,1.3751
2001-06-08,-0.3586
2001-06-11,-0.6102
2001-06-12,2.2827
2001-06-13,0.6618
2001-06-14,-1.7737
2001-06-15,1.0741
2001-06-18,-0.6469
2001-06-19,-2.2632
2001-06-20,1.7922
2001-06-21,4.0823
2001-06-22,-10.3743
2001-06-25,-9.1198
2001-06-26,-0.2757
2001-06-27,-4.1098
2001-06-28,3.0367
2001-06-29,1.399
2001-07-02,-2.6858
2001-07-03,0.1134
2001-07-05,-0.8686
2001-07-06,-1.9048
2001-07-09,1.9417
2001-07-10,-4.7048
2001-07-11,1.2193
2001-07-12,1.0861
2001-07-13,0.4298
2001-07-16,-3.8125
2001-07-17,5.7634
2001-07-18,3.5182
2001-07-19,-2.1057
2001-07-20,1.5093999999999999
2001-07-23,-3.0669
2001-07-24,-2.3011
2001-07-25,3.7880000000000003
2001-07-26,2.3071
2001-07-27,-0.9242
2001-07-30,0.5597
2001-07-31,5.1763
2001-08-01,1.1995
2001-08-02,-0.4358
2001-08-03,0.6478
2001-08-06,1.9308
2001-08-07,-1.2116
2001-08-08,-2.7293
2001-08-09,1.1543
2001-08-10,1.1236
2001-08-13,1.6840000000000002
2001-08-14,-1.4171
2001-08-15,0.2425
2001-08-16,1.3131
2001-08-17,-1.4666000000000001
2001-08-20,-0.3461
2001-08-21,-0.8857
2001-08-22,3.8199
2001-08-23,-0.3038
2001-08-24,2.9118
2001-08-27,0.5922
2001-08-28,-2.7473
2001-08-29,-0.454
2001-08-30,2.5507
2001-08-31,-0.5765
2001-09-04,-2.0875
2001-09-05,2.6395999999999997
2001-09-06,1.8134000000000001
2001-09-07,0.3724
2001-09-10,-2.7100999999999997
2001-09-17,-3.9794
2001-09-18,-2.0894
2001-09-19,-0.8642
2001-09-20,0.4448
2001-09-21,-5.5969
2001-09-24,-0.6567
2001-09-25,2.1152
2001-09-26,0.9987
2001-09-27,4.3032
2001-09-28,-2.4228
2001-10-01,1.5293
2001-10-02,0.4785
2001-10-03,-0.3704
2001-10-04,-6.2843
2001-10-05,1.5489000000000002
2001-10-08,-2.0089
2001-10-09,0.7024
2001-10-10,2.1866
2001-10-11,3.2096999999999998
2001-10-12,-1.5013
2001-10-15,2.5041
2001-10-16,-1.6640000000000001
2001-10-17,-0.324
2001-10-18,0.8488
2001-10-19,-1.4685000000000001
2001-10-22,3.635
2001-10-23,-2.4553
2001-10-24,0.5394
2001-10-25,1.9313
2001-10-26,0.6491
2001-10-29,-4.532
2001-10-30,-2.903
2001-10-31,3.4223
2001-11-01,2.2364
2001-11-02,-0.3023
2001-11-05,2.4081
2001-11-06,0.4529
2001-11-07,-1.0924
2001-11-08,-2.2965999999999998
2001-11-09,-1.2919
2001-11-12,-0.309
2001-11-13,1.55
2001-11-14,-1.1672
2001-11-15,0.2725
2001-11-16,-0.4167
2001-11-19,1.3828
2001-11-20,0.2692
2001-11-21,1.5572
2001-11-23,1.3923
2001-11-26,2.0163
2001-11-27,0.0341
2001-11-28,-1.2775
2001-11-29,1.5354999999999999
2001-11-30,0.102
2001-12-03,-2.6481
2001-12-04,3.592
2001-12-05,-2.306
2001-12-06,-0.4307
2001-12-07,-1.367
2001-12-10,-1.2281
2001-12-11,-0.7282
2001-12-12,-1.825
2001-12-13,0.1276
2001-12-14,2.7667
2001-12-17,2.5859
2001-12-18,2.2963
2001-12-19,0.0506
2001-12-20,-0.7928
2001-12-21,0.8502
2001-12-24,0.5395
2001-12-26,-0.6708
2001-12-27,-0.6247
2001-12-28,0.2209
2001-12-31,-2.7801
2002-01-02,-1.8483
2002-01-03,0.1954
2002-01-04,1.8085
2002-01-07,-0.5573
2002-01-08,-0.8231
2002-01-09,-1.1831
2002-01-10,0.7505
2002-01-11,-0.7804
2002-01-14,-1.1083
2002-01-15,1.2654
2002-01-16,-1.0352999999999999
2002-01-17,-0.8117
2002-01-18,-2.8731999999999998
2002-01-22,0.4868
2002-01-23,2.4222
2002-01-24,-1.0369
2002-01-25,-2.2426
2002-01-28,1.3538999999999999
2002-01-29,-1.5399
2002-01-30,0.9233
2002-01-31,1.2323
2002-02-01,0.7008
2002-02-04,-3.3516
2002-02-05,-0.398
2002-02-06,-1.5411000000000001
2002-02-07,-0.1546
2002-02-08,3.8901
2002-02-11,3.8003
2002-02-12,0.0
2002-02-13,-2.2793
2002-02-14,-0.3857
2002-02-15,0.885
2002-02-19,-2.7595
2002-02-20,0.5262
2002-02-21,-1.7947
2002-02-22,3.7312
2002-02-25,1.7985
2002-02-26,-1.0997
2002-02-27,-1.6040999999999999
2002-02-28,-1.5375999999999999
2002-03-01,2.5964
2002-03-04,1.6688
2002-03-05,-1.2085
2002-03-06,4.1994
2002-03-07,-1.174
2002-03-08,-8.422
2002-03-11,-2.4395
2002-03-12,0.1985
2002-03-13,1.2082
2002-03-14,0.3914
2002-03-15,2.6706
2002-03-18,0.057
2002-03-19,-1.537
2002-03-20,-1.6574
2002-03-21,2.4887
2002-03-22,-3.8432
2002-03-25,-0.6761
2002-03-26,-0.04
2002-03-27,-0.8011
2002-03-28,-0.9489
2002-04-01,-2.2014
2002-04-02,-1.4381
2002-04-03,-1.8820000000000001
2002-04-04,-3.125
2002-04-05,-0.7786
2002-04-08,0.8969
2002-04-09,-2.4444
2002-04-10,3.6673999999999998
2002-04-11,-0.1758
2002-04-12,-0.2421
2002-04-15,2.3388999999999998
2002-04-16,-2.6736
2002-04-17,-1.6172
2002-04-18,1.1259000000000001
2002-04-19,-3.1396
2002-04-22,-3.6782
2002-04-23,-0.8592
2002-04-24,3.274
2002-04-25,-0.0699
2002-04-26,0.3032
2002-04-29,-1.907
2002-04-30,3.0583
2002-05-01,-0.138
2002-05-02,-4.2617
2002-05-03,-0.8903
2002-05-06,-3.2289
2002-05-07,1.0788
2002-05-08,4.8399
2002-05-09,-4.0009
2002-05-10,-2.4908
2002-05-13,1.998
2002-05-14,3.4714
2002-05-15,0.5512
2002-05-16,-3.3603
2002-05-17,3.6498
2002-05-20,-1.1658
2002-05-21,-0.1444
2002-05-22,-2.7001
2002-05-24,22.5719
2002-05-28,2.4055
2002-05-29,-0.5724
2002-05-30,1.1316
2002-05-31,-2.0809
2002-06-03,-2.1652
2002-06-04,-0.6352
2002-06-05,1.9592
2002-06-06,-3.5194
2002-06-07,-11.6143
2002-06-10,-1.7551999999999999
2002-06-11,-3.9353
2002-06-12,-1.5079
2002-06-13,0.6379
2002-06-14,7.5558
2002-06-17,3.7481999999999998
2002-06-18,-2.5221999999999998
2002-06-19,-2.7273
2002-06-20,-1.8931
2002-06-21,-1.5633
2002-06-24,2.134
2002-06-25,-2.4052
2002-06-26,1.9169
2002-06-27,2.8823
2002-06-28,-1.6381999999999999
2002-07-01,-5.986
2002-07-02,-3.7227
2002-07-03,-0.6933
2002-07-05,4.1353
2002-07-08,-0.722
2002-07-09,-4.4675
2002-07-10,-4.1055
2002-07-11,-8.4208
2002-07-12,0.0929
2002-07-15,0.6805
2002-07-16,3.9324
2002-07-17,3.6063
2002-07-18,-6.2767
2002-07-19,-3.4703
2002-07-22,1.6082999999999998
2002-07-23,-2.6071
2002-07-24,3.4736000000000002
2002-07-25,4.5273
2002-07-26,1.4143
2002-07-29,4.4451
2002-07-30,0.6676
2002-07-31,-0.6079
2002-08-01,-1.1398
2002-08-02,-1.2092
2002-08-05,-3.4728
2002-08-06,1.7399
2002-08-07,2.9275
2002-08-08,0.4168
2002-08-09,2.6698
2002-08-12,1.557
2002-08-13,-5.3523
2002-08-14,4.3194
2002-08-15,0.5721
2002-08-16,-3.6024000000000003
2002-08-19,0.1124
2002-08-20,3.0873
2002-08-21,4.0294
2002-08-22,1.3347
2002-08-23,-4.0548
2002-08-26,-0.2961
2002-08-27,-4.5896
2002-08-28,-2.7448
2002-08-29,0.32
2002-08-30,-2.8422
2002-09-03,-5.3731
2002-09-04,4.1009
2002-09-05,-3.9091
2002-09-06,1.766
2002-09-09,4.2144
2002-09-10,1.3976
2002-09-11,1.7008999999999999
2002-09-12,-0.8362
2002-09-13,-3.6929
2002-09-16,-0.6341
2002-09-17,-0.8204
2002-09-18,1.5931
2002-09-19,-6.4234
2002-09-20,-0.29
2002-09-23,-5.0097
2002-09-24,-1.0548
2002-09-25,4.3329
2002-09-26,0.1978
2002-09-27,-3.3224
2002-09-30,-0.4083
2002-10-01,3.5873
2002-10-02,-3.8918
2002-10-03,0.5834
2002-10-04,-1.1941
2002-10-07,0.7942
2002-10-08,1.5074
2002-10-09,-2.4975
2002-10-10,8.4078
2002-10-11,2.0467
2002-10-14,3.9111000000000002
2002-10-15,2.2885
2002-10-16,-1.5602
2002-10-17,-0.2093
2002-10-18,10.3087
2002-10-21,4.5911
2002-10-22,-4.5455
2002-10-23,2.3129
2002-10-24,-4.2287
2002-10-25,2.2216
2002-10-28,-2.1163
2002-10-29,-1.2239
2002-10-30,1.3206
2002-10-31,1.7471
2002-11-01,2.1259
2002-11-04,3.4961
2002-11-05,2.0113
2002-11-06,1.5672000000000001
2002-11-07,-1.1945999999999999
2002-11-08,-1.8388
2002-11-11,-1.8218999999999999
2002-11-12,0.8625
2002-11-13,-1.192
2002-11-14,5.0354
2002-11-15,0.5993
2002-11-18,1.0673
2002-11-19,-2.7504999999999997
2002-11-20,9.8232
2002-11-21,2.8971999999999998
2002-11-22,1.9218
2002-11-25,1.3594
2002-11-26,-7.1815
2002-11-27,4.6376
2002-11-29,-1.6703999999999999
2002-12-02,-0.8154
2002-12-03,-2.649
2002-12-04,-0.4457
2002-12-05,0.9896
2002-12-06,1.0499
2002-12-09,-2.6322
2002-12-10,-1.0671
2002-12-11,0.1438
2002-12-12,1.7951000000000001
2002-12-13,-4.585
2002-12-16,1.6511
2002-12-17,1.0182
2002-12-18,-0.48
2002-12-19,-0.5305
2002-12-20,1.1636
2002-12-23,1.2221
2002-12-24,1.1127
2002-12-26,-1.3346
2002-12-27,-3.8205999999999998
2002-12-30,-1.357
2002-12-31,0.2001
2003-01-02,3.969
2003-01-03,-0.6002
2003-01-06,1.087
2003-01-07,-1.9116
2003-01-08,-1.5834000000000001
2003-01-09,2.4505
2003-01-10,2.3677
2003-01-13,0.7789
2003-01-14,-1.4754
2003-01-15,-2.3295
2003-01-16,1.5575999999999999
2003-01-17,-9.1062
2003-01-21,-2.7155
2003-01-22,0.3252
2003-01-23,-1.9989
2003-01-24,-2.0948
2003-01-27,1.6892
2003-01-28,1.7442
2003-01-29,1.2245
2003-01-30,2.1237
2003-01-31,0.6844
2003-02-03,3.268
2003-02-04,-0.3797
2003-02-05,1.6518000000000002
2003-02-06,0.2
2003-02-07,-0.2495
2003-02-10,-1.2756
2003-02-11,-2.2549
2003-02-12,-2.1255
2003-02-13,-0.5032
2003-02-14,0.1863
2003-02-18,3.2944
2003-02-19,-1.8519
2003-02-20,-8.3857
2003-02-21,0.286
2003-02-24,-0.1997
2003-02-25,2.1435
2003-02-26,-2.4063
2003-02-27,2.0069
2003-02-28,-0.1124
2003-03-03,-1.238
2003-03-04,-1.0541
2003-03-05,0.8638
2003-03-06,-2.1696
2003-03-07,0.4669
2003-03-10,-4.5309
2003-03-11,-0.5476
2003-03-12,-1.5601
2003-03-13,1.8956
2003-03-14,-3.2632
2003-03-17,0.9773
2003-03-18,1.28
2003-03-19,0.8015
2003-03-20,1.4067
2003-03-21,0.8142
2003-03-24,-8.0766
2003-03-25,0.5857
2003-03-26,-1.8441
2003-03-27,0.4285
2003-03-28,-1.7393999999999998
2003-03-31,0.0668
2003-04-01,1.1015
2003-04-02,12.2153
2003-04-03,2.4125
2003-04-04,2.4706
2003-04-07,-2.0746
2003-04-08,2.3762
2003-04-09,-3.915
2003-04-10,-0.5239
2003-04-11,-0.117
2003-04-14,1.5524
2003-04-15,-0.0865
2003-04-16,-2.3383
2003-04-17,5.9415
2003-04-21,-0.7254
2003-04-22,3.204
2003-04-23,2.6961
2003-04-24,2.1745
2003-04-25,-0.0519
2003-04-28,1.0127
2003-04-29,-1.1568
2003-04-30,-1.1964
2003-05-01,-0.1579
2003-05-02,2.7419000000000002
2003-05-05,1.0521
2003-05-06,0.5079
2003-05-07,-2.2233
2003-05-08,-3.1783
2003-05-09,0.9074
2003-05-12,2.3539
2003-05-13,2.6124
2003-05-14,0.4508
2003-05-15,0.8774
2003-05-16,-1.7396
2003-05-19,-2.5038
2003-05-20,1.8418
2003-05-21,-1.0188
2003-05-22,1.0808
2003-05-23,3.1059
2003-05-27,5.9506
2003-05-28,-1.0953
2003-05-29,-1.6494
2003-05-30,1.677
2003-06-02,0.6598
2003-06-03,2.4579
2003-06-04,5.209
2003-06-05,6.7101
2003-06-06,-5.3928
2003-06-09,-4.4096
2003-06-10,-0.9901
2003-06-11,3.75
2003-06-12,-0.4162
2003-06-13,1.7378
2003-06-16,4.0
2003-06-17,-2.2869
2003-06-18,-2.8723
2003-06-19,-5.3669
2003-06-20,1.7361
2003-06-23,-5.4608
2003-06-24,-0.6739
2003-06-25,0.0727
2003-06-26,0.0242
2003-06-27,-4.3089
2003-06-30,-3.8705
2003-07-01,4.7105
2003-07-02,1.1561
2003-07-03,-0.646
2003-07-07,3.6759
2003-07-08,3.1838
2003-07-09,1.3558
2003-07-10,-2.2371
2003-07-11,1.5098
2003-07-14,-3.2535
2003-07-15,0.5285
2003-07-16,-1.1231
2003-07-17,-1.305
2003-07-18,-1.8119
2003-07-21,1.2968
2003-07-22,-0.3693
2003-07-23,1.7297
2003-07-24,-6.0238
2003-07-25,1.9902
2003-07-28,-2.0527
2003-07-29,-2.251
2003-07-30,-0.2382
2003-07-31,1.9369
2003-08-01,-1.6398000000000001
2003-08-04,1.032
2003-08-05,-3.6145
2003-08-06,-1.6303999999999998
2003-08-07,1.7955999999999999
2003-08-08,-0.1357
2003-08-11,-0.4076
2003-08-12,2.2101
2003-08-13,1.0144
2003-08-14,-1.4271
2003-08-15,1.1796
2003-08-18,1.8283
2003-08-19,-1.9256
2003-08-20,0.5572
2003-08-21,1.1609
2003-08-22,-2.8169
2003-08-25,2.2544
2003-08-26,-0.3412
2003-08-27,0.3424
2003-08-28,1.1549
2003-08-29,2.3871
2003-09-02,0.9377
2003-09-03,-2.0839
2003-09-04,1.7179
2003-09-05,-0.9579
2003-09-08,3.8941
2003-09-09,-0.3185
2003-09-10,-2.9491
2003-09-11,3.4186
2003-09-12,0.3918
2003-09-15,-1.0488
2003-09-16,-0.1972
2003-09-17,3.5564
2003-09-18,1.9556
2003-09-19,0.6316
2003-09-22,-2.1385
2003-09-23,0.5463
2003-09-24,-4.6303
2003-09-25,-1.1147
2003-09-26,-2.2295
2003-09-29,-0.5637
2003-09-30,-1.4945
2003-10-01,0.6278
2003-10-02,2.0276
2003-10-03,1.5032
2003-10-06,-2.4849
2003-10-07,1.4414
2003-10-08,-1.7762
2003-10-09,-0.8267
2003-10-10,-0.4168
2003-10-13,1.7526000000000002
2003-10-14,0.6427
2003-10-15,-1.9157
2003-10-16,0.6771
2003-10-17,-3.0523
2003-10-20,-0.2401
2003-10-21,3.1024
2003-10-22,-3.917
2003-10-23,0.8909
2003-10-24,0.669
2003-10-27,-1.0898
2003-10-28,5.6168
2003-10-29,1.8575
2003-10-30,-0.4746
2003-10-31,1.5813000000000001
2003-11-03,-0.173
2003-11-04,-5.3713
2003-11-05,2.1972
2003-11-06,1.4845
2003-11-07,-1.3367
2003-11-10,-2.8119
2003-11-11,1.3677000000000001
2003-11-12,1.479
