ticker,REZI UN Equity
2019-03-12,-0.1965
2019-03-13,0.8858
2019-03-14,-3.9024
2019-03-15,1.5735999999999999
2019-03-18,2.2489
2019-03-19,0.6843
2019-03-20,-3.0583
2019-03-21,2.0531
2019-03-22,-2.9931
2019-03-25,-1.0622
2019-03-26,-0.3067
2019-03-27,-2.7692
2019-03-28,0.4747
2019-03-29,1.2598
2019-04-01,3.888
2019-04-02,-2.7944
2019-04-03,2.3614
2019-04-04,-3.7111
2019-04-05,4.1146
2019-04-08,0.3002
2019-04-09,-1.3965
2019-04-10,0.607
2019-04-11,0.3519
2019-04-12,1.4529
2019-04-15,0.0988
2019-04-16,0.444
2019-04-17,1.7191
2019-04-18,-0.2414
2019-04-22,1.2101
2019-04-23,3.2042
2019-04-24,0.4171
2019-04-25,0.323
2019-04-26,2.7599
2019-04-29,2.0591
2019-04-30,-0.4386
2019-05-01,0.9692
2019-05-02,-1.0908
2019-05-03,2.8672
2019-05-06,-0.8148
2019-05-07,-0.9944
2019-05-08,-0.1747
2019-05-09,-0.8311
2019-05-10,5.2492
2019-05-13,-5.6998999999999995
2019-05-14,0.0
2019-05-15,0.4889
2019-05-16,1.5922
2019-05-17,-4.1358
2019-05-20,-0.0908
2019-05-21,-1.0909
2019-05-22,0.0
2019-05-23,-6.7096
2019-05-24,1.4778
2019-05-28,-0.1456
2019-05-29,-2.9655
2019-05-30,0.2004
2019-05-31,-1.6
2019-06-03,-1.4228
2019-06-04,1.6495
2019-06-05,-2.1805
2019-06-06,4.7175
2019-06-07,0.6931
2019-06-10,2.5564999999999998
2019-06-11,0.8629
2019-06-12,-1.2357
2019-06-13,0.8181
2019-06-14,-2.0048
2019-06-17,0.2435
2019-06-18,3.0126
2019-06-19,-0.4717
2019-06-20,0.5687
2019-06-21,-0.9896
2019-06-24,-1.1899
2019-06-25,-0.8671
2019-06-26,0.826
2019-06-27,1.6867
2019-06-28,3.8863
2019-07-01,-0.7299
2019-07-02,0.4136
2019-07-03,0.2288
2019-07-05,0.2283
2019-07-08,-0.7745
2019-07-09,0.8264
2019-07-10,0.0455
2019-07-11,-2.2303
2019-07-12,0.0931
2019-07-15,-5.2093
2019-07-16,-1.3739
2019-07-17,-2.0398
2019-07-18,-3.9106
2019-07-19,1.5856
2019-07-22,-1.5088
2019-07-23,1.532
2019-07-24,3.3819
2019-07-25,-4.0262
2019-07-26,1.311
2019-07-29,-2.1222
2019-07-30,1.0048
2019-07-31,-1.2565
2019-08-01,-3.0223
2019-08-02,-1.2575
2019-08-05,-5.3156
2019-08-06,1.2865
2019-08-07,-1.2702
2019-08-08,-0.117
2019-08-09,-3.6885
2019-08-12,-5.228
2019-08-13,-1.796
2019-08-14,-4.3762
2019-08-15,-4.3033
2019-08-16,4.7109
2019-08-19,-0.3408
2019-08-20,-2.052
2019-08-21,-3.0028
2019-08-22,2.3038
2019-08-23,-3.5186
2019-08-26,-1.167
2019-08-27,-3.3948
2019-08-28,2.521
2019-08-29,0.6706
2019-08-30,1.9985
2019-09-03,-4.8621
2019-09-04,2.0595
2019-09-05,6.4275
2019-09-06,0.632
2019-09-09,2.8611
2019-09-10,5.0882
2019-09-11,2.5823
2019-09-12,-1.1328
2019-09-13,0.0637
2019-09-16,-0.1908
2019-09-17,-1.4659
2019-09-18,-3.6869
2019-09-19,-2.6192
2019-09-20,0.5517
2019-09-23,-2.1262
2019-09-24,-5.6762
2019-09-25,4.4577
2019-09-26,-0.9957
2019-09-27,-0.0718
2019-09-30,3.1632
2019-10-01,-5.4355
2019-10-02,0.3685
2019-10-03,-1.2482
2019-10-04,0.8178
2019-10-07,3.9823
2019-10-08,-0.5674
2019-10-09,-1.4264999999999999
2019-10-10,2.026
2019-10-11,1.7021
2019-10-14,0.0697
2019-10-15,1.8815
2019-10-16,0.9576
2019-10-17,1.5583
2019-10-18,-1.8679000000000001
2019-10-21,2.8552
2019-10-22,0.6609
2019-10-23,-37.6231
2019-10-24,-2.4211
2019-10-25,0.9709
2019-10-28,-0.5342
2019-10-29,-0.6445
2019-10-30,0.1081
2019-10-31,2.9158
2019-11-01,3.5677
2019-11-04,3.8501
2019-11-05,2.3415
2019-11-06,-4.4805
2019-11-07,-2.3952
2019-11-08,-1.8405
2019-11-11,-6.0417
2019-11-12,-2.7716
2019-11-13,3.6488
2019-11-14,3.9604
2019-11-15,8.8889
2019-11-18,-3.8872999999999998
2019-11-19,5.4601
2019-11-20,-4.698
2019-11-21,-1.5091
2019-11-22,0.5107
2019-11-25,2.9472
2019-11-26,-0.691
2019-11-27,-1.9881
2019-11-29,-0.8114
2019-12-02,-5.2147
2019-12-03,8.63
2019-12-04,2.284
2019-12-05,5.3398
2019-12-06,-0.9217
2019-12-09,-2.2326
2019-12-10,0.0
2019-12-11,4.9477
2019-12-12,5.2584
2019-12-13,2.0672
2019-12-16,0.5063
2019-12-17,2.183
2019-12-18,2.0542
2019-12-19,-2.5765000000000002
2019-12-20,-1.9008
2019-12-23,1.011
2019-12-24,-1.1676
2019-12-26,-0.3376
2019-12-27,-0.508
2019-12-30,-0.0851
2019-12-31,1.6183999999999998
2020-01-02,2.0117
2020-01-03,-1.3147
2020-01-06,0.0833
2020-01-07,1.7471
2020-01-08,-0.3271
2020-01-09,-4.5119
2020-01-10,-0.0859
2020-01-13,2.1496
2020-01-14,0.6734
2020-01-15,-0.1672
2020-01-16,3.6851000000000003
2020-01-17,1.3732
2020-01-21,-2.6295
2020-01-22,-0.3273
2020-01-23,-1.5598999999999998
2020-01-24,-5.0876
2020-01-27,-4.9209
2020-01-28,3.512
2020-01-29,-5.8036
2020-01-30,1.2322
2020-01-31,-4.6815999999999995
2020-02-03,-0.7859
2020-02-04,0.8911
2020-02-05,5.2012
2020-02-06,-3.1716
2020-02-07,-2.4085
2020-02-10,-2.8628
2020-02-11,0.4065
2020-02-12,3.5425
2020-02-13,-1.7595
2020-02-14,-1.99
2020-02-18,1.3197999999999999
2020-02-19,1.5030000000000001
2020-02-20,0.7897
2020-02-21,-1.2732999999999999
2020-02-24,-5.1587
2020-02-25,-7.113
2020-02-26,-4.1667
2020-02-27,20.564
2020-02-28,4.7758
2020-03-02,-5.3023
2020-03-03,0.3929
2020-03-04,-2.544
2020-03-05,-2.008
2020-03-06,-2.7664
2020-03-09,-8.746
2020-03-10,-1.8476
2020-03-11,-8.7059
2020-03-12,-11.8557
2020-03-13,-1.3158
2020-03-16,-18.2222
2020-03-17,-4.8913
2020-03-18,-15.4286
2020-03-19,15.0901
2020-03-20,0.0
2020-03-23,-16.8297
2020-03-24,16.0
2020-03-25,13.9959
2020-03-26,3.3808
2020-03-27,-6.8847000000000005
2020-03-30,-6.0998
2020-03-31,-4.7244
2020-04-01,-13.843
2020-04-02,-0.7194
2020-04-03,-4.8309
2020-04-06,4.5685
2020-04-07,5.5825
2020-04-08,20.2299
2020-04-09,6.501
2020-04-13,-3.9497
2020-04-14,-1.3084
2020-04-15,-4.5455
2020-04-16,-4.3651
2020-04-17,-2.2822
2020-04-20,-7.0064
2020-04-21,-6.8493
2020-04-22,0.9804
2020-04-23,9.9515
2020-04-24,0.0
2020-04-27,9.9338
2020-04-28,1.4056
2020-04-29,2.5743
2020-04-30,-0.9653
2020-05-01,-6.0429
2020-05-04,-1.2448
2020-05-05,1.4706000000000001
2020-05-06,-2.6915
2020-05-07,12.1277
2020-05-08,11.575
2020-05-11,-0.5102
2020-05-12,-4.7863
2020-05-13,-7.7199
2020-05-14,2.3346
2020-05-15,4.7529
2020-05-18,10.8893
2020-05-19,-1.8003
2020-05-20,-0.8333
2020-05-21,2.3529
2020-05-22,-3.2841
2020-05-26,9.8472
2020-05-27,4.7913
2020-05-28,-3.2448
2020-05-29,7.622
2020-06-01,-1.8414000000000001
2020-06-02,4.1847
2020-06-03,11.4958
2020-06-04,7.5776
2020-06-05,5.8891
2020-06-08,10.0327
2020-06-09,0.0991
2020-06-10,-4.6535
2020-06-11,-9.3458
2020-06-12,8.8202
2020-06-15,11.3684
2020-06-16,2.9301
2020-06-17,1.1019
2020-06-18,0.7266
2020-06-19,2.1641
2020-06-22,3.1774
2020-06-23,6.6724
2020-06-24,-1.2029
2020-06-25,-2.4351
2020-06-26,-8.6522
2020-06-29,3.3698
2020-06-30,3.2599
2020-07-01,-4.8635
2020-07-02,1.6143
2020-07-06,1.4122
2020-07-07,-1.1314
2020-07-08,2.993
2020-07-09,-3.4188
2020-07-10,-0.7965
2020-07-13,-1.3381
2020-07-14,7.1429
2020-07-15,8.7764
2020-07-16,2.0171
2020-07-17,1.2928
2020-07-20,2.027
2020-07-21,-0.0736
2020-07-22,-0.2946
2020-07-23,0.4431
2020-07-24,-3.75
2020-07-27,2.8266
2020-07-28,-1.3373
2020-07-29,1.8072
2020-07-30,0.2219
2020-07-31,-1.9926
2020-08-03,-16.3404
2020-08-04,12.3312
2020-08-05,6.7308
2020-08-06,-4.6547
2020-08-07,4.4882
2020-08-10,7.0083
2020-08-11,-1.9718
2020-08-12,-0.5747
2020-08-13,0.2168
2020-08-14,-0.0721
2020-08-17,-0.5772
2020-08-18,-1.8868
2020-08-19,1.3314
2020-08-20,-0.438
2020-08-21,-0.1466
2020-08-24,2.1292
2020-08-25,-0.2876
2020-08-26,-2.8118
2020-08-27,-1.4095
2020-08-28,2.784
2020-08-31,-2.1962
2020-09-01,5.9132
2020-09-02,-3.1802
2020-09-03,-3.5036
2020-09-04,-0.1513
2020-09-08,-2.5758
2020-09-09,-0.0778
2020-09-10,-1.4786000000000001
2020-09-11,-0.5529
2020-09-14,1.2708
2020-09-15,-0.0784
2020-09-16,-2.1978
2020-09-17,-3.6116
2020-09-18,-2.831
2020-09-21,-4.6272
2020-09-22,-2.6056
2020-09-23,-7.3801
2020-09-24,0.0
2020-09-25,1.5936
2020-09-28,9.1176
2020-09-29,-2.7853
2020-09-30,1.6636
2020-10-01,2.3636
2020-10-02,2.8419
2020-10-05,3.1088
2020-10-06,-0.4188
2020-10-07,2.8595
2020-10-08,1.1447
2020-10-09,-1.536
2020-10-12,-2.6273
2020-10-13,-0.9275
2020-10-14,-1.1064
2020-10-15,2.0654
2020-10-16,-1.0961
2020-10-19,-3.2396
2020-10-20,0.3524
2020-10-21,-3.3363
2020-10-22,0.0
2020-10-23,-2.1798
2020-10-26,-1.7642
2020-10-27,-2.3629
2020-10-28,-3.1946
2020-10-29,3.4
2020-10-30,-2.5145
2020-11-02,6.6468
2020-11-03,5.6744
2020-11-04,-0.088
2020-11-05,35.5947
2020-11-06,20.5328
2020-11-09,-2.6954000000000002
2020-11-10,2.4377
2020-11-11,1.298
2020-11-12,-3.3102
2020-11-13,7.6201
2020-11-16,-13.9559
2020-11-17,-5.3667
2020-11-18,1.7643
2020-11-19,8.0495
2020-11-20,0.5731
2020-11-23,7.9202
2020-11-24,-0.3696
2020-11-25,-4.1865
2020-11-27,4.2035
2020-11-30,-1.8577
2020-12-01,2.0552
2020-12-02,1.5897999999999999
2020-12-03,4.6427
2020-12-04,-0.349
2020-12-07,-4.4022
2020-12-08,0.8373
2020-12-09,-2.6466
2020-12-10,-3.145
2020-12-11,-2.3665
2020-12-14,-1.1838
2020-12-15,5.3622
2020-12-16,5.1975999999999996
2020-12-17,-0.9264
2020-12-18,3.4805
2020-12-21,-1.1546
2020-12-22,8.5322
2020-12-23,5.2878
2020-12-24,-0.0444
2020-12-28,-4.6687
2020-12-29,-0.6063
2020-12-30,2.2055
2020-12-31,-2.3875
2021-01-04,0.1411
2021-01-05,1.9258
2021-01-06,5.3456
2021-01-07,1.3998
2021-01-08,1.8119
2021-01-11,0.2542
2021-01-12,4.8605
2021-01-13,-0.2821
2021-01-14,3.0719
2021-01-15,-2.0
2021-01-19,2.2409
2021-01-20,0.3131
2021-01-21,-2.0289
2021-01-22,-0.1991
2021-01-25,0.4789
2021-01-26,-0.3177
