ticker,LEHMQ UP Equity
2000-05-24,-3.9051
2000-05-25,-7.5697
2000-05-26,-0.2586
2000-05-30,5.8773
2000-05-31,3.1837
2000-06-01,2.057
2000-06-02,10.6977
2000-06-05,0.8403
2000-06-06,-3.6111
2000-06-08,-0.3602
2000-06-09,-1.4461
2000-06-12,-0.8804
2000-06-13,2.7387
2000-06-14,5.2594
2000-06-15,-2.1218
2000-06-16,0.7692
2000-06-19,0.5552
2000-06-20,4.6239
2000-06-21,-2.9024
2000-06-22,-3.0571
2000-06-23,1.4015
2000-06-26,1.7277
2000-06-27,3.125
2000-06-28,0.6588
2000-06-29,1.5051999999999999
2000-07-05,-3.8685
2000-07-06,3.4205
2000-07-07,0.0
2000-07-10,5.5772
2000-07-11,3.317
2000-07-12,6.5398
2000-07-13,1.3393
2000-07-14,2.4229
2000-07-17,-2.6882
2000-07-18,-2.9834
2000-07-19,-2.7335000000000003
2000-07-20,6.2061
2000-07-21,-0.1654
2000-07-24,4.804
2000-07-25,1.9494
2000-07-26,-3.7725999999999997
2000-07-27,-2.3093
2000-07-28,-2.6388
2000-07-31,1.6375
2000-08-02,4.9444
2000-08-03,-0.1059
2000-08-04,8.2671
2000-08-07,-0.2937
2000-08-08,-0.0982
2000-08-09,3.7838000000000003
2000-08-10,-1.9886
2000-08-11,2.4039
2000-08-14,3.7298999999999998
2000-08-15,-4.3241
2000-08-16,-3.3302
2000-08-17,6.5453
2000-08-18,-2.0323
2000-08-21,0.8015
2000-08-22,2.4322
2000-08-23,-4.2922
2000-08-24,2.6718
2000-08-25,-0.4647
2000-08-28,2.7544
2000-08-29,2.3626
2000-08-30,-0.2663
2000-08-31,1.7802
2000-09-01,3.8041
2000-09-05,-1.1794
2000-09-06,0.2558
2000-09-07,1.7006999999999999
2000-09-08,-1.1706
2000-09-11,8.291
2000-09-12,-1.875
2000-09-13,-5.0955
2000-09-14,3.5235
2000-09-15,-7.6175
2000-09-18,-5.1754
2000-09-19,6.7993
2000-09-20,0.6496
2000-09-21,-3.2702
2000-09-22,0.3114
2000-09-25,2.8825
2000-09-26,-2.8879
2000-09-27,-0.7989
2000-09-28,4.7427
2000-09-29,1.5377999999999998
2000-10-02,2.3138
2000-10-03,-4.0296
2000-10-04,-2.0994
2000-10-05,1.0941
2000-10-06,-5.8009
2000-10-09,-3.3088
2000-10-10,-5.846
2000-10-11,1.9182000000000001
2000-10-12,-9.7078
2000-10-13,5.5403
2000-10-16,1.8711
2000-10-17,-3.2143
2000-10-18,-4.6916
2000-10-19,7.2456
2000-10-20,5.2089
2000-10-23,-6.0784
2000-10-24,2.5052
2000-10-25,-2.8513
2000-10-26,-3.1447
2000-10-27,4.8701
2000-10-30,6.5015
2000-10-31,1.4535
2000-11-01,-6.5903
2000-11-02,0.7157
2000-11-03,1.2183
2000-11-06,-3.5105
2000-11-07,2.4948
2000-11-08,-5.4767
2000-11-09,-3.9699999999999998
2000-11-10,-5.9218
2000-11-13,-5.0024
2000-11-14,0.1252
2000-11-15,6.0
2000-11-16,4.0094
2000-11-17,-3.9683
2000-11-20,-6.6116
2000-11-21,7.9646
2000-11-22,-6.5574
2000-11-24,2.005
2000-11-27,0.1229
2000-11-28,0.7362
2000-11-29,-0.8526
2000-11-30,-2.0885
2000-12-01,2.5094
2000-12-04,0.9792
2000-12-05,13.3333
2000-12-06,-3.2086
2000-12-07,-4.1989
2000-12-08,14.0715
2000-12-11,9.4034
2000-12-12,-4.0665
2000-12-13,-1.2524
2000-12-14,-3.7073
2000-12-15,-1.925
2000-12-18,2.4793
2000-12-19,3.8306
2000-12-20,0.4854
2000-12-21,1.6425
2000-12-22,1.7109999999999999
2000-12-26,0.7477
2000-12-27,3.8961
2000-12-28,0.8036
2000-12-29,-2.8344
2001-01-02,-6.4722
2001-01-03,19.4932
2001-01-04,-0.0816
2001-01-05,-0.7347
2001-01-08,-1.9737
2001-01-09,-2.2651
2001-01-10,6.0086
2001-01-11,-2.2672
2001-01-12,1.9056
2001-01-16,0.5691
2001-01-17,2.5869
2001-01-18,-1.9701
2001-01-19,2.7331
2001-01-22,-0.5477
2001-01-23,2.7537000000000003
2001-01-24,1.608
2001-01-25,-2.4115
2001-01-26,0.7722
2001-01-29,5.4284
2001-01-30,-0.2093
2001-01-31,-4.5333
2001-02-01,1.7456
2001-02-02,-1.4397
2001-02-05,0.1339
2001-02-06,-1.0455
2001-02-07,-3.8698
2001-02-08,-0.1406
2001-02-09,1.947
2001-02-12,4.2593
2001-02-13,-2.3982
2001-02-14,-1.4076
2001-02-15,3.3062
2001-02-16,-4.4005
2001-02-20,-8.6863
2001-02-21,-3.194
2001-02-22,1.0615
2001-02-23,0.7097
2001-02-26,5.5955
2001-02-27,-1.6017000000000001
2001-02-28,-6.7689
2001-03-01,-0.7857
2001-03-02,1.2612
2001-03-05,-2.6792
2001-03-06,3.2738
2001-03-07,0.7349
2001-03-08,-2.2887
2001-03-09,-5.3286
2001-03-12,-5.0564
2001-03-13,6.3844
2001-03-14,-5.8481
2001-03-15,5.6423
2001-03-16,1.9701
2001-03-19,4.5585
2001-03-20,-4.7207
2001-03-21,-3.5606
2001-03-22,-3.5978
2001-03-23,8.3279
2001-03-26,1.7602
2001-03-27,1.3454
2001-03-28,-5.5288
2001-03-29,-1.9456
2001-03-30,-1.4961
2001-04-02,0.2558
2001-04-03,-5.6769
2001-04-04,-6.5934
2001-04-05,12.5973
2001-04-06,-4.1312
2001-04-09,-0.1844
2001-04-10,4.7875
2001-04-11,4.9535
2001-04-12,2.3675
2001-04-16,-1.2235
2001-04-17,2.9455999999999998
2001-04-18,9.0389
2001-04-19,-0.6998
2001-04-20,-2.8459
2001-04-23,-1.5344
2001-04-24,-0.425
2001-04-25,2.7315
2001-04-26,0.1523
2001-04-27,1.6178
2001-04-30,-0.6804
2001-05-01,1.7811
2001-05-02,5.2228
2001-05-03,-3.4028
2001-05-04,3.3638
2001-05-07,0.0
2001-05-08,-1.7681
2001-05-09,-0.0261
2001-05-10,1.683
2001-05-11,-2.5276
2001-05-14,-0.2767
2001-05-15,0.3303
2001-05-16,4.4376999999999995
2001-05-17,0.4665
2001-05-18,-1.7445
2001-05-21,2.9633000000000003
2001-05-22,2.6424
2001-05-23,-3.4808
2001-05-24,-3.2307
2001-05-25,-1.721
2001-05-29,-2.8045
2001-05-30,-2.6551
2001-05-31,0.3062
2001-06-01,-0.0971
2001-06-04,-0.1528
2001-06-05,1.8776000000000002
2001-06-06,-2.1843
2001-06-07,1.298
2001-06-08,-2.1907
2001-06-11,-3.7047
2001-06-12,0.7753
2001-06-13,-1.379
2001-06-14,-1.3836
2001-06-15,0.8806
2001-06-18,-0.1184
2001-06-19,6.5916
2001-06-20,5.4892
2001-06-21,2.5952
2001-06-22,-0.4494
2001-06-25,-1.8831
2001-06-26,0.5653
2001-06-27,-0.4967
2001-06-28,1.8129
2001-06-29,-1.4452
2001-07-02,-1.2962
2001-07-03,0.8091
2001-07-05,0.8289
2001-07-06,-3.8236
2001-07-09,-1.3161
2001-07-10,-3.0386
2001-07-11,-0.2694
2001-07-12,5.6306
2001-07-13,0.9557
2001-07-16,-1.6533
2001-07-17,1.3286
2001-07-18,-0.4817
2001-07-19,0.0269
2001-07-20,0.1613
2001-07-23,-2.6837999999999997
2001-07-24,-1.241
2001-07-25,0.391
2001-07-26,4.2142
2001-07-30,-2.2955
2001-07-31,-0.3551
2001-08-01,0.562
2001-08-02,2.1129
2001-08-03,-2.3495
2001-08-06,-1.8729
2001-08-07,-0.8777
2001-08-08,-1.9115
2001-08-09,-2.3069
2001-08-10,1.2174
2001-08-13,-0.6376
2001-08-14,-3.708
2001-08-15,-0.7126
2001-08-16,1.0078
2001-08-17,-3.5525
2001-08-20,1.3166
2001-08-21,-0.6807
2001-08-22,1.1059
2001-08-23,-0.647
2001-08-24,5.2876
2001-08-27,0.6186
2001-08-28,-2.9567
2001-08-29,-0.7089
2001-08-30,-2.0204
2001-08-31,2.9612
2001-09-04,1.4304999999999999
2001-09-05,-2.9988
2001-09-06,-2.3263
2001-09-07,-3.8546
2001-09-10,1.1571
2001-09-17,-10.7782
2001-09-18,-5.056
2001-09-19,-6.4283
2001-09-20,-5.7927
2001-09-21,2.7616
2001-09-24,8.0202
2001-09-25,1.2439
2001-09-26,2.5341
2001-09-27,1.3855
2001-09-28,4.8199
2001-10-01,0.6871
2001-10-02,0.6124
2001-10-03,3.8087
2001-10-04,-0.8879
2001-10-05,-2.6538
2001-10-08,-2.2226
2001-10-09,4.4575
2001-10-10,1.2241
2001-10-11,4.4844
2001-10-12,-3.5525
2001-10-15,3.9333
2001-10-19,-5.0674
2001-10-22,2.8716
2001-10-23,3.4975
2001-10-24,-1.2534
2001-10-25,1.1568
2001-10-29,3.4784
2001-10-31,-1.888
2001-11-01,-3.786
2001-11-05,5.0407
2001-11-19,7.9653
2001-11-29,-3.8324
2001-11-30,-2.2388
2001-12-17,-2.2901
2002-01-02,0.7813
2002-01-04,7.1318
2002-01-17,-6.0781
2002-01-18,-0.6934
2002-01-29,-1.3963999999999999
2002-02-11,-3.7608
2002-07-12,-2.3778
2002-07-15,-2.6541
2002-07-16,-1.8809
2002-07-17,0.1583
2002-07-18,-1.3169
2002-07-19,-2.8648
2002-07-22,-2.9126
2002-07-23,-4.3208
2002-07-24,5.1075
2002-07-25,-0.8255
2002-07-26,1.5513
2002-07-29,5.3651
2002-07-30,1.2199
2002-07-31,-2.2707
2002-08-01,0.0
2002-08-02,-5.0223
2002-08-05,-4.3094
2002-08-06,6.1554
2002-08-07,-0.352
2002-08-08,6.2279
2002-08-09,1.5051
2002-08-12,1.1207
2002-08-13,-0.0853
2002-08-14,3.5549
2002-08-15,1.931
2002-08-16,-1.7325
2002-08-19,2.175
2002-08-20,-1.4675
2002-08-21,-3.4861
2002-08-22,0.5596
2002-08-23,-1.1973
2002-08-26,0.3926
2002-08-27,-0.595
2002-08-28,-3.6942
2002-08-29,1.4207
2002-08-30,0.2627
2002-09-03,-6.6015
2002-09-04,2.5056000000000003
2002-09-05,-2.3532
2002-09-06,1.4571
2002-09-09,4.7873
2002-09-10,-1.3354
2002-09-11,-2.0303
2002-09-12,0.7999
2002-09-13,-0.9197
2002-09-16,1.2013
2002-09-17,-3.723
2002-09-18,-0.6912
2002-09-19,-4.4394
2002-09-20,-1.8898000000000001
2002-09-23,-3.6316
2002-09-24,-0.8328
2002-09-25,5.2908
2002-09-26,0.8175
2002-09-27,-2.7492
2002-09-30,-0.1017
2002-10-01,3.6238
2002-10-02,-3.3792
2002-10-03,-5.5917
2002-10-04,-2.7568
2002-10-07,-4.629
2002-10-08,4.5286
2002-10-09,-5.0211
2002-10-10,4.2339
2002-10-11,6.8447
2002-10-14,4.1378
2002-10-15,8.8544
2002-10-16,-2.594
2002-10-17,4.9458
2002-10-18,-0.3263
2002-10-21,6.0556
2002-10-22,-4.5096
2002-10-23,1.7238
2002-10-24,-3.7599
2002-10-25,3.4483
2002-10-28,-0.5496
2002-10-29,-1.248
2002-10-30,-0.6319
2002-10-31,-3.5247
2002-11-01,2.9943999999999997
2002-11-04,3.8033
2002-11-05,-0.0705
2002-11-06,2.4149
2002-11-07,-2.7883
2002-11-08,-3.063
2002-11-11,-0.5479
2002-11-12,0.0184
2002-11-13,-0.1285
2002-11-14,4.6041
2002-11-15,1.7429999999999999
2002-11-18,-1.0728
2002-11-19,0.4373
2002-11-20,4.3191
2002-11-21,5.6594
2002-11-22,-1.58
2002-11-25,-1.1077
2002-11-26,-3.0844
2002-11-27,5.1926
2002-11-29,-1.1146
2002-12-02,-2.9791
2002-12-03,-1.1618
2002-12-04,-3.7279999999999998
2002-12-05,-2.5467
2002-12-06,-0.2506
2002-12-09,-1.9917
2002-12-10,1.9773
2002-12-11,-2.0287
2002-12-12,0.3482
2002-12-13,-0.3835
2002-12-16,3.6847
2002-12-17,-0.053
2002-12-18,-1.2029
2002-12-19,-1.9696
2002-12-20,2.7763
2002-12-23,-0.4976
2002-12-24,-1.1609
2002-12-26,0.5782
2002-12-27,-2.659
2002-12-30,0.1107
2002-12-31,-1.4934
2003-01-02,3.1256
2003-01-03,1.343
2003-01-06,3.7965999999999998
2003-01-07,-1.9496
2003-01-08,-1.5836999999999999
2003-01-09,4.2553
2003-01-10,2.1266
2003-01-13,0.7557
2003-01-14,-0.0833
2003-01-15,-1.9183
2003-01-16,-1.1395
2003-01-17,-1.1182
2003-01-21,-3.0097
2003-01-22,-1.3632
2003-01-23,1.964
2003-01-24,-3.8167
2003-01-27,0.0556
2003-01-28,1.6308
2003-01-29,0.8023
2003-01-30,-2.4783
2003-01-31,0.9831
2003-02-03,1.4328
2003-02-04,-3.2416
2003-02-05,-0.4305
2003-02-06,-1.9737
2003-02-07,-1.419
2003-02-10,0.214
2003-02-11,0.097
2003-02-12,-1.9003
2003-02-13,0.8718
2003-02-14,1.1982
2003-02-18,2.6009
2003-02-19,0.5486
2003-02-20,-0.5456
2003-02-21,1.8729
2003-02-24,-2.9898
2003-02-25,1.1103
2003-02-26,0.4544
2003-02-27,1.6773
2003-02-28,2.5949999999999998
2003-03-03,-2.1138
2003-03-04,-2.2702
2003-03-05,1.0954
2003-03-06,-1.8494000000000002
2003-03-07,2.8169
2003-03-10,-2.5545999999999998
2003-03-11,-1.8427
2003-03-12,1.258
2003-03-13,6.6514
2003-03-14,0.8781
2003-03-17,4.2992
2003-03-18,-0.4088
2003-03-19,1.8641999999999999
2003-03-20,-0.2854
2003-03-21,0.3536
2003-03-24,-2.4329
2003-03-25,1.9604
2003-03-26,1.012
2003-03-27,-0.1002
2003-03-28,-0.936
2003-03-31,-2.3621
2003-04-01,3.0067
2003-04-02,2.1137
2003-04-03,1.5278
2003-04-04,0.178
2003-04-07,-0.2907
2003-04-08,-1.5552000000000001
2003-04-09,-1.2506
2003-04-10,0.2166
2003-04-11,-0.2993
2003-04-14,3.3522
2003-04-15,1.8235000000000001
2003-04-16,-0.5705
2003-04-17,1.4664
2003-04-21,-0.8483
2003-04-22,4.1191
2003-04-23,-0.6543
2003-04-24,-1.0262
2003-04-25,-1.5939
2003-04-28,0.9121
2003-04-29,-1.0753
2003-04-30,-0.6459
2003-05-01,-0.111
2003-05-02,2.5079000000000002
2003-05-05,0.1394
2003-05-06,0.6031
2003-05-07,0.3228
2003-05-08,-1.5015
2003-05-09,1.2599
2003-05-12,2.3502
2003-05-13,-1.1106
2003-05-14,0.0912
2003-05-15,2.2634
2003-05-16,-0.0594
2003-05-19,-2.2889
2003-05-20,0.4411
2003-05-21,2.6352
2003-05-22,0.3394
2003-05-23,0.7059
2003-05-27,2.8914
2003-05-28,1.7457
2003-05-29,0.3487
2003-05-30,-0.5282
2003-06-02,1.2437
2003-06-03,-1.1179999999999999
2003-06-04,2.8615
2003-06-05,0.6514
2003-06-06,0.4854
2003-06-09,-2.9518
2003-06-10,0.318
2003-06-11,2.3842
2003-06-12,0.1885
2003-06-13,-1.451
2003-06-16,3.3538
2003-06-17,-0.5013
2003-06-18,-2.2272
2003-06-19,-3.5932
2003-06-20,-0.6188
2003-06-23,-2.3493
2003-06-24,1.8115999999999999
2003-06-25,-1.0819
2003-06-26,-2.3601
2003-06-27,-3.4783
2003-06-30,1.4659
2003-07-01,1.7306
2003-07-02,-0.9763
2003-07-03,-1.4491
2003-07-07,3.4106
2003-07-08,0.9088
2003-07-09,0.1017
2003-07-10,-2.6266
2003-07-11,0.4471
2003-07-14,-0.4154
2003-07-15,-1.0131000000000001
2003-07-16,-0.4064
2003-07-17,-3.219
2003-07-18,1.624
2003-07-21,-1.0602
2003-07-22,-1.1337
2003-07-23,0.0628
2003-07-24,-0.6122
2003-07-25,0.3633
2003-07-28,-0.3462
2003-07-29,-0.6001
2003-07-30,1.3346
2003-07-31,-0.7996
2003-08-01,-3.3191
2003-08-04,-0.2779
2003-08-05,-0.4426
2003-08-06,3.1451000000000002
2003-08-07,1.5964
2003-08-08,0.3771
2003-08-11,-0.5949
2003-08-12,3.1654
2003-08-13,-1.6028
2003-08-14,1.4765
2003-08-15,-0.4595
2003-08-18,-0.3539
2003-08-19,-0.2316
2003-08-20,0.8977
2003-08-21,0.0307
2003-08-22,-1.0888
2003-08-25,-1.4109
2003-08-26,0.9278
2003-08-27,0.296
2003-08-28,1.3205
2003-08-29,0.598
2003-09-02,2.6368
2003-09-03,-0.6089
2003-09-04,1.001
2003-09-05,-0.2071
2003-09-08,1.0377
2003-09-09,0.2641
2003-09-10,-2.751
2003-09-11,1.4294
2003-09-12,1.0977999999999999
2003-09-15,-0.3228
2003-09-16,2.0462
2003-09-17,-0.101
2003-09-18,2.296
2003-09-19,-0.4235
2003-09-22,-0.6238
2003-09-23,1.2268
2003-09-24,-2.7621
2003-09-25,-0.3043
2003-09-26,-0.5815
2003-09-29,0.6872
2003-09-30,0.3631
2003-10-01,2.0402
2003-10-02,-0.9501
2003-10-03,0.3865
2003-10-06,1.6115
2003-10-07,0.7298
2003-10-08,-0.5573
2003-10-09,-0.4624
2003-10-10,-0.0141
2003-10-13,1.7176
2003-10-14,-0.8028
2003-10-15,-1.0046
2003-10-16,0.3805
2003-10-17,-1.713
2003-10-20,-1.0143
2003-10-21,0.736
2003-10-22,-1.8338
2003-10-23,0.4378
2003-10-24,-0.5376
2003-10-27,0.9496
2003-10-28,2.4602
2003-10-29,-0.8475
2003-10-30,0.4131
2003-10-31,2.128
2003-11-03,2.8198
2003-11-04,0.3783
2003-11-05,-0.2826
2003-11-06,0.5264
2003-11-07,-0.2417
2003-11-10,-0.9152
2003-11-11,-0.0679
2003-11-12,0.6388
2003-11-13,0.9064
2003-11-14,-2.5204
2003-11-17,0.9765
2003-11-18,-0.8445
2003-11-19,0.8104
2003-11-20,-1.5125
2003-11-21,0.9131
2003-11-24,0.9049
2003-11-25,-1.3451
2003-11-26,-0.1377
2003-11-28,-0.331
2003-12-01,0.678
2003-12-02,0.0
2003-12-03,0.3161
2003-12-04,-0.5754
2003-12-05,-1.3918
2003-12-08,0.7826
2003-12-09,-0.416
2003-12-10,-0.5848
2003-12-11,0.9244
2003-12-12,0.5273
2003-12-15,0.0138
2003-12-16,2.8295
2003-12-17,-1.7584
2003-12-18,0.7925
2003-12-19,0.1898
2003-12-22,1.353
2003-12-23,1.0412
2003-12-24,-0.8059
2003-12-26,0.2264
2003-12-29,1.3820999999999999
2003-12-30,1.1666
2003-12-31,0.2203
2004-01-02,-0.2715
2004-01-05,1.4519
2004-01-06,-0.2428
2004-01-07,1.678
2004-01-08,0.6173
2004-01-09,-0.3005
2004-01-12,0.4144
2004-01-13,-0.5628
2004-01-14,0.9559
2004-01-15,2.828
2004-01-16,1.3811
2004-01-20,0.1554
2004-01-21,1.0142
2004-01-22,-1.0985
2004-01-23,0.9077
2004-01-26,1.7043
2004-01-27,-0.7913
2004-01-28,-4.5748
2004-01-29,0.5163
2004-01-30,0.4158
2004-02-02,0.5602
2004-02-03,0.8841
2004-02-04,-1.8007
2004-02-05,-1.7848000000000002
2004-02-06,2.4894
2004-02-09,0.3643
2004-02-10,-0.7744
2004-02-11,5.9756
2004-02-12,-0.8185
2004-02-13,0.372
2004-02-17,1.714
2004-02-18,-0.7742
2004-02-19,-1.1474
2004-02-20,-1.0795
2004-02-23,-0.2934
2004-02-24,-0.306
2004-02-25,1.8652
2004-02-26,0.3361
2004-02-27,0.2541
2004-03-01,0.4032
2004-03-02,-0.4934
2004-03-03,0.6919
2004-03-04,0.3779
2004-03-05,2.1449
2004-03-08,-1.0499
2004-03-09,-1.3997
2004-03-10,-2.2324
2004-03-11,-1.5222
2004-03-12,2.1284
2004-03-15,-1.4553
2004-03-16,0.4017
2004-03-17,1.165
2004-03-18,0.1977
2004-03-19,-0.9868
2004-03-22,-2.1925
2004-03-23,-0.5394
2004-03-24,-1.9405000000000001
2004-03-25,1.1308
2004-03-26,1.422
2004-03-29,0.5512
2004-03-30,-0.8342
2004-03-31,-0.5889
2004-04-01,1.2692999999999999
2004-04-02,-1.3967
2004-04-05,-0.9806
2004-04-06,0.0122
2004-04-07,-0.5134
2004-04-08,-0.8479
2004-04-12,0.2107
2004-04-13,-4.6624
2004-04-14,-0.9729
2004-04-15,1.5064
2004-04-16,1.8067
2004-04-19,-1.5084
2004-04-20,-1.9562
2004-04-21,-0.3544
2004-04-22,2.2263
2004-04-23,-0.6959
2004-04-26,0.2855
2004-04-27,0.6082
2004-04-28,-2.5852
2004-04-29,-1.2279
2004-04-30,-1.8981
2004-05-03,-0.2589
2004-05-04,0.5328
2004-05-05,0.6115
2004-05-06,-1.8098
2004-05-07,-2.0908
2004-05-10,1.2925
2004-05-11,1.3176
2004-05-12,1.41
2004-05-13,0.8523
2004-05-14,0.6707
2004-05-17,-1.7988
2004-05-18,1.1533
2004-05-19,-0.4158
2004-05-20,-0.1347
2004-05-21,-0.6339
2004-05-24,1.4796
2004-05-25,1.7523
2004-05-26,-1.2226
2004-05-27,1.0114
2004-05-28,-0.4875
2004-06-01,-1.8536000000000001
2004-06-02,-0.2698
2004-06-03,-0.5275
2004-06-04,3.0052
2004-06-07,3.1023
2004-06-08,1.1012
2004-06-09,-1.9377
2004-06-10,-0.2454
2004-06-14,-1.7866
2004-06-15,-3.7569
2004-06-16,1.0957
2004-06-17,0.0813
2004-06-18,0.1218
2004-06-21,-0.8518
2004-06-22,0.1636
2004-06-23,0.8713
2004-06-24,1.1338
2004-06-25,-0.4004
2004-06-28,-0.2412
2004-06-29,0.8193
2004-06-30,0.6128
2004-07-01,-1.6552
2004-07-02,0.579
2004-07-06,-1.9009
2004-07-07,-2.8521
2004-07-08,-0.7445
2004-07-09,0.5944
2004-07-12,1.3647
2004-07-13,-1.499
2004-07-14,-1.3809
2004-07-15,-1.343
2004-07-16,-1.0282
2004-07-19,-1.156
2004-07-20,2.7239
2004-07-21,-0.2738
2004-07-22,0.7803
2004-07-23,-0.1291
2004-07-26,-0.962
2004-07-27,1.6816
2004-07-28,-0.4562
2004-07-29,1.1315
2004-07-30,-0.9205
2004-08-02,0.8862
2004-08-03,-0.9493
2004-08-04,-0.2575
2004-08-05,-2.4236
2004-08-06,-0.0294
2004-08-09,1.5143
2004-08-10,2.4765
2004-08-11,0.1837
2004-08-12,-1.2442
2004-08-13,0.2147
2004-08-16,1.9714
2004-08-17,0.8546
2004-08-18,1.3613
2004-08-19,-0.5619
2004-08-20,0.6891
2004-08-23,-0.5201
2004-08-24,0.5228
2004-08-25,1.9436
2004-08-26,1.1547
2004-08-27,-1.168
2004-08-30,-1.5579
2004-08-31,0.7231
2004-09-01,-0.0135
2004-09-02,0.9618
2004-09-03,-0.4159
2004-09-07,2.7351
2004-09-08,0.6033
2004-09-09,0.5345
2004-09-10,1.9449999999999998
2004-09-13,-0.8904
2004-09-14,-0.231
2004-09-15,-0.9519
2004-09-16,0.974
2004-09-17,-1.8778000000000001
2004-09-20,-0.249
2004-09-21,4.8751999999999995
2004-09-22,-0.2631
2004-09-23,-1.1432
2004-09-24,0.394
2004-09-27,-0.9241
2004-09-28,0.4727
2004-09-29,2.0219
2004-09-30,-0.8226
2004-10-01,0.9803
2004-10-04,-0.4107
2004-10-05,0.5999
2004-10-06,1.6149
2004-10-07,-0.8557
2004-10-08,-0.1603
2004-10-11,-0.1729
2004-10-12,0.8413
2004-10-13,-0.8711
2004-10-14,-1.5099
2004-10-15,0.5026
2004-10-18,0.2126
2004-10-19,-1.7717
2004-10-20,-0.5589
2004-10-21,0.6514
2004-10-22,-0.0888
2004-10-25,0.2159
2004-10-26,2.0279
2004-10-27,1.4658
2004-10-28,0.6244
2004-10-29,0.0852
2004-11-01,-1.1062
2004-11-02,1.9176
2004-11-03,0.1086
2004-11-04,2.3253
2004-11-05,-0.4003
2004-11-08,-1.3004
2004-11-09,-0.4911
2004-11-10,0.1565
2004-11-11,1.2041
2004-11-12,0.0119
2004-11-15,0.5234
2004-11-16,-1.7278
2004-11-17,0.566
2004-11-18,-0.1796
2004-11-19,-1.8594
2004-11-22,1.589
2004-11-23,0.3369
2004-11-24,1.463
2004-11-26,0.4255
2004-11-29,-0.5531
2004-11-30,-1.0533
2004-12-01,0.4784
2004-12-02,-0.7618
2004-12-03,1.8832
2004-12-06,0.8947
2004-12-07,-0.6651
2004-12-08,0.4346
2004-12-09,0.2222
2004-12-10,0.2684
2004-12-13,-0.6052
2004-12-14,0.1991
2004-12-15,2.8164
2004-12-16,-1.1594
2004-12-17,0.1495
2004-12-20,0.0
2004-12-21,0.0459
2004-12-22,0.1722
2004-12-23,-0.5041
2004-12-27,0.5873
2004-12-28,0.435
2004-12-29,-0.3192
2004-12-30,0.2173
2004-12-31,-0.0799
2005-01-03,-0.4339
2005-01-04,-1.4107
2005-01-05,0.4886
2005-01-06,1.9912
2005-01-07,0.0227
2005-01-10,0.6241
2005-01-11,0.8458
2005-01-12,-0.3243
2005-01-13,-0.6844
2005-01-14,1.4121000000000001
2005-01-18,0.8577
2005-01-19,-1.2702
2005-01-20,-0.8614
2005-01-21,-0.0451
2005-01-24,-0.3161
2005-01-25,0.1812
2005-01-26,0.4974
2005-01-27,0.7199
2005-01-28,0.4244
2005-01-31,1.4012
2005-02-01,0.8006
2005-02-02,0.0326
2005-02-03,0.1414
