ticker,MMC UN Equity
2000-05-19,-2.7357
2000-05-22,1.7355
2000-05-23,-1.2353
2000-05-24,2.2037
2000-05-25,0.4079
2000-05-26,0.1741
2000-05-30,2.9548
2000-05-31,-0.9004
2000-06-01,-1.0221
2000-06-02,1.7212
2000-06-05,-3.2149
2000-06-06,-3.38
2000-06-07,1.2666
2000-06-08,-1.9655
2000-06-09,-1.8834
2000-06-12,-0.4334
2000-06-13,2.6119
2000-06-14,5.2121
2000-06-15,-0.288
2000-06-16,-2.3108
2000-06-19,1.3601
2000-06-20,0.1167
2000-06-21,-1.5152
2000-06-22,-2.0118
2000-06-23,1.7511999999999999
2000-06-26,2.73
2000-06-27,0.9821
2000-06-28,-0.6293
2000-06-29,1.8423
2000-06-30,-5.5399
2000-07-03,0.4189
2000-07-05,1.7877999999999998
2000-07-06,-0.1171
2000-07-07,1.8846
2000-07-10,0.9249
2000-07-11,0.2864
2000-07-12,-1.3706
2000-07-13,2.432
2000-07-14,0.0565
2000-07-17,-1.0734
2000-07-18,-0.9709
2000-07-19,1.4994
2000-07-20,1.9886
2000-07-21,-1.5042
2000-07-24,-0.1697
2000-07-25,4.1926
2000-07-26,0.5438
2000-07-27,3.894
2000-07-28,-2.2904999999999998
2000-07-31,3.9957000000000003
2000-08-01,1.8443
2000-08-02,-4.829
2000-08-03,2.4313000000000002
2000-08-04,1.4964
2000-08-07,1.0168
2000-08-08,-1.2582
2000-08-09,0.9684
2000-08-10,-0.3029
2000-08-11,0.0506
2000-08-14,0.0
2000-08-15,-2.4798
2000-08-16,-2.0239
2000-08-17,0.8475
2000-08-18,-1.1555
2000-08-21,0.9033
2000-08-22,-1.2112
2000-08-23,0.7463
2000-08-24,-1.6402
2000-08-25,0.7531
2000-08-28,1.9754
2000-08-29,-0.8901
2000-08-30,0.1585
2000-08-31,0.211
2000-09-01,0.2632
2000-09-05,0.4724
2000-09-06,0.9404
2000-09-07,0.3623
2000-09-08,2.0629
2000-09-11,2.8297
2000-09-12,-0.1966
2000-09-13,0.2954
2000-09-14,-0.3927
2000-09-15,-1.8235999999999999
2000-09-18,-1.1044
2000-09-19,1.066
2000-09-20,0.0
2000-09-21,-1.557
2000-09-22,5.6122
2000-09-25,1.6425
2000-09-26,-0.4278
2000-09-27,-0.6205
2000-09-28,2.5937
2000-09-29,-0.5618
2000-10-02,-0.6591
2000-10-03,0.7583
2000-10-04,-0.7056
2000-10-05,2.2264
2000-10-06,-4.5876
2000-10-09,-0.5828
2000-10-10,0.1954
2000-10-11,0.4388
2000-10-12,-12.233
2000-10-13,6.0
2000-10-16,-3.1447
2000-10-17,0.1623
2000-10-18,-1.3506
2000-10-19,7.8313
2000-10-20,0.3047
2000-10-23,1.7722
2000-10-24,1.4925
2000-10-25,0.098
2000-10-26,-3.6239
2000-10-27,3.0488
2000-10-30,3.8462
2000-10-31,-0.6648
2000-11-01,-1.7686
2000-11-02,1.1679
2000-11-03,-1.2987
2000-11-06,1.7544
2000-11-07,-0.7663
2000-11-08,-3.5714
2000-11-09,0.8509
2000-11-10,0.6948
2000-11-13,-3.3514
2000-11-14,2.5497
2000-11-15,-0.8454
2000-11-16,-0.1505
2000-11-17,-2.6118
2000-11-20,-1.8051
2000-11-21,-3.3613
2000-11-22,-3.1522
2000-11-24,2.3569
2000-11-27,0.5482
2000-11-28,-0.1091
2000-11-29,1.0371
2000-11-30,-0.4862
2000-12-01,1.8458
2000-12-04,-0.533
2000-12-05,3.2154
2000-12-06,0.3115
2000-12-07,1.0352
2000-12-08,3.2787
2000-12-11,0.744
2000-12-12,-3.4466
2000-12-13,-0.4589
2000-12-14,-2.6639
2000-12-15,-3.8421
2000-12-18,4.543
2000-12-19,-5.9686
2000-12-20,-2.2272
2000-12-21,0.2847
2000-12-22,3.2936
2000-12-26,3.7382999999999997
2000-12-27,-0.106
2000-12-28,-0.4244
2000-12-29,-0.2664
2001-01-02,-3.0449
2001-01-03,3.2507
2001-01-04,-3.7353
2001-01-05,-4.6771
2001-01-08,-0.4089
2001-01-09,-0.8211
2001-01-10,-1.1236
2001-01-11,-1.8540999999999999
2001-01-12,-2.2547
2001-01-16,2.3067
2001-01-17,-0.6094
2001-01-18,-1.1649
2001-01-19,-1.4268
2001-01-22,0.6923
2001-01-23,4.125
2001-01-24,3.7215
2001-01-25,0.1736
2001-01-26,-1.7909000000000002
2001-01-29,0.1882
2001-01-30,2.3109
2001-01-31,-0.6978
2001-02-01,1.6644
2001-02-02,-0.0728
2001-02-05,1.6292
2001-02-06,-0.5642
2001-02-07,1.1889
2001-02-08,0.178
2001-02-09,2.2923
2001-02-12,-0.1129
2001-02-13,-0.8
2001-02-14,-1.8759000000000001
2001-02-15,-0.5449
2001-02-16,0.6018
2001-02-20,-2.75
2001-02-21,-0.3856
2001-02-22,-2.212
2001-02-23,-0.7163
2001-02-26,0.7215
2001-02-27,2.6390000000000002
2001-02-28,-1.7447
2001-03-01,-1.4579
2001-03-02,-1.1191
2001-03-05,-2.5993
2001-03-06,-0.6007
2001-03-07,1.1888
2001-03-08,-0.4699
2001-03-09,-1.7804
2001-03-12,-5.5984
2001-03-13,1.0609
2001-03-14,-3.5272
2001-03-15,4.4614
2001-03-16,-0.6771
2001-03-19,0.1573
2001-03-20,-3.1623
2001-03-21,-3.3304
2001-03-22,-1.4541
2001-03-23,2.3609999999999998
2001-03-26,1.3860999999999999
2001-03-27,1.6187
2001-03-28,-1.5714000000000001
2001-03-29,1.9136
2001-03-30,1.9635
2001-04-02,-0.0316
2001-04-03,-4.2316
2001-04-04,-1.1981
2001-04-05,3.3485
2001-04-06,-7.0346
2001-04-09,-4.5402000000000005
2001-04-10,7.8659
2001-04-11,2.6908
2001-04-12,-0.033
2001-04-16,-0.0551
2001-04-17,2.1488
2001-04-18,2.9773
2001-04-19,1.1522999999999999
2001-04-20,-2.2887
2001-04-23,-2.2152
2001-04-24,-1.8535
2001-04-25,1.2811
2001-04-26,4.9504
2001-04-27,2.2026
2001-04-30,-1.962
2001-05-01,2.1568
2001-05-02,0.6395
2001-05-03,-1.5633
2001-05-04,1.9466999999999999
2001-05-07,0.1508
2001-05-08,0.853
2001-05-09,-0.5473
2001-05-10,0.4302
2001-05-11,0.8966
2001-05-14,-0.6714
2001-05-15,1.5408
2001-05-16,2.7313
2001-05-17,-0.2001
2001-05-18,-0.2196
2001-05-21,2.9665
2001-05-22,1.9052
2001-05-23,-0.4104
2001-05-24,2.1062
2001-05-25,-2.9148
2001-05-29,-0.1386
2001-05-30,-0.4718
2001-05-31,-2.5002
2001-06-01,0.0953
2001-06-04,0.2857
2001-06-05,0.5698
2001-06-06,-0.5571
2001-06-07,-0.1994
2001-06-08,0.1808
2001-06-11,-0.1994
2001-06-12,0.2284
2001-06-13,-0.6077
2001-06-14,-1.5189
2001-06-15,-0.3007
2001-06-18,-0.2724
2001-06-19,1.5122
2001-06-20,1.2206
2001-06-21,2.5446
2001-06-22,0.1759
2001-06-25,-2.1629
2001-06-26,-1.6533
2001-06-27,-0.3939
2001-06-28,0.0
2001-06-29,-2.5943
2001-07-02,1.6337000000000002
2001-07-03,-0.3117
2001-07-05,-0.4886
2001-07-06,-2.1224
2001-07-09,0.6051
2001-07-10,-2.1053
2001-07-11,0.0
2001-07-12,2.8367
2001-07-13,0.3983
2001-07-16,-1.3093
2001-07-17,1.4573
2001-07-18,-1.9316
2001-07-19,-0.404
2001-07-20,-0.2333
2001-07-23,-2.6228
2001-07-24,0.95
2001-07-25,1.1375
2001-07-26,0.1329
2001-07-27,0.1225
2001-07-30,0.4895
2001-07-31,1.8979
2001-08-01,-0.1096
2001-08-02,-0.3091
2001-08-03,0.5001
2001-08-06,-0.826
2001-08-07,1.4952
2001-08-08,-0.9195
2001-08-09,0.5089
2001-08-10,0.7546
2001-08-13,0.138
2001-08-14,-1.0923
2001-08-15,-1.5123
2001-08-16,-0.5455
2001-08-17,-3.291
2001-08-20,3.1929
2001-08-21,-2.3919
2001-08-22,1.5641
2001-08-23,-0.77
2001-08-24,2.7936
2001-08-27,-3.1303
2001-08-28,-2.0158
2001-08-29,-1.2407
2001-08-30,-1.5462
2001-08-31,1.3197
2001-09-04,-0.775
2001-09-05,-0.3255
2001-09-06,-2.4271
2001-09-07,-2.8332
2001-09-10,-0.1263
2001-09-17,-2.8736
2001-09-18,-0.7219
2001-09-19,-1.7165
2001-09-20,-2.3651
2001-09-21,1.8881999999999999
2001-09-24,5.2792
2001-09-25,2.6752000000000002
2001-09-26,4.7259
2001-09-27,0.9155
2001-09-28,3.2016999999999998
2001-10-01,-0.6308
2001-10-02,0.7077
2001-10-03,7.9879999999999995
2001-10-04,-3.2249
2001-10-05,1.7997
2001-10-08,-1.9426999999999999
2001-10-09,-0.8123
2001-10-10,2.8663
2001-10-11,2.0874
2001-10-12,-1.2904
2001-10-15,-0.0678
2001-10-16,0.0872
2001-10-17,-0.7552
2001-10-18,-0.3512
2001-10-19,-3.9158
2001-10-22,5.0535
2001-10-23,-1.9494
2001-10-24,0.7418
2001-10-25,1.2862
2001-10-26,0.5816
2001-10-29,-3.7683
2001-10-30,-1.5824
2001-10-31,-1.5468
2001-11-01,2.1395
2001-11-02,1.2042
2001-11-05,2.3898
2001-11-06,1.1522999999999999
2001-11-07,-0.8689
2001-11-08,0.3019
2001-11-09,-1.2525
2001-11-12,-0.1278
2001-11-13,2.8749000000000002
2001-11-14,1.4451
2001-11-15,0.6698
2001-11-16,-1.0215
2001-11-19,2.2534
2001-11-20,-0.9907
2001-11-21,-0.7856
2001-11-23,1.7814999999999999
2001-11-26,1.3151
2001-11-27,-0.5484
2001-11-28,-1.5257
2001-11-29,1.2227000000000001
2001-11-30,-1.3647
2001-12-03,-0.3833
2001-12-04,-0.122
2001-12-05,2.7718
2001-12-06,0.4388
2001-12-07,-1.7022
2001-12-10,-2.7595
2001-12-11,-0.1048
2001-12-12,-1.4299
2001-12-13,-0.3868
2001-12-14,-0.2427
2001-12-17,0.8273
2001-12-18,1.7181
2001-12-19,2.6855
2001-12-20,-0.9241
2001-12-21,-0.6996
2001-12-24,-0.526
2001-12-26,-0.1416
2001-12-27,1.4184
2001-12-28,0.7086
2001-12-31,-0.5185
2002-01-02,-0.6887
2002-01-03,-1.5744
2002-01-04,0.201
2002-01-07,-2.101
2002-01-08,-0.7902
2002-01-09,0.649
2002-01-10,1.866
2002-01-11,-0.4508
2002-01-14,-0.6455
2002-01-15,1.0763
2002-01-16,-0.4509
2002-01-17,0.3855
2002-01-18,-0.768
2002-01-22,0.861
2002-01-23,-1.7648000000000001
2002-01-24,-0.1172
2002-01-25,0.1955
2002-01-28,-0.9854
2002-01-29,-3.9314
2002-01-30,1.0256
2002-01-31,3.401
2002-02-01,-0.2946
2002-02-04,-1.8316
2002-02-05,0.4614
2002-02-06,0.4094
2002-02-07,1.2629000000000001
2002-02-08,2.8184
2002-02-11,-0.4107
2002-02-12,-0.7864
2002-02-13,3.4316
2002-02-14,0.028
2002-02-15,-1.4949
2002-02-19,-1.4891
2002-02-20,2.4745
2002-02-21,-1.3342
2002-02-22,-1.4189
2002-02-25,3.0236
2002-02-26,0.8439
2002-02-27,0.6509
2002-02-28,-2.4942
2002-03-01,0.8053
2002-03-04,2.359
2002-03-05,0.5417
2002-03-06,0.8219
2002-03-07,-1.5489000000000002
2002-03-08,-0.0092
2002-03-11,-0.9753
2002-03-12,0.9757
2002-03-13,-0.3037
2002-03-14,1.1907
2002-03-15,2.0341
2002-03-18,-0.9029
2002-03-19,1.9125
2002-03-20,-1.4870999999999999
2002-03-21,0.647
2002-03-22,0.5803
2002-03-25,-1.9617
2002-03-26,0.9235
2002-03-27,1.1393
2002-03-28,0.0
2002-04-01,-0.1508
2002-04-02,0.6218
2002-04-03,-0.3885
2002-04-04,0.3811
2002-04-05,0.6445
2002-04-08,-1.2868
2002-04-09,-0.0357
2002-04-10,1.5541
2002-04-11,-1.6447
2002-04-12,1.0283
2002-04-15,-3.2218
2002-04-16,2.195
2002-04-17,0.3132
2002-04-18,0.2052
2002-04-19,0.3116
2002-04-22,-1.3313
2002-04-23,-4.2188
2002-04-24,-2.2539
2002-04-25,-1.1722
2002-04-26,-1.0597
2002-04-29,-2.1323
2002-04-30,1.4859
2002-05-01,-1.2663
2002-05-02,0.2505
2002-05-03,-2.049
2002-05-06,1.0204
2002-05-07,-1.6061
2002-05-08,4.0961
2002-05-09,-0.8876
2002-05-10,-0.8955
2002-05-13,1.506
2002-05-14,1.6221999999999999
2002-05-15,-1.2069
2002-05-16,2.5616
2002-05-17,-0.6916
2002-05-20,-1.2768
2002-05-21,-0.3037
2002-05-22,1.1007
2002-05-23,1.0888
2002-05-24,-0.8751
2002-05-28,-1.4843
2002-05-29,0.6893
2002-05-30,-2.445
2002-05-31,1.1529
2002-06-03,-2.3786
2002-06-04,-0.0609
2002-06-05,1.1377
2002-06-06,-1.6472
2002-06-07,-1.6136
2002-06-10,0.8927
2002-06-11,-2.4588
2002-06-12,-1.2024
2002-06-13,-1.7295
2002-06-14,0.5432
2002-06-17,3.9978
2002-06-18,0.7792
2002-06-19,-0.5155
2002-06-20,-0.4663
2002-06-21,-0.3123
2002-06-24,-0.3864
2002-06-25,-2.1178
2002-06-26,0.9105
2002-06-27,1.1039
2002-06-28,1.4173
2002-07-01,-2.4224
2002-07-02,-1.3367
2002-07-03,0.3441
2002-07-05,3.0862
2002-07-08,-0.0209
2002-07-09,-2.7609
2002-07-10,-7.7436
2002-07-11,2.4481
2002-07-12,0.569
2002-07-15,-1.4257
2002-07-16,-3.0762
2002-07-17,0.6395
2002-07-18,-4.9188
2002-07-19,-0.6436
2002-07-22,-3.0892
2002-07-23,0.5141
2002-07-24,7.8004999999999995
2002-07-25,4.2705
2002-07-26,1.4107
2002-07-29,4.3303
2002-07-30,0.2151
2002-07-31,2.7897
2002-08-01,-4.9478
2002-08-02,-1.4935
2002-08-05,-1.6722000000000001
2002-08-06,2.0408
2002-08-07,-0.3333
2002-08-08,4.3478
2002-08-09,-0.4915
2002-08-12,-1.1595
2002-08-13,-2.3463
2002-08-14,5.1613
2002-08-15,3.0675
2002-08-16,-0.8415
2002-08-19,0.9108
2002-08-20,-0.9641
2002-08-21,-0.2693
2002-08-22,1.1215
2002-08-23,-2.1976
2002-08-26,0.525
2002-08-27,-1.4205
2002-08-28,0.6569
2002-08-29,2.5263
2002-08-30,-0.1027
2002-09-03,-5.4265
2002-09-04,1.391
2002-09-05,-3.5155
2002-09-06,2.4217
2002-09-09,0.8677
2002-09-10,1.5053999999999998
2002-09-11,-0.1483
2002-09-12,-2.9493
2002-09-13,1.7709000000000001
2002-09-16,0.5371
2002-09-17,-1.4316
2002-09-18,-0.8238
2002-09-19,-6.2295
2002-09-20,-0.7925
2002-09-23,0.094
2002-09-24,-2.0657
2002-09-25,1.6779
2002-09-26,2.8289
2002-09-27,-2.9344
2002-09-30,-1.6533
2002-10-01,3.3381
2002-10-02,-7.3902
2002-10-03,-2.9862
2002-10-04,-8.0962
2002-10-07,4.5595
2002-10-08,6.9179
2002-10-09,-4.6576
2002-10-10,6.892
2002-10-11,6.592
2002-10-14,2.3804
2002-10-15,7.4994
2002-10-16,-2.8838
2002-10-17,3.4934
2002-10-18,-0.1055
2002-10-21,2.2598
2002-10-22,-1.962
2002-10-23,0.0843
2002-10-24,-3.7466
2002-10-25,1.6619000000000002
2002-10-28,1.6562999999999999
2002-10-29,-1.4177
2002-10-30,1.3093
2002-10-31,-1.0381
2002-11-01,2.7617000000000003
2002-11-04,1.0208
2002-11-05,1.9798
2002-11-06,0.8089
2002-11-07,-2.6279
2002-11-08,0.6386
2002-11-11,-3.5824
2002-11-12,0.5945
2002-11-13,0.2533
2002-11-14,0.9474
2002-11-15,-0.6674
2002-11-18,-1.9106
2002-11-19,0.5565
2002-11-20,-0.1703
2002-11-21,1.194
2002-11-22,-0.5689
2002-11-25,-1.5893000000000002
2002-11-26,-2.261
2002-11-27,3.503
2002-11-29,0.4683
2002-12-02,1.7797
2002-12-03,-0.9992
2002-12-04,0.6308
2002-12-05,-1.588
2002-12-06,1.38
2002-12-09,-1.5916000000000001
2002-12-10,0.9789
2002-12-11,0.4004
2002-12-12,-1.1755
2002-12-13,-0.9558
2002-12-16,0.0
2002-12-17,1.0294
2002-12-18,-1.1887
2002-12-19,-0.2578
2002-12-20,0.9046
2002-12-23,0.4909
2002-12-24,-0.4885
2002-12-26,0.2134
2002-12-27,-1.6187
2002-12-30,0.6062
2002-12-31,-0.5595
2003-01-02,3.5923
2003-01-03,-0.2942
2003-01-06,2.8872
2003-01-07,-0.1844
2003-01-08,-1.8264
2003-01-09,0.7107
2003-01-10,0.083
2003-01-13,0.7881
2003-01-14,1.8519
2003-01-15,-3.1313
2003-01-16,-1.2513
2003-01-17,-1.2671999999999999
2003-01-21,-2.0963
2003-01-22,-2.2721999999999998
2003-01-23,-0.4248
2003-01-24,-5.366
2003-01-27,-0.0474
2003-01-28,0.902
2003-01-29,1.8584
2003-01-30,-3.0716
2003-01-31,1.5726
2003-02-03,-0.5395
2003-02-04,-2.1226
2003-02-05,-0.6747
2003-02-06,-1.6982
2003-02-07,1.0612
2003-02-10,-0.3663
2003-02-11,-2.2304
2003-02-12,-0.0251
2003-02-13,-0.4764
2003-02-14,3.9809
2003-02-18,1.0177
2003-02-19,-0.1679
2003-02-20,-0.6487
2003-02-21,1.7412
2003-02-24,-2.2344
2003-02-25,0.389
2003-02-26,-0.6539
2003-02-27,0.9264
2003-02-28,-1.6907999999999999
2003-03-03,-1.0074
2003-03-04,-2.0849
2003-03-05,2.1293
2003-03-06,-1.5885
2003-03-07,-0.1009
2003-03-10,-2.1712
2003-03-11,-0.5935
2003-03-12,1.0903
2003-03-13,4.5455
2003-03-14,1.5721
2003-03-17,3.7485
2003-03-18,-1.3986
2003-03-19,3.1442
2003-03-20,-0.1834
2003-03-21,2.6177
2003-03-24,-2.1929
2003-03-25,-0.1144
2003-03-26,0.0229
2003-03-27,-0.687
2003-03-28,-0.6687
2003-03-31,-1.0446
2003-04-01,1.126
2003-04-02,2.598
2003-04-03,-0.1357
2003-04-04,1.6526999999999998
2003-04-07,3.4744
2003-04-08,-0.8012
2003-04-09,-2.5322
2003-04-10,-0.9183
2003-04-11,0.4295
2003-04-14,3.2411
2003-04-15,0.7194
2003-04-16,-1.1472
2003-04-17,1.9268999999999998
2003-04-21,-1.5038
2003-04-22,1.3086
2003-04-23,2.6911
2003-04-24,-2.2641999999999998
2003-04-25,-1.3299
2003-04-28,2.087
2003-04-29,0.6175
2003-04-30,0.9101
2003-05-01,1.0067
2003-05-02,0.0831
2003-05-05,-0.3734
2003-05-06,1.4786000000000001
2003-05-07,-1.0876
2003-05-08,-1.9502000000000002
2003-05-09,1.5657999999999999
2003-05-12,0.7917
2003-05-13,0.248
2003-05-14,0.5567
2003-05-15,1.4558
2003-05-16,0.0808
2003-05-19,-1.7973
2003-05-20,-0.7403
2003-05-21,0.3936
2003-05-22,1.4032
2003-05-23,0.2035
2003-05-27,1.2185
2003-05-28,-1.4445999999999999
2003-05-29,-0.1221
2003-05-30,2.181
2003-06-02,1.0772
2003-06-03,0.0987
2003-06-04,1.1632
2003-06-05,0.039
2003-06-06,2.0066
2003-06-09,-2.2345
2003-06-10,2.3247
2003-06-11,0.8973
2003-06-12,1.7029
2003-06-13,-0.1674
2003-06-16,2.0127
2003-06-17,-1.1874
2003-06-18,-0.0924
2003-06-19,-3.2198
2003-06-20,0.153
2003-06-23,-1.7564
2003-06-24,0.3498
2003-06-25,-1.1038000000000001
2003-06-26,1.2532
2003-06-27,0.0387
2003-06-30,-1.2759
2003-07-01,0.1371
2003-07-02,3.246
2003-07-03,-0.5303
2003-07-07,2.7418
2003-07-08,-1.3234
2003-07-09,0.4722
2003-07-10,-3.4593
2003-07-11,1.3048
2003-07-14,0.6728
2003-07-15,-0.2482
2003-07-16,0.268
2003-07-17,-1.3173
2003-07-18,2.5537
2003-07-21,-1.6035
2003-07-22,-3.4893
2003-07-23,-1.8474
2003-07-24,-0.5667
2003-07-25,3.3584
2003-07-28,-0.4135
2003-07-29,-1.2458
2003-07-30,-0.5206
2003-07-31,-0.1208
2003-08-01,-2.0556
2003-08-04,0.6173
2003-08-05,-1.1861
2003-08-06,0.7036
2003-08-07,0.596
2003-08-08,1.5526
2003-08-11,-0.2414
2003-08-12,2.1174
2003-08-13,-0.5529
2003-08-14,1.3106
2003-08-15,1.2936
2003-08-18,-0.9481
2003-08-19,-0.4298
2003-08-20,-0.4709
2003-08-21,-2.5034
2003-08-22,-0.9098
2003-08-25,1.6118999999999999
2003-08-26,0.1205
2003-08-27,0.3008
2003-08-28,-0.7199
2003-08-29,0.7049
2003-09-02,2.2
2003-09-03,-1.272
2003-09-04,-0.892
2003-09-05,-1.2
2003-09-08,0.9312
2003-09-09,-0.1404
2003-09-10,-0.723
2003-09-11,1.052
2003-09-12,-1.6817
2003-09-15,-0.3462
2003-09-16,1.4303
2003-09-17,0.141
2003-09-18,0.5834
2003-09-19,-0.8
2003-09-22,-1.5524
2003-09-23,0.7577
2003-09-24,-1.7683
2003-09-25,0.1448
2003-09-26,-0.8264
2003-09-29,0.9167
2003-09-30,-1.7135
2003-10-01,1.6593
2003-10-02,-0.9504
2003-10-03,0.5006
2003-10-06,0.8717
2003-10-07,-0.2058
2003-10-08,-1.1134
2003-10-09,0.3128
2003-10-10,-0.0831
2003-10-13,1.4447
2003-10-14,-1.032
2003-10-15,0.3128
2003-10-16,1.8919000000000001
2003-10-17,-0.7141
2003-10-20,-0.5754
2003-10-21,-4.0926
2003-10-22,-0.194
2003-10-23,-0.1296
2003-10-24,-2.573
2003-10-27,0.0888
2003-10-28,4.9002
2003-10-29,-3.7836
2003-10-30,-2.2408
2003-10-31,-3.9326
2003-11-03,4.9825
2003-11-04,-0.6239
2003-11-05,-1.1211
2003-11-06,0.5442
2003-11-07,1.1953
2003-11-10,0.8246
2003-11-11,-1.702
2003-11-12,2.4061
2003-11-13,-0.2855
2003-11-14,-1.6736
2003-11-17,-0.2016
2003-11-18,-0.965
2003-11-19,-0.2493
2003-11-20,-1.045
2003-11-21,-0.1837
2003-11-24,1.035
2003-11-25,0.8422
2003-11-26,0.7901
2003-11-28,-0.4703
2003-12-01,0.3375
2003-12-02,0.6279
2003-12-03,-1.4485999999999999
2003-12-04,1.0176
2003-12-05,-1.0298
2003-12-08,0.8595
2003-12-09,-0.8971
2003-12-10,-0.5431
2003-12-11,2.4118
2003-12-12,0.7554
2003-12-15,-0.0662
2003-12-16,0.0662
2003-12-17,-0.7938
2003-12-18,2.5561
2003-12-19,1.2137
2003-12-22,-0.6424
2003-12-23,1.1638
2003-12-24,0.5752
2003-12-26,0.3177
2003-12-29,1.9426
2003-12-30,-0.2693
2003-12-31,0.1038
2004-01-02,0.2506
2004-01-05,2.6661
2004-01-06,-0.0812
2004-01-07,-0.5888
2004-01-08,-1.4706000000000001
2004-01-09,-2.3839
2004-01-12,0.1274
2004-01-13,-0.7423
2004-01-14,0.9829
2004-01-15,1.0157
2004-01-16,0.0209
2004-01-20,-0.0628
2004-01-21,1.6974
2004-01-22,-0.6182
2004-01-23,-0.2281
2004-01-26,0.3533
2004-01-27,-2.2986
2004-01-28,-0.3815
2004-01-29,-0.6383
2004-01-30,0.4925
2004-02-02,0.4262
2004-02-03,-0.7214
2004-02-04,-0.1923
2004-02-05,1.2848
2004-02-06,-0.148
2004-02-09,0.127
2004-02-10,0.7613
2004-02-11,1.4061
2004-02-12,0.2483
2004-02-13,1.0735
2004-02-17,0.2247
2004-02-18,0.4687
2004-02-19,-1.2373
2004-02-20,-0.4929
2004-02-23,-0.9701
2004-02-24,-0.2084
2004-02-25,0.3342
2004-02-26,-0.1041
2004-02-27,0.0
2004-03-01,0.6251
2004-03-02,-0.2692
2004-03-03,1.0382
2004-03-04,-0.2672
2004-03-05,-0.0206
2004-03-08,-0.6595
2004-03-09,-0.8714
2004-03-10,-2.1348
2004-03-11,-1.6038999999999999
2004-03-12,2.1734
2004-03-15,-2.3825
2004-03-16,0.1525
2004-03-17,2.154
2004-03-18,0.1704
2004-03-19,-1.2545
2004-03-22,-0.6891
2004-03-23,0.6505
2004-03-24,-0.2585
2004-03-25,1.6846999999999999
2004-03-26,0.1062
2004-03-29,-1.1033
2004-03-30,-0.7938
2004-03-31,0.1298
2004-04-01,0.54
2004-04-02,-1.4393
2004-04-05,0.4795
2004-04-06,0.1302
2004-04-07,-0.2399
2004-04-08,2.7547
2004-04-12,-0.7447
2004-04-13,-1.0718
2004-04-14,-0.8017
2004-04-15,-0.9174
2004-04-16,0.5732
2004-04-19,-0.9206
2004-04-20,1.0619
2004-04-21,-0.394
2004-04-22,1.0769
2004-04-23,-2.1309
2004-04-26,1.333
2004-04-27,-0.307
2004-04-28,-0.7258
2004-04-29,0.4874
2004-04-30,-0.5732
2004-05-03,-1.1086
2004-05-04,0.6502
2004-05-05,-1.0916
2004-05-06,-0.0676
2004-05-07,-0.6761
2004-05-10,-0.4765
2004-05-11,-0.0912
2004-05-12,0.5705
2004-05-13,-1.6564999999999999
2004-05-14,-1.1306
2004-05-17,-0.6068
2004-05-18,0.3522
2004-05-19,0.6083
