ticker,SEBL UA Equity
2003-01-23,3.9397
2003-01-24,-2.5641
2003-01-27,-5.6064
2003-01-28,3.0303
2003-01-29,5.7647
2003-01-30,-4.5606
2003-01-31,-2.331
2003-02-03,2.5060000000000002
2003-02-04,-3.0268
2003-02-05,2.521
2003-02-06,-2.6932
2003-02-07,-0.6017
2003-02-10,1.937
2003-02-11,0.8314
2003-02-12,-0.4711
2003-02-13,-6.2722
2003-02-14,4.1667
2003-02-18,7.7576
2003-02-19,-1.0124
2003-02-20,0.2273
2003-02-21,-1.5873
2003-02-24,-0.576
2003-02-25,-3.708
2003-02-26,-0.9627
2003-02-27,0.486
2003-02-28,3.9903
2003-03-03,-0.814
2003-03-04,-3.1653000000000002
2003-03-05,-2.3002000000000002
2003-03-06,1.3631
2003-03-07,0.7335
2003-03-10,-1.6989999999999998
2003-03-11,-2.3457
2003-03-12,0.5057
2003-03-13,3.3962
2003-03-14,6.8126999999999995
2003-03-17,6.0364
2003-03-18,0.4296
2003-03-19,-5.8824
2003-03-20,-0.3409
2003-03-21,3.5348
2003-03-24,-5.3965
2003-03-25,0.2328
2003-03-26,-0.1161
2003-03-27,-0.5814
2003-03-28,-0.117
2003-03-31,-4.6838
2003-04-01,-1.2285
2003-04-02,4.2289
2003-04-03,-0.358
2003-04-04,-6.7066
2003-04-07,5.3915
2003-04-08,-0.609
2003-04-09,-3.6765
2003-04-10,-1.3995
2003-04-11,3.0968
2003-04-14,-0.5006
2003-04-15,0.5031
2003-04-16,2.378
2003-04-17,2.8117
2003-04-21,0.3567
2003-04-22,-0.1185
2003-04-23,1.8980000000000001
2003-04-24,1.979
2003-04-25,-2.6256
2003-04-28,0.4689
2003-04-29,-0.2334
2003-04-30,1.8713
2003-05-01,6.5442
2003-05-02,5.1724
2003-05-05,0.7172
2003-05-06,1.119
2003-05-07,0.503
2003-05-08,-2.7027
2003-05-09,-2.3663
2003-05-12,-1.4752
2003-05-13,1.0695000000000001
2003-05-14,-0.9524
2003-05-15,-2.0299
2003-05-16,1.7448000000000001
2003-05-19,-6.8596
2003-05-20,-2.0713
2003-05-21,2.7027
2003-05-22,1.6018
2003-05-23,-1.2387
2003-05-27,0.7982
2003-05-28,5.543
2003-05-29,0.4287
2003-05-30,1.4941
2003-06-02,2.2082
2003-06-03,-1.8519
2003-06-04,9.3291
2003-06-05,2.2052
2003-06-06,7.9737
2003-06-09,-7.4718
2003-06-10,4.2254
2003-06-11,4.6847
2003-06-12,-2.7539
2003-06-13,-3.0973
2003-06-16,1.0959
2003-06-17,-0.0903
2003-06-18,2.8933
2003-06-19,-2.8998
2003-06-20,-3.6199
2003-06-23,-6.1033
2003-06-24,0.4
2003-06-25,-0.3984
2003-06-26,-1.2
2003-06-27,-1.417
2003-06-30,-1.54
2003-07-01,-4.0667
2003-07-02,2.3913
2003-07-03,3.6093
2003-07-07,2.6639
2003-07-08,2.0958
2003-07-09,-0.0978
2003-07-10,-1.0763
2003-07-11,0.0
2003-07-14,2.0772
2003-07-15,1.1628
2003-07-16,-4.9808
2003-07-17,-3.125
2003-07-18,-0.1041
2003-07-21,-6.4583
2003-07-22,4.0089
2003-07-23,-2.4625
2003-07-24,-3.0735
2003-07-25,3.7373
2003-07-28,-0.4367
2003-07-29,-0.9868
2003-07-30,2.7685
2003-07-31,0.8621
2003-08-01,-0.4274
2003-08-04,-0.2146
2003-08-05,-2.6882
2003-08-06,-2.0994
2003-08-07,0.2257
2003-08-08,0.3378
2003-08-11,0.7856
2003-08-12,3.3407999999999998
2003-08-13,-0.1078
2003-08-14,2.1575
2003-08-18,2.4287
2003-08-19,0.4124
2003-08-20,1.0267
2003-08-21,3.7602
2003-08-22,2.1548
2003-08-25,-3.0681
2003-08-26,-2.275
2003-08-27,1.8218999999999999
2003-08-28,0.6958
2003-08-29,-0.2962
2003-09-02,4.0594
2003-09-03,5.2331
2003-09-04,-2.7125
2003-09-05,-1.1152
2003-09-08,1.3158
2003-09-09,0.4638
2003-09-10,-3.8781
2003-09-11,1.633
2003-09-12,-4.4423
2003-09-15,-0.2967
2003-09-16,3.5714
2003-09-17,0.5747
2003-09-18,-1.619
2003-09-19,0.484
2003-09-22,-5.106
2003-09-23,2.132
2003-09-24,0.497
2003-09-25,-3.2641
2003-09-26,-0.7157
2003-09-29,-0.7209
2003-09-30,2.2822
2003-10-01,1.217
2003-10-02,4.4088
2003-10-03,7.8695
2003-10-06,-0.2669
2003-10-07,0.8921
2003-10-08,6.985
2003-10-09,1.8182
2003-10-10,-0.974
2003-10-13,0.9836
2003-10-14,0.2435
2003-10-15,0.0
2003-10-16,-4.4534
2003-10-17,3.3898
2003-10-20,-1.1475
2003-10-21,2.2388
2003-10-22,-3.2441
2003-10-23,-1.2572999999999999
2003-10-24,-0.5942
2003-10-27,2.3057
2003-10-28,1.8364
2003-10-29,1.3934
2003-10-30,2.9103
2003-10-31,1.0998
2003-11-03,-0.0777
2003-11-04,4.0435
2003-11-05,-1.7189999999999999
2003-11-06,4.7909
2003-11-07,0.5806
2003-11-10,-2.3810000000000002
2003-11-11,-1.1826
2003-11-12,0.0
2003-11-13,2.169
2003-11-14,-0.2196
2003-11-17,-7.7036
2003-11-18,2.0668
2003-11-19,-2.1028000000000002
2003-11-20,2.6253
2003-11-21,-2.7132
2003-11-24,1.7530000000000001
2003-11-25,3.6022
2003-11-26,0.4535
2003-11-28,-1.8811
2003-12-01,2.9141
2003-12-02,0.0
2003-12-03,1.2668
2003-12-04,-5.8867
2003-12-05,0.5473
2003-12-08,0.4666
2003-12-09,1.4706000000000001
2003-12-10,-1.0679
2003-12-11,0.1542
2003-12-12,4.0801
2003-12-15,1.9231
2003-12-16,-1.7417
2003-12-17,-0.4431
2003-12-18,3.7834
2003-12-19,1.1437
2003-12-22,-0.8481
2003-12-23,1.1404
2003-12-24,-0.3524
2003-12-26,0.6365
2003-12-29,1.6162999999999998
2003-12-30,-2.0055
2003-12-31,-1.7643
2004-01-02,-0.0718
2004-01-05,7.4047
2004-01-06,3.012
2004-01-07,3.5737
2004-01-08,-3.1995
2004-01-09,-0.9721
2004-01-12,2.4215
2004-01-13,-3.0032
2004-01-14,0.0659
2004-01-15,-0.3292
2004-01-16,-0.3303
2004-01-20,0.5302
2004-01-21,-0.4614
2004-01-22,-6.1589
2004-01-23,-0.8469
2004-01-26,-2.3487999999999998
2004-01-27,-1.6764000000000001
2004-01-28,-0.7413
2004-01-29,0.0747
2004-01-30,-1.2687
2004-02-02,-1.1338
2004-02-03,3.9755000000000003
2004-02-04,-2.9412000000000003
2004-02-05,2.7273
2004-02-06,2.5811
2004-02-09,-0.1438
2004-02-10,-1.3679000000000001
2004-02-11,-0.7299
2004-02-12,5.6618
2004-02-13,-3.4099
2004-02-17,3.2421
2004-02-18,-1.605
2004-02-19,-3.3333
2004-02-20,0.1467
2004-02-23,-3.0037
2004-02-24,-2.1148
2004-02-25,-0.0772
2004-02-26,0.3089
2004-02-27,-0.154
2004-03-01,1.3878
2004-03-02,-1.749
2004-03-03,0.0
2004-03-04,-0.0774
2004-03-05,-0.0775
2004-03-08,-5.8915
2004-03-09,-1.8946
2004-03-10,-3.5263999999999998
2004-03-11,-0.8703
2004-03-12,2.2827
2004-03-15,-3.0043
2004-03-16,-3.4513
2004-03-17,1.9247999999999998
2004-03-18,-0.5396
2004-03-19,0.7233
2004-03-22,-4.219
2004-03-23,0.4686
2004-03-24,-2.0522
2004-03-25,7.3333
2004-03-26,2.9281
2004-03-29,0.0
2004-03-30,-0.8621
2004-03-31,0.2609
2004-04-01,4.5967
2004-04-02,1.9071
2004-04-05,0.895
2004-04-06,-0.8871
2004-04-07,-1.6273
2004-04-08,0.4963
2004-04-12,0.2469
2004-04-13,-0.5747
2004-04-14,-2.147
2004-04-15,-1.6034000000000002
2004-04-16,-2.2298
2004-04-19,1.2281
2004-04-20,-1.5598
2004-04-21,0.3521
2004-04-22,1.8420999999999998
2004-04-23,-1.2059
2004-04-26,-2.7899000000000003
2004-04-27,-0.0897
2004-04-28,-2.6032
2004-04-29,-2.3041
2004-04-30,-2.9245
2004-05-03,3.1098
2004-05-04,-2.1678
2004-05-05,2.7938
2004-05-06,-3.1865
2004-05-07,-2.0329
2004-05-10,-1.087
2004-05-11,1.7982
2004-05-12,-0.4907
2004-05-13,1.9724
2004-05-14,-3.0948
2004-05-17,-3.6926
2004-05-18,2.487
2004-05-19,0.3033
2004-05-20,-1.4113
2004-05-21,1.9426999999999999
2004-05-24,-0.9027
2004-05-25,0.9109
2004-05-26,1.1033
2004-05-27,8.631
2004-05-28,-1.1872
2004-06-01,-0.7394
2004-06-02,2.7933
2004-06-03,-0.8152
2004-06-04,0.8219
2004-06-07,3.7138
2004-06-08,-0.9607
2004-06-09,-1.8519
2004-06-10,0.5391
2004-06-14,-3.4853
2004-06-15,2.5
2004-06-16,-0.542
2004-06-17,-2.8156
2004-06-18,-0.6542
2004-06-21,-0.3763
2004-06-22,2.9273
2004-06-23,1.3761
2004-06-24,1.7195
2004-06-25,-1.3345
2004-06-28,-0.7214
2004-06-29,-3.8147
2004-06-30,0.9443
2004-07-01,-5.145
2004-07-02,-2.4655
2004-07-06,-9.2012
2004-07-07,2.5612
2004-07-08,-11.6178
2004-07-09,0.4914
2004-07-12,-0.6112
2004-07-13,-0.615
2004-07-14,-3.2178
2004-07-15,1.5345
2004-07-16,-4.0302
2004-07-19,0.7874
2004-07-20,1.3021
2004-07-21,2.6992000000000003
2004-07-22,1.1264
2004-07-23,-2.7228
2004-07-26,-0.6361
2004-07-27,-1.1524
2004-07-28,2.7202
2004-07-29,0.5044
2004-07-30,1.6311
2004-08-02,-2.716
2004-08-03,0.1269
2004-08-04,-2.5349
2004-08-05,0.0
2004-08-06,-5.0715
2004-08-09,-0.6849
2004-08-10,1.3793
2004-08-11,-2.449
2004-08-12,-0.9763
2004-08-13,0.1408
2004-08-16,-0.5626
2004-08-17,2.2631
2004-08-18,-1.7981
2004-08-19,7.8873
2004-08-20,-0.9138
2004-08-23,2.5033
2004-08-24,2.1851
2004-08-25,-3.1447
2004-08-26,0.5195
2004-08-27,0.5168
2004-08-30,-0.7712
2004-08-31,-1.6839
2004-09-01,-0.1318
2004-09-02,-0.2639
2004-09-03,1.7196
2004-09-07,0.13
2004-09-08,-0.6494
2004-09-09,-1.9607999999999999
2004-09-10,8.0
2004-09-13,3.3333
2004-09-14,0.3584
2004-09-15,-2.6189999999999998
2004-09-16,-1.5892
2004-09-17,2.3602
2004-09-20,-2.6699
2004-09-21,-0.4988
2004-09-22,-0.7519
2004-09-23,-2.7778
2004-09-24,0.1299
2004-09-27,-0.2594
2004-09-28,-1.3004
2004-09-29,-1.4493
2004-09-30,0.6684
2004-10-01,3.3201
2004-10-04,23.3933
2004-10-05,-2.6042
2004-10-06,0.9626
2004-10-07,0.7415
2004-10-08,-1.5773000000000001
2004-10-11,-1.9231
2004-10-12,-1.3072
2004-10-13,1.8763999999999998
2004-10-14,-3.0336
2004-10-15,-0.6704
2004-10-18,1.7997999999999998
2004-10-19,4.9724
2004-10-20,-1.8947
2004-10-21,-0.7511
2004-10-26,-0.8649
2004-10-27,3.4896
2004-10-28,-0.4215
2004-10-29,-0.5291
2004-11-02,1.4894
2004-11-03,-2.0964
2004-11-04,2.2484
2004-11-05,-1.6754
2004-11-09,0.852
2004-11-10,-1.6895
2004-11-11,2.2556
2004-11-12,-0.2101
2004-11-15,3.1579
2004-11-17,3.1633
2004-11-18,-1.088
2004-11-22,-2.3
2004-11-23,1.0235
2004-11-24,2.0263
2004-11-26,0.1986
2004-11-29,2.0813
2004-11-30,-2.6214
2004-12-01,3.8883
2004-12-02,-1.9194
2004-12-03,2.0548
2004-12-06,1.0547
2004-12-08,-4.9336
2004-12-09,0.0
2004-12-14,-1.7964
2004-12-15,4.7764
2004-12-16,-0.679
2004-12-17,-2.6367000000000003
2004-12-28,-0.5015
2004-12-30,5.1411
2004-12-31,0.6711
2005-01-04,-4.8571
2005-01-05,-3.4034
2005-01-06,-1.7617
2005-01-07,-1.3713
2005-01-10,0.3209
2005-01-11,-1.3859
2005-01-14,0.3243
2005-01-18,1.4009
2005-01-19,-0.9564
2005-01-21,-3.1116
2005-01-28,-3.9867
2005-01-31,-0.2307
2005-02-09,0.2312
2005-02-10,-0.346
2005-02-23,-0.8102
2005-02-28,2.1004
2005-03-03,-2.8571
2005-03-04,0.5882
2005-03-09,4.5614
2005-03-16,-2.6846
2005-03-31,5.0575
2005-04-01,0.9847
2005-04-06,-11.0509
2005-04-07,4.9939
2005-04-08,3.2483
2005-04-29,-0.3371
2005-05-03,6.2007
2005-05-04,-3.0786
2005-05-06,5.805
2005-05-10,-1.2422
2005-05-13,1.4675
2005-05-17,-0.1033
2005-05-23,-2.3785
2005-05-31,-2.0127
2005-06-08,-2.7027
2005-06-23,-3.3333
2005-06-29,2.5937
2005-07-07,-1.573
2005-07-08,-2.0548
2005-07-15,1.049
2005-08-15,-5.5363
2005-08-17,4.0293
2005-08-24,-0.939
2005-08-31,-2.3697
2005-09-12,25.2427
2005-09-15,0.4845
2005-09-19,-0.7715
2005-09-20,0.0
2005-09-21,0.0
2005-09-22,0.2915
2005-09-27,-0.3876
2005-10-05,0.2918
2005-10-11,0.097
2005-10-13,-1.3566
2005-10-14,1.2770000000000001
2005-10-17,0.0
2005-10-19,-0.194
2005-10-20,0.2915
2005-10-21,0.0
2005-10-24,0.8721
2005-10-25,-0.7685
2005-10-26,0.484
2005-10-28,-0.3854
2005-11-01,0.5803
2005-11-07,0.0
2005-11-08,0.0
2005-11-10,0.3846
2005-11-14,0.0958
2005-11-16,0.2871
2005-11-22,0.1908
2005-11-25,0.2857
2005-11-28,-0.1899
2005-11-29,-0.0951
2005-12-05,0.4762
2005-12-07,-0.1896
2005-12-08,0.095
2005-12-09,0.0
2005-12-14,0.1898
2005-12-29,0.1894
2006-01-09,0.2836
2006-01-11,0.2828
2006-01-23,-0.188
2006-01-24,0.1883
2006-01-25,-0.188
2006-01-26,0.0942
2006-01-27,-0.0941
2006-01-30,0.1883
