ticker,XEL UW Equity
2018-05-24,1.0821
2018-05-25,0.7806
2018-05-29,0.1328
2018-05-30,0.7956
2018-05-31,-0.1973
2018-06-01,-1.7135
2018-06-04,-1.3411
2018-06-05,-1.8577
2018-06-06,-2.2392
2018-06-07,0.8737
2018-06-08,-0.0702
2018-06-11,-1.3118
2018-06-12,1.0681
2018-06-13,-0.1879
2018-06-14,1.7647
2018-06-15,1.073
2018-06-18,0.6231
2018-06-19,1.3532
2018-06-20,-0.7015
2018-06-21,-0.0684
2018-06-22,0.0
2018-06-25,2.9647
2018-06-26,0.3987
2018-06-27,0.7942
2018-06-28,-0.0657
2018-06-29,0.0438
2018-07-02,1.204
2018-07-03,0.0433
2018-07-05,0.7351
2018-07-06,0.7942
2018-07-09,-3.833
2018-07-10,1.1736
2018-07-11,1.5321
2018-07-12,-0.1078
2018-07-13,-0.1511
2018-07-16,-0.4322
2018-07-17,-0.4558
2018-07-18,-0.5233
2018-07-19,0.6357
2018-07-20,-0.6099
2018-07-23,-0.767
2018-07-24,0.5742
2018-07-25,0.3294
2018-07-26,2.6045
2018-07-27,-0.6186
2018-07-30,-0.6439
2018-07-31,1.2314
2018-08-01,-1.003
2018-08-02,0.4527
2018-08-03,1.2446
2018-08-06,0.212
2018-08-07,-0.1692
2018-08-08,0.2542
2018-08-09,0.6762
2018-08-10,-0.2309
2018-08-13,0.0
2018-08-14,-0.1473
2018-08-15,0.9271
2018-08-16,0.5637
2018-08-17,0.2491
2018-08-20,-0.1242
2018-08-21,-0.6428
2018-08-22,-1.0225
2018-08-23,0.5482
2018-08-24,0.5452
2018-08-27,-0.9176
2018-08-28,0.1263
2018-08-29,0.988
2018-08-30,0.6245
2018-08-31,-0.5999
2018-09-04,0.9365
2018-09-05,1.6082
2018-09-06,0.0203
2018-09-07,-1.2579
2018-09-10,0.6986
2018-09-11,-0.5917
2018-09-12,-0.2668
2018-09-13,0.4939
2018-09-14,-0.1032
2018-09-17,-0.0207
2018-09-18,-0.558
2018-09-19,-1.9327
2018-09-20,0.3391
2018-09-21,0.2957
2018-09-24,-0.9476
2018-09-25,-0.9141
2018-09-26,-1.1585
2018-09-27,1.107
2018-09-28,1.3525
2018-10-01,-0.1906
2018-10-02,1.337
2018-10-03,-1.2775
2018-10-04,0.6576
2018-10-05,1.9388999999999998
2018-10-08,0.8476
2018-10-09,0.4715
2018-10-10,-0.3469
2018-10-11,-2.498
2018-10-12,0.063
2018-10-15,-0.021
2018-10-16,1.3224
2018-10-17,-0.0622
2018-10-18,0.2073
2018-10-19,1.6343
2018-10-22,-0.5292
2018-10-23,0.0409
2018-10-24,2.8022
2018-10-25,-1.6514
2018-10-26,-1.8612
2018-10-29,1.8553
2018-10-30,0.5667
2018-10-31,-1.3685
2018-11-01,-1.1018
2018-11-02,-1.5473
2018-11-05,1.425
2018-11-06,1.5289000000000001
2018-11-07,0.7326
2018-11-08,-0.3434
2018-11-09,2.0474
2018-11-12,1.5295999999999998
2018-11-13,0.5283
2018-11-14,-0.4282
2018-11-15,0.4105
2018-11-16,-0.6035
2018-11-19,1.0967
2018-11-20,0.3681
2018-11-21,-2.0459
2018-11-23,0.2167
2018-11-26,0.4719
2018-11-27,1.2524
2018-11-28,-0.3479
2018-11-29,-0.0582
2018-11-30,1.7854
2018-12-03,0.9342
2018-12-04,-0.2078
2018-12-06,0.7193
2018-12-07,-0.0376
2018-12-10,0.5076
2018-12-11,0.1122
2018-12-12,-1.0836999999999999
2018-12-13,1.3978
2018-12-14,-1.006
2018-12-17,-2.6534
2018-12-18,-0.4639
2018-12-19,-1.107
2018-12-20,0.8837
2018-12-21,-0.9149
2018-12-24,-4.5187
2018-12-26,1.9752999999999998
2018-12-27,0.8475
2018-12-28,-0.7056
2018-12-31,0.0406
2019-01-02,-2.1311
2019-01-03,-0.394
2019-01-04,0.9786
2019-01-07,-0.433
2019-01-08,1.1597
2019-01-09,-0.7984
2019-01-10,1.6715
2019-01-11,0.0406
2019-01-14,-0.7304
2019-01-15,1.962
2019-01-16,0.7216
2019-01-17,0.8756
2019-01-18,0.0197
2019-01-22,-0.0986
2019-01-23,0.9477
2019-01-24,0.5085
2019-01-25,-1.654
2019-01-28,-0.1781
2019-01-29,0.3766
2019-01-30,0.5529
2019-01-31,2.828
2019-02-01,-0.4202
2019-02-04,0.4603
2019-02-05,0.0382
2019-02-06,0.0573
2019-02-07,1.3351
2019-02-08,0.6588
2019-02-11,0.1683
2019-02-12,-0.168
2019-02-13,-0.3927
2019-02-14,0.0
2019-02-15,0.3567
2019-02-19,0.6173
2019-02-20,0.5763
2019-02-21,1.2569
2019-02-22,0.8945
2019-02-25,-1.0132
2019-02-26,-0.4387
2019-02-27,-0.1469
2019-02-28,0.8641
2019-03-01,0.1094
2019-03-04,0.2913
2019-03-05,-0.3268
2019-03-06,0.3461
2019-03-07,0.7805
2019-03-08,0.2702
2019-03-11,0.6826
2019-03-12,0.7315
2019-03-13,0.3365
2019-03-14,-0.15
2019-03-15,0.6054
2019-03-18,-0.6726
2019-03-19,-0.8197
2019-03-20,0.3054
2019-03-21,1.1642000000000001
2019-03-22,1.0446
2019-03-25,0.0
2019-03-26,0.5081
2019-03-27,-0.7845
2019-03-28,-1.3179
2019-03-29,0.089
2019-04-01,-1.1386
2019-04-02,0.018
2019-04-03,-0.3778
2019-04-04,-0.1625
2019-04-05,0.7779
2019-04-08,-0.718
2019-04-09,0.8136
2019-04-10,-0.7353
2019-04-11,0.5781
2019-04-12,0.3593
2019-04-15,-0.1611
2019-04-16,-1.6493
2019-04-17,-0.1641
2019-04-18,-0.1643
2019-04-22,0.1829
2019-04-23,0.7302
2019-04-24,0.4168
2019-04-25,1.0467
2019-04-26,-0.125
2019-04-29,-0.8405
2019-04-30,1.8936
2019-05-01,-1.0619
2019-05-02,0.0358
2019-05-03,1.1803
2019-05-06,-0.1237
2019-05-07,0.1239
2019-05-08,-1.2372
2019-05-09,0.3221
2019-05-10,2.0514
2019-05-13,0.9963
2019-05-14,-0.8134
2019-05-15,-0.157
2019-05-16,0.8913
2019-05-17,0.8315
2019-05-20,0.3092
2019-05-21,-0.5309
2019-05-22,0.7404
2019-05-23,0.9913
2019-05-24,-0.1692
2019-05-28,-1.6274
2019-05-29,-1.4303
2019-05-30,0.2797
2019-05-31,-0.0349
2019-06-03,1.0638
2019-06-04,-0.2934
2019-06-05,2.6653000000000002
2019-06-06,0.8092
2019-06-07,-0.6187
2019-06-10,-0.2861
2019-06-11,-0.9619
2019-06-12,1.4142000000000001
2019-06-13,0.5628
2019-06-14,0.9756
2019-06-17,-0.2499
2019-06-18,0.334
2019-06-19,1.215
2019-06-20,0.8222
2019-06-21,0.3751
2019-06-24,-0.4387
2019-06-25,-0.457
2019-06-26,-2.525
2019-06-27,-0.286
2019-06-28,0.3543
2019-07-01,-0.1009
2019-07-02,1.2115
2019-07-03,0.931
2019-07-05,-0.0329
2019-07-08,0.2636
2019-07-09,0.0657
2019-07-10,0.4598
2019-07-11,0.0327
2019-07-12,-0.6374
2019-07-15,0.625
2019-07-16,-0.2942
2019-07-17,0.459
2019-07-18,1.0607
2019-07-19,-1.8731
2019-07-22,-0.0987
2019-07-23,-0.4942
2019-07-24,0.0828
2019-07-25,-0.4466
2019-07-26,0.5316
2019-07-29,0.7767
2019-07-30,-0.6396
2019-07-31,-1.6174
2019-08-01,1.9292
2019-08-02,-1.5471
2019-08-05,-0.3176
2019-08-06,1.3416000000000001
2019-08-07,0.5957
2019-08-08,1.3982999999999999
2019-08-09,0.2109
2019-08-12,-0.3885
2019-08-13,-0.2438
2019-08-14,-0.9775
2019-08-15,1.234
2019-08-16,0.4388
2019-08-19,0.5663
2019-08-20,0.4023
2019-08-21,0.9615
2019-08-22,0.4444
2019-08-23,-1.3115999999999999
2019-08-26,1.7454
2019-08-27,0.7082
2019-08-28,-0.0156
2019-08-29,0.9691
2019-08-30,-0.5882
2019-09-03,2.0399
2019-09-04,0.4425
2019-09-05,-1.0179
2019-09-06,-0.5372
2019-09-09,-2.1759
2019-09-10,-0.631
2019-09-11,0.4128
2019-09-12,0.3557
2019-09-13,-0.7293
2019-09-16,0.3514
2019-09-17,1.4324
2019-09-18,0.4394
2019-09-19,0.3906
2019-09-20,0.5602
2019-09-23,-0.031
2019-09-24,1.2848
2019-09-25,-0.5808
2019-09-26,0.7994
2019-09-27,-0.3203
2019-09-30,-0.7191
2019-10-01,0.0925
2019-10-02,-2.4788
2019-10-03,0.1973
2019-10-04,1.8357
2019-10-07,-0.5415
2019-10-08,-1.0734
2019-10-09,0.5189
2019-10-10,0.0469
2019-10-11,-0.9695
2019-10-14,-0.079
2019-10-15,-0.2054
2019-10-16,0.5384
2019-10-17,0.2835
2019-10-18,0.534
2019-10-21,0.4374
2019-10-22,-0.1244
2019-10-23,0.3582
2019-10-24,0.1552
2019-10-25,-1.3945
2019-10-28,-1.8856000000000002
2019-10-29,0.2242
2019-10-30,1.1825
2019-10-31,0.3001
2019-11-01,-0.6456
2019-11-04,-2.2979
2019-11-05,-1.8005
2019-11-06,1.1893
2019-11-07,-1.5181
2019-11-08,-0.4144
2019-11-11,-0.0166
2019-11-12,0.1665
2019-11-13,2.4431
2019-11-14,-0.5516
2019-11-15,-0.7015
2019-11-18,0.0164
2019-11-19,0.7227
2019-11-20,0.6034
2019-11-21,0.0162
2019-11-22,-0.7131
2019-11-25,-0.7509
2019-11-26,0.625
2019-11-27,0.6211
2019-11-29,-0.1137
2019-12-02,-0.4716
2019-12-03,0.4248
2019-12-04,0.8949
2019-12-05,0.2096
2019-12-06,-0.2253
2019-12-09,-0.4355
2019-12-10,0.1134
2019-12-11,0.5825
2019-12-12,-1.287
2019-12-13,1.4668
2019-12-16,1.2367
2019-12-17,0.6822
2019-12-18,0.52
2019-12-19,0.0941
2019-12-20,0.4699
2019-12-23,-1.7614999999999998
2019-12-24,0.3888
2019-12-26,-0.1114
2019-12-27,0.5176
2019-12-30,0.2773
2019-12-31,0.316
2020-01-02,-1.7483
2020-01-03,0.4809
2020-01-06,-0.1436
2020-01-07,-0.2077
2020-01-08,-0.0961
2020-01-09,0.2244
2020-01-10,0.1599
2020-01-13,1.1654
2020-01-14,0.1578
2020-01-15,1.5755
2020-01-16,0.8686
2020-01-17,0.5228
2020-01-21,0.9637
2020-01-22,0.3182
2020-01-23,1.0421
2020-01-24,0.4036
2020-01-27,-0.3722
2020-01-28,0.4483
2020-01-29,0.2975
2020-01-30,1.9875
2020-01-31,0.6254
2020-02-03,0.3758
2020-02-04,-0.216
2020-02-05,0.0
2020-02-06,0.0
2020-02-07,-0.8514
2020-02-10,0.5094
2020-02-11,-0.1448
2020-02-12,0.1015
2020-02-13,1.1444
2020-02-14,0.6302
2020-02-18,1.2810000000000001
2020-02-19,-0.52
2020-02-20,-0.1695
2020-02-21,0.2123
2020-02-24,-0.6354
2020-02-25,-2.1742
2020-02-26,-0.7118
2020-02-27,-5.1207
2020-02-28,-3.9013
2020-03-02,5.6964
2020-03-03,-0.2429
2020-03-04,5.3112
2020-03-05,0.0723
2020-03-06,1.2995999999999999
2020-03-09,-3.0791
2020-03-10,0.7354
2020-03-11,-2.4383
2020-03-12,-7.6324
2020-03-13,9.0553
2020-03-16,-12.687
2020-03-17,11.2577
2020-03-18,-5.4828
2020-03-19,-5.5076
2020-03-20,-12.6918
2020-03-23,-1.2443
2020-03-24,8.1
2020-03-25,2.7752
2020-03-26,4.2484
2020-03-27,1.4851
2020-03-30,6.4489
2020-03-31,-3.6125
2020-04-01,-3.6816
2020-04-02,4.0289
2020-04-03,-4.237
2020-04-06,5.6861
2020-04-07,-3.1398
2020-04-08,6.0274
2020-04-09,5.5255
2020-04-13,-3.9459999999999997
2020-04-14,4.0767
2020-04-15,-2.9434
2020-04-16,1.4774
2020-04-17,2.9119
2020-04-20,-4.1698
2020-04-21,-1.4607999999999999
2020-04-22,3.0121
2020-04-23,-1.4391
2020-04-24,0.2951
2020-04-27,1.3938
2020-04-28,1.0692
2020-04-29,-1.6473
2020-04-30,-2.3356
2020-05-01,-2.1712
2020-05-04,0.3377
2020-05-05,1.4184999999999999
2020-05-06,-3.2477
2020-05-07,-2.0582
2020-05-08,0.5837
2020-05-11,-0.2985
2020-05-12,-2.2285
2020-05-13,-1.2417
2020-05-14,0.2411
2020-05-15,-0.5326
2020-05-18,3.8693999999999997
2020-05-19,-0.7151
2020-05-20,0.9213
2020-05-21,-0.166
2020-05-22,0.3658
2020-05-26,1.143
2020-05-27,1.0973
2020-05-28,3.6935000000000002
2020-05-29,1.5935000000000001
2020-06-01,1.1072
2020-06-02,0.4867
2020-06-03,1.1352
2020-06-04,-2.6788
2020-06-05,0.3537
2020-06-08,2.5896
2020-06-09,-0.8663
2020-06-10,0.8438
2020-06-11,-2.7641
2020-06-12,-1.5366
2020-06-15,-0.22
2020-06-16,0.3621
2020-06-17,0.2353
2020-06-18,0.9704
2020-06-19,-0.7751
2020-06-22,1.7810000000000001
2020-06-23,-1.4735
2020-06-24,-0.7945
2020-06-25,-1.2248999999999999
2020-06-26,-0.938
2020-06-29,0.2407
2020-06-30,0.064
2020-07-01,2.6959999999999997
2020-07-02,-0.1324
2020-07-06,-0.8112
2020-07-07,0.0315
2020-07-08,0.2673
2020-07-09,-0.8311
2020-07-10,0.8381
2020-07-13,0.6273
2020-07-14,0.7324
2020-07-15,-0.6807
2020-07-16,1.2305
2020-07-17,2.1542
2020-07-20,-0.6628
2020-07-21,0.4094
2020-07-22,3.2619
2020-07-23,-0.1609
2020-07-24,-0.5713
2020-07-27,-0.5451
2020-07-28,1.2739
2020-07-29,0.5265
2020-07-30,0.3928
2020-07-31,0.058
2020-08-03,-0.4056
2020-08-04,1.7016
2020-08-05,-0.2002
2020-08-06,0.4442
2020-08-07,3.1954
2020-08-10,0.1521
2020-08-11,-2.6639
2020-08-12,1.3613
2020-08-13,-0.2798
2020-08-14,-0.7716
2020-08-17,-0.7493
2020-08-18,-0.2849
2020-08-19,-0.6
2020-08-20,-0.8192
2020-08-21,0.8694
2020-08-24,1.1493
2020-08-25,-2.0452
2020-08-26,-1.2179
2020-08-27,0.7339
2020-08-28,0.0291
2020-08-31,1.2017
2020-09-01,-1.3314
2020-09-02,4.3764
2020-09-03,-1.2579
2020-09-04,-0.8917
2020-09-08,-1.2995999999999999
2020-09-09,2.1415
2020-09-10,-2.0683
2020-09-11,-0.3978
2020-09-14,1.6193
2020-09-15,1.2511
2020-09-16,0.7243
2020-09-17,-3.4969
2020-09-18,-2.2500999999999998
2020-09-21,-0.3886
2020-09-22,0.3451
2020-09-23,-1.0169
2020-09-24,1.3295
2020-09-25,2.1321
2020-09-28,0.5109
2020-09-29,-0.2977
2020-09-30,0.5317
2020-10-01,1.9851999999999999
2020-10-02,0.1421
2020-10-05,1.4047
2020-10-06,1.3712
2020-10-07,-0.4969
2020-10-08,0.5826
2020-10-09,0.2758
2020-10-12,1.2515
2020-10-13,-0.8422
2020-10-14,-0.8904
2020-10-15,-0.2073
2020-10-16,1.2881
2020-10-19,-1.9691
2020-10-20,-0.2232
2020-10-21,0.0
2020-10-22,-0.1678
2020-10-23,0.084
2020-10-26,0.3078
2020-10-27,0.8927
2020-10-28,-2.8619
2020-10-29,0.6832
2020-10-30,-1.0037
2020-11-02,2.4989
2020-11-03,1.6718
2020-11-04,-0.3563
2020-11-05,1.3889
2020-11-06,-0.5696
2020-11-09,0.1637
2020-11-10,0.4086
2020-11-11,1.302
2020-11-12,-1.2451
2020-11-13,0.4338
2020-11-16,0.8504
2020-11-17,-2.7841
2020-11-18,-2.9327
2020-11-19,-1.6312
2020-11-20,-0.0577
2020-11-23,-1.3707
2020-11-24,-0.3218
2020-11-25,-0.044
2020-11-27,-0.7194
2020-11-30,-0.3845
2020-12-01,1.5588
2020-12-02,0.3947
2020-12-03,-1.9948000000000001
2020-12-04,-2.3176
2020-12-07,1.308
2020-12-08,-0.8557
2020-12-09,-0.7268
2020-12-10,-0.5796
2020-12-11,-0.2762
2020-12-14,0.0615
2020-12-15,1.5068000000000001
2020-12-16,-0.6513
2020-12-17,2.165
2020-12-18,-1.358
2020-12-21,-1.0741
2020-12-22,-0.1988
2020-12-23,-0.8021
2020-12-24,0.4976
2020-12-28,1.0676
2020-12-29,0.1531
2020-12-30,0.3516
2020-12-31,1.5537
2021-01-04,-1.5224
2021-01-05,-0.9672
2021-01-06,2.2147
2021-01-07,-1.9561
2021-01-08,0.9208
2021-01-11,-2.0681
2021-01-12,-1.5528
2021-01-13,2.5394
2021-01-14,-2.2304
2021-01-15,2.2026
2021-01-19,-0.3849
2021-01-20,1.1127
2021-01-21,-0.4891
2021-01-22,-0.5376
2021-01-25,2.6868
2021-01-26,-1.0376
