ticker,RSHCQ UN Equity
2000-05-23,0.4115
2000-05-24,-5.1913
2000-05-25,-2.3055
2000-05-26,-3.9823
2000-05-30,5.2227
2000-05-31,-0.8759
2000-06-01,3.5346
2000-06-02,3.5562
2000-06-05,-2.4725
2000-06-06,-7.4648
2000-06-07,7.9148
2000-06-08,-8.0395
2000-06-09,0.7669
2000-06-12,-6.2405
2000-06-13,4.2208
2000-06-14,3.7382999999999997
2000-06-15,2.1021
2000-06-16,3.3824
2000-06-19,1.138
2000-06-20,-0.8439
2000-06-21,4.3972
2000-06-22,-0.2717
2000-06-23,1.2262
2000-06-26,1.4805
2000-06-27,1.9893999999999998
2000-06-28,-2.0962
2000-06-29,-2.6596
2000-06-30,3.5519
2000-07-03,1.4512
2000-07-05,-3.3810000000000002
2000-07-06,7.1332
2000-07-07,6.2814
2000-07-10,7.0922
2000-07-11,-4.0839
2000-07-12,0.4603
2000-07-13,-2.9782
2000-07-14,3.778
2000-07-17,5.3469999999999995
2000-07-18,0.324
2000-07-19,-1.1841
2000-07-20,0.9804
2000-07-21,-0.9709
2000-07-24,-3.0501
2000-07-25,1.9101
2000-07-26,6.2844999999999995
2000-07-27,-1.0373
2000-07-28,-6.2893
2000-07-31,0.8949
2000-08-01,5.4324
2000-08-02,3.5752
2000-08-03,-3.3503
2000-08-04,0.8403
2000-08-07,0.625
2000-08-08,5.2795
2000-08-09,0.59
2000-08-10,1.564
2000-08-11,1.6362
2000-08-14,4.6402
2000-08-15,-4.3439
2000-08-16,-3.5951
2000-08-17,-0.4907
2000-08-18,0.1972
2000-08-21,-2.4606
2000-08-22,2.22
2000-08-23,0.3949
2000-08-24,-0.3933
2000-08-25,0.2962
2000-08-28,-2.4606
2000-08-29,0.5045
2000-08-30,-1.2048
2000-08-31,-4.065
2000-09-01,3.9195
2000-09-05,-0.9174
2000-09-06,4.321
2000-09-07,1.9724
2000-09-08,5.7059999999999995
2000-09-11,-1.0064
2000-09-12,1.4787
2000-09-13,0.1821
2000-09-14,-0.1818
2000-09-15,-1.4572
2000-09-18,-1.0166
2000-09-19,-2.3343
2000-09-20,-5.1625
2000-09-21,4.5363
2000-09-22,4.243
2000-09-25,-5.2729
2000-09-26,-3.9063
2000-09-27,5.5772
2000-09-28,3.0829
2000-09-29,-3.3645
2000-10-02,-0.0967
2000-10-03,3.6786
2000-10-04,2.6144
2000-10-05,-3.8217
2000-10-06,-4.1627
2000-10-09,-1.7769
2000-10-10,-2.1106
2000-10-11,-8.2136
2000-10-12,-4.2506
2000-10-13,0.0
2000-10-16,2.6869
2000-10-17,-2.3891
2000-10-18,-1.3986
2000-10-19,5.5556
2000-10-20,-5.4871
2000-10-23,6.1611
2000-10-24,5.2455
2000-10-25,-5.3022
2000-10-26,-4.3673
2000-10-27,2.2248
2000-10-30,4.2383
2000-10-31,4.8352
2000-11-01,4.9266
2000-11-02,1.2987
2000-11-03,2.5641
2000-11-06,-6.8269
2000-11-07,1.3416000000000001
2000-11-08,2.7495000000000003
2000-11-09,-13.6769
2000-11-10,-9.9885
2000-11-13,3.9541
2000-11-14,0.7362
2000-11-15,0.3654
2000-11-16,-0.3641
2000-11-17,1.7052
2000-11-20,-3.4731
2000-11-21,-6.2035
2000-11-22,1.9841
2000-11-24,2.2049
2000-11-27,8.6294
2000-11-28,-2.1028000000000002
2000-11-29,-2.9833
2000-11-30,-7.7491
2000-12-01,0.2667
2000-12-04,7.7128
2000-12-05,3.0864
2000-12-06,-0.9581
2000-12-07,-10.761800000000001
2000-12-08,6.0976
2000-12-11,-2.682
2000-12-12,9.9738
2000-12-13,-4.4153
2000-12-14,0.0
2000-12-15,-0.2497
2000-12-18,-0.1252
2000-12-19,-4.1353
2000-12-20,-5.8824
2000-12-21,-9.1667
2000-12-22,5.3517
2000-12-26,-2.9028
2000-12-27,1.0284
2000-12-28,2.6667
2000-12-29,-1.1544
2001-01-02,-6.8613
2001-01-03,11.598700000000001
2001-01-04,13.4831
2001-01-05,-5.4455
2001-01-08,-2.356
2001-01-09,-5.8981
2001-01-10,7.6923
2001-01-11,0.9259
2001-01-12,3.2765
2001-01-16,1.6497000000000002
2001-01-17,0.1248
2001-01-18,-3.4913
2001-01-19,-3.7468
2001-01-22,4.9664
2001-01-23,3.7084
2001-01-24,0.1233
2001-01-25,2.4631
2001-01-26,-1.4423
2001-01-29,4.0
2001-01-30,0.7505
2001-01-31,2.4953
2001-02-01,0.2725
2001-02-02,-9.4039
2001-02-05,-0.6
2001-02-06,-5.4527
2001-02-07,3.2134
2001-02-08,-3.7113
2001-02-09,-2.3125999999999998
2001-02-12,2.7619
2001-02-13,1.9625
2001-02-14,1.2134
2001-02-15,3.9272
2001-02-16,-4.5545
2001-02-20,-2.188
2001-02-21,-9.5654
2001-02-22,-8.1272
2001-02-23,1.4615
2001-02-26,0.3285
2001-02-27,2.8967
2001-02-28,4.7736
2001-03-01,-4.5561
2001-03-02,-0.2693
2001-03-05,-0.1964
2001-03-06,2.1397
2001-03-07,2.2153
2001-03-08,2.1673
2001-03-09,-0.8531
2001-03-12,-3.2093
2001-03-13,-4.3969
2001-03-14,-1.0555
2001-03-15,-8.5598
2001-03-16,-4.1667
2001-03-19,-0.4928
2001-03-20,1.806
2001-03-21,-5.4363
2001-03-22,0.3631
2001-03-23,4.9141
2001-03-26,0.8046
2001-03-27,4.732
2001-03-28,-3.307
2001-03-29,2.3682
2001-03-30,1.0465
2001-04-02,-0.2453
2001-04-03,-2.7869
2001-04-04,-0.0843
2001-04-05,8.2982
2001-04-06,-26.4935
2001-04-09,-4.5936
2001-04-10,1.6667
2001-04-11,-3.2787
2001-04-12,3.4275
2001-04-16,1.0197
2001-04-17,-2.1269
2001-04-18,6.593
2001-04-19,0.1728
2001-04-20,3.484
2001-04-23,0.0
2001-04-24,-0.5667
2001-04-25,0.5699
2001-04-26,1.1667
2001-04-27,3.7561999999999998
2001-04-30,-2.731
2001-05-01,-1.5671
2001-05-02,1.3599
2001-05-03,0.4908
2001-05-04,-4.7542
2001-05-07,-1.6068
2001-05-08,-1.1466
2001-05-09,-0.8787
2001-05-10,0.5319
2001-05-11,-2.9981999999999998
2001-05-14,-2.3636
2001-05-15,5.0279
2001-05-16,0.922
2001-05-17,2.6353
2001-05-18,4.4163
2001-05-21,6.5574
2001-05-22,4.7692
2001-05-23,-4.1116
2001-05-24,2.4809
2001-05-25,1.2253
2001-05-29,-3.0115
2001-05-30,-18.0213
2001-05-31,1.114
2001-06-01,0.0734
2001-06-04,3.2294
2001-06-05,2.5595
2001-06-06,-2.9809
2001-06-07,2.8939
2001-06-08,-1.4236
2001-06-11,-2.7474
2001-06-12,-1.4849999999999999
2001-06-13,-0.3309
2001-06-14,-4.5371
2001-06-15,0.4637
2001-06-18,0.5
2001-06-19,2.3728
2001-06-20,-0.8972
2001-06-21,3.5458
2001-06-22,-1.1293
2001-06-25,1.7686
2001-06-26,1.3758
2001-06-27,-0.1607
2001-06-28,7.5986
2001-06-29,1.5989
2001-07-02,-1.6066
2001-07-03,4.3319
2001-07-05,-2.8425000000000002
2001-07-06,-0.1315
2001-07-09,-0.8229
2001-07-10,-0.7634
2001-07-11,0.7023
2001-07-12,4.2179
2001-07-13,-0.1593
2001-07-16,-0.7341
2001-07-17,0.6752
2001-07-18,0.7027
2001-07-19,4.1548
2001-07-20,-1.6139000000000001
2001-07-23,-1.7332
2001-07-24,-8.6614
2001-07-25,-4.6552
2001-07-26,0.6148
2001-07-27,3.3789
2001-07-30,0.3825
2001-07-31,-2.2168
2001-08-01,0.248
2001-08-02,2.2968
2001-08-03,-0.1727
2001-08-06,-8.4775
2001-08-07,0.0378
2001-08-08,-4.195
2001-08-09,-1.6174
2001-08-10,-5.7338000000000005
2001-08-13,4.3811
2001-08-14,0.7742
2001-08-15,-0.93
2001-08-16,-0.5714
2001-08-17,-2.7915
2001-08-20,0.9291
2001-08-21,-3.5564999999999998
2001-08-22,-0.2603
2001-08-23,-0.261
2001-08-24,1.7008
2001-08-27,-1.1149
2001-08-28,0.1735
2001-08-29,0.5628
2001-08-30,-3.0994
2001-08-31,3.9538
2001-09-04,0.0
2001-09-05,-0.641
2001-09-06,-3.2258
2001-09-07,1.1556
2001-09-10,-1.8014000000000001
2001-09-17,-6.0403
2001-09-18,3.6667
2001-09-19,3.9504
2001-09-20,0.6186
2001-09-21,-4.4796
2001-09-24,5.8391
2001-09-25,-3.1712
2001-09-26,-0.8524
2001-09-27,0.4751
2001-09-28,9.4808
2001-10-01,-1.1959
2001-10-02,2.379
2001-10-03,6.9711
2001-10-04,-2.6296
2001-10-05,1.683
2001-10-08,-0.1155
2001-10-09,-2.0039
2001-10-10,4.011
2001-10-11,4.2344
2001-10-12,2.2851
2001-10-15,0.2128
2001-10-16,2.3001
2001-10-17,-5.1539
2001-10-18,-1.1306
2001-10-19,-2.3608000000000002
2001-10-22,1.2467
2001-10-23,5.709
2001-10-24,-1.2001
2001-10-25,0.8932
2001-10-26,-1.8058999999999998
2001-10-29,-5.5175
2001-10-30,-2.8244
2001-10-31,-1.846
2001-11-01,2.3209
2001-11-02,1.3296999999999999
2001-11-05,3.8595
2001-11-06,0.3344
2001-11-07,2.5185
2001-11-08,0.4335
2001-11-09,0.7914
2001-11-12,0.7495
2001-11-13,1.6649
2001-11-14,0.0
2001-11-15,2.6829
2001-11-16,-1.0519
2001-11-19,2.7778
2001-11-20,-0.8675
2001-11-21,-1.8849
2001-11-23,2.9503
2001-11-26,-0.0333
2001-11-27,-1.2667
2001-11-28,-3.1398
2001-11-29,-0.9062
2001-11-30,1.8641999999999999
2001-12-03,-1.9337
2001-12-04,-3.8731999999999998
2001-12-05,-0.7692
2001-12-06,6.3123000000000005
2001-12-07,-0.3472
2001-12-10,-3.8327999999999998
2001-12-11,2.6812
2001-12-12,1.3056
2001-12-13,0.418
2001-12-14,1.2833999999999999
2001-12-17,-0.2055
2001-12-18,2.5738
2001-12-19,1.5724
2001-12-20,0.0659
2001-12-21,0.2633
2001-12-24,-1.4445000000000001
2001-12-26,0.0
2001-12-27,0.7995
2001-12-28,0.4627
2001-12-31,-0.9868
2002-01-02,-1.3289
2002-01-03,1.0101
2002-01-04,-1.2333
2002-01-07,4.3537
2002-01-08,-0.8409
2002-01-09,-3.0985
2002-01-10,-1.2117
2002-01-11,0.1363
2002-01-14,-2.5179
2002-01-15,2.6178
2002-01-16,-1.9048
2002-01-17,0.208
2002-01-18,-1.4187
2002-01-22,-0.7371
2002-01-23,3.6421
2002-01-24,-1.8424
2002-01-25,5.04
2002-01-28,2.2171
2002-01-29,-2.2337
2002-01-30,3.4768
2002-01-31,0.864
2002-02-01,-3.6802
2002-02-04,-4.4796
2002-02-05,-1.2414
2002-02-06,-4.6788
2002-02-07,-1.1722
2002-02-08,-0.1112
2002-02-11,4.2672
2002-02-12,2.242
2002-02-13,0.4177
2002-02-14,-0.5199
2002-02-15,-3.8676
2002-02-19,-3.6245000000000003
2002-02-20,1.5795
2002-02-21,-0.037
2002-02-22,0.4074
2002-02-25,2.6189999999999998
2002-02-26,-0.683
2002-02-27,-1.0496
2002-02-28,0.3658
2002-03-01,3.1706
2002-03-04,0.8478
2002-03-05,-3.2224
2002-03-06,3.5469
2002-03-07,1.3632
2002-03-08,-0.5172
2002-03-11,1.4211
2002-03-12,-0.4101
2002-03-13,-0.2745
2002-03-14,0.7915
2002-03-15,0.0
2002-03-18,0.0341
2002-03-19,0.3754
2002-03-20,0.748
2002-03-21,-1.1137
2002-03-22,0.1024
2002-03-25,-0.7842
2002-03-26,1.8213
2002-03-27,1.2487
2002-03-28,0.1333
2002-04-01,0.0999
2002-04-02,-3.3921
2002-04-03,-2.031
2002-04-04,0.5622
2002-04-05,2.6904
2002-04-08,0.0
2002-04-09,0.034
2002-04-10,2.7551
2002-04-11,-2.0192
2002-04-12,2.1622
2002-04-15,1.0582
2002-04-16,1.8979
2002-04-17,0.3532
2002-04-18,-1.152
2002-04-19,-0.2914
2002-04-22,-1.9805000000000001
2002-04-23,-1.06
2002-04-24,1.9083
2002-04-25,2.8909000000000002
2002-04-26,-1.0536
2002-04-29,-0.6776
2002-04-30,1.3645
2002-05-01,0.3205
2002-05-02,1.3738000000000001
2002-05-03,0.0315
2002-05-06,1.9219
2002-05-07,1.9784000000000002
2002-05-08,2.425
2002-05-09,0.1184
2002-05-10,-0.7094
2002-05-13,3.245
2002-05-14,0.6344
2002-05-15,0.2865
2002-05-16,2.8571
2002-05-17,-0.7222
2002-05-20,0.028
2002-05-21,-2.0699
2002-05-22,-1.0854
2002-05-23,2.9165
2002-05-24,-0.6734
2002-05-28,-0.565
2002-05-29,-2.8409
2002-05-30,-0.8772
2002-05-31,1.0029
2002-06-03,-0.4381
2002-06-04,-1.584
2002-06-05,1.1923
2002-06-06,-1.0309
2002-06-07,0.625
2002-06-10,-0.0592
2002-06-11,-0.2664
2002-06-12,0.9792
2002-06-13,-1.4987
2002-06-14,-9.0692
2002-06-17,-0.8858
2002-06-18,-0.7282
2002-06-19,1.7006000000000001
2002-06-20,-3.3443
2002-06-21,1.0516
2002-06-24,0.0
2002-06-25,-0.47
2002-06-26,-1.0118
2002-06-27,1.1584
2002-06-28,1.2462
2002-07-01,-2.5948
2002-07-02,-4.7473
2002-07-03,3.0477
2002-07-05,5.08
2002-07-08,-3.2119
2002-07-09,-2.2922000000000002
2002-07-10,-2.3109
2002-07-11,-0.5018
2002-07-12,-3.6383
2002-07-15,-0.2617
2002-07-16,-1.0495
2002-07-17,-1.5152
2002-07-18,-2.8077
2002-07-19,-1.8599
2002-07-22,-2.379
2002-07-23,-1.487
2002-07-24,7.673
2002-07-25,-3.5436
2002-07-26,1.7763
2002-07-29,7.4574
2002-07-30,-1.7349999999999999
2002-07-31,-3.8317
2002-08-01,-2.3437
2002-08-02,-4.48
2002-08-05,-0.9631
2002-08-06,4.1438
2002-08-07,0.3248
2002-08-08,0.3642
2002-08-09,3.871
2002-08-12,-0.7764
2002-08-13,-0.0782
2002-08-14,7.0086
2002-08-15,3.1833
2002-08-16,1.0284
2002-08-19,2.7027
2002-08-20,-1.0594999999999999
2002-08-21,-16.3731
2002-08-22,-1.0326
2002-08-23,-2.1703
2002-08-26,-0.8106
2002-08-27,-2.3656
2002-08-28,-2.9956
2002-08-29,-1.2262
2002-08-30,0.1839
2002-09-03,-2.983
2002-09-04,2.7436
2002-09-05,-3.8674
2002-09-06,4.5498
2002-09-09,0.3207
2002-09-10,1.0959
2002-09-11,-1.3098
2002-09-12,-2.3341
2002-09-13,-0.5155
2002-09-16,0.8008
2002-09-17,-0.3271
2002-09-18,-0.1406
2002-09-19,-2.0188
2002-09-20,-0.3354
2002-09-23,-2.8846
2002-09-24,-1.4851
2002-09-25,5.5276
2002-09-26,2.2381
2002-09-27,-5.17
2002-09-30,-1.4735
2002-10-01,-0.4487
2002-10-02,-3.8558
2002-10-03,-0.2604
2002-10-04,0.1044
2002-10-07,-3.3907
2002-10-08,4.1037
2002-10-09,-9.1805
2002-10-10,2.7413
2002-10-11,4.5024999999999995
2002-10-14,2.1809
2002-10-15,4.8933
2002-10-16,-3.8213
2002-10-17,8.2043
2002-10-18,0.7153
2002-10-21,0.0473
2002-10-22,3.7861000000000002
2002-10-23,-2.1432
2002-10-24,-3.3085
2002-10-25,-0.6265
2002-10-28,-0.679
2002-10-29,4.7363
2002-10-30,-1.4452
2002-10-31,-1.1353
2002-11-01,-0.3828
2002-11-04,-1.585
2002-11-05,-4.49
2002-11-06,2.4527
2002-11-07,-3.3915
2002-11-08,-3.459
2002-11-11,-2.7807
2002-11-12,2.3652
2002-11-13,3.9764
2002-11-14,2.1189
2002-11-15,2.4291
2002-11-18,4.249
2002-11-19,-1.2322
2002-11-20,3.9347
2002-11-21,7.1099
2002-11-22,-1.1207
2002-11-25,1.6564999999999999
2002-11-26,-0.729
2002-11-27,3.3144
2002-11-29,0.2533
2002-12-02,-3.9158
2002-12-03,-2.936
2002-12-04,-0.5418
2002-12-05,-2.4058
2002-12-06,-0.7442
2002-12-09,-5.0609
2002-12-10,1.4314
2002-12-11,-0.8273
2002-12-12,-0.1963
2002-12-13,-1.1799
2002-12-16,0.4975
2002-12-17,-1.2376
2002-12-18,-0.2506
2002-12-19,-2.0603
2002-12-20,0.4618
2002-12-23,-4.5455
2002-12-24,-2.7822
2002-12-26,2.8068
2002-12-27,-0.3747
2002-12-30,0.2687
2002-12-31,0.4287
2003-01-02,3.1483
2003-01-03,2.1211
2003-01-06,1.4691
2003-01-07,2.4963
2003-01-08,-2.5816
2003-01-09,5.5
2003-01-10,0.1896
2003-01-13,-1.088
2003-01-14,4.878
2003-01-15,2.1888
2003-01-16,-0.2677
2003-01-17,-2.0134
2003-01-21,-3.5616
2003-01-22,-1.4678
2003-01-23,1.8740999999999999
2003-01-24,-4.0566
2003-01-27,-1.6716
2003-01-28,0.8
2003-01-29,0.9921
2003-01-30,-3.0452
2003-01-31,1.0638
2003-02-03,1.7544
2003-02-04,-1.5271
2003-02-05,2.2511
2003-02-06,-3.816
2003-02-07,-2.7467
2003-02-10,1.9351
2003-02-11,-1.9497
2003-02-12,0.6279
2003-02-13,-1.196
2003-02-14,4.0
2003-02-18,2.7834
2003-02-19,0.6893
2003-02-20,0.3912
2003-02-21,1.6074000000000002
2003-02-24,-3.4036
2003-02-25,-1.5880999999999998
2003-02-26,-2.0676
2003-02-27,0.309
2003-02-28,0.8214
2003-03-03,0.8147
2003-03-04,-3.7374
2003-03-05,-0.2099
2003-03-06,3.2597
2003-03-07,2.3931
2003-03-10,-3.083
2003-03-11,-0.9236
2003-03-12,-0.3107
2003-03-13,4.4156
2003-03-14,-0.199
2003-03-17,3.8883
2003-03-18,-0.5758
2003-03-19,-0.4344
2003-03-20,0.5817
2003-03-21,4.6747
2003-03-24,-4.7882
2003-03-25,0.7253
2003-03-26,1.4402
2003-03-27,3.3602
2003-03-28,-0.3663
2003-03-31,2.4356999999999998
2003-04-01,-2.961
2003-04-02,3.8373
2003-04-03,1.7364000000000002
2003-04-04,0.6127
2003-04-07,-0.3045
2003-04-08,0.349
2003-04-09,-1.3043
2003-04-10,2.2026
2003-04-11,-0.2586
2003-04-14,2.204
2003-04-15,-0.1691
2003-04-16,-3.1766
2003-04-17,3.1496
2003-04-21,-0.0848
2003-04-22,1.8251
2003-04-23,-3.2514
2003-04-24,0.6463
2003-04-25,-2.7397
2003-04-28,2.0246
2003-04-29,3.3218
2003-04-30,-1.0021
2003-05-01,-2.151
2003-05-02,1.7241
2003-05-05,0.2119
2003-05-06,0.7611
2003-05-07,-0.3777
2003-05-08,-1.9798
2003-05-09,1.5899999999999999
2003-05-12,3.0034
2003-05-13,-1.3552
2003-05-14,-0.9575
2003-05-15,-1.4712
2003-05-16,0.8959
2003-05-19,-4.1015
2003-05-20,-0.2205
2003-05-21,-0.5303
2003-05-22,1.6881
2003-05-23,-1.2669000000000001
2003-05-27,4.469
2003-05-28,-2.1601
2003-05-29,0.9091
2003-05-30,3.3891
2003-06-02,-1.6598000000000002
2003-06-03,2.5738
2003-06-04,1.1107
2003-06-05,-0.5696
2003-06-06,2.9051
2003-06-09,-2.4254
2003-06-10,1.467
2003-06-11,2.4096
2003-06-12,3.098
2003-06-13,-3.043
2003-06-16,2.0792
2003-06-17,-0.8071
2003-06-18,1.7823
2003-06-19,0.8755
2003-06-20,0.1887
2003-06-23,-2.8249
2003-06-24,0.4651
2003-06-25,-0.6944
2003-06-26,1.0101
2003-06-27,0.2308
2003-06-30,0.9593
2003-07-01,-0.152
2003-07-02,0.6852
2003-07-03,-1.4745
2003-07-07,2.2640000000000002
2003-07-08,2.364
2003-07-09,1.6496
2003-07-10,-1.3343
2003-07-11,2.3026
2003-07-14,0.3215
2003-07-15,-0.641
2003-07-16,-1.6487
2003-07-17,-3.7172
2003-07-18,0.8706
2003-07-21,-2.4015
2003-07-22,1.4994
2003-07-23,-0.5682
2003-07-24,0.3429
2003-07-25,1.1769
2003-07-28,1.8761999999999999
2003-07-29,-2.0258
2003-07-30,-0.5263
2003-07-31,0.4157
2003-08-01,-0.8656
2003-08-04,-0.4556
2003-08-05,-2.3265000000000002
2003-08-06,0.3514
2003-08-07,-0.3113
2003-08-08,0.5464
2003-08-11,1.7856999999999998
2003-08-12,1.373
2003-08-13,-0.602
2003-08-14,0.265
2003-08-15,0.0
2003-08-18,2.9068
2003-08-19,0.1467
2003-08-20,-0.989
2003-08-21,0.4809
2003-08-22,0.6996
2003-08-25,0.585
2003-08-26,1.6358000000000001
2003-08-27,4.0415
2003-08-28,1.4094
2003-08-29,3.0508
2003-09-02,3.8487
2003-09-03,-3.3893
2003-09-04,-0.459
2003-09-05,-1.8775
2003-09-08,-0.9399
2003-09-09,-0.6438
2003-09-10,-4.2974
2003-09-11,1.8532
2003-09-12,0.3149
2003-09-15,2.2323
2003-09-16,0.1365
2003-09-17,0.477
2003-09-18,-0.5426
2003-09-19,-0.1023
2003-09-22,-2.6962
2003-09-23,2.3501
2003-09-24,-3.3585
2003-09-25,1.2766
2003-09-26,0.6653
2003-09-29,-1.8087
2003-09-30,0.6376
2003-10-01,1.8303
2003-10-02,-0.6913
2003-10-03,0.5569
2003-10-06,1.5922
2003-10-07,0.6814
2003-10-08,-1.9289
2003-10-09,2.1048999999999998
2003-10-10,1.6560000000000001
2003-10-13,0.5652
2003-10-14,-0.4628
2003-10-15,1.1956
2003-10-16,0.3938
2003-10-17,-2.9093999999999998
2003-10-20,2.8956
2003-10-21,-3.534
2003-10-22,-0.6445
2003-10-23,0.0341
2003-10-24,-1.9795
2003-10-27,3.8301
2003-10-28,1.8109
2003-10-29,-2.0092
2003-10-30,0.2689
2003-10-31,0.5364
2003-11-03,1.9673
2003-11-04,2.518
2003-11-05,0.4785
2003-11-06,-0.5397
2003-11-07,2.0747
2003-11-10,-0.3752
2003-11-11,-1.1613
2003-11-12,2.0959
2003-11-13,-0.7776
2003-11-14,-0.7524
2003-11-17,-2.4321
2003-11-18,-0.777
2003-11-19,-1.044
2003-11-20,0.0659
2003-11-21,0.659
2003-11-24,1.8658000000000001
2003-11-25,1.0283
2003-11-26,-0.6043
2003-11-28,-0.32
2003-12-01,0.2889
2003-12-02,-2.9449
2003-12-03,-4.2876
2003-12-04,0.2412
2003-12-05,-0.3467
2003-12-08,-2.0877
2003-12-09,0.1421
2003-12-10,1.8808
2003-12-11,1.4281
2003-12-12,-0.3777
2003-12-15,1.3444
2003-12-16,-0.5442
2003-12-17,2.5991999999999997
2003-12-18,1.6333
2003-12-19,0.0328
2003-12-22,-0.7541
2003-12-23,-0.2973
2003-12-24,-0.7952
2003-12-26,2.0708
2003-12-29,1.9961
2003-12-30,-0.7058
2003-12-31,-0.8724
2004-01-02,-2.8031
2004-01-05,0.0671
2004-01-06,-0.6032
2004-01-07,-0.9103
2004-01-08,0.3743
2004-01-09,0.678
2004-01-12,0.6397
2004-01-13,0.4015
2004-01-14,1.133
2004-01-15,7.0511
2004-01-16,0.7695
2004-01-20,-0.1527
2004-01-21,1.5601
2004-01-22,0.2108
2004-01-23,-0.1503
2004-01-26,0.6321
2004-01-27,-1.5554999999999999
2004-01-28,-2.5827999999999998
2004-01-29,0.9357
2004-01-30,0.6799
2004-02-02,-1.0129
2004-02-03,0.2481
2004-02-04,1.2991
2004-02-05,-0.3664
2004-02-06,1.2872
2004-02-09,1.3011
2004-02-10,-0.5376
2004-02-11,1.9219
2004-02-12,-1.0607
2004-02-13,-1.5485
2004-02-17,2.2686
2004-02-18,-1.4788999999999999
2004-02-19,6.3044
2004-02-20,-1.8639000000000001
2004-02-23,-2.3022
2004-02-24,-0.5007
2004-02-25,1.4506000000000001
2004-02-26,-0.3793
2004-02-27,1.2302
2004-03-01,1.4178
2004-03-02,-1.0556
2004-03-03,0.8074
2004-03-04,-0.7437
2004-03-05,0.8069
2004-03-08,-3.259
2004-03-09,-1.5957
2004-03-10,-1.2012
2004-03-11,-1.3678
2004-03-12,1.7873999999999999
2004-03-15,-2.1798
2004-03-16,0.3095
2004-03-17,0.7097
2004-03-18,-0.5821
2004-03-19,-0.9861
2004-03-22,-1.3694
2004-03-23,1.2307
2004-03-24,-0.8416
2004-03-25,2.5778
2004-03-26,-0.6436
2004-03-29,1.6348
2004-03-30,0.1214
2004-03-31,0.5153
2004-04-01,0.1508
2004-04-02,0.3613
2004-04-05,-1.4401
2004-04-06,-1.583
2004-04-07,-1.2682
2004-04-08,-1.3784
2004-04-12,-0.413
2004-04-13,-1.7544
2004-04-14,-0.1299
2004-04-15,2.4057
2004-04-16,1.3968
2004-04-19,0.5949
2004-04-20,0.9337
2004-04-21,-0.8942
2004-04-22,0.4356
2004-04-23,1.3011
2004-04-26,0.1529
2004-04-27,-1.2214
2004-04-28,-2.442
2004-04-29,-1.616
2004-04-30,-0.934
2004-05-03,0.7802
2004-05-04,0.3226
2004-05-05,0.0
2004-05-06,-2.3794
2004-05-07,-1.8115999999999999
2004-05-10,-1.476
2004-05-11,0.5448
2004-05-12,0.4741
2004-05-13,-0.8763
2004-05-14,-0.068
2004-05-17,-1.9054
2004-05-18,1.2487
2004-05-19,-0.8222
2004-05-20,0.1382
2004-05-21,0.138
2004-05-24,0.6889
2004-05-25,2.7027
