ticker,SPX Communications
field,DAY_TO_DAY_TOT_RETURN_GROSS_DVDS
date,
2000-01-04,-4.276535416666667
2000-01-05,-1.6445530612244899
2000-01-06,-1.9648734693877554
2000-01-07,2.4278551020408163
2000-01-10,5.519681632653063
2000-01-11,-3.3725367346938775
2000-01-12,-1.0453183673469386
2000-01-13,2.8489795918367347
2000-01-14,0.7228040816326531
2000-01-18,1.189765306122449
2000-01-19,1.578410204081633
2000-01-20,1.3167673469387753
2000-01-21,1.1124326530612245
2000-01-24,-2.827165306122449
2000-01-25,0.05898571428571428
2000-01-26,-0.5527959183673469
2000-01-27,-0.5445408163265305
2000-01-28,-3.9712265306122454
2000-01-31,1.3805918367346939
2000-02-01,1.5530959183673467
2000-02-02,1.5481326530612243
2000-02-03,2.734030612244898
2000-02-04,0.5346469387755102
2000-02-07,-0.3506979591836736
2000-02-08,1.6378448979591838
2000-02-09,-0.9910755102040816
2000-02-10,1.0512408163265305
2000-02-11,-1.8044714285714285
2000-02-14,-1.3740938775510205
2000-02-15,-0.2675122448979592
2000-02-16,-0.4228183673469389
2000-02-17,0.5801795918367346
2000-02-18,-2.8146244897959187
2000-02-22,0.22879183673469394
2000-02-23,2.403897959183673
2000-02-24,-0.3872122448979592
2000-02-25,0.06586938775510201
2000-02-28,0.207865306122449
2000-02-29,1.8577591836734693
2000-03-01,3.1037428571428576
2000-03-02,0.002557142857142997
2000-03-03,2.825861224489796
2000-03-06,0.6198428571428571
2000-03-07,-2.354038775510204
2000-03-08,-0.17936122448979594
2000-03-09,3.662634693877551
2000-03-10,-0.4098102040816326
2000-03-13,-1.8495428571428574
2000-03-14,-1.3667530612244896
2000-03-15,-2.186657142857143
2000-03-16,4.458067346938775
2000-03-17,1.221126530612245
2000-03-20,-1.815891836734694
2000-03-21,2.0150816326530614
2000-03-22,1.3962734693877554
2000-03-23,1.7964836734693879
2000-03-24,0.3931061224489796
2000-03-27,0.42522291666666656
2000-03-28,-1.6073632653061225
2000-03-29,-2.4774755102040813
2000-03-30,-1.9207836734693877
2000-03-31,1.7800102040816326
2000-04-03,-3.3909244897959185
2000-04-04,-1.3316204081632652
2000-04-05,0.005677551020408161
2000-04-06,3.47479387755102
2000-04-07,2.182614285714286
2000-04-10,-3.690871428571429
2000-04-11,-2.3236469387755103
2000-04-12,-4.050304081632653
2000-04-13,-2.3349999999999995
2000-04-14,-6.4016244897959185
2000-04-17,2.945079591836735
2000-04-18,5.516232653061224
2000-04-19,-0.3059102040816327
2000-04-20,-1.1344208333333332
