feature,feature_score
bonds_11,0.0020935874144213033
color_1,0.03674499451297169
color_4,0.029807013640430525
color_9,0.00282858712770769
color_11,0.004612647066073199
color_12,0.0004117270538590143
color_14,0.0022030010168038847
color_15,0.006118167047800472
default_5,0.04094732720236868
default_6,0.015600625192964313
default_7,0.012570783994481293
default_8,0.0008872523033445191
default_9,0.0011498348810532624
default_10,0.001141649840603649
default_15,0.0017689155962590122
default_16,0.005743063083942902
default_17,0.03362040975179867
default_20,0.04762682375469183
earnings_18,0.010109727426983454
founded_10,0.010690516312946617
gain_8,0.003193307442561011
gains_2,0.029413060341014933
gains_8,0.0007022132528495955
happy_9,0.001639564744100482
happy_10,0.03083001164279571
happy_11,0.03471654513704989
happy_13,0.0020473338439126274
inflation_1,0.021121541587550325
invest_3,0.010666693971638665
legal_3,0.034193912922239604
loss_7,0.01007448588867895
loss_8,0.008860045094158218
loss_9,0.02514258596378357
oil_4,0.028475588273852798
oil_5,0.014567623824179527
oil_8,0.007171117881902788
party_3,0.00106874189926101
present_20,0.0005297364115974353
stats_19,0.0034822460231740938
water_5,0.023229596742644253
elected,
services,
color_13,
food_11,
bubble_5,
earnings,
inflation_20,
media,
gain_16,
labor_16,
short selling,
oil_17,
earnings_20,
stats_14,
president_9,
founded_18,
economics,
oil,
invest_12,
loss_1,
stats_7,
legal_10,
loss_20,
law,
credit,
invest_5,
invest,
missouri,
loss_10,
bonds_15,
stats_12,
carolina,
inflation_3,
crisis,
invest_17,
invest_18,
money,
food_18,
water_19,
gains_4,
gains_6,
invest_1,
loss_15,
restaurant_7,
car_7,
gains_1,
default,
present_11,
inflation_19,
happy_17,
metals,
invest_8,
happy_5,
default_1,
senate_15,
restaurant_4,
government,
derivatives,
car_11,
invest_19,
earnings_5,
arts,
water_17,
bonds_9,
bubble_15,
happy,
color_20,
loss_3,
rich,
world,
inflation_10,
bonds_8,
happy_3,
ohio,
food_16,
markets,
oil_20,
train,
stats_10,
loss_14,
bonds_3,
legal_19,
party_17,
car_13,
party_1,
default_3,
senate_1,
lifestyle,
council,
earnings_1,
case,
corporation,
labor_6,
invest_7,
happy_2,
stock market,
party_16,
district,
president_1,
invest_2,
restaurant_1,
party_15,
senate_14,
loss_13,
party_4,
president_18,
pennsylvania,
founded_17,
investment,
chance,
default_18,
car_5,
invest_11,
car_1,
car_14,
present_2,
present_15,
founded_5,
movement,
inflation_15,
financial markets,
cash,
movie,
founded_8,
labor_5,
oil_1,
default_4,
gains_10,
bonds_18,
gain_13,
profit,
bubble_1,
republican,
georgia,
act,
gain_10,
earnings_14,
earnings_4,
million,
party_10,
gains,
labor,
bubble_17,
bank,
bubble_12,
founded_11,
earnings_12,
car_8,
happy_12,
legal_1,
gains_16,
success,
sell,
default_2,
gains_9,
gains_11,
virginia,
legal_7,
legal_4,
loss,
portfolio,
fine,
default_14,
bonds_19,
college,
founded_1,
oil_3,
restaurant_6,
kitchen,
wisconsin,
water_13,
stats_2,
loss_19,
stats_20,
car_12,
conflict,
inflation_14,
senate_7,
stats_16,
tennessee,
gain_17,
water_15,
inc,
restaurant_10,
legal_20,
bubble,
senate_11,
companies,
political,
gain_1,
inflation_2,
water_7,
dividend,
legal_6,
ore,
housing,
stats_17,
washington,
founded_6,
water_9,
restaurant_11,
labor_10,
legal_11,
inflation_18,
police,
stocks,
car_15,
health,
founded_12,
labor_20,
party_14,
water_4,
party_19,
happy_20,
dow jones,
democratic,
crash,
founded_16,
gain_20,
legal_9,
oil_14,
default_13,
earnings_2,
party_20,
labor_14,
leverage,
president_13,
gold,
stats,
party,
labor_11,
water_11,
