feature,feature_score
arts_7,0.0011530544152279203
arts_14,0.01659884156252753
car_18,0.04270960081135429
crash_4,0.03955269710792018
crash_13,0.0170616658012354
gain_4,0.011875352162503253
million_1,0.023677614662130596
opportunity_1,0.022139232928683368
restaurant_1,0.021271040504299978
revenue_2,0.034880561656096806
travel_4,0.04862346897143599
travel_5,0.030265702757973727
travel_7,0.04652758776516486
travel_16,0.01382297613191146
washington_3,0.0445095955046734
water_10,0.04693480618468666
wisconsin_1,0.02165135908358777
york_7,0.00036366942120546515
federal_2,
elected,
services,
movie_9,
earnings,
travel_9,
media,
court_18,
gain_16,
labor_16,
short selling,
economic_5,
economics,
oil,
movie_1,
law,
credit,
crash_2,
washington_7,
invest,
missouri,
wisconsin_7,
opportunity_9,
return_1,
service_7,
carolina,
york_19,
crisis,
wisconsin_9,
money,
movie_19,
service_20,
revenue_15,
revenue_4,
revenue_19,
water_19,
society_5,
restaurant_7,
car_7,
banking_17,
default,
college_11,
missouri_10,
industry_6,
law_5,
travel_1,
metals,
wisconsin_2,
college_5,
return_19,
college_1,
government,
derivatives,
county_14,
missouri_8,
restaurant_4,
county_5,
law_6,
car_11,
travel_10,
arts,
water_17,
happy,
revenue_1,
rich,
world,
return_17,
revenue_5,
washington_18,
ohio,
federal_7,
return_4,
york_3,
markets,
texas_16,
train,
arts_4,
industry_5,
banking_11,
car_13,
energy_5,
college_10,
economic_2,
missouri_13,
travel_15,
movie_16,
wisconsin_14,
crash_11,
energy_1,
million_8,
lifestyle,
travel_19,
council,
wisconsin_16,
movie_4,
case,
corporation,
industry_3,
labor_6,
return_5,
stock market,
economic_18,
district,
crash_19,
society_3,
crash_6,
missouri_16,
pennsylvania,
crash_17,
federal_20,
investment,
chance,
college_9,
crash_7,
car_5,
car_1,
car_14,
economic_12,
energy_17,
movement,
financial markets,
cash,
movie,
labor_5,
crash_15,
wisconsin_17,
million_4,
washington_14,
york_11,
county_11,
federal_12,
washington_10,
opportunity_12,
gain_13,
profit,
return_11,
wisconsin_6,
texas_5,
county_19,
court_16,
republican,
banking_18,
georgia,
return_15,
act,
gain_10,
million,
service_17,
economic_13,
society_11,
gains,
industry_11,
arts_17,
revenue_11,
texas_13,
revenue_12,
court_2,
labor,
million_12,
million_6,
million_11,
industry_10,
bank,
industry_4,
revenue_13,
car_8,
service_16,
service_5,
service_2,
arts_12,
success,
wisconsin_12,
sell,
crash_3,
industry_18,
virginia,
movie_18,
loss,
portfolio,
fine,
law_17,
missouri_20,
industry_8,
college,
college_20,
banking_4,
restaurant_6,
washington_20,
missouri_19,
court_7,
kitchen,
wisconsin,
water_13,
service_11,
travel_14,
car_12,
conflict,
water_15,
tennessee,
court_4,
gain_17,
york_8,
missouri_3,
opportunity_19,
inc,
energy_8,
restaurant_10,
million_17,
energy_18,
bubble,
missouri_6,
travel_17,
companies,
political,
gain_1,
water_7,
college_19,
dividend,
court_10,
society_1,
washington_15,
arts_8,
travel_12,
energy_3,
ore,
housing,
wisconsin_20,
washington,
service_8,
water_9,
court_11,
labor_10,
restaurant_11,
missouri_11,
labor_20,
police,
stocks,
