feature,feature_score
carolina_6,0.0002604602337237371
carolina_7,0.03912152631013762
carolina_9,0.023049344222983003
carolina_13,0.020810001066461633
default_1,0.041985840494281355
default_13,0.027236926734682972
holiday_3,0.00033343084243398353
holiday_4,0.010356141512503548
holiday_10,0.002418792024000248
holiday_19,0.010337453380183274
justice_3,0.030197353798596643
kentucky_3,0.012248784371343545
legal_15,0.01759354140654072
opportunity_16,0.009983370072674828
pennsylvania_3,0.00160287326728604
pennsylvania_5,0.04401038388780697
political_9,0.04468281916099763
risk_2,0.04712265315785188
risk_5,0.045569621531611565
risk_7,0.0027892063507921985
risk_8,0.033785547338616294
risk_14,0.03488954686587476
sell_1,0.015122957816438147
war_17,0.002351071927267874
york_2,0.02731140158071968
elected,
services,
marketing_17,
happy_11,
earnings,
media,
social_11,
products_1,
cash_11,
william_2,
william_16,
housing_10,
garden_18,
war_19,
oil,
economy_9,
inc_10,
legal_10,
law,
sell_15,
missouri,
political_17,
war_9,
unemployment_11,
products_2,
service_7,
york_19,
cash_16,
pennsylvania_1,
service_20,
unemployment_9,
development_20,
movement_5,
holiday_20,
restaurant_7,
college_11,
pennsylvania_17,
law_5,
financial_18,
happy_17,
metals,
happy_5,
college_5,
security_9,
war_4,
companies_14,
restaurant_4,
war_13,
derivatives,
garden_3,
law_6,
tennessee_6,
arts,
committee_5,
happy,
rich,
world,
business_8,
happy_3,
ohio,
markets,
marketing_3,
bank_6,
college_10,
products_18,
movement_20,
war_8,
services_3,
council,
cash_20,
case,
corporation,
labor_6,
happy_2,
bank_5,
president_1,
financial_16,
house_2,
development_14,
president_18,
development_1,
chance,
default_18,
business_13,
kentucky_5,
tennessee_20,
inc_12,
war_11,
business_3,
financial_12,
credit_20,
community_19,
unemployment_15,
movement,
development_5,
products_13,
financial markets,
security_11,
financial_15,
labor_5,
committee_7,
sell_2,
companies_11,
county_11,
profit,
cash_2,
inc_14,
william_7,
county_19,
court_16,
holiday_16,
act,
house_13,
million,
service_17,
gains,
justice_11,
financial_7,
movement_15,
court_2,
community_12,
service_16,
william_17,
financial_19,
community_18,
happy_12,
legal_1,
success,
marketing_8,
sell,
service_2,
unemployment_4,
kentucky_10,
kentucky_20,
risk_20,
virginia,
legal_7,
economy_4,
unemployment_10,
portfolio,
companies_4,
risk_17,
justice_6,
community_9,
college_20,
management_9,
committee_18,
credit_5,
inc_13,
conflict,
war_10,
tennessee,
justice_1,
management_5,
york_8,
business_11,
opportunity_19,
inc,
community_14,
social_5,
tennessee_1,
companies,
war_15,
dividend,
products_20,
legal_6,
tennessee_10,
marketing_1,
justice_16,
washington,
service_8,
court_11,
labor_10,
default_10,
labor_20,
police,
stocks,
health,
marketing_6,
service_3,
movement_6,
judge_5,
holiday_12,
tennessee_12,
economy_19,
democratic,
crash,
business_7,
labor_14,
inc_1,
leverage,
york_16,
stats,
project,
travel,
happy_16,
economy_10,
judge_4,
opportunity_2,
risk_3,
service_4,
tennessee_9,
texas,
security_6,
president_5,
debt,
marketing_13,
default_17,
kentucky_11,
labor_18,
judge_19,
community,
fun_2,
management,
companies_19,
political_1,
york_14,
management_14,
economy_8,
marketing_20,
labor_9,
services_12,
management_18,
ltd,
fond,
judge_3,
law_8,
tourism,
president_19,
president_8,
risk_6,
holiday_11,
tennessee_11,
metals_4,
minister,
president_15,
tennessee_18,
college_12,
county_10,
voters,
opportunity_14,
house,
inc_9,
ceo,
fun,
tennessee_4,
legal_18,
technology,
present,
credit_4,
happy_1,
william_13,
judge_15,
services_11,
housing_2,
returns,
bank_1,
ring,
fun_6,
development_9,
garden_9,
kentucky_7,
companies_15,
pennsylvania_4,
management_15,
committee_3,
metals_1,
opportunity_17,
car,
