feature,feature_score
case_3,0.0021588551255849963
committee_19,0.04462722968007638
council_19,0.03642267186754012
earnings_5,0.0002912568727868412
earnings_15,0.006738619255486646
kentucky_2,0.03595829964983991
return_1,0.0013527250364951887
william_19,
elected,
services,
court,
william_8,
earnings,
media,
service,
trader,
york_7,
business_16,
york_4,
global,
short selling,
short sell,
william_2,
garden_2,
unemployment_13,
william_16,
unemployment_16,
earnings_20,
security,
votes,
garden_18,
economics,
oil,
war,
opportunity,
blacklist_3,
law,
credit,
opportunity_8,
invest,
missouri,
energy,
return_13,
social,
council_12,
unemployment_11,
opportunity_9,
committee_10,
committee_9,
governor_16,
food,
carolina,
revenue,
york_19,
crisis,
earnings_16,
money,
banking,
council_2,
committee_15,
county,
kentucky_4,
unemployment_7,
unemployment_9,
garden_13,
default,
governor_5,
unemployment_18,
union,
case_11,
metals,
william_3,
earnings_10,
return_19,
government,
derivatives,
market,
garden_3,
tennessee_14,
transaction,
opportunity_16,
tennessee_6,
representatives,
arts,
case_2,
council_16,
york_20,
council_1,
committee_5,
happy,
rich,
world,
blacklist_13,
return_17,
business_8,
blacklist_19,
council_11,
case_7,
ohio,
york_3,
return_4,
business_18,
markets,
governor_1,
train,
governor_19,
color,
forex,
ministry,
kentucky_1,
william_11,
blacklist_12,
business_5,
return_6,
lifestyle,
council,
committee_16,
earnings_1,
case,
corporation,
kentucky_19,
return_5,
business_2,
blacklist_1,
cancer,
business,
garden_20,
stock market,
council_4,
district,
william_15,
unemployment_2,
tennessee_15,
holiday,
unemployment_1,
garden,
business_14,
garden_6,
case_18,
blacklist_17,
pennsylvania,
garden_17,
case_16,
return,
investment,
chance,
business_13,
kentucky_5,
tennessee_20,
president,
council_9,
business_3,
blacklist_5,
blacklist_16,
york_13,
unemployment_15,
movement,
tennessee_5,
financial markets,
kentucky_8,
cash,
movie,
rare earths,
council_3,
committee_7,
development,
governor_7,
business_1,
served,
business_4,
council_13,
unemployment_17,
york_11,
opportunity_12,
return_11,
profit,
case_19,
william_7,
governor_3,
opportunity_3,
tennessee_13,
tennessee_3,
garden_12,
republican,
tennessee_7,
georgia,
return_15,
case_12,
act,
earnings_14,
earnings_4,
million,
earnings_3,
unemployment,
gains,
council_10,
council_17,
william_6,
opportunity_6,
tennessee_17,
earnings_9,
labor,
york_9,
blacklist_14,
bank,
governor_4,
business_20,
earnings_12,
governor_2,
business_12,
illinois,
william_17,
governor_20,
success,
sell,
blacklist_10,
rights,
unemployment_4,
kentucky_10,
kentucky_20,
kentucky_9,
case_8,
virginia,
unemployment_10,
unemployment_12,
loss,
portfolio,
fine,
case_10,
council_5,
earnings_11,
college,
return_18,
committee,
council_8,
seats,
case_9,
governor,
tennessee_2,
kitchen,
committee_18,
wisconsin,
kentucky_12,
conflict,
elections,
opportunity_15,
tennessee,
york_8,
business_11,
case_1,
governor_14,
inc,
opportunity_19,
tennessee_1,
committee_6,
bubble,
companies,
william_12,
political,
case_20,
dividend,
return_8,
blacklist_9,
council_14,
office,
committee_1,
tennessee_10,
tennessee_8,
committee_13,
ore,
blacklist_2,
housing,
william_4,
society,
washington,
inflation,
case_5,
opportunity_7,
garden_10,
police,
stocks,
return_16,
health,
nyse,
william_5,
william_1,
garden_19,
blacklist_4,
committee_14,
tennessee_12,
kentucky_16,
dow jones,
democratic,
crash,
business_7,
earnings_2,
york_18,
governor_17,
culture,
leverage,
york_16,
gold,
case_13,
return_10,
stats,
party,
earnings_8,
garden_8,
project,
travel,
gain,
garden_11,
governor_13,
committee_20,
committee_12,
business_15,
fed,
religion,
economic,
marketing,
committee_2,
governor_9,
election,
opportunity_2,
garden_1,
massachusetts,
opportunity_11,
york_10,
tennessee_9,
texas,
opportunity_18,
garden_15,
target_return,
kentucky_6,
debt,
kentucky_11,
governor_11,
case_14,
return_2,
community,
business_19,
financial,
william_20,
management,
greed,
york_14,
unemployment_6,
consumption,
return_3,
york_15,
opportunity_20,
committee_4,
governor_6,
return_12,
earnings_17,
blacklist_8,
opportunity_1,
unemployment_8,
opportunity_4,
ltd,
fond,
committee_17,
york_2,
william,
governor_8,
tourism,
earnings_13,
blacklist_6,
economy,
case_4,
return_14,
york_17,
blacklist_20,
buy,
kentucky_13,
hedge,
tennessee_11,
york,
garden_14,
council_15,
minister,
tennessee_18,
industry,
return_20,
firm,
voters,
opportunity_14,
house,
kentucky_17,
ceo,
fun,
tennessee_4,
earnings_19,
headlines,
technology,
return_7,
garden_7,
legal,
finance,
present,
council_18,
council_6,
governor_10,
business_10,
home,
water,
william_13,
earnings_18,
tennessee_16,
blacklist_15,
senate,
returns,
york_1,
ring,
york_12,
members,
garden_9,
kentucky_7,
bonds,
risk,
earnings_7,
kentucky,
founded,
william_10,
judge,
blacklist_18,
william_18,
garden_5,
governor_15,
committee_3,
garden_16,
governor_18,
freedom,
secretary,
politics,
council_7,
opportunity_17,
william_9,
blacklist_7,
car,
garden_4,
committee_8,
kentucky_14,
unemployment_20,
william_14,
kentucky_15,
products,
opportunity_13,
business_6,
vermont,
restaurant,
federal,
growth,
kentucky_18,
unemployment_5,
case_17,
opportunity_5,
york_5,
committee_11,
council_20,
kentucky_3,
environment,
york_6,
justice,
DOW JONES,
nasdaq,
marriage,
case_15,
opportunity_10,
return_9,
business_17,
business_9,
unemployment_3,
consume,
case_6,
unemployment_19,
governor_12,
unemployment_14,
BUY AND HOLD,
tennessee_19,
blacklist,
blacklist_11,
earnings_6,
