feature,feature_score
arts_2,0.022850980001926563
fine_2,0.0026090344501240887
fine_8,0.0386938483348701
rich_1,0.040020317908281915
rich_12,0.002551505825149396
rich_15,0.004904524710906178
rich_18,0.010747077423215935
rich_19,0.015821463492213448
rich_20,0.041077966236563124
ring_3,0.015520767191598324
sell_12,0.0036000523763654118
texas_8,0.0034960886836288246
texas_19,0.00895639448848236
world_3,
world_10,
elected,
services,
marketing_17,
happy_11,
earnings,
travel_9,
media,
sell_8,
short selling,
cash_11,
earnings_20,
economics,
world_14,
oil,
law,
credit,
sell_15,
invest,
missouri,
carolina,
fine_16,
crisis,
money,
cash_16,
marketing_15,
default,
happy_13,
travel_1,
happy_17,
metals,
happy_5,
train_2,
government,
derivatives,
fine_18,
travel_10,
earnings_5,
cancer_9,
arts,
case_2,
secretary_5,
happy,
secretary_13,
rich,
world,
blacklist_13,
blacklist_19,
happy_3,
fine_3,
ohio,
fine_1,
arts_14,
markets,
texas_16,
train,
arts_4,
marketing_3,
world_18,
cash_4,
energy_5,
travel_15,
fine_19,
energy_1,
blacklist_12,
lifestyle,
travel_19,
council,
earnings_1,
cash_20,
case,
corporation,
blacklist_1,
secretary_1,
happy_2,
stock market,
district,
world_16,
blacklist_17,
pennsylvania,
ring_18,
investment,
chance,
travel_4,
energy_17,
movement,
sell_1,
financial markets,
cash,
movie,
train_18,
sell_2,
train_19,
rich_13,
secretary_20,
profit,
cash_2,
case_19,
train_10,
cancer_14,
texas_5,
ring_15,
republican,
fine_14,
cash_14,
georgia,
train_12,
act,
earnings_14,
million,
earnings_4,
secretary_2,
gains,
arts_17,
texas_13,
labor,
blacklist_14,
bank,
rich_10,
earnings_12,
train_16,
cancer_15,
happy_12,
arts_12,
marketing_8,
success,
train_9,
sell,
secretary_10,
cash_3,
virginia,
fine_11,
loss,
portfolio,
fine,
case_10,
college,
cancer_18,
case_9,
rich_8,
kitchen,
wisconsin,
travel_14,
conflict,
secretary_6,
tennessee,
ring_19,
inc,
energy_8,
fine_7,
world_4,
energy_18,
bubble,
travel_17,
companies,
secretary_3,
sell_13,
political,
world_17,
secretary_4,
case_20,
dividend,
fine_17,
arts_8,
travel_12,
energy_3,
ore,
marketing_1,
housing,
washington,
train_15,
police,
stocks,
health,
marketing_6,
marketing_10,
energy_6,
travel_2,
blacklist_4,
ring_8,
world_2,
happy_20,
rich_11,
ring_20,
dow jones,
democratic,
crash,
earnings_2,
travel_18,
leverage,
energy_9,
gold,
stats,
party,
travel_6,
energy_10,
train_8,
project,
travel,
gain,
happy_16,
cancer_10,
fed,
economic,
arts_9,
secretary_16,
texas_12,
train_14,
happy_7,
train_7,
travel_5,
texas,
secretary_15,
target_return,
debt,
marketing_13,
case_14,
arts_18,
community,
travel_16,
world_19,
fine_13,
world_9,
texas_15,
management,
greed,
fine_4,
world_13,
marketing_20,
arts_13,
earnings_17,
secretary_18,
sell_20,
ltd,
fond,
texas_3,
fine_12,
happy_8,
world_11,
tourism,
energy_2,
case_4,
cancer_4,
secretary_8,
blacklist_20,
buy,
arts_1,
hedge,
world_12,
minister,
case_3,
firm,
voters,
ring_2,
house,
rich_17,
ceo,
fun,
earnings_19,
headlines,
technology,
energy_11,
cash_7,
present,
happy_1,
fine_10,
earnings_18,
energy_12,
cancer_6,
returns,
travel_20,
ring,
members,
energy_4,
kentucky,
arts_7,
train_6,
secretary,
blacklist_7,
car,
restaurant,
ring_14,
world_7,
environment,
arts_15,
justice,
DOW JONES,
nasdaq,
marriage,
travel_3,
ring_13,
train_1,
case_6,
BUY AND HOLD,
blacklist_11,
color,
cash_5,
court,
train_3,
texas_7,
service,
trader,
global,
short sell,
arts_16,
security,
votes,
cancer_17,
cash_13,
texas_17,
ring_10,
cancer_16,
war,
opportunity,
blacklist_3,
cash_10,
energy,
social,
food,
revenue,
cancer_8,
earnings_16,
ring_7,
sell_6,
banking,
county,
ring_4,
ring_6,
secretary_19,
union,
cancer_13,
case_11,
earnings_10,
marketing_18,
market,
transaction,
world_5,
representatives,
travel_7,
happy_18,
earnings_15,
arts_3,
train_17,
case_7,
fine_9,
sell_16,
forex,
train_20,
ministry,
cancer_19,
ring_12,
train_4,
texas_6,
rich_16,
cancer,
business,
arts_11,
texas_10,
holiday,
fine_6,
garden,
cancer_2,
case_18,
case_16,
return,
fine_15,
arts_20,
president,
blacklist_5,
blacklist_16,
sell_11,
arts_5,
energy_15,
cash_8,
happy_14,
texas_4,
secretary_17,
marketing_9,
rare earths,
secretary_14,
development,
served,
ring_17,
secretary_11,
energy_13,
sell_5,
case_12,
earnings_3,
happy_10,
rich_14,
unemployment,
rich_2,
earnings_9,
secretary_7,
world_8,
fine_20,
world_1,
happy_15,
illinois,
rich_9,
energy_19,
blacklist_10,
rights,
cancer_11,
cancer_7,
case_8,
texas_18,
travel_11,
earnings_11,
committee,
seats,
sell_14,
governor,
ring_11,
rich_5,
sell_4,
train_11,
elections,
cancer_1,
case_1,
happy_19,
secretary_9,
arts_6,
blacklist_9,
office,
energy_14,
blacklist_2,
cash_18,
society,
happy_9,
ring_5,
inflation,
case_5,
marketing_4,
nyse,
travel_8,
arts_19,
rich_4,
culture,
cancer_3,
case_13,
earnings_8,
energy_7,
rich_3,
train_5,
sell_9,
cash_19,
religion,
cancer_20,
marketing_11,
marketing,
ring_9,
election,
world_20,
cash_1,
massachusetts,
arts_10,
cash_12,
happy_6,
texas_9,
financial,
cash_15,
texas_1,
secretary_12,
consumption,
blacklist_8,
energy_20,
william,
marketing_12,
ring_16,
cash_17,
earnings_13,
world_15,
blacklist_6,
economy,
fine_5,
cancer_5,
marketing_16,
happy_4,
york,
texas_14,
industry,
rich_7,
marketing_2,
legal,
marketing_14,
finance,
home,
water,
blacklist_15,
ring_1,
sell_3,
texas_11,
senate,
cash_9,
train_13,
bonds,
risk,
earnings_7,
founded,
rich_6,
judge,
blacklist_18,
freedom,
politics,
products,
