feature,feature_score
carolina_3,3.0354554881216303e-05
carolina_4,0.010636552824178257
carolina_8,0.007988658609049716
crash_17,0.008496052703281097
debt_8,0.0013525319917907256
food_20,0.010589883048077496
fun_3,0.00031373091528563875
holiday_7,0.018155554666570522
holiday_12,0.030630055704030438
holiday_17,0.03976746143342384
market_16,0.021583367264009168
market_17,0.012307426115295568
marriage_8,0.040827150659217985
tennessee_3,0.016266461042519425
water_2,0.018623190375737238
development_7,
debt_7,
elected,
services,
food_11,
health_14,
stock_market_11,
earnings,
marriage_1,
market_1,
media,
market_4,
short selling,
market_18,
economics,
oil,
government_16,
law,
credit,
crash_2,
invest,
missouri,
opportunity_9,
carolina,
development_19,
marriage_14,
york_19,
crisis,
health_10,
money,
government_14,
market_19,
development_8,
food_18,
water_19,
development_20,
restaurant_7,
holiday_20,
holiday_19,
default,
college_11,
vermont_13,
metals,
college_5,
fun_8,
default_1,
college_1,
government,
derivatives,
restaurant_4,
tennessee_6,
arts,
debt_15,
water_17,
government_6,
marriage_20,
happy,
rich,
world,
fun_13,
ohio,
food_16,
york_3,
markets,
train,
carolina_11,
college_10,
default_3,
marriage_9,
crash_11,
lifestyle,
health_4,
council,
market_20,
case,
corporation,
marriage_19,
rights_3,
stock market,
district,
crash_19,
restaurant_1,
government_2,
development_14,
government_5,
crash_6,
holiday_10,
market_10,
pennsylvania,
development_1,
investment,
chance,
default_18,
college_9,
crash_7,
tennessee_20,
vermont_5,
market_3,
health_1,
market_8,
holiday_9,
movement,
development_5,
tennessee_5,
financial markets,
cash,
movie,
development_10,
crash_15,
default_4,
market_15,
york_11,
stock_market_10,
debt_4,
opportunity_12,
profit,
stock_market_9,
stock_market_8,
vermont_4,
debt_16,
republican,
rights_15,
fun_20,
marriage_12,
rights_5,
stock_market_4,
holiday_16,
georgia,
debt_5,
act,
marriage_7,
million,
gains,
holiday_4,
government_20,
stock_market_2,
labor,
rights_18,
bank,
default_6,
fun_16,
success,
sell,
default_2,
vermont_11,
crash_3,
virginia,
government_1,
loss,
portfolio,
fine,
default_14,
vermont_14,
college,
college_20,
restaurant_6,
kitchen,
wisconsin,
water_13,
conflict,
stock_market_18,
water_15,
tennessee,
vermont_12,
york_8,
stock_market_1,
opportunity_19,
inc,
restaurant_10,
tennessee_1,
bubble,
companies,
political,
vermont_19,
health_11,
water_7,
college_19,
dividend,
government_8,
tennessee_10,
tennessee_8,
ore,
housing,
washington,
water_9,
restaurant_11,
default_10,
police,
stocks,
health,
water_4,
carolina_9,
tennessee_12,
dow jones,
crash_20,
democratic,
crash,
default_13,
york_18,
rights_7,
leverage,
water_5,
gold,
york_16,
stats,
party,
water_11,
health_5,
project,
travel,
gain,
water_14,
vermont_18,
government_11,
fed,
economic,
carolina_20,
crash_9,
opportunity_2,
tennessee_9,
texas,
target_return,
debt,
default_17,
government_4,
community,
fun_2,
holiday_5,
crash_10,
management,
greed,
stock_market_7,
government_13,
york_14,
vermont_16,
opportunity_20,
market_9,
opportunity_1,
ltd,
fond,
york_2,
crash_8,
holiday_3,
tourism,
restaurant_5,
health_12,
buy,
college_8,
hedge,
debt_14,
holiday_11,
tennessee_11,
minister,
tennessee_18,
debt_18,
college_12,
crash_18,
firm,
voters,
opportunity_14,
house,
rights_14,
development_18,
ceo,
fun,
food_3,
tennessee_4,
rights_11,
headlines,
technology,
government_3,
present,
vermont_3,
rights_17,
returns,
debt_6,
ring,
carolina_18,
crash_12,
york_12,
fun_6,
members,
stock_market_13,
stock_market_16,
development_9,
kentucky,
marriage_5,
holiday_14,
secretary,
opportunity_17,
car,
crash_16,
carolina_10,
opportunity_13,
food_14,
restaurant,
development_15,
college_16,
rights_13,
crash_1,
restaurant_16,
restaurant_8,
restaurant_13,
york_5,
government_9,
environment,
health_2,
justice,
DOW JONES,
nasdaq,
marriage,
development_4,
restaurant_9,
market_7,
rights_12,
vermont_6,
BUY AND HOLD,
tennessee_19,
marriage_4,
color,
marriage_17,
health_18,
carolina_14,
food_10,
court,
carolina_19,
marriage_3,
fun_12,
service,
trader,
york_7,
york_4,
global,
short sell,
rights_4,
security,
votes,
development_2,
restaurant_3,
fun_9,
war,
opportunity,
fun_18,
opportunity_8,
vermont_15,
energy,
development_6,
social,
health_15,
carolina_5,
stock_market_15,
food,
restaurant_14,
revenue,
market_12,
default_20,
health_19,
banking,
carolina_2,
county,
rights_10,
vermont_8,
water_16,
union,
carolina_16,
market,
tennessee_14,
transaction,
opportunity_16,
market_11,
restaurant_19,
representatives,
health_20,
development_12,
york_20,
development_11,
debt_9,
water_8,
carolina_6,
restaurant_20,
default_12,
crash_4,
rights_6,
forex,
ministry,
government_10,
fun_5,
market_5,
college_3,
water_20,
health_16,
cancer,
business,
carolina_12,
holiday_2,
tennessee_15,
holiday,
rights_8,
garden,
holiday_1,
health_17,
return,
default_7,
president,
york_13,
health_8,
holiday_6,
stock_market_14,
fun_17,
debt_2,
rights_9,
stock_market_6,
rare earths,
government_12,
restaurant_18,
development,
served,
fun_11,
rights_19,
restaurant_12,
government_17,
rights_2,
opportunity_3,
tennessee_13,
tennessee_7,
food_6,
food_9,
unemployment,
health_13,
opportunity_6,
stock_market_20,
crash_13,
tennessee_17,
debt_11,
york_9,
stock_market_5,
carolina_17,
college_13,
rights_16,
water_6,
college_17,
illinois,
college_7,
rights,
holiday_13,
debt_20,
college_18,
development_13,
market_13,
committee,
seats,
college_15,
governor,
food_8,
fun_7,
market_2,
tennessee_2,
water_1,
restaurant_15,
elections,
opportunity_15,
stock_market_19,
college_14,
water_12,
government_15,
crash_14,
default_8,
food_13,
debt_10,
debt_13,
office,
society,
development_16,
inflation,
opportunity_7,
nyse,
market_6,
food_1,
government_19,
vermont_1,
fun_19,
restaurant_2,
water_3,
culture,
holiday_15,
holiday_8,
default_15,
food_12,
religion,
marketing,
vermont_9,
default_5,
election,
restaurant_17,
carolina_1,
massachusetts,
opportunity_11,
health_7,
york_10,
opportunity_18,
fun_14,
fun_10,
college_6,
financial,
default_11,
marriage_11,
consumption,
york_15,
vermont_10,
marriage_10,
vermont_2,
vermont_20,
holiday_18,
vermont_7,
health_9,
opportunity_4,
default_16,
william,
food_19,
food_2,
marriage_16,
fun_1,
economy,
default_19,
food_7,
york_17,
marriage_6,
debt_3,
york,
industry,
government_18,
stock_market_3,
marriage_2,
water_18,
carolina_13,
legal,
finance,
home,
market_14,
water,
rights_20,
carolina_15,
debt_12,
tennessee_16,
carolina_7,
debt_1,
senate,
marriage_15,
york_1,
debt_19,
development_3,
bonds,
risk,
founded,
food_15,
judge,
stock_market_17,
freedom,
politics,
food_17,
food_5,
products,
fun_4,
vermont,
federal,
growth,
crash_5,
college_4,
vermont_17,
development_17,
food_4,
marriage_13,
opportunity_5,
rights_1,
college_2,
stock_market_12,
debt_17,
york_6,
health_3,
health_6,
marriage_18,
government_7,
opportunity_10,
default_9,
consume,
fun_15,
water_10,
blacklist,
