feature,feature_score
kentucky_15,0.048690973780496236
representatives_12,0.04781073956410221
sell_8,0.03163102710669897
stock_market_10,3.816735427012584e-05
success_4,0.0010108849276667677
success_5,0.002725252176773678
success_6,0.02472910942392507
success_19,0.0031761926891876956
world_6,0.02911933317219941
world_3,
freedom_1,
nyse_4,
world_10,
elected,
services,
stock_market_11,
court,
earnings,
seats_18,
media,
service,
trader,
global,
short selling,
freedom_5,
success_1,
short sell,
representatives_17,
war_7,
pennsylvania_6,
security,
war_19,
votes,
seats_13,
economics,
world_14,
senate_20,
oil,
war,
opportunity,
seats_8,
law,
credit,
nyse_8,
sell_15,
representatives_2,
success_7,
invest,
missouri,
energy,
war_9,
bonds_15,
nyse_12,
senate_6,
social,
success_2,
representatives_8,
stock_market_15,
food,
carolina,
revenue,
missouri_14,
culture_17,
crisis,
seats_19,
money,
sell_6,
banking,
pennsylvania_1,
nyse_15,
county,
kentucky_4,
war_18,
default,
success_9,
missouri_10,
pennsylvania_17,
union,
pennsylvania_15,
culture_15,
nyse_13,
metals,
pennsylvania_16,
pennsylvania_8,
war_4,
senate_15,
war_13,
government,
derivatives,
missouri_8,
market,
transaction,
bonds_10,
seats_7,
world_5,
representatives,
success_11,
arts,
freedom_11,
bonds_9,
nyse_14,
happy,
rich,
world,
sell_12,
bonds_8,
seats_11,
war_5,
culture_11,
ohio,
freedom_3,
senate_3,
war_1,
culture_4,
nyse_16,
markets,
nyse_17,
train,
world_18,
sell_16,
bonds_3,
forex,
missouri_13,
war_8,
ministry,
pennsylvania_5,
kentucky_1,
seats_16,
senate_1,
freedom_9,
lifestyle,
council,
case,
corporation,
representatives_20,
kentucky_19,
seats_9,
nyse_19,
culture_12,
cancer,
business,
stock market,
district,
missouri_12,
holiday,
representatives_18,
war_3,
garden,
senate_14,
world_16,
missouri_16,
pennsylvania,
missouri_1,
return,
investment,
chance,
representatives_9,
kentucky_5,
representatives_3,
president,
war_11,
representatives_13,
sell_11,
freedom_20,
movement,
sell_1,
seats_17,
stock_market_14,
financial markets,
kentucky_8,
cash,
movie,
senate_4,
stock_market_6,
success_18,
rare earths,
sell_2,
development,
served,
bonds_18,
representatives_1,
nyse_9,
profit,
stock_market_9,
missouri_9,
stock_market_8,
freedom_7,
republican,
sell_5,
stock_market_4,
georgia,
seats_2,
seats_12,
act,
seats_4,
million,
unemployment,
bonds_11,
gains,
stock_market_20,
war_16,
nyse_20,
stock_market_2,
freedom_18,
labor,
culture_14,
stock_market_5,
world_8,
culture_13,
bank,
world_1,
illinois,
pennsylvania_2,
representatives_16,
culture_8,
representatives_10,
success,
sell,
rights,
war_20,
missouri_4,
kentucky_10,
kentucky_20,
kentucky_9,
virginia,
bonds_5,
loss,
portfolio,
fine,
missouri_2,
missouri_20,
bonds_19,
college,
committee,
seats,
sell_14,
missouri_19,
governor,
freedom_17,
kitchen,
kentucky_12,
wisconsin,
war_2,
sell_4,
success_16,
senate_7,
conflict,
stock_market_18,
war_10,
elections,
tennessee,
freedom_6,
stock_market_1,
missouri_3,
stock_market_19,
bonds_1,
inc,
culture_20,
world_4,
senate_17,
missouri_6,
bubble,
war_6,
senate_11,
companies,
sell_13,
success_10,
political,
world_17,
nyse_18,
war_15,
dividend,
office,
representatives_5,
senate_2,
ore,
housing,
kentucky_2,
freedom_16,
senate_19,
society,
washington,
senate_8,
inflation,
freedom_2,
nyse_3,
pennsylvania_9,
missouri_11,
police,
stocks,
nyse,
health,
success_17,
freedom_14,
representatives_7,
world_2,
kentucky_16,
dow jones,
democratic,
crash,
freedom_4,
success_8,
nyse_1,
leverage,
culture,
gold,
nyse_2,
bonds_7,
stats,
party,
culture_19,
seats_10,
seats_15,
pennsylvania_7,
senate_5,
project,
travel,
gain,
war_14,
missouri_17,
sell_9,
freedom_12,
fed,
culture_16,
religion,
economic,
success_15,
marketing,
bonds_20,
success_20,
bonds_6,
world_20,
election,
massachusetts,
texas,
target_return,
pennsylvania_10,
kentucky_6,
debt,
culture_5,
kentucky_11,
bonds_4,
pennsylvania_13,
community,
world_19,
culture_10,
nyse_5,
world_9,
senate_12,
financial,
management,
greed,
stock_market_7,
consumption,
world_13,
missouri_15,
senate_10,
freedom_10,
bonds_12,
sell_20,
ltd,
fond,
