feature,feature_score
bubble_3,0.025280094335187
members_1,0.001489146398736903
members_2,0.03362262986282057
oil_3,0.024000925298170498
party_2,0.03600595245287694
returns_6,0.009904985579349414
returns_7,0.044140935929486334
unemployment_4,0.02047815992386143
elected,
services,
bubble_5,
earnings,
media,
labor_16,
short selling,
election_10,
election_1,
unemployment_13,
oil_17,
project_3,
economics,
project_8,
members_17,
oil,
project_14,
DOW_JONES_10,
legal_10,
republican_1,
law,
credit,
returns_18,
crash_2,
invest,
missouri,
unemployment_11,
opportunity_9,
carolina,
crisis,
money,
project_4,
unemployment_9,
movement_5,
default,
project_18,
dow_jones_20,
unemployment_18,
present_11,
election_19,
metals,
crisis_12,
election_16,
government,
derivatives,
election_18,
tennessee_6,
cancer_9,
arts,
council_16,
council_1,
election_14,
bubble_15,
secretary_5,
happy,
secretary_13,
rich,
world,
dow_jones_4,
ohio,
crisis_18,
markets,
oil_20,
train,
legal_19,
party_17,
members_15,
project_6,
party_1,
election_12,
movement_20,
crisis_2,
crash_11,
lifestyle,
council,
case,
corporation,
labor_6,
movement_7,
crisis_16,
dow_jones_2,
secretary_1,
dow_jones_15,
stock market,
members_11,
party_16,
district,
crash_19,
members_12,
party_15,
DOW_JONES_14,
crash_6,
party_4,
returns_19,
pennsylvania,
crash_17,
investment,
chance,
crash_7,
republican_19,
tennessee_20,
dow_jones_17,
present_2,
present_15,
election_4,
unemployment_15,
movement,
dow_jones_5,
tennessee_5,
financial markets,
members_19,
cash,
movie,
returns_10,
project_9,
labor_5,
crash_15,
returns_14,
oil_1,
crisis_9,
opportunity_12,
secretary_20,
profit,
cancer_14,
bubble_1,
movement_10,
tennessee_3,
movement_3,
dow_jones_3,
republican,
dow_jones_13,
georgia,
act,
project_19,
million,
secretary_2,
dow_jones_9,
party_10,
crisis_10,
DOW_JONES_18,
gains,
council_10,
council_17,
movement_15,
project_2,
labor,
election_8,
project_15,
project_13,
bubble_17,
bank,
bubble_12,
DOW_JONES_6,
DOW_JONES_8,
cancer_15,
republican_6,
legal_1,
success,
dow_jones_8,
sell,
secretary_10,
crash_3,
republican_3,
virginia,
DOW_JONES_4,
DOW_JONES_20,
legal_7,
legal_4,
unemployment_10,
election_5,
loss,
portfolio,
fine,
council_5,
college,
members_18,
cancer_18,
oil_4,
returns_4,
election_11,
kitchen,
wisconsin,
DOW_JONES_13,
conflict,
secretary_6,
tennessee,
opportunity_19,
inc,
legal_20,
DOW_JONES_15,
tennessee_1,
bubble,
companies,
secretary_3,
political,
secretary_4,
dividend,
movement_8,
legal_6,
tennessee_10,
tennessee_8,
ore,
housing,
washington,
movement_19,
labor_10,
legal_11,
party_14,
labor_20,
police,
stocks,
health,
republican_15,
crisis_13,
dow_jones_14,
movement_6,
dow_jones_11,
party_19,
tennessee_12,
dow jones,
crash_20,
democratic,
crash,
election_9,
legal_9,
oil_14,
party_20,
virginia_5,
labor_14,
leverage,
gold,
stats,
party,
DOW_JONES_5,
labor_11,
returns_16,
project,
travel,
gain,
cancer_10,
movement_17,
fed,
economic,
secretary_16,
virginia_18,
bubble_14,
crash_9,
opportunity_2,
republican_20,
bubble_4,
tennessee_9,
texas,
secretary_15,
crisis_6,
target_return,
debt,
bubble_10,
republican_8,
crisis_3,
oil_19,
labor_18,
community,
members_8,
crash_10,
management,
greed,
bubble_13,
party_9,
unemployment_6,
virginia_19,
election_20,
opportunity_20,
labor_9,
secretary_18,
opportunity_1,
republican_4,
legal_14,
ltd,
fond,
bubble_11,
crash_8,
tourism,
election_6,
cancer_4,
returns_20,
returns_15,
secretary_8,
buy,
present_4,
movement_4,
hedge,
tennessee_11,
republican_14,
minister,
tennessee_18,
crisis_5,
present_5,
crash_18,
present_13,
firm,
voters,
opportunity_14,
house,
ceo,
virginia_11,
fun,
tennessee_4,
present_17,
legal_18,
dow_jones_18,
headlines,
technology,
oil_7,
DOW_JONES_12,
present,
members_5,
dow_jones_10,
cancer_6,
returns,
returns_8,
ring,
crash_12,
members,
DOW_JONES_17,
legal_3,
virginia_12,
kentucky,
DOW_JONES_11,
returns_5,
secretary,
bubble_20,
council_7,
DOW_JONES_19,
opportunity_17,
car,
crash_16,
movement_14,
republican_5,
opportunity_13,
restaurant,
virginia_3,
crash_1,
election_2,
oil_15,
present_12,
environment,
crisis_4,
bubble_8,
virginia_17,
justice,
DOW JONES,
nasdaq,
marriage,
labor_17,
party_3,
unemployment_3,
legal_17,
crisis_20,
crisis_14,
BUY AND HOLD,
republican_10,
tennessee_19,
color,
court,
service,
trader,
global,
bubble_2,
short sell,
oil_16,
unemployment_16,
security,
votes,
cancer_17,
cancer_16,
war,
opportunity,
crisis_7,
