feature,feature_score
car_17,0.023729465265257578
earnings_2,0.04374156108977191
happy_1,0.04467164458291314
happy_2,0.01918246980778736
justice_8,0.0031654490731855517
justice_10,0.030196876018538214
justice_19,0.04475444544769866
market_13,0.03350482784134545
market_19,0.012435218197305429
marketing_18,5.639442818610157e-06
money_7,0.04373880099849914
money_15,0.01228947227679543
restaurant_9,0.032652387053055336
revenue_7,0.03275111998432748
elections_14,
elections_18,
elected,
services,
food_11,
marketing_17,
happy_11,
earnings,
market_1,
media,
money_1,
elections_16,
market_4,
short selling,
election_10,
election_1,
ministry_4,
earnings_20,
ministry_16,
garden_18,
kitchen_6,
market_18,
economics,
oil,
DOW_JONES_10,
law,
credit,
crash_2,
invest,
missouri,
carolina,
crisis,
management_17,
money,
ministry_2,
revenue_15,
food_18,
revenue_4,
revenue_19,
kitchen_8,
marketing_15,
garden_13,
car_7,
restaurant_7,
default,
happy_13,
ministry_15,
election_19,
kitchen_9,
happy_17,
metals,
elections_20,
happy_5,
election_16,
money_2,
restaurant_4,
government,
derivatives,
garden_3,
election_18,
car_11,
earnings_5,
arts,
case_2,
council_16,
justice_5,
council_1,
election_14,
ministry_7,
happy,
revenue_1,
rich,
world,
revenue_5,
happy_3,
ohio,
food_16,
markets,
train,
marketing_3,
money_10,
car_13,
energy_5,
election_12,
justice_2,
crash_11,
energy_1,
ministry_17,
lifestyle,
market_20,
council,
kitchen_11,
earnings_1,
case,
corporation,
stock market,
district,
crash_19,
elections_17,
restaurant_1,
market_10,
DOW_JONES_14,
crash_6,
elections_15,
pennsylvania,
crash_17,
investment,
chance,
crash_7,
car_5,
car_1,
car_14,
market_3,
market_8,
energy_17,
money_18,
election_4,
kitchen_5,
movement,
kitchen_18,
financial markets,
cash,
movie,
crash_15,
market_15,
justice_12,
management_13,
profit,
case_19,
republican,
georgia,
act,
earnings_14,
earnings_4,
million,
DOW_JONES_18,
gains,
council_10,
council_17,
justice_11,
revenue_11,
elections_8,
revenue_12,
labor,
ministry_5,
election_8,
bank,
revenue_13,
DOW_JONES_6,
earnings_12,
car_8,
DOW_JONES_8,
happy_12,
marketing_8,
success,
kitchen_20,
sell,
crash_3,
elections_6,
virginia,
DOW_JONES_4,
DOW_JONES_20,
elections_11,
justice_15,
election_5,
loss,
portfolio,
fine,
case_10,
council_5,
college,
justice_6,
case_9,
election_11,
restaurant_6,
management_9,
kitchen,
wisconsin,
DOW_JONES_13,
car_12,
conflict,
tennessee,
justice_1,
management_5,
kitchen_12,
inc,
energy_8,
money_11,
restaurant_10,
DOW_JONES_15,
energy_18,
bubble,
companies,
political,
case_20,
dividend,
energy_3,
ore,
marketing_1,
housing,
kitchen_15,
justice_16,
washington,
ministry_20,
management_3,
restaurant_11,
police,
stocks,
car_15,
health,
marketing_6,
marketing_10,
energy_6,
ministry_14,
garden_19,
happy_20,
dow jones,
crash_20,
democratic,
crash,
election_9,
revenue_17,
kitchen_7,
leverage,
energy_9,
gold,
stats,
party,
DOW_JONES_5,
energy_10,
project,
travel,
gain,
happy_16,
car_3,
fed,
economic,
ministry_10,
crash_9,
happy_7,
garden_1,
revenue_9,
money_8,
texas,
target_return,
kitchen_2,
money_3,
debt,
marketing_13,
case_14,
community,
money_16,
crash_10,
management,
greed,
ministry_19,
management_12,
management_14,
election_20,
kitchen_19,
marketing_20,
earnings_17,
market_9,
management_18,
elections_5,
ltd,
fond,
management_4,
happy_8,
crash_8,
tourism,
restaurant_5,
energy_2,
case_4,
election_6,
buy,
hedge,
garden_14,
minister,
case_3,
crash_18,
firm,
voters,
house,
revenue_6,
ceo,
fun,
food_3,
earnings_19,
headlines,
technology,
elections_19,
energy_11,
ministry_6,
DOW_JONES_12,
present,
earnings_18,
energy_12,
returns,
ring,
crash_12,
members,
energy_4,
market_16,
garden_9,
DOW_JONES_17,
kentucky,
DOW_JONES_11,
management_15,
secretary,
