feature,feature_score
ceo_4,0.005806893578739662
chance_3,0.03854825968855644
consume_11,0.01678896461749491
consumption_3,0.009433655250497575
default_14,0.029337675603916775
fine_19,0.017595113571475442
fond_1,0.0050802725525941885
labor_9,0.004867346285010896
labor_11,0.022775569375458472
markets_4,0.0005328284004194197
markets_19,0.03349894024378108
consumption_10,
fed_18,
consumption_4,
freedom_1,
elected,
services,
consume_7,
court,
earnings,
media,
service,
trader,
housing_19,
financial_20,
global,
labor_16,
short selling,
freedom_5,
consumption_16,
short sell,
fond_10,
security,
housing_10,
votes,
economics,
consume_8,
chance_7,
oil,
invest_12,
financial_11,
war,
opportunity,
law,
credit,
fond_11,
invest_5,
invest,
missouri,
energy,
consume_1,
social,
committee_9,
committee_10,
housing_14,
housing_18,
food,
carolina,
fine_16,
revenue,
crisis,
invest_17,
invest_18,
money,
default_20,
banking,
committee_15,
county,
financial_1,
kentucky_4,
chance_14,
invest_1,
chance_4,
markets_6,
consumption_12,
default,
chance_10,
fed_15,
union,
financial_18,
metals,
invest_8,
default_1,
government,
derivatives,
market,
ceo_5,
fine_18,
transaction,
representatives,
invest_19,
arts,
markets_18,
consumption_9,
freedom_11,
ceo_13,
committee_5,
happy,
consumption_1,
rich,
world,
labor_7,
chance_12,
consume_13,
housing_4,
freedom_3,
fine_3,
ohio,
fine_1,
chance_13,
default_12,
fine_9,
markets,
train,
forex,
ceo_3,
default_3,
ministry,
consume_14,
consume_17,
kentucky_1,
housing_13,
freedom_9,
lifestyle,
council,
committee_16,
invest_20,
case,
corporation,
labor_6,
kentucky_19,
invest_7,
fed_20,
cancer,
markets_1,
business,
stock market,
district,
consume_16,
financial_16,
invest_2,
holiday,
fine_6,
housing_1,
labor_19,
garden,
housing_6,
markets_5,
housing_20,
fed_19,
consume_10,
pennsylvania,
fond_12,
return,
investment,
chance,
default_18,
consumption_18,
default_7,
invest_11,
kentucky_5,
fine_15,
markets_11,
markets_12,
president,
financial_12,
freedom_20,
housing_12,
fed_4,
movement,
consume_5,
fed_1,
financial markets,
kentucky_8,
cash,
movie,
markets_8,
rare earths,
fed_9,
financial_15,
labor_5,
committee_7,
development,
fed_7,
default_4,
financial_9,
served,
invest_9,
profit,
markets_9,
labor_12,
freedom_7,
republican,
fine_14,
labor_2,
georgia,
markets_2,
act,
million,
consume_4,
unemployment,
gains,
consumption_8,
financial_7,
fond_6,
financial_17,
financial_13,
markets_10,
financial_2,
freedom_18,
labor,
labor_13,
markets_13,
fine_20,
labor_15,
bank,
housing_17,
default_6,
illinois,
financial_19,
success,
ceo_8,
sell,
rights,
default_2,
ceo_12,
kentucky_10,
fed_3,
kentucky_20,
markets_17,
kentucky_9,
virginia,
fine_11,
fond_9,
loss,
portfolio,
fine,
fed_5,
chance_17,
consume_18,
college,
committee,
seats,
housing_16,
governor,
freedom_17,
chance_8,
kitchen,
committee_18,
wisconsin,
committee_19,
kentucky_12,
fine_2,
consumption_6,
invest_10,
conflict,
elections,
housing_8,
tennessee,
freedom_6,
consume_2,
fond_4,
inc,
ceo_7,
fine_7,
fed_13,
chance_2,
committee_6,
consume_12,
default_8,
fond_15,
bubble,
companies,
political,
fine_17,
dividend,
ceo_14,
ceo_6,
consume_15,
fond_16,
office,
committee_1,
consumption_20,
committee_13,
financial_4,
ore,
financial_5,
housing,
