feature,feature_score
banking_13,0.04418785984508772
banking_19,0.024896285812626727
chance_4,0.035439172096967536
chance_9,0.009265250443462332
corporation_15,0.013790225671437912
corporation_17,0.003594271971491031
earnings_2,0.009551555732104564
management_18,0.04853830990543959
movement_2,0.04192351677318771
portfolio_1,0.040550529874663725
portfolio_12,0.0056098791673878665
portfolio_14,0.04914640112813146
train_2,0.03073149996994799
district_16,
fed_18,
elected,
services,
marketing_17,
movie_9,
happy_11,
earnings,
media,
firm_10,
social_11,
economic_5,
oil,
movie_1,
DOW_JONES_10,
inc_10,
loss_20,
law,
washington_7,
missouri,
loss_10,
transaction_3,
unemployment_11,
service_7,
inflation_3,
health_10,
corporation_13,
pennsylvania_1,
service_20,
revenue_15,
revenue_4,
revenue_19,
unemployment_9,
loss_15,
development_20,
movement_5,
banking_17,
college_11,
pennsylvania_17,
law_5,
present_11,
lifestyle_7,
kitchen_9,
happy_17,
metals,
happy_5,
college_5,
corporation_9,
companies_14,
derivatives,
law_6,
earnings_5,
arts,
bonds_9,
happy,
rich,
world,
inflation_10,
firm_11,
bonds_8,
business_8,
loss_8,
chance_12,
forex_7,
happy_3,
revenue_5,
washington_18,
ohio,
chance_13,
markets,
arts_4,
dividend_10,
marketing_3,
bank_6,
bonds_3,
college_10,
movement_20,
ltd_3,
services_3,
health_4,
council,
kitchen_11,
earnings_1,
movie_4,
case,
corporation,
ohio_1,
happy_2,
district_17,
bank_5,
portfolio_5,
lifestyle_2,
development_14,
loss_13,
DOW_JONES_14,
fed_19,
development_1,
chance,
district_9,
business_13,
inc_12,
business_3,
economic_12,
credit_20,
health_1,
transaction_5,
community_19,
fed_4,
movement,
unemployment_15,
development_5,
kitchen_18,
financial markets,
train_18,
dividend_17,
ltd_17,
train_19,
bonds_18,
companies_11,
washington_14,
ohio_16,
county_11,
profit,
inc_14,
county_19,
office_4,
banking_18,
act,
million,
earnings_14,
service_17,
DOW_JONES_18,
gains,
movement_15,
revenue_11,
office_3,
community_12,
dividend_19,
DOW_JONES_6,
service_16,
train_16,
happy_12,
community_18,
marketing_8,
service_2,
success,
train_9,
sell,
unemployment_4,
virginia,
DOW_JONES_20,
unemployment_10,
portfolio,
companies_4,
community_9,
college_20,
management_9,
credit_5,
loss_19,
ohio_10,
inc_13,
conflict,
tennessee,
management_5,
business_11,
inc,
office_20,
corporation_11,
community_14,
chance_2,
corporation_7,
social_5,
companies,
health_11,
dividend,
lifestyle_9,
arts_8,
marketing_1,
kitchen_15,
washington,
service_8,
lifestyle_14,
train_15,
inflation_18,
police,
stocks,
health,
marketing_6,
portfolio_7,
revenue_7,
district_14,
firm_4,
service_3,
forex_17,
movement_6,
ring_20,
democratic,
crash,
business_7,
transaction_19,
inc_1,
leverage,
stats,
DOW_JONES_5,
train_8,
project,
travel,
happy_16,
movie_2,
transaction_14,
arts_9,
transaction_4,
portfolio_9,
economic_14,
portfolio_3,
service_4,
fed_8,
inflation_11,
texas,
debt,
firm_13,
marketing_13,
loss_12,
dividend_5,
community,
lifestyle_12,
management,
companies_19,
banking_2,
management_14,
kitchen_19,
marketing_20,
arts_13,
earnings_17,
services_12,
ltd,
fond,
law_8,
tourism,
health_12,
ltd_13,
bonds_2,
ohio_12,
minister,
movie_14,
college_12,
county_10,
lifestyle_17,
voters,
ring_2,
house,
inc_9,
ceo,
fun,
technology,
DOW_JONES_12,
present,
credit_4,
movie_6,
washington_8,
happy_1,
hedge_7,
earnings_18,
banking_3,
services_11,
office_12,
returns,
bank_1,
ltd_6,
ring,
corporation_19,
DOW_JONES_17,
development_9,
transaction_15,
companies_15,
pennsylvania_4,
management_15,
train_6,
car,
hedge_19,
arts_2,
chance_16,
office_18,
restaurant,
ring_14,
district_10,
fed_10,
firm_1,
forex_12,
environment,
forex_9,
health_2,
