feature,feature_score
chance_9,0.03363153522147432
forex_4,0.010954026084393217
forex_7,0.0069263110803726045
forex_8,0.01064300103838634
forex_10,0.03340717880938214
forex_13,0.007924990833266294
members_2,0.018915739824758623
nyse_2,1.703384126848285e-07
politics_5,0.04415117318369392
politics_20,0.033155789769576186
stock_market_1,0.0005316049376383001
transaction_10,1.0079623491404084e-05
nyse_4,
elected,
services,
religion_16,
happy_11,
politics_3,
stock_market_11,
tourism_8,
transaction_8,
earnings,
court,
tourism_12,
politics_9,
media,
politics_1,
service,
trader,
forex_2,
global,
short selling,
short sell,
unemployment_13,
unemployment_16,
blacklist,
security,
votes,
economics,
members_17,
chance_7,
oil,
tourism_19,
war,
opportunity,
law,
credit,
nyse_8,
religion_19,
invest,
missouri,
transaction_3,
energy,
nyse_12,
social,
unemployment_11,
stock_market_15,
politics_16,
food,
carolina,
revenue,
crisis,
money,
banking,
forex_6,
nyse_15,
county,
forex_18,
chance_14,
tourism_1,
unemployment_9,
tourism_11,
unemployment_7,
chance_4,
default,
happy_13,
chance_10,
transaction_6,
unemployment_18,
union,
happy_17,
nyse_13,
metals,
happy_5,
forex_11,
religion_13,
government,
derivatives,
market,
forex_5,
transaction,
forex_1,
representatives,
arts,
happy_18,
nyse_14,
happy,
religion_1,
rich,
world,
politics_4,
chance_12,
happy_3,
members_7,
ohio,
chance_13,
nyse_16,
markets,
nyse_17,
train,
forex,
members_15,
ministry,
million_1,
million_8,
politics_18,
lifestyle,
politics_19,
council,
case,
corporation,
nyse_19,
cancer,
politics_10,
happy_2,
business,
politics_14,
stock market,
tourism_7,
members_11,
district,
unemployment_2,
holiday,
members_12,
unemployment_1,
garden,
transaction_11,
religion_14,
pennsylvania,
transaction_17,
return,
investment,
chance,
tourism_4,
transaction_12,
president,
members_1,
religion_6,
forex_15,
transaction_5,
happy_14,
unemployment_15,
movement,
tourism_6,
stock_market_14,
financial markets,
members_19,
cash,
movie,
stock_market_6,
rare earths,
development,
served,
million_4,
unemployment_17,
politics_12,
stock_market_10,
politics_2,
nyse_9,
profit,
stock_market_9,
religion_10,
transaction_7,
stock_market_8,
million_19,
politics_6,
transaction_20,
republican,
members_20,
stock_market_4,
members_3,
georgia,
act,
million,
happy_10,
politics_7,
unemployment,
stock_market_20,
gains,
politics_17,
nyse_20,
stock_market_2,
labor,
million_12,
stock_market_5,
million_6,
million_11,
bank,
happy_15,
illinois,
happy_12,
success,
sell,
rights,
unemployment_4,
religion_9,
religion_3,
virginia,
members_6,
unemployment_10,
unemployment_12,
loss,
portfolio,
fine,
chance_17,
transaction_1,
tourism_15,
college,
members_18,
committee,
seats,
governor,
chance_8,
kitchen,
wisconsin,
religion_2,
religion_17,
conflict,
stock_market_18,
elections,
transaction_9,
tennessee,
tourism_14,
stock_market_19,
happy_19,
inc,
chance_2,
million_17,
bubble,
million_2,
companies,
political,
nyse_18,
dividend,
office,
ore,
housing,
politics_11,
society,
religion_18,
washington,
happy_9,
inflation,
nyse_3,
politics_13,
million_15,
police,
stocks,
nyse,
health,
chance_15,
million_5,
forex_17,
members_13,
tourism_18,
happy_20,
dow jones,
democratic,
crash,
million_10,
transaction_19,
nyse_1,
leverage,
culture,
gold,
tourism_13,
stats,
party,
tourism_2,
project,
travel,
gain,
happy_16,
chance_18,
transaction_14,
fed,
religion,
economic,
marketing,
forex_16,
tourism_20,
million_9,
transaction_4,
election,
happy_7,
massachusetts,
religion_5,
chance_20,
religion_20,
texas,
target_return,
debt,
happy_6,
community,
million_16,
nyse_5,
members_8,
financial,
management,
greed,
stock_market_7,
tourism_9,
tourism_5,
politics_15,
religion_12,
unemployment_6,
consumption,
chance_6,
million_14,
million_20,
unemployment_8,
religion_7,
transaction_16,
tourism_17,
chance_3,
ltd,
fond,
million_7,
william,
happy_8,
tourism,
economy,
buy,
chance_19,
hedge,
happy_4,
york,
members_14,
million_3,
tourism_10,
minister,
transaction_18,
industry,
transaction_2,
forex_3,
stock_market_3,
firm,
voters,
house,
forex_20,
ceo,
fun,
headlines,
technology,
chance_11,
transaction_13,
legal,
finance,
present,
members_16,
members_5,
home,
forex_19,
water,
happy_1,
senate,
returns,
nyse_7,
ring,
million_13,
chance_5,
stock_market_16,
members,
stock_market_13,
transaction_15,
bonds,
risk,
kentucky,
founded,
judge,
stock_market_17,
nyse_10,
religion_8,
freedom,
secretary,
politics,
religion_11,
unemployment_20,
car,
chance_16,
products,
vermont,
restaurant,
federal,
growth,
politics_8,
members_9,
unemployment_5,
nyse_6,
tourism_3,
members_10,
forex_12,
religion_4,
chance_1,
stock_market_12,
environment,
forex_9,
members_4,
forex_14,
justice,
DOW JONES,
nasdaq,
marriage,
tourism_16,
unemployment_3,
consume,
religion_15,
unemployment_19,
unemployment_14,
nyse_11,
BUY AND HOLD,
million_18,
color,
