feature,feature_score
blacklist_2,0.02904165397279698
crash_1,0.02204224626801938
economic_12,0.040297845918435826
growth_2,0.04967413473439347
kitchen_1,0.03033833204273459
marketing_19,0.011880719148993793
marketing_20,0.04304278735646208
president_9,0.0056822276460957765
sell_2,0.0011820139736109074
washington_5,0.0037936220838003885
elected,
services,
marketing_17,
economy_13,
earnings,
marriage_1,
media,
financial_20,
sell_8,
short selling,
economic_5,
kitchen_6,
economics,
oil,
economy_9,
law,
credit,
sell_15,
crash_2,
washington_7,
invest,
missouri,
political_17,
wisconsin_7,
opportunity_9,
political_9,
carolina,
marriage_14,
york_19,
crisis,
wisconsin_9,
money,
growth_13,
portfolio_13,
growth_18,
kitchen_8,
marketing_15,
services_17,
markets_6,
default,
financial_18,
kitchen_9,
metals,
wisconsin_2,
train_2,
senate_15,
government,
derivatives,
arts,
growth_5,
markets_18,
marriage_20,
happy,
rich,
world,
blacklist_13,
blacklist_19,
washington_18,
ohio,
york_3,
markets,
growth_4,
train,
marketing_3,
economic_2,
wisconsin_14,
services_3,
marriage_9,
crash_11,
blacklist_12,
senate_1,
lifestyle,
wisconsin_16,
council,
kitchen_11,
case,
corporation,
marriage_19,
blacklist_1,
markets_1,
stock market,
economic_18,
district,
crash_19,
portfolio_5,
president_1,
financial_16,
massachusetts_14,
senate_14,
markets_5,
crash_6,
blacklist_17,
president_18,
pennsylvania,
growth_8,
crash_17,
economy_12,
investment,
chance,
crash_7,
financial_12,
community_19,
kitchen_5,
movement,
community_17,
sell_1,
kitchen_18,
financial markets,
cash,
movie,
markets_8,
train_18,
financial_15,
crash_15,
wisconsin_17,
financial_9,
train_19,
washington_14,
york_11,
massachusetts_12,
washington_10,
opportunity_12,
profit,
markets_9,
train_10,
wisconsin_6,
republican,
marriage_12,
georgia,
markets_2,
train_12,
act,
growth_14,
million,
marriage_7,
economic_13,
services_19,
gains,
financial_7,
markets_4,
political_20,
financial_13,
markets_10,
labor,
blacklist_14,
bank,
community_12,
community_15,
train_16,
community_4,
financial_19,
community_18,
marketing_8,
train_9,
success,
kitchen_20,
sell,
wisconsin_12,
crash_3,
markets_17,
virginia,
economy_4,
loss,
portfolio,
fine,
college,
community_9,
washington_20,
kitchen,
wisconsin,
senate_7,
conflict,
tennessee,
york_8,
