feature,feature_score
DOW_JONES_3,0.009519859153144648
default_20,0.009985984593309495
inflation_13,0.009153281939522332
justice_20,0.009931793839755397
minister_13,0.03492754347316694
ore_9,0.013249079910451192
returns_4,0.019264514750788476
returns_16,0.024899551247936597
stocks_20,0.047857421860644726
wisconsin_20,0.020652504354002118
union_14,
elected,
services,
earnings,
inflation_20,
media,
court_18,
short selling,
success_1,
president_9,
economics,
oil,
DOW_JONES_10,
legal_10,
law,
credit,
returns_18,
union_18,
success_7,
invest,
missouri,
wisconsin_7,
success_2,
committee_10,
carolina,
inflation_3,
crisis,
wisconsin_9,
money,
minister_1,
committee_15,
minister_14,
justice_8,
default,
inflation_19,
metals,
wisconsin_2,
default_1,
government,
derivatives,
ceo_5,
success_11,
arts,
justice_5,
ceo_13,
committee_5,
secretary_5,
happy,
secretary_13,
rich,
world,
inflation_10,
ohio,
markets,
train,
legal_19,
stocks_4,
wisconsin_14,
default_3,
justice_2,
union_8,
ore_16,
lifestyle,
wisconsin_16,
council,
case,
corporation,
secretary_1,
stock market,
union_15,
district,
president_1,
ore_13,
DOW_JONES_14,
returns_19,
president_18,
pennsylvania,
investment,
chance,
default_18,
movement,
inflation_15,
financial markets,
cash,
movie,
returns_10,
success_18,
committee_7,
court_15,
wisconsin_17,
returns_14,
default_4,
justice_12,
secretary_20,
profit,
wisconsin_6,
returns_7,
court_16,
republican,
georgia,
ore_6,
act,
million,
secretary_2,
DOW_JONES_18,
gains,
justice_11,
justice_19,
court_2,
labor,
stocks_14,
bank,
DOW_JONES_6,
default_6,
DOW_JONES_8,
legal_1,
success,
ceo_8,
sell,
wisconsin_12,
default_2,
ceo_12,
secretary_10,
virginia,
DOW_JONES_4,
DOW_JONES_20,
legal_7,
justice_15,
legal_4,
loss,
portfolio,
fine,
default_14,
union_13,
justice_6,
college,
minister_16,
ore_2,
court_7,
returns_6,
kitchen,
committee_18,
wisconsin,
DOW_JONES_13,
committee_19,
inflation_14,
conflict,
minister_5,
secretary_6,
tennessee,
court_4,
justice_1,
inc,
legal_20,
DOW_JONES_15,
ceo_7,
committee_6,
stocks_13,
bubble,
companies,
secretary_3,
political,
inflation_2,
ore_3,
secretary_4,
dividend,
court_10,
ceo_6,
committee_1,
legal_6,
ore,
housing,
justice_16,
washington,
ore_7,
court_11,
legal_11,
default_10,
inflation_18,
police,
stocks,
health,
justice_10,
minister_11,
dow jones,
democratic,
crash,
legal_9,
default_13,
minister_8,
success_8,
leverage,
president_13,
gold,
stats,
party,
DOW_JONES_5,
project,
travel,
gain,
inflation_9,
committee_20,
committee_12,
fed,
economic,
secretary_16,
success_15,
success_20,
president_6,
inflation_11,
texas,
secretary_15,
stocks_16,
target_return,
president_5,
wisconsin_15,
debt,
default_17,
union_17,
community,
ceo_1,
minister_15,
wisconsin_1,
wisconsin_18,
ceo_20,
management,
greed,
ore_14,
secretary_18,
legal_14,
ltd,
fond,
committee_17,
stocks_6,
court_12,
president_2,
wisconsin_13,
tourism,
president_10,
president_16,
president_19,
wisconsin_4,
president_8,
returns_20,
returns_15,
secretary_8,
wisconsin_10,
buy,
hedge,
minister,
president_15,
minister_9,
ceo_11,
firm,
voters,
house,
wisconsin_11,
ceo,
fun,
legal_18,
headlines,
technology,
inflation_5,
DOW_JONES_12,
present,
minister_2,
stocks_10,
returns,
court_1,
returns_8,
ring,
success_12,
members,
DOW_JONES_17,
legal_3,
kentucky,
ceo_18,
DOW_JONES_11,
committee_3,
returns_5,
secretary,
DOW_JONES_19,
car,
justice_14,
restaurant,
ceo_19,
union_12,
environment,
justice,
DOW JONES,
nasdaq,
marriage,
ore_4,
legal_17,
ore_17,
BUY AND HOLD,
color,
justice_9,
court,
service,
trader,
global,
short sell,
court_6,
stocks_19,
security,
union_2,
votes,
union_7,
union_10,
war,
opportunity,
energy,
social,
committee_9,
food,
revenue,
inflation_4,
banking,
wisconsin_8,
county,
success_9,
secretary_19,
union,
stocks_9,
market,
transaction,
minister_17,
representatives,
president_3,
stocks_1,
union_19,
stocks_18,
inflation_7,
minister_18,
ore_18,
union_20,
default_12,
minister_10,
success_4,
forex,
ceo_3,
ministry,
justice_7,
committee_16,
union_5,
cancer,
business,
holiday,
garden,
returns_13,
minister_12,
president_11,
return,
default_7,
president,
ore_1,
stocks_8,
secretary_17,
court_9,
ore_5,
legal_13,
rare earths,
secretary_14,
development,
served,
president_17,
stocks_12,
minister_4,
returns_1,
returns_9,
secretary_11,
legal_2,
legal_5,
stocks_3,
unemployment,
legal_12,
secretary_7,
ore_8,
court_19,
illinois,
rights,
union_4,
justice_4,
success_5,
committee,
seats,
governor,
inflation_17,
ore_20,
success_16,
elections,
DOW_JONES_2,
minister_19,
secretary_9,
union_3,
default_8,
success_10,
stocks_15,
president_12,
ceo_14,
inflation_6,
office,
union_1,
committee_13,
president_20,
society,
inflation_16,
inflation,
wisconsin_5,
ore_11,
ore_15,
nyse,
stocks_2,
court_8,
success_17,
DOW_JONES_16,
committee_14,
culture,
justice_18,
success_6,
ceo_2,
ore_12,
default_15,
religion,
DOW_JONES_9,
ceo_4,
marketing,
ceo_17,
committee_2,
default_5,
election,
union_9,
minister_6,
massachusetts,
returns_2,
legal_15,
returns_11,
president_14,
wisconsin_3,
financial,
stocks_17,
default_11,
secretary_12,
consumption,
minister_3,
committee_4,
ceo_10,
ceo_9,
returns_17,
default_16,
william,
stocks_11,
union_11,
economy,
returns_12,
default_19,
court_13,
york,
industry,
success_3,
DOW_JONES_7,
union_6,
ore_19,
legal,
finance,
inflation_1,
home,
inflation_8,
water,
wisconsin_19,
justice_13,
senate,
ceo_15,
justice_17,
bonds,
ore_10,
risk,
minister_20,
founded,
stocks_7,
judge,
court_14,
president_4,
court_20,
minister_7,
justice_3,
court_17,
freedom,
politics,
court_5,
committee_8,
DOW_JONES_1,
president_7,
products,
vermont,
federal,
growth,
success_13,
committee_11,
success_14,
legal_16,
legal_8,
success_19,
union_16,
returns_3,
default_9,
consume,
stocks_5,
inflation_12,
blacklist,
ceo_16,
court_3,
