feature,feature_score
fed_12,4.586584663757977e-05
invest_2,0.012366091068481813
politics_4,0.02075695661920428
politics_5,0.03995407625118782
politics_12,0.0015525496326257292
religion_7,0.0046604110582372255
religion_9,0.02229167740368592
return_3,0.023801392329048557
travel_4,0.012077480534109739
travel_11,0.01727960523501748
world_2,0.00877289097611706
world_9,0.019972555398559338
world_3,
fed_18,
world_10,
conflict_14,
elected,
services,
color_13,
religion_16,
democratic_18,
politics_3,
court,
growth_15,
earnings,
travel_9,
politics_9,
media,
politics_1,
service,
trader,
global,
short selling,
short sell,
security,
democratic_6,
votes,
hedge_15,
economics,
members_17,
world_14,
oil,
invest_12,
war,
opportunity,
growth_17,
law,
credit,
religion_19,
invest_5,
invest,
missouri,
energy,
return_13,
social,
politics_16,
return_1,
food,
carolina,
revenue,
crisis,
invest_18,
invest_17,
money,
growth_9,
banking,
growth_13,
county,
growth_18,
invest_1,
hedge_3,
default,
fed_15,
conflict_10,
union,
travel_1,
metals,
invest_8,
religion_13,
conflict_16,
conflict_4,
return_19,
government,
derivatives,
market,
transaction,
world_5,
travel_10,
representatives,
invest_19,
color_12,
arts,
growth_5,
travel_7,
democratic_14,
happy,
color_20,
religion_1,
rich,
world,
return_17,
conflict_7,
members_7,
ohio,
return_4,
markets,
growth_4,
train,
world_18,
forex,
travel_15,
members_15,
ministry,
democratic_19,
return_6,
politics_18,
democratic_5,
lifestyle,
travel_19,
council,
politics_19,
invest_20,
case,
corporation,
color_11,
return_5,
hedge_16,
color_1,
invest_7,
fed_20,
cancer,
politics_10,
business,
politics_14,
stock market,
members_11,
district,
members_12,
holiday,
garden,
hedge_18,
world_16,
fed_19,
religion_14,
pennsylvania,
growth_8,
hedge_13,
return,
investment,
chance,
invest_11,
president,
democratic_10,
members_1,
religion_6,
fed_4,
movement,
democratic_12,
fed_1,
financial markets,
members_19,
cash,
movie,
color_10,
conflict_9,
rare earths,
fed_9,
members_2,
conflict_11,
development,
fed_7,
served,
hedge_11,
democratic_17,
politics_2,
return_11,
profit,
invest_9,
religion_10,
democratic_9,
conflict_2,
politics_6,
color_4,
hedge_1,
republican,
members_20,
members_3,
georgia,
return_15,
act,
growth_14,
million,
politics_7,
unemployment,
gains,
hedge_2,
politics_17,
growth_11,
labor,
hedge_9,
world_8,
bank,
world_1,
illinois,
hedge_20,
success,
sell,
rights,
fed_3,
conflict_20,
religion_3,
virginia,
members_6,
hedge_6,
hedge_8,
loss,
portfolio,
fine,
fed_5,
college,
members_18,
conflict_12,
return_18,
committee,
seats,
color_15,
governor,
kitchen,
wisconsin,
religion_2,
travel_14,
invest_10,
religion_17,
conflict,
elections,
tennessee,
growth_20,
inc,
fed_13,
politics_20,
world_4,
bubble,
travel_17,
companies,
political,
world_17,
dividend,
return_8,
office,
travel_12,
conflict_8,
ore,
growth_7,
housing,
politics_11,
society,
religion_18,
washington,
color_8,
inflation,
politics_13,
democratic_13,
police,
stocks,
return_16,
health,
nyse,
color_19,
members_13,
travel_2,
travel_8,
invest_6,
dow jones,
conflict_19,
democratic,
crash,
color_3,
conflict_5,
color_9,
travel_18,
growth_2,
growth_3,
leverage,
culture,
gold,
democratic_11,
return_10,
stats,
party,
travel_6,
fed_11,
color_14,
growth_16,
project,
travel,
gain,
democratic_2,
fed,
religion,
economic,
marketing,
hedge_17,
invest_3,
growth_6,
conflict_15,
world_20,
election,
invest_13,
massachusetts,
religion_5,
fed_8,
travel_5,
texas,
religion_20,
invest_16,
invest_14,
target_return,
debt,
color_2,
hedge_4,
return_2,
community,
travel_16,
world_19,
members_8,
growth_12,
financial,
management,
greed,
politics_15,
religion_12,
consumption,
world_13,
democratic_1,
return_12,
conflict_1,
color_16,
hedge_12,
ltd,
fond,
conflict_3,
hedge_10,
william,
world_11,
fed_17,
tourism,
world_15,
economy,
return_14,
buy,
color_17,
conflict_13,
hedge,
world_12,
york,
members_14,
democratic_4,
minister,
industry,
democratic_8,
growth_10,
return_20,
color_6,
firm,
voters,
conflict_17,
house,
democratic_3,
ceo,
fun,
growth_1,
headlines,
technology,
return_7,
fed_6,
legal,
finance,
present,
members_16,
members_5,
home,
water,
hedge_7,
fed_16,
invest_4,
senate,
returns,
travel_20,
ring,
invest_15,
members,
bonds,
risk,
kentucky,
hedge_5,
founded,
judge,
democratic_20,
democratic_7,
religion_8,
freedom,
secretary,
politics,
religion_11,
car,
hedge_14,
hedge_19,
products,
vermont,
restaurant,
federal,
growth,
color_7,
democratic_16,
politics_8,
members_9,
fed_10,
conflict_6,
color_5,
democratic_15,
members_10,
world_7,
religion_4,
color_18,
environment,
fed_14,
members_4,
conflict_18,
justice,
DOW JONES,
nasdaq,
marriage,
return_9,
travel_3,
growth_19,
fed_2,
travel_13,
consume,
religion_15,
world_6,
BUY AND HOLD,
blacklist,
color,
