feature,feature_score
cash_4,0.027715838958237628
consumption_2,0.0021049919340530064
elections_13,0.021722879276658856
founded_13,0.0030864797734565064
founded_16,0.0373872285697483
million_3,0.03339458351464249
million_11,0.01688810133907865
revenue_5,0.0031361640091751943
rich_7,0.0031048309648015835
rich_8,0.008790440913488039
sell_2,0.01620173543742885
elections_14,
consumption_10,
elections_18,
consumption_4,
elected,
services,
cash_5,
nyse_4,
court,
earnings,
market_1,
media,
service,
trader,
elections_16,
market_4,
sell_8,
short selling,
global,
consumption_16,
cash_11,
short sell,
elections_3,
blacklist,
stats_14,
security,
founded_18,
votes,
market_18,
economics,
cash_13,
oil,
stats_7,
war,
opportunity,
law,
credit,
nyse_8,
sell_15,
cash_10,
invest,
missouri,
energy,
nyse_12,
social,
market_17,
stats_12,
food,
rich_19,
carolina,
revenue,
market_12,
culture_17,
crisis,
missouri_14,
money,
cash_16,
sell_6,
banking,
market_19,
nyse_15,
revenue_15,
county,
revenue_4,
revenue_19,
revenue_10,
stats_13,
consumption_12,
default,
revenue_14,
missouri_10,
union,
culture_15,
nyse_13,
metals,
elections_20,
government,
derivatives,
missouri_8,
market,
ceo_5,
transaction,
market_11,
representatives,
arts,
consumption_9,
ceo_13,
nyse_14,
happy,
consumption_1,
revenue_1,
rich,
world,
sell_12,
founded_10,
culture_11,
ohio,
culture_4,
nyse_16,
markets,
nyse_17,
train,
stats_10,
revenue_20,
sell_16,
forex,
ceo_3,
missouri_13,
ministry,
million_1,
market_5,
million_8,
founded_4,
lifestyle,
market_20,
council,
cash_20,
case,
corporation,
nyse_19,
culture_12,
rich_16,
cancer,
business,
stock market,
district,
missouri_12,
elections_17,
holiday,
garden,
market_10,
elections_15,
pennsylvania,
founded_17,
missouri_16,
missouri_1,
return,
investment,
chance,
consumption_18,
stats_4,
rich_12,
president,
market_3,
rich_1,
sell_11,
market_8,
founded_5,
cash_8,
movement,
sell_1,
financial markets,
cash,
movie,
founded_8,
rare earths,
development,
served,
million_4,
market_15,
rich_13,
nyse_9,
profit,
cash_2,
missouri_9,
million_19,
founded_9,
revenue_3,
republican,
elections_12,
sell_5,
cash_14,
georgia,
act,
million,
rich_14,
elections_10,
unemployment,
gains,
consumption_8,
rich_2,
revenue_11,
elections_8,
nyse_20,
revenue_12,
labor,
million_12,
culture_14,
million_6,
stats_18,
culture_13,
bank,
founded_11,
revenue_13,
rich_10,
illinois,
culture_8,
revenue_8,
rich_9,
success,
ceo_8,
sell,
rights,
missouri_4,
ceo_12,
elections_6,
founded_19,
cash_3,
virginia,
elections_11,
revenue_2,
elections_4,
loss,
portfolio,
fine,
stats_19,
elections_2,
missouri_2,
missouri_20,
market_13,
college,
founded_1,
committee,
seats,
sell_14,
missouri_19,
founded_14,
governor,
market_2,
kitchen,
wisconsin,
stats_2,
stats_20,
consumption_6,
rich_5,
sell_4,
conflict,
stats_16,
elections,
tennessee,
missouri_3,
inc,
ceo_7,
culture_20,
million_17,
missouri_6,
bubble,
million_2,
companies,
sell_13,
political,
nyse_18,
consumption_3,
dividend,
ceo_14,
ceo_6,
office,
consumption_20,
ore,
cash_18,
housing,
stats_1,
stats_17,
society,
washington,
founded_6,
inflation,
nyse_3,
missouri_11,
million_15,
police,
stocks,
nyse,
health,
founded_12,
revenue_7,
consumption_14,
market_6,
million_5,
elections_1,
rich_11,
dow jones,
revenue_17,
democratic,
crash,
million_10,
rich_4,
culture,
nyse_1,
leverage,
nyse_2,
gold,
stats,
party,
culture_19,
ceo_2,
rich_3,
consumption_17,
missouri_17,
project,
travel,
gain,
sell_9,
rich_20,
founded_3,
fed,
culture_16,
cash_19,
economic,
religion,
founded_20,
ceo_4,
marketing,
revenue_18,
million_9,
ceo_17,
stats_6,
election,
cash_1,
massachusetts,
revenue_9,
texas,
rich_18,
cash_12,
target_return,
debt,
consumption_11,
culture_5,
community,
ceo_1,
culture_10,
million_16,
nyse_5,
financial,
consumption_7,
ceo_20,
management,
greed,
cash_15,
consumption_5,
consumption,
missouri_15,
million_14,
stats_5,
million_20,
market_9,
ceo_10,
stats_8,
elections_5,
sell_20,
ceo_9,
ltd,
fond,
stats_15,
million_7,
william,
cash_17,
tourism,
economy,
consumption_19,
missouri_7,
buy,
missouri_18,
hedge,
york,
minister,
industry,
ceo_11,
firm,
voters,
house,
revenue_6,
rich_17,
ceo,
fun,
headlines,
technology,
consumption_13,
elections_19,
cash_7,
legal,
finance,
present,
home,
culture_18,
market_14,
water,
sell_3,
culture_6,
culture_1,
senate,
returns,
ceo_15,
nyse_7,
cash_9,
ring,
million_13,
members,
rich_15,
market_16,
BUY AND HOLD,
culture_3,
bonds,
risk,
kentucky,
ceo_18,
founded,
elections_7,
rich_6,
judge,
founded_2,
missouri_5,
nyse_10,
freedom,
secretary,
politics,
car,
consumption_15,
products,
culture_7,
vermont,
restaurant,
federal,
growth,
ceo_19,
founded_15,
culture_9,
nyse_6,
stats_3,
environment,
sell_10,
sell_19,
stats_11,
revenue_16,
justice,
DOW JONES,
nasdaq,
marriage,
founded_7,
sell_17,
culture_2,
cash_6,
consume,
market_7,
sell_18,
nyse_11,
stats_9,
sell_7,
elections_9,
million_18,
color,
ceo_16,
