feature,feature_score
arts_8,0.04260496494018369
crisis_15,0.006221100203668062
democratic_15,0.006339476816957909
kentucky_1,0.042558657502148996
markets_15,0.006796109862836793
money_1,0.036780644484045374
republican_20,0.008801690552803398
rich_4,0.0025578938686637944
rights_2,0.005264495316221202
risk_3,0.014686894081655391
washington_20,0.013335523894818522
development_7,
elected,
services,
earnings,
media,
gain_16,
home_17,
short selling,
act_2,
cash_11,
economic_5,
economics,
home_8,
oil,
republican_1,
law,
credit,
washington_7,
invest,
missouri,
carolina,
development_19,
crisis,
money,
cash_16,
development_8,
development_20,
banking_17,
markets_6,
default,
metals,
crisis_12,
money_2,
government,
derivatives,
arts,
markets_18,
democratic_14,
happy,
rich,
world,
washington_18,
ohio,
crisis_18,
arts_14,
markets,
train,
arts_4,
money_10,
banking_11,
cash_4,
economic_2,
crisis_2,
lifestyle,
council,
cash_20,
case,
corporation,
kentucky_19,
rights_3,
act_16,
crisis_16,
markets_1,
stock market,
money_15,
economic_18,
district,
risk_14,
development_14,
markets_5,
pennsylvania,
home_15,
development_1,
investment,
chance,
republican_19,
kentucky_5,
rich_12,
democratic_10,
economic_12,
home_1,
money_18,
movement,
democratic_12,
home_19,
development_5,
financial markets,
kentucky_8,
cash,
movie,
markets_8,
development_10,
washington_14,
home_20,
democratic_17,
crisis_9,
rich_13,
washington_10,
gain_13,
profit,
cash_2,
markets_9,
republican,
rights_15,
banking_18,
cash_14,
rights_5,
georgia,
markets_2,
act,
gain_10,
million,
economic_13,
crisis_10,
gains,
markets_4,
arts_17,
markets_10,
labor,
rights_18,
bank,
rich_10,
act_19,
republican_6,
arts_12,
success,
sell,
kentucky_10,
kentucky_20,
markets_17,
republican_3,
cash_3,
virginia,
risk_20,
loss,
portfolio,
fine,
act_13,
risk_17,
college,
banking_4,
rich_8,
kitchen,
kentucky_12,
wisconsin,
act_20,
act_4,
conflict,
tennessee,
gain_17,
inc,
money_11,
bubble,
act_8,
companies,
money_7,
political,
gain_1,
dividend,
washington_15,
ore,
housing,
washington,
democratic_13,
police,
stocks,
health,
republican_15,
crisis_13,
act_9,
rich_11,
kentucky_16,
dow jones,
democratic,
crash,
gain_20,
act_10,
leverage,
rights_7,
gold,
stats,
party,
project,
travel,
gain,
fed,
economic,
arts_9,
economic_14,
banking_20,
money_8,
texas,
rich_18,
crisis_6,
target_return,
economic_7,
money_3,
debt,
kentucky_11,
republican_8,
crisis_3,
arts_18,
community,
money_16,
markets_19,
management,
greed,
risk_5,
banking_2,
home_11,
economic_10,
arts_13,
home_12,
republican_4,
ltd,
fond,
gain_7,
tourism,
banking_13,
risk_6,
buy,
arts_1,
hedge,
republican_14,
democratic_4,
minister,
crisis_5,
democratic_8,
gain_8,
act_17,
markets_14,
firm,
voters,
house,
rich_17,
rights_14,
democratic_3,
development_18,
ceo,
fun,
rights_11,
headlines,
technology,
cash_7,
present,
act_7,
washington_8,
washington_13,
banking_3,
rights_17,
returns,
ring,
members,
development_9,
kentucky_7,
kentucky,
arts_7,
democratic_20,
secretary,
car,
arts_2,
republican_5,
money_13,
restaurant,
development_15,
rights_13,
markets_3,
washington_6,
kentucky_3,
environment,
crisis_4,
arts_15,
markets_7,
justice,
DOW JONES,
nasdaq,
marriage,
development_4,
economic_9,
crisis_20,
rights_12,
crisis_14,
BUY AND HOLD,
republican_10,
color,
cash_5,
democratic_18,
court,
economic_11,
service,
trader,
global,
short sell,
rights_4,
arts_16,
washington_3,
security,
democratic_6,
votes,
cash_13,
development_2,
risk_11,
war,
opportunity,
crisis_7,
cash_10,
act_15,
money_17,
energy,
development_6,
social,
washington_4,
banking_6,
crisis_17,
food,
rich_19,
revenue,
gain_18,
banking,
banking_12,
republican_13,
home_14,
county,
home_18,
kentucky_4,
rights_10,
republican_7,
republican_2,
money_20,
economic_17,
union,
market,
economic_6,
transaction,
representatives,
development_12,
money_12,
development_11,
gain_15,
washington_5,
arts_3,
crisis_8,
rights_6,
forex,
ministry,
crisis_1,
democratic_19,
democratic_5,
banking_7,
risk_16,
banking_5,
act_6,
rich_16,
cancer,
business,
arts_11,
banking_1,
act_11,
holiday,
gain_14,
rights_8,
garden,
home_3,
washington_19,
return,
markets_11,
markets_12,
arts_20,
president,
rich_1,
washington_16,
arts_5,
gain_6,
cash_8,
gain_11,
risk_2,
washington_9,
rights_9,
rare earths,
development,
served,
rights_19,
risk_7,
democratic_9,
economic_15,
rich_14,
unemployment,
rich_2,
risk_4,
home_13,
markets_13,
rights_16,
illinois,
economic_3,
rich_9,
republican_9,
rights,
home_4,
kentucky_9,
gain_12,
economic_8,
republican_16,
banking_10,
development_13,
republican_11,
banking_19,
home_10,
money_9,
act_1,
committee,
seats,
banking_8,
governor,
risk_12,
risk_18,
rich_5,
elections,
banking_14,
home_5,
arts_6,
home_7,
office,
gain_19,
cash_18,
kentucky_2,
society,
development_16,
inflation,
risk_8,
nyse,
home_9,
republican_17,
arts_19,
gain_5,
culture,
democratic_11,
rich_3,
act_5,
economic_19,
banking_9,
risk_19,
democratic_2,
rich_20,
cash_19,
religion,
marketing,
act_12,
election,
economic_20,
cash_1,
massachusetts,
arts_10,
economic_16,
cash_12,
washington_1,
gain_9,
kentucky_6,
washington_12,
crisis_11,
home_16,
gain_2,
financial,
washington_2,
markets_20,
cash_15,
consumption,
democratic_1,
gain_3,
risk_13,
act_3,
william,
cash_17,
home_2,
risk_1,
risk_10,
economy,
act_14,
kentucky_13,
money_14,
york,
industry,
rich_7,
home_6,
kentucky_17,
markets_16,
money_4,
legal,
republican_18,
finance,
economic_4,
home,
banking_16,
water,
rights_20,
republican_12,
senate,
cash_9,
risk_9,
development_3,
rich_15,
crisis_19,
bonds,
risk,
economic_1,
washington_17,
founded,
rich_6,
judge,
democratic_7,
freedom,
politics,
washington_11,
kentucky_14,
risk_15,
kentucky_15,
money_5,
products,
vermont,
federal,
growth,
democratic_16,
kentucky_18,
development_17,
money_19,
rights_1,
gain_4,
act_18,
money_6,
cash_6,
consume,
banking_15,
blacklist,
