feature,feature_score
cash_1,0.0036746535431841586
cash_6,0.04941568527157281
crash_2,0.02106382069193593
debt_4,0.0006071057114174536
economics_2,0.04523822630294849
elected_3,0.04803586316310666
food_3,0.01759348116475447
food_14,0.03256559652458823
food_17,0.04120486896507589
lifestyle_5,0.02339303700099964
ltd_14,0.0464362935425513
media_10,0.04508737279688167
media_15,0.0003825946741490724
members_1,0.0056374047077381055
million_1,0.009967371737136977
money_13,0.004940248026117694
money_16,0.0050247391029221876
president_5,0.04543992976565338
restaurant_3,0.003923604467869087
rights_7,0.029602938111855267
rights_8,0.019982988620475362
stock_market_17,0.019888483334857807
development_7,
debt_7,
gold_6,
elected,
services,
food_11,
stock_market_11,
police_8,
earnings,
travel_9,
market_1,
media,
firm_10,
gold_12,
money_1,
business_16,
forex_2,
market_4,
short selling,
social_11,
cash_11,
unemployment_13,
oil_17,
president_9,
economic_5,
market_18,
economics,
members_17,
companies_5,
oil,
republican_1,
law,
credit,
washington_7,
invest,
missouri,
unemployment_11,
carolina,
development_19,
crisis,
money,
cash_16,
market_19,
development_8,
dividend_15,
food_18,
unemployment_9,
development_20,
restaurant_7,
default,
media_16,
unemployment_18,
industry_6,
vermont_13,
lifestyle_10,
lifestyle_7,
travel_1,
firm_9,
metals,
crisis_12,
money_2,
companies_14,
restaurant_4,
government,
derivatives,
nasdaq_3,
police_12,
ceo_5,
gold_4,
travel_10,
elected_15,
arts,
debt_15,
gold_17,
ceo_13,
happy,
companies_20,
rich,
world,
firm_11,
business_8,
forex_7,
washington_18,
ohio,
food_16,
crisis_18,
firm_5,
business_18,
economics_11,
markets,
oil_20,
train,
dividend_10,
firm_16,
money_10,
industry_5,
texas_16,
cash_4,
members_15,
travel_15,
economic_2,
ltd_3,
crisis_2,
crash_11,
business_5,
million_8,
lifestyle,
market_20,
council,
economics_20,
travel_19,
cash_20,
case,
corporation,
economics_10,
industry_3,
rights_3,
crisis_16,
dividend_13,
stock market,
members_11,
money_15,
economic_18,
district,
crash_19,
president_1,
lifestyle_2,
members_12,
restaurant_1,
gold_3,
business_14,
development_14,
market_10,
crash_6,
media_6,
dividend_3,
president_18,
pennsylvania,
crash_17,
development_1,
investment,
chance,
crash_7,
republican_19,
business_13,
travel_4,
social_20,
vermont_5,
business_3,
economics_4,
forex_15,
economic_12,
market_3,
market_8,
money_18,
police_19,
unemployment_15,
movement,
economics_7,
development_5,
police_18,
financial markets,
gold_16,
economics_18,
cash,
movie,
members_19,
development_10,
crash_15,
dividend_17,
business_1,
ltd_17,
business_4,
million_4,
oil_1,
firm_18,
companies_11,
market_15,
washington_14,
crisis_9,
stock_market_10,
washington_10,
profit,
cash_2,
stock_market_9,
economics_17,
stock_market_8,
police_7,
companies_10,
texas_5,
police_1,
social_13,
vermont_4,
