feature,feature_score
arts_4,0.005065180550078691
bank_7,0.03310689176595016
business_4,0.010701037448454595
business_8,0.0005030152961915072
case_8,0.0035831846936723497
case_14,0.01615105477308738
cash_1,0.025116264544233737
cash_4,0.0024891083618263227
cash_5,0.027213830824485512
cash_11,0.01864764389238615
housing_2,0.00872679331782311
judge_5,0.006875091210539942
justice_2,0.030420978579297642
pennsylvania_14,0.029194003028553298
products_19,0.0013296280171498905
republican_4,0.014842120101052842
return_19,0.00854395174695675
train_12,0.04834431380347273
federal_9,
political,
gold,
judge,
county_10,
return_16,
development_17,
college_16,
security_7,
stats_10,
car,
college,
credit_12,
food_13,
finance_11,
restaurant,
freedom,
garden,
finance,
arts_5,
house_12,
york_17,
federal_14,
train_10,
members_1,
service_15,
secretary,
york_11,
services_2,
services_4,
college_4,
marketing_19,
tourism,
global_5,
service_19,
garden_8,
rare earths,
finance_8,
train_3,
ltd_19,
transaction,
leverage,
holiday_13,
inc_7,
pennsylvania_11,
case_18,
community_5,
service_10,
housing_4,
development_12,
members_12,
finance_9,
stats_16,
health_14,
community_7,
business_3,
judge_9,
security_19,
financial_18,
holiday_14,
justice_3,
bank_17,
justice_13,
marketing_20,
garden_3,
energy_3,
services_10,
cancer_11,
president_8,
wisconsin_14,
cash_14,
technology_9,
cancer_13,
color_1,
BUY AND HOLD,
development,
georgia_1,
kentucky_8,
president_18,
seats,
office_20,
cash_13,
development_9,
house_16,
service_9,
york_13,
development_2,
technology_5,
stats_7,
house_19,
pennsylvania_1,
cancer_7,
services_8,
county_15,
politics_4,
office_3,
founded,
credit_17,
inc_13,
energy_8,
services_16,
corporation_7,
case_16,
train_13,
consumption,
market_13,
stats,
arts,
ceo,
bank_1,
holiday_7,
dividend,
case_5,
federal_6,
earnings_13,
corporation_18,
business_1,
arts_6,
lifestyle,
ltd_18,
food_4,
federal_4,
service_11,
bank_18,
corporation_5,
market_10,
office_9,
fun_6,
service_17,
project,
earnings_4,
york_15,
ltd_13,
fun_8,
earnings,
security_17,
marketing,
development_20,
financial_1,
holiday_17,
health_7,
georgia_17,
business_9,
fun_11,
tennessee,
ltd_17,
security_11,
case_4,
marketing_2,
college_19,
house_4,
health_5,
virginia,
marketing_5,
york,
economic_8,
financial_11,
pennsylvania_8,
credit_4,
