feature,feature_score
blacklist_2,0.020611121981872666
blacklist_11,0.04079276680811302
buy_14,0.011134604671761477
committee_6,0.010428036477012218
committee_9,0.0051350034099961524
economy_4,0.012727674048492808
holiday_5,0.00027876514114795437
ministry_7,0.001145324905659754
elected,
services,
economy_13,
holiday_17,
court,
earnings,
media,
service,
trader,
buy_16,
buy_5,
global,
short selling,
short sell,
ministry_4,
lifestyle_16,
ministry_16,
security,
votes,
economics,
oil,
economy_9,
war,
opportunity,
blacklist_3,
law,
credit,
returns_18,
economy_20,
invest,
missouri,
energy,
social,
economy_18,
buy_9,
committee_10,
food,
carolina,
revenue,
economy_1,
crisis,
money,
banking,
committee_15,
ministry_2,
county,
holiday_20,
holiday_19,
default,
ministry_15,
union,
lifestyle_10,
lifestyle_7,
metals,
buy_13,
government,
derivatives,
market,
transaction,
representatives,
lifestyle_15,
ministry_18,
lifestyle_4,
arts,
committee_5,
happy,
rich,
world,
blacklist_13,
blacklist_19,
ohio,
markets,
train,
buy_6,
color,
forex,
ministry,
ministry_17,
blacklist_12,
lifestyle,
council,
committee_16,
case,
corporation,
blacklist_1,
cancer,
buy_15,
business,
stock market,
holiday_2,
district,
holiday,
lifestyle_2,
garden,
returns_13,
holiday_1,
holiday_10,
blacklist_17,
returns_19,
pennsylvania,
economy_12,
return,
investment,
chance,
lifestyle_1,
president,
blacklist_5,
blacklist_16,
holiday_9,
lifestyle_5,
movement,
holiday_6,
buy_3,
ministry_1,
ministry_12,
financial markets,
cash,
movie,
returns_10,
rare earths,
committee_7,
development,
returns_14,
served,
returns_1,
returns_9,
buy_4,
profit,
lifestyle_6,
ministry_11,
returns_7,
republican,
holiday_16,
georgia,
act,
million,
unemployment,
gains,
holiday_4,
labor,
blacklist_14,
ministry_5,
economy_6,
ministry_13,
bank,
lifestyle_20,
illinois,
lifestyle_18,
success,
buy_19,
sell,
blacklist_10,
rights,
holiday_13,
buy_7,
economy_2,
virginia,
lifestyle_3,
economy_14,
loss,
portfolio,
fine,
buy_1,
holiday_7,
college,
committee,
returns_4,
seats,
returns_6,
governor,
kitchen,
committee_18,
wisconsin,
committee_19,
conflict,
elections,
tennessee,
inc,
bubble,
lifestyle_8,
companies,
political,
dividend,
economy_17,
blacklist_9,
lifestyle_9,
office,
committee_1,
committee_13,
ore,
housing,
buy_20,
society,
washington,
lifestyle_14,
inflation,
ministry_20,
economy_5,
police,
stocks,
nyse,
health,
ministry_14,
blacklist_4,
committee_14,
holiday_12,
economy_15,
economy_19,
dow jones,
democratic,
crash,
culture,
leverage,
gold,
holiday_15,
stats,
party,
holiday_8,
buy_12,
returns_16,
lifestyle_11,
project,
travel,
gain,
committee_20,
committee_12,
economy_10,
fed,
religion,
economy_16,
economic,
marketing,
ministry_10,
committee_2,
election,
economy_11,
massachusetts,
returns_2,
texas,
target_return,
buy_2,
returns_11,
debt,
community,
financial,
lifestyle_12,
management,
greed,
ministry_19,
consumption,
economy_8,
committee_4,
blacklist_8,
holiday_18,
returns_17,
ltd,
fond,
committee_17,
william,
holiday_3,
tourism,
blacklist_6,
economy,
returns_12,
returns_20,
returns_15,
blacklist_20,
buy,
economy_7,
hedge,
holiday_11,
buy_10,
york,
ministry_8,
buy_11,
minister,
industry,
lifestyle_17,
firm,
voters,
house,
ceo,
fun,
headlines,
technology,
ministry_6,
legal,
finance,
present,
home,
buy_8,
water,
blacklist_15,
senate,
returns,
returns_8,
ring,
members,
bonds,
buy_18,
risk,
kentucky,
founded,
judge,
blacklist_18,
committee_3,
returns_5,
holiday_14,
freedom,
secretary,
politics,
lifestyle_13,
blacklist_7,
car,
committee_8,
products,
vermont,
restaurant,
federal,
growth,
committee_11,
environment,
justice,
DOW JONES,
nasdaq,
marriage,
lifestyle_19,
ministry_3,
returns_3,
economy_3,
consume,
buy_17,
BUY AND HOLD,
blacklist,
ministry_9,
