feature,feature_score
chance_16,0.03505403182594473
consume_13,0.04574807409340117
dividend_2,0.003924157500160013
dividend_11,0.018161182916433777
dow_jones_1,0.02788860497453411
election_17,0.0437922076334646
fun_10,0.04275214666819098
governor_13,0.04901591250915602
growth_3,0.042349646348006184
growth_8,0.034147240205600386
growth_13,0.007726372211518063
headlines_3,0.03654352849260359
hedge_1,0.032775030100817934
labor_15,0.007480591086366164
senate_11,0.021070859630102173
senate_12,0.009669387906895553
pennsylvania,
dow_jones_16,
senate_14,
dow_jones_17,
home,
ministry_5,
fine,
fine_10,
carolina,
illinois,
investment,
virginia,
leverage,
markets_4,
president,
growth_2,
labor_16,
case,
labor_6,
nasdaq_12,
dividend_1,
county,
headlines_9,
environment,
bubble,
elections_1,
nasdaq_5,
money,
headlines_11,
buy,
college,
consume_2,
revenue_2,
crash,
secretary_10,
governor_7,
legal,
elected,
dow_jones_7,
labor_17,
derivatives,
chance_11,
ring_19,
management,
fine_6,
fine_5,
services,
fun_13,
revenue_5,
labor_18,
governor_6,
committee,
rich,
election_18,
governor_10,
dow_jones_3,
fine_17,
dividend,
culture,
earnings_10,
labor_20,
growth_19,
labor_19,
growth_7,
election_5,
election_3,
consume_1,
election_11,
secretary_12,
labor_14,
revenue_8,
election_2,
election_10,
secretary_3,
dividend_8,
million,
portfolio,
dividend_17,
ministry_12,
dow_jones_18,
security,
police,
nasdaq_19,
election_8,
growth_14,
nasdaq_6,
secretary_8,
ring_20,
earnings_15,
marketing,
election_12,
fine_13,
fine_16,
hedge_16,
markets_11,
chance_12,
earnings_17,
wisconsin,
nasdaq_14,
nasdaq_17,
ring_5,
dividend_7,
products,
party,
dividend_18,
headlines_14,
happy,
growth_11,
success,
election_6,
short sell,
fun_4,
hedge_7,
nasdaq_9,
present,
elections_4,
votes,
markets_12,
elections_3,
growth,
fine_19,
senate,
ministry_4,
markets_2,
district,
earnings_4,
labor_5,
dow_jones_15,
return,
dividend_6,
labor,
ministry_15,
secretary_4,
hedge_12,
election_4,
elections_20,
garden,
fun_3,
senate_18,
labor_1,
consume_11,
hedge_20,
political,
conflict,
dividend_5,
revenue_13,
headlines_13,
nasdaq_15,
earnings_6,
chance_1,
bank,
default,
society,
fun_2,
growth_5,
fun_16,
bonds,
markets_18,
governor_17,
nasdaq_16,
fine_15,
markets_14,
labor_10,
revenue_19,
democratic,
revenue_18,
governor_9,
loss,
dividend_10,
earnings_13,
dow_jones_20,
chance_9,
earnings_1,
revenue_15,
secretary_1,
elections_10,
secretary,
nasdaq_2,
governor_18,
ring_14,
dow jones,
headlines_12,
chance_6,
earnings_20,
fine_20,
act,
ring_13,
markets_19,
chance_19,
markets_10,
secretary_5,
ring_4,
fond,
consume,
credit,
firm,
development,
hedge_10,
senate_17,
oil,
dividend_12,
consume_3,
growth_18,
consume_20,
fun_5,
consume_6,
cash,
senate_9,
hedge_5,
dow_jones_8,
senate_13,
consume_19,
elections_5,
hedge_8,
metals,
inflation,
global,
governor_8,
marriage,
william,
fun_6,
banking,
crisis,
dow_jones_6,
greed,
governor_14,
headlines_20,
ring_12,
revenue,
senate_3,
consume_14,
ring,
revenue_16,
ring_10,
nasdaq_18,
community,
labor_4,
service,
labor_12,
revenue_4,
revenue_20,
ring_16,
elections_13,
nasdaq_11,
election_20,
dividend_16,
ministry_18,
finance,
hedge_19,
ministry_3,
revenue_9,
hedge_6,
food,
labor_11,
gold,
ring_17,
election_1,
markets_15,
revenue_3,
elections_18,
chance_10,
governor_3,
growth_12,
hedge_13,
headlines_19,
hedge_18,
target_return,
revenue_1,
movement,
earnings_7,
technology,
forex,
ring_15,
dow_jones_4,
markets_9,
financial,
unemployment,
stats,
fine_11,
elections_6,
earnings_14,
trader,
ministry_1,
minister,
transaction,
chance_17,
hedge_3,
dow_jones_2,
growth_16,
hedge_15,
headlines,
war,
office,
ring_9,
DOW JONES,
dividend_20,
dividend_13,
health,
secretary_18,
gains,
consume_10,
color,
earnings_9,
justice,
corporation,
senate_1,
governor_5,
headlines_16,
chance_18,
travel,
freedom,
gain,
headlines_1,
ministry_20,
sell,
senate_5,
governor_1,
earnings_18,
headlines_18,
risk,
senate_2,
ministry_13,
fun_20,
project,
fun_7,
ministry_7,
dow_jones_13,
senate_19,
fun_14,
hedge_4,
consume_4,
stocks,
elections_17,
media,
dow_jones_5,
secretary_11,
ring_3,
social,
fun_11,
fun_17,
secretary_20,
market,
nasdaq_4,
headlines_10,
kitchen,
growth_15,
invest,
fun_15,
fun_8,
ring_6,
vermont,
secretary_16,
nasdaq_1,
world,
senate_15,
