feature,feature_score
founded_7,0.020560754735225367
founded_9,0.037366198490190114
inflation_13,0.04436105134985456
inflation_16,0.03469338109744953
lifestyle_3,0.013342966497835666
republican_14,0.007310251702113596
republican_17,
industry_11,
cancer_12,
security_7,
derivatives_14,
county,
security_1,
security,
nyse_2,
project_2,
industry_13,
returns_13,
lifestyle_19,
conflict,
cancer_1,
community_10,
derivatives_4,
seats,
environment_11,
founded_5,
inflation_19,
republican_12,
greed,
derivatives_15,
lifestyle_16,
nyse_20,
council,
debt,
markets,
banking_4,
revenue_7,
community_9,
consumption_9,
gold,
derivatives_1,
project_15,
carolina,
industry_3,
risk,
corporation,
credit,
banking_1,
BUY AND HOLD,
portfolio,
industry_9,
banking_14,
founded_2,
project_11,
security_20,
holiday_15,
judge,
banking_20,
cancer_14,
security_18,
founded_11,
car,
cancer,
nyse_6,
environment_1,
revenue_11,
security_9,
companies_9,
nyse_12,
virginia,
returns_15,
forex,
massachusetts,
returns_6,
revenue_1,
nyse_14,
bubble,
management,
companies_10,
inflation_5,
vermont,
founded_3,
lifestyle_15,
industry_5,
oil,
cancer_18,
companies_18,
industry_20,
republican_7,
banking_11,
environment_3,
community_16,
environment_19,
cancer_11,
community_5,
lifestyle_13,
banking,
security_13,
founded_6,
college,
derivatives_9,
wisconsin,
founded_16,
derivatives_18,
project_16,
republican_16,
party_6,
health,
nyse_3,
law,
return,
republican_15,
georgia,
revenue_12,
holiday_10,
inflation_3,
cancer_2,
nyse_9,
ltd,
party_19,
consumption_17,
industry_16,
companies_16,
cancer_8,
financial,
loss,
cancer_6,
union,
derivatives_3,
banking_2,
party_15,
social,
ring,
founded_8,
crisis,
companies_2,
community_14,
inflation_9,
founded_20,
inflation_6,
lifestyle_2,
success,
revenue_5,
banking_10,
ceo,
members,
ministry,
lifestyle_14,
holiday_1,
revenue_18,
revenue_9,
derivatives_12,
industry_2,
companies_13,
derivatives_8,
holiday_5,
inflation_1,
york,
stocks,
dow jones,
ore,
derivatives_6,
nyse_13,
religion,
hedge,
government,
derivatives_19,
society,
invest,
movie,
party_1,
security_19,
consumption_5,
cancer_20,
holiday_4,
dividend,
election,
nyse_17,
party_17,
industry_19,
pennsylvania,
holiday_14,
community_4,
minister,
environment_9,
founded_14,
returns_1,
marketing,
legal,
inflation_8,
community_11,
returns_3,
finance,
project_12,
environment_5,
lifestyle_12,
companies_14,
nyse_18,
