feature,feature_score
crash_14,0.03436733530299586
fun_15,0.03313969149259975
holiday_1,0.03991450479903426
markets_15,0.015793658421555733
nyse_1,0.008477975603163013
served_9,0.004321669289689217
served_10,0.0034487005023409534
pennsylvania,
illinois_2,
nyse_14,
home,
fine,
carolina,
risk_9,
illinois,
investment,
virginia,
holiday_3,
house_7,
crash_9,
financial_markets_16,
leverage,
markets_4,
president,
republican_12,
case,
tourism_1,
kentucky_6,
dividend_1,
county,
environment,
bubble,
kentucky_10,
fun_10,
elections_1,
money,
movement_2,
return_15,
movement_8,
crisis_16,
buy,
college,
success_1,
financial_markets_11,
crash,
crisis_12,
republican_7,
voters_20,
legal,
elected,
derivatives,
house_10,
movement_5,
financial_markets_8,
management,
republican_18,
virginia_16,
success_8,
tourism_13,
house_20,
services,
fun_13,
holiday_2,
risk_20,
voters_1,
crash_4,
republican_3,
committee,
virginia_17,
voters_4,
rich,
holiday_18,
kentucky_19,
return_12,
virginia_10,
dividend,
virginia_9,
culture,
holiday_17,
holiday_4,
nyse_2,
movement_10,
risk_19,
nyse_5,
voters_16,
served_2,
virginia_12,
success_2,
house_16,
dividend_8,
million,
return_9,
portfolio,
dividend_17,
house_9,
nyse_11,
security,
police,
return_16,
virginia_8,
crisis_7,
movement_4,
movement_7,
tourism_8,
financial_markets_14,
house_1,
marketing,
markets_11,
republican_2,
crisis_8,
served_3,
wisconsin,
virginia_14,
tourism_20,
dividend_7,
products,
party,
kentucky_14,
dividend_18,
happy,
kentucky_2,
success,
short sell,
fun_4,
crisis_6,
movement_9,
voters_7,
present,
elections_4,
votes,
markets_12,
elections_3,
tourism_5,
growth,
crisis_3,
virginia_20,
financial_markets_12,
crash_3,
senate,
illinois_9,
markets_2,
district,
movement_12,
served_7,
illinois_10,
return,
dividend_6,
labor,
illinois_1,
elections_20,
garden,
fun_3,
crash_19,
political,
conflict,
virginia_18,
dividend_5,
house_5,
crash_8,
kentucky_7,
return_20,
voters_15,
crisis_1,
holiday_14,
fun_2,
bank,
default,
society,
voters_5,
crisis_15,
fun_16,
bonds,
markets_18,
return_11,
markets_14,
virginia_2,
voters_9,
movement_1,
illinois_20,
crash_6,
kentucky_8,
republican_10,
democratic,
crash_10,
return_10,
voters_8,
loss,
dividend_10,
voters_2,
republican_1,
voters_11,
holiday_8,
elections_10,
secretary,
tourism_7,
dow jones,
illinois_12,
act,
risk_4,
markets_19,
success_20,
markets_10,
house_3,
served_12,
fond,
consume,
credit,
firm,
development,
tourism_4,
risk_6,
holiday_11,
oil,
movement_11,
served_20,
dividend_12,
crash_5,
risk_12,
kentucky_13,
crisis_2,
fun_5,
cash,
virginia_5,
voters_6,
success_15,
success_5,
elections_5,
served_13,
metals,
nyse_3,
inflation,
global,
risk_11,
marriage,
william,
fun_6,
banking,
crisis,
virginia_3,
risk_17,
greed,
risk_1,
return_6,
nyse_10,
revenue,
illinois_19,
financial_markets_4,
ring,
republican_9,
republican_6,
success_17,
crisis_17,
community,
service,
crisis_18,
elections_13,
republican_13,
tourism_16,
dividend_16,
finance,
risk_15,
kentucky_5,
food,
gold,
success_19,
tourism_12,
served_18,
crisis_13,
elections_18,
movement_13,
voters_3,
target_return,
movement,
technology,
return_3,
virginia_4,
risk_2,
forex,
markets_9,
financial,
illinois_16,
unemployment,
stats,
elections_6,
trader,
served_11,
minister,
transaction,
holiday_10,
headlines,
nyse_9,
war,
tourism_14,
dividend_11,
illinois_17,
office,
republican_8,
DOW JONES,
dividend_20,
house_13,
voters_17,
dividend_13,
health,
kentucky_9,
virginia_11,
return_1,
crash_11,
gains,
return_14,
nyse_12,
color,
republican_19,
justice,
corporation,
crash_1,
crash_20,
served_16,
crisis_9,
kentucky_4,
success_11,
travel,
freedom,
gain,
crash_17,
financial_markets_6,
crisis_20,
success_7,
sell,
voters_10,
risk,
fun_20,
project,
crisis_19,
fun_7,
fun_14,
stocks,
republican_17,
crisis_5,
movement_18,
virginia_15,
elections_17,
movement_6,
media,
social,
fun_11,
fun_17,
risk_13,
market,
virginia_1,
kitchen,
illinois_5,
invest,
fun_8,
holiday_16,
holiday_13,
nyse_13,
illinois_13,
nyse_15,
served_6,
house_11,
vermont,
world,
crisis_11,
financial_markets_19,
washington,
house_12,
holiday_20,
restaurant,
risk_5,
companies,
rights,
fun_1,
movement_19,
financial_markets_13,
served_5,
financial_markets_18,
holiday_5,
elections_14,
elections_7,
tourism_11,
republican_14,
republican_16,
crash_15,
markets_1,
kentucky,
movement_14,
virginia_6,
fun_12,
risk_3,
crisis_4,
success_10,
religion,
georgia,
nyse_8,
success_3,
crash_13,
ceo,
house_2,
financial_markets_2,
government,
served,
earnings,
return_19,
illinois_3,
illinois_8,
house_18,
voters_14,
financial_markets_15,
markets_16,
served_1,
industry,
success_13,
success_16,
house_15,
massachusetts,
ore,
republican_15,
illinois_15,
served_14,
business,
illinois_4,
nyse_7,
inc,
risk_18,
voters_13,
governor,
economic,
movie,
stock market,
kentucky_1,
elections_9,
tourism_6,
movement_15,
BUY AND HOLD,
debt,
york,
short selling,
illinois_7,
virginia_7,
kentucky_17,
return_17,
law,
consumption,
crash_2,
crash_12,
fun,
dividend_4,
dividend_19,
virginia_19,
lifestyle,
voters,
economy,
republican,
house_19,
republican_11,
success_4,
return_4,
illinois_14,
house_4,
elections,
markets_8,
illinois_18,
risk_7,
missouri,
nyse_6,
served_8,
dividend_2,
financial_markets_10,
elections_19,
fun_19,
ltd,
nasdaq,
kentucky_15,
fun_18,
cancer,
tourism_9,
fed,
nyse_16,
profit,
elections_11,
founded,
tourism_18,
holiday_7,
markets_7,
returns,
texas,
crash_16,
financial_markets_20,
representatives,
crash_18,
water,
kentucky_20,
kentucky_3,
movement_20,
financial_markets_17,
council,
virginia_13,
hedge,
financial_markets_5,
republican_20,
nyse,
elections_12,
holiday_6,
election,
seats,
nyse_18,
dividend_14,
kentucky_16,
tourism_2,
tourism_10,
house_8,
federal,
kentucky_18,
markets_3,
dividend_3,
markets,
republican_4,
holiday_9,
house_14,
financial markets,
republican_5,
politics,
train,
dividend_9,
return_18,
kentucky_12,
markets_13,
risk_8,
markets_17,
risk_16,
voters_12,
served_17,
energy,
blacklist,
court,
crisis_10,
served_19,
movement_16,
tourism_15,
crisis_14,
crash_7,
elections_2,
arts,
holiday_19,
voters_18,
markets_20,
nyse_17,
financial_markets_3,
tourism_17,
voters_19,
nyse_19,
house_6,
risk_10,
opportunity,
financial_markets_9,
tourism_19,
elections_16,
return_5,
car,
success_12,
elections_15,
success_9,
holiday_12,
markets_6,
return_8,
nyse_20,
movement_17,
elections_8,
success_18,
house,
tennessee,
house_17,
movement_3,
dividend_15,
success_6,
illinois_6,
served_4,
served_15,
kentucky_11,
members,
return_13,
return_2,
chance,
risk_14,
nyse_4,
ohio,
markets_5,
tourism_3,
tourism,
union,
return_7,
rare earths,
housing,
judge,
fun_9,
ministry,
financial_markets_7,
holiday,
economics,
illinois_11,
financial_markets_1,
success_14,
holiday_15,
