feature,feature_score
economic_20,0.04216310795466984
leverage_7,0.006366240745120424
leverage_11,0.027292880226453833
leverage_19,0.04314518835497439
markets_3,0.005101458607856499
markets_8,0.04643031546589117
stats_9,0.04983150097590527
stats_19,0.00426268133795381
pennsylvania,
markets_10,
bonds,
DOW_JONES_12,
housing,
invest,
sell,
stats_16,
economic_5,
war,
fun_17,
gold,
dividend_6,
default_18,
bonds_19,
stats_18,
culture,
stats_5,
default_12,
leverage_9,
bonds_8,
greed,
DOW_JONES_6,
target_return,
fun_15,
markets_18,
project,
dividend_8,
gains,
fun_7,
markets_13,
voters,
republican,
DOW_JONES_3,
fed,
happy,
buy,
economic_4,
markets_16,
secretary,
consumption,
judge,
chance,
york,
default,
returns,
fun_3,
car,
DOW_JONES_5,
DOW_JONES_16,
minister,
fun_2,
economy,
default_7,
default_17,
default_8,
dividend_13,
rare earths,
economic_7,
short selling,
financial,
dividend_14,
leverage_16,
hedge,
kitchen,
default_2,
stats_3,
leverage,
fun_9,
bubble,
ceo,
markets_2,
train,
DOW_JONES_10,
ore,
DOW_JONES_17,
credit,
ring,
debt,
earnings,
fond,
fun_12,
stats_1,
votes,
default_1,
default_5,
profit,
dividend_9,
justice,
banking,
bonds_13,
bonds_1,
markets_19,
leverage_6,
lifestyle,
leverage_12,
default_10,
stats_15,
dividend_3,
portfolio,
movie,
fun_10,
success,
fun_6,
political,
forex,
restaurant,
leverage_18,
DOW_JONES_11,
stats_11,
leverage_1,
default_4,
crash,
stats_7,
DOW_JONES_4,
federal,
house,
markets_12,
carolina,
industry,
college,
wisconsin,
money,
derivatives,
global,
court,
stats_4,
fine,
bonds_11,
party,
consume,
elections,
DOW_JONES_9,
rich,
risk,
dividend_11,
markets_14,
dividend_18,
massachusetts,
labor,
markets_5,
bonds_3,
dividend_10,
service,
economic_13,
gain,
community,
revenue,
economic_15,
dividend_7,
services,
seats,
business,
movement,
leverage_5,
arts,
dividend_15,
default_9,
rights,
stats,
investment,
leverage_17,
DOW_JONES_14,
color,
georgia,
inflation,
stats_14,
short sell,
illinois,
dividend_4,
leverage_15,
dividend_17,
firm,
committee,
representatives,
stats_6,
economic_19,
economic_14,
metals,
politics,
economic_2,
unemployment,
freedom,
bonds_4,
economic_3,
DOW_JONES_2,
marriage,
dividend_16,
economics,
economic_16,
markets_7,
fun_11,
cancer,
finance,
economic_6,
world,
default_19,
travel,
markets_6,
ltd,
markets_1,
economic_18,
district,
default_3,
economic_10,
religion,
media,
case,
dividend_1,
default_20,
financial markets,
loss,
founded,
dividend_20,
garden,
DOW_JONES_15,
leverage_2,
economic,
markets_11,
bonds_6,
stats_17,
environment,
DOW_JONES_1,
law,
office,
fun_5,
marketing,
fun_4,
million,
companies,
fun_1,
transaction,
police,
markets_20,
markets,
stats_12,
william,
stats_20,
nasdaq,
crisis,
present,
economic_11,
dow jones,
economic_17,
dividend_19,
market,
bonds_16,
election,
economic_8,
tennessee,
cash,
dividend_12,
headlines,
governor,
inc,
leverage_8,
elected,
leverage_3,
bonds_20,
virginia,
act,
fun_20,
food,
missouri,
DOW_JONES_13,
stats_8,
kentucky,
stats_2,
union,
council,
corporation,
default_15,
leverage_14,
tourism,
DOW_JONES_18,
DOW_JONES_8,
fun,
default_14,
stats_10,
bonds_5,
return,
bonds_15,
democratic,
stocks,
bonds_12,
leverage_10,
DOW_JONES_7,
social,
bonds_18,
members,
default_13,
leverage_13,
washington,
fun_16,
government,
stock market,
markets_9,
energy,
legal,
growth,
home,
BUY AND HOLD,
bonds_9,
stats_13,
trader,
county,
security,
markets_17,
economic_1,
bonds_14,
senate,
served,
bonds_7,
water,
technology,
fun_8,
economic_9,
management,
default_16,
leverage_20,
nyse,
dividend_5,
blacklist,
development,
ministry,
leverage_4,
society,
fun_18,
conflict,
oil,
fun_14,
fun_19,
opportunity,
bonds_10,
bank,
fun_13,
dividend,
DOW JONES,
vermont,
economic_12,
products,
default_6,
holiday,
DOW_JONES_20,
default_11,
ohio,
bonds_17,
texas,
markets_4,
dividend_2,
health,
markets_15,
bonds_2,
president,
DOW_JONES_19,
