feature,feature_score
ceo_20,0.004844981315598033
consume_6,0.0018363720111079067
corporation_16,0.0003012428074919209
debt_10,0.00013590437246150124
debt_16,0.04365050093143456
dividend_2,0.021024608656544777
dividend_9,0.0380286810812983
dividend_20,0.031584617432496694
gain_13,0.00470719271421894
gain_15,0.04930269986498706
gain_16,0.019167289943564154
headlines_6,0.030186597614123727
headlines_10,0.049401825283352546
labor_12,0.02826029270867162
world_11,0.036777123327584274
missouri_10,
labor_9,
consume_3,
elections_3,
dividend_1,
risk_18,
missouri_5,
county,
missouri_18,
security,
elections_1,
returns_13,
gain_7,
gain_6,
consume_8,
elections_9,
conflict,
seats,
dividend_12,
gain_8,
crisis_1,
election_7,
governor_19,
greed,
corporation_14,
council,
risk_1,
debt,
markets,
ceo_6,
democratic_14,
election_3,
gold,
world_4,
carolina,
world_15,
risk,
corporation,
credit,
debt_1,
election_12,
BUY AND HOLD,
portfolio,
debt_13,
labor_6,
consume_2,
governor_12,
judge,
election_13,
governor_10,
corporation_10,
world_20,
headlines_11,
democratic_12,
car,
cancer,
default_19,
virginia,
election_14,
returns_15,
forex,
governor_3,
massachusetts,
forex_14,
ceo_8,
crisis_12,
labor_19,
returns_6,
bubble,
management,
vermont,
elections_7,
corporation_11,
oil,
democratic_3,
elections_19,
ceo_9,
risk_6,
default_18,
gain_5,
consume_5,
banking,
elections_18,
labor_3,
college,
corporation_8,
forex_16,
risk_11,
risk_17,
forex_3,
governor_4,
democratic_17,
wisconsin,
missouri_19,
gain_18,
consume_14,
governor_16,
health,
consume_1,
law,
return,
democratic_9,
georgia,
crisis_2,
default_2,
forex_2,
ltd,
governor_7,
election_15,
labor_4,
financial,
loss,
default_17,
union,
world_16,
gain_19,
debt_19,
elections_8,
world_5,
ceo_16,
social,
risk_3,
ring,
forex_1,
crisis,
debt_4,
governor_9,
missouri_16,
debt_12,
gain_12,
gain_11,
success,
ceo,
members,
ministry,
debt_17,
labor_18,
world_18,
headlines_2,
headlines_14,
risk_2,
election_1,
corporation_3,
york,
missouri_7,
stocks,
corporation_18,
dow jones,
ore,
religion,
