feature,feature_score
dividend_3,0.009041936160589705
dow_jones_8,0.046546042851192605
earnings_11,0.035448519637419164
freedom_17,0.025314147399801718
house_20,0.014323424856338434
million_5,0.008210966459264689
money_14,0.03720133463040973
representatives_2,0.02038133172121928
representatives_4,0.010112092135745113
representatives_12,0.03534118019466987
returns_2,0.009031738961272176
served_4,0.0007153355872883065
served_10,0.0035498112986372494
stocks_7,0.042169158578402
stocks_9,0.013760484089450553
transaction_17,0.04247742649993231
bonds,
house_1,
invest,
sell,
gold_19,
house_4,
war,
transaction_3,
house_6,
freedom_14,
served_18,
greed,
oil_5,
transaction_11,
served_8,
DOW_JONES_6,
stocks_16,
oil_2,
million_1,
oil_3,
stocks_1,
dividend_8,
fun_7,
returns_20,
representatives_9,
DOW_JONES_3,
fed,
million_20,
million_2,
buy,
oil_20,
judge,
chance,
york,
freedom_19,
million_17,
served_5,
car,
oil_10,
minister,
fun_2,
money_8,
short selling,
dividend_14,
justice_10,
house_9,
freedom_4,
hedge,
kitchen,
judge_10,
leverage,
fun_9,
bubble,
train,
ore,
credit,
transaction_1,
debt,
stocks_14,
earnings,
fond,
stocks_18,
served_19,
judge_18,
earnings_16,
freedom_6,
house_8,
oil_19,
returns_18,
freedom_16,
profit,
justice,
dow_jones_16,
transaction_18,
freedom_5,
oil_18,
judge_17,
portfolio,
dow_jones_15,
fun_6,
gold_12,
political,
forex,
restaurant,
DOW_JONES_11,
DOW_JONES_4,
federal,
judge_9,
carolina,
earnings_8,
money,
judge_15,
house_16,
global,
returns_15,
house_12,
dow_jones_7,
fine,
party,
justice_14,
returns_17,
rich,
dividend_18,
gold_9,
dow_jones_13,
judge_4,
returns_5,
service,
money_1,
community,
stocks_10,
judge_14,
dividend_7,
services,
seats,
movement,
justice_6,
returns_1,
transaction_15,
justice_7,
investment,
inflation,
freedom_13,
gold_16,
illinois,
dow_jones_18,
representatives_3,
transaction_8,
dividend_4,
justice_15,
firm,
stocks_17,
representatives_7,
gold_2,
oil_14,
representatives_13,
metals,
politics,
gold_15,
transaction_19,
dow_jones_12,
million_11,
served_3,
DOW_JONES_2,
economics,
fun_11,
representatives_1,
freedom_20,
earnings_20,
ltd,
earnings_14,
judge_6,
justice_1,
house_7,
case,
dividend_1,
earnings_18,
founded,
judge_5,
dividend_20,
judge_12,
stocks_8,
DOW_JONES_15,
economic,
law,
representatives_11,
returns_7,
money_16,
million,
judge_2,
police,
judge_8,
markets,
earnings_1,
present,
returns_14,
served_14,
house_5,
dow_jones_4,
house_3,
tennessee,
dividend_12,
representatives_6,
headlines,
inc,
elected,
virginia,
returns_4,
served_2,
transaction_6,
million_6,
food,
DOW_JONES_13,
money_11,
union,
million_13,
served_20,
dow_jones_17,
oil_15,
gold_3,
earnings_9,
gold_14,
representatives_20,
return,
freedom_8,
stocks,
transaction_20,
washington,
stock market,
justice_17,
oil_1,
legal,
home,
justice_4,
dow_jones_1,
served_9,
senate,
served,
water,
technology,
returns_13,
served_13,
nyse,
freedom_10,
dividend_5,
blacklist,
development,
ministry,
society,
fun_18,
conflict,
money_17,
stocks_5,
fun_19,
transaction_7,
served_17,
judge_3,
dividend,
DOW JONES,
vermont,
representatives_19,
house_13,
products,
served_16,
freedom_11,
representatives_10,
holiday,
dow_jones_9,
money_3,
ohio,
house_17,
texas,
million_19,
dividend_2,
health,
president,
DOW_JONES_19,
judge_20,
pennsylvania,
representatives_14,
DOW_JONES_12,
housing,
money_2,
fun_17,
gold,
dividend_6,
money_13,
culture,
representatives_5,
earnings_10,
house_19,
target_return,
returns_12,
fun_15,
justice_3,
served_15,
earnings_19,
project,
house_15,
oil_7,
gains,
justice_18,
voters,
republican,
happy,
earnings_17,
secretary,
consumption,
default,
returns,
judge_13,
fun_3,
DOW_JONES_5,
judge_11,
justice_20,
DOW_JONES_16,
house_11,
economy,
oil_17,
transaction_14,
earnings_12,
