feature,feature_score
DOW_JONES_8,0.046731383362556576
cancer_9,0.02861341866019311
cancer_19,0.03306753506211313
carolina_8,0.007611475393747516
earnings_13,0.028507780265721986
financial_markets_7,0.016678920502155834
gain_15,0.002148260191948233
gain_16,0.010816226858391226
members_5,0.002974587786478421
members_7,0.004105043138208574
metals_8,0.04489605434722977
nyse_11,0.00631388941278506
ring_8,0.0189393463338188
stats_18,0.011897801604422243
seats_5,
cash_13,
members_1,
metals_12,
financial_markets_5,
members_4,
college_5,
stats_17,
arts_6,
products_13,
stats_7,
cancer_12,
stats_13,
DOW_JONES_1,
county,
earnings_4,
security,
arts_5,
nyse_2,
DOW_JONES_4,
earnings_18,
rights_6,
seats_19,
gain_7,
gain_6,
carolina_6,
cash_7,
lifestyle_19,
ring_15,
conflict,
cancer_1,
seats_9,
carolina_4,
metals_20,
seats,
stats_10,
gain_8,
DOW_JONES_2,
financial_markets_4,
inflation_19,
arts_16,
greed,
lifestyle_16,
nyse_20,
financial_markets_10,
financial_markets_14,
college_11,
council,
college_4,
debt,
markets,
lifestyle_3,
arts_3,
gold,
products_2,
rights_8,
arts_18,
stats_3,
carolina,
risk,
corporation,
seats_10,
credit,
food_3,
stats_9,
BUY AND HOLD,
portfolio,
color_9,
food_12,
metals_10,
judge,
cancer_14,
seats_4,
financial_markets_9,
arts_14,
firm_14,
car,
cancer,
nyse_6,
college_14,
products_3,
seats_8,
cash_8,
nyse_12,
virginia,
firm_2,
members_17,
arts_20,
forex,
massachusetts,
rights_16,
arts_19,
ring_4,
nyse_14,
bubble,
management,
carolina_17,
inflation_5,
vermont,
products_10,
food_18,
lifestyle_15,
college_7,
oil,
cancer_18,
earnings_19,
products_1,
earnings_3,
gain_5,
cash_1,
stats_12,
food_7,
cancer_11,
food_14,
lifestyle_13,
seats_12,
members_13,
firm_17,
banking,
college,
firm_5,
cash_2,
wisconsin,
carolina_1,
gain_18,
firm_18,
health,
nyse_3,
law,
return,
rights_4,
georgia,
products_16,
inflation_3,
cash_20,
firm_8,
cancer_2,
firm_10,
metals_4,
nyse_9,
ltd,
food_13,
carolina_7,
rights_11,
members_9,
ring_19,
cash_19,
carolina_2,
DOW_JONES_6,
ring_5,
metals_6,
earnings_17,
cash_12,
cancer_8,
financial,
loss,
cancer_6,
ring_6,
union,
metals_11,
gain_19,
DOW_JONES_12,
rights_10,
rights_20,
DOW_JONES_10,
ring_7,
carolina_16,
stats_6,
food_5,
social,
ring,
crisis,
food_17,
inflation_9,
color_2,
carolina_3,
stats_19,
DOW_JONES_9,
DOW_JONES_15,
financial_markets_15,
inflation_6,
lifestyle_2,
financial_markets_17,
stats_20,
DOW_JONES_5,
earnings_7,
gain_12,
gain_11,
success,
food_1,
financial_markets_19,
ceo,
members,
ministry,
lifestyle_14,
arts_12,
rights_1,
stats_14,
DOW_JONES_7,
financial_markets_6,
firm_4,
inflation_1,
cash_4,
arts_17,
york,
stocks,
seats_11,
firm_13,
dow jones,
stats_2,
ore,
nyse_13,
financial_markets_16,
religion,
hedge,
government,
society,
invest,
movie,
college_19,
cancer_20,
metals_18,
metals_2,
gain_20,
color_20,
metals_15,
products_18,
dividend,
election,
rights_9,
nyse_17,
products_12,
earnings_6,
pennsylvania,
earnings_2,
minister,
members_16,
color_14,
food_20,
earnings_9,
marketing,
legal,
inflation_8,
finance,
earnings_5,
college_17,
food_10,
cash_5,
lifestyle_12,
nyse_18,
movement,
nyse_19,
business,
founded,
rights_3,
kentucky,
holiday,
food,
arts_8,
ring_2,
labor,
color_6,
lifestyle_11,
color_5,
DOW JONES,
cancer_3,
cash_16,
cash,
culture,
justice,
ring_17,
firm,
republican,
growth,
kitchen,
party,
nyse_8,
earnings_15,
inflation_10,
consume,
financial_markets_12,
gain_17,
inflation_11,
financial markets,
political,
cancer_16,
