feature,feature_score
banking_9,0.036551785473699215
car_13,0.021125519507512826
car_14,0.012552328786245322
car_15,0.013488675306318755
consumption_4,0.039351833265917756
default_16,0.016454311241434025
default_18,0.0440581044799339
democratic_5,0.02742730278094788
dividend_1,0.024590213740824762
freedom_14,0.004860255531906893
happy_4,0.04899712772763054
kentucky_15,0.002433411405912172
million_5,0.005338472876734993
vermont_7,0.028484785369541393
vermont_11,0.03807561254066375
wisconsin_17,
bonds,
house_1,
marriage_12,
democratic_11,
invest,
sell,
kentucky_11,
gold_19,
house_4,
kentucky_10,
war,
world_15,
car_12,
votes_10,
religion_18,
york_3,
garden_20,
house_6,
restaurant_5,
food_16,
society_2,
kentucky_12,
york_15,
restaurant_10,
served_18,
greed,
oil_5,
served_8,
police_6,
religion_2,
society_10,
DOW_JONES_6,
committee_8,
committee_5,
georgia_14,
committee_3,
garden_2,
wisconsin_12,
garden_17,
market_14,
votes_20,
oil_2,
world_14,
million_1,
police_7,
banking_16,
oil_3,
society_17,
dividend_8,
credit_6,
police_2,
DOW_JONES_3,
georgia_15,
fed,
happy_17,
million_20,
buy,
million_2,
tourism_18,
oil_20,
judge,
society_9,
chance,
tourism_7,
york,
freedom_19,
million_17,
marriage_9,
served_5,
religion_13,
car,
garden_9,
oil_10,
marriage_11,
home_18,
minister,
banking_20,
money_8,
society_6,
default_17,
default_8,
short selling,
york_13,
dividend_14,
house_9,
freedom_4,
hedge,
wisconsin_20,
kitchen,
kentucky_20,
market_13,
leverage,
movie_11,
bubble,
train,
movie_2,
ore,
credit,
debt,
georgia_11,
earnings,
fond,
served_19,
committee_9,
freedom_6,
marriage_15,
house_8,
tennessee_10,
home_10,
banking_7,
credit_19,
york_11,
movie_17,
oil_19,
religion_9,
pennsylvania_13,
freedom_16,
profit,
justice,
georgia_12,
car_5,
committee_19,
dow_jones_16,
freedom_5,
world_12,
oil_18,
wisconsin_10,
religion_1,
restaurant_7,
trader_4,
default_10,
party_1,
dividend_3,
portfolio,
dow_jones_15,
banking_17,
committee_14,
served_4,
gold_12,
political,
forex,
restaurant,
garden_11,
DOW_JONES_11,
democratic_15,
default_4,
society_15,
happy_5,
car_8,
restaurant_17,
home_19,
DOW_JONES_4,
party_15,
federal,
religion_17,
carolina,
money,
banking_1,
happy_2,
restaurant_3,
house_16,
global,
religion_15,
pennsylvania_15,
house_12,
vermont_12,
dow_jones_7,
fine,
market_10,
religion_20,
party,
tennessee_6,
vermont_8,
democratic_1,
rich,
tourism_8,
food_11,
tennessee_18,
world_13,
committee_15,
dividend_18,
vermont_6,
gold_9,
dow_jones_13,
home_13,
georgia_1,
house_10,
car_19,
votes_6,
votes_2,
restaurant_2,
democratic_18,
market_8,
service,
georgia_5,
food_3,
money_1,
community,
police_11,
party_13,
trader_9,
society_13,
market_1,
dividend_7,
services,
freedom_17,
trader_18,
york_17,
seats,
credit_13,
movement,
movie_8,
committee_13,
banking_2,
food_13,
food_1,
restaurant_9,
votes_3,
credit_3,
trader_11,
investment,
restaurant_14,
consumption_19,
york_4,
restaurant_4,
inflation,
banking_18,
freedom_13,
religion_10,
society_14,
money_14,
credit_11,
marriage_4,
gold_16,
illinois,
dow_jones_18,
party_10,
religion_14,
dividend_4,
credit_9,
market_9,
firm,
police_17,
tourism_2,
police_16,
york_20,
gold_2,
oil_14,
metals,
politics,
gold_15,
pennsylvania_10,
consumption_7,
dow_jones_12,
million_11,
served_3,
DOW_JONES_2,
economics,
garden_8,
world_6,
vermont_15,
freedom_20,
pennsylvania_8,
wisconsin_2,
credit_14,
society_8,
car_11,
ltd,
committee_1,
market_2,
world_2,
religion_6,
religion_11,
marriage_2,
food_14,
happy_8,
house_7,
case,
york_5,
kentucky_7,
restaurant_12,
party_2,
home_15,
marriage_5,
founded,
banking_10,
credit_8,
dividend_20,
party_14,
pennsylvania_6,
world_5,
DOW_JONES_15,
economic,
society_19,
law,
georgia_3,
york_14,
democratic_6,
happy_6,
home_12,
democratic_19,
money_16,
million,
trader_12,
car_7,
tennessee_12,
police,
movie_9,
markets,
banking_19,
banking_6,
movie_18,
food_8,
present,
car_6,
democratic_10,
vermont_13,
pennsylvania_2,
served_14,
house_5,
dow_jones_4,
house_3,
police_9,
tennessee,
georgia_17,
dividend_12,
kentucky_18,
home_14,
headlines,
market_4,
movie_16,
consumption_9,
inc,
police_15,
tourism_10,
georgia_6,
georgia_10,
elected,
democratic_4,
movie_14,
virginia,
democratic_7,
served_2,
police_4,
million_6,
food,
DOW_JONES_13,
committee_20,
home_2,
money_11,
tourism_16,
committee_18,
union,
million_13,
served_20,
movie_13,
vermont_16,
dow_jones_17,
oil_15,
trader_10,
marriage_1,
tennessee_7,
default_15,
gold_3,
marriage_19,
tennessee_3,
pennsylvania_18,
dow_jones_8,
happy_10,
default_14,
wisconsin_6,
gold_14,
party_12,
return,
freedom_8,
food_20,
georgia_7,
stocks,
trader_3,
pennsylvania_5,
garden_14,
default_13,
washington,
food_6,
wisconsin_3,
stock market,
oil_1,
legal,
garden_18,
home,
home_11,
