feature,feature_score
buy_17,0.01813754751033188
color_7,0.015030765760187708
conflict_1,0.011249760862901557
default_1,0.03721146179851114
default_10,0.003293272734479789
default_15,0.030581459801287552
default_16,0.0022057836197999178
economy_18,0.0020524420118579376
fine_8,0.026650899114931872
fond_4,0.005672560586881263
forex_8,0.0401454565995851
founded_1,0.00032733367217524403
founded_4,0.04276883189018916
founded_9,0.0037934367763649383
founded_17,0.01624222400695793
founded_20,0.04087546211557054
holiday_15,0.021812302745355193
justice_4,0.034656920388735996
justice_19,0.013385668808917412
present_10,0.04054120797807409
present_11,0.01209003737217092
world_14,0.02942435708144178
bonds,
ministry_18,
fond_2,
holiday_9,
ministry_17,
sell_15,
fine_16,
invest,
sell,
kentucky_11,
gold_19,
fine_1,
media_10,
kentucky_10,
war,
world_15,
fond_14,
buy_12,
kentucky_12,
present_3,
sell_12,
holiday_1,
greed,
present_20,
travel_19,
cash_20,
founded_3,
forex_9,
fun_7,
returns_20,
fed,
media_20,
travel_5,
buy,
judge,
holiday_10,
chance,
fine_3,
york,
founded_11,
media_12,
buy_20,
ministry_3,
sell_17,
sell_11,
present_6,
car,
media_14,
forex_4,
fine_10,
cash_19,
minister,
fun_2,
default_17,
default_8,
short selling,
justice_10,
hedge,
kitchen,
buy_19,
holiday_19,
fond_8,
forex_20,
fond_6,
leverage,
fine_7,
fun_9,
bubble,
forex_18,
holiday_17,
train,
kentucky_15,
ore,
credit,
debt,
earnings,
fond,
color_17,
holiday_8,
sell_19,
returns_18,
profit,
present_5,
justice,
cash_13,
fond_13,
buy_3,
world_12,
buy_6,
holiday_2,
portfolio,
fine_2,
travel_7,
travel_12,
fun_6,
gold_12,
political,
forex,
restaurant,
color_20,
present_16,
default_4,
travel_14,
media_6,
fine_18,
federal,
conflict_14,
cash_4,
economy_10,
travel_17,
carolina,
sell_6,
money,
travel_10,
economy_9,
global,
returns_15,
buy_15,
fine,
color_1,
party,
justice_14,
color_9,
buy_8,
present_19,
returns_17,
members_2,
rich,
founded_10,
world_13,
members_17,
founded_14,
gold_9,
returns_5,
founded_8,
sell_8,
fine_4,
cash_1,
service,
buy_7,
community,
fine_12,
sell_14,
travel_8,
media_1,
services,
seats,
conflict_12,
movement,
holiday_18,
justice_6,
returns_1,
members_18,
travel_20,
fond_19,
members_3,
justice_7,
investment,
fine_5,
inflation,
gold_16,
illinois,
buy_11,
justice_15,
firm,
gold_2,
metals,
politics,
fine_9,
gold_15,
ministry_11,
economics,
returns_2,
fun_11,
world_6,
fine_17,
color_19,
ltd,
world_2,
sell_1,
founded_13,
justice_1,
holiday_3,
case,
kentucky_7,
buy_2,
founded,
world_5,
economic,
law,
members_13,
returns_7,
million,
fond_1,
police,
markets,
buy_4,
travel_16,
present,
returns_14,
travel_11,
economy_2,
tennessee,
kentucky_18,
headlines,
inc,
ministry_20,
travel_1,
economy_7,
elected,
virginia,
returns_4,
food,
holiday_6,
conflict_7,
union,
conflict_6,
gold_3,
color_11,
fine_19,
forex_1,
media_3,
default_14,
buy_1,
gold_14,
return,
cash_15,
fine_13,
forex_7,
stocks,
color_10,
cash_6,
media_17,
media_16,
default_13,
washington,
stock market,
cash_16,
justice_17,
legal,
travel_18,
home,
world_3,
forex_6,
ministry_5,
holiday_16,
senate,
served,
forex_19,
travel_2,
water,
technology,
returns_13,
economy_16,
sell_13,
forex_17,
members_4,
conflict_18,
nyse,
blacklist,
development,
conflict_9,
ministry,
world_16,
society,
fun_18,
conflict,
world_19,
sell_2,
fun_19,
media_8,
sell_5,
color_8,
forex_3,
dividend,
DOW JONES,
vermont,
products,
default_6,
holiday,
sell_3,
world_20,
ohio,
texas,
health,
color_4,
president,
world_4,
pennsylvania,
forex_12,
world_7,
present_9,
holiday_11,
housing,
fine_14,
ministry_6,
fun_17,
holiday_12,
gold,
default_18,
media_2,
conflict_4,
fine_20,
members_5,
sell_16,
culture,
default_12,
cash_9,
fond_12,
forex_5,
cash_14,
present_4,
target_return,
returns_12,
fun_15,
justice_3,
cash_18,
ministry_1,
media_15,
members_9,
project,
gains,
justice_18,
members_6,
voters,
republican,
happy,
kentucky_1,
