feature,feature_score
committee_6,0.011579496769845054
fond_3,0.0024982523903205943
forex_1,0.029938375750819375
forex_5,0.027787584487747805
forex_6,0.015284500196866776
freedom_1,0.0169520699054354
global_7,0.031813869696325804
lifestyle_12,0.02294498657162338
lifestyle_19,0.04752143653728637
nyse_2,0.04548575072697656
nyse_5,0.04424851023063344
ore_1,0.010008668924292242
served_14,0.010801146039743288
served_16,0.044875849258765005
served_19,0.004723906659549575
community,
william,
ore_5,
freedom_19,
tennessee_3,
lifestyle,
headlines_7,
lifestyle_9,
lifestyle_8,
ore_3,
global_13,
president_10,
fond_8,
county,
nyse_15,
freedom_15,
security,
profit_10,
served_15,
headlines_4,
project_2,
investment_14,
project_9,
industry,
opportunity,
president_5,
market,
fond_5,
conflict,
economy,
seats,
served_12,
committee_10,
rich,
freedom_11,
president_11,
tennessee_1,
happy,
restaurant,
bank,
fond_6,
served_11,
greed,
lifestyle_16,
nyse_20,
federal,
council,
ore_6,
profit_7,
debt,
profit_14,
markets,
freedom_14,
economics,
unemployment,
fond_11,
fond_17,
lifestyle_3,
committee_11,
served_3,
economic,
companies,
gold,
consumption,
democratic,
project_10,
served_20,
project_15,
profit_11,
carolina,
risk,
corporation,
investment_2,
global_8,
credit,
headlines_9,
present,
BUY AND HOLD,
housing_6,
portfolio,
freedom_9,
committee_4,
project_11,
freedom_18,
project,
judge,
fond_20,
project_17,
housing_13,
profit_15,
committee_15,
global_14,
headlines_11,
housing_8,
served_5,
car,
investment_20,
investment_3,
committee_18,
cancer,
nyse_6,
revenue,
housing_9,
global_2,
president_19,
committee,
served_10,
buy,
housing_3,
trader,
ore_12,
nyse_12,
virginia,
forex_8,
served_7,
ore_8,
forex,
global_3,
massachusetts,
forex_14,
president_18,
rights,
project_13,
nyse_16,
voters,
nyse_14,
bubble,
management,
president_14,
vermont,
fond_19,
fond_2,
lifestyle_15,
profit_20,
project_19,
freedom_13,
oil,
investment_13,
garden,
freedom_17,
housing_14,
president_3,
tennessee_8,
global_18,
global_4,
transaction,
housing,
derivatives,
freedom_8,
president_20,
forex_11,
lifestyle_13,
world,
war,
home,
service,
marriage,
banking,
fond_7,
freedom_6,
housing_1,
lifestyle_5,
project_20,
housing_17,
global_15,
college,
forex_16,
profit_9,
investment_18,
governor,
served_4,
forex_3,
sell,
freedom_16,
ore_17,
global_16,
president_9,
wisconsin,
stats,
elections,
fed,
project_16,
global_5,
served_8,
profit_13,
elected,
fond_15,
health,
president_15,
nyse_3,
global_9,
law,
tennessee_4,
forex_18,
return,
tourism,
georgia,
housing_7,
president_12,
tennessee_9,
tennessee_18,
investment_9,
lifestyle_6,
ore_13,
forex_2,
housing_20,
ltd,
nyse_9,
lifestyle_7,
headlines_20,
headlines_8,
investment_15,
tennessee_17,
project_5,
committee_7,
media,
committee_20,
office,
ore_18,
global_11,
global_1,
investment_12,
chance,
financial,
tennessee_13,
loss,
freedom_2,
union,
inc,
housing_11,
housing_4,
global,
freedom_5,
fond_14,
global_12,
tennessee_5,
freedom_7,
headlines_18,
fond_12,
social,
