feature,feature_score
DOW_JONES_12,0.012554166337429647
blacklist_11,0.00710963240740072
buy_1,0.014073961981104393
case_14,0.028118375189664813
democratic_3,0.019871624097808044
democratic_8,0.02150084406360883
democratic_12,0.03798552938038782
forex_2,0.003686563032618027
forex_4,0.004036297633864891
president_6,0.024821925773372222
bonds,
politics_19,
arts_3,
holiday_9,
president_1,
democratic_11,
invest,
case_10,
sell,
case_17,
war,
arts_6,
war_10,
buy_12,
chance_4,
risk_12,
vermont_7,
holiday_1,
greed,
DOW_JONES_6,
risk_15,
return_15,
carolina_11,
investment_9,
forex_9,
fun_7,
minister_8,
minister_15,
DOW_JONES_3,
fed,
democratic_5,
buy,
tourism_18,
blacklist_14,
judge,
holiday_10,
president_7,
chance,
arts_20,
tourism_7,
york,
buy_20,
risk_14,
investment_7,
car,
carolina_14,
minister_7,
minister,
fun_2,
minister_18,
default_17,
return_12,
default_8,
short selling,
arts_10,
war_4,
hedge,
kitchen,
chance_13,
buy_19,
holiday_19,
forex_20,
leverage,
holiday_17,
movie_11,
fun_9,
bubble,
forex_18,
train,
movie_2,
ore,
credit,
risk_6,
arts_17,
debt,
minister_19,
case_15,
earnings,
fond,
tennessee_10,
holiday_8,
movie_17,
risk_9,
profit,
justice,
dow_jones_16,
case_5,
politics_17,
buy_3,
carolina_1,
leverage_11,
leverage_6,
buy_6,
default_10,
holiday_2,
portfolio,
dow_jones_15,
fun_6,
political,
forex,
restaurant,
leverage_18,
DOW_JONES_11,
democratic_15,
minister_2,
chance_5,
default_4,
president_14,
blacklist_8,
DOW_JONES_4,
federal,
economy_10,
president_18,
carolina,
money,
politics_10,
politics_12,
economy_9,
global,
risk_1,
carolina_4,
vermont_12,
dow_jones_7,
buy_15,
fine,
party,
tennessee_6,
buy_8,
vermont_8,
democratic_1,
rich,
return_1,
tourism_8,
minister_9,
tennessee_18,
vermont_6,
dow_jones_13,
case_6,
minister_11,
democratic_18,
arts_16,
arts_15,
service,
buy_7,
community,
war_3,
carolina_3,
risk_19,
services,
case_12,
investment_20,
seats,
movement,
holiday_18,
leverage_5,
movie_8,
war_14,
president_3,
arts_18,
investment,
leverage_17,
minister_6,
inflation,
chance_14,
blacklist_10,
carolina_6,
politics_11,
illinois,
buy_11,
dow_jones_18,
carolina_18,
chance_20,
leverage_15,
firm,
case_9,
risk_11,
tourism_2,
arts_2,
chance_9,
minister_3,
return_19,
metals,
politics,
investment_12,
dow_jones_12,
DOW_JONES_2,
war_16,
economics,
fun_11,
vermont_15,
ltd,
war_2,
war_7,
chance_19,
holiday_3,
case,
president_11,
buy_2,
founded,
carolina_2,
DOW_JONES_15,
economic,
law,
blacklist_9,
democratic_6,
chance_15,
democratic_19,
million,
investment_11,
tennessee_12,
investment_19,
police,
movie_9,
markets,
return_10,
buy_4,
movie_18,
chance_16,
arts_11,
present,
democratic_10,
vermont_13,
dow_jones_4,
economy_2,
blacklist_3,
tennessee,
headlines,
movie_16,
tourism_10,
inc,
economy_7,
leverage_8,
case_2,
elected,
democratic_4,
leverage_3,
movie_14,
virginia,
democratic_7,
case_16,
blacklist_18,
food,
case_13,
chance_11,
blacklist_19,
DOW_JONES_13,
holiday_6,
tourism_16,
union,
politics_9,
vermont_16,
movie_13,
politics_7,
dow_jones_17,
tennessee_7,
default_15,
leverage_14,
forex_1,
return_5,
tennessee_3,
president_4,
dow_jones_8,
default_14,
return,
president_15,
leverage_7,
forex_7,
stocks,
leverage_10,
default_13,
washington,
stock market,
legal,
home,
president_16,
forex_6,
risk_5,
holiday_16,
risk_18,
dow_jones_1,
tourism_9,
investment_3,
senate,
served,
forex_19,
water,
technology,
politics_5,
economy_16,
politics_14,
forex_17,
democratic_20,
default_16,
arts_7,
movie_19,
tennessee_13,
nyse,
blacklist,
development,
ministry,
society,
fun_18,
conflict,
vermont_19,
fun_19,
movie_7,
president_5,
forex_3,
risk_8,
risk_20,
dividend,
case_20,
DOW JONES,
vermont,
products,
default_6,
return_17,
holiday,
dow_jones_9,
war_9,
ohio,
texas,
economy_18,
health,
democratic_14,
minister_10,
politics_1,
president,
chance_17,
DOW_JONES_19,
pennsylvania,
forex_12,
investment_8,
holiday_11,
movie_15,
return_7,
housing,
leverage_19,
return_8,
war_17,
fun_17,
holiday_12,
gold,
default_18,
tennessee_4,
tennessee_17,
culture,
blacklist_1,
tennessee_1,
default_12,
leverage_9,
risk_4,
tourism_20,
politics_13,
forex_5,
case_8,
movie_10,
vermont_17,
target_return,
fun_15,
movie_12,
minister_1,
carolina_13,
project,
gains,
movie_3,
voters,
republican,
president_8,
return_3,
happy,
politics_8,
secretary,
consumption,
forex_8,
politics_2,
holiday_5,
default,
economy_17,
returns,
fun_3,
minister_16,
economy_1,
chance_18,
return_6,
vermont_4,
DOW_JONES_5,
holiday_20,
tourism_13,
tourism_14,
DOW_JONES_16,
arts_8,
economy,
blacklist_4,
buy_13,
chance_2,
vermont_1,
default_7,
democratic_9,
rare earths,
carolina_16,
tennessee_15,
investment_5,
financial,
leverage_16,
return_11,
default_2,
investment_4,
ceo,
DOW_JONES_10,
DOW_JONES_17,
vermont_5,
ring,
chance_1,
tourism_17,
case_1,
vermont_9,
fun_12,
holiday_4,
return_9,
forex_15,
blacklist_16,
votes,
vermont_11,
default_1,
tennessee_20,
arts_14,
default_5,
banking,
forex_13,
democratic_17,
dow_jones_2,
holiday_13,
risk_16,
arts_4,
democratic_13,
return_13,
lifestyle,
minister_17,
leverage_12,
risk_7,
movie,
fun_10,
success,
return_14,
democratic_16,
leverage_1,
chance_7,
crash,
case_4,
house,
