feature,feature_score
chance_6,0.017545471266625107
food_1,0.020914194984475377
house_17,0.04567842425299681
opportunity_1,0.001175117693211842
present_10,0.0034867977850917115
present_11,0.004150318704433598
republican_6,0.0071900015208985636
republican_8,0.044068668941856626
republican_11,0.004388785219980677
pennsylvania,
markets_10,
bonds,
house_1,
opportunity_9,
fond_2,
present_9,
housing,
seats_19,
invest,
sell,
house_4,
media_10,
war,
opportunity_15,
fun_17,
fond_14,
gold,
media_2,
chance_4,
house_6,
restaurant_5,
food_16,
risk_12,
opportunity_8,
present_3,
culture,
seats_8,
risk_4,
opportunity_10,
restaurant_10,
seats_18,
fond_12,
greed,
house_19,
risk_15,
present_20,
present_4,
target_return,
fun_15,
restaurant_15,
media_15,
markets_18,
project,
house_15,
gains,
fun_7,
markets_13,
voters,
food_18,
republican,
trader_5,
fed,
media_20,
happy,
buy,
chance_17,
present_18,
markets_16,
secretary,
consumption,
food_2,
food_9,
judge,
chance,
york,
default,
media_12,
economy_17,
returns,
fun_3,
risk_14,
republican_3,
present_6,
car,
economy_1,
fond_15,
chance_18,
media_14,
present_13,
republican_4,
minister,
fun_2,
house_11,
economy,
chance_2,
trader_7,
rare earths,
seats_9,
short selling,
financial,
republican_7,
house_9,
restaurant_1,
hedge,
kitchen,
markets_8,
chance_13,
fond_8,
restaurant_13,
leverage,
fond_6,
seats_3,
fun_9,
bubble,
seats_10,
ceo,
train,
markets_2,
ore,
ring,
credit,
risk_6,
present_7,
chance_1,
seats_12,
debt,
food_17,
trader_17,
earnings,
fond,
trader_15,
fun_12,
house_8,
votes,
food_19,
risk_9,
profit,
present_5,
trader_6,
justice,
seats_16,
banking,
fond_13,
fond_4,
republican_1,
media_4,
risk_16,
markets_19,
lifestyle,
trader_14,
trader_19,
restaurant_7,
trader_4,
risk_7,
portfolio,
movie,
fun_10,
success,
fun_6,
political,
forex,
restaurant,
present_16,
fond_20,
chance_5,
seats_1,
republican_20,
republican_17,
media_6,
restaurant_17,
chance_7,
crash,
federal,
republican_18,
house,
economy_10,
markets_12,
carolina,
industry,
college,
wisconsin,
food_10,
money,
opportunity_16,
restaurant_3,
derivatives,
house_2,
house_16,
risk_17,
economy_9,
seats_11,
global,
risk_1,
house_20,
fond_5,
house_12,
court,
fine,
party,
present_19,
consume,
elections,
rich,
risk,
food_11,
republican_19,
markets_14,
economy_19,
massachusetts,
present_15,
food_4,
labor,
markets_5,
restaurant_2,
media_9,
service,
food_3,
gain,
community,
opportunity_11,
revenue,
trader_13,
media_1,
risk_19,
trader_9,
opportunity_3,
opportunity_6,
services,
trader_18,
seats,
business,
movement,
fond_9,
arts,
fond_19,
food_13,
economy_15,
restaurant_11,
restaurant_16,
restaurant_9,
rights,
stats,
trader_11,
investment,
restaurant_14,
seats_6,
restaurant_4,
color,
inflation,
opportunity_12,
georgia,
chance_14,
fond_7,
economy_11,
chance_3,
house_18,
short sell,
illinois,
opportunity_5,
republican_9,
chance_20,
risk_3,
firm,
committee,
representatives,
risk_11,
opportunity_20,
chance_9,
present_14,
opportunity_19,
trader_20,
metals,
politics,
unemployment,
freedom,
republican_16,
marriage,
markets_7,
economics,
fun_11,
cancer,
finance,
seats_13,
world,
house_14,
travel,
markets_6,
ltd,
markets_1,
republican_13,
district,
food_14,
economy_6,
seats_7,
religion,
chance_19,
house_7,
case,
media,
economy_3,
financial markets,
restaurant_12,
food_5,
present_1,
loss,
founded,
garden,
seats_15,
restaurant_20,
food_12,
economic,
restaurant_19,
markets_11,
economy_8,
markets_3,
environment,
opportunity_7,
law,
office,
fun_5,
chance_15,
republican_2,
media_5,
marketing,
fun_4,
million,
republican_14,
trader_12,
fond_1,
companies,
fun_1,
transaction,
police,
seats_17,
markets,
markets_20,
fond_18,
chance_16,
food_8,
william,
nasdaq,
crisis,
present,
risk_2,
house_5,
dow jones,
market,
election,
house_3,
economy_2,
tennessee,
cash,
headlines,
governor,
seats_4,
inc,
economy_7,
elected,
fond_10,
virginia,
act,
fun_20,
trader_16,
media_18,
food,
missouri,
chance_11,
present_2,
present_8,
kentucky,
economy_4,
union,
republican_10,
media_19,
council,
corporation,
trader_10,
media_11,
economy_14,
republican_15,
tourism,
media_3,
fond_11,
fun,
food_7,
return,
food_15,
food_20,
opportunity_13,
democratic,
stocks,
trader_3,
social,
present_12,
media_13,
media_17,
opportunity_14,
media_16,
members,
washington,
food_6,
fun_16,
government,
stock market,
energy,
growth,
legal,
BUY AND HOLD,
home,
markets_9,
opportunity_2,
opportunity_4,
seats_2,
restaurant_18,
risk_5,
seats_5,
trader,
seats_20,
county,
risk_18,
security,
markets_17,
senate,
served,
water,
technology,
fun_8,
economy_16,
management,
republican_5,
economy_20,
fond_3,
nyse,
blacklist,
economy_13,
development,
fond_17,
ministry,
society,
fun_18,
conflict,
oil,
chance_12,
media_7,
fun_14,
opportunity_17,
present_17,
republican_12,
fun_19,
media_8,
opportunity,
trader_2,
risk_10,
bank,
risk_8,
risk_20,
fond_16,
risk_13,
chance_10,
fun_13,
dividend,
DOW JONES,
vermont,
economy_12,
house_13,
products,
holiday,
economy_5,
restaurant_8,
trader_1,
ohio,
trader_8,
texas,
economy_18,
markets_4,
seats_14,
health,
markets_15,
chance_8,
president,
restaurant_6,
opportunity_18,
house_10,
