feature,feature_score
debt_10,0.013887844898783766
founded_9,0.023830693213071456
justice_4,0.005811478699051843
justice_5,0.006928371740664859
kentucky_7,0.008911112221574598
kentucky_10,0.036587380280058715
labor_9,0.006963529070112806
leverage_3,0.04846746620600661
ring_18,0.03288434932056349
management_15,
gains_12,
county,
justice_20,
security,
fun_13,
gain_7,
gain_6,
carolina_6,
ring_15,
growth_10,
conflict,
community_10,
carolina_4,
seats,
marketing_10,
gain_8,
founded_5,
fun_4,
markets_8,
greed,
council,
gains_9,
debt,
markets,
community_9,
leverage_9,
gold,
carolina,
risk,
corporation,
justice_11,
credit,
debt_1,
BUY AND HOLD,
justice_3,
portfolio,
debt_13,
leverage_8,
kentucky_6,
founded_2,
labor_6,
markets_17,
judge,
founded_11,
kentucky_13,
car,
fun_11,
cancer,
gains_19,
return_5,
growth_20,
virginia,
forex,
massachusetts,
labor_19,
ring_4,
bubble,
management,
carolina_17,
management_7,
return_8,
vermont,
founded_3,
return_20,
oil,
kentucky_2,
markets_4,
return_2,
kentucky_16,
community_16,
gain_5,
community_5,
ring_8,
markets_6,
banking,
labor_3,
gain_16,
founded_6,
kentucky_12,
college,
management_6,
marketing_18,
marketing_13,
ring_10,
gains_10,
return_6,
wisconsin,
carolina_1,
founded_16,
gain_18,
marketing_17,
health,
founded_7,
law,
return,
georgia,
leverage_17,
growth_9,
management_19,
ltd,
kentucky_8,
carolina_7,
leverage_20,
management_3,
ring_19,
carolina_2,
ltd_11,
labor_4,
management_5,
ring_5,
markets_11,
justice_13,
financial,
loss,
ring_6,
union,
justice_16,
gain_19,
growth_11,
debt_19,
justice_17,
carolina_16,
ring_7,
return_14,
social,
ring,
founded_8,
crisis,
debt_4,
kentucky_14,
community_14,
growth_8,
carolina_3,
founded_20,
gains_7,
debt_12,
growth_19,
growth_18,
fun_10,
gain_12,
leverage_19,
management_2,
gain_11,
management_9,
success,
ceo,
members,
ministry,
debt_17,
fun_1,
labor_18,
fun_5,
growth_17,
fun_8,
york,
stocks,
leverage_5,
ltd_3,
dow jones,
ore,
religion,
hedge,
government,
kentucky_18,
marketing_3,
ltd_13,
ltd_12,
society,
invest,
fun_12,
movie,
leverage_16,
gains_11,
gain_20,
ltd_20,
management_1,
dividend,
election,
gains_14,
ltd_16,
marketing_7,
pennsylvania,
