feature,feature_score
buy_2,0.028380976828526815
buy_3,0.04867736721702895
carolina_11,0.04190265016589655
case_3,0.038036320523110276
cash_2,0.020035513643865504
ceo_1,0.01830862131865874
ceo_15,0.04279321005477112
culture_13,0.0029053748923239604
democratic_1,0.02425077839134324
democratic_6,0.012734536912445235
democratic_11,0.03147232043236152
democratic_16,0.04395107641796981
financial_markets_1,0.03047353006745247
freedom_8,0.03962305810829201
hedge_7,0.004649424642009894
legal_3,0.005781465784261148
legal_4,4.083710892410131e-05
ministry_1,0.011348020608985104
ministry_3,0.04263683610863542
nasdaq_1,0.041323169289649214
nasdaq_9,0.013481849406092906
nasdaq_11,0.0004674395413583214
nyse_6,0.01204263612467002
party_10,0.004226814313024012
police_13,0.03779922519515182
profit_7,0.005029795671058128
profit_8,0.048218474165322156
profit_12,0.037570660816809175
rich_7,0.03352358564899473
seats_5,0.0209255336357659
seats_14,0.02748043434808666
sell_1,0.04121989206523562
sell_2,0.005618977069405717
sell_16,0.01537707855965114
served_6,0.013074855893903914
society_4,0.04361612509244478
society_5,0.005510671105597827
vermont_13,0.013661562319122258
vermont_14,0.008810442554289446
vermont_16,0.0032582249867973505
vermont_17,0.0011788549314742317
vermont_18,0.008476508247472127
vermont_19,0.007006299462307047
william_3,0.009375544185092528
william_6,0.008512259033940976
world_1,0.03744126129560486
world_5,0.0023039139728051436
world_17,0.01015915084798444
gold_6,
market_18,
lifestyle_5,
served_17,
votes,
debt_7,
york,
justice_7,
kentucky_16,
government,
justice_12,
social_10,
food_16,
car_10,
world_4,
kitchen_19,
police_16,
nasdaq_19,
investment_13,
kentucky_18,
culture_17,
rights_7,
ministry_17,
voters_13,
world_13,
investment_1,
culture_11,
gold_17,
invest,
war_2,
vermont_15,
rights_19,
profit_19,
home_8,
carolina_9,
political_18,
ceo_4,
media_10,
oil_10,
kentucky_20,
loss_5,
color_17,
earnings,
fine_10,
stock market,
food_11,
arts_9,
political_11,
money_18,
carolina_19,
culture_2,
ministry_8,
society_20,
freedom_6,
justice_16,
legal,
default_3,
cancer,
culture_10,
society_17,
founded_10,
crisis,
nasdaq_10,
buy,
financial_markets_8,
court,
fine_7,
party_4,
party_16,
nyse_16,
political_9,
social,
home_20,
arts_15,
profit_9,
society_1,
fond,
BUY AND HOLD,
media_15,
color_4,
market_6,
political_17,
members_8,
carolina_16,
gold_1,
color_14,
kitchen_5,
ministry_7,
train_16,
ceo_11,
arts_19,
car_18,
fine_20,
car_8,
police_10,
vermont_8,
kentucky_9,
oil_12,
rich_10,
train_8,
loss_15,
social_11,
kitchen_1,
served_5,
nasdaq_20,
oil_7,
train_11,
stocks,
legal_12,
water_2,
inflation,
ministry,
william_18,
travel_7,
house_15,
lifestyle_3,
founded_12,
financial_markets_9,
social_5,
return_10,
rights_1,
fun_4,
market_8,
marriage_18,
nasdaq_15,
services,
political_10,
nasdaq_5,
gold,
restaurant_19,
seats_7,
william_4,
money_19,
ministry_16,
economy_5,
car_9,
sell_13,
marriage_14,
fun,
firm,
happy_19,
voters_2,
risk,
kentucky_4,
voters_4,
return_5,
trader_18,
world_15,
freedom_18,
hedge_10,
home_2,
train_4,
house_6,
default_20,
law_2,
founded_2,
financial markets,
home_4,
oil_14,
police_4,
trader,
served_16,
ring_1,
fun_1,
case_2,
cash_17,
founded_7,
democratic,
voters_5,
william_13,
nyse_20,
culture_7,
food_1,
kitchen_18,
nyse_7,
debt_10,
economy_8,
law_6,
health,
seats,
served_1,
trader_5,
political_1,
representatives,
justice_10,
kentucky_10,
war_5,
ring_8,
vermont,
economy_3,
default_6,
color_5,
cash,
marriage_17,
rich,
financial_markets_5,
marriage_8,
ring_5,
environment_19,
food_9,
served_10,
food_6,
kentucky_2,
arts_4,
ohio,
legal_9,
william_14,
rich_19,
party_3,
gold_4,
short_sell_12,
police_19,
environment,
default_14,
william_15,
nasdaq_7,
case_15,
justice_9,
DOW JONES,
investment_6,
served_15,
buy_18,
ring_10,
arts_20,
environment_2,
war_13,
arts_13,
color,
members_1,
freedom_12,
nyse_10,
return_19,
return_12,
lifestyle_4,
debt_6,
gold_10,
house_5,
culture_15,
legal_14,
kentucky_3,
short_sell_14,
nasdaq_17,
default_4,
oil_9,
served_12,
water_20,
home_11,
buy_19,
rich_4,
energy_3,
travel_3,
kitchen_14,
gains,
ring_17,
rich_11,
war_6,
energy_9,
voters_15,
environment_1,
ceo_6,
travel_10,
police_1,
loss,
short_sell_8,
justice,
rights_10,
car_19,
energy_17,
politics,
marriage_19,
kitchen_4,
served_9,
short_sell_10,
justice_4,
happy_4,
happy_1,
trader_10,
fun_20,
buy_20,
arts_7,
ministry_13,
arts_2,
rich_20,
ceo_16,
oil_13,
sell_10,
cash_1,
ceo_18,
happy_3,
debt_17,
william,
return_6,
justice_14,
chance,
fun_18,
ministry_14,
restaurant_15,
car_3,
legal_2,
voters_20,
elections,
bonds,
hedge_12,
environment_7,
loss_18,
oil_17,
rights_4,
arts_16,
case_11,
industry,
corporation,
william_16,
seats_18,
economy,
lifestyle_17,
profit_10,
rich_15,
war_8,
color_11,
travel_9,
governor,
case_13,
marriage_12,
revenue,
legal_5,
rich_16,
social_1,
oil_18,
sell_17,
lifestyle_18,
freedom_11,
world_9,
carolina_2,
loss_4,
energy,
world_7,
market_14,
short_sell_17,
buy_16,
travel_16,
nasdaq,
trader_3,
lifestyle_12,
political_12,
headlines,
case_19,
environment_4,
carolina_12,
loss_2,
fun_2,
cash_6,
nyse_11,
law_10,
money_2,
energy_20,
president,
short_sell_11,
members_20,
founded_6,
kitchen_8,
profit_13,
political_3,
loss_20,
greed,
lifestyle_19,
marriage_4,
dividend,
media_2,
freedom_13,
ceo_10,
financial_markets_12,
nyse_1,
fun_12,
car_4,
media_16,
hedge_4,
ministry_11,
law_5,
culture_9,
vermont_7,
social_20,
vermont_9,
money_14,
home_12,
energy_12,
cash_11,
marketing,
media_19,
short_sell_15,
water_10,
legal_6,
case_10,
debt_8,
restaurant_16,
market_15,
kitchen_7,
justice_8,
