feature,mean_r2
DOW_JONES_14,0.007073742025096896
DOW_JONES_20,0.006532344552829428
BUY_AND_HOLD_6,0.0042356838445005264
DOW_JONES_21,0.0034118213485781145
act_16,0.0028305419167581557
BUY_AND_HOLD_5,0.0023392020022804383
act_14,0.0016457995607624288
BUY_AND_HOLD_11,0.0015805540804978424
act_8,0.0014651859055270888
DOW_JONES_13,0.0013092247105253696
act_2,0.0011476183763057923
DOW_JONES_15,0.0010505767416156165
act_1,0.0008972691701737868
DOW_JONES_27,0.0008569692418523677
act_11,0.00020895782839909228
BUY_AND_HOLD_21,3.1646998857115524e-05
DOW_JONES_2,-0.00024037977261930353
BUY_AND_HOLD_2,-0.0004218900996028951
act_4,-0.0005867195275730097
DOW_JONES_19,-0.0009197750378735492
act_13,-0.0009266362026499886
BUY_AND_HOLD_18,-0.0012391951607636953
act_15,-0.0012452089592174254
DOW_JONES_24,-0.001906833924909268
act_26,-0.001993814615016398
BUY_AND_HOLD_4,-0.00203837667896527
BUY_AND_HOLD_3,-0.0021429280969839314
BUY_AND_HOLD_1,-0.0021806167533997113
act_12,-0.0024536469526827307
DOW_JONES_7,-0.0024835301866926287
act_10,-0.0025817624407034057
BUY_AND_HOLD_12,-0.0027240925050133757
DOW_JONES_5,-0.002740028705888764
act_27,-0.0027815432942703165
act_22,-0.0028186027241926316
act_23,-0.002861071774416457
BUY_AND_HOLD_20,-0.0029244645399562285
act_29,-0.0029316081758034907
DOW_JONES_12,-0.0029421373731139734
BUY_AND_HOLD_15,-0.00294492411563827
BUY_AND_HOLD_9,-0.0030125137974724046
BUY_AND_HOLD_19,-0.003027659576217068
BUY_AND_HOLD_23,-0.003216993819460745
BUY_AND_HOLD_17,-0.0032260972386669584
act_5,-0.0034251206294898086
act_17,-0.0034309822409755997
act_9,-0.0035082651390488497
DOW_JONES_3,-0.003545740364501282
BUY_AND_HOLD_8,-0.003643309234188141
DOW_JONES_23,-0.0040301802935493345
act_19,-0.004036049875280168
DOW_JONES_25,-0.004185537159983377
BUY_AND_HOLD_26,-0.004198160091899416
DOW_JONES_11,-0.004280679695482093
DOW_JONES_10,-0.004394011063946546
BUY_AND_HOLD_16,-0.004467989757195157
BUY_AND_HOLD_27,-0.004735712845125773
act_6,-0.004823926606093876
DOW_JONES_30,-0.0048500163795945905
BUY_AND_HOLD_30,-0.004896217618812026
act_24,-0.00492633445505406
act_21,-0.005133070894159664
DOW_JONES_18,-0.005233908615734561
DOW_JONES_22,-0.00557035403005437
act_20,-0.0056585619566230875
BUY_AND_HOLD_24,-0.005691224706743192
DOW_JONES_16,-0.006089535229720689
DOW_JONES_26,-0.006646114423586202
act_28,-0.00679313032601756
BUY_AND_HOLD_22,-0.006807209670886017
DOW_JONES_28,-0.007288981058402566
BUY_AND_HOLD_28,-0.007589613540566998
DOW_JONES_6,-0.007793721390600861
DOW_JONES_1,-0.008013377288361424
act_7,-0.008020307207808441
act_25,-0.008553674595537287
act_30,-0.008572713173037516
BUY_AND_HOLD_14,-0.008758182682867321
act_3,-0.008903676519679294
DOW_JONES_4,-0.010053673564391486
DOW_JONES_29,-0.010379962310694291
DOW_JONES_17,-0.010614482324695418
BUY_AND_HOLD_13,-0.01196732774934548
BUY_AND_HOLD_25,-0.01411975201931237
BUY_AND_HOLD_7,-0.014175362957594185
DOW_JONES_9,-0.015892293702738435
BUY_AND_HOLD_29,-0.028786261143395754
BUY_AND_HOLD_10,-0.029062679695387762
act_18,-0.030277753856501333
DOW_JONES_8,-0.03279039526685947
