feature,mean_r2
DOW_JONES_19,0.0029552667831201918
DOW_JONES_10,0.002815033722089688
act_2,0.002667252495282879
act_10,0.0021537015458646725
act_1,0.0021009567720777335
act_20,0.0018117617221099058
BUY_AND_HOLD_3,0.0014303258930170148
BUY_AND_HOLD_10,0.001388613915899528
BUY_AND_HOLD_12,0.0013770257478970648
DOW_JONES_11,0.0012424447604525214
BUY_AND_HOLD_2,0.001240222921022638
BUY_AND_HOLD_8,0.0011948466666160229
act_22,0.0011629490989230496
act_25,0.001129130552447144
act_4,0.0011279566345411718
act_21,0.0010797225754695995
BUY_AND_HOLD_24,0.001070779063254701
BUY_AND_HOLD_20,0.0010261342682478247
BUY_AND_HOLD_22,0.0010174317904468211
act_7,0.001015577074328622
DOW_JONES_6,0.0009856412146215243
act_30,0.0009640725413848861
BUY_AND_HOLD_7,0.0009094737358054771
BUY_AND_HOLD_11,0.0009069337892544605
BUY_AND_HOLD_9,0.0008976810268113145
BUY_AND_HOLD_17,0.0008931118767087298
BUY_AND_HOLD_13,0.0008905967542439663
BUY_AND_HOLD_14,0.0008826076159261121
BUY_AND_HOLD_21,0.0008749232897404813
BUY_AND_HOLD_18,0.0008489267099625719
BUY_AND_HOLD_23,0.000839544474280074
DOW_JONES_4,0.0008322543526679382
BUY_AND_HOLD_5,0.0008184102781982006
BUY_AND_HOLD_27,0.0007889300185496051
BUY_AND_HOLD_26,0.0007860956933470664
act_28,0.0007721173364100941
DOW_JONES_9,0.0007612196488655743
BUY_AND_HOLD_4,0.0007530491467555133
BUY_AND_HOLD_19,0.0007305398292267951
BUY_AND_HOLD_16,0.0007296804871542495
act_9,0.0007082874648717041
act_19,0.0006844645824154672
BUY_AND_HOLD_30,0.0006757228482553668
act_6,0.0006703980418036437
act_24,0.0006573827101764796
act_15,0.0006154139302070761
act_3,0.0005795813876560806
BUY_AND_HOLD_28,0.0005775201898372995
DOW_JONES_7,0.0005525833450032103
DOW_JONES_13,0.0005481360646021783
BUY_AND_HOLD_29,0.0005056437136126357
act_11,0.00047612244070482923
act_29,0.00045776384941211836
act_23,0.0004039565050476757
DOW_JONES_14,0.00039145913349447614
BUY_AND_HOLD_1,0.00036557171451374605
BUY_AND_HOLD_15,0.0003068211455881764
act_13,0.00029644494676306365
act_12,0.0002631355771613109
DOW_JONES_17,0.00023224588909394052
BUY_AND_HOLD_6,0.0001131064343013799
act_18,6.658990651284836e-05
act_8,-1.677909735218197e-05
act_27,-6.388959023995167e-05
BUY_AND_HOLD_25,-0.00013878406684224575
DOW_JONES_1,-0.00015967909535514747
act_5,-0.0002359089194549524
act_17,-0.00029736774066193574
DOW_JONES_24,-0.00044967204680386176
act_14,-0.0005211211328069343
act_26,-0.0005375898514325739
DOW_JONES_28,-0.0005560879431365962
DOW_JONES_16,-0.0007284143902446915
act_16,-0.0008254589455452876
DOW_JONES_30,-0.0009200335405759929
DOW_JONES_25,-0.0010266577412893607
DOW_JONES_12,-0.001118598530975423
DOW_JONES_22,-0.0011605536138664218
DOW_JONES_2,-0.0014149188598062469
DOW_JONES_3,-0.0014883784942629097
DOW_JONES_15,-0.001519370301783507
DOW_JONES_23,-0.0019183951580645342
DOW_JONES_29,-0.002084684892014321
DOW_JONES_20,-0.00217573416666863
DOW_JONES_5,-0.0023469460664405474
DOW_JONES_18,-0.0025613295477450613
DOW_JONES_27,-0.002596126749729466
DOW_JONES_8,-0.0029041110930618117
DOW_JONES_21,-0.002967085456362528
DOW_JONES_26,-0.006673314003340103
