ticker,LB UN Equity
2000-05-23,-1.0152
2000-05-24,-1.6667
2000-05-25,3.2595
2000-05-26,-4.2929
2000-05-30,1.4512
2000-05-31,0.3901
2000-06-01,-2.0725
2000-06-02,0.7937
2000-06-05,1.8373
2000-06-06,-5.1546
2000-06-07,3.5869999999999997
2000-06-08,-3.6842
2000-06-09,-1.9125999999999999
2000-06-12,-1.3928
2000-06-13,-0.565
2000-06-14,0.5682
2000-06-15,2.2599
2000-06-16,-1.9337
2000-06-19,-1.6901000000000002
2000-06-20,0.5731
2000-06-21,-1.4245
2000-06-22,-1.7341
2000-06-23,0.2941
2000-06-26,0.2933
2000-06-27,2.6316
2000-06-28,-2.2792
2000-06-29,-0.2915
2000-06-30,1.1696
2000-07-03,-0.289
2000-07-05,0.5797
2000-07-06,0.8646
2000-07-07,5.7143
2000-07-10,2.4324
2000-07-11,0.2639
2000-07-12,-0.5263
2000-07-13,0.5291
2000-07-14,-2.1053
2000-07-17,1.0753
2000-07-18,-0.7979
2000-07-19,-1.8767
2000-07-20,1.3660999999999999
2000-07-21,-1.3477000000000001
2000-07-24,-1.6393
2000-07-25,-1.3889
2000-07-26,1.1268
2000-07-27,-0.5571
2000-07-28,-3.3613
2000-07-31,-5.2174
2000-08-01,-1.2232
2000-08-02,-2.7864
2000-08-03,-0.9554
2000-08-04,0.9646
2000-08-07,0.6369
2000-08-08,6.3291
2000-08-09,-0.5952
2000-08-10,-1.1976
2000-08-11,-1.2121
2000-08-14,1.8405
2000-08-15,-3.3133
2000-08-16,-4.3614
2000-08-17,0.3257
2000-08-18,-1.2987
2000-08-21,-0.6579
2000-08-22,7.6159
2000-08-23,-0.3077
2000-08-24,-2.1605
2000-08-25,6.6246
2000-08-28,-4.142
2000-08-29,1.2346
2000-08-30,-2.0732
2000-08-31,0.0
2000-09-01,3.75
2000-09-05,1.506
2000-09-06,2.3739
2000-09-07,-0.5797
2000-09-08,6.1224
2000-09-11,0.5495
2000-09-12,3.0055
2000-09-13,2.6525
2000-09-14,1.5504
2000-09-15,1.0178
2000-09-18,-4.534
2000-09-19,-1.0554
2000-09-20,-0.8
2000-09-21,3.2258
2000-09-22,-1.5625
2000-09-25,-1.5873
2000-09-26,-4.5699
2000-09-27,-1.9718
2000-09-28,2.0115
2000-09-29,-0.5634
2000-10-02,4.2493
2000-10-03,1.3587
2000-10-04,2.681
2000-10-05,1.5666
2000-10-06,-4.8843
2000-10-09,-0.2703
2000-10-10,0.542
2000-10-11,-2.965
2000-10-12,-3.3333
2000-10-13,-0.2874
2000-10-16,2.8818
2000-10-17,2.521
2000-10-18,2.459
2000-10-19,5.8667
2000-10-20,-3.5263999999999998
2000-10-23,-0.2611
2000-10-24,1.3089
2000-10-25,-1.5504
2000-10-26,-3.6745
2000-10-27,0.2725
2000-10-30,7.0652
2000-10-31,2.5381
2000-11-01,-1.4851
2000-11-02,7.7889
2000-11-03,0.6993
2000-11-06,0.0
2000-11-07,-1.1574
2000-11-08,3.9813
2000-11-09,-4.0541
2000-11-10,-3.5211
2000-11-13,4.8662
2000-11-14,-2.7842000000000002
2000-11-15,-1.1933
2000-11-16,0.2415
2000-11-17,-3.6145
2000-11-20,-4.75
2000-11-21,-1.5748
2000-11-22,-0.8
2000-11-24,1.0753
2000-11-27,1.5957
2000-11-28,-7.3298
2000-11-29,-7.5706
2000-11-30,-4.6012
2000-12-01,-2.8939
2000-12-04,4.9669
2000-12-05,-2.8391
2000-12-06,-7.7922
2000-12-07,-4.2254
2000-12-08,2.9412000000000003
2000-12-11,-3.5714
2000-12-12,0.7407
2000-12-13,-1.8382
2000-12-14,1.4981
2000-12-15,-2.583
2000-12-18,-5.6818
2000-12-19,-0.4016
2000-12-20,-3.629
2000-12-21,1.2551999999999999
2000-12-22,7.0248
2000-12-26,-1.1583
2000-12-27,7.0313
2000-12-28,-0.7299
2000-12-29,0.3676
2001-01-02,-3.6630000000000003
2001-01-03,9.1255
2001-01-04,-11.1498
2001-01-05,-1.1764999999999999
2001-01-08,0.7937
2001-01-09,4.7244
2001-01-10,-0.3759
2001-01-11,1.5093999999999999
2001-01-12,5.948
2001-01-16,-2.1053
2001-01-17,0.0
2001-01-18,-2.509
2001-01-19,-2.9412000000000003
2001-01-22,6.8182
2001-01-23,3.9007
2001-01-24,8.532399999999999
2001-01-25,-1.2579
2001-01-26,0.0
2001-01-29,1.3503
2001-01-30,2.5138
2001-01-31,1.3242
2001-02-01,0.3872
2001-02-02,-4.4841
2001-02-05,-2.0697
2001-02-06,0.4124
2001-02-07,1.4887000000000001
2001-02-08,-5.7157
2001-02-09,-2.7897
2001-02-12,0.1104
2001-02-13,0.9372
2001-02-14,0.2185
2001-02-15,0.0545
2001-02-16,0.6536
2001-02-20,3.355
2001-02-21,-3.9267
2001-02-22,-0.9809
2001-02-23,-2.0914
2001-02-26,4.4969
2001-02-27,-3.5503
2001-02-28,-1.5615999999999999
2001-03-01,-2.4363
2001-03-02,-4.007
2001-03-05,1.9964
2001-03-06,-0.6524
2001-03-07,1.0448
2001-03-08,2.0178
2001-03-09,-0.4654
2001-03-12,-1.4611
2001-03-13,-2.1352
2001-03-14,-2.4242
2001-03-15,-0.3106
2001-03-16,-3.4891
2001-03-19,1.4848
2001-03-20,-0.4453
2001-03-21,-0.9585
2001-03-22,-2.3226
2001-03-23,0.9247
2001-03-26,1.6360999999999999
2001-03-27,0.9015
2001-03-28,-2.3612
2001-03-29,3.0719
2001-03-30,-0.3171
2001-04-02,-0.1272
2001-04-03,-1.3376000000000001
2001-04-04,1.5493999999999999
2001-04-05,1.0172
2001-04-06,0.8811
2001-04-09,-0.3743
2001-04-10,0.5636
2001-04-11,-0.7472
2001-04-12,-3.6386
2001-04-16,-2.9948
2001-04-17,-1.9463
2001-04-18,6.4339
2001-04-19,1.865
2001-04-20,0.3788
2001-04-23,0.6918
2001-04-24,-0.1874
2001-04-25,0.1877
2001-04-26,4.3098
2001-04-27,2.1557
2001-04-30,-0.8206
2001-05-01,0.4728
2001-05-02,1.4706000000000001
2001-05-03,-1.2753999999999999
2001-05-04,-0.1762
2001-05-07,-0.1176
2001-05-08,0.0589
2001-05-09,-1.1183
2001-05-10,0.5952
2001-05-11,-3.2544
2001-05-14,-0.6728
2001-05-15,-0.9236
2001-05-16,1.0566
2001-05-17,3.321
2001-05-18,1.7856999999999998
2001-05-21,0.0
2001-05-22,-1.1111
2001-05-23,0.9462
2001-05-24,-1.2888
2001-05-25,-0.6528
2001-05-29,0.2987
2001-05-30,-2.6206
2001-05-31,-0.3058
2001-06-01,1.0429
2001-06-04,-0.7286
2001-06-05,2.0183
2001-06-06,-0.6295
2001-06-07,-2.0
2001-06-08,-1.0513
2001-06-11,-1.75
2001-06-12,2.0356
2001-06-13,-0.2494
2001-06-14,-2.5625
2001-06-15,-1.5394
2001-06-18,-1.6287
2001-06-19,-0.3974
2001-06-20,0.0665
2001-06-21,2.7907
2001-06-22,0.3232
2001-06-25,-1.2887
2001-06-26,0.718
2001-06-27,0.4537
2001-06-28,3.2258
2001-06-29,3.25
2001-07-02,-3.2082
2001-07-03,0.3127
2001-07-05,-0.6234
2001-07-06,-1.7566000000000002
2001-07-09,0.5109
2001-07-10,-1.5248
2001-07-11,2.1935000000000002
2001-07-12,5.5556
2001-07-13,0.6579
2001-07-16,-0.4753
2001-07-17,2.0299
2001-07-18,-0.8192
2001-07-19,-0.295
2001-07-20,0.0
2001-07-23,0.7692
2001-07-24,-2.7598000000000003
2001-07-25,2.5362
2001-07-26,-1.4723
2001-07-27,-0.8966
2001-07-30,0.7841
2001-07-31,1.556
2001-08-01,-1.1196
2001-08-02,-0.5959
2001-08-03,0.6595
2001-08-06,-2.2633
2001-08-07,2.011
2001-08-08,1.5532
2001-08-09,-1.2353
2001-08-10,-0.4169
2001-08-13,-2.0933
2001-08-14,0.1833
2001-08-15,-0.9146
2001-08-16,1.2308
2001-08-17,-2.614
2001-08-20,2.0599
2001-08-21,-5.8104
2001-08-22,-1.2987
2001-08-23,-8.3553
2001-08-24,2.2972
2001-08-27,-1.3333
2001-08-28,1.3514
2001-08-29,-2.1754
2001-08-30,-0.2152
2001-08-31,1.3659
2001-09-04,-1.1348
2001-09-05,-1.6141
2001-09-06,-4.7654
2001-09-07,-5.7737
2001-09-10,-1.1438
2001-09-17,-13.0579
2001-09-18,0.9506
2001-09-19,0.0
2001-09-20,-4.8023
2001-09-21,-6.5282
2001-09-24,3.1746
2001-09-25,-1.641
2001-09-26,0.1043
2001-09-27,-1.3542
2001-09-28,0.3168
2001-10-01,-0.8421
2001-10-02,3.6093
2001-10-03,10.4508
2001-10-04,-3.525
2001-10-05,3.2692
2001-10-08,-1.4898
2001-10-09,-0.2836
2001-10-10,14.218
2001-10-11,-2.3237
2001-10-12,-2.294
2001-10-15,1.4783
2001-10-16,2.0566
2001-10-17,-1.1755
2001-10-18,-3.4834
2001-10-19,0.3521
2001-10-22,-3.5088
2001-10-23,1.8182
2001-10-24,0.4464
2001-10-25,2.5778
2001-10-26,1.6463999999999999
2001-10-29,-4.5183
2001-10-30,-2.4107
2001-10-31,2.0128
2001-11-01,0.8072
2001-11-02,2.758
2001-11-05,3.1169000000000002
2001-11-06,4.1142
2001-11-07,1.5323
2001-11-08,2.6211
2001-11-09,0.774
2001-11-12,1.6897
2001-11-13,3.3233
2001-11-14,1.1696
2001-11-15,3.974
2001-11-16,-2.4322
2001-11-19,-0.9259
2001-11-20,-2.66
2001-11-21,-0.3693
2001-11-23,0.3706
2001-11-26,3.9143
2001-11-27,-1.7058
2001-11-28,-0.0723
2001-11-29,-0.3618
2001-11-30,1.0893
2001-12-03,-1.0776
2001-12-04,1.2346
2001-12-05,2.7618
2001-12-06,-0.0702
2001-12-07,0.9129
2001-12-10,-3.0619
2001-12-11,0.6461
2001-12-12,0.9272
2001-12-13,-3.8869
2001-12-14,1.9853
2001-12-17,0.1442
2001-12-18,0.432
2001-12-19,-1.4337
2001-12-20,1.8182
2001-12-21,3.4286
2001-12-24,-0.2072
2001-12-26,2.4913
2001-12-27,0.5402
2001-12-28,0.5373
2001-12-31,-1.67
2002-01-02,5.4348
2002-01-03,-0.0644
2002-01-04,2.5789999999999997
2002-01-07,-0.44
2002-01-08,1.5152
2002-01-09,-0.4975
2002-01-10,2.375
2002-01-11,-4.3346
2002-01-14,1.4678
2002-01-15,0.2516
2002-01-16,-2.3839
2002-01-17,-0.5141
2002-01-18,0.0646
2002-01-22,0.0
2002-01-23,3.8089
2002-01-24,5.2239
2002-01-25,-1.5957
2002-01-28,3.0631
2002-01-29,2.2727
2002-01-30,3.7037
2002-01-31,1.9231
2002-02-01,-0.5391
2002-02-04,-3.794
2002-02-05,-5.4648
2002-02-06,-2.0262000000000002
2002-02-07,1.9465
2002-02-08,1.79
2002-02-11,1.7585
2002-02-12,1.4401
2002-02-13,3.8047
2002-02-14,-1.0941
2002-02-15,-1.604
2002-02-19,-0.5621
2002-02-20,0.5088
2002-02-21,1.4061
2002-02-22,-1.2757
2002-02-25,2.1348
2002-02-26,2.5853
2002-02-27,-1.9303
2002-02-28,-1.5309
2002-03-01,5.2193
2002-03-04,-1.5303
2002-03-05,-4.8767
2002-03-06,1.4365999999999999
2002-03-07,-1.227
2002-03-08,1.0728
2002-03-11,-1.6200999999999999
2002-03-12,0.1704
2002-03-13,-0.3401
2002-03-14,0.1706
2002-03-15,1.9306999999999999
2002-03-18,0.2786
2002-03-19,2.2222
2002-03-20,1.0326
2002-03-21,-3.0124
2002-03-22,-0.3328
2002-03-25,-1.5025
2002-03-26,0.452
2002-03-27,-0.1687
2002-03-28,0.8451
2002-04-01,-5.4749
2002-04-02,-5.4374
2002-04-03,4.5625
2002-04-04,4.3634
2002-04-05,1.9473
2002-04-08,3.9326
2002-04-09,1.8919000000000001
2002-04-10,4.191
2002-04-11,-3.8186999999999998
2002-04-12,0.0529
2002-04-15,0.4762
2002-04-16,0.9479
2002-04-17,0.4173
2002-04-18,1.7143000000000002
2002-04-19,-0.6639
2002-04-22,-1.0796999999999999
2002-04-23,1.6632
2002-04-24,-3.9366
2002-04-25,0.8515
2002-04-26,-1.0554
2002-04-29,1.2267000000000001
2002-04-30,0.9484
2002-05-01,2.3486000000000002
2002-05-02,1.1729
2002-05-03,-1.1089
2002-05-06,-1.5291000000000001
2002-05-07,4.0373
2002-05-08,-0.2488
2002-05-09,0.0499
2002-05-10,1.6949
2002-05-13,1.0294
2002-05-14,2.3775
2002-05-15,-0.9953
2002-05-16,3.3988
2002-05-17,3.0093
2002-05-20,-3.3708
2002-05-21,-3.3487999999999998
2002-05-22,-0.2887
2002-05-23,0.0965
2002-05-24,0.5304
2002-05-28,-3.3573
2002-05-29,0.8933
2002-05-30,-0.6394
2002-05-31,3.9109
2002-06-03,-2.3821
2002-06-04,0.3416
2002-06-05,4.499
2002-06-06,-6.1186
2002-06-07,1.6418
2002-06-10,0.93
2002-06-11,0.1455
2002-06-12,-1.4527999999999999
2002-06-13,0.0983
2002-06-14,0.0491
2002-06-17,2.1099
2002-06-18,-0.2403
2002-06-19,0.9152
2002-06-20,-1.8138
2002-06-21,-0.1945
2002-06-24,-0.2923
2002-06-25,-1.8564
2002-06-26,-1.4435
2002-06-27,4.0404
2002-06-28,3.3981
2002-07-01,-1.8779
2002-07-02,-2.8708
2002-07-03,0.8374
2002-07-05,2.1006
2002-07-08,-0.4306
2002-07-09,-0.9611
2002-07-10,-3.6875
2002-07-11,-1.7128
2002-07-12,-2.614
2002-07-15,-3.4737
2002-07-16,-4.8528
2002-07-17,-6.0172
2002-07-18,6.0366
2002-07-19,-5.1179
2002-07-22,-2.4848
2002-07-23,-0.8701
2002-07-24,6.4577
2002-07-25,0.7067
2002-07-26,2.924
2002-07-29,6.4773
2002-07-30,-1.4408
2002-07-31,-2.7071
2002-08-01,-5.3979
2002-08-02,-3.4118
2002-08-05,-2.1315
2002-08-06,-2.9247
2002-08-07,-5.5128
2002-08-08,2.3066
2002-08-09,-0.9947
2002-08-12,-8.9082
2002-08-13,5.8088
2002-08-14,5.8374
2002-08-15,4.8588000000000005
2002-08-16,-0.9393
2002-08-19,3.287
2002-08-20,-2.2032
2002-08-21,3.9424
2002-08-22,1.8061
2002-08-23,-4.0213
2002-08-26,3.9433
2002-08-27,-5.4535
2002-08-28,-3.4483
2002-08-29,-0.6494
2002-08-30,-0.0654
2002-09-03,-3.7279
2002-09-04,3.4986
2002-09-05,-0.4617
2002-09-06,6.6932
2002-09-09,1.5528
2002-09-10,2.0183
2002-09-11,0.7794
2002-09-12,-7.793
2002-09-13,1.8065
2002-09-16,1.0773
2002-09-17,-0.1254
2002-09-18,1.4438
2002-09-19,-1.1757
2002-09-20,0.0626
2002-09-23,-3.567
2002-09-24,0.0
2002-09-25,1.0383
2002-09-26,0.8992
2002-09-27,-3.5646
2002-09-30,-5.3465
2002-10-01,-2.1618
2002-10-02,-0.5702
2002-10-03,-3.9427
2002-10-04,2.4627
2002-10-07,-6.0452
2002-10-08,7.8295
2002-10-09,-5.5356
2002-10-10,2.8158
2002-10-11,9.1784
2002-10-14,-1.5593
2002-10-15,5.3719
2002-10-16,-3.9215999999999998
2002-10-17,4.6939
2002-10-18,4.3535
2002-10-21,3.9851
2002-10-22,-4.3114
2002-10-23,-0.6884
2002-10-24,-3.4657
2002-10-25,6.7232
2002-10-28,-5.4434000000000005
2002-10-29,0.2587
2002-10-30,-0.7742
2002-10-31,1.8856000000000002
2002-11-01,3.9566
2002-11-04,-4.2357
2002-11-05,3.0128
2002-11-06,-1.1201
2002-11-07,-3.2096
2002-11-08,-2.6008
2002-11-11,-5.474
2002-11-12,5.9322
2002-11-13,1.6667
2002-11-14,2.4918
2002-11-15,0.5118
2002-11-18,-2.7371
2002-11-19,0.2618
2002-11-20,4.765
2002-11-21,0.3738
2002-11-22,4.6555
2002-11-25,-1.0676
2002-11-26,-2.8777
2002-11-27,6.4815
2002-11-29,-1.3913
2002-12-02,-1.1758
2002-12-03,-3.8073
2002-12-04,-0.5875
2002-12-05,-5.875
2002-12-06,0.8632
2002-12-09,-3.16
2002-12-10,1.5636
2002-12-11,-1.6064
2002-12-12,-0.4762
2002-12-13,-0.4101
2002-12-16,2.9513
2002-12-17,-5.9333
2002-12-18,-2.5514
2002-12-19,1.2364
2002-12-20,0.7902
2002-12-23,-1.4968
2002-12-24,-1.5918999999999999
2002-12-26,1.5441
2002-12-27,-1.3758
2002-12-30,2.4963
2002-12-31,-0.2149
2003-01-02,0.5025
2003-01-03,-4.2857
2003-01-06,0.597
2003-01-07,4.2285
2003-01-08,-2.1352
2003-01-09,3.1273
2003-01-10,-1.6925
2003-01-13,-1.5782
2003-01-14,-0.8017
2003-01-15,-3.1593999999999998
2003-01-16,-1.5175
2003-01-17,-1.772
2003-01-21,-2.7451
2003-01-22,0.4032
2003-01-23,4.1767
2003-01-24,-3.6237
2003-01-27,-0.8
2003-01-28,1.6129
2003-01-29,-0.6349
2003-01-30,-2.5559
2003-01-31,3.1967
2003-02-03,0.556
2003-02-04,-0.8689
2003-02-05,-1.5936
2003-02-06,-2.2672
2003-02-07,-3.314
2003-02-10,0.6855
2003-02-11,-1.2766
2003-02-12,-0.8621
2003-02-13,-1.7391
2003-02-14,2.3009
2003-02-18,2.8547000000000002
2003-02-19,-3.7847
2003-02-20,-3.1469
2003-02-21,1.7147999999999999
2003-02-24,-1.9521
2003-02-25,0.543
2003-02-26,0.09
2003-02-27,1.259
2003-02-28,5.5062
2003-03-03,-0.0842
2003-03-04,-4.2965
2003-03-05,2.6408
2003-03-06,-0.173
2003-03-07,2.773
2003-03-10,-2.1922
2003-03-11,0.3448
2003-03-12,-1.0309
2003-03-13,5.9896
2003-03-14,1.9656
2003-03-17,4.4177
2003-03-18,-0.7692
2003-03-19,2.1705
2003-03-20,-0.5311
2003-03-21,3.4325
2003-03-24,-4.4985
2003-03-25,2.2394
2003-03-26,0.4532
2003-03-27,-0.6015
2003-03-28,-2.6475
2003-03-31,0.0
2003-04-01,-0.777
2003-04-02,4.072
2003-04-03,0.7524
2003-04-04,2.2405
2003-04-07,0.9496
2003-04-08,-0.0724
2003-04-09,-2.6792
2003-04-10,1.1905000000000001
2003-04-11,-0.8088
2003-04-14,2.5204
2003-04-15,2.6029999999999998
2003-04-16,-3.735
2003-04-17,2.8551
2003-04-21,-1.2811
2003-04-22,3.0281
2003-04-23,0.0
2003-04-24,-2.7292
2003-04-25,-1.0791
2003-04-28,3.4909
2003-04-29,3.2326
2003-04-30,-1.0211
2003-05-01,-4.4704
2003-05-02,0.216
2003-05-05,-0.0718
2003-05-06,1.7254
2003-05-07,-2.4735
2003-05-08,0.8696
2003-05-09,0.7184
2003-05-12,3.4237
2003-05-13,-0.6207
2003-05-14,-0.7634
2003-05-15,-3.4965
2003-05-16,-1.8115999999999999
2003-05-19,-3.4686
2003-05-20,1.4526
2003-05-21,1.2811
2003-05-22,2.6786
2003-05-23,0.0
2003-05-27,3.0435
2003-05-28,2.5316
2003-05-29,1.0974
2003-05-30,3.5278
2003-06-02,1.2451
2003-06-03,-0.712
2003-06-04,2.0209
2003-06-05,0.9003
2003-06-06,-0.5736
2003-06-09,-1.859
2003-06-10,1.8289
2003-06-11,3.2713
2003-06-12,1.4285999999999999
2003-06-13,-2.9394
2003-06-16,3.4699999999999998
2003-06-17,-2.7439
2003-06-18,-0.9404
2003-06-19,-1.8987
2003-06-20,0.9032
2003-06-23,-1.9821
2003-06-24,0.9785
2003-06-25,-1.5504
2003-06-26,0.5906
2003-06-27,-2.0874
2003-06-30,3.2645
2003-07-01,0.7097
2003-07-02,0.2562
2003-07-03,-0.8307
2003-07-07,2.7706
2003-07-08,2.3197
2003-07-09,-1.8382
2003-07-10,1.0612
2003-07-11,2.7795
2003-07-14,0.1202
2003-07-15,-2.3409
2003-07-16,-1.2907
2003-07-17,-1.6812
2003-07-18,2.6599
2003-07-21,1.4189
2003-07-22,2.0681
2003-07-23,1.0727
2003-07-24,-0.6486
2003-07-25,-0.178
2003-07-28,1.1891
2003-07-29,-0.9988
2003-07-30,-0.5935
2003-07-31,-0.2388
2003-08-01,-0.2394
2003-08-04,0.7199
2003-08-05,-3.0375
2003-08-06,-0.9828
2003-08-07,2.0471
2003-08-08,3.2827
2003-08-11,1.236
2003-08-12,0.8721
2003-08-13,-1.0375
2003-08-14,-0.5824
2003-08-15,-0.3515
2003-08-18,0.9994
2003-08-19,0.9313
2003-08-20,0.4037
2003-08-21,-4.5376
2003-08-22,-2.2262
2003-08-25,0.0
2003-08-26,1.4154
2003-08-27,0.6675
2003-08-28,3.0139
2003-08-29,-0.7607
2003-09-02,-0.9434
2003-09-03,1.0119
2003-09-04,-2.2525
2003-09-05,-2.2438
2003-09-08,0.3722
2003-09-09,-2.7194000000000003
2003-09-10,-0.3177
2003-09-11,1.3384
2003-09-12,-0.7547
2003-09-15,1.2041
2003-09-16,2.4421
2003-09-17,0.3667
2003-09-18,-0.3654
2003-09-19,-0.9169
2003-09-22,-2.2209
2003-09-23,-0.3155
2003-09-24,-2.7215
2003-09-25,-1.6916
2003-09-26,-1.3898
2003-09-29,2.349
2003-09-30,-1.1148
2003-10-01,4.5093
2003-10-02,1.7132
2003-10-03,1.2477
2003-10-06,-0.3697
2003-10-07,1.1132
2003-10-08,-2.1407
2003-10-09,6.3125
2003-10-10,-0.7643
2003-10-13,2.3697
2003-10-14,1.4468
2003-10-15,0.7986
2003-10-16,-0.283
2003-10-17,-1.3053
2003-10-20,0.8051
2003-10-21,0.3423
2003-10-22,-2.672
2003-10-23,-0.1752
2003-10-24,-0.5851
2003-10-27,0.6474
2003-10-28,1.6959
2003-10-29,0.0
2003-10-30,-0.5175
2003-10-31,1.7341
2003-11-03,1.0795
2003-11-04,-1.5739
2003-11-05,0.0571
2003-11-06,2.5114
2003-11-07,-1.7261
2003-11-10,-0.6232
2003-11-11,-0.7982
2003-11-12,1.4943
2003-11-13,1.9253
2003-11-14,-1.1111
2003-11-17,-1.9663
2003-11-18,0.0
2003-11-19,0.2292
2003-11-20,2.0583
2003-11-21,-0.6162
2003-11-24,0.3382
2003-11-25,1.1236
2003-11-26,-1.6111
2003-11-28,1.1858
2003-12-01,1.2277
2003-12-02,-1.5436
2003-12-03,2.3516
2003-12-04,-2.9703
2003-12-05,-0.1134
2003-12-08,0.8513
2003-12-09,-1.5756999999999999
2003-12-10,-0.6861
2003-12-11,0.8636
2003-12-12,-0.5137
2003-12-15,-1.4917
2003-12-16,1.0483
2003-12-17,2.2478
2003-12-18,1.4656
2003-12-19,-0.3889
2003-12-22,0.0558
2003-12-23,-0.1115
2003-12-24,-0.558
2003-12-26,0.8418
2003-12-29,0.1669
2003-12-30,-0.1111
2003-12-31,0.2781
2004-01-02,-1.553
2004-01-05,0.5634
2004-01-06,1.3445
2004-01-07,1.6583999999999999
2004-01-08,-2.1207
2004-01-09,-1.2778
2004-01-12,-0.2814
2004-01-13,-0.9594
2004-01-14,1.5954000000000002
2004-01-15,0.673
2004-01-16,1.1142
2004-01-20,-0.9366
2004-01-21,0.3893
2004-01-22,-1.3296000000000001
2004-01-23,0.6738
2004-01-26,1.3385
2004-01-27,-0.2752
2004-01-28,-1.4901
2004-01-29,-0.112
2004-01-30,2.0752
2004-02-02,2.967
2004-02-03,1.7076
2004-02-04,0.0
2004-02-05,-0.8395
2004-02-06,1.5344
2004-02-09,-1.1464
2004-02-10,-0.4744
2004-02-11,0.1059
2004-02-12,1.7989000000000002
2004-02-13,-1.4553
2004-02-17,2.1097
2004-02-18,-0.4649
2004-02-19,-1.1936
2004-02-20,3.729
2004-02-23,-0.3038
2004-02-24,0.5079
2004-02-25,2.0718
2004-02-26,-0.4455
2004-02-27,-1.7902
2004-03-01,0.2025
2004-03-02,-0.9601
2004-03-03,0.9694
2004-03-04,-0.9151
2004-03-05,-0.2565
2004-03-08,-0.6173
2004-03-09,-0.4141
2004-03-10,0.2079
2004-03-11,-1.1929
2004-03-12,0.8399
2004-03-15,-1.1973
2004-03-16,0.6322
2004-03-17,0.7853
2004-03-18,-0.5195
2004-03-19,1.4099
2004-03-22,-0.6694
2004-03-23,2.0736
2004-03-24,-0.7618
2004-03-25,0.2047
2004-03-26,0.1021
2004-03-29,0.7653
2004-03-30,0.2532
2004-03-31,1.0101
2004-04-01,-0.65
2004-04-02,1.8620999999999999
2004-04-05,1.5316
2004-04-06,2.871
2004-04-07,-0.5676
2004-04-08,-2.1408
2004-04-12,-0.1458
2004-04-13,-2.3369
2004-04-14,-0.3988
2004-04-15,0.1502
2004-04-16,0.6497
2004-04-19,0.9434
2004-04-20,0.9346
2004-04-21,-0.2924
2004-04-22,2.1505
2004-04-23,0.8134
2004-04-26,0.0
2004-04-27,1.8035
2004-04-28,-0.8392
2004-04-29,-2.2096999999999998
2004-04-30,-0.7692
2004-05-03,1.5504
2004-05-04,-1.0019
2004-05-05,0.2892
2004-05-06,-1.826
2004-05-07,-2.1047
2004-05-10,-0.4
2004-05-11,0.4016
2004-05-12,0.0
2004-05-13,-0.75
2004-05-14,0.1511
2004-05-17,-2.9678
2004-05-18,1.0368
2004-05-19,0.0
2004-05-20,-1.2827
2004-05-21,0.3119
2004-05-24,-0.4663
2004-05-25,1.1973
