ticker,NWL UW Equity
2019-05-02,2.0906
2019-05-03,13.5154
2019-05-06,-3.9086
2019-05-07,-0.1252
2019-05-08,-2.6942
2019-05-09,-1.0947
2019-05-10,-0.2604
2019-05-13,-0.7833
2019-05-14,0.5263
2019-05-15,2.2906
2019-05-16,-0.5758
2019-05-17,-0.5148
2019-05-20,-0.9056
2019-05-21,1.3054999999999999
2019-05-22,-0.1289
2019-05-23,-2.2580999999999998
2019-05-24,-0.6601
2019-05-28,-4.8505
2019-05-29,-4.6788
2019-05-30,-0.0733
2019-05-31,0.0746
2019-06-03,3.2042
2019-06-04,5.6318
2019-06-05,1.2987
2019-06-06,-1.0121
2019-06-07,-0.6817
2019-06-10,-1.304
2019-06-11,1.5299
2019-06-12,-0.274
2019-06-13,2.0604
2019-06-14,-2.4226
2019-06-17,0.2759
2019-06-18,1.7194
2019-06-19,1.6227
2019-06-20,0.2661
2019-06-21,1.9243999999999999
2019-06-24,-4.1016
2019-06-25,0.8147
2019-06-26,3.569
2019-06-27,-1.2354
2019-06-28,1.5142
2019-07-01,-1.297
2019-07-02,-1.9054
2019-07-03,3.5499
2019-07-05,-0.9056
2019-07-08,-0.718
2019-07-09,-1.1177
2019-07-10,-0.7979
2019-07-11,-2.0107
2019-07-12,2.2572
2019-07-15,1.3378
2019-07-16,0.0
2019-07-17,-1.8481999999999998
2019-07-18,-1.345
2019-07-19,-2.3177
2019-07-22,-1.0468
2019-07-23,0.7052
2019-07-24,0.7703
2019-07-25,-1.8068
2019-07-26,0.4954
2019-07-29,-0.2113
2019-07-30,-0.1411
2019-07-31,0.2827
2019-08-01,-5.3559
2019-08-02,14.2219
2019-08-05,-1.5645
2019-08-06,4.7682
2019-08-07,1.9595
2019-08-08,0.434
2019-08-09,-2.2222
2019-08-12,0.0
2019-08-13,1.0732
2019-08-14,-1.6864
2019-08-15,-0.0635
2019-08-16,0.6993
2019-08-19,0.3788
2019-08-20,1.2579
2019-08-21,2.795
2019-08-22,0.7855
2019-08-23,-5.5156
2019-08-26,0.3807
2019-08-27,-0.7585
2019-08-28,3.5669
2019-08-29,2.583
2019-08-30,0.9119
2019-09-03,-1.9277
2019-09-04,4.2998
2019-09-05,3.1213
2019-09-06,-1.542
2019-09-09,3.3643
2019-09-10,2.8058
2019-09-11,1.0371
2019-09-12,-0.1621
2019-09-13,-0.1082
2019-09-16,-0.9751
2019-09-17,1.2582
2019-09-18,-0.5402
2019-09-19,-2.9332000000000003
2019-09-20,-0.9513
2019-09-23,1.2429000000000001
2019-09-24,-0.1674
2019-09-25,0.7267
2019-09-26,1.6093
2019-09-27,-0.6008
2019-09-30,2.8571
2019-10-01,-0.5342
2019-10-02,-4.4576
2019-10-03,1.855
2019-10-04,2.3179
2019-10-07,0.2697
2019-10-08,-0.5917
2019-10-09,1.6775
2019-10-10,0.3193
2019-10-11,0.5305
2019-10-14,1.4776
2019-10-15,-0.312
2019-10-16,0.9129
2019-10-17,-1.4216
2019-10-18,1.7042000000000002
2019-10-21,2.7069
2019-10-22,-1.0542
2019-10-23,-1.1669
2019-10-24,-0.154
2019-10-25,1.0283
2019-10-28,-0.8651
2019-10-29,-1.5914000000000001
2019-10-30,0.2608
2019-10-31,-1.3007
2019-11-01,8.5925
2019-11-04,1.2621
2019-11-05,-4.2665
2019-11-06,0.8012
2019-11-07,-0.4471
2019-11-08,1.6467
2019-11-11,-4.1483
2019-11-12,1.5621
2019-11-13,1.2859
2019-11-14,-0.6224
2019-11-15,-1.1022
2019-11-18,-0.5066
2019-11-19,-0.4073
2019-11-20,-1.3804
2019-11-21,-0.5184
2019-11-22,-0.9901
2019-11-25,1.4737
2019-11-26,-1.1411
2019-11-27,2.3898
2019-11-29,-0.3112
2019-12-02,-0.2081
2019-12-03,-2.8676
2019-12-04,1.5030000000000001
2019-12-05,-0.9519
2019-12-06,1.7085
2019-12-09,0.4199
2019-12-10,-1.5682
2019-12-11,1.1152
2019-12-12,2.1008
2019-12-13,-1.1831
2019-12-16,-4.1645
2019-12-17,2.7702
2019-12-18,-1.8498999999999999
2019-12-19,2.0463
2019-12-20,4.8021
2019-12-23,-2.6183
2019-12-24,0.2585
2019-12-26,-1.5472000000000001
2019-12-27,0.7072
2019-12-30,-0.5462
2019-12-31,0.523
2020-01-02,-0.7284
2020-01-03,-2.2013
2020-01-06,1.2862
2020-01-07,0.5291
2020-01-08,1.0526
2020-01-09,-0.2083
2020-01-10,0.4175
2020-01-13,1.7151999999999998
2020-01-14,2.095
2020-01-15,-0.8008
2020-01-16,1.9677
2020-01-17,0.2474
2020-01-21,-1.0365
2020-01-22,0.1995
2020-01-23,0.3484
2020-01-24,-1.3393
2020-01-27,-1.458
2020-01-28,2.551
2020-01-29,-1.194
2020-01-30,0.7049
2020-01-31,-2.35
2020-02-03,0.9217
2020-02-04,1.0147
2020-02-05,3.114
2020-02-06,-1.51
2020-02-07,-0.7913
2020-02-10,0.6481
2020-02-11,-0.0991
2020-02-12,-2.3798
2020-02-13,-0.8634
2020-02-14,2.9713000000000003
2020-02-18,-0.398
2020-02-19,-0.5994
2020-02-20,-0.0503
2020-02-21,-3.3183
2020-02-24,-5.1482
2020-02-25,-6.6338
2020-02-26,-2.5837
2020-02-27,-6.7511
2020-02-28,1.2467
2020-03-02,6.6105
2020-03-03,-5.9574
2020-03-04,-0.905
2020-03-05,-7.4364
2020-03-06,-1.4799
2020-03-09,-2.1459
2020-03-10,0.8041
2020-03-11,-1.1602999999999999
2020-03-12,-17.0946
2020-03-13,14.6903
2020-03-16,-5.2469
2020-03-17,7.9805
2020-03-18,-8.2956
2020-03-19,2.2204
2020-03-20,-8.1255
2020-03-23,-7.6182
2020-03-24,18.1043
2020-03-25,2.4077
2020-03-26,10.5799
2020-03-27,-3.5436
2020-03-30,0.2204
2020-03-31,-2.6393
2020-04-01,-6.7018
2020-04-02,-2.5827
2020-04-03,-0.6628
2020-04-06,6.9224
2020-04-07,2.1841
2020-04-08,2.8244
2020-04-09,5.0483
2020-04-13,-5.7244
2020-04-14,3.4483
2020-04-15,-7.7536000000000005
2020-04-16,-0.9427
2020-04-17,1.9826000000000001
2020-04-20,-0.6221
2020-04-21,-2.0344
2020-04-22,-3.7141
2020-04-23,4.4795
2020-04-24,2.501
2020-04-27,4.4926
2020-04-28,5.4855
2020-04-29,0.7027
2020-04-30,-3.1403
2020-05-01,-11.5274
2020-05-04,0.855
2020-05-05,-3.6738
2020-05-06,-2.0117
2020-05-07,2.9939999999999998
2020-05-08,3.0731
2020-05-11,-3.062
2020-05-12,1.1638
2020-05-13,-3.6976
2020-05-14,-0.8532
2020-05-15,0.6885
2020-05-18,8.2051
2020-05-19,-0.158
2020-05-20,-0.4747
2020-05-21,2.2258
2020-05-22,-0.6221
2020-05-26,6.025
2020-05-27,6.1993
2020-05-28,-4.0306
2020-05-29,-3.1664
2020-06-01,2.3574
2020-06-02,2.8975
2020-06-03,8.231
2020-06-04,3.1688
2020-06-05,6.0459
2020-06-08,6.2195
2020-06-09,-4.3628
2020-06-10,-4.3818
2020-06-11,-6.5913
2020-06-12,2.8226
2020-06-15,-2.549
2020-06-16,5.4997
2020-06-17,0.5086
2020-06-18,-2.277
2020-06-19,2.7184
2020-06-22,-1.4178
2020-06-23,-0.4155
2020-06-24,-3.1451000000000002
2020-06-25,0.6627
2020-06-26,-0.9217
2020-06-29,3.588
2020-06-30,1.8601999999999999
2020-07-01,-0.6297
2020-07-02,1.2041
2020-07-06,0.1879
2020-07-07,-0.9375
2020-07-08,-0.2839
2020-07-09,-5.0301
2020-07-10,5.2965
2020-07-13,-0.5378
2020-07-14,2.2583
2020-07-15,2.0218
2020-07-16,0.9146
2020-07-17,-1.148
2020-07-20,-1.7726
2020-07-21,2.9869
2020-07-22,1.0272
2020-07-23,2.2129
2020-07-24,0.2926
2020-07-27,1.2835
2020-07-28,-0.576
2020-07-29,1.9699
2020-07-30,0.6818
2020-07-31,-7.4492
2020-08-03,-0.061
2020-08-04,0.4881
2020-08-05,1.7608000000000001
2020-08-06,0.358
2020-08-07,1.962
2020-08-10,2.0408
2020-08-11,-1.3143
2020-08-12,-0.9265
2020-08-13,-0.3507
2020-08-14,-0.3519
2020-08-17,-0.1766
2020-08-18,-1.4151
2020-08-19,0.1794
2020-08-20,-2.209
2020-08-21,-1.7094
2020-08-24,2.0497
2020-08-25,-1.7042000000000002
2020-08-26,-0.9907
2020-08-27,1.2508
2020-08-28,1.6059
2020-08-31,-1.4797
2020-09-01,-1.5645
2020-09-02,3.1151
2020-09-03,-1.8496000000000001
2020-09-04,2.5126
2020-09-08,0.2451
2020-09-09,0.4279
2020-09-10,4.7474
2020-09-11,1.3945
2020-09-14,2.1777
2020-09-15,-0.8132
2020-09-16,1.7246000000000001
2020-09-17,-0.4447
2020-09-18,-1.0609
2020-09-21,-3.5553
2020-09-22,0.7607
2020-09-23,-1.9163999999999999
2020-09-24,-1.0361
2020-09-25,0.1496
2020-09-28,2.8674
2020-09-29,-0.5807
2020-09-30,0.2336
2020-10-01,-0.8741
2020-10-02,2.1752
2020-10-05,1.2658
2020-10-06,-1.6477
2020-10-07,2.253
2020-10-08,2.2599
2020-10-09,-0.4972
2020-10-12,-0.3887
2020-10-13,-1.3935
2020-10-14,3.2787
2020-10-15,-0.7663
2020-10-16,-0.6067
2020-10-19,-2.3862
2020-10-20,0.5117
2020-10-21,-0.7353
2020-10-22,1.8234
2020-10-23,0.7275
2020-10-26,-3.1111
2020-10-27,-1.4335
2020-10-28,-3.0832
2020-10-29,0.9604
2020-10-30,4.9940999999999995
2020-11-02,7.0781
2020-11-03,3.12
2020-11-04,-3.2308
2020-11-05,3.6566
2020-11-06,-3.502
2020-11-09,1.245
2020-11-10,0.7849
2020-11-11,2.1288
2020-11-12,-3.5587
2020-11-13,4.0063
2020-11-16,3.1931
2020-11-17,-0.9332
2020-11-18,0.1487
2020-11-19,0.9406
2020-11-20,-0.0981
2020-11-23,0.6873
2020-11-24,4.6319
2020-11-25,-0.466
2020-11-27,-0.2809
2020-11-30,0.9018
2020-12-01,0.8467
2020-12-02,-1.0261
2020-12-03,2.5919
2020-12-04,1.1943
2020-12-07,-1.9746000000000001
2020-12-08,-2.6627
2020-12-09,-1.2845
2020-12-10,0.2651
2020-12-11,-1.4179
2020-12-14,-0.9264
2020-12-15,-1.5748
2020-12-16,0.35
2020-12-17,0.0997
2020-12-18,2.5385999999999997
2020-12-21,0.3883
2020-12-22,1.9342000000000001
2020-12-23,0.7116
2020-12-24,-0.0471
2020-12-28,0.0943
2020-12-29,-1.2241
2020-12-30,0.4766
2020-12-31,0.7116
2021-01-04,2.261
2021-01-05,0.6909
2021-01-06,3.6597
2021-01-07,-0.0883
2021-01-08,1.8993
2021-01-11,0.0
2021-01-12,5.0282
2021-01-13,0.5778
2021-01-14,0.1231
2021-01-15,-1.0656
2021-01-19,0.29
2021-01-20,1.8587
2021-01-21,0.0
2021-01-22,0.5677
2021-01-25,2.8226
2021-01-26,1.5293999999999999
