ticker,KRFT UW Equity
2013-02-12,-0.1057
2013-02-13,-0.9949
2013-02-14,0.8339
2013-02-15,0.0212
2013-02-19,0.424
2013-02-20,-0.2955
2013-02-21,-0.8046
2013-02-22,1.302
2013-02-25,-1.5171000000000001
2013-02-26,1.1339
2013-02-27,0.8462
2013-02-28,1.6782
2013-03-01,0.1857
2013-03-04,1.215
2013-03-05,0.0814
2013-03-06,0.0
2013-03-07,-0.3049
2013-03-08,1.3662
2013-03-11,0.5633
2013-03-12,1.1202
2013-03-13,0.3759
2013-03-14,-0.4927
2013-03-15,-0.4357
2013-03-18,0.7758
2013-03-19,-0.1579
2013-03-20,1.8387
2013-03-21,0.2912
2013-03-22,-0.9098
2013-03-25,0.1172
2013-03-26,1.1902
2013-03-27,0.0195
2013-03-28,0.3115
2013-04-01,0.6986
2013-04-02,0.925
2013-04-03,-1.3557000000000001
2013-04-04,0.3484
2013-04-05,-1.1574
2013-04-08,0.9563
2013-04-09,-1.9910999999999999
2013-04-10,1.3018
2013-04-11,-0.7009
2013-04-12,2.098
2013-04-15,-2.5927
2013-04-16,1.5181
2013-04-17,-2.0781
2013-04-18,-0.6545
2013-04-19,0.5191
2013-04-22,0.576
2013-04-23,1.0861
2013-04-24,-0.9963
2013-04-25,1.1839
2013-04-26,-0.702
2013-04-29,1.2765
2013-04-30,-0.1551
2013-05-01,-0.8157
2013-05-02,-1.0574
2013-05-03,5.1059
2013-05-06,0.5272
2013-05-07,2.7346
2013-05-08,0.3099
2013-05-09,0.0545
2013-05-10,0.3088
2013-05-13,-1.4849999999999999
2013-05-14,0.6801
2013-05-15,0.8034
2013-05-16,0.5615
2013-05-17,1.0627
2013-05-20,0.2317
2013-05-21,0.6579
2013-05-22,0.6006
2013-05-23,-0.0878
2013-05-24,0.1933
2013-05-28,0.9297
2013-05-29,-1.4425
2013-05-30,-2.2923999999999998
2013-05-31,-0.5053
2013-06-03,-0.3446
2013-06-04,-0.9829
2013-06-05,-2.0221
2013-06-06,0.8255
2013-06-07,1.1723
2013-06-10,0.2575
2013-06-11,-0.6788
2013-06-12,-1.2745
2013-06-13,4.7521
2013-06-14,-0.5537
2013-06-17,0.449
2013-06-18,1.2873
2013-06-19,-2.3301
2013-06-20,-4.2292
2013-06-21,0.9624
2013-06-24,0.5981
2013-06-25,1.6165
2013-06-26,0.2743
2013-06-27,1.8035
2013-06-28,0.9942
2013-07-01,-1.593
2013-07-02,1.0004
2013-07-03,-0.036
2013-07-05,-0.4864
2013-07-08,-0.3802
2013-07-09,0.636
2013-07-10,1.2279
2013-07-11,1.106
2013-07-12,0.0176
2013-07-15,1.6581000000000001
2013-07-16,-0.2776
2013-07-17,-0.2088
2013-07-18,-0.2964
2013-07-19,0.8395
2013-07-22,1.0926
2013-07-23,-1.87
2013-07-24,-1.3287
2013-07-25,0.7442
2013-07-26,-0.7211
2013-07-29,0.0709
2013-07-30,0.2655
2013-07-31,-0.1059
2013-08-01,0.9897
2013-08-02,0.63
2013-08-05,-1.8260999999999998
2013-08-06,0.4429
2013-08-07,-2.6455
2013-08-08,1.8296999999999999
2013-08-09,0.089
2013-08-12,-1.262
2013-08-13,0.8821
2013-08-14,-1.5525
2013-08-15,-3.0089
2013-08-16,-1.4203000000000001
2013-08-19,-1.2133
2013-08-20,0.9979
2013-08-21,-0.684
2013-08-22,1.4349
2013-08-23,-0.3772
2013-08-26,-1.401
2013-08-27,-0.2688
2013-08-28,-0.7124
2013-08-29,0.6981
2013-08-30,-0.3081
2013-09-03,1.1397
2013-09-04,1.1077
2013-09-05,-0.0944
2013-09-06,0.605
2013-09-09,1.9169
2013-09-10,-2.0468
2013-09-11,0.9789
2013-09-12,-0.4474
2013-09-13,1.573
2013-09-16,1.014
2013-09-17,0.3833
2013-09-18,0.9636
2013-09-19,-2.7913
2013-09-20,0.0926
2013-09-23,-0.037
2013-09-24,-1.7774
2013-09-25,-0.7729
2013-09-26,0.7599
2013-09-27,-0.3017
2013-09-30,-0.8321
2013-10-01,0.9916
2013-10-02,0.1888
2013-10-03,-1.1308
2013-10-04,1.4487
2013-10-07,1.1838
2013-10-08,-1.4485000000000001
2013-10-09,-1.2342
2013-10-10,1.3876
2013-10-11,-0.4942
2013-10-14,0.0191
2013-10-15,-0.4775
2013-10-16,1.8231000000000002
2013-10-17,1.3758
2013-10-18,-0.1673
2013-10-21,0.5773
2013-10-22,1.3516
2013-10-23,-0.5663
2013-10-24,0.3307
2013-10-25,0.6409
2013-10-28,1.0007
2013-10-29,0.5044
2013-10-30,-0.6274
2013-10-31,-1.912
2013-11-01,0.4229
2013-11-04,-0.0549
2013-11-05,-0.8611
2013-11-06,0.4805
2013-11-07,-1.7105000000000001
2013-11-08,-1.3286
2013-11-11,-0.6638
2013-11-12,-0.8018
2013-11-13,1.0778
2013-11-14,0.952
2013-11-15,0.0566
2013-11-18,-0.2074
2013-11-19,-0.1133
2013-11-20,-0.5484
2013-11-21,-0.1711
2013-11-22,0.419
2013-11-25,-0.0759
2013-11-26,0.9301
2013-11-27,0.4138
2013-11-29,-0.5057
2013-12-02,-0.0377
2013-12-03,-0.1318
2013-12-04,-0.4149
2013-12-05,-0.284
2013-12-06,1.6901000000000002
2013-12-09,1.774
2013-12-10,-0.8073
2013-12-11,-0.6104
2013-12-12,-1.4889000000000001
2013-12-13,-0.6046
2013-12-16,0.4372
2013-12-17,-0.7759
2013-12-18,1.7356
2013-12-19,-0.3
2013-12-20,1.5419
2013-12-23,-0.0926
2013-12-24,-0.1946
2013-12-26,0.5814
2013-12-27,0.1398
2013-12-30,0.4376
2013-12-31,-0.0371
2014-01-02,-0.3524
2014-01-03,-0.5211
2014-01-06,-0.0374
2014-01-07,0.9358
2014-01-08,-1.2609
2014-01-09,0.1315
2014-01-10,0.9002
2014-01-13,-0.5762
2014-01-14,1.7386
2014-01-15,0.1654
2014-01-16,0.3302
2014-01-17,0.128
2014-01-21,-0.9496
2014-01-22,0.295
2014-01-23,-1.6728
2014-01-24,-1.1404
2014-01-27,-0.0756
2014-01-28,0.0662
2014-01-29,-1.2955
2014-01-30,0.9389
2014-01-31,-0.6264
2014-02-03,-2.3496
2014-02-04,-0.1174
2014-02-05,0.1175
2014-02-06,1.0368
2014-02-07,1.2585
2014-02-10,1.7017
2014-02-11,-0.0376
2014-02-12,0.4702
2014-02-13,0.3463
2014-02-14,0.2892
2014-02-18,1.0603
2014-02-19,0.4233
2014-02-20,1.173
2014-02-21,-0.1993
2014-02-24,0.0545
2014-02-25,0.6713
2014-02-26,-1.0993
2014-02-27,0.5284
2014-02-28,0.1813
2014-03-03,-0.3076
2014-03-04,1.2704
2014-03-05,-0.3047
2014-03-06,-0.0539
2014-03-07,0.0899
2014-03-10,-0.2336
2014-03-11,-0.1801
2014-03-12,0.5413
2014-03-13,-0.0897
2014-03-14,-0.3593
2014-03-17,0.8112
2014-03-18,0.5186
2014-03-19,-0.7828
2014-03-20,0.4662
2014-03-21,-1.1779
2014-03-24,0.1264
2014-03-25,0.5772
2014-03-26,0.2511
2014-03-27,-0.644
2014-03-28,0.2881
2014-03-31,0.7181
2014-04-01,0.0178
2014-04-02,0.9624
2014-04-03,1.1474
2014-04-04,-0.8726
2014-04-07,1.3908
2014-04-08,-0.2605
2014-04-09,-1.2274
2014-04-10,-0.5693
2014-04-11,-0.4473
2014-04-14,1.0244
2014-04-15,-0.1245
2014-04-16,1.0509
2014-04-17,0.3173
2014-04-21,0.0351
2014-04-22,-1.0364
2014-04-23,1.0472
2014-04-24,-0.1757
2014-04-25,-0.2991
2014-04-28,0.8295
2014-04-29,-0.8052
2014-04-30,0.3353
2014-05-01,-0.299
2014-05-02,-0.8643
2014-05-05,0.1068
2014-05-06,-0.3555
2014-05-07,1.1416
2014-05-08,-0.1764
2014-05-09,1.1307
2014-05-12,0.3145
2014-05-13,0.4006
2014-05-14,-0.2428
2014-05-15,-0.8868
2014-05-16,1.0351
2014-05-19,-0.1389
2014-05-20,-0.2608
2014-05-21,0.6102
2014-05-22,0.2079
2014-05-23,0.5533
2014-05-27,0.1032
2014-05-28,0.2062
2014-05-29,1.2001
2014-05-30,0.7284
2014-06-02,-0.8241
2014-06-03,-0.7801
2014-06-04,0.5127
2014-06-05,0.2551
2014-06-06,1.289
2014-06-09,1.1889
2014-06-10,-0.8274
2014-06-11,-0.7342
2014-06-12,-0.9245
2014-06-13,0.1188
2014-06-16,0.4745
2014-06-17,0.1012
2014-06-18,0.2864
2014-06-19,0.8905
2014-06-20,0.7494
2014-06-23,-1.2397
2014-06-24,-0.251
2014-06-25,-0.4698
2014-06-26,-0.0337
2014-06-27,0.6071
2014-06-30,0.4861
2014-07-01,0.6339
2014-07-02,0.1823
2014-07-03,0.3144
2014-07-07,0.0
2014-07-08,0.0495
2014-07-09,-0.6841
2014-07-10,-0.4521
2014-07-11,0.5719
2014-07-14,0.7526
2014-07-15,-0.747
2014-07-16,0.3345
2014-07-17,-1.3836
2014-07-18,1.0649
2014-07-21,-0.4516
2014-07-22,0.5208
2014-07-23,-2.5572
2014-07-24,0.0515
2014-07-25,-0.0514
2014-07-28,-0.1715
2014-07-29,-0.756
2014-07-30,-0.9003
2014-07-31,-6.3854
2014-08-01,2.0435
2014-08-04,-0.0549
2014-08-05,-0.8051
2014-08-06,2.1952
2014-08-07,-1.2995999999999999
2014-08-08,1.5911
2014-08-11,0.8461
2014-08-12,0.1428
2014-08-13,0.9982
2014-08-14,0.4412
2014-08-15,-0.2811
2014-08-18,0.8811
2014-08-19,0.0524
2014-08-20,-0.3492
2014-08-21,0.3153
2014-08-22,-0.0699
2014-08-25,1.5204
2014-08-26,0.6197
2014-08-27,-0.0684
2014-08-28,0.1198
2014-08-29,0.7182
2014-09-02,-0.5942
2014-09-03,0.0854
2014-09-04,-0.3072
2014-09-05,0.6847
2014-09-08,-1.0371
2014-09-09,-0.2062
2014-09-10,0.1205
2014-09-11,0.4127
2014-09-12,-1.1644
2014-09-15,0.2599
2014-09-16,0.8294
2014-09-17,-1.7652
2014-09-18,0.2094
2014-09-19,-0.9227
2014-09-22,-0.3866
2014-09-23,-1.1289
2014-09-24,1.3559
2014-09-25,-1.0562
2014-09-26,0.2846
2014-09-29,-0.1419
2014-09-30,0.1954
2014-10-01,-1.0106
2014-10-02,0.0
2014-10-03,0.8418
2014-10-06,0.0089
2014-10-07,-1.3143
2014-10-08,1.8627
2014-10-09,-0.6537
2014-10-10,-0.6402
2014-10-13,-0.8412
2014-10-14,1.1552
2014-10-15,-1.7130999999999998
2014-10-16,-0.2567
2014-10-17,1.1031
2014-10-20,1.6185
2014-10-21,1.0021
2014-10-22,0.2126
2014-10-23,-0.0354
2014-10-24,0.5129
2014-10-27,0.1584
2014-10-28,0.5798
2014-10-29,-0.5939
2014-10-30,-1.3179
2014-10-31,0.3383
2014-11-03,0.7808
2014-11-04,0.5811
2014-11-05,0.9454
2014-11-06,1.0579
2014-11-07,-0.6865
2014-11-10,0.0691
2014-11-11,-0.0518
2014-11-12,-0.7256
2014-11-13,0.2959
2014-11-14,-0.3644
2014-11-17,0.984
2014-11-18,0.4053
2014-11-19,0.2576
2014-11-20,0.2741
2014-11-21,1.1789
2014-11-24,-0.4222
2014-11-25,-0.0509
2014-11-26,0.5769
2014-11-28,1.5013
2014-12-01,-0.4155
2014-12-02,0.3004
2014-12-03,0.1498
2014-12-04,-0.8141
2014-12-05,0.9548
2014-12-08,0.0996
2014-12-09,-0.0497
2014-12-10,-1.194
2014-12-11,0.8056
2014-12-12,-1.3986
2014-12-15,-0.8781
2014-12-16,0.2215
2014-12-17,1.2409
2014-12-18,6.4137
2014-12-19,0.2051
2014-12-22,1.2596
2014-12-23,0.3887
2014-12-24,-0.1718
2014-12-26,0.0469
2014-12-29,-0.1799
2014-12-30,-0.4466
2014-12-31,-1.3694
2015-01-02,-0.0319
2015-01-05,-1.2612
2015-01-06,0.0162
2015-01-07,2.15
2015-01-08,1.266
2015-01-09,-0.3204
2015-01-12,-0.3841
2015-01-13,-0.8656
2015-01-14,-0.3651
2015-01-15,4.6606
2015-01-16,0.1142
2015-01-20,0.2585
2015-01-21,0.9707
2015-01-22,1.0065
2015-01-23,-0.7733
2015-01-26,0.3597
2015-01-27,-0.1867
2015-01-28,-1.6383999999999999
2015-01-29,0.791
2015-01-30,-1.3885
2015-02-02,1.3315000000000001
2015-02-03,1.1479
2015-02-04,0.1568
2015-02-05,-0.2087
2015-02-06,-0.2465
2015-02-09,-1.0933
2015-02-10,1.2871000000000001
2015-02-11,-2.7209
2015-02-12,1.6905000000000001
2015-02-13,-2.6523
2015-02-17,-0.2251
2015-02-18,0.7391
2015-02-19,-0.8881
2015-02-20,0.3896
2015-02-23,-0.6985
2015-02-24,0.172
2015-02-25,-0.1717
2015-02-26,-0.3048
2015-02-27,0.4469
2015-03-02,-0.4059
2015-03-03,-0.0313
2015-03-04,-0.9329
2015-03-05,-0.1345
2015-03-06,-1.7116
2015-03-09,0.2257
2015-03-10,-1.2387
2015-03-11,-0.6842
2015-03-12,1.7222
2015-03-13,-0.5966
2015-03-16,0.6407
2015-03-17,-0.556
2015-03-18,0.2755
2015-03-19,-0.9213
2015-03-20,1.044
2015-03-23,0.2906
2015-03-24,-1.2798
2015-03-25,35.6217
2015-03-26,1.4668999999999999
2015-03-27,5.5812
2015-03-30,1.6947
2015-03-31,-3.8571999999999997
2015-04-01,4.1152
2015-04-02,-1.9294
2015-04-06,-0.2136
2015-04-07,0.6534
2015-04-08,-0.4589
2015-04-09,1.1541
2015-04-10,-0.1454
2015-04-13,-1.0082
2015-04-14,-1.3749
2015-04-15,-0.3385
2015-04-16,0.2187
2015-04-17,-0.3676
2015-04-20,1.0377
2015-04-21,0.9586
2015-04-22,-0.2487
2015-04-23,0.1473
2015-04-24,-0.9165
2015-04-27,-1.9413
2015-04-28,0.0116
2015-04-29,-0.9315
2015-04-30,-0.3879
2015-05-01,-0.0885
2015-05-04,-0.4547
2015-05-05,0.0771
2015-05-06,-0.4327
2015-05-07,0.6191
2015-05-08,1.8104
2015-05-11,0.186
2015-05-12,-1.3573
2015-05-13,-1.0349
2015-05-14,2.1628
2015-05-15,-0.6165
2015-05-18,0.0585
2015-05-19,-0.4913
2015-05-20,0.4467
2015-05-21,0.3511
2015-05-22,-0.8746
2015-05-26,0.0
2015-05-27,-0.7882
2015-05-28,0.9605
2015-05-29,-0.8104
2015-06-01,-0.2131
2015-06-02,0.0712
2015-06-03,-0.083
2015-06-04,-0.7714
2015-06-05,-0.287
2015-06-08,-0.024
2015-06-09,0.7918
2015-06-10,0.3928
2015-06-11,0.2016
2015-06-12,0.2248
2015-06-15,0.0708
2015-06-16,0.5191
2015-06-17,0.3052
2015-06-18,1.6031
2015-06-19,0.4261
2015-06-22,0.4358
2015-06-23,0.137
2015-06-24,-0.4561
2015-06-25,0.4868
2015-06-26,-0.8492
2015-06-29,-1.5003
2015-06-30,-0.6245
2015-07-01,3.7115
2015-07-02,-0.1246
