ticker,1825471D UN Equity
field,DAY_TO_DAY_TOT_RETURN_GROSS_DVDS
date,
2000-01-03,-0.2463
2000-01-04,-3.7037
2000-01-05,1.2821
2000-01-06,2.1519
2000-01-07,0.2478
2000-01-10,-0.618
2000-01-11,-0.8706
2000-01-12,-2.133
2000-01-13,-4.4872
2000-01-14,-1.745
2000-01-18,-7.2404
2000-01-19,3.8292
2000-01-20,-2.2695
2000-01-21,-1.016
2000-01-24,-4.3988
2000-01-25,-0.6135
2000-01-26,-1.2346
2000-01-27,-0.9375
2000-01-28,3.0063
2000-01-31,0.1536
2000-02-01,-0.6135
2000-02-02,-0.6173
2000-02-03,-1.8634
2000-02-04,-0.9494
2000-02-07,-4.3131
2000-02-08,2.8381
2000-02-09,-4.8701
2000-02-10,4.4369
2000-02-11,-1.9607999999999999
2000-02-14,2.0
2000-02-15,1.7974
2000-02-16,-4.0128
2000-02-17,1.0033
2000-02-18,-7.1192
2000-02-22,4.0998
2000-02-23,0.5137
2000-02-24,-6.1329
2000-02-25,0.726
2000-02-28,0.5405
2000-02-29,-0.5376
2000-03-01,-2.7027
2000-03-02,-0.9259
2000-03-03,7.4766
2000-03-06,-4.1739
2000-03-07,-4.5372
2000-03-08,3.4221
2000-03-09,2.5735
2000-03-10,2.3297
2000-03-13,-0.1751
2000-03-14,-1.2281
2000-03-15,5.151
2000-03-16,8.9527
2000-03-17,-2.0155
2000-03-20,0.7911
2000-03-21,1.5699
2000-03-22,-2.473
2000-03-23,0.4754
2000-03-24,-1.7349999999999999
2000-03-27,-1.4445999999999999
2000-03-28,-3.7459
2000-03-29,1.5228000000000002
2000-03-30,2.5
2000-03-31,2.9268
2000-04-03,4.8972999999999995
2000-04-04,-3.012
2000-04-05,-1.3975
2000-04-06,-2.6772
2000-04-07,-1.2945
2000-04-10,4.918
2000-04-11,2.8125
2000-04-12,3.6474
2000-04-13,-8.2111
2000-04-14,-3.6741
2000-04-17,1.6583999999999999
2000-04-18,-5.8728
2000-04-19,3.2929
2000-04-20,0.3356
2000-04-24,0.6689
2000-04-25,2.6578
2000-04-26,-3.3981
2000-04-27,-1.005
2000-04-28,-0.5076
2000-05-01,0.6803
2000-05-02,3.3784
2000-05-03,-3.5948
2000-05-04,-1.3559
2000-05-05,1.7182
2000-05-08,-1.1824
2000-05-09,0.1709
2000-05-10,0.6826
2000-05-11,0.1701
2000-05-12,-0.5093
2000-05-15,3.2423
2000-05-16,-0.1653
2000-05-17,0.6623
2000-05-18,0.6579
2000-05-19,-1.634
