ticker,DLR UN Equity
2005-03-28,0.0
2005-03-29,-0.0689
2005-03-30,1.2414
2005-03-31,-2.1117
2005-04-01,-0.4175
2005-04-04,0.0699
2005-04-05,-1.1173
2005-04-06,3.1073
2005-04-07,-1.1644
2005-04-08,-2.8413
2005-04-11,-0.4993
2005-04-12,3.2258
2005-04-13,-1.7361
2005-04-14,-1.7668
2005-04-15,-0.5036
2005-04-18,0.0723
2005-04-19,1.1561
2005-04-20,-0.1429
2005-04-21,0.6438
2005-04-22,-0.4975
2005-04-25,0.8571
2005-04-26,-0.7082
2005-04-27,0.9986
2005-04-28,-0.4237
2005-04-29,1.2057
2005-05-02,0.8409
2005-05-03,1.3204
2005-05-04,2.1262
2005-05-05,0.0672
2005-05-06,-1.6107
2005-05-09,2.1828
2005-05-10,-0.6676
2005-05-11,-1.8817
2005-05-12,-0.6849
2005-05-13,-1.2414
2005-05-16,1.6760000000000002
2005-05-17,-0.6181
2005-05-18,0.8984
2005-05-19,0.7534
2005-05-20,1.9035
2005-05-23,1.6011
2005-05-24,-1.1162
2005-05-25,-0.332
2005-05-26,0.3331
2005-05-27,0.4648
2005-05-31,-0.8592
2005-06-01,0.3333
2005-06-02,0.7309
2005-06-03,0.066
2005-06-06,0.1978
2005-06-07,0.2632
2005-06-08,3.5433
2005-06-09,1.3942
2005-06-10,0.125
2005-06-13,-0.7881
2005-06-14,0.5112
2005-06-15,3.3058
2005-06-16,0.1846
2005-06-17,-1.1057
2005-06-20,-0.6211
2005-06-21,2.375
2005-06-22,-0.4884
2005-06-23,1.411
2005-06-24,3.6298
2005-06-27,-2.5102
2005-06-28,1.7964
2005-06-29,1.2353
2005-06-30,0.9878
2005-07-01,2.1289
2005-07-05,-0.5634
2005-07-06,-0.5666
2005-07-07,-0.4558
2005-07-08,2.1752
2005-07-11,0.2241
2005-07-12,0.7826
2005-07-13,-0.2773
2005-07-14,-2.0578
2005-07-15,-2.1011
2005-07-18,0.348
2005-07-19,0.9249
2005-07-20,1.9473
2005-07-21,2.2472
2005-07-22,0.0549
2005-07-25,1.2081
2005-07-26,0.5426
2005-07-27,0.1079
2005-07-28,1.9946000000000002
2005-07-29,0.1057
2005-08-01,0.5808
2005-08-02,0.21
2005-08-03,2.2001
2005-08-04,-1.794
2005-08-05,-0.5741
2005-08-08,-2.0997
2005-08-09,0.5362
2005-08-10,-0.5333
2005-08-11,0.429
2005-08-12,-0.1602
2005-08-15,1.7647
2005-08-16,2.6273999999999997
2005-08-17,0.1024
2005-08-18,-0.1023
2005-08-19,0.6656
2005-08-22,0.1017
2005-08-23,-1.9308999999999998
2005-08-24,-0.2073
2005-08-25,-0.7269
2005-08-26,0.7845
2005-08-29,-0.7265
2005-08-30,0.575
2005-08-31,-1.1435
2005-09-01,0.0
2005-09-02,-0.1052
2005-09-06,1.6316000000000002
2005-09-07,-1.5018
2005-09-08,0.8412
2005-09-09,0.4692
2005-09-12,-1.6087
2005-09-13,-1.1406
2005-09-14,-0.1622
2005-09-15,0.8663
2005-09-16,-0.5904
2005-09-19,-1.5119
2005-09-20,-1.2061
2005-09-21,-0.4994
2005-09-22,0.1115
2005-09-23,0.5571
2005-09-26,0.3878
2005-09-27,-0.3863
2005-09-28,-2.2161
2005-09-29,-0.2266
2005-09-30,2.2147
2005-10-03,1.0
2005-10-04,-0.165
2005-10-05,-1.8182
2005-10-06,2.0202
2005-10-07,2.5853
2005-10-10,-1.3405
2005-10-11,2.9891
2005-10-12,-1.847
2005-10-13,0.2151
2005-10-14,1.3948
2005-10-17,0.8995
2005-10-18,0.3671
2005-10-19,1.8809
2005-10-20,-2.0513
2005-10-21,1.8848
2005-10-24,0.6166
2005-10-25,-0.3064
2005-10-26,-2.3566
2005-10-27,-1.4689999999999999
2005-10-28,1.6507
2005-10-31,0.4715
2005-11-01,0.3128
2005-11-02,2.9106
2005-11-03,0.9091
2005-11-04,0.0
2005-11-07,2.3023
2005-11-08,-0.1468
2005-11-09,2.9397
2005-11-10,1.2851
2005-11-11,1.5038
2005-11-14,-1.3426
2005-11-15,-1.4078
2005-11-16,-1.2851
2005-11-17,-0.0482
2005-11-18,1.7849
2005-11-21,0.5687
2005-11-22,1.5551
2005-11-23,1.2529
2005-11-25,0.1833
2005-11-28,-0.5489
2005-11-29,1.6559
2005-11-30,1.7195
2005-12-01,1.5569
2005-12-02,-0.438
2005-12-05,-1.0999
2005-12-06,2.3132
2005-12-07,-0.6957
2005-12-08,3.8091
2005-12-09,-0.8013
2005-12-12,-0.2976
2005-12-13,-0.0853
2005-12-14,-0.3841
2005-12-15,0.6855
2005-12-16,-0.7234
2005-12-19,-2.0146
2005-12-20,-0.0437
2005-12-21,0.7877
2005-12-22,0.4776
2005-12-23,0.9507
2005-12-27,-0.2568
2005-12-28,2.0386
2005-12-29,-1.829
2005-12-30,-1.9497
2006-01-03,0.5303
2006-01-04,1.1429
2006-01-05,1.1734
2006-01-06,1.1168
2006-01-09,0.8921
2006-01-10,1.3053
2006-01-11,-0.9975
2006-01-12,0.0
2006-01-13,0.5038
2006-01-17,-1.7544
2006-01-18,-0.5952
2006-01-19,0.3849
2006-01-20,1.193
2006-01-23,0.6316
2006-01-24,1.3808
2006-01-25,2.0223
2006-01-26,1.9013
2006-01-27,4.0492
2006-01-30,-2.3274
2006-01-31,1.1328
2006-02-01,-0.1931
2006-02-02,-0.7353
2006-02-03,-0.8967
2006-02-06,0.5114
2006-02-07,0.274
2006-02-08,-2.3029
2006-02-09,0.1199
2006-02-10,-0.1197
2006-02-13,-1.1586
2006-02-14,2.2635
2006-02-15,3.1621
2006-02-16,2.1456
2006-02-17,-0.5626
2006-02-21,3.3195
2006-02-22,1.7890000000000001
2006-02-23,1.076
2006-02-24,-0.4258
2006-02-27,-0.2138
2006-02-28,-1.3929
2006-03-01,0.7968
2006-03-02,-1.2936
2006-03-03,-0.7281
2006-03-06,0.1834
2006-03-07,-1.1713
2006-03-08,-1.1111
2006-03-09,-1.0861
2006-03-10,-0.6058
2006-03-13,1.2381
2006-03-14,0.6461
2006-03-15,-0.2266
2006-03-16,-0.6435
2006-03-17,-1.6
2006-03-20,1.7034
2006-03-21,0.8755
2006-03-22,0.0
2006-03-23,0.3774
2006-03-24,-0.188
2006-03-27,0.1883
2006-03-28,1.1278
2006-03-29,4.2379
2006-03-30,-0.6419
2006-03-31,1.1127
2006-04-03,0.284
2006-04-04,-0.0708
2006-04-05,0.6022
2006-04-06,0.3873
2006-04-07,0.0
2006-04-10,-1.0523
2006-04-11,0.8508
2006-04-12,-0.6327
2006-04-13,0.2476
2006-04-17,-0.5293
2006-04-18,3.6893000000000002
2006-04-19,0.2053
2006-04-20,0.0341
2006-04-21,-0.3754
2006-04-24,-1.062
2006-04-25,-0.6233
2006-04-26,-2.0906
2006-04-27,0.1779
2006-04-28,0.1776
2006-05-01,-1.5248
2006-05-02,-0.9723
2006-05-03,0.9455
2006-05-04,-0.036
2006-05-05,-0.7207
2006-05-08,-1.7423
2006-05-09,-0.3694
2006-05-10,-0.1483
2006-05-11,-0.8912
2006-05-12,-2.5852
2006-05-15,0.6538
2006-05-16,-0.8407
2006-05-17,-1.4644
2006-05-18,-3.0504
2006-05-19,-0.2824
2006-05-22,-1.4159
2006-05-23,0.1231
2006-05-24,-1.7623
2006-05-25,1.4184
2006-05-26,0.9872
2006-05-30,1.9144999999999999
2006-05-31,0.3197
2006-06-01,-0.3984
2006-06-02,-1.04
2006-06-05,0.2829
2006-06-06,0.927
2006-06-07,-3.754
2006-06-08,-0.3734
2006-06-09,-0.3332
2006-06-12,0.0418
2006-06-13,-2.6525
2006-06-14,-0.651
2006-06-15,2.0096
2006-06-16,5.2248
2006-06-19,0.0
2006-06-20,-1.9129
2006-06-21,1.8256999999999999
2006-06-22,-0.163
2006-06-23,-0.6122
2006-06-26,1.0678
2006-06-27,-0.1219
2006-06-28,0.8137
2006-06-29,0.0404
2006-06-30,-0.4034
2006-07-03,0.6885
2006-07-05,3.9019
2006-07-06,-0.271
2006-07-07,-0.9705
2006-07-10,0.0392
2006-07-11,0.1176
2006-07-12,0.7828
2006-07-13,-1.6699000000000002
2006-07-14,0.1975
2006-07-17,0.0394
2006-07-18,3.3491
2006-07-19,2.6687
2006-07-20,-3.1563
2006-07-21,-0.3067
2006-07-24,-0.4615
2006-07-25,1.7002000000000002
2006-07-26,0.304
2006-07-27,-0.2273
2006-07-28,3.265
2006-07-31,0.4779
2006-08-01,0.7318
2006-08-02,1.7436
2006-08-03,0.3213
2006-08-04,1.9573
2006-08-07,-1.0471
2006-08-08,0.6702
2006-08-09,-3.2235
2006-08-10,0.3983
2006-08-11,0.7573
2006-08-14,0.6084
2006-08-15,0.498
2006-08-16,3.292
2006-08-17,-0.5483
2006-08-18,1.5851
2006-08-21,0.0
2006-08-22,0.3392
2006-08-23,-2.2312
2006-08-24,-0.2075
2006-08-25,0.8663
2006-08-28,3.0917
2006-08-29,-0.1333
2006-08-30,-0.2669
2006-08-31,0.0669
2006-09-01,-0.5684
2006-09-05,1.5467
2006-09-06,-0.0993
2006-09-07,0.4309
2006-09-08,0.33
2006-09-11,1.3816
2006-09-12,0.6165
2006-09-13,0.4676
2006-09-14,-1.1331
2006-09-15,1.3098
2006-09-18,-1.7452999999999999
2006-09-19,1.875
2006-09-20,2.1957
2006-09-21,-1.9273
2006-09-22,-0.8054
2006-09-25,-1.6239
2006-09-26,-0.2311
2006-09-27,0.3971
2006-09-28,0.5933
2006-09-29,2.6212
2006-10-02,-0.7344
2006-10-03,0.386
2006-10-04,0.3525
2006-10-05,0.7344
2006-10-06,0.0634
2006-10-09,0.4118
2006-10-10,-0.7886
2006-10-11,0.1908
2006-10-12,2.6341
2006-10-13,3.0921
2006-10-16,1.6197
2006-10-17,-1.0331
2006-10-18,-0.0596
2006-10-19,0.5968
2006-10-20,-0.2966
2006-10-23,0.3868
2006-10-24,-0.652
2006-10-25,0.0597
2006-10-26,-0.8348
2006-10-27,0.0
2006-10-30,-0.2405
2006-10-31,0.6329
2006-11-01,-0.6589
2006-11-02,-0.3015
2006-11-03,-0.4233
2006-11-06,2.7331
2006-11-07,-0.0887
2006-11-08,-0.5621
2006-11-09,0.7736
2006-11-10,0.5314
2006-11-13,1.5859
2006-11-14,1.3299
2006-11-15,1.3409
2006-11-16,-1.1824
2006-11-17,-1.8519
2006-11-20,2.3803
2006-11-21,4.1395
2006-11-22,0.1906
2006-11-24,1.1141
2006-11-27,-1.7737
2006-11-28,-2.9275
2006-11-29,0.8174
2006-11-30,1.8731
2006-12-01,-0.0549
2006-12-04,1.0159
2006-12-05,0.897
2006-12-06,-2.4515000000000002
2006-12-07,-1.4913
2006-12-08,-0.0841
2006-12-11,-1.0943
2006-12-12,1.4468
2006-12-13,-0.4754
2006-12-14,1.2644
2006-12-15,-0.8602
2006-12-18,-1.4554
2006-12-19,-1.6189
2006-12-20,0.7794
2006-12-21,-0.6015
2006-12-22,-0.4611
2006-12-26,0.8107
2006-12-27,-0.2405
2006-12-28,-0.7257
2006-12-29,0.0877
2007-01-03,0.9933
2007-01-04,1.5331000000000001
2007-01-05,-1.7664
2007-01-08,-1.2181
2007-01-09,-0.0587
2007-01-10,1.3514
2007-01-11,-0.2319
2007-01-12,2.7019
2007-01-16,1.1315
2007-01-17,-0.979
2007-01-18,0.1695
2007-01-19,0.2538
2007-01-22,-0.8439
2007-01-23,0.6525
2007-01-24,0.1973
2007-01-25,0.1406
2007-01-26,-0.0843
2007-01-29,0.506
2007-01-30,0.2797
2007-01-31,0.251
2007-02-01,1.8086
2007-02-02,1.6125
2007-02-05,0.4572
2007-02-06,0.6158
2007-02-07,1.1176
2007-02-08,0.1053
2007-02-09,-1.7349999999999999
2007-02-12,-1.3644
2007-02-13,1.1663000000000001
2007-02-14,1.7694
2007-02-15,0.1054
2007-02-16,-0.1842
2007-02-20,3.1637
2007-02-21,0.9456
2007-02-22,-0.9367
2007-02-23,-0.2556
2007-02-26,-0.9736
2007-02-27,-3.4929
2007-02-28,6.2735
2007-03-01,-1.3118
2007-03-02,-1.5849
2007-03-05,-3.2987
2007-03-06,2.6323
2007-03-07,0.759
2007-03-08,0.2597
2007-03-09,-0.2591
2007-03-12,0.4156
2007-03-13,-1.5358
2007-03-14,-0.1059
2007-03-15,0.6094
2007-03-16,0.0527
2007-03-19,0.3422
2007-03-20,1.9675
2007-03-21,1.9295
2007-03-22,-0.2019
2007-03-23,0.9611
2007-03-26,-0.4509
2007-03-27,-1.233
2007-03-28,-0.6624
2007-03-29,0.3078
2007-03-30,2.0199
2007-04-02,-0.2005
2007-04-03,1.3059
2007-04-04,-2.355
2007-04-05,-0.3554
2007-04-09,0.3822
2007-04-10,1.8274
2007-04-11,-0.324
2007-04-12,-0.5001
2007-04-13,1.1309
2007-04-16,-0.1491
2007-04-17,-0.0747
2007-04-18,-1.8182
2007-04-19,-0.6849
2007-04-20,2.2989
2007-04-23,0.2497
2007-04-24,-0.3487
2007-04-25,0.2249
2007-04-26,1.1222
2007-04-27,0.3699
2007-04-30,-0.6143
2007-05-01,0.6922
2007-05-02,2.4552
2007-05-03,-1.0544
2007-05-04,0.4844
2007-05-07,0.7472
2007-05-08,0.4785
2007-05-09,0.4762
2007-05-10,-0.237
2007-05-11,0.9976
2007-05-14,-2.5635
2007-05-15,0.169
2007-05-16,-0.4337
2007-05-17,-2.7832
2007-05-18,-1.0705
2007-05-21,0.6543
2007-05-22,-1.8
2007-05-23,-3.9206
2007-05-24,1.9872999999999998
2007-05-25,0.6235
2007-05-29,1.007
2007-05-30,3.0675
2007-05-31,0.6944
2007-06-01,0.0739
2007-06-04,1.8213
2007-06-05,-1.7162
2007-06-06,-0.0984
2007-06-07,-2.2895
2007-06-08,1.4109
2007-06-11,-0.3975
2007-06-12,-1.8458
2007-06-13,1.871
2007-06-14,-0.7035
2007-06-15,1.1893
2007-06-18,-2.5256
2007-06-19,-0.2565
2007-06-20,-2.9321
2007-06-21,-0.6624
2007-06-22,1.0936
2007-06-25,-2.1108
2007-06-26,1.3477000000000001
2007-06-27,2.2872
2007-06-28,0.078
2007-06-29,-2.1044
2007-07-02,3.9278
2007-07-03,0.383
2007-07-05,1.1702
2007-07-06,1.6846999999999999
2007-07-09,-0.7171
2007-07-10,-4.0598
2007-07-11,0.675
2007-07-12,1.7277
2007-07-13,0.076
2007-07-16,-2.4316
2007-07-17,-0.9086
2007-07-18,-1.0741
2007-07-19,0.2648
2007-07-20,-2.879
2007-07-23,-3.6715
2007-07-24,3.1056
2007-07-25,-1.0405
2007-07-26,-2.7393
2007-07-27,-2.8734
2007-07-30,-1.5231
2007-07-31,-1.3980000000000001
2007-08-01,0.4525
2007-08-02,3.9039
2007-08-03,-1.2717
2007-08-06,3.3665
2007-08-07,3.0586
2007-08-08,7.0074
2007-08-09,0.5136
2007-08-10,-4.1645
2007-08-13,-0.0267
2007-08-14,-2.9067
2007-08-15,-3.7627
2007-08-16,-0.0856
2007-08-17,1.0568
2007-08-20,3.844
2007-08-21,2.3136
2007-08-22,1.4099
2007-08-23,0.9182
2007-08-24,1.3256999999999999
2007-08-27,-1.1801
2007-08-28,-3.4528
2007-08-29,0.5916
2007-08-30,-0.0535
2007-08-31,4.306
2007-09-04,2.6923
2007-09-05,-3.6954000000000002
2007-09-06,-1.8927
2007-09-07,-2.6163
2007-09-10,-1.0855
2007-09-11,2.2497
2007-09-12,-2.1733000000000002
2007-09-13,2.5679
2007-09-14,-0.4042
2007-09-17,-1.1364
2007-09-18,2.4631
2007-09-19,4.8077
2007-09-20,-2.3955
2007-09-21,-1.4883
2007-09-24,0.7421
2007-09-25,-0.7103
2007-09-26,2.5437
2007-09-27,2.3256
2007-09-28,-0.5303
2007-10-01,4.0112
2007-10-02,-0.0976
2007-10-03,-2.3943
2007-10-04,1.4018
2007-10-05,1.7033
2007-10-08,-0.4854
2007-10-09,0.4146
2007-10-10,-1.0444
2007-10-11,-0.3682
2007-10-12,-2.6854
2007-10-15,0.2025
2007-10-16,-0.5053
2007-10-17,4.2407
2007-10-18,3.5323
2007-10-19,-2.6118
2007-10-22,-1.3288
2007-10-23,2.1058
2007-10-24,-1.5348000000000002
2007-10-25,-0.7063
2007-10-26,2.2566
2007-10-29,-0.8875
2007-10-30,2.9768
2007-10-31,3.3843
2007-11-01,-5.4103
2007-11-02,-0.1923
2007-11-05,-0.0722
2007-11-06,4.0482
2007-11-07,-4.6781
2007-11-08,-2.3567
2007-11-09,-1.3187
2007-11-12,-2.9249
2007-11-13,3.4545
2007-11-14,-1.1047
2007-11-15,0.6855
2007-11-16,-0.6556
2007-11-19,-1.2690000000000001
2007-11-20,-1.4139
2007-11-21,-3.5202
2007-11-23,2.027
2007-11-26,-5.4305
2007-11-27,1.3165
2007-11-28,5.4465
2007-11-29,-1.4158
2007-11-30,1.4894
2007-12-03,-1.0482
2007-12-04,-3.6282
2007-12-05,3.6273999999999997
2007-12-06,1.432
2007-12-07,1.9607999999999999
2007-12-10,3.8462
2007-12-11,-1.2346
2007-12-12,1.85
2007-12-13,-4.3201
2007-12-14,-2.5398
2007-12-17,-3.9221
2007-12-18,2.5753
2007-12-19,1.6026
2007-12-20,0.1577
2007-12-21,0.5249
2007-12-24,4.6736
2007-12-26,0.5488
2007-12-27,-2.4808
2007-12-28,-2.2051
2007-12-31,0.603
2008-01-02,0.3388
2008-01-03,-3.2727
2008-01-04,-5.5317
2008-01-07,-0.3127
2008-01-08,-3.9065
2008-01-09,3.3531
2008-01-10,0.2871
2008-01-11,-0.7443
2008-01-14,2.5959
2008-01-15,-3.9359
2008-01-16,1.9607999999999999
2008-01-17,-2.3536
2008-01-18,-3.1158
2008-01-22,4.4296
2008-01-23,8.5706
2008-01-24,-1.1239
2008-01-25,-0.3248
2008-01-28,3.6926
2008-01-29,-1.4402
2008-01-30,-1.9926
2008-01-31,-3.1445
2008-02-01,2.1551
2008-02-04,1.3699
2008-02-05,-2.8649
2008-02-06,-1.4747
2008-02-07,1.9203999999999999
2008-02-08,-3.2419000000000002
2008-02-11,-1.575
2008-02-12,1.2511
2008-02-13,1.3506
2008-02-14,-0.0851
2008-02-15,0.1703
2008-02-19,0.1983
2008-02-20,2.4032
2008-02-21,-0.7454
2008-02-22,0.1391
2008-02-25,4.0
2008-02-26,0.1335
2008-02-27,-3.5743
2008-02-28,2.296
2008-02-29,-2.9205
2008-03-03,2.0056
2008-03-04,-5.7892
2008-03-05,-0.1159
2008-03-06,-3.3952
2008-03-07,0.6308
2008-03-10,-4.2687
2008-03-11,8.232
2008-03-12,-1.7574
2008-03-13,-0.1466
2008-03-14,-3.4084
2008-03-17,-0.4603
2008-03-18,5.672
2008-03-19,0.3501
2008-03-20,3.6628
2008-03-24,4.4588
2008-03-25,0.4832
2008-03-26,-3.0991
2008-03-27,-0.4963
2008-03-28,-2.1612999999999998
2008-03-31,0.5381
2008-04-01,4.4789
2008-04-02,0.4044
2008-04-03,1.2084
2008-04-04,-0.1857
2008-04-07,-1.2493
2008-04-08,-0.6729
2008-04-09,-1.7886
2008-04-10,2.0419
2008-04-11,-1.2439
2008-04-14,-0.0274
2008-04-15,0.7121
2008-04-16,5.4936
2008-04-17,0.232
2008-04-18,1.9033
2008-04-21,0.101
2008-04-22,-1.1346
2008-04-23,3.443
2008-04-24,1.7012
2008-04-25,-0.097
2008-04-28,-3.7612
2008-04-29,-0.4034
2008-04-30,-1.8987
2008-05-01,1.1613
2008-05-02,-1.0969
2008-05-05,-1.8054999999999999
2008-05-06,0.8931
2008-05-07,-1.9787
2008-05-08,5.2855
2008-05-09,-0.4793
2008-05-12,2.9151
2008-05-13,0.7882
2008-05-14,2.0039
2008-05-15,0.8146
2008-05-16,0.2852
2008-05-19,0.6398
2008-05-20,-1.2715
2008-05-21,-1.9556
2008-05-22,-1.7513999999999998
2008-05-23,1.7330999999999999
2008-05-27,0.3164
2008-05-28,2.8627000000000002
2008-05-29,1.0377
2008-05-30,-1.2605
2008-06-02,-2.9314
2008-06-03,1.2664
2008-06-04,0.5291
2008-06-05,2.5598
2008-06-06,-3.7789
2008-06-09,-0.4848
2008-06-10,2.2168
2008-06-11,-3.1935000000000002
2008-06-12,1.7479
2008-06-13,1.7551999999999999
2008-06-16,2.6833
2008-06-17,-2.3565
2008-06-18,0.4062
2008-06-19,2.8796
2008-06-20,-4.4876
2008-06-23,-0.8961
2008-06-24,-2.5904
2008-06-25,0.6272
2008-06-26,-2.3685
2008-06-27,3.7028
2008-06-30,0.7387
2008-07-01,2.0777
2008-07-02,-1.6284
2008-07-03,-0.4138
2008-07-07,-4.7421
2008-07-08,8.2114
2008-07-09,-8.1575
2008-07-10,-0.0516
2008-07-11,1.8599999999999999
2008-07-14,-1.9782
2008-07-15,0.414
2008-07-16,2.1902
2008-07-17,1.8659
2008-07-18,-0.7673
2008-07-21,1.771
2008-07-22,2.6961
2008-07-23,0.6205
2008-07-24,-4.8387
2008-07-25,1.1964
2008-07-28,-2.069
2008-07-29,7.4447
2008-07-30,0.6086
2008-07-31,-0.1629
2008-08-01,0.0699
2008-08-04,-0.8151
2008-08-05,3.1228
2008-08-06,0.7058
2008-08-07,-0.6557
2008-08-08,4.2786
2008-08-11,1.8333
2008-08-12,-0.5144
2008-08-13,-1.7665
2008-08-14,0.7018
2008-08-15,-0.3484
2008-08-18,-0.8741
2008-08-19,-0.5732
2008-08-20,-1.5521
2008-08-21,-2.3198
2008-08-22,2.9744
2008-08-25,-2.5974
2008-08-26,0.2759
2008-08-27,2.453
2008-08-28,2.1481
2008-08-29,0.4819
2008-09-02,-0.109
2008-09-03,2.4007
2008-09-04,-4.156
2008-09-05,0.3336
2008-09-08,2.2163
2008-09-09,-3.8595
2008-09-10,0.3157
2008-09-11,2.8103
2008-09-12,1.6513
2008-09-15,-7.2558
2008-09-16,5.348
2008-09-17,-4.611
2008-09-18,11.5501
2008-09-19,2.6667
2008-09-22,-10.4911
2008-09-23,0.6121
2008-09-24,-1.0365
2008-09-25,3.7340999999999998
2008-09-26,2.8753
2008-09-29,-5.2699
2008-09-30,6.4189
2008-10-01,-2.6455
2008-10-02,-7.1957
2008-10-03,-4.9426
2008-10-06,-3.2775
2008-10-07,-5.5796
2008-10-08,3.8856
2008-10-09,-3.8961
2008-10-10,20.2703
2008-10-13,-7.0787
2008-10-14,-3.3857
2008-10-15,-16.4205
2008-10-16,3.2645
2008-10-17,2.0302
2008-10-20,-0.6538
2008-10-21,-1.8312
2008-10-22,-4.5176
2008-10-23,-6.746
2008-10-24,-5.5974
2008-10-27,-5.2358
2008-10-28,6.9521
2008-10-29,2.7369
2008-10-30,9.5904
2008-10-31,1.732
2008-11-03,-4.0621
2008-11-04,6.0087
2008-11-05,-4.3759
2008-11-06,-6.0811
2008-11-07,8.0118
2008-11-10,-10.2937
2008-11-11,0.2025
2008-11-12,-0.741
2008-11-13,10.7906
2008-11-14,-11.2098
2008-11-17,-5.2087
2008-11-18,0.0364
2008-11-19,-13.5686
2008-11-20,-10.3956
2008-11-21,0.047
2008-11-24,19.108
2008-11-25,8.041
2008-11-26,2.2255
2008-11-28,-2.3555
2008-12-01,-14.1813
2008-12-02,11.925
2008-12-03,7.4581
2008-12-04,-5.1346
2008-12-05,12.2434
2008-12-08,0.133
2008-12-09,-7.0076
2008-12-10,5.1786
2008-12-11,-10.0509
2008-12-12,7.9893
2008-12-15,-0.4602
2008-12-16,11.9132
2008-12-17,0.4131
2008-12-18,-0.6646
2008-12-19,3.7592
2008-12-22,-6.9696
2008-12-23,0.5611
2008-12-24,0.2297
2008-12-26,0.4584
2008-12-29,-3.3898
2008-12-30,6.9501
2008-12-31,3.6278
2009-01-02,-4.4749
2009-01-05,-3.123
2009-01-06,5.0987
2009-01-07,-1.0642
2009-01-08,0.8858
2009-01-09,-1.8815
2009-01-12,-5.2093
2009-01-13,4.4167
2009-01-14,-2.7769
2009-01-15,-0.6642
2009-01-16,8.1912
2009-01-20,-11.0321
2009-01-21,9.2741
2009-01-22,-3.5601000000000003
2009-01-23,3.6585
2009-01-26,2.8935
2009-01-27,0.5871
2009-01-28,7.8341
2009-01-29,-4.2165
2009-01-30,-5.116
2009-02-02,3.4796
2009-02-03,2.3326000000000002
2009-02-04,-1.8354
2009-02-05,-0.2714
2009-02-06,6.0478
2009-02-09,0.9125
2009-02-10,-7.1207
2009-02-11,1.1256
2009-02-12,-1.8953
2009-02-13,-5.0905
2009-02-17,-7.9483
2009-02-18,0.2106
2009-02-19,-5.7793
2009-02-20,11.3383
2009-02-23,-8.3806
2009-02-24,5.758
2009-02-25,-0.3101
2009-02-26,-0.7259
2009-02-27,4.0738
2009-03-02,-9.8026
2009-03-03,3.4866
2009-03-04,0.2509
2009-03-05,-4.7908
2009-03-06,-1.1265
2009-03-09,5.1272
2009-03-10,12.8613
2009-03-11,0.6402
2009-03-12,4.771
2009-03-13,-0.4293
2009-03-16,-8.7773
2009-03-17,6.7522
2009-03-18,4.1113
2009-03-19,-1.7618
2009-03-20,-6.71
2009-03-23,14.6835
2009-03-24,-8.5838
2009-03-25,3.1299
2009-03-26,3.8013
2009-03-27,-2.0083
2009-03-30,-4.34
2009-03-31,4.5369
2009-04-01,0.1808
2009-04-02,6.3779
2009-04-03,9.1629
