ticker,DPHIQ UN Equity
2000-05-22,-2.1352
2000-05-23,3.6364
2000-05-24,3.8596
2000-05-25,-3.0405
2000-05-26,-3.1359
2000-05-30,3.2374
2000-05-31,0.6969
2000-06-01,-1.0381
2000-06-02,-0.3497
2000-06-05,2.1053
2000-06-06,-3.0928
2000-06-07,-1.0638
2000-06-08,2.8674
2000-06-09,-4.5296
2000-06-12,0.7299
2000-06-13,-1.8115999999999999
2000-06-14,-2.952
2000-06-15,-3.8023
2000-06-16,1.1858
2000-06-19,-1.1719
2000-06-20,-3.1621
2000-06-21,-1.2245
2000-06-22,-0.7769
2000-06-23,-0.8368
2000-06-26,2.5316
2000-06-27,-3.2922000000000002
2000-06-28,0.0
2000-06-29,-0.4255
2000-06-30,-0.4274
2000-07-03,5.1502
2000-07-05,0.0
2000-07-06,0.8163
2000-07-07,-3.6437
2000-07-10,0.8403
2000-07-11,0.8333
2000-07-12,1.6529
2000-07-13,2.0325
2000-07-14,-1.992
2000-07-17,0.4065
2000-07-18,2.834
2000-07-19,0.3937
2000-07-20,-2.3529
2000-07-21,-0.4016
2000-07-24,2.0161
2000-07-25,-2.3715
2000-07-26,-4.4534
2000-07-27,0.8475
2000-07-28,-2.1008
2000-07-31,1.7167
2000-08-01,1.2658
2000-08-02,-2.0833
2000-08-03,-0.4255
2000-08-04,2.1368
2000-08-07,2.0921
2000-08-08,-0.4098
2000-08-09,-1.2346
2000-08-10,1.25
2000-08-11,0.0
2000-08-14,3.7037
2000-08-15,-1.9841
2000-08-16,4.0486
2000-08-17,-3.1128
2000-08-18,2.4096
2000-08-21,2.7451
2000-08-22,-0.7634
2000-08-23,-3.0769
2000-08-24,4.7619
2000-08-25,-4.5455
2000-08-28,0.3968
2000-08-29,3.5573
2000-08-30,-2.6718
2000-08-31,3.1373
2000-09-01,-4.1825
2000-09-05,1.1905000000000001
2000-09-06,1.1764999999999999
2000-09-07,1.1628
2000-09-08,-1.9157
2000-09-11,0.0
2000-09-12,0.0
2000-09-13,-1.1719
2000-09-14,-1.1383
2000-09-15,-0.4016
2000-09-18,-1.6129
2000-09-19,-2.459
2000-09-20,-4.6218
2000-09-21,3.0837
2000-09-22,-0.4274
2000-09-25,3.0043
2000-09-26,-4.5833
2000-09-27,3.0568
2000-09-28,2.1186
2000-09-29,0.4149
2000-10-02,-1.6529
2000-10-03,-2.9412000000000003
2000-10-04,3.8961
2000-10-05,-2.9167
2000-10-06,-2.5751
2000-10-09,2.6432
2000-10-10,-4.721
2000-10-11,7.2072
2000-10-12,-1.6806999999999999
2000-10-13,-3.8462
2000-10-16,5.7778
2000-10-17,-2.521
2000-10-18,-4.7414
2000-10-19,4.9774
2000-10-20,-3.8792999999999997
2000-10-23,2.2422
2000-10-24,3.0702
2000-10-25,-0.4255
2000-10-26,-2.5641
2000-10-27,-0.4386
2000-10-30,4.8458
2000-10-31,5.4622
2000-11-01,-1.5936
2000-11-02,-2.0243
2000-11-03,-2.4793
2000-11-06,2.1186
2000-11-07,-2.9046
2000-11-08,0.8547
2000-11-09,-1.2711999999999999
2000-11-10,-1.7167
2000-11-13,3.4934
2000-11-14,-2.9536
2000-11-15,0.8696
2000-11-16,0.8621
2000-11-17,-2.9915000000000003
2000-11-20,1.3216
2000-11-21,-2.6087
2000-11-22,-4.0179
2000-11-24,2.3256
2000-11-27,-0.4545
2000-11-28,0.9132
2000-11-29,1.3575
2000-11-30,-1.3393
2000-12-01,0.0
2000-12-04,2.2624
2000-12-05,-1.3274
2000-12-06,-5.8296
2000-12-07,-5.2381
2000-12-08,1.5074999999999998
2000-12-11,-6.9307
2000-12-12,4.2553
2000-12-13,-2.551
2000-12-14,-1.5079
2000-12-15,-1.0695000000000001
2000-12-18,0.0
2000-12-19,-4.3243
2000-12-20,-1.1299
2000-12-21,0.5714
2000-12-22,2.2727
2000-12-26,2.2222
2000-12-27,0.0
2000-12-28,-2.1739
2000-12-29,0.0
2001-01-02,9.4444
2001-01-03,2.5381
2001-01-04,10.8911
2001-01-05,-4.4643
2001-01-08,2.3364
2001-01-09,-1.8265
2001-01-10,-1.3953
2001-01-11,8.4906
2001-01-12,-3.9130000000000003
2001-01-16,6.3347999999999995
2001-01-17,-4.2553
2001-01-18,0.0
2001-01-19,-0.4444
2001-01-22,4.0179
2001-01-23,-2.5751
2001-01-24,3.5242
2001-01-25,0.4255
2001-01-26,-0.4237
2001-01-29,3.1489
2001-01-30,0.9241
2001-01-31,-3.4663
2001-02-01,1.626
2001-02-02,1.8667
2001-02-05,-0.7853
2001-02-06,2.2427
2001-02-07,-4.8387
2001-02-08,1.6271
2001-02-09,-1.5344
2001-02-12,0.0678
2001-02-13,1.6926
2001-02-14,-1.7309999999999999
2001-02-15,2.5068
2001-02-16,-3.1725
2001-02-20,1.2969
2001-02-21,0.6739
2001-02-22,-3.4806
2001-02-23,-0.5548
2001-02-26,0.2092
2001-02-27,0.0696
2001-02-28,-2.4339
2001-03-01,-0.2851
2001-03-02,6.5046
2001-03-05,-1.8121
2001-03-06,1.7088
2001-03-07,1.6801
2001-03-08,-0.8592
2001-03-09,1.0
2001-03-12,-2.9043
2001-03-13,2.7192
2001-03-14,-2.5149
2001-03-15,1.222
2001-03-16,-5.3235
2001-03-19,3.9146
2001-03-20,-0.137
2001-03-21,-2.7435
2001-03-22,0.7757
2001-03-23,0.07
2001-03-26,2.7273
2001-03-27,-2.5868
2001-03-28,-2.5856
2001-03-29,4.1607
2001-03-30,-2.4105
2001-04-02,-0.0706
2001-04-03,-3.6017
2001-04-04,-1.9048
2001-04-05,0.5228
2001-04-06,-3.4175
2001-04-09,0.1538
2001-04-10,3.6098
2001-04-11,-5.7079
2001-04-12,2.2013
2001-04-16,0.6154
2001-04-17,3.5933
2001-04-18,5.7565
2001-04-19,3.0007
2001-04-20,-1.0163
2001-04-23,-2.1218
2001-04-24,-2.3776
2001-04-25,2.0774
2001-04-26,-1.0526
2001-04-27,6.0284
2001-04-30,-0.3344
2001-05-01,-0.6711
2001-05-02,1.0135
2001-05-03,-3.8127
2001-05-04,2.0862
2001-05-07,1.0899
2001-05-08,-1.6173
2001-05-09,-1.9178
2001-05-10,1.7458
2001-05-11,0.0
2001-05-14,0.1373
2001-05-15,0.7539
2001-05-16,2.1769
2001-05-17,-1.7309999999999999
2001-05-18,0.3388
2001-05-21,2.0932
2001-05-22,0.7275
2001-05-23,-3.9396
2001-05-24,3.2126
2001-05-25,-1.3245
2001-05-29,-0.7383
2001-05-30,-2.1636
2001-05-31,1.5895000000000001
2001-06-01,3.2653
2001-06-04,-1.1858
2001-06-05,0.7333
2001-06-06,-1.1251
2001-06-07,0.0
2001-06-08,-1.1379
2001-06-11,-0.0677
2001-06-12,-2.71
2001-06-13,0.9053
2001-06-14,-0.069
2001-06-15,2.7624
2001-06-18,0.1344
2001-06-19,1.4765
2001-06-20,-0.6614
2001-06-21,6.1252
2001-06-22,-2.133
2001-06-25,-0.5769
2001-06-26,1.6763
2001-06-27,-2.0292
2001-06-28,2.589
2001-06-29,0.5047
2001-07-02,5.3358
2001-07-03,-2.5625999999999998
2001-07-05,0.1223
2001-07-06,-1.8405
2001-07-09,1.8125
2001-07-10,-0.5525
2001-07-11,1.4198
2001-07-12,2.4954
2001-07-13,-0.5938
2001-07-16,1.4934
2001-07-17,3.0018
2001-07-18,-2.9143
2001-07-19,0.0589
2001-07-20,-1.0588
2001-07-23,-3.9834
2001-07-24,-1.4241
2001-07-25,3.3291
2001-07-26,0.6079
2001-07-27,-2.9003
2001-07-30,1.0579
2001-07-31,0.7389
2001-08-01,-0.6112
2001-08-02,-1.599
2001-08-03,0.875
2001-08-06,-0.1859
2001-08-07,0.0621
2001-08-08,-0.7444
2001-08-09,-1.875
2001-08-10,1.8471
2001-08-13,0.0625
2001-08-14,-1.375
2001-08-15,-1.7744
2001-08-16,1.6774
2001-08-17,-7.0431
2001-08-20,-1.0239
2001-08-21,-1.3793
2001-08-22,4.1958
2001-08-23,-3.4899
2001-08-24,0.765
2001-08-27,1.1042
2001-08-28,1.3652
2001-08-29,-0.202
2001-08-30,-0.8097
2001-08-31,1.9727999999999999
2001-09-04,0.2668
2001-09-05,-0.5323
2001-09-06,-0.5351
2001-09-07,-5.5817
2001-09-10,0.0712
2001-09-17,-17.7396
2001-09-18,-0.087
2001-09-19,-7.8329
2001-09-20,-0.7554
2001-09-21,-1.9981
2001-09-24,6.7961
2001-09-25,2.0
2001-09-26,-1.5152
2001-09-27,0.4525
2001-09-28,5.8559
2001-10-01,-3.4043
2001-10-02,0.8811
2001-10-03,1.4847000000000001
2001-10-04,3.2702
2001-10-05,0.8333
2001-10-08,-0.7438
2001-10-09,-0.0833
2001-10-10,4.5833
2001-10-11,2.0717
2001-10-12,1.4052
2001-10-15,1.3857
2001-10-16,-2.0501
2001-10-17,-6.9767
2001-10-18,-0.4167
2001-10-19,-1.841
2001-10-22,1.5345
2001-10-23,0.7557
2001-10-24,-0.25
2001-10-25,0.0835
2001-10-26,-0.2504
2001-10-29,-1.6736
2001-10-30,0.0
2001-10-31,-1.1915
2001-11-01,2.4978
2001-11-02,-0.5882
2001-11-05,1.3525
2001-11-06,2.5855
2001-11-07,-0.4878
2001-11-08,0.4902
2001-11-09,0.7317
2001-11-12,-0.2421
2001-11-13,4.5306999999999995
2001-11-14,-0.1548
2001-11-15,3.7984
2001-11-16,0.2987
2001-11-19,2.6806
2001-11-20,-2.9732
2001-11-21,-2.7653
2001-11-23,2.9208
2001-11-26,1.2696
2001-11-27,-3.1711
2001-11-28,-0.9139
2001-11-29,1.7679
2001-11-30,3.6254
2001-12-03,-3.863
2001-12-04,3.4875
2001-12-05,2.5641
2001-12-06,3.5714
2001-12-07,-2.4138
2001-12-10,-5.371
2001-12-11,-2.0911
2001-12-12,1.6018
2001-12-13,-0.5255
2001-12-14,-0.8346
2001-12-17,-0.0765
2001-12-18,2.6034
2001-12-19,0.0
2001-12-20,-0.0746
2001-12-21,-0.9709
2001-12-24,-0.1508
2001-12-26,1.1329
2001-12-27,2.3152
2001-12-28,-0.8759
2001-12-31,0.5891
2002-01-02,0.8053
2002-01-03,1.7429000000000001
2002-01-04,0.6424
2002-01-07,0.7092
2002-01-08,-1.6901000000000002
2002-01-09,-1.8625
2002-01-10,-1.6058
2002-01-11,-1.4095
2002-01-14,-0.0752
2002-01-15,-0.6777
2002-01-16,-0.7582
2002-01-17,-0.6875
2002-01-18,-1.0769
2002-01-22,3.3437
2002-01-23,2.1068
2002-01-24,0.2211
2002-01-25,2.5
2002-01-28,0.4304
2002-01-29,-1.4285999999999999
2002-01-30,5.0725
2002-01-31,-1.4483
2002-02-01,-1.3296000000000001
2002-02-04,0.2128
2002-02-05,1.9108
2002-02-06,-2.7778
2002-02-07,-1.5714000000000001
2002-02-08,0.2177
2002-02-11,4.1999
2002-02-12,0.6254
2002-02-13,1.8646
2002-02-14,-1.6271
2002-02-15,2.1365
2002-02-19,0.9447
2002-02-20,2.7406
2002-02-21,0.7807
2002-02-22,0.0646
2002-02-25,3.4839
2002-02-26,2.182
2002-02-27,-0.183
2002-02-28,-2.2616
2002-03-01,2.439
2002-03-04,3.1746
2002-03-05,-1.4201
2002-03-06,2.1008
2002-03-07,0.2939
2002-03-08,1.0551
2002-03-11,-1.3921000000000001
2002-03-12,0.4118
2002-03-13,-2.1675
2002-03-14,-0.9581
2002-03-15,-1.7532999999999999
2002-03-18,-0.0615
2002-03-19,0.1847
2002-03-20,-1.6595
2002-03-21,-2.6875
2002-03-22,-0.129
2002-03-25,-2.4548
2002-03-26,2.2517
2002-03-27,2.785
2002-03-28,0.7561
2002-04-01,0.4378
2002-04-02,0.1868
2002-04-03,-1.4916
2002-04-04,-0.8202
2002-04-05,2.4173
2002-04-08,0.6211
2002-04-09,0.8025
2002-04-10,1.5309
2002-04-11,-2.6538
2002-04-12,-1.0533
2002-04-15,-1.6907
2002-04-16,2.0382
2002-04-17,-1.6854
2002-04-18,-3.3016
2002-04-19,2.1668
2002-04-22,1.928
2002-04-23,-0.4414
2002-04-24,-1.6465999999999998
2002-04-25,2.0605
2002-04-26,-1.7666
2002-04-29,-1.6057000000000001
2002-04-30,1.5013
2002-05-01,1.6720000000000002
2002-05-02,1.518
2002-05-03,-2.0561
2002-05-06,-2.9262
2002-05-07,2.8178
2002-05-08,1.4022000000000001
2002-05-09,2.4513
2002-05-10,0.0
2002-05-13,1.411
2002-05-14,1.9359
2002-05-15,0.0
2002-05-16,0.0593
2002-05-17,0.4152
2002-05-20,-2.7171
2002-05-21,-1.3965
2002-05-22,2.5246
2002-05-23,0.3604
2002-05-24,-1.2567
2002-05-28,-1.5758
2002-05-29,-0.6773
2002-05-30,-3.8438
2002-05-31,1.5474
2002-06-03,-2.4762
2002-06-04,-4.8177
2002-06-05,1.1628
2002-06-06,-1.4199
2002-06-07,1.7833
2002-06-10,0.1348
2002-06-11,-0.7402
2002-06-12,-0.2034
2002-06-13,-2.3098
2002-06-14,-1.7385000000000002
2002-06-17,4.1754999999999995
2002-06-18,-1.019
2002-06-19,-0.4804
2002-06-20,-6.069
2002-06-21,-1.1013
2002-06-24,2.0787
2002-06-25,-4.9455
2002-06-26,3.137
2002-06-27,-2.2997
2002-06-28,0.2278
2002-07-01,0.0
2002-07-02,-1.8939
2002-07-03,-0.3089
2002-07-05,2.2586
2002-07-08,0.2285
2002-07-09,-1.6717
2002-07-10,-2.5502000000000002
2002-07-11,-4.8374
2002-07-12,-0.4167
2002-07-15,-2.1757
2002-07-16,-5.9025
2002-07-17,-9.1818
2002-07-18,-1.1011
2002-07-19,-1.7206000000000001
2002-07-22,-0.206
2002-07-23,1.1352
2002-07-24,3.0612
2002-07-25,0.6931
2002-07-26,-3.6382
2002-07-29,2.551
2002-07-30,0.796
2002-07-31,-1.6782
2002-08-01,-0.4016
2002-08-02,-6.3508
2002-08-05,-6.5662
2002-08-06,3.6866
2002-08-07,4.0
2002-08-08,4.4872
2002-08-09,1.0225
2002-08-12,-1.2146
2002-08-13,-4.8156
2002-08-14,-1.8298999999999999
2002-08-15,1.5351
2002-08-16,-2.5918
2002-08-19,2.9933
2002-08-20,-1.0764
2002-08-21,-0.1088
2002-08-22,-2.0697
2002-08-23,2.6696
2002-08-26,3.1419
2002-08-27,0.8403
2002-08-28,1.4583
2002-08-29,2.6694
2002-08-30,-2.5
2002-09-03,-1.3333
2002-09-04,4.0541
2002-09-05,0.3996
2002-09-06,0.199
2002-09-09,2.4826
2002-09-10,2.0349
2002-09-11,-1.1396
2002-09-12,0.6724
2002-09-13,-1.1527
2002-09-16,-0.1944
2002-09-17,-2.1422
2002-09-18,-3.5821
2002-09-19,-2.1672
2002-09-20,1.0549
2002-09-23,-6.4718
2002-09-24,-4.0179
2002-09-25,4.8837
2002-09-26,6.0976
2002-09-27,-6.0606
2002-09-30,-4.8943
2002-10-01,-0.117
2002-10-02,-5.6206
2002-10-03,1.2407
2002-10-04,-0.1225
2002-10-07,-5.6442
2002-10-08,-8.3225
2002-10-09,-4.3972
2002-10-10,4.451
2002-10-11,6.8182
2002-10-14,-6.7819
2002-10-15,7.5606
2002-10-16,-1.1936
2002-10-17,-2.0134
2002-10-18,-2.8767
2002-10-21,0.141
2002-10-22,-2.1127
2002-10-23,0.2878
2002-10-24,-1.1478
2002-10-25,1.5965
2002-10-28,0.0
2002-10-29,-4.2857
2002-10-30,2.6866
2002-10-31,1.1628
2002-11-01,3.0172
2002-11-04,2.2315
2002-11-05,-0.2729
2002-11-06,7.5239
2002-11-07,-3.944
2002-11-08,0.0
2002-11-11,-1.9868000000000001
2002-11-12,2.027
2002-11-13,-1.457
2002-11-14,3.629
2002-11-15,-0.1297
2002-11-18,0.6494
2002-11-19,-1.2903
2002-11-20,1.8300999999999998
2002-11-21,7.3171
2002-11-22,-0.8373
2002-11-25,-1.0856
2002-11-26,-2.8049
2002-11-27,5.3952
2002-11-29,1.1905000000000001
2002-12-02,0.0
2002-12-03,-2.3529
2002-12-04,0.6024
2002-12-05,-2.2754
2002-12-06,-0.7353
2002-12-09,0.8642
2002-12-10,0.9792
2002-12-11,-1.3333
2002-12-12,0.6143
2002-12-13,1.3547
2002-12-16,0.6075
2002-12-17,-1.6907999999999999
2002-12-18,-1.5971
2002-12-19,-0.6242
2002-12-20,-1.8843999999999999
2002-12-23,1.4085
2002-12-24,-0.1263
2002-12-26,0.1264
2002-12-27,-0.1263
2002-12-30,-2.0228
2002-12-31,3.871
2003-01-02,6.5839
2003-01-03,-0.9324
2003-01-06,2.1176
2003-01-07,1.3825
2003-01-08,-1.8182
2003-01-09,2.3148
2003-01-10,0.1131
2003-01-13,0.226
2003-01-14,1.0147
2003-01-15,0.3348
2003-01-16,-1.891
2003-01-17,2.0408
2003-01-21,-0.5556
2003-01-22,-3.2402
2003-01-23,2.3095
2003-01-24,-1.2415
2003-01-27,-2.9714
2003-01-28,2.1201
2003-01-29,-1.9607999999999999
2003-01-30,-0.9412
2003-01-31,1.1876
2003-02-03,0.3521
2003-02-04,-1.6374
2003-02-05,1.7835999999999999
2003-02-06,-0.3505
2003-02-07,0.2345
2003-02-10,1.4035
2003-02-11,0.2307
2003-02-12,-2.6467
2003-02-13,-3.0733
2003-02-14,2.6829
2003-02-18,3.0879
2003-02-19,-2.3041
2003-02-20,-3.066
2003-02-21,0.0
2003-02-24,-2.1898
2003-02-25,0.1244
2003-02-26,-1.3665
2003-02-27,0.7557
2003-02-28,-3.375
2003-03-03,-0.3881
2003-03-04,-8.0519
2003-03-05,2.4011
2003-03-06,-1.1034
2003-03-07,-2.371
2003-03-10,-1.8571
2003-03-11,-4.9491
2003-03-12,0.3063
2003-03-13,2.2901
2003-03-14,-2.3881
2003-03-17,3.9755000000000003
2003-03-18,1.1764999999999999
2003-03-19,-0.8721
2003-03-20,-0.1466
2003-03-21,3.9648
2003-03-24,-0.8475
2003-03-25,-0.5698
2003-03-26,-0.7163
2003-03-27,-1.0101
2003-03-28,-0.5831
2003-03-31,0.1466
2003-04-01,3.8067
2003-04-02,5.9238
2003-04-03,-0.3995
2003-04-04,0.2699
2003-04-07,1.8843
2003-04-08,0.3963
2003-04-09,-0.9211
2003-04-10,1.0624
2003-04-11,-3.6794000000000002
2003-04-14,5.7299
2003-04-15,-0.129
2003-04-16,-0.5168
2003-04-17,1.9481000000000002
2003-04-21,2.9299
2003-04-22,2.9703
2003-04-23,3.2452
2003-04-24,-3.1432
2003-04-25,0.2404
2003-04-28,1.7986
2003-04-29,-0.3534
2003-04-30,-0.7092
2003-05-01,-1.3094999999999999
2003-05-02,-0.1206
2003-05-05,2.1739
2003-05-06,1.5366
2003-05-07,-0.4657
2003-05-08,-0.4678
2003-05-09,-1.6451
2003-05-12,0.1195
2003-05-13,2.148
2003-05-14,2.4533
2003-05-15,-0.9122
2003-05-16,-0.8055
2003-05-19,-3.1323
2003-05-20,-0.9581
2003-05-21,-1.3301
2003-05-22,-0.2451
2003-05-23,-2.3342
2003-05-27,6.5409
2003-05-28,-0.3542
2003-05-29,0.9479
2003-05-30,3.5211
2003-06-02,2.4943
2003-06-03,0.4425
2003-06-04,0.5507
2003-06-05,4.1621
2003-06-06,1.9979
2003-06-09,-3.299
2003-06-10,1.4925
2003-06-11,0.0
2003-06-12,0.7353
2003-06-13,-10.5318
2003-06-16,1.3986
2003-06-17,2.4138
2003-06-18,1.6835
2003-06-19,-2.9801
2003-06-20,1.8203
2003-06-23,-1.2291
2003-06-24,-0.4525
2003-06-25,-1.0227
2003-06-26,0.8037
2003-06-27,-0.3444
2003-06-30,-0.576
2003-07-01,-1.6221999999999999
2003-07-02,0.7067
2003-07-03,-1.7544
2003-07-07,1.5476
2003-07-08,3.8687
2003-07-09,-1.4673
2003-07-10,-2.7491
2003-07-11,1.2955999999999999
2003-07-14,2.3256
2003-07-15,-0.6818
2003-07-16,-2.1739
2003-07-17,-1.5205
2003-07-18,0.2375
2003-07-21,-4.9763
2003-07-22,0.6234
2003-07-23,2.3544
2003-07-24,0.7264
2003-07-25,3.0048
2003-07-28,-1.1669
2003-07-29,-1.771
2003-07-30,-0.4808
2003-07-31,1.4493
2003-08-01,-0.8333
2003-08-04,0.8403
2003-08-05,-4.4048
2003-08-06,2.7397
2003-08-07,0.1212
2003-08-08,0.2421
2003-08-11,1.087
2003-08-12,0.9558
2003-08-13,-0.8284
2003-08-14,2.5060000000000002
2003-08-15,-0.9313
2003-08-18,1.1751
2003-08-19,-0.5807
2003-08-20,0.2336
2003-08-21,1.3986
2003-08-22,-1.1494
2003-08-25,0.1163
2003-08-26,1.5099
2003-08-27,-2.5172
2003-08-28,1.5258
2003-08-29,4.7399000000000004
2003-09-02,2.7594
2003-09-03,0.0
2003-09-04,-1.1815
2003-09-05,2.6087
2003-09-08,1.6949
2003-09-09,-1.875
2003-09-10,-2.4416
2003-09-11,0.6529
2003-09-12,0.2179
2003-09-15,1.5217
2003-09-16,3.6403
2003-09-17,-0.2066
2003-09-18,-0.4141
2003-09-19,-0.6237
2003-09-22,-1.4644
2003-09-23,-0.1062
2003-09-24,-2.2317
2003-09-25,1.413
2003-09-26,-1.6077
2003-09-29,1.3072
2003-09-30,-2.6882
2003-10-01,2.8729
2003-10-02,0.3222
2003-10-03,-0.1071
2003-10-06,-0.7503
2003-10-07,-1.5119
2003-10-08,-0.2193
2003-10-09,-0.5495
2003-10-10,-0.221
2003-10-13,0.6645
2003-10-14,1.6502
2003-10-15,1.0823
2003-10-16,-1.2848
2003-10-17,-1.9523000000000001
2003-10-20,-1.2168
2003-10-21,-0.3359
2003-10-22,-1.1236
2003-10-23,-0.1136
2003-10-24,-2.7304
2003-10-27,3.0409
2003-10-28,1.0216
2003-10-29,0.7865
2003-10-30,-1.2263
2003-10-31,0.4515
2003-11-03,0.2247
2003-11-04,0.1121
2003-11-05,-0.112
2003-11-06,1.009
2003-11-07,-2.3307
2003-11-10,-1.4773
2003-11-11,-0.8074
2003-11-12,-1.0465
2003-11-13,3.2902
2003-11-14,-2.2753
2003-11-17,-1.2806
2003-11-18,-1.1792
2003-11-19,0.2387
2003-11-20,-3.4524
2003-11-21,1.9729
2003-11-24,2.1765
2003-11-25,0.8284
2003-11-26,3.4038
2003-11-28,-0.3405
2003-12-01,1.2528000000000001
2003-12-02,-0.3375
2003-12-03,2.8217
2003-12-04,-0.2195
2003-12-05,0.22
2003-12-08,-0.1098
2003-12-09,0.3297
2003-12-10,0.0
2003-12-11,1.6429
2003-12-12,1.9544000000000001
2003-12-15,1.1715
2003-12-16,-2.5263
2003-12-17,1.4039
2003-12-18,0.213
2003-12-19,0.7439
2003-12-22,1.3713
2003-12-23,1.5609
2003-12-24,-0.9221
2003-12-26,0.3102
2003-12-29,3.8144
2003-12-30,-0.5958
2003-12-31,1.998
2004-01-02,0.0
2004-01-05,4.5054
2004-01-06,0.1874
2004-01-07,3.3676
2004-01-08,-0.543
2004-01-09,-0.6369
2004-01-12,3.022
2004-01-13,1.0667
2004-01-14,2.6385
2004-01-15,-1.0283
2004-01-16,0.4329
2004-01-20,-0.8621
2004-01-21,1.1304
2004-01-22,-1.6337000000000002
2004-01-23,-1.8357
2004-01-26,0.5343
2004-01-27,-0.9743
2004-01-28,-3.22
2004-01-29,-0.4621
2004-01-30,-1.7642
2004-02-02,-0.8507
2004-02-03,-0.0953
2004-02-04,-0.6679
2004-02-05,0.4803
2004-02-06,3.5373
2004-02-09,-0.3693
2004-02-10,-0.9268
2004-02-11,1.3096
2004-02-12,-0.7387
2004-02-13,-1.4884
2004-02-17,0.7554
2004-02-18,-1.687
2004-02-19,-0.6673
2004-02-20,-0.2879
2004-02-23,-1.155
2004-02-24,-0.8763
2004-02-25,1.6699000000000002
2004-02-26,-2.6087
2004-02-27,1.1905000000000001
2004-03-01,0.6863
2004-03-02,-0.6816
2004-03-03,0.4902
2004-03-04,2.5366
2004-03-05,2.8544
2004-03-08,-0.8326
2004-03-09,-2.1455
2004-03-10,-3.0505
2004-03-11,0.59
2004-03-12,1.3780000000000001
2004-03-15,-2.233
2004-03-16,1.7875
2004-03-17,2.439
2004-03-18,-2.2857
2004-03-19,-1.7544
2004-03-22,-3.5714
2004-03-23,0.0
2004-03-24,-2.8807
2004-03-25,1.6949
2004-03-26,1.9792
2004-03-29,0.9193
2004-03-30,1.5182
2004-03-31,-0.6979
2004-04-01,0.6024
2004-04-02,1.1976
2004-04-05,2.4655
2004-04-06,2.4062
2004-04-07,-3.0075
2004-04-08,-1.5504
2004-04-12,0.8858
2004-04-13,-3.2195
2004-04-14,-1.8145
2004-04-15,0.924
2004-04-16,-0.3052
2004-04-19,3.6734999999999998
2004-04-20,2.1654
2004-04-21,-0.4817
2004-04-22,2.2265
2004-04-23,0.1894
2004-04-26,0.0
2004-04-27,-0.3781
2004-04-28,-2.9412000000000003
2004-04-29,-2.346
2004-04-30,2.1021
2004-05-03,2.451
2004-05-04,-1.8182
2004-05-05,-0.3899
2004-05-06,-1.1742
2004-05-07,-1.0891
2004-05-10,-0.3003
2004-05-11,1.004
2004-05-12,-0.2982
2004-05-13,-0.2991
2004-05-14,0.1
2004-05-17,-1.2987
2004-05-18,1.1134
2004-05-19,-0.7007
2004-05-20,-2.9234
2004-05-21,2.0768
2004-05-24,1.5259
