ticker,CELG UW Equity
2000-05-24,-3.3956
2000-05-25,6.8541
2000-05-26,-2.4671
2000-05-30,6.0708
2000-05-31,-6.5183
2000-06-01,1.0204
2000-06-02,1.0101
2000-06-05,19.6667
2000-06-06,-1.3928
2000-06-07,6.4972
2000-06-08,-8.2228
2000-06-09,10.4046
2000-06-12,5.3665
2000-06-13,0.8696
2000-06-14,3.202
2000-06-15,1.5513
2000-06-16,6.463
2000-06-19,5.0773
2000-06-20,0.3151
2000-06-21,11.2042
2000-06-22,-10.5461
2000-06-23,5.6842
2000-06-26,-7.5697
2000-06-27,-6.7888
2000-06-28,5.2023
2000-06-29,-5.9341
2000-06-30,10.0467
2000-07-03,-6.3694
2000-07-05,-3.9683
2000-07-06,-3.66
2000-07-07,5.8824
2000-07-10,1.8229
2000-07-11,-2.927
2000-07-12,1.6393
2000-07-13,-6.106
2000-07-14,0.3681
2000-07-17,-4.1565
2000-07-18,-3.8265000000000002
2000-07-19,0.3979
2000-07-20,3.8308999999999997
2000-07-21,-1.5267
2000-07-24,-4.522
2000-07-25,-3.1123
2000-07-26,4.4693
2000-07-27,8.9572
2000-07-28,-2.9448
2000-07-31,5.0569
2000-08-01,2.1661
2000-08-02,1.7668
2000-08-03,0.0
2000-08-04,0.463
2000-08-07,5.0691
2000-08-08,1.7544
2000-08-09,-6.4655000000000005
2000-08-10,1.9585
2000-08-11,10.2825
2000-08-14,-0.9221
2000-08-15,-3.3092
2000-08-16,2.1390000000000002
2000-08-17,0.4188
2000-08-18,-3.6496
2000-08-21,-1.7316
2000-08-22,2.8634
2000-08-23,0.5353
2000-08-24,7.1353
2000-08-25,7.1571
2000-08-28,1.8553
2000-08-29,1.4572
2000-08-30,-0.3591
2000-08-31,6.6667
2000-09-01,1.0135
2000-09-05,-4.9331
2000-09-06,-9.3228
2000-09-07,4.5587
2000-09-08,-5.0093
2000-09-11,1.5625
2000-09-12,-3.8462
2000-09-13,6.4
2000-09-14,3.3835
2000-09-15,1.8182
2000-09-18,-3.5714
2000-09-19,-3.1481
2000-09-20,-2.6769
2000-09-21,-0.7859
2000-09-22,9.1089
2000-09-25,-7.8947
2000-09-26,-6.1084
2000-09-27,-7.66
2000-09-28,3.2955
2000-09-29,4.7305
2000-10-02,-0.8403
2000-10-03,-6.9915
2000-10-04,0.6834
2000-10-05,-4.0724
2000-10-06,-9.434
2000-10-09,-1.6926999999999999
2000-10-10,4.9007
2000-10-11,4.0404
2000-10-12,1.2136
2000-10-13,7.7938
2000-10-16,2.7809
2000-10-17,12.2294
2000-10-18,5.8824
2000-10-19,2.2769
2000-10-20,4.0962
2000-10-23,-7.2712
2000-10-24,-4.059
2000-10-25,-0.1923
2000-10-26,-0.0963
2000-10-27,-3.9537
2000-10-30,2.3092
2000-10-31,1.0795
2000-11-01,2.7184
2000-11-02,4.2533
2000-11-03,4.9864
2000-11-06,-4.5769
2000-11-07,0.905
2000-11-08,-3.7668
2000-11-09,-2.3299
2000-11-10,-4.8664
2000-11-13,-18.8566
2000-11-14,2.9666
2000-11-15,10.2041
2000-11-16,-4.902
2000-11-17,-4.4674
2000-11-20,-3.3573
2000-11-21,8.1886
2000-11-22,4.1284
2000-11-24,6.3877
2000-11-27,7.0393
2000-11-28,-7.5435
2000-11-29,-3.3473
2000-11-30,-1.1905000000000001
2000-12-01,8.6802
2000-12-04,-0.2268
2000-12-05,12.3232
2000-12-06,-8.6331
2000-12-07,-5.0197
2000-12-08,6.2176
2000-12-11,-3.0244
2000-12-12,-13.5815
2000-12-13,-1.2806
2000-12-14,-16.0377
2000-12-15,0.5618
2000-12-18,0.838
2000-12-19,-6.7867
2000-12-20,-12.9272
2000-12-21,-5.9727
2000-12-22,4.7187
2000-12-26,-11.1352
2000-12-27,-4.8269
2000-12-28,4.3033
2000-12-29,2.1611
2001-01-02,-0.3846
2001-01-03,-7.3359
2001-01-04,-15.625
2001-01-05,-2.4691
2001-01-08,-3.5443
2001-01-09,-13.3858
2001-01-10,20.9091
2001-01-11,1.5038
2001-01-12,6.4198
2001-01-16,-2.0882
2001-01-17,-5.6872
2001-01-18,7.7889
2001-01-19,-2.0979
2001-01-22,4.0476
2001-01-23,15.3318
2001-01-24,2.5794
2001-01-25,-13.3462
2001-01-26,3.3482
2001-01-29,2.3758
2001-01-30,1.4768
2001-01-31,-7.6923
2001-02-01,0.0
2001-02-02,-3.6036
2001-02-05,-3.0374
2001-02-06,6.506
2001-02-07,-2.9412000000000003
2001-02-08,-0.9324
2001-02-09,-0.4706
2001-02-12,3.7824999999999998
2001-02-13,-2.5057
2001-02-14,3.271
2001-02-15,-2.0362
2001-02-16,-2.3095
2001-02-20,1.6548
2001-02-21,-2.7907
2001-02-22,-8.134
2001-02-23,4.1667
2001-02-26,6.75
2001-02-27,-3.2787
2001-02-28,1.2107
2001-03-01,-3.3493
2001-03-02,5.198
2001-03-05,-4.2353
2001-03-06,2.7027
2001-03-07,2.3923
2001-03-08,-7.4766
2001-03-09,-1.2626
2001-03-12,-11.509
2001-03-13,1.1561
2001-03-14,-0.2857
2001-03-15,-1.1461000000000001
2001-03-16,-13.3333
2001-03-19,10.0334
2001-03-20,-2.4316
2001-03-21,-2.8037
2001-03-22,-2.8846
2001-03-23,9.901
2001-03-26,18.9189
2001-03-27,-3.7879
2001-03-28,4.9869
2001-03-29,1.75
2001-03-30,-1.7199
2001-04-02,-11.0
2001-04-03,-15.4494
2001-04-04,-7.6411999999999995
2001-04-05,5.036
2001-04-06,2.0548
2001-04-09,2.3356
2001-04-10,0.2099
2001-04-11,-4.5026
2001-04-12,7.0175
2001-04-16,-1.9466999999999999
2001-04-17,-0.7315
2001-04-18,3.6842
2001-04-19,3.9086
2001-04-20,-5.9599
2001-04-23,-5.4026
2001-04-24,-12.0264
2001-04-25,5.5556
2001-04-26,-10.0532
2001-04-27,4.7337
2001-04-30,10.9228
2001-05-01,-2.9428
2001-05-02,-2.6822
2001-05-03,-3.7148
2001-05-04,4.3559
2001-05-07,9.7197
2001-05-08,7.2826
2001-05-09,1.3171
2001-05-10,-4.6
2001-05-11,1.153
2001-05-14,-3.6269
2001-05-15,0.3226
2001-05-16,4.3408
2001-05-17,15.1002
2001-05-18,2.5881
2001-05-21,4.1757
2001-05-22,3.1733000000000002
2001-05-23,-0.2428
2001-05-24,8.3164
2001-05-25,4.9813
2001-05-29,3.9957000000000003
2001-05-30,-3.7736
2001-05-31,1.1408
2001-06-01,8.3539
2001-06-04,7.352
2001-06-05,4.7576
2001-06-06,-3.6448
2001-06-07,1.1708
2001-06-08,-2.5223
2001-06-11,-3.379
2001-06-12,0.6301
2001-06-13,-0.9706
2001-06-14,0.8536
2001-06-15,-3.1348
2001-06-18,0.6149
2001-06-19,-0.9006
2001-06-20,0.6167
2001-06-21,-12.2581
2001-06-22,-1.2132
2001-06-25,-3.61
2001-06-26,4.6718
2001-06-27,-1.3648
2001-06-28,5.2356
2001-06-29,2.5231
2001-07-02,-1.7678
2001-07-03,0.8469
2001-07-05,-1.8544
2001-07-06,-5.1693
2001-07-09,7.1053
2001-07-10,-2.4920999999999998
2001-07-11,-7.9914
2001-07-12,7.6682
2001-07-13,-2.9797000000000002
2001-07-16,-2.1348
2001-07-17,0.2296
2001-07-18,4.6964
2001-07-19,0.8023
2001-07-20,1.5194999999999999
2001-07-23,2.2452
2001-07-24,-7.1105
2001-07-25,-6.0038
2001-07-26,8.5828
2001-07-27,2.2426
2001-07-30,-3.3441
2001-07-31,-2.6042
2001-08-01,4.5837
2001-08-02,0.6574
2001-08-03,-0.762
2001-08-06,1.2797
2001-08-07,-3.7906
2001-08-08,-3.5647
2001-08-09,0.8949
2001-08-10,-0.6942
2001-08-13,-3.301
2001-08-14,0.6827
2001-08-15,-3.3905
2001-08-16,-2.5599
2001-08-17,0.5932
2001-08-20,-8.0876
2001-08-21,-1.2832
2001-08-22,15.5525
2001-08-23,6.1872
2001-08-24,5.6375
2001-08-27,-1.5043
2001-08-28,2.1455
2001-08-29,1.3528
2001-08-30,-2.9505
2001-08-31,0.6515
2001-09-04,1.5102
2001-09-05,-2.5151
2001-09-06,-0.436
2001-09-07,0.0365
2001-09-10,1.2404
2001-09-17,-9.1532
2001-09-18,-4.4030000000000005
2001-09-19,-6.1411
2001-09-20,1.4588999999999999
2001-09-21,-7.1024
2001-09-24,0.6098
2001-09-25,10.7226
2001-09-26,-0.5895
2001-09-27,12.7912
2001-09-28,-0.751
2001-10-01,-6.7726
2001-10-02,1.4205
2001-10-03,8.8435
2001-10-04,-5.625
2001-10-05,-6.5836
2001-10-08,2.2519
2001-10-09,1.0196
2001-10-10,5.2483
2001-10-11,5.1016
2001-10-12,1.9343
2001-10-15,10.207699999999999
2001-10-16,4.9673
2001-10-17,-7.9542
2001-10-18,1.4795
2001-10-19,0.6958
2001-10-22,-0.8555
2001-10-23,-2.6552
2001-10-24,-0.5796
2001-10-25,10.1509
2001-10-26,4.1096
2001-10-29,-0.8971
2001-10-30,-3.2891
2001-10-31,2.7145
2001-11-01,5.164
2001-11-02,-0.1155
2001-11-05,5.668
2001-11-06,-0.4926
2001-11-07,-0.165
2001-11-08,-0.854
2001-11-09,-2.8063000000000002
2001-11-12,1.315
2001-11-13,7.5903
2001-11-14,-2.9898
2001-11-15,0.0
2001-11-16,-2.9196999999999997
2001-11-19,5.5416
2001-11-20,-0.4749
2001-11-21,-2.3064999999999998
2001-11-23,3.9349
2001-11-26,-2.4282
2001-11-27,0.8028
2001-11-28,-6.6631
2001-11-29,1.1092
2001-11-30,-1.8565
2001-12-03,-2.9520999999999997
2001-12-04,-2.4217
2001-12-05,4.0557
2001-12-06,4.712
2001-12-07,-12.5
2001-12-10,0.9524
2001-12-11,-1.4465
2001-12-12,-3.6056
2001-12-13,2.615
2001-12-14,-0.7742
2001-12-17,0.8453
2001-12-18,-1.354
2001-12-19,2.3529
2001-12-20,-1.9796
2001-12-21,0.7166
2001-12-24,1.5524
2001-12-26,2.293
2001-12-27,2.6463
2001-12-28,-0.091
2001-12-31,-3.0965
2002-01-02,-1.6291
2002-01-03,-5.0637
2002-01-04,2.7843
2002-01-07,-1.7624
2002-01-08,-0.3987
2002-01-09,-2.7685
2002-01-10,-0.3774
2002-01-11,-0.9642
2002-01-14,-2.6078
2002-01-15,3.5345
2002-01-16,-4.1034
2002-01-17,-2.3013
2002-01-18,-4.9319
2002-01-22,2.3616
2002-01-23,4.7655
2002-01-24,-1.444
2002-01-25,-0.5128
2002-01-28,-3.3137
2002-01-29,-1.6375
2002-01-30,5.0716
2002-01-31,1.0317
2002-02-01,2.6988
2002-02-04,-8.2741
2002-02-05,3.7553
2002-02-06,-2.6119
2002-02-07,-1.8008
2002-02-08,9.7932
2002-02-11,0.7818
2002-02-12,0.8463
2002-02-13,1.3287
2002-02-14,-4.7619
2002-02-15,-2.029
2002-02-19,-4.6598
2002-02-20,5.5081
2002-02-21,-0.4412
2002-02-22,-3.8035
2002-02-25,-0.1919
2002-02-26,1.9231
2002-02-27,0.6038
2002-02-28,-2.138
2002-03-01,-0.7666
2002-03-04,0.5794
2002-03-05,-2.6498
2002-03-06,9.5464
2002-03-07,-16.2405
2002-03-08,-3.2674
2002-03-11,3.0222
2002-03-12,-2.3727
2002-03-13,0.3093
2002-03-14,1.5419
2002-03-15,1.1098
2002-03-18,2.1634
2002-03-19,2.268
2002-03-20,-2.2998
2002-03-21,5.2543
2002-03-22,2.6358
2002-03-25,-3.7743
2002-03-26,0.6874
2002-03-27,-2.1285
2002-03-28,1.5593
2002-04-01,-1.5758
2002-04-02,0.821
2002-04-03,-0.4479
2002-04-04,-0.2045
2002-04-05,-4.877
2002-04-08,1.8957000000000002
2002-04-09,-2.3256
2002-04-10,3.8961
2002-04-11,-0.7917
2002-04-12,0.0
2002-04-15,-1.3482
2002-04-16,2.2606
2002-04-17,-1.1657
2002-04-18,1.2637
2002-04-19,-4.9085
2002-04-22,-5.1181
2002-04-23,0.4149
2002-04-24,-3.0303
2002-04-25,-6.2027
2002-04-26,-2.5745
2002-04-29,-2.3834
2002-04-30,4.9894
2002-05-01,-1.365
2002-05-02,0.4613
2002-05-03,-3.0612
2002-05-06,-5.6842
2002-05-07,1.5625
2002-05-08,9.8407
2002-05-09,-5.9577
2002-05-10,-2.0745
2002-05-13,4.1282
2002-05-14,4.8513
2002-05-15,2.5871
2002-05-16,-3.8312
2002-05-17,5.9002
2002-05-20,-5.4762
2002-05-21,0.6549
2002-05-22,-5.8058
2002-05-23,8.7673
2002-05-24,-7.5232
2002-05-28,0.898
2002-05-29,-4.712
2002-05-30,0.3297
2002-05-31,-1.4239
2002-06-03,-5.4444
2002-06-04,-0.1175
2002-06-05,4.3529
2002-06-06,-0.7892
2002-06-07,2.2727
2002-06-10,-0.0056
2002-06-11,-7.7727
2002-06-12,-1.5663
2002-06-13,0.3672
2002-06-14,4.3902
2002-06-17,5.257
2002-06-18,-2.0533
2002-06-19,-5.1558
2002-06-20,-3.9427
2002-06-21,0.1244
2002-06-24,-3.354
2002-06-25,-5.7198
2002-06-26,-1.1588
2002-06-27,4.8276
2002-06-28,0.6579
2002-07-01,-12.4183
2002-07-02,-1.7164000000000001
2002-07-03,-0.6074
2002-07-05,3.1322
2002-07-08,-1.4815
2002-07-09,-3.4586
2002-07-10,-10.4361
2002-07-11,4.9565
2002-07-12,-0.4143
2002-07-15,6.2396
2002-07-16,10.415
2002-07-17,9.5745
2002-07-18,-0.6472
2002-07-19,-4.3648
2002-07-22,0.7493
2002-07-23,-6.0176
2002-07-24,6.1151
2002-07-25,0.0
2002-07-26,2.0339
2002-07-29,4.4518
2002-07-30,8.0789
2002-07-31,1.0594
2002-08-01,0.2912
2002-08-02,0.0
2002-08-05,-7.0848
2002-08-06,6.875
2002-08-07,-0.5848
2002-08-08,8.1176
2002-08-09,3.7106
2002-08-12,1.9304999999999999
2002-08-13,-6.0731
2002-08-14,5.5342
2002-08-15,2.648
2002-08-16,-2.2256
2002-08-19,-2.5867
2002-08-20,1.1683
2002-08-21,2.9396
2002-08-22,7.3432
2002-08-23,-3.5629
2002-08-26,-2.7586
2002-08-27,-6.8896
2002-08-28,-4.2982
2002-08-29,5.5145
2002-08-30,-6.3578
2002-09-03,-6.5017
2002-09-04,6.4615
2002-09-05,-6.2428
2002-09-06,6.3502
2002-09-09,-0.2319
2002-09-10,2.0918
2002-09-11,2.3335
2002-09-12,-3.5039
2002-09-13,1.7290999999999999
2002-09-16,-0.5666
2002-09-17,-3.7037
2002-09-18,2.1893
2002-09-19,-2.2003
2002-09-20,1.3025
2002-09-23,-5.5523
2002-09-24,2.2277
2002-09-25,6.1017
2002-09-26,-3.5827999999999998
2002-09-27,-3.787
2002-09-30,3.567
2002-10-01,2.2565
2002-10-02,-5.9233
2002-10-03,0.9259
2002-10-04,-2.63
2002-10-07,-2.3241
2002-10-08,1.4019
2002-10-09,-1.7694
2002-10-10,4.8486
2002-10-11,-2.6478
2002-10-14,5.0095
2002-10-15,0.5301
2002-10-16,1.2582
2002-10-17,2.7811
2002-10-18,-0.4606
2002-10-21,2.5448
2002-10-22,4.0045
2002-10-23,8.4599
2002-10-24,-4.2
2002-10-25,7.9332
2002-10-28,6.8665
2002-10-29,-1.2217
2002-10-30,0.8704
2002-10-31,0.5904
2002-11-01,6.1354
2002-11-04,0.6423
2002-11-05,-1.6905999999999999
2002-11-06,2.5365
2002-11-07,-4.0671
2002-11-08,-2.0542
2002-11-11,-3.6145
2002-11-12,4.3935
2002-11-13,-1.0599
2002-11-14,6.7234
2002-11-15,0.924
2002-11-18,-1.3317
2002-11-19,-3.0367
2002-11-20,3.7408
2002-11-21,3.9832
2002-11-22,0.8065
2002-11-25,0.0
2002-11-26,-4.28
2002-11-27,2.6745
2002-11-29,0.1221
2002-12-02,-2.0732
2002-12-03,-1.9925000000000002
2002-12-04,-4.7014
2002-12-05,-3.3778
2002-12-06,3.3579
2002-12-09,-5.8255
2002-12-10,-0.5245
2002-12-11,4.9406
2002-12-12,-1.2675
2002-12-13,-1.1004
2002-12-16,3.5698
2002-12-17,1.1191
2002-12-18,-0.7525
2002-12-19,-2.9884
2002-12-20,4.6437
2002-12-23,1.0984
2002-12-24,-0.7823
2002-12-26,-0.1752
2002-12-27,-4.3001
2002-12-30,-0.917
2002-12-31,-0.6478
2003-01-02,2.0494
2003-01-03,1.5518
2003-01-06,-0.2247
2003-01-07,2.2523
2003-01-08,-2.4229
2003-01-09,4.4695
2003-01-10,1.9015
2003-01-13,1.5267
2003-01-14,1.5038
2003-01-15,-3.3333
2003-01-16,5.8706
2003-01-17,-1.8457
2003-01-21,-2.417
2003-01-22,1.1335
2003-01-23,2.5322
2003-01-24,-5.6274999999999995
2003-01-27,-9.1806
2003-01-28,3.1176
2003-01-29,0.1832
2003-01-30,2.7892
2003-01-31,-0.4004
2003-02-03,-1.5587
2003-02-04,-0.0045
2003-02-05,-1.8603
2003-02-06,0.0
2003-02-07,4.1147
2003-02-10,-1.2433
2003-02-11,1.0791
2003-02-12,-3.9591
2003-02-13,-2.7791
2003-02-14,1.9057
2003-02-18,2.8986
2003-02-19,-1.8174000000000001
2003-02-20,-0.2776
2003-02-21,2.2274
2003-02-24,-2.9505
2003-02-25,0.2806
2003-02-26,-0.653
2003-02-27,0.3286
2003-02-28,2.4848
2003-03-03,2.4154
2003-03-04,0.535
2003-03-05,1.9956
2003-03-06,3.4783
2003-03-07,0.8403
2003-03-10,-1.7042000000000002
2003-03-11,1.0131000000000001
2003-03-12,0.7134
2003-03-13,3.875
2003-03-14,-1.7248
2003-03-17,2.9388
2003-03-18,3.4893
2003-03-19,-0.1533
2003-03-20,2.1105
2003-03-21,0.1879
2003-03-24,-0.8252
2003-03-25,-0.7186
2003-03-26,-0.7238
2003-03-27,4.2594
2003-03-28,-0.4785
2003-03-31,-3.5503
2003-04-01,2.7607
2003-04-02,4.9254
2003-04-03,1.5647
2003-04-04,-2.6261
2003-04-07,-3.132
2003-04-08,-2.3349
2003-04-09,-1.0262
2003-04-10,1.0753
2003-04-11,-4.2933
2003-04-14,1.0719
2003-04-15,1.7282
2003-04-16,-1.9304999999999999
2003-04-17,0.0787
2003-04-21,1.1015
2003-04-22,1.9844
2003-04-23,2.2129
2003-04-24,5.7111
2003-04-25,-1.5184
2003-04-28,-0.8247
2003-04-29,-2.6391999999999998
2003-04-30,-1.1883
2003-05-01,-2.8561
2003-05-02,6.4603
2003-05-05,0.436
2003-05-06,3.3285
2003-05-07,-3.6765
2003-05-08,-3.5623
2003-05-09,3.3924
2003-05-12,2.4426
2003-05-13,2.5979
2003-05-14,3.5033
2003-05-15,4.1253
2003-05-16,2.3141
2003-05-19,-5.6622
2003-05-20,-1.3004
2003-05-21,-0.8446
2003-05-22,3.5094
2003-05-23,2.37
2003-05-27,7.6206
2003-05-28,-3.4957
2003-05-29,-5.8824
2003-05-30,3.5526
2003-06-02,-0.6353
2003-06-03,2.046
2003-06-04,0.5326
2003-06-05,7.1673
2003-06-06,1.0759
2003-06-09,-4.9482
2003-06-10,1.7553999999999998
2003-06-11,3.3314
2003-06-12,-0.2591
2003-06-13,-2.3954
2003-06-16,2.6316
2003-06-17,1.4981
2003-06-18,-4.3145
2003-06-19,-7.1195
2003-06-20,2.1399
2003-06-23,-2.2514
2003-06-24,-0.8317
2003-06-25,-1.4516
2003-06-26,3.1097
2003-06-27,-0.9841
2003-06-30,-2.5329
2003-07-01,0.3947
2003-07-02,1.5727
2003-07-03,0.4194
2003-07-07,2.7626
2003-07-08,2.4695
2003-07-09,-1.1592
2003-07-10,-1.6667
2003-07-11,0.1883
2003-07-14,3.8221
2003-07-15,-0.2716
2003-07-16,-0.1513
2003-07-17,-3.6364
2003-07-18,1.195
2003-07-21,-1.3984
2003-07-22,2.1746
2003-07-23,4.9969
2003-07-24,-2.3208
2003-07-25,4.2406
2003-07-28,6.8667
2003-07-29,-4.3197
2003-07-30,3.4989
2003-07-31,-0.1908
2003-08-01,-1.994
2003-08-04,-2.6198
2003-08-05,-2.6903
2003-08-06,-3.6765
2003-08-07,2.1679
2003-08-08,0.1494
2003-08-11,2.9543
2003-08-12,2.9855
2003-08-13,0.0281
2003-08-14,0.0281
2003-08-15,1.0127
2003-08-18,4.01
2003-08-19,0.6693
2003-08-20,4.3085
2003-08-21,1.7593
2003-08-22,-2.8314
2003-08-25,-0.1289
2003-08-26,-1.1103
2003-08-27,-0.3916
2003-08-28,0.8912
2003-08-29,0.0
2003-09-02,2.4682
2003-09-03,1.5467
2003-09-04,4.8689
2003-09-05,6.7143
2003-09-08,3.7929
2003-09-09,1.9776
2003-09-10,-4.4056
2003-09-11,-1.7641
2003-09-12,1.9304000000000001
2003-09-15,-0.6386
2003-09-16,1.9504000000000001
2003-09-17,1.9348
2003-09-18,-0.6611
2003-09-19,-1.4813
2003-09-22,-0.8499
2003-09-23,-1.2088
2003-09-24,-3.337
2003-09-25,1.7031
2003-09-26,-3.8244
2003-09-29,5.6941
2003-09-30,-3.5396
2003-10-01,0.2539
2003-10-02,1.2891
2003-10-03,1.2273
2003-10-06,2.4697
2003-10-07,1.3365
2003-10-08,-1.7297
2003-10-09,0.418
2003-10-10,-1.7748
2003-10-13,1.0038
2003-10-14,0.0442
2003-10-15,-3.3775
2003-10-16,-0.3427
2003-10-17,-3.7597
2003-10-20,-5.5264
2003-10-21,6.001
2003-10-22,-4.5671
2003-10-23,2.343
2003-10-24,-2.0214
2003-10-27,-0.2486
2003-10-28,3.2893
2003-10-29,-2.1713
2003-10-30,0.3946
2003-10-31,2.4073
2003-11-03,-1.9189
2003-11-04,-1.125
2003-11-05,1.0883
2003-11-06,0.3181
2003-11-07,-2.4146
2003-11-10,-4.9238
2003-11-11,-2.4974
2003-11-12,6.5786
2003-11-13,3.7187
2003-11-14,1.0
2003-11-17,-1.4248
2003-11-18,-0.343
2003-11-19,3.7365
2003-11-20,0.1422
2003-11-21,0.9229
2003-11-24,6.9168
2003-11-25,-1.1404
2003-11-26,0.5546
2003-11-28,0.8824
2003-12-01,4.1767
2003-12-02,-1.5533000000000001
2003-12-03,-0.6397
2003-12-04,-1.2446
2003-12-05,0.0217
2003-12-08,-1.6294
2003-12-09,-1.9435
2003-12-10,-1.3739
2003-12-11,2.9687
2003-12-12,1.1089
2003-12-15,-1.9302000000000001
2003-12-16,-1.2749
2003-12-17,-0.4078
2003-12-18,0.4777
2003-12-19,-1.5621
2003-12-22,-0.23
2003-12-23,1.4292
2003-12-24,0.5682
2003-12-26,-0.1582
2003-12-29,1.0638
2003-12-30,0.9854
2003-12-31,-0.1552
2004-01-02,0.422
2004-01-05,-3.0524
2004-01-06,-0.7529
2004-01-07,-0.1149
2004-01-08,3.5213
2004-01-09,3.6238
2004-01-12,-9.7404
2004-01-13,-5.7761
2004-01-14,1.9677
2004-01-15,0.4206
2004-01-16,3.8679
2004-01-20,-0.6641
2004-01-21,6.2321
2004-01-22,-1.7532
2004-01-23,0.0915
2004-01-26,1.3256999999999999
2004-01-27,-3.8349
2004-01-28,-2.7211
2004-01-29,-1.1333
2004-01-30,-1.439
2004-02-02,3.5387
2004-02-03,-2.3423
2004-02-04,-0.5629
2004-02-05,1.206
2004-02-06,2.8696
2004-02-09,0.6856
2004-02-10,-2.1601
2004-02-11,0.312
2004-02-12,-2.6077
2004-02-13,-1.3019
2004-02-17,0.6222
2004-02-18,-0.9646
2004-02-19,-1.9729999999999999
2004-02-20,1.0955
2004-02-23,0.5292
2004-02-24,-0.5014
2004-02-25,3.3762
2004-02-26,0.6337
2004-02-27,-0.7266
2004-03-01,1.9761
2004-03-02,3.9713000000000003
2004-03-03,-0.2071
2004-03-04,1.6601
2004-03-05,0.7258
2004-03-08,0.5179
2004-03-09,-1.6577
2004-03-10,-0.4328
2004-03-11,-1.2125
2004-03-12,2.8254
2004-03-15,-1.1712
2004-03-16,1.5497
2004-03-17,6.0817
2004-03-18,1.1001
2004-03-19,-1.109
2004-03-22,-2.8989000000000003
2004-03-23,-1.1767
2004-03-24,0.882
2004-03-25,2.7321999999999997
2004-03-26,-1.1277
2004-03-29,1.1836
2004-03-30,0.8082
2004-03-31,0.5274
2004-04-01,4.2392
2004-04-02,2.6776999999999997
2004-04-05,3.3137
2004-04-06,-0.6073
2004-04-07,-0.8784
2004-04-08,-1.8686
2004-04-12,2.9054
2004-04-13,-2.4609
2004-04-14,0.0391
2004-04-15,1.4466999999999999
2004-04-16,1.0021
2004-04-19,3.5108
2004-04-20,-1.8065
2004-04-21,1.9335
2004-04-22,3.2228
2004-04-23,1.5878999999999999
2004-04-26,4.496
2004-04-27,-2.1176
2004-04-28,-10.9547
2004-04-29,-0.9449
2004-04-30,0.6229
2004-05-03,-0.6771
2004-05-04,1.2854999999999999
2004-05-05,4.5192
2004-05-06,0.2208
2004-05-07,-2.7355
2004-05-10,-1.812
2004-05-11,0.1538
2004-05-12,3.0326
2004-05-13,3.1297
2004-05-14,2.9082
2004-05-17,-2.7032
2004-05-18,-2.1649
2004-05-19,-0.4979
2004-05-20,-0.834
2004-05-21,1.6632
2004-05-24,0.6434
2004-05-25,1.2603
2004-05-26,1.8397999999999999
2004-05-27,-0.0708
2004-05-28,1.028
2004-06-01,1.8420999999999998
2004-06-02,-0.5168
