ticker,2942331Q UN Equity
field,DAY_TO_DAY_TOT_RETURN_GROSS_DVDS
date,
2000-01-03,-6.1404
2000-01-04,-3.5826000000000002
2000-01-05,-3.231
2000-01-06,1.3356
2000-01-07,0.3295
2000-01-10,1.8062
2000-01-11,-0.1613
2000-01-12,1.6155
2000-01-13,2.8617
2000-01-14,3.864
2000-01-18,0.0
2000-01-19,2.3810000000000002
2000-01-20,-3.7791
2000-01-21,-2.2659000000000002
2000-01-24,-1.391
2000-01-25,1.4107
2000-01-26,4.6368
2000-01-27,1.3294000000000001
2000-01-28,-5.8309
2000-01-31,2.1672
2000-02-01,-0.7576
2000-02-02,0.3053
2000-02-03,-0.761
2000-02-04,1.3804
2000-02-07,3.3283
2000-02-08,-1.0249
2000-02-09,-2.1598
2000-02-10,-3.1866
2000-02-11,1.2539
2000-02-14,-2.1672
2000-02-15,1.1076
2000-02-16,-0.313
2000-02-17,-1.7268
2000-02-18,-3.8339
2000-02-22,1.495
2000-02-23,0.982
2000-02-24,-0.8104
2000-02-25,-2.2876
2000-02-28,2.1739
2000-02-29,2.7823
2000-03-01,6.2102
2000-03-02,-1.7991000000000001
2000-03-03,3.3588
2000-03-06,0.1477
2000-03-07,-5.7522
2000-03-08,-3.4429
2000-03-09,5.5105
2000-03-10,1.2288999999999999
2000-03-13,-2.1244
2000-03-14,-0.9302
2000-03-15,3.9124
2000-03-16,5.5723
2000-03-17,2.5678
2000-03-20,-2.7816
2000-03-21,-0.4292
2000-03-22,0.7184
2000-03-23,3.1384
2000-03-24,3.4577999999999998
2000-03-27,-3.7433
2000-03-28,0.0
2000-03-29,-0.4167
2000-03-30,0.6974
2000-03-31,1.108
2000-04-03,-0.137
2000-04-04,-5.6241
2000-04-05,2.7616
2000-04-06,2.1216
2000-04-07,-3.8781
2000-04-10,5.4755
2000-04-11,-1.6393
2000-04-12,3.0
2000-04-13,-3.5135
2000-04-14,-11.2045
2000-04-17,0.3155
2000-04-18,8.1761
2000-04-19,-1.8895
2000-04-20,0.0
2000-04-24,2.5185
2000-04-25,3.4682
2000-04-26,-2.6536
2000-04-27,-1.0043
2000-04-28,-0.5797
2000-05-01,1.0204
2000-05-02,-2.4531
2000-05-03,-1.7751000000000001
2000-05-04,-1.506
2000-05-05,0.4587
2000-05-08,1.8265
2000-05-09,-0.1495
2000-05-10,-4.0419
2000-05-11,2.3401
2000-05-12,1.8293
2000-05-15,3.1437
2000-05-16,-1.1611
2000-05-17,0.4405
2000-05-18,0.5848
2000-05-19,-5.814
