ticker,PLD UN Equity
2000-05-26,0.5571
2000-05-30,-0.277
2000-05-31,0.0
2000-06-01,-0.2778
2000-06-02,0.0
2000-06-05,0.0
2000-06-06,0.5571
2000-06-07,0.554
2000-06-08,0.8264
2000-06-09,-0.2732
2000-06-12,0.274
2000-06-13,0.5464
2000-06-14,0.8152
2000-06-15,0.0
2000-06-16,-0.5391
2000-06-19,0.271
2000-06-20,1.0811
2000-06-21,0.0
2000-06-22,0.5348
2000-06-23,-0.5319
2000-06-26,-0.2674
2000-06-27,0.0
2000-06-28,0.2681
2000-06-29,1.0695000000000001
2000-06-30,-1.873
2000-07-03,0.8219
2000-07-05,1.3587
2000-07-06,2.1448
2000-07-07,0.5249
2000-07-10,0.2611
2000-07-11,-0.2604
2000-07-12,-0.5222
2000-07-13,0.2625
2000-07-14,-0.7853
2000-07-17,0.2639
2000-07-18,0.0
2000-07-19,-1.0526
2000-07-20,0.0
2000-07-21,0.266
2000-07-24,0.7958
2000-07-25,-0.2632
2000-07-26,0.2639
2000-07-27,1.0526
2000-07-28,-0.5208
2000-07-31,0.0
2000-08-01,0.5236
2000-08-02,0.0
2000-08-03,0.0
2000-08-04,-0.5208
2000-08-07,-0.2618
2000-08-08,0.2625
2000-08-09,-0.2618
2000-08-10,0.7874
2000-08-11,0.5208
2000-08-14,0.5181
2000-08-15,0.0
2000-08-16,0.5155
2000-08-17,-0.2564
2000-08-18,-0.2571
2000-08-21,0.2577
2000-08-22,-0.2571
2000-08-23,0.5155
2000-08-24,-0.7692
2000-08-25,1.0336
2000-08-28,-0.7673
2000-08-29,0.2577
2000-08-30,0.2571
2000-08-31,-0.7692
2000-09-01,0.2584
2000-09-05,0.0
2000-09-06,0.2577
2000-09-07,0.2571
2000-09-08,0.0
2000-09-11,1.5385
2000-09-12,0.5051
2000-09-13,0.2513
2000-09-14,0.0
2000-09-15,-0.2506
2000-09-18,-1.005
2000-09-19,-0.5076
2000-09-20,-0.5102
2000-09-21,0.5128
2000-09-22,-0.5102
2000-09-25,0.2564
2000-09-26,-0.5115
2000-09-27,0.5141
2000-09-28,1.2788
2000-09-29,-0.7576
2000-10-02,-0.7837
2000-10-03,0.2604
2000-10-04,-0.7792
2000-10-05,-1.0471
2000-10-06,0.2646
2000-10-09,0.0
2000-10-10,1.0554
2000-10-11,0.0
2000-10-12,-2.3499
2000-10-13,0.5348
2000-10-16,0.266
2000-10-17,1.061
2000-10-18,-1.3123
2000-10-19,-0.5319
2000-10-20,0.5348
2000-10-23,-0.5319
2000-10-24,-0.2674
2000-10-25,-0.2681
2000-10-26,0.2688
2000-10-27,0.2681
2000-10-30,0.0
2000-10-31,0.5348
2000-11-01,0.0
2000-11-02,-0.5319
2000-11-03,-0.5348
2000-11-06,1.0753
2000-11-07,1.0638
2000-11-08,-0.2632
2000-11-09,-0.5277
2000-11-10,-0.5305
2000-11-13,0.0
2000-11-14,1.3333
2000-11-15,-0.5263
2000-11-16,0.0
2000-11-17,-1.3228
2000-11-20,0.2681
2000-11-21,0.8021
2000-11-22,0.0
2000-11-24,-1.3263
2000-11-27,0.2688
2000-11-28,0.2681
2000-11-29,1.3369
2000-11-30,0.5277
2000-12-01,-1.5748
2000-12-04,2.1333
2000-12-05,4.4386
2000-12-06,0.5
2000-12-07,-1.99
2000-12-08,0.9949
2000-12-11,1.2755
2000-12-12,0.0
2000-12-13,1.0076
2000-12-14,-0.2494
2000-12-15,0.5
2000-12-18,1.2438
2000-12-19,0.2457
2000-12-20,-0.2451
2000-12-21,-0.2457
2000-12-22,0.2463
2000-12-26,-0.2457
2000-12-27,1.2315
2000-12-28,1.4599
2000-12-29,-0.9592
2001-01-02,-0.9685
2001-01-03,-0.2445
2001-01-04,-1.4706000000000001
2001-01-05,-1.2438
2001-01-08,-0.5038
2001-01-09,0.2532
2001-01-10,0.0
2001-01-11,0.0
2001-01-12,-0.2525
2001-01-16,0.2532
2001-01-17,-0.5051
2001-01-18,0.2538
2001-01-19,-1.7722
2001-01-22,0.5155
2001-01-23,-0.5128
2001-01-24,-0.5155
2001-01-25,0.0
2001-01-26,-0.2591
2001-01-29,0.7377
2001-01-30,0.8663
2001-01-31,0.818
2001-02-01,-0.4057
2001-02-02,-0.4073
2001-02-05,-0.0818
2001-02-06,-0.1228
2001-02-07,0.0
2001-02-08,-0.123
2001-02-09,-1.4772
2001-02-12,0.2915
2001-02-13,-0.9136
2001-02-14,-0.0419
2001-02-15,0.8386
2001-02-16,-0.7484
2001-02-20,0.4608
2001-02-21,-0.1251
2001-02-22,-1.0021
2001-02-23,1.0122
2001-02-26,1.5030999999999999
2001-02-27,1.1929
2001-02-28,0.4472
2001-03-01,-0.3238
2001-03-02,1.9082
2001-03-05,-1.6733
2001-03-06,1.2966
2001-03-07,0.36
2001-03-08,-0.558
2001-03-09,0.0
2001-03-12,-0.2004
2001-03-13,-1.0843
2001-03-14,-1.5834000000000001
2001-03-15,0.8663
2001-03-16,-1.2679
2001-03-19,1.1185
2001-03-20,0.7784
2001-03-21,-2.2358000000000002
2001-03-22,0.6237
2001-03-23,-0.7438
2001-03-26,1.5819999999999999
2001-03-27,-0.4098
2001-03-28,-0.6996
2001-03-29,-0.1243
2001-03-30,2.0747
2001-04-02,1.1992
2001-04-03,-2.4082
2001-04-04,0.1673
2001-04-05,1.4614
2001-04-06,-1.9752999999999998
2001-04-09,0.6717
2001-04-10,-2.0434
2001-04-11,-2.086
2001-04-12,-0.087
2001-04-16,-0.3481
2001-04-17,0.2183
2001-04-18,1.5251000000000001
2001-04-19,2.1459
2001-04-20,-1.1345
2001-04-23,0.255
2001-04-24,0.975
2001-04-25,0.5458
2001-04-26,2.7557
2001-04-27,1.7473
2001-04-30,-0.5591
2001-05-01,0.6426
2001-05-02,-1.3168
2001-05-03,-0.3639
2001-05-04,-1.5828
2001-05-07,0.1649
2001-05-08,-0.0823
2001-05-09,-0.0824
2001-05-10,-0.0412
2001-05-11,-0.9076
2001-05-14,-0.0833
2001-05-15,0.375
2001-05-16,0.4566
2001-05-17,1.1157
2001-05-18,0.7356
2001-05-21,0.568
2001-05-22,-0.4034
2001-05-23,0.3645
2001-05-24,-0.5246
2001-05-25,0.3651
2001-05-29,-0.4042
2001-05-30,-0.3653
2001-05-31,0.611
2001-06-01,-0.2429
2001-06-04,-0.5682
2001-06-05,0.449
2001-06-06,-0.2844
2001-06-07,0.652
2001-06-08,-0.2024
2001-06-11,1.4199
2001-06-12,-0.2
2001-06-13,0.1603
2001-06-14,-0.04
2001-06-15,-0.7206
2001-06-18,0.8065
2001-06-19,-0.08
2001-06-20,0.3203
2001-06-21,0.9178
2001-06-22,-0.3559
2001-06-25,0.7937
2001-06-26,0.0
2001-06-27,0.0
2001-06-28,0.1575
2001-06-29,1.2579
2001-07-02,0.1359
2001-07-03,0.315
2001-07-05,1.1774
2001-07-06,-0.7758
2001-07-09,-1.681
2001-07-10,-0.1988
2001-07-11,-0.6773
2001-07-12,1.2435
2001-07-13,1.0301
2001-07-16,0.0784
2001-07-17,1.0972
2001-07-18,-0.1163
2001-07-19,0.0
2001-07-20,0.0388
2001-07-23,0.0776
2001-07-24,-1.2016
2001-07-25,-0.5492
2001-07-26,1.2623
2001-07-27,-0.3506
2001-07-30,-2.0719
2001-07-31,-0.1996
2001-08-01,0.64
2001-08-02,1.1129
2001-08-03,0.7075
2001-08-06,0.8587
2001-08-07,0.4257
2001-08-08,0.0385
2001-08-09,-0.077
2001-08-10,0.4241
2001-08-13,-0.4223
2001-08-14,0.6168
2001-08-15,1.6475
2001-08-16,0.4146
2001-08-17,-0.3754
2001-08-20,-0.1507
2001-08-21,0.5283
2001-08-22,-0.7132
2001-08-23,-0.3781
2001-08-24,-0.1139
2001-08-27,-0.304
2001-08-28,-0.1524
2001-08-29,-0.687
2001-08-30,-0.6533
2001-08-31,-0.8511
2001-09-04,-1.3656
2001-09-05,0.5934
2001-09-06,-1.6909
2001-09-07,0.08
2001-09-10,-0.6795
2001-09-17,-2.5755
2001-09-18,0.2065
2001-09-19,-1.0717
2001-09-20,-0.7917
2001-09-21,-0.882
2001-09-24,-1.0593
2001-09-25,1.2848
2001-09-26,0.4651
2001-09-27,1.0101
2001-09-28,2.0833
2001-10-01,1.9184
2001-10-02,-1.4618
2001-10-03,-3.2631
2001-10-04,0.5551
2001-10-05,0.2548
2001-10-08,0.0
2001-10-09,-0.0424
2001-10-10,0.4237
2001-10-11,1.1814
2001-10-12,0.0834
2001-10-15,0.4583
2001-10-16,-0.0415
2001-10-17,-0.332
2001-10-18,-1.0824
2001-10-19,0.0842
2001-10-22,-1.8502999999999998
2001-10-23,-0.0428
2001-10-24,-0.1286
2001-10-25,1.5021
2001-10-26,1.5222
2001-10-29,0.2082
2001-10-30,-0.0416
2001-10-31,1.0811
2001-11-01,0.7816
2001-11-02,-0.449
2001-11-05,-1.066
2001-11-06,1.5333999999999999
2001-11-07,-0.2041
2001-11-08,0.2045
2001-11-09,-0.1224
2001-11-12,0.1226
2001-11-13,1.1837
2001-11-14,1.7749000000000001
2001-11-15,1.4665
2001-11-16,0.5078
2001-11-19,-1.5157
2001-11-20,0.2368
2001-11-21,0.0
2001-11-23,0.315
2001-11-26,0.0
2001-11-27,-0.3532
2001-11-28,0.3939
2001-11-29,0.6669
2001-11-30,-0.6235
2001-12-03,-0.4314
2001-12-04,0.4332
2001-12-05,0.549
2001-12-06,1.4041000000000001
2001-12-07,0.3846
2001-12-10,-0.4598
2001-12-11,0.8853
2001-12-12,-0.9729
2001-12-13,0.1956
2001-12-14,1.3667
2001-12-17,0.077
2001-12-18,0.077
2001-12-19,-0.4615
2001-12-20,0.0773
2001-12-21,0.5792
2001-12-24,-0.0384
2001-12-26,0.0
2001-12-27,0.3072
2001-12-28,-0.268
2001-12-31,-0.1919
2002-01-02,0.1923
2002-01-03,0.9597
2002-01-04,-0.1141
2002-01-07,-0.3045
2002-01-08,-0.6873
2002-01-09,0.2307
2002-01-10,-0.8439
2002-01-11,0.7737
2002-01-14,0.9597
2002-01-15,-0.1901
2002-01-16,0.0381
2002-01-17,-0.0381
2002-01-18,-0.5714
2002-01-22,-0.4215
2002-01-23,-0.5387
2002-01-24,-0.4255
2002-01-25,0.2331
2002-01-28,-1.0465
2002-01-29,-1.0576
2002-01-30,0.2375
2002-01-31,1.1453
2002-02-01,-0.5467
2002-02-04,0.7067
2002-02-05,1.4035
2002-02-06,0.0769
2002-02-07,-0.3073
2002-02-08,-0.7707
2002-02-11,0.9709
2002-02-12,0.0385
2002-02-13,0.0769
2002-02-14,1.0757
2002-02-15,-0.9882
2002-02-19,0.0
2002-02-20,0.7678
2002-02-21,-0.9524
2002-02-22,0.3846
2002-02-25,0.1916
2002-02-26,0.5354
2002-02-27,-1.1792
2002-02-28,0.2694
2002-03-01,0.9597
2002-03-04,0.7224
2002-03-05,2.114
2002-03-06,1.183
2002-03-07,0.0365
2002-03-08,0.4383
2002-03-11,-1.8545
2002-03-12,-0.0741
2002-03-13,0.0371
2002-03-14,0.6301
2002-03-15,0.884
2002-03-18,0.7667
2002-03-19,-0.1812
2002-03-20,-0.1452
2002-03-21,0.3272
2002-03-22,-0.1449
2002-03-25,-1.016
2002-03-26,0.8065
2002-03-27,0.1818
2002-03-28,-0.1815
2002-04-01,0.1455
2002-04-02,1.1983
2002-04-03,0.0728
2002-04-04,0.4367
2002-04-05,0.9058
2002-04-08,0.395
2002-04-09,2.8255
2002-04-10,1.6
2002-04-11,-0.7189
2002-04-12,0.0
2002-04-15,-0.4483
2002-04-16,-0.5888
2002-04-17,-2.4739
2002-04-18,1.0004
2002-04-19,-0.3184
2002-04-22,-1.171
2002-04-23,-0.8618
2002-04-24,1.4849999999999999
2002-04-25,0.0714
2002-04-26,-0.428
2002-04-29,0.0358
2002-04-30,0.3938
2002-05-01,1.2126000000000001
2002-05-02,1.1628
2002-05-03,1.0798
2002-05-06,-1.2061
2002-05-07,-0.2093
2002-05-08,-1.6078000000000001
2002-05-09,-0.5329
2002-05-10,-0.5357
2002-05-13,-0.1795
2002-05-14,0.1799
2002-05-15,1.4003999999999999
2002-05-16,-0.6728
2002-05-17,0.6774
2002-05-20,-0.4958
2002-05-21,-0.3559
2002-05-22,0.3929
2002-05-23,2.0989
2002-05-24,0.0
2002-05-28,0.6272
2002-05-29,1.0388
2002-05-30,0.2056
2002-05-31,-0.3078
2002-06-03,-0.1715
2002-06-04,0.1375
2002-06-05,-0.2059
2002-06-06,0.4127
2002-06-07,0.1712
2002-06-10,0.3419
2002-06-11,0.6814
2002-06-12,0.3046
2002-06-13,0.5398
2002-06-14,-0.4027
2002-06-17,-0.3032
2002-06-18,-0.1352
2002-06-19,0.0
2002-06-20,1.1844000000000001
2002-06-21,2.0067
2002-06-24,0.0
2002-06-25,0.6557
2002-06-26,-0.6515
2002-06-27,1.2787
2002-06-28,0.3561
2002-07-01,-0.5484
2002-07-02,-1.6218
2002-07-03,-1.7045
2002-07-05,0.102
2002-07-08,-0.1359
2002-07-09,-3.4013999999999998
2002-07-10,0.0
2002-07-11,-1.5845
2002-07-12,-0.1073
2002-07-15,-0.5372
2002-07-16,1.1883
2002-07-17,-0.0712
2002-07-18,-1.8875
2002-07-19,-0.6534
2002-07-22,-2.046
2002-07-23,-1.1936
2002-07-24,-0.5285
2002-07-25,4.0607
2002-07-26,0.8023
2002-07-29,3.4732
2002-07-30,3.4615
2002-07-31,-0.1352
2002-08-01,-1.0491
2002-08-02,-0.4788
2002-08-05,-0.8591
2002-08-06,1.0399
2002-08-07,0.1715
2002-08-08,0.5822
2002-08-09,-1.0895
2002-08-12,1.1015
2002-08-13,-2.4515000000000002
2002-08-14,0.5236
2002-08-15,0.6944
2002-08-16,1.8620999999999999
2002-08-19,-1.6588
2002-08-20,0.654
2002-08-21,0.8892
2002-08-22,-0.3729
2002-08-23,0.8847
2002-08-26,0.1012
2002-08-27,-0.1685
2002-08-28,0.3037
2002-08-29,-0.1009
2002-08-30,0.2021
2002-09-03,-1.6806999999999999
2002-09-04,-0.5812
2002-09-05,-0.3095
2002-09-06,0.207
2002-09-09,1.1703999999999999
2002-09-10,-0.6465
2002-09-11,0.3425
2002-09-12,-0.6485
2002-09-13,0.1374
2002-09-16,-0.2401
2002-09-17,0.0688
2002-09-18,1.0309
2002-09-19,-0.6803
2002-09-20,0.6849
2002-09-23,-0.5102
2002-09-24,-0.8547
2002-09-25,-1.2069
2002-09-26,1.2913999999999999
2002-09-27,-0.9304
2002-09-30,0.5217
2002-10-01,0.0692
2002-10-02,-1.0719
2002-10-03,0.7092
2002-10-04,-1.6197
2002-10-07,-4.2591
2002-10-08,-2.4299
2002-10-09,-4.2529
2002-10-10,3.6814999999999998
2002-10-11,1.3894
2002-10-14,0.0
2002-10-15,0.9517
2002-10-16,-0.8296
2002-10-17,2.2814
2002-10-18,1.1152
2002-10-21,-0.1838
2002-10-22,-2.7624
2002-10-23,0.0
2002-10-24,2.6136
2002-10-25,0.0
2002-10-28,0.0
2002-10-29,-0.9228
2002-10-30,-0.149
2002-10-31,0.0
2002-11-01,0.8955
2002-11-04,2.108
2002-11-05,1.4487999999999999
2002-11-06,-1.8208
2002-11-07,-0.0727
2002-11-08,-1.7467000000000001
2002-11-11,0.0
2002-11-12,-0.8889
2002-11-13,-0.4484
2002-11-14,1.3514
2002-11-15,-0.5556
2002-11-18,-0.1862
2002-11-19,-0.7463
2002-11-20,-0.0752
2002-11-21,0.2257
2002-11-22,0.0
2002-11-25,0.5255
2002-11-26,2.0164
2002-11-27,1.2079
2002-11-29,0.0
2002-12-02,1.4466999999999999
2002-12-03,-0.4991
2002-12-04,-0.1791
2002-12-05,0.5025
2002-12-06,-0.3571
2002-12-09,1.6129
2002-12-10,-0.388
2002-12-11,0.1771
2002-12-12,0.2121
2002-12-13,-1.2346
2002-12-16,0.5357
2002-12-17,-0.7815
2002-12-18,-0.2506
2002-12-19,-1.3479
2002-12-20,0.4431
2002-12-23,-0.0735
2002-12-24,-0.5887
2002-12-26,-0.074
2002-12-27,0.0
2002-12-30,0.5926
2002-12-31,0.7364
2003-01-02,-0.8041
2003-01-03,1.9527999999999999
2003-01-06,1.0842
2003-01-07,-1.1798
2003-01-08,-0.4703
2003-01-09,-0.5816
2003-01-10,-0.6581
2003-01-13,0.0736
2003-01-14,-0.2942
2003-01-15,-1.5124
2003-01-16,-2.2472
2003-01-17,-0.3831
2003-01-21,0.3846
2003-01-22,-0.0766
2003-01-23,0.6518
2003-01-24,2.2857
2003-01-27,0.0
2003-01-28,0.0
2003-01-29,0.9683
2003-01-30,-0.4058
2003-01-31,2.4074
2003-02-03,-1.0488
2003-02-04,-0.6944
2003-02-05,0.3312
2003-02-06,0.697
2003-02-07,-0.6193
2003-02-10,0.8065
2003-02-11,-1.1636
2003-02-12,-0.2943
2003-02-13,0.0738
2003-02-14,-0.7743
2003-02-18,1.0777
2003-02-19,0.9191
2003-02-20,0.5829
2003-02-21,1.2314
2003-02-24,-1.6816
2003-02-25,1.8923
2003-02-26,-1.1786
2003-02-27,0.9758
2003-02-28,0.2147
2003-03-03,-0.0714
2003-03-04,-0.7505
2003-03-05,0.8282
2003-03-06,-0.75
2003-03-07,0.5757
2003-03-10,-1.3953
2003-03-11,0.3991
2003-03-12,-0.9396
2003-03-13,1.7877
2003-03-14,0.0
2003-03-17,0.8961
2003-03-18,-0.071
2003-03-19,0.8887
2003-03-20,-0.4581
2003-03-21,1.7699
2003-03-24,-2.2261
2003-03-25,0.9605
2003-03-26,0.5638
2003-03-27,-1.0161
2003-03-28,0.3894
2003-03-31,-0.3879
2003-04-01,1.7345000000000002
2003-04-02,1.096
2003-04-03,-0.3142
2003-04-04,-1.296
2003-04-07,0.5323
2003-04-08,-1.0942
2003-04-09,-2.3555
2003-04-10,-1.0965
2003-04-11,-0.2956
2003-04-14,1.9274
2003-04-15,0.4364
2003-04-16,-0.1086
2003-04-17,0.0362
2003-04-21,1.4855
2003-04-22,0.8568
2003-04-23,0.708
2003-04-24,-2.5659
2003-04-25,-0.4329
2003-04-28,-0.5435
2003-04-29,0.5464
2003-04-30,-1.087
2003-05-01,0.9524
2003-05-02,0.0363
2003-05-05,-0.0725
2003-05-06,-0.1089
2003-05-07,-0.5087
2003-05-08,1.7166000000000001
2003-05-09,0.5027
2003-05-12,0.0357
2003-05-13,-0.5714
2003-05-14,-0.898
2003-05-15,0.3625
2003-05-16,-0.5778
2003-05-19,-0.109
2003-05-20,0.9455
2003-05-21,0.4323
2003-05-22,0.9326
2003-05-23,0.4975
2003-05-27,-0.2829
2003-05-28,-2.0213
2003-05-29,-2.4611
2003-05-30,1.7069
2003-06-02,1.9336
2003-06-03,1.0379
2003-06-04,1.5232
2003-06-05,-0.4187
2003-06-06,1.9971999999999999
2003-06-09,-1.9924
2003-06-10,0.4206
2003-06-11,1.3961999999999999
2003-06-12,-1.1360000000000001
2003-06-13,-1.6364999999999998
2003-06-16,1.9823
2003-06-17,-0.7636
2003-06-18,-1.7139
2003-06-19,0.1779
2003-06-20,-0.0355
2003-06-23,-1.5281
2003-06-24,-0.2165
2003-06-25,0.9042
2003-06-26,2.1147
2003-06-27,0.5616
2003-06-30,-1.6754
2003-07-01,2.1122
2003-07-02,0.4233
2003-07-03,0.2107
2003-07-07,0.1753
2003-07-08,-1.6795
2003-07-09,-1.4591
2003-07-10,-2.528
2003-07-11,0.0371
2003-07-14,1.1111
2003-07-15,0.9158
2003-07-16,0.3993
2003-07-17,-1.3014999999999999
2003-07-18,0.8425
2003-07-21,-0.2543
2003-07-22,0.0728
2003-07-23,-0.5095
2003-07-24,1.0607
2003-07-25,0.4343
2003-07-28,-1.8018
2003-07-29,2.1651
2003-07-30,1.9397
2003-07-31,-0.9866
2003-08-01,-0.3559
2003-08-04,-0.8929
2003-08-05,0.3964
2003-08-06,-0.1436
2003-08-07,0.2157
2003-08-08,-0.8967
2003-08-11,0.7962
2003-08-12,0.5027
2003-08-13,-0.5716
2003-08-14,0.1078
2003-08-15,0.323
2003-08-18,0.7156
2003-08-19,0.1776
2003-08-20,0.3546
2003-08-21,0.424
2003-08-22,-1.6538
2003-08-25,-0.8229
2003-08-26,0.1804
2003-08-27,2.0886
2003-08-28,-0.3175
2003-08-29,0.8493
2003-09-02,1.7544
2003-09-03,1.4138
2003-09-04,0.476
2003-09-05,-0.4399
2003-09-08,0.6118
2003-09-09,0.5068
2003-09-10,-2.2521
2003-09-11,0.9629
2003-09-12,0.1022
2003-09-15,-0.0681
2003-09-16,0.0
2003-09-17,-0.2383
2003-09-18,1.7065000000000001
2003-09-19,1.3423
2003-09-22,0.298
2003-09-23,1.1885
2003-09-24,-1.3051
2003-09-25,-0.3636
2003-09-26,0.7299
2003-09-29,0.7905
2003-09-30,0.6863
2003-10-01,0.0162
2003-10-02,0.5921
2003-10-03,0.5886
2003-10-06,0.6177
2003-10-07,-1.0662
2003-10-08,-0.098
2003-10-09,-0.3923
2003-10-10,0.7548
2003-10-13,0.4235
2003-10-14,1.784
2003-10-15,-0.5736
2003-10-16,0.7692
2003-10-17,0.1908
2003-10-20,-0.1905
2003-10-21,-0.159
2003-10-22,-1.5291000000000001
2003-10-23,-1.9735
2003-10-24,-0.33
2003-10-27,1.9868000000000001
2003-10-28,-1.6234
2003-10-29,0.7261
2003-10-30,0.2949
2003-10-31,-2.0255
2003-11-03,1.4672
2003-11-04,0.5587
2003-11-05,-0.2941
2003-11-06,0.3933
2003-11-07,1.8609
2003-11-10,-0.0641
2003-11-11,-0.3849
2003-11-12,1.803
2003-11-13,-1.012
2003-11-14,2.2364
2003-11-17,-0.5
2003-11-18,-0.3141
2003-11-19,-1.0082
2003-11-20,-1.1776
2003-11-21,-0.9984
2003-11-24,0.5856
2003-11-25,1.229
2003-11-26,-0.3195
2003-11-28,0.8333
2003-12-01,1.6846999999999999
2003-12-02,-0.4064
2003-12-03,-0.0314
2003-12-04,-0.2826
2003-12-05,0.3778
2003-12-08,1.3801999999999999
2003-12-09,-0.5879
2003-12-10,-0.4046
2003-12-11,0.9375
2003-12-12,0.9288
2003-12-15,-0.7362
2003-12-16,1.4524
2003-12-17,-0.0914
2003-12-18,1.4177
2003-12-19,-0.1522
2003-12-22,0.6098
2003-12-23,-0.1212
2003-12-24,0.4854
2003-12-26,0.0906
2003-12-29,-0.0905
2003-12-30,0.9964
2003-12-31,-1.704
2004-01-02,0.3345
2004-01-05,0.3031
2004-01-06,0.2418
2004-01-07,-0.2713
2004-01-08,0.0
2004-01-09,0.5139
2004-01-12,0.1504
2004-01-13,-0.9009
2004-01-14,2.3939
2004-01-15,0.1776
2004-01-16,-0.5022
2004-01-20,1.0986
2004-01-21,-0.0294
2004-01-22,0.9694
2004-01-23,1.4839
2004-01-26,0.6021
2004-01-27,0.4845
2004-01-28,-0.1702
2004-01-29,-0.9375
2004-01-30,0.2294
2004-02-02,1.0014
2004-02-03,1.4163999999999999
2004-02-04,-3.2402
2004-02-05,1.2991
2004-02-06,1.1684
2004-02-09,-0.5634
2004-02-10,1.5581
2004-02-11,1.1158
2004-02-12,-0.2483
2004-02-13,-0.8573
2004-02-17,-1.2551999999999999
2004-02-18,-0.5085
2004-02-19,-0.5395
2004-02-20,-0.0856
2004-02-23,-0.0571
2004-02-24,-0.2287
2004-02-25,0.3725
2004-02-26,0.4853
2004-02-27,0.625
2004-03-01,2.0892
2004-03-02,1.1062
2004-03-03,-0.1641
2004-03-04,0.1918
2004-03-05,0.082
2004-03-08,-0.1366
2004-03-09,-0.1642
2004-03-10,-1.8909
2004-03-11,-0.6704
2004-03-12,0.9561
2004-03-15,-1.8384
2004-03-16,-0.2838
2004-03-17,2.6466
2004-03-18,-0.1941
2004-03-19,0.5
2004-03-22,-0.0276
2004-03-23,0.6912
2004-03-24,-1.0708
2004-03-25,2.2759
2004-03-26,-1.6282
2004-03-29,0.5517
2004-03-30,1.1248
2004-03-31,0.841
2004-04-01,0.9551
2004-04-02,-1.2129
2004-04-05,-3.2742
2004-04-06,-4.3724
2004-04-07,2.4779
2004-04-08,-2.9937
2004-04-12,-4.7478
2004-04-13,0.4673
2004-04-14,-0.5271
2004-04-15,2.3067
2004-04-16,-0.6399
2004-04-19,-0.0307
2004-04-20,-5.0
2004-04-21,0.7427
2004-04-22,1.2821
2004-04-23,-1.7405
2004-04-26,0.3543
2004-04-27,0.9949
2004-04-28,-0.8897
2004-04-29,-1.571
2004-04-30,-1.3029
2004-05-03,1.3201
2004-05-04,1.4658
2004-05-05,-0.8026
2004-05-06,0.3236
2004-05-07,-4.6129
2004-05-10,-0.9131
2004-05-11,1.2969
2004-05-12,-0.3032
2004-05-13,-1.149
2004-05-14,1.2991
2004-05-17,1.2487
2004-05-18,2.2667
2004-05-19,-1.8578999999999999
2004-05-20,2.3247999999999998
2004-05-21,0.0325
2004-05-24,1.0707
2004-05-25,2.2472
2004-05-26,1.6013
2004-05-27,0.1854
2004-05-28,1.9432
2004-06-01,-1.3918
2004-06-02,1.8411
2004-06-03,-0.5122
2004-06-04,0.212
2004-06-07,1.2389999999999999
2004-06-08,0.5373
2004-06-09,-0.3563
2004-06-10,0.1192
2004-06-14,-1.9643000000000002
2004-06-15,2.6715
2004-06-16,0.0
2004-06-17,1.2713999999999999
