date,PRSP UN Equity
2019-03-30,
2019-03-31,
2019-04-01,2.9179
2019-04-02,0.0961
2019-04-03,4.4647
2019-04-04,-0.7353
2019-04-05,0.6944
2019-04-06,
2019-04-07,
2019-04-08,-0.6897
2019-04-09,0.787
2019-04-10,1.1484
2019-04-11,-1.1807
2019-04-12,1.9301
2019-04-13,
2019-04-14,
2019-04-15,0.1353
2019-04-16,-1.7109
2019-04-17,0.229
2019-04-18,-0.6399
2019-04-19,
2019-04-20,
2019-04-21,
2019-04-22,0.828
2019-04-23,2.646
2019-04-24,-0.3556
2019-04-25,-1.1597
2019-04-26,2.2112
2019-04-27,
2019-04-28,
2019-04-29,-0.0442
2019-04-30,1.9435
2019-05-01,-0.6066
2019-05-02,-0.9154
2019-05-03,3.0356
2019-05-04,
2019-05-05,
2019-05-06,-0.2135
2019-05-07,-1.9255
2019-05-08,1.3525
2019-05-09,1.0331
2019-05-10,-1.3208
2019-05-11,
2019-05-12,
2019-05-13,-3.3679
2019-05-14,-0.2234
2019-05-15,0.3135
2019-05-16,0.3125
2019-05-17,-1.3351
2019-05-18,
2019-05-19,
2019-05-20,-0.9021
2019-05-21,1.6841
2019-05-22,1.1638
2019-05-23,-2.4336
2019-05-24,1.0884
2019-05-25,
2019-05-26,
2019-05-27,
2019-05-28,-0.314
2019-05-29,-1.6202
2019-05-30,-0.8692
2019-05-31,0.1846
2019-06-01,
2019-06-02,
2019-06-03,-1.8425
2019-06-04,1.8771
2019-06-05,-1.709
2019-06-06,1.2218
2019-06-07,9.4708
2019-06-08,
2019-06-09,
2019-06-10,-1.9931999999999999
2019-06-11,-0.4327
2019-06-12,0.8257
2019-06-13,-0.7759
2019-06-14,-0.8254
2019-06-15,
2019-06-16,
2019-06-17,0.5694
2019-06-18,2.3084
2019-06-19,0.0426
2019-06-20,1.9149
2019-06-21,-1.0438
2019-06-22,
2019-06-23,
2019-06-24,-0.9705
2019-06-25,0.6391
2019-06-26,-2.0745
2019-06-27,-0.3026
2019-06-28,1.5178
2019-06-29,
2019-06-30,
2019-07-01,-0.6408
2019-07-02,-1.5476999999999999
2019-07-03,3.1004
2019-07-04,
2019-07-05,0.5083
2019-07-06,
2019-07-07,
2019-07-08,0.5478
2019-07-09,0.6287
2019-07-10,0.0833
2019-07-11,-0.0416
2019-07-12,-0.2082
2019-07-13,
2019-07-14,
2019-07-15,-0.5423
2019-07-16,-0.1258
2019-07-17,0.378
2019-07-18,0.1674
2019-07-19,-2.2556
2019-07-20,
2019-07-21,
2019-07-22,-0.8547
2019-07-23,-0.0862
2019-07-24,2.3296
2019-07-25,0.1686
2019-07-26,0.9259
2019-07-27,
2019-07-28,
2019-07-29,-0.7923
2019-07-30,-0.7146
2019-07-31,-1.2278
2019-08-01,0.6858
2019-08-02,-2.7671
2019-08-03,
2019-08-04,
2019-08-05,-4.5096
2019-08-06,0.0459
2019-08-07,1.1457
2019-08-08,2.9452
2019-08-09,-1.6724999999999999
2019-08-10,
2019-08-11,
2019-08-12,-2.3724
2019-08-13,0.8712
2019-08-14,-2.3182
2019-08-15,10.5165
2019-08-16,2.4
2019-08-17,
2019-08-18,
2019-08-19,0.9457
2019-08-20,1.5479
2019-08-21,2.6073
2019-08-22,-0.43
2019-08-23,-1.4134
2019-08-24,
2019-08-25,
2019-08-26,1.9514
2019-08-27,-1.6016
2019-08-28,1.5085
2019-08-29,0.352
2019-08-30,1.1302
2019-08-31,
2019-09-01,
2019-09-02,
2019-09-03,-1.079
2019-09-04,1.3667
2019-09-05,0.6163
2019-09-06,-0.7657
2019-09-07,
2019-09-08,
2019-09-09,-1.0417
2019-09-10,0.3119
2019-09-11,1.1271
2019-09-12,0.3459
2019-09-13,0.9192
2019-09-14,
2019-09-15,
2019-09-16,-0.6452
2019-09-17,-0.6494
2019-09-18,-0.1153
2019-09-19,0.9623
2019-09-20,0.2669
2019-09-21,
2019-09-22,
2019-09-23,0.1141
2019-09-24,-1.823
2019-09-25,1.2379
2019-09-26,0.9171
2019-09-27,-1.9311
2019-09-28,
2019-09-29,
2019-09-30,0.8494
2019-10-01,-1.4165
2019-10-02,-1.6699000000000002
2019-10-03,0.3555
2019-10-04,0.7871
2019-10-05,
2019-10-06,
2019-10-07,0.5467
2019-10-08,-1.2039
2019-10-09,0.4324
2019-10-10,0.274
2019-10-11,1.6393
2019-10-12,
2019-10-13,
2019-10-14,-1.0369
2019-10-15,1.1641
2019-10-16,-1.496
2019-10-17,0.2726
2019-10-18,-0.3107
2019-10-19,
2019-10-20,
2019-10-21,0.3506
2019-10-22,-0.7764
2019-10-23,-0.7042
2019-10-24,0.8274
2019-10-25,0.6252
2019-10-26,
2019-10-27,
2019-10-28,1.7864
2019-10-29,1.2209
2019-10-30,0.3769
2019-10-31,-0.338
2019-11-01,2.5244999999999997
2019-11-02,
2019-11-03,
2019-11-04,-0.5513
2019-11-05,-0.5174
2019-11-06,0.3715
2019-11-07,0.5181
2019-11-08,1.1782
2019-11-09,
2019-11-10,
2019-11-11,0.4003
2019-11-12,1.4136
2019-11-13,-0.6433
2019-11-14,0.3957
2019-11-15,-0.5733
2019-11-16,
2019-11-17,
2019-11-18,-0.1802
2019-11-19,-0.5776
2019-11-20,-2.3239
2019-11-21,-0.3717
2019-11-22,-0.709
2019-11-23,
2019-11-24,
2019-11-25,0.3382
2019-11-26,0.1498
2019-11-27,2.6552
2019-11-28,
2019-11-29,0.4736
2019-11-30,
2019-12-01,
2019-12-02,-0.5076
2019-12-03,0.2551
2019-12-04,-0.255
2019-12-05,-1.0592
2019-12-06,-0.9228
2019-12-07,
2019-12-08,
2019-12-09,0.0373
2019-12-10,-0.3724
2019-12-11,-1.5701
2019-12-12,-0.6836
2019-12-13,0.0765
2019-12-14,
2019-12-15,
2019-12-16,1.1846
2019-12-17,-0.3776
2019-12-18,0.3412
2019-12-19,1.0578
2019-12-20,3.4766
2019-12-21,
2019-12-22,
2019-12-23,0.9032
2019-12-24,-0.5371
2019-12-25,
2019-12-26,-1.4759
2019-12-27,-1.1326
2019-12-28,
2019-12-29,
2019-12-30,-1.0717
2019-12-31,-1.2327
2020-01-01,
2020-01-02,-0.3782
2020-01-03,0.5695
2020-01-04,
2020-01-05,
2020-01-06,-0.5285
2020-01-07,-1.2524
2020-01-08,-0.0769
2020-01-09,1.6154
2020-01-10,-1.2112
2020-01-11,
2020-01-12,
2020-01-13,2.2989
2020-01-14,-0.7116
2020-01-15,4.3757
2020-01-16,2.6382
2020-01-17,-0.2113
2020-01-18,
2020-01-19,
2020-01-20,
2020-01-21,-0.247
2020-01-22,1.6625
2020-01-23,-1.0786
2020-01-24,-0.9849
2020-01-25,
2020-01-26,
2020-01-27,0.4973
2020-01-28,2.4744
2020-01-29,-0.138
2020-01-30,-0.0345
2020-01-31,-3.0062
2020-02-01,
2020-02-02,
2020-02-03,0.8906
2020-02-04,1.5184
2020-02-05,2.2957
2020-02-06,-17.035
2020-02-07,-3.2377
2020-02-08,
2020-02-09,
2020-02-10,-0.4659
2020-02-11,-0.4255
2020-02-12,-0.8974
2020-02-13,8.3657
2020-02-14,-1.7907
2020-02-15,
2020-02-16,
2020-02-17,
2020-02-18,2.4311
2020-02-19,-0.1187
2020-02-20,1.7426
2020-02-21,-1.0121
2020-02-22,
2020-02-23,
2020-02-24,-1.2977
2020-02-25,-2.6295
2020-02-26,1.7593999999999999
2020-02-27,-0.6031
2020-02-28,1.0113
2020-02-29,
2020-03-01,
2020-03-02,2.1626
2020-03-03,-4.2043
2020-03-04,3.5275
2020-03-05,-0.6339
2020-03-06,-3.1898
2020-03-07,
2020-03-08,
2020-03-09,-8.1549
2020-03-10,-4.0359
2020-03-11,-4.4393
2020-03-12,-13.7408
2020-03-13,5.2154
2020-03-14,
2020-03-15,
2020-03-16,-15.9483
2020-03-17,12.6282
2020-03-18,-5.5208
2020-03-19,8.1325
2020-03-20,-11.922
2020-03-21,
2020-03-22,
2020-03-23,-2.6565
2020-03-24,10.9162
2020-03-25,4.6866
2020-03-26,8.1142
2020-03-27,-4.2961
2020-03-28,
2020-03-29,
2020-03-30,0.4327
2020-03-31,-1.7771
2020-04-01,-8.0044
2020-04-02,0.9535
2020-04-03,-2.1250999999999998
2020-04-04,
2020-04-05,
2020-04-06,12.3643
2020-04-07,-1.2346
2020-04-08,5.0
2020-04-09,6.5735
2020-04-10,
2020-04-11,
2020-04-12,
2020-04-13,-2.7683
2020-04-14,0.6494
2020-04-15,-3.2258
2020-04-16,-1.2821
2020-04-17,5.6623
2020-04-18,
2020-04-19,
2020-04-20,-0.1967
2020-04-21,-4.2365
2020-04-22,0.9259
2020-04-23,1.682
2020-04-24,3.208
2020-04-25,
2020-04-26,
2020-04-27,4.6139
2020-04-28,-0.6964
2020-04-29,6.2646
2020-04-30,-5.1034
2020-05-01,-2.318
2020-05-02,
2020-05-03,
2020-05-04,-0.3797
2020-05-05,2.2392
2020-05-06,-1.0252
2020-05-07,0.5179
2020-05-08,4.1218
2020-05-09,
2020-05-10,
2020-05-11,1.5744
2020-05-12,-3.0558
2020-05-13,-2.6496
2020-05-14,-1.1262
2020-05-15,4.3664
2020-05-16,
2020-05-17,
2020-05-18,5.8663
2020-05-19,-1.5464
2020-05-20,1.7888
2020-05-21,-1.4574
2020-05-22,-3.5667999999999997
2020-05-23,
2020-05-24,
2020-05-25,
2020-05-26,0.3608
2020-05-27,1.2135
2020-05-28,0.3552
2020-05-29,-1.9026999999999998
2020-05-30,
2020-05-31,
2020-06-01,5.3676
2020-06-02,1.113
2020-06-03,1.7782
2020-06-04,2.7038
2020-06-05,-1.4176
2020-06-06,
2020-06-07,
2020-06-08,0.3287
2020-06-09,-3.6446
2020-06-10,-1.53
2020-06-11,-8.8312
2020-06-12,19.5632
2020-06-13,
2020-06-14,
2020-06-15,-2.1446
2020-06-16,-0.3247
2020-06-17,-2.0765
2020-06-18,-0.3742
2020-06-19,-0.793
2020-06-20,
2020-06-21,
2020-06-22,-0.5469
2020-06-23,-0.7191
2020-06-24,-2.8547000000000002
2020-06-25,0.5702
2020-06-26,-5.3642
2020-06-27,
2020-06-28,
2020-06-29,5.6682
2020-06-30,1.3083
2020-07-01,-0.861
2020-07-02,-0.6947
2020-07-03,
2020-07-04,
2020-07-05,
2020-07-06,-2.4923
2020-07-07,-1.6143
2020-07-08,-0.2735
2020-07-09,-3.6563
2020-07-10,3.463
2020-07-11,
2020-07-12,
2020-07-13,-1.7882
2020-07-14,0.4669
2020-07-15,4.8327
2020-07-16,-0.0443
2020-07-17,3.1486
2020-07-18,
2020-07-19,
2020-07-20,-3.8693
2020-07-21,-0.8945
2020-07-22,0.722
2020-07-23,-2.6882
2020-07-24,-0.5525
2020-07-25,
2020-07-26,
2020-07-27,1.5741
2020-07-28,-1.1851
2020-07-29,0.6458
2020-07-30,-0.8708
2020-07-31,-1.0633
2020-08-01,
2020-08-02,
2020-08-03,2.4299
2020-08-04,-1.323
2020-08-05,0.8784
2020-08-06,-0.1833
2020-08-07,0.3214
2020-08-08,
2020-08-09,
2020-08-10,0.9153
2020-08-11,0.1361
2020-08-12,0.4076
2020-08-13,-2.3455
2020-08-14,-0.7852
2020-08-15,
2020-08-16,
2020-08-17,0.1862
2020-08-18,-1.6263999999999998
2020-08-19,-0.2362
2020-08-20,-2.036
2020-08-21,-1.8366
2020-08-22,
2020-08-23,
2020-08-24,2.6588000000000003
2020-08-25,0.8153
2020-08-26,0.8115
2020-08-27,1.0417
2020-08-28,-0.8903
2020-08-29,
2020-08-30,
2020-08-31,-1.7967
2020-09-01,-1.0592
2020-09-02,3.747
2020-09-03,-3.7523
2020-09-04,-1.6082
2020-09-05,
2020-09-06,
2020-09-07,
2020-09-08,-1.6840000000000002
2020-09-09,-0.5542
2020-09-10,0.6079
2020-09-11,0.7049
2020-09-12,
2020-09-13,
2020-09-14,1.2
2020-09-15,-0.0494
2020-09-16,-1.1369
2020-09-17,-0.95
2020-09-18,-1.6658
2020-09-19,
2020-09-20,
2020-09-21,0.0513
2020-09-22,0.3592
2020-09-23,-3.1697
2020-09-24,0.0
2020-09-25,1.8479
2020-09-26,
2020-09-27,
2020-09-28,0.6739
2020-09-29,-0.1545
2020-09-30,0.3094
2020-10-01,-0.5141
2020-10-02,-1.3953
2020-10-03,
2020-10-04,
2020-10-05,0.4193
2020-10-06,0.7307
2020-10-07,1.0363
2020-10-08,0.9231
2020-10-09,-2.998
2020-10-10,
2020-10-11,
2020-10-12,3.6145
2020-10-13,-0.7583
2020-10-14,0.7641
2020-10-15,2.7805999999999997
2020-10-16,0.4919
2020-10-17,
2020-10-18,
2020-10-19,-3.4263
2020-10-20,-0.7603
2020-10-21,-1.6854
2020-10-22,1.5065
2020-10-23,-0.3071
2020-10-24,
2020-10-25,
2020-10-26,-4.4148
2020-10-27,-3.4372
2020-10-28,-2.0022
2020-10-29,2.4972
2020-10-30,-0.7198
2020-10-31,
2020-11-01,
2020-11-02,2.6771000000000003
2020-11-03,2.6073
2020-11-04,3.5469
2020-11-05,1.6360000000000001
2020-11-06,-1.4085
2020-11-07,
2020-11-08,
2020-11-09,14.3878
2020-11-10,-1.3827
2020-11-11,-0.1357
2020-11-12,-0.7246
2020-11-13,1.688
2020-11-14,
2020-11-15,
2020-11-16,3.0507
2020-11-17,-0.4354
2020-11-18,-2.6235
2020-11-19,0.1347
2020-11-20,0.1345
2020-11-21,
2020-11-22,
2020-11-23,2.0152
2020-11-24,1.4531
2020-11-25,0.5208
2020-11-26,
2020-11-27,-0.4318
2020-11-28,
2020-11-29,
2020-11-30,-2.7754
2020-12-01,2.3194
2020-12-02,1.0898
2020-12-03,-0.6468
2020-12-04,0.3472
2020-12-05,
2020-12-06,
2020-12-07,-0.519
2020-12-08,0.4783
2020-12-09,0.3029
2020-12-10,1.3805
2020-12-11,-0.2553
2020-12-12,
2020-12-13,
2020-12-14,-1.6638
2020-12-15,1.4751
2020-12-16,0.2138
2020-12-17,0.7679
2020-12-18,0.0
2020-12-19,
2020-12-20,
2020-12-21,-0.7197
2020-12-22,0.8955
2020-12-23,0.803
2020-12-24,0.7966
2020-12-25,
2020-12-26,
2020-12-27,
2020-12-28,0.3328
2020-12-29,-1.1609
2020-12-30,0.2936
2020-12-31,0.711
2021-01-01,
2021-01-02,
2021-01-03,
2021-01-04,-2.5332
2021-01-05,0.4261
2021-01-06,2.6305
2021-01-07,7.4824
2021-01-08,0.9615
2021-01-09,
2021-01-10,
2021-01-11,-1.0667
2021-01-12,0.308
2021-01-13,-0.4607
2021-01-14,0.27
2021-01-15,0.9615
2021-01-16,
2021-01-17,
2021-01-18,
2021-01-19,-0.5714
2021-01-20,1.3027
2021-01-21,-0.7943
2021-01-22,2.5162
2021-01-23,
2021-01-24,
2021-01-25,-1.3016
2021-01-26,-1.0927
