date,ANET UN Equity
2017-11-10,3.5121
2017-11-11,
2017-11-12,
2017-11-13,1.8548
2017-11-14,0.8661
2017-11-15,-0.9687
2017-11-16,3.0547
2017-11-17,0.8845
2017-11-18,
2017-11-19,
2017-11-20,3.4257
2017-11-21,-0.1654
2017-11-22,-1.0024
2017-11-23,
2017-11-24,1.2761
2017-11-25,
2017-11-26,
2017-11-27,-1.4129
2017-11-28,2.0575
2017-11-29,-3.8349
2017-11-30,-0.4654
2017-12-01,-1.9175
2017-12-02,
2017-12-03,
2017-12-04,-8.384
2017-12-05,0.7495
2017-12-06,0.8576
2017-12-07,3.2885
2017-12-08,1.3327
2017-12-09,
2017-12-10,
2017-12-11,0.404
2017-12-12,-2.4319
2017-12-13,3.1523
2017-12-14,0.7063
2017-12-15,1.901
2017-12-16,
2017-12-17,
2017-12-18,1.8872
2017-12-19,0.2591
2017-12-20,-0.7839
2017-12-21,0.773
2017-12-22,0.25
2017-12-23,
2017-12-24,
2017-12-25,
2017-12-26,-0.3762
2017-12-27,1.6295
2017-12-28,0.476
2017-12-29,-2.1027
2017-12-30,
2017-12-31,
2018-01-01,
2018-01-02,-1.9314
2018-01-03,1.9781
2018-01-04,-1.2351
2018-01-05,1.7534
2018-01-06,
2018-01-07,
2018-01-08,6.0354
2018-01-09,-0.4302
2018-01-10,0.9201
2018-01-11,3.3731999999999998
2018-01-12,-0.6749
2018-01-13,
2018-01-14,
2018-01-15,
2018-01-16,-2.4167
2018-01-17,3.972
2018-01-18,0.9056
2018-01-19,2.1305
2018-01-20,
2018-01-21,
2018-01-22,1.787
2018-01-23,-0.9214
2018-01-24,0.0
2018-01-25,1.3253
2018-01-26,2.4353
2018-01-27,
2018-01-28,
2018-01-29,-1.9436
2018-01-30,-0.9928
2018-01-31,0.2144
2018-02-01,-0.2973
2018-02-02,-0.5527
2018-02-03,
2018-02-04,
2018-02-05,-2.9655
2018-02-06,2.6416
2018-02-07,3.3923
2018-02-08,-6.072
2018-02-09,3.0357
2018-02-10,
2018-02-11,
2018-02-12,4.3992
2018-02-13,2.8256
2018-02-14,3.2606
2018-02-15,1.933
2018-02-16,-18.9862
2018-02-17,
2018-02-18,
2018-02-19,
2018-02-20,0.0641
2018-02-21,-4.6545
2018-02-22,2.7854
2018-02-23,0.515
2018-02-24,
2018-02-25,
2018-02-26,5.6644
2018-02-27,-0.2732
2018-02-28,4.0905
2018-03-01,-2.2021
2018-03-02,2.9189
2018-03-03,
2018-03-04,
2018-03-05,3.8158
2018-03-06,2.3913
2018-03-07,1.0326
2018-03-08,0.7511
2018-03-09,0.4698
2018-03-10,
2018-03-11,
2018-03-12,0.7623
2018-03-13,-2.5958
2018-03-14,3.0447
2018-03-15,-0.871
2018-03-16,-0.7367
2018-03-17,
2018-03-18,
2018-03-19,-5.5597
2018-03-20,2.8948
2018-03-21,-0.953
2018-03-22,-3.1694
2018-03-23,-3.4814
2018-03-24,
2018-03-25,
2018-03-26,2.5624000000000002
2018-03-27,-6.3769
2018-03-28,-3.3741
2018-03-29,4.1446
2018-03-30,
2018-03-31,
2018-04-01,
2018-04-02,-0.7011
2018-04-03,0.0
2018-04-04,2.1498
2018-04-05,1.4597
2018-04-06,-1.53
2018-04-07,
2018-04-08,
2018-04-09,0.3015
2018-04-10,2.9634
2018-04-11,-0.2283
2018-04-12,0.8665
2018-04-13,-9.1822
2018-04-14,
2018-04-15,
2018-04-16,-1.9492
2018-04-17,7.2503
2018-04-18,0.662
2018-04-19,-0.824
2018-04-20,1.6695
2018-04-21,
2018-04-22,
2018-04-23,-2.4823
2018-04-24,-0.8341
2018-04-25,0.3809
2018-04-26,2.565
2018-04-27,1.2485
2018-04-28,
2018-04-29,
2018-04-30,0.6851
2018-05-01,0.2722
2018-05-02,0.0716
2018-05-03,0.9003
2018-05-04,-8.5122
2018-05-05,
2018-05-06,
2018-05-07,2.9831
2018-05-08,2.7461
2018-05-09,0.0501
2018-05-10,0.478
2018-05-11,-0.2877
2018-05-12,
2018-05-13,
2018-05-14,-2.4585
2018-05-15,-1.5659999999999998
2018-05-16,-0.1683
2018-05-17,-0.6663
2018-05-18,0.2505
2018-05-19,
2018-05-20,
2018-05-21,2.483
2018-05-22,-1.821
2018-05-23,2.5479000000000003
2018-05-24,-1.3165
2018-05-25,1.2429999999999999
2018-05-26,
2018-05-27,
2018-05-28,
2018-05-29,0.043
2018-05-30,-1.6454
2018-05-31,-0.0358
2018-06-01,3.84
2018-06-02,
2018-06-03,
2018-06-04,2.7027
2018-06-05,2.4117
2018-06-06,1.2775
2018-06-07,-2.645
2018-06-08,1.052
2018-06-09,
2018-06-10,
2018-06-11,-0.7562
2018-06-12,1.0895
2018-06-13,2.3667
2018-06-14,-0.0071
2018-06-15,1.9565000000000001
2018-06-16,
2018-06-17,
2018-06-18,-2.5818
2018-06-19,-1.9411
2018-06-20,3.6304
2018-06-21,-1.5577999999999999
2018-06-22,-2.3879
2018-06-23,
2018-06-24,
2018-06-25,-4.6837
2018-06-26,0.962
2018-06-27,-3.0833
2018-06-28,1.5651000000000002
2018-06-29,-0.302
2018-06-30,
2018-07-01,
2018-07-02,1.5030000000000001
2018-07-03,-2.1006
2018-07-04,
2018-07-05,0.7973
2018-07-06,1.737
2018-07-07,
2018-07-08,
2018-07-09,3.0756
2018-07-10,-0.7062
2018-07-11,0.2867
2018-07-12,3.3566
2018-07-13,-4.2643
2018-07-14,
2018-07-15,
2018-07-16,1.6322999999999999
2018-07-17,1.1224
2018-07-18,0.2957
2018-07-19,0.5679
2018-07-20,-2.6824
2018-07-21,
2018-07-22,
2018-07-23,-0.1674
2018-07-24,-0.7787
2018-07-25,3.0079
2018-07-26,0.7182
2018-07-27,-1.8098
2018-07-28,
2018-07-29,
2018-07-30,-4.9469
2018-07-31,-0.826
2018-08-01,2.6864
2018-08-02,3.5225
2018-08-03,-5.2639
2018-08-04,
2018-08-05,
2018-08-06,5.3545
2018-08-07,-0.9288
2018-08-08,-1.581
2018-08-09,1.8068
2018-08-10,-0.1819
2018-08-11,
2018-08-12,
2018-08-13,0.1599
2018-08-14,0.8096
2018-08-15,-2.1661
2018-08-16,0.8849
2018-08-17,0.4143
2018-08-18,
2018-08-19,
2018-08-20,1.7395
2018-08-21,-0.6905
2018-08-22,2.0344
2018-08-23,1.8928
2018-08-24,9.1893
2018-08-25,
2018-08-26,
2018-08-27,-1.2282
2018-08-28,-0.1936
2018-08-29,-0.6607
2018-08-30,-1.4296
2018-08-31,0.3726
2018-09-01,
2018-09-02,
2018-09-03,
2018-09-04,-3.0638
2018-09-05,-6.0486
2018-09-06,-1.6600000000000001
2018-09-07,-0.2689
2018-09-08,
2018-09-09,
2018-09-10,0.7339
2018-09-11,-0.6691
2018-09-12,0.2395
2018-09-13,0.8251
2018-09-14,0.4406
2018-09-15,
2018-09-16,
2018-09-17,-2.2747
2018-09-18,0.7847
2018-09-19,1.1379
2018-09-20,1.0548
2018-09-21,-1.377
2018-09-22,
2018-09-23,
2018-09-24,1.827
2018-09-25,0.1276
2018-09-26,-3.8935
2018-09-27,0.5533
2018-09-28,0.1998
2018-09-29,
2018-09-30,
2018-10-01,-2.3396
2018-10-02,-1.3442
2018-10-03,2.0613
2018-10-04,-1.4115
2018-10-05,-2.5103
2018-10-06,
2018-10-07,
2018-10-08,-3.2077
2018-10-09,-1.8749
2018-10-10,-5.3886
2018-10-11,-4.575
2018-10-12,3.2071
2018-10-13,
2018-10-14,
2018-10-15,-0.6925
2018-10-16,5.7737
2018-10-17,2.299
2018-10-18,-2.4524
2018-10-19,-1.4285999999999999
2018-10-20,
2018-10-21,
2018-10-22,1.0533
2018-10-23,0.28
2018-10-24,-3.8698
2018-10-25,3.0694
2018-10-26,-4.8377
2018-10-27,
2018-10-28,
2018-10-29,-0.7607
2018-10-30,4.8655
2018-10-31,0.8273
2018-11-01,4.606
2018-11-02,6.9763
2018-11-03,
2018-11-04,
2018-11-05,-3.4178
2018-11-06,-1.5464
2018-11-07,3.4434
2018-11-08,-0.5324
2018-11-09,-3.0809
2018-11-10,
2018-11-11,
2018-11-12,-3.1952
2018-11-13,-0.1099
2018-11-14,-2.9066
2018-11-15,6.4099
2018-11-16,-1.9779
2018-11-17,
2018-11-18,
2018-11-19,-6.8388
2018-11-20,-1.6233
2018-11-21,-0.1641
2018-11-22,
2018-11-23,0.1004
2018-11-24,
2018-11-25,
2018-11-26,3.2521
2018-11-27,-0.7201
2018-11-28,4.7433
2018-11-29,0.3866
2018-11-30,0.9183
2018-12-01,
2018-12-02,
2018-12-03,2.2685
2018-12-04,-5.8059
2018-12-05,
2018-12-06,3.7871
2018-12-07,-5.5949
2018-12-08,
2018-12-09,
2018-12-10,2.0792
2018-12-11,-0.2829
2018-12-12,1.2526
2018-12-13,-1.4139
2018-12-14,-3.629
2018-12-15,
2018-12-16,
2018-12-17,-4.6459
2018-12-18,0.9135
2018-12-19,-4.7338000000000005
2018-12-20,-2.3954
2018-12-21,-2.0486
2018-12-22,
2018-12-23,
2018-12-24,-2.2105
2018-12-25,
2018-12-26,6.1514
2018-12-27,2.1494
2018-12-28,0.454
2018-12-29,
2018-12-30,
2018-12-31,2.4009
2019-01-01,
2019-01-02,-0.0712
2019-01-03,-5.2007
2019-01-04,1.4379
2019-01-05,
2019-01-06,
2019-01-07,3.6795999999999998
2019-01-08,2.077
2019-01-09,1.246
2019-01-10,0.4655
2019-01-11,0.0642
2019-01-12,
2019-01-13,
2019-01-14,-1.1554
2019-01-15,3.3723
2019-01-16,-0.7225
2019-01-17,-0.0949
2019-01-18,4.9993
2019-01-19,
2019-01-20,
2019-01-21,
2019-01-22,-3.9168
2019-01-23,-0.3139
2019-01-24,1.8714
2019-01-25,0.3577
2019-01-26,
2019-01-27,
2019-01-28,-5.2539
2019-01-29,-4.1334
2019-01-30,1.8506
2019-01-31,2.1593999999999998
2019-02-01,2.6632
2019-02-02,
2019-02-03,
2019-02-04,-0.9388
2019-02-05,2.5638
2019-02-06,0.2857
2019-02-07,-1.954
2019-02-08,2.751
2019-02-09,
2019-02-10,
2019-02-11,1.2547
2019-02-12,4.0449
2019-02-13,-0.8597
2019-02-14,1.8528
2019-02-15,9.6229
2019-02-16,
2019-02-17,
2019-02-18,
2019-02-19,2.133
2019-02-20,0.4229
2019-02-21,-0.0813
2019-02-22,1.6524999999999999
2019-02-23,
2019-02-24,
2019-02-25,1.5747
2019-02-26,0.4404
2019-02-27,1.2334
2019-02-28,0.4437
2019-03-01,0.4522
2019-03-02,
2019-03-03,
2019-03-04,-0.7468
2019-03-05,-2.3277
2019-03-06,-0.9648
2019-03-07,0.4108
2019-03-08,-0.6082
2019-03-09,
2019-03-10,
2019-03-11,2.6407
2019-03-12,1.1675
2019-03-13,2.6027
2019-03-14,0.0342
2019-03-15,1.4183
2019-03-16,
2019-03-17,
2019-03-18,0.8222
2019-03-19,-1.3436
2019-03-20,1.1078000000000001
2019-03-21,5.552
2019-03-22,-4.7172
2019-03-23,
2019-03-24,
2019-03-25,0.3565
2019-03-26,2.8449999999999998
2019-03-27,0.4939
2019-03-28,0.3116
2019-03-29,0.6916
2019-03-30,
2019-03-31,
2019-04-01,1.2402
2019-04-02,0.022
2019-04-03,1.0426
2019-04-04,-2.6729000000000003
2019-04-05,-0.6674
2019-04-06,
2019-04-07,
2019-04-08,1.8775
2019-04-09,0.0915
2019-04-10,1.5953
2019-04-11,-0.0062
2019-04-12,0.7883
2019-04-13,
2019-04-14,
2019-04-15,0.7913
2019-04-16,0.3666
2019-04-17,-0.1522
2019-04-18,-1.4205999999999999
2019-04-19,
2019-04-20,
2019-04-21,
2019-04-22,1.305
2019-04-23,-1.9963
2019-04-24,1.2988
2019-04-25,-2.1892
2019-04-26,0.7199
2019-04-27,
2019-04-28,
2019-04-29,-1.0986
2019-04-30,-1.4485000000000001
2019-05-01,-0.586
2019-05-02,0.1256
2019-05-03,-10.4359
2019-05-04,
2019-05-05,
2019-05-06,-1.8317999999999999
2019-05-07,-2.7954
2019-05-08,0.2183
2019-05-09,0.4432
2019-05-10,-1.2003
2019-05-11,
2019-05-12,
2019-05-13,-7.6906
2019-05-14,2.0418
2019-05-15,-0.0723
2019-05-16,1.9783
2019-05-17,-1.38
2019-05-18,
2019-05-19,
2019-05-20,-2.067
2019-05-21,3.266
2019-05-22,0.0751
2019-05-23,0.4898
2019-05-24,0.6133
2019-05-25,
2019-05-26,
2019-05-27,
2019-05-28,-1.0159
2019-05-29,-2.3052
2019-05-30,0.1899
2019-05-31,-1.3631
2019-06-01,
2019-06-02,
2019-06-03,-1.3206
2019-06-04,5.5312
2019-06-05,3.502
2019-06-06,-2.4466
2019-06-07,-4.1761
2019-06-08,
2019-06-09,
2019-06-10,1.4729999999999999
2019-06-11,-2.8272
2019-06-12,0.3621
2019-06-13,-0.7668
2019-06-14,-2.4503
2019-06-15,
2019-06-16,
2019-06-17,1.0674
2019-06-18,1.4501
2019-06-19,0.4544
2019-06-20,2.2907
2019-06-21,1.8735
2019-06-22,
2019-06-23,
2019-06-24,-0.513
2019-06-25,-2.2651
2019-06-26,3.6245000000000003
2019-06-27,1.0497
2019-06-28,0.6318
2019-06-29,
2019-06-30,
2019-07-01,1.2403
2019-07-02,0.9359
2019-07-03,1.3418999999999999
2019-07-04,
2019-07-05,0.6992
2019-07-06,
2019-07-07,
2019-07-08,-1.012
2019-07-09,0.9515
2019-07-10,-0.0591
2019-07-11,0.5585
2019-07-12,0.868
2019-07-13,
2019-07-14,
2019-07-15,1.2324
2019-07-16,-0.7672
2019-07-17,0.6969
2019-07-18,-0.6993
2019-07-19,2.6317
2019-07-20,
2019-07-21,
2019-07-22,1.634
2019-07-23,-3.8314
2019-07-24,1.0277
2019-07-25,-4.2193
2019-07-26,2.0829
2019-07-27,
2019-07-28,
2019-07-29,-0.2747
2019-07-30,0.753
2019-07-31,-0.3026
2019-08-01,-0.4498
2019-08-02,-10.3225
2019-08-03,
2019-08-04,
2019-08-05,-5.3949
2019-08-06,2.1087
2019-08-07,-0.3477
2019-08-08,-0.217
2019-08-09,-2.4564
2019-08-10,
2019-08-11,
2019-08-12,-1.8625
2019-08-13,2.8289
2019-08-14,-4.9346
2019-08-15,-1.2487
2019-08-16,2.0721
2019-08-17,
2019-08-18,
2019-08-19,1.0354
2019-08-20,-1.9152
2019-08-21,3.3533
2019-08-22,0.3267
2019-08-23,-1.7071
2019-08-24,
2019-08-25,
2019-08-26,-0.0895
2019-08-27,0.2599
2019-08-28,-0.5809
2019-08-29,2.2159
2019-08-30,-0.3474
2019-08-31,
2019-09-01,
2019-09-02,
2019-09-03,-1.0282
2019-09-04,0.865
2019-09-05,4.0446
2019-09-06,0.136
2019-09-07,
2019-09-08,
2019-09-09,-1.9388999999999998
2019-09-10,2.9464
2019-09-11,3.7278000000000002
2019-09-12,1.2682
2019-09-13,-2.4726
2019-09-14,
2019-09-15,
2019-09-16,0.1764
2019-09-17,0.1065
2019-09-18,0.8795
2019-09-19,-1.0016
2019-09-20,-1.6671
2019-09-21,
2019-09-22,
2019-09-23,0.2874
2019-09-24,-1.1256
2019-09-25,1.4787
2019-09-26,1.0142
2019-09-27,-0.5041
2019-09-28,
2019-09-29,
2019-09-30,-1.5899
2019-10-01,-3.5869999999999997
2019-10-02,-0.8769
2019-10-03,-1.7475
2019-10-04,1.8855
2019-10-05,
2019-10-06,
2019-10-07,1.0369
2019-10-08,-0.7967
2019-10-09,0.4059
2019-10-10,-1.0042
2019-10-11,3.8293
2019-10-12,
2019-10-13,
2019-10-14,-0.7063
2019-10-15,2.6409000000000002
2019-10-16,-0.7843
2019-10-17,1.0164
2019-10-18,-0.8612
2019-10-19,
2019-10-20,
2019-10-21,1.8418999999999999
2019-10-22,-0.9596
2019-10-23,2.1159
2019-10-24,-2.9561
2019-10-25,2.106
2019-10-26,
2019-10-27,
2019-10-28,1.8578999999999999
2019-10-29,-1.1812
2019-10-30,0.126
2019-10-31,-0.6903
2019-11-01,-24.2344
2019-11-02,
2019-11-03,
2019-11-04,3.2218
2019-11-05,-1.3018
2019-11-06,0.874
2019-11-07,2.1058
2019-11-08,-0.9412
2019-11-09,
2019-11-10,
2019-11-11,-0.7476
2019-11-12,1.4647000000000001
2019-11-13,-1.7116
2019-11-14,-0.0472
2019-11-15,1.081
2019-11-16,
2019-11-17,
2019-11-18,0.2077
2019-11-19,0.5077
2019-11-20,0.0206
2019-11-21,-1.0513
2019-11-22,1.2969
2019-11-23,
2019-11-24,
2019-11-25,1.7584
2019-11-26,-0.8287
2019-11-27,-0.3414
2019-11-28,
2019-11-29,-0.2403
2019-11-30,
2019-12-01,
2019-12-02,-1.025
2019-12-03,-0.5903
2019-12-04,0.8907
2019-12-05,-1.0583
2019-12-06,-0.7514
2019-12-07,
2019-12-08,
2019-12-09,0.0578
2019-12-10,0.9563
2019-12-11,-0.4736
2019-12-12,0.7687
2019-12-13,0.1142
2019-12-14,
2019-12-15,
2019-12-16,2.965
2019-12-17,0.1812
2019-12-18,0.5126
2019-12-19,1.8648
2019-12-20,1.1779
2019-12-21,
2019-12-22,
2019-12-23,-0.6209
2019-12-24,-0.1123
2019-12-25,
2019-12-26,0.474
2019-12-27,-0.5739
2019-12-28,
2019-12-29,
2019-12-30,-0.6359
2019-12-31,0.1329
2020-01-01,
2020-01-02,0.649
2020-01-03,-1.8904
2020-01-04,
2020-01-05,
2020-01-06,1.0007
2020-01-07,0.981
2020-01-08,1.0398
2020-01-09,-0.087
2020-01-10,0.3191
2020-01-11,
2020-01-12,
2020-01-13,1.7787
2020-01-14,0.8998
2020-01-15,0.1596
2020-01-16,2.7461
2020-01-17,1.195
2020-01-18,
2020-01-19,
2020-01-20,
2020-01-21,-0.284
2020-01-22,0.669
2020-01-23,3.2956
2020-01-24,3.473
2020-01-25,
2020-01-26,
2020-01-27,-1.2938
2020-01-28,0.7448
2020-01-29,-0.7055
2020-01-30,-1.4082
2020-01-31,-3.6248
2020-02-01,
2020-02-02,
2020-02-03,0.8642
2020-02-04,2.6856999999999998
2020-02-05,-0.6095
2020-02-06,1.1352
2020-02-07,-0.3226
2020-02-08,
2020-02-09,
2020-02-10,0.2761
2020-02-11,-0.3915
2020-02-12,1.2786
2020-02-13,1.3477999999999999
2020-02-14,-5.9549
2020-02-15,
2020-02-16,
2020-02-17,
2020-02-18,1.0382
2020-02-19,-0.341
2020-02-20,1.4487999999999999
2020-02-21,-2.1114
2020-02-22,
2020-02-23,
2020-02-24,-4.3453
2020-02-25,-3.6304
2020-02-26,-1.3836
2020-02-27,-4.9030000000000005
2020-02-28,-0.0311
2020-02-29,
2020-03-01,
2020-03-02,1.7968
2020-03-03,-2.462
2020-03-04,5.1525
2020-03-05,-2.5145
2020-03-06,-2.9406
2020-03-07,
2020-03-08,
2020-03-09,-2.668
2020-03-10,7.6849
2020-03-11,-8.8818
2020-03-12,-10.5982
2020-03-13,8.5149
2020-03-14,
2020-03-15,
2020-03-16,-11.1564
2020-03-17,7.1065
2020-03-18,5.2318999999999996
2020-03-19,0.4972
2020-03-20,-7.5332
2020-03-21,
2020-03-22,
2020-03-23,-1.5807
2020-03-24,15.2459
2020-03-25,0.9488
2020-03-26,6.4992
2020-03-27,-4.6268
2020-03-28,
2020-03-29,
2020-03-30,7.5487
2020-03-31,-1.5457
2020-04-01,-4.8284
2020-04-02,0.6899
2020-04-03,0.2782
2020-04-04,
2020-04-05,
2020-04-06,6.6584
2020-04-07,0.7418
2020-04-08,2.6059
2020-04-09,-2.1809
2020-04-10,
2020-04-11,
2020-04-12,
2020-04-13,-3.7302
2020-04-14,2.5881
2020-04-15,-1.505
2020-04-16,0.4995
2020-04-17,2.3439
2020-04-18,
2020-04-19,
2020-04-20,0.938
2020-04-21,-5.6323
2020-04-22,5.6586
2020-04-23,-1.0124
2020-04-24,3.6228
2020-04-25,
2020-04-26,
2020-04-27,0.5074
2020-04-28,0.0551
2020-04-29,1.8392
2020-04-30,-1.234
2020-05-01,-5.3169
2020-05-02,
2020-05-03,
2020-05-04,1.6181999999999999
2020-05-05,4.4739
2020-05-06,-5.6387
2020-05-07,1.1634
2020-05-08,3.6021
2020-05-09,
2020-05-10,
2020-05-11,3.0136
2020-05-12,-1.5495999999999999
2020-05-13,-3.3379
2020-05-14,-3.8040000000000003
2020-05-15,2.3639
2020-05-16,
2020-05-17,
2020-05-18,2.4566
2020-05-19,1.92
2020-05-20,2.2479
2020-05-21,-0.721
2020-05-22,-1.3045
2020-05-23,
2020-05-24,
2020-05-25,
2020-05-26,0.9901
2020-05-27,2.2307
2020-05-28,-1.9313
2020-05-29,4.7282
2020-05-30,
2020-05-31,
2020-06-01,0.5054
2020-06-02,-1.7856999999999998
2020-06-03,0.3558
2020-06-04,-1.1286
2020-06-05,2.847
2020-06-06,
2020-06-07,
2020-06-08,-1.4373
2020-06-09,-0.1683
2020-06-10,0.592
2020-06-11,-6.0016
2020-06-12,1.819
2020-06-13,
2020-06-14,
2020-06-15,1.3780000000000001
2020-06-16,1.6427
2020-06-17,-1.3155999999999999
2020-06-18,-3.1297
2020-06-19,-0.6562
2020-06-20,
2020-06-21,
2020-06-22,-0.5229
2020-06-23,-0.5764
2020-06-24,-2.9543
2020-06-25,1.3047
2020-06-26,-0.6369
2020-06-27,
2020-06-28,
2020-06-29,-1.7661
2020-06-30,1.5079
2020-07-01,-0.2809
2020-07-02,0.5109
2020-07-03,
2020-07-04,
2020-07-05,
2020-07-06,1.8716
2020-07-07,-1.7114
2020-07-08,1.5751
2020-07-09,2.1906
2020-07-10,-1.2248999999999999
2020-07-11,
2020-07-12,
2020-07-13,-2.2257
2020-07-14,2.0965
2020-07-15,-0.2735
2020-07-16,-0.0093
2020-07-17,2.0686
2020-07-18,
2020-07-19,
2020-07-20,2.6734
2020-07-21,1.486
2020-07-22,2.2029
2020-07-23,2.3393
2020-07-24,-1.0405
2020-07-25,
2020-07-26,
2020-07-27,3.809
2020-07-28,-2.0299
2020-07-29,2.5244999999999997
2020-07-30,1.0003
2020-07-31,4.1622
2020-08-01,
2020-08-02,
2020-08-03,0.2849
2020-08-04,1.3357999999999999
2020-08-05,-10.9322
2020-08-06,0.5316
2020-08-07,-2.3606
2020-08-08,
2020-08-09,
2020-08-10,-3.6092
2020-08-11,-1.1193
2020-08-12,-1.7002000000000002
2020-08-13,0.0324
2020-08-14,-1.6827999999999999
2020-08-15,
2020-08-16,
2020-08-17,1.1003
2020-08-18,2.0697
2020-08-19,0.5422
2020-08-20,0.3308
2020-08-21,0.5375
2020-08-22,
2020-08-23,
2020-08-24,-1.6804000000000001
2020-08-25,0.2742
2020-08-26,1.194
2020-08-27,0.0585
2020-08-28,-0.063
2020-08-29,
2020-08-30,
2020-08-31,0.635
2020-09-01,0.2909
2020-09-02,1.9723000000000002
2020-09-03,-5.1199
2020-09-04,-2.6381
2020-09-05,
2020-09-06,
2020-09-07,
2020-09-08,-1.8521999999999998
2020-09-09,2.2298
2020-09-10,-2.6816
2020-09-11,-1.1255
2020-09-12,
2020-09-13,
2020-09-14,0.8439
2020-09-15,0.4136
2020-09-16,-0.2762
2020-09-17,-1.6277
2020-09-18,-0.731
2020-09-19,
2020-09-20,
2020-09-21,-2.9257
2020-09-22,2.4757
2020-09-23,-0.7253
2020-09-24,-0.0101
2020-09-25,1.0985
2020-09-26,
2020-09-27,
2020-09-28,2.198
2020-09-29,2.6384
2020-09-30,-1.6773
2020-10-01,0.058
2020-10-02,-1.5213999999999999
2020-10-03,
2020-10-04,
2020-10-05,1.0299
2020-10-06,0.3883
2020-10-07,2.5097
2020-10-08,4.9531
2020-10-09,2.3012
2020-10-10,
2020-10-11,
2020-10-12,0.2812
2020-10-13,-1.0559
2020-10-14,0.9697
2020-10-15,-0.7894
2020-10-16,-0.3448
2020-10-17,
2020-10-18,
2020-10-19,-1.6944
2020-10-20,0.1579
2020-10-21,-3.4553
2020-10-22,-0.1586
2020-10-23,0.0654
2020-10-24,
2020-10-25,
2020-10-26,-2.4473
2020-10-27,0.8043
2020-10-28,-2.9304
2020-10-29,-0.5969
2020-10-30,2.8254
2020-10-31,
2020-11-01,
2020-11-02,3.4562
2020-11-03,15.4405
2020-11-04,1.984
2020-11-05,1.0061
2020-11-06,2.3346
2020-11-07,
2020-11-08,
2020-11-09,-0.5019
2020-11-10,-1.6356000000000002
2020-11-11,3.0342
2020-11-12,0.7089
2020-11-13,2.5347
2020-11-14,
2020-11-15,
2020-11-16,-0.2191
2020-11-17,1.6541000000000001
2020-11-18,-2.07
2020-11-19,0.3088
2020-11-20,-1.6015000000000001
2020-11-21,
2020-11-22,
2020-11-23,-0.0149
2020-11-24,1.4341
2020-11-25,-0.6463
2020-11-26,
2020-11-27,0.7429
2020-11-28,
2020-11-29,
2020-11-30,-0.6824
2020-12-01,0.8496
2020-12-02,-0.5201
2020-12-03,-0.6959
2020-12-04,0.1557
2020-12-05,
2020-12-06,
2020-12-07,2.0362
2020-12-08,2.9353
2020-12-09,-2.1537
2020-12-10,-0.4395
2020-12-11,0.351
2020-12-12,
2020-12-13,
2020-12-14,-1.0312
2020-12-15,1.8617
2020-12-16,2.1853
2020-12-17,-0.1155
2020-12-18,0.8235
2020-12-19,
2020-12-20,
2020-12-21,-0.1599
2020-12-22,1.2393
2020-12-23,-1.4889000000000001
2020-12-24,0.8203
2020-12-25,
2020-12-26,
2020-12-27,
2020-12-28,0.727
2020-12-29,-1.1824
2020-12-30,0.5078
2020-12-31,0.5572
2021-01-01,
2021-01-02,
2021-01-03,
2021-01-04,-2.5502000000000002
2021-01-05,1.0065
2021-01-06,-0.0489
2021-01-07,3.5331
2021-01-08,3.4294000000000002
2021-01-09,
2021-01-10,
2021-01-11,-1.0323
2021-01-12,4.3966
2021-01-13,-2.1026
2021-01-14,1.1207
2021-01-15,1.268
2021-01-16,
2021-01-17,
2021-01-18,
2021-01-19,0.2807
2021-01-20,-1.1039
2021-01-21,-0.8873
2021-01-22,-0.1444
2021-01-23,
2021-01-24,
2021-01-25,-1.1311
2021-01-26,-0.2243
