date,CFN UN Equity
2013-01-28,-1.0178
2013-01-29,0.5784
2013-01-30,-0.4792
2013-01-31,-0.3531
2013-02-01,0.9343
2013-02-02,
2013-02-03,
2013-02-04,-1.4043999999999999
2013-02-05,1.6186
2013-02-06,0.1593
2013-02-07,1.2405
2013-02-08,0.0628
2013-02-09,
2013-02-10,
2013-02-11,0.8477
2013-02-12,0.9651
2013-02-13,-1.1409
2013-02-14,2.121
2013-02-15,0.1833
2013-02-16,
2013-02-17,
2013-02-18,
2013-02-19,0.8232
2013-02-20,-1.0886
2013-02-21,-1.5592000000000001
2013-02-22,1.6149
2013-02-23,
2013-02-24,
2013-02-25,-3.2702
2013-02-26,1.3902
2013-02-27,1.0907
2013-02-28,0.9248
2013-03-01,0.672
2013-03-02,
2013-03-03,
2013-03-04,0.2427
2013-03-05,1.0593
2013-03-06,-0.3893
2013-03-07,0.2706
2013-03-08,0.3298
2013-03-09,
2013-03-10,
2013-03-11,0.6575
2013-03-12,1.0689
2013-03-13,0.8519
2013-03-14,0.1748
2013-03-15,-0.2326
2013-03-16,
2013-03-17,
2013-03-18,-1.1075
2013-03-19,-0.3242
2013-03-20,1.0349
2013-03-21,0.0585
2013-03-22,1.4332
2013-03-23,
2013-03-24,
2013-03-25,-0.8362
2013-03-26,1.1922
2013-03-27,0.3448
2013-03-28,0.2005
2013-03-29,
2013-03-30,
2013-03-31,
2013-04-01,-0.6573
2013-04-02,0.4891
2013-04-03,-1.1451
2013-04-04,0.724
2013-04-05,-0.7188
2013-04-06,
2013-04-07,
2013-04-08,-0.1448
2013-04-09,0.087
2013-04-10,0.9273
2013-04-11,1.6078000000000001
2013-04-12,-0.2826
2013-04-13,
2013-04-14,
2013-04-15,-2.7203
2013-04-16,1.7186
2013-04-17,-1.1455
2013-04-18,-0.927
2013-04-19,1.0234
2013-04-20,
2013-04-21,
2013-04-22,-1.563
2013-04-23,0.7939
2013-04-24,-0.0583
2013-04-25,0.5838
2013-04-26,-2.0313
2013-04-27,
2013-04-28,
2013-04-29,0.0592
2013-04-30,-1.0065
2013-05-01,-0.6878
2013-05-02,1.1743000000000001
2013-05-03,1.6071
2013-05-04,
2013-05-05,
2013-05-06,0.4687
2013-05-07,0.0
2013-05-08,0.9329
2013-05-09,0.0867
2013-05-10,-3.0592
2013-05-11,
2013-05-12,
2013-05-13,0.5359
2013-05-14,0.1777
2013-05-15,-0.3843
2013-05-16,-0.0297
2013-05-17,1.9887000000000001
2013-05-18,
2013-05-19,
2013-05-20,-0.7567
2013-05-21,0.088
2013-05-22,0.1172
2013-05-23,0.7024
2013-05-24,0.0
2013-05-25,
2013-05-26,
2013-05-27,
2013-05-28,1.424
2013-05-29,-0.2292
2013-05-30,5.5428
2013-05-31,0.0
2013-06-01,
2013-06-02,
2013-06-03,1.4422
2013-06-04,1.1266
2013-06-05,-0.6366
2013-06-06,0.2136
2013-06-07,1.6782
2013-06-08,
2013-06-09,
2013-06-10,-0.7074
2013-06-11,0.2111
2013-06-12,-1.2638
2013-06-13,1.3867
2013-06-14,-0.5786
2013-06-15,
2013-06-16,
2013-06-17,0.3968
2013-06-18,0.3162
2013-06-19,-1.4184
2013-06-20,-3.7037
2013-06-21,2.4073
2013-06-22,
2013-06-23,
2013-06-24,-1.3780000000000001
2013-06-25,0.8493
2013-06-26,-1.2225
2013-06-27,2.0902
2013-06-28,-0.7274
2013-06-29,
2013-06-30,
2013-07-01,1.3569
2013-07-02,-0.2142
2013-07-03,0.322
2013-07-04,
2013-07-05,0.5082
2013-07-06,
2013-07-07,
2013-07-08,1.7563
2013-07-09,-2.432
2013-07-10,1.5545
2013-07-11,1.6627
2013-07-12,0.1038
2013-07-13,
2013-07-14,
2013-07-15,1.4782
2013-07-16,-1.3289
2013-07-17,0.0
2013-07-18,0.5439
2013-07-19,-0.0773
2013-07-20,
2013-07-21,
2013-07-22,0.232
2013-07-23,-0.2829
2013-07-24,0.0258
2013-07-25,-0.1547
2013-07-26,-0.9814
2013-07-27,
2013-07-28,
2013-07-29,-0.4173
2013-07-30,1.0739
2013-07-31,-0.0518
2013-08-01,0.9852
2013-08-02,-6.0077
2013-08-03,
2013-08-04,
2013-08-05,1.3657
2013-08-06,0.2425
2013-08-07,-0.7796
2013-08-08,1.1108
2013-08-09,-0.9914
2013-08-10,
2013-08-11,
2013-08-12,0.406
2013-08-13,1.779
2013-08-14,-0.821
2013-08-15,-3.4179
2013-08-16,-0.9677
2013-08-17,
2013-08-18,
2013-08-19,-0.2233
2013-08-20,0.1679
2013-08-21,-0.9218
2013-08-22,0.5357
2013-08-23,0.0561
2013-08-24,
2013-08-25,
2013-08-26,-0.4484
2013-08-27,-1.2106
2013-08-28,0.513
2013-08-29,1.0491
2013-08-30,0.5892
2013-08-31,
2013-09-01,
2013-09-02,
2013-09-03,-0.3347
2013-09-04,1.6513
2013-09-05,0.9086
2013-09-06,-0.0819
2013-09-07,
2013-09-08,
2013-09-09,1.6111
2013-09-10,-0.2419
2013-09-11,0.7274
2013-09-12,-0.8024
2013-09-13,0.2427
2013-09-14,
2013-09-15,
2013-09-16,2.0441
2013-09-17,0.6589
2013-09-18,0.2357
2013-09-19,-0.8098
2013-09-20,0.316
2013-09-21,
2013-09-22,
2013-09-23,-0.5776
2013-09-24,-1.3731
2013-09-25,-0.4016
2013-09-26,-0.2688
2013-09-27,-0.4313
2013-09-28,
2013-09-29,
2013-09-30,-0.1083
2013-10-01,0.2439
2013-10-02,1.4599
2013-10-03,-0.2931
2013-10-04,0.2405
2013-10-05,
2013-10-06,
2013-10-07,-1.333
2013-10-08,-0.7566
2013-10-09,0.599
2013-10-10,2.1651
2013-10-11,0.7417
2013-10-12,
2013-10-13,
2013-10-14,0.9466
2013-10-15,-0.8336
2013-10-16,1.8125
2013-10-17,1.7027999999999999
2013-10-18,-0.4566
2013-10-19,
2013-10-20,
2013-10-21,-0.4077
2013-10-22,0.6141
2013-10-23,0.4323
2013-10-24,-0.0253
2013-10-25,-1.3678
2013-10-26,
2013-10-27,
2013-10-28,0.1798
2013-10-29,0.8972
2013-10-30,-1.3719999999999999
2013-10-31,-0.1288
2013-11-01,0.3353
2013-11-02,
2013-11-03,
2013-11-04,0.5656
2013-11-05,-1.1503
2013-11-06,-0.181
2013-11-07,-0.9845
2013-11-08,-1.4914
2013-11-09,
2013-11-10,
2013-11-11,0.6109
2013-11-12,0.1584
2013-11-13,2.7675
2013-11-14,0.7181
2013-11-15,-0.2292
2013-11-16,
2013-11-17,
2013-11-18,-1.4038
2013-11-19,0.2589
2013-11-20,0.1033
2013-11-21,0.3353
2013-11-22,1.2082
2013-11-23,
2013-11-24,
2013-11-25,-0.381
2013-11-26,1.4022999999999999
2013-11-27,0.2012
2013-11-28,
2013-11-29,0.0
2013-11-30,
2013-12-01,
2013-12-02,0.6524
2013-12-03,-1.097
2013-12-04,-0.6554
2013-12-05,0.2284
2013-12-06,0.4304
2013-12-07,
2013-12-08,
2013-12-09,1.4369
2013-12-10,-1.9135
2013-12-11,-2.1789
2013-12-12,0.1813
2013-12-13,0.0776
2013-12-14,
2013-12-15,
2013-12-16,2.015
2013-12-17,-2.5323
2013-12-18,2.65
2013-12-19,0.0759
2013-12-20,-0.3541
2013-12-21,
2013-12-22,
2013-12-23,0.3299
2013-12-24,0.683
2013-12-25,
2013-12-26,-0.3266
2013-12-27,0.3277
2013-12-28,
2013-12-29,
2013-12-30,0.4271
2013-12-31,-0.3753
2014-01-01,
2014-01-02,-1.5319
2014-01-03,-0.5356
2014-01-04,
2014-01-05,
2014-01-06,1.3333
2014-01-07,1.2905
2014-01-08,0.6995
2014-01-09,2.3319
2014-01-10,-0.0727
2014-01-11,
2014-01-12,
2014-01-13,-1.1402
2014-01-14,0.7117
2014-01-15,-0.4386
2014-01-16,0.1958
2014-01-17,-0.4641
2014-01-18,
2014-01-19,
2014-01-20,
2014-01-21,0.0736
2014-01-22,0.049
2014-01-23,-1.152
2014-01-24,-3.0498
2014-01-25,
2014-01-26,
2014-01-27,0.2558
2014-01-28,1.8367
2014-01-29,1.5030000000000001
2014-01-30,2.9368
2014-01-31,-2.2537
2014-02-01,
2014-02-02,
2014-02-03,-2.3792
2014-02-04,-2.9146
2014-02-05,-0.3106
2014-02-06,0.675
2014-02-07,2.0113
2014-02-08,
2014-02-09,
2014-02-10,1.1628
2014-02-11,1.1994
2014-02-12,0.7407
2014-02-13,0.8578
2014-02-14,-0.486
2014-02-15,
2014-02-16,
2014-02-17,
2014-02-18,1.1477
2014-02-19,-0.8933
2014-02-20,1.4129
2014-02-21,-1.3212
2014-02-22,
2014-02-23,
2014-02-24,0.0487
2014-02-25,-1.0706
2014-02-26,0.4427
2014-02-27,0.0245
2014-02-28,-0.7834
2014-03-01,
2014-03-02,
2014-03-03,-0.7155
2014-03-04,3.0815
2014-03-05,-1.1331
2014-03-06,1.4631
2014-03-07,-0.6248
2014-03-08,
2014-03-09,
2014-03-10,0.4837
2014-03-11,-1.1793
2014-03-12,-0.341
2014-03-13,-0.3177
2014-03-14,-1.3484
2014-03-15,
2014-03-16,
2014-03-17,0.7207
2014-03-18,1.4804
2014-03-19,-0.8266
2014-03-20,0.2697
2014-03-21,-1.7115
2014-03-22,
2014-03-23,
2014-03-24,-1.2934999999999999
2014-03-25,0.4788
2014-03-26,-1.2792
2014-03-27,-0.0508
2014-03-28,0.3305
2014-03-29,
2014-03-30,
2014-03-31,1.9002
2014-04-01,0.3481
2014-04-02,-0.0743
2014-04-03,0.9918
2014-04-04,-0.1473
2014-04-05,
2014-04-06,
2014-04-07,-1.9916
2014-04-08,-1.9567999999999999
2014-04-09,2.4053
2014-04-10,-2.7986
2014-04-11,-1.4396
2014-04-12,
2014-04-13,
2014-04-14,1.0433
2014-04-15,-0.2323
2014-04-16,-0.7762
2014-04-17,0.3911
2014-04-18,
2014-04-19,
2014-04-20,
2014-04-21,-0.1299
2014-04-22,-0.026
2014-04-23,-0.4683
2014-04-24,0.3398
2014-04-25,-0.5991
2014-04-26,
2014-04-27,
2014-04-28,1.4675
2014-04-29,0.2324
2014-04-30,0.6442
2014-05-01,-0.3584
2014-05-02,0.3597
2014-05-03,
2014-05-04,
2014-05-05,0.8449
2014-05-06,-0.1523
2014-05-07,1.8561
2014-05-08,1.2232
2014-05-09,1.1097
2014-05-10,
2014-05-11,
2014-05-12,0.5854
2014-05-13,-0.0242
2014-05-14,-0.097
2014-05-15,1.6509
2014-05-16,2.1256
2014-05-17,
2014-05-18,
2014-05-19,0.9355
2014-05-20,-0.4866
2014-05-21,0.0931
2014-05-22,-2.3494
2014-05-23,0.6432
2014-05-24,
2014-05-25,
2014-05-26,
2014-05-27,0.5917
2014-05-28,0.0
2014-05-29,0.9412
2014-05-30,0.0699
2014-05-31,
2014-06-01,
2014-06-02,0.0932
2014-06-03,0.2327
2014-06-04,1.3931
2014-06-05,0.1145
2014-06-06,0.1144
2014-06-07,
2014-06-08,
2014-06-09,-0.8682
2014-06-10,0.1152
2014-06-11,-0.9208
2014-06-12,-0.4182
2014-06-13,-0.3266
2014-06-14,
2014-06-15,
2014-06-16,0.0936
2014-06-17,0.3976
2014-06-18,1.4209
2014-06-19,0.9646
2014-06-20,0.6369
2014-06-21,
2014-06-22,
2014-06-23,-0.0452
2014-06-24,-0.4749
2014-06-25,0.818
2014-06-26,-0.0676
2014-06-27,-0.1128
2014-06-28,
2014-06-29,
2014-06-30,0.1355
2014-07-01,2.0519
2014-07-02,0.3093
2014-07-03,0.5066
2014-07-04,
2014-07-05,
2014-07-06,
2014-07-07,-0.8328
2014-07-08,-1.5470000000000002
2014-07-09,0.3816
2014-07-10,-0.1789
2014-07-11,0.3808
2014-07-12,
2014-07-13,
2014-07-14,-0.5579
2014-07-15,-0.0673
2014-07-16,-0.3593
2014-07-17,-0.5184
2014-07-18,1.0421
2014-07-19,
2014-07-20,
2014-07-21,-0.2691
2014-07-22,-0.3597
2014-07-23,1.1958
2014-07-24,-0.2453
2014-07-25,0.1788
2014-07-26,
2014-07-27,
2014-07-28,0.4239
2014-07-29,-0.6221
2014-07-30,0.4695
2014-07-31,-2.559
2014-08-01,-0.0913
2014-08-02,
2014-08-03,
2014-08-04,-0.0457
2014-08-05,-1.8980000000000001
2014-08-06,-0.9091
2014-08-07,-0.941
2014-08-08,0.9024
2014-08-09,
2014-08-10,
2014-08-11,1.6474
2014-08-12,0.2547
2014-08-13,1.8245
2014-08-14,-0.1134
2014-08-15,-0.1589
2014-08-16,
2014-08-17,
2014-08-18,1.5465
2014-08-19,0.6271
2014-08-20,-0.0445
2014-08-21,0.3117
2014-08-22,0.1776
2014-08-23,
2014-08-24,
2014-08-25,0.2659
2014-08-26,0.0
2014-08-27,0.2873
2014-08-28,0.0661
2014-08-29,1.1011
2014-08-30,
2014-08-31,
2014-09-01,
2014-09-02,0.8277
2014-09-03,-0.5401
2014-09-04,-0.2389
2014-09-05,1.1322
2014-09-06,
2014-09-07,
2014-09-08,-0.8611
2014-09-09,-0.3692
2014-09-10,1.0462
2014-09-11,0.8844
2014-09-12,-0.8125
2014-09-13,
2014-09-14,
2014-09-15,-0.2587
2014-09-16,0.4971
2014-09-17,-0.1075
2014-09-18,0.5813
2014-09-19,0.0642
2014-09-20,
2014-09-21,
2014-09-22,-0.8556
2014-09-23,-0.9924
2014-09-24,1.2421
2014-09-25,-1.8511
2014-09-26,0.307
2014-09-27,
2014-09-28,
2014-09-29,0.1312
2014-09-30,-1.2009
2014-10-01,-0.442
2014-10-02,0.6437
2014-10-03,1.8306
2014-10-04,
2014-10-05,
2014-10-06,22.9153
2014-10-07,0.5286
2014-10-08,1.0167
2014-10-09,-0.295
2014-10-10,-0.4177
2014-10-11,
2014-10-12,
2014-10-13,-0.4719
2014-10-14,0.0
2014-10-15,-0.4565
2014-10-16,-0.635
2014-10-17,0.0178
2014-10-18,
2014-10-19,
2014-10-20,0.2307
2014-10-21,0.3542
2014-10-22,0.0353
2014-10-23,0.3704
2014-10-24,0.1054
2014-10-25,
2014-10-26,
2014-10-27,0.0878
2014-10-28,0.5087
2014-10-29,0.2269
2014-10-30,0.1567
2014-10-31,-0.2608
2014-11-01,
2014-11-02,
2014-11-03,-0.2092
2014-11-04,0.2271
2014-11-05,0.0523
2014-11-06,0.0523
2014-11-07,-0.2786
2014-11-08,
2014-11-09,
2014-11-10,0.419
2014-11-11,-0.0695
2014-11-12,0.1392
2014-11-13,0.0
2014-11-14,0.0174
2014-11-15,
2014-11-16,
2014-11-17,0.2432
2014-11-18,0.1213
2014-11-19,-0.0692
2014-11-20,0.9179
2014-11-21,-0.0343
2014-11-22,
2014-11-23,
2014-11-24,0.309
2014-11-25,0.5648
2014-11-26,0.7828
2014-11-27,
2014-11-28,-0.0844
2014-11-29,
2014-11-30,
2014-12-01,0.0338
2014-12-02,0.0507
2014-12-03,-0.1351
2014-12-04,0.1522
2014-12-05,-0.2364
2014-12-06,
2014-12-07,
2014-12-08,0.2708
2014-12-09,-0.1857
2014-12-10,-0.4396
2014-12-11,0.2038
2014-12-12,-0.2373
2014-12-13,
2014-12-14,
2014-12-15,-0.2379
2014-12-16,-0.1192
2014-12-17,0.4263
2014-12-18,0.6621
2014-12-19,-0.2361
2014-12-20,
2014-12-21,
2014-12-22,0.1014
2014-12-23,-0.1182
2014-12-24,0.0676
2014-12-25,
2014-12-26,0.1352
2014-12-27,
2014-12-28,
2014-12-29,0.0
2014-12-30,0.2362
2014-12-31,-0.101
2015-01-01,
2015-01-02,0.1517
2015-01-03,
2015-01-04,
2015-01-05,0.1346
2015-01-06,-0.1176
2015-01-07,0.5215
2015-01-08,0.3515
2015-01-09,-0.2001
2015-01-10,
2015-01-11,
2015-01-12,-0.0836
2015-01-13,-0.2007
2015-01-14,-0.1341
2015-01-15,-0.1846
2015-01-16,0.0336
2015-01-17,
2015-01-18,
2015-01-19,
2015-01-20,0.084
2015-01-21,0.2183
2015-01-22,0.5027
2015-01-23,-0.3501
2015-01-24,
2015-01-25,
2015-01-26,0.0669
2015-01-27,-0.117
2015-01-28,-0.3013
2015-01-29,0.0672
2015-01-30,-0.5034
2015-01-31,
2015-02-01,
2015-02-02,0.3879
2015-02-03,0.0336
2015-02-04,-0.1343
2015-02-05,0.8071
2015-02-06,-0.2836
2015-02-07,
2015-02-08,
2015-02-09,-0.2844
2015-02-10,0.151
2015-02-11,0.0335
2015-02-12,0.134
2015-02-13,0.0167
2015-02-14,
2015-02-15,
2015-02-16,
2015-02-17,0.0
2015-02-18,0.0167
2015-02-19,-0.0334
2015-02-20,0.2676
2015-02-21,
2015-02-22,
2015-02-23,0.3502
2015-02-24,0.0831
2015-02-25,0.0
2015-02-26,-0.0166
2015-02-27,-0.2159
2015-02-28,
2015-03-01,
2015-03-02,0.1997
2015-03-03,-0.1163
2015-03-04,0.1996
2015-03-05,0.1494
2015-03-06,-0.5635
2015-03-07,
2015-03-08,
2015-03-09,0.0833
2015-03-10,-0.5329
2015-03-11,-0.1674
2015-03-12,0.6876
2015-03-13,-0.1166
2015-03-14,
2015-03-15,
2015-03-16,-0.1001
