date,FLT UN Equity
2014-05-23,1.416
2014-05-24,
2014-05-25,
2014-05-26,
2014-05-27,1.0452
2014-05-28,0.7975
2014-05-29,-0.1567
2014-05-30,-0.8238
2014-05-31,
2014-06-01,
2014-06-02,0.2927
2014-06-03,-0.142
2014-06-04,0.4265
2014-06-05,0.4169
2014-06-06,2.5848
2014-06-07,
2014-06-08,
2014-06-09,0.0153
2014-06-10,-0.2977
2014-06-11,0.49
2014-06-12,0.4038
2014-06-13,0.4402
2014-06-14,
2014-06-15,
2014-06-16,0.5818
2014-06-17,0.338
2014-06-18,0.1198
2014-06-19,-1.6451
2014-06-20,-0.1749
2014-06-21,
2014-06-22,
2014-06-23,0.952
2014-06-24,-1.0939
2014-06-25,1.2052
2014-06-26,-0.8366
2014-06-27,1.5885
2014-06-28,
2014-06-29,
2014-06-30,-1.3916
2014-07-01,0.7967
2014-07-02,-1.4001000000000001
2014-07-03,1.2978
2014-07-04,
2014-07-05,
2014-07-06,
2014-07-07,-1.2586
2014-07-08,-0.9998
2014-07-09,0.0308
2014-07-10,-0.7013
2014-07-11,0.652
2014-07-12,
2014-07-13,
2014-07-14,2.1514
2014-07-15,-0.1736
2014-07-16,-0.2193
2014-07-17,-2.5084999999999997
2014-07-18,0.7074
2014-07-19,
2014-07-20,
2014-07-21,0.5558
2014-07-22,1.8193000000000001
2014-07-23,0.098
2014-07-24,-0.2184
2014-07-25,-0.5737
2014-07-26,
2014-07-27,
2014-07-28,0.3037
2014-07-29,1.6046
2014-07-30,1.6985000000000001
2014-07-31,-2.7321999999999997
2014-08-01,-1.4459
2014-08-02,
2014-08-03,
2014-08-04,1.8874
2014-08-05,-0.8625
2014-08-06,-1.6189
2014-08-07,-0.0923
2014-08-08,0.8851
2014-08-09,
2014-08-10,
2014-08-11,0.3509
2014-08-12,-1.5965
2014-08-13,9.7806
2014-08-14,0.2041
2014-08-15,1.4538
2014-08-16,
2014-08-17,
2014-08-18,1.8620999999999999
2014-08-19,0.9854
2014-08-20,-0.0404
2014-08-21,-0.3097
2014-08-22,0.0203
2014-08-23,
2014-08-24,
2014-08-25,-0.1688
2014-08-26,-0.4869
2014-08-27,-1.4544000000000001
2014-08-28,-1.5379
2014-08-29,0.6444
2014-08-30,
2014-08-31,
2014-09-01,
2014-09-02,0.341
2014-09-03,-1.623
2014-09-04,-0.1974
2014-09-05,0.4804
2014-09-06,
2014-09-07,
2014-09-08,-0.9772
2014-09-09,-0.8307
2014-09-10,2.6775
2014-09-11,-1.262
2014-09-12,0.0706
2014-09-13,
2014-09-14,
2014-09-15,-0.3246
2014-09-16,1.3027
2014-09-17,1.1252
2014-09-18,-0.1106
2014-09-19,-1.7227000000000001
2014-09-20,
2014-09-21,
2014-09-22,-2.5273
2014-09-23,-0.1517
2014-09-24,1.9024
2014-09-25,-2.0585
2014-09-26,1.5582
2014-09-27,
2014-09-28,
2014-09-29,1.2346
2014-09-30,0.1833
2014-10-01,-2.125
2014-10-02,-0.0719
2014-10-03,0.964
2014-10-04,
2014-10-05,
2014-10-06,-0.9833
2014-10-07,-2.4899
2014-10-08,1.2546
2014-10-09,-3.1778
2014-10-10,-2.1153
2014-10-11,
2014-10-12,
2014-10-13,-5.0681
2014-10-14,1.1747
2014-10-15,4.1957
2014-10-16,0.9913
2014-10-17,1.4304999999999999
2014-10-18,
2014-10-19,
2014-10-20,-0.1425
2014-10-21,2.5768
2014-10-22,-0.4248
2014-10-23,1.8460999999999999
2014-10-24,0.455
2014-10-25,
2014-10-26,
2014-10-27,-0.3954
2014-10-28,1.2414
2014-10-29,-0.2353
2014-10-30,1.8651
2014-10-31,5.6190999999999995
2014-11-01,
2014-11-02,
2014-11-03,-0.2192
2014-11-04,-1.1316
2014-11-05,-0.0135
2014-11-06,1.3197999999999999
2014-11-07,-0.8573
2014-11-08,
2014-11-09,
2014-11-10,0.4826
2014-11-11,-1.2475
2014-11-12,-0.4256
2014-11-13,0.1764
2014-11-14,-0.6366
2014-11-15,
2014-11-16,
2014-11-17,0.702
2014-11-18,0.379
2014-11-19,1.4699
2014-11-20,3.05
2014-11-21,0.5868
2014-11-22,
2014-11-23,
2014-11-24,0.0385
2014-11-25,-0.8971
2014-11-26,0.3621
2014-11-27,
2014-11-28,-2.1390000000000002
2014-11-29,
2014-11-30,
2014-12-01,-3.5223
2014-12-02,-0.0341
2014-12-03,1.8977
2014-12-04,0.2747
2014-12-05,2.0243
2014-12-06,
2014-12-07,
2014-12-08,-3.0122
2014-12-09,0.3984
2014-12-10,-3.228
2014-12-11,-0.6393
2014-12-12,-3.2522
2014-12-13,
2014-12-14,
2014-12-15,0.1084
2014-12-16,0.13
2014-12-17,6.7792
2014-12-18,0.3309
2014-12-19,0.2154
2014-12-20,
2014-12-21,
2014-12-22,-0.5239
2014-12-23,1.3573
2014-12-24,-0.6196
2014-12-25,
2014-12-26,0.0067
2014-12-27,
2014-12-28,
2014-12-29,-0.0134
2014-12-30,-0.1341
2014-12-31,-0.1678
2015-01-01,
2015-01-02,1.0423
2015-01-03,
2015-01-04,
2015-01-05,-4.3125
2015-01-06,-1.0641
2015-01-07,0.6749
2015-01-08,2.032
2015-01-09,-1.7588
2015-01-10,
2015-01-11,
2015-01-12,-1.4908000000000001
2015-01-13,0.3182
2015-01-14,-1.4592
2015-01-15,-1.5093999999999999
2015-01-16,1.4817
2015-01-17,
2015-01-18,
2015-01-19,
2015-01-20,-1.9324
2015-01-21,0.2773
2015-01-22,2.9403
2015-01-23,1.0747
2015-01-24,
2015-01-25,
2015-01-26,0.1119
2015-01-27,-1.642
2015-01-28,-0.341
2015-01-29,0.6914
2015-01-30,-0.538
2015-01-31,
2015-02-01,
2015-02-02,1.8221
2015-02-03,1.4609
2015-02-04,1.495
2015-02-05,1.4594
2015-02-06,0.3813
2015-02-07,
2015-02-08,
2015-02-09,-2.2794
2015-02-10,-0.2933
2015-02-11,0.3694
2015-02-12,1.697
2015-02-13,0.7707
2015-02-14,
2015-02-15,
2015-02-16,
2015-02-17,1.6293
2015-02-18,0.1701
2015-02-19,0.6859
2015-02-20,1.5051999999999999
2015-02-21,
2015-02-22,
2015-02-23,-0.5113
2015-02-24,0.8416
2015-02-25,-0.0127
2015-02-26,-0.9749
2015-02-27,-1.274
2015-02-28,
2015-03-01,
2015-03-02,0.4497
2015-03-03,0.4217
2015-03-04,-1.7187000000000001
2015-03-05,2.1761
2015-03-06,-1.3705
2015-03-07,
2015-03-08,
2015-03-09,-0.7372
2015-03-10,-2.6879999999999997
2015-03-11,0.6618
2015-03-12,0.624
2015-03-13,-1.1802
2015-03-14,
2015-03-15,
2015-03-16,1.3157
2015-03-17,-0.0799
2015-03-18,1.4929000000000001
2015-03-19,-0.5056
2015-03-20,0.429
2015-03-21,
2015-03-22,
2015-03-23,-0.9792
2015-03-24,0.531
2015-03-25,-1.8552
2015-03-26,0.1547
2015-03-27,-0.2216
2015-03-28,
2015-03-29,
2015-03-30,1.528
2015-03-31,0.0597
2015-04-01,1.0535
2015-04-02,0.3278
2015-04-03,
2015-04-04,
2015-04-05,
2015-04-06,-0.2353
2015-04-07,1.3495
2015-04-08,1.0083
2015-04-09,0.1664
2015-04-10,0.8433
2015-04-11,
2015-04-12,
2015-04-13,-0.2914
2015-04-14,0.0254
2015-04-15,0.7495
2015-04-16,-0.3657
2015-04-17,-1.1454
2015-04-18,
2015-04-19,
2015-04-20,1.3763
2015-04-21,-0.0821
2015-04-22,0.0063
2015-04-23,2.7866999999999997
2015-04-24,-0.2582
2015-04-25,
2015-04-26,
2015-04-27,0.752
2015-04-28,-1.2297
2015-04-29,1.0963
2015-04-30,-1.4275
2015-05-01,-1.0939
2015-05-02,
2015-05-03,
2015-05-04,-1.6779
2015-05-05,-1.1632
2015-05-06,-0.9247
2015-05-07,0.0979
2015-05-08,0.952
2015-05-09,
2015-05-10,
2015-05-11,-0.7622
2015-05-12,-0.3905
2015-05-13,0.183
2015-05-14,1.0175
2015-05-15,-0.3487
2015-05-16,
2015-05-17,
2015-05-18,0.0194
2015-05-19,-0.5895
2015-05-20,-0.9384
2015-05-21,1.8353000000000002
2015-05-22,-0.3617
2015-05-23,
2015-05-24,
2015-05-25,
2015-05-26,-0.9011
2015-05-27,0.5037
2015-05-28,-0.4621
2015-05-29,-0.5101
2015-05-30,
2015-05-31,
2015-06-01,1.0254
2015-06-02,0.3058
2015-06-03,0.1232
2015-06-04,-1.9824000000000002
2015-06-05,2.2802
2015-06-06,
2015-06-07,
2015-06-08,-1.3118
2015-06-09,-0.9429
2015-06-10,5.4402
2015-06-11,1.1661
2015-06-12,0.1053
2015-06-13,
2015-06-14,
2015-06-15,-0.1114
2015-06-16,1.0597
2015-06-17,-1.4227
2015-06-18,0.8398
2015-06-19,-0.438
2015-06-20,
2015-06-21,
2015-06-22,0.3346
2015-06-23,0.0371
2015-06-24,-1.2408
2015-06-25,0.0813
2015-06-26,-0.5059
2015-06-27,
2015-06-28,
2015-06-29,-2.4859
2015-06-30,0.4635
2015-07-01,-0.0449
2015-07-02,0.0321
2015-07-03,
2015-07-04,
2015-07-05,
2015-07-06,-0.3973
2015-07-07,-0.7078
2015-07-08,-0.8813
2015-07-09,0.4249
2015-07-10,0.4166
2015-07-11,
2015-07-12,
2015-07-13,1.4522
2015-07-14,0.0447
2015-07-15,-0.6387
2015-07-16,0.2828
2015-07-17,-1.2821
2015-07-18,
2015-07-19,
2015-07-20,1.026
2015-07-21,-0.7006
2015-07-22,-0.6408
2015-07-23,-1.3094000000000001
2015-07-24,0.3829
2015-07-25,
2015-07-26,
2015-07-27,-1.8215
2015-07-28,1.5941
2015-07-29,1.3647
2015-07-30,0.3512
2015-07-31,0.3435
2015-08-01,
2015-08-02,
2015-08-03,-0.2971
2015-08-04,-0.0777
2015-08-05,-0.1621
2015-08-06,3.26
2015-08-07,0.6226
2015-08-08,
2015-08-09,
2015-08-10,0.3625
2015-08-11,0.355
2015-08-12,0.1427
2015-08-13,0.1177
2015-08-14,0.5818
2015-08-15,
2015-08-16,
2015-08-17,0.8307
2015-08-18,-0.9642
2015-08-19,0.037
2015-08-20,-3.4496
2015-08-21,-3.0688
2015-08-22,
2015-08-23,
2015-08-24,-4.2256
2015-08-25,-1.8074
2015-08-26,3.0865
2015-08-27,2.6614
2015-08-28,0.086
2015-08-29,
2015-08-30,
2015-08-31,-1.4405000000000001
2015-09-01,-2.9767
2015-09-02,0.9052
2015-09-03,2.52
2015-09-04,-0.9151
2015-09-05,
2015-09-06,
2015-09-07,
2015-09-08,3.4718
2015-09-09,-1.0098
2015-09-10,-0.4146
2015-09-11,0.608
2015-09-12,
2015-09-13,
2015-09-14,-0.9788
2015-09-15,1.8243
2015-09-16,0.1108
2015-09-17,0.5922
2015-09-18,-0.8152
2015-09-19,
2015-09-20,
2015-09-21,2.1068
2015-09-22,-1.6034000000000002
2015-09-23,-0.026
2015-09-24,-2.8184
2015-09-25,0.5814
2015-09-26,
2015-09-27,
2015-09-28,-4.8299
2015-09-29,-1.8359999999999999
2015-09-30,-2.1334
2015-10-01,0.2325
2015-10-02,2.1096
2015-10-03,
2015-10-04,
2015-10-05,2.4068
2015-10-06,-0.7834
2015-10-07,1.7189999999999999
2015-10-08,0.9343
2015-10-09,0.1838
2015-10-10,
2015-10-11,
2015-10-12,-0.3261
2015-10-13,-0.7702
2015-10-14,-0.783
2015-10-15,0.4984
2015-10-16,0.3306
2015-10-17,
2015-10-18,
2015-10-19,0.8308
2015-10-20,-0.8103
2015-10-21,-0.7414
2015-10-22,1.2242
2015-10-23,1.4689999999999999
2015-10-24,
2015-10-25,
2015-10-26,-1.0706
2015-10-27,-3.8252
2015-10-28,2.4275
2015-10-29,-0.0415
2015-10-30,0.1313
2015-10-31,
2015-11-01,
2015-11-02,0.0621
2015-11-03,2.0697
2015-11-04,-2.6698
2015-11-05,7.3542
2015-11-06,1.1708
2015-11-07,
2015-11-08,
2015-11-09,-1.8734
2015-11-10,0.4691
2015-11-11,-0.6939
2015-11-12,-1.6261999999999999
2015-11-13,-2.5294
2015-11-14,
2015-11-15,
2015-11-16,1.1579
2015-11-17,-0.1683
2015-11-18,2.3268
2015-11-19,-0.0989
2015-11-20,0.4222
2015-11-21,
2015-11-22,
2015-11-23,0.5124
2015-11-24,1.1308
2015-11-25,-0.6786
2015-11-26,
2015-11-27,-0.6052
2015-11-28,
2015-11-29,
2015-11-30,0.6351
2015-12-01,-0.1431
2015-12-02,-0.9968
2015-12-03,-1.9808
2015-12-04,1.054
2015-12-05,
2015-12-06,
2015-12-07,-1.9997
2015-12-08,0.061
2015-12-09,-1.084
2015-12-10,0.5205
2015-12-11,-4.7356
2015-12-12,
2015-12-13,
2015-12-14,-0.3576
2015-12-15,1.5649
2015-12-16,1.9506999999999999
2015-12-17,-1.0121
2015-12-18,-1.7298
2015-12-19,
2015-12-20,
2015-12-21,0.7554
2015-12-22,0.5376
2015-12-23,2.3005
2015-12-24,-0.0481
2015-12-25,
2015-12-26,
2015-12-27,
2015-12-28,-1.0252
2015-12-29,1.0706
2015-12-30,-1.5613000000000001
2015-12-31,-0.1328
2016-01-01,
2016-01-02,
2016-01-03,
2016-01-04,-1.6092
2016-01-05,-2.7519
2016-01-06,-2.998
2016-01-07,-3.1358
2016-01-08,0.5914
2016-01-09,
2016-01-10,
2016-01-11,-2.8624
2016-01-12,-1.0115
2016-01-13,-5.3343
2016-01-14,2.0058
2016-01-15,-1.5497
2016-01-16,
2016-01-17,
2016-01-18,
2016-01-19,-2.8013
2016-01-20,0.0435
2016-01-21,1.6101
2016-01-22,5.9186
2016-01-23,
2016-01-24,
2016-01-25,-3.7603
2016-01-26,0.9495
2016-01-27,-1.7646
2016-01-28,-0.4406
2016-01-29,4.5447
2016-01-30,
2016-01-31,
2016-02-01,-0.8792
2016-02-02,-3.2934
2016-02-03,3.5244
2016-02-04,2.338
2016-02-05,-0.7936
2016-02-06,
2016-02-07,
2016-02-08,-5.1632
2016-02-09,-2.982
2016-02-10,0.9836
2016-02-11,-1.3914
2016-02-12,3.5894
2016-02-13,
2016-02-14,
2016-02-15,
2016-02-16,6.0872
2016-02-17,2.3192
2016-02-18,-0.4
2016-02-19,0.7717
2016-02-20,
2016-02-21,
2016-02-22,1.4222000000000001
2016-02-23,-2.635
2016-02-24,1.3848
2016-02-25,-0.3825
2016-02-26,0.2899
2016-02-27,
2016-02-28,
2016-02-29,-0.2422
2016-03-01,5.388
2016-03-02,0.4979
2016-03-03,1.8264
2016-03-04,0.2324
2016-03-05,
2016-03-06,
2016-03-07,2.6878
2016-03-08,-4.1767
2016-03-09,0.5743
2016-03-10,-1.0981
2016-03-11,3.4715
2016-03-12,
2016-03-13,
2016-03-14,-0.2003
2016-03-15,0.3297
2016-03-16,0.3215
2016-03-17,1.6878
2016-03-18,3.2005
2016-03-19,
2016-03-20,
2016-03-21,-0.3868
2016-03-22,0.0477
2016-03-23,-0.5175
2016-03-24,-0.1643
2016-03-25,
2016-03-26,
2016-03-27,
2016-03-28,-0.0754
2016-03-29,1.3105
2016-03-30,0.0677
2016-03-31,0.67
2016-04-01,-0.0739
2016-04-02,
2016-04-03,
2016-04-04,0.2826
2016-04-05,-2.4353
2016-04-06,0.8733
2016-04-07,-1.3974
2016-04-08,0.7121
2016-04-09,
2016-04-10,
2016-04-11,0.6384
2016-04-12,1.6165
2016-04-13,1.9667
2016-04-14,-0.5859
2016-04-15,-0.0993
2016-04-16,
2016-04-17,
2016-04-18,1.0671
2016-04-19,-0.2689
2016-04-20,0.7431
2016-04-21,0.1828
2016-04-22,0.5147
2016-04-23,
2016-04-24,
2016-04-25,-0.5251
2016-04-26,0.0717
2016-04-27,1.5237
2016-04-28,-1.3662
2016-04-29,0.5853
2016-04-30,
2016-05-01,
2016-05-02,0.5883
2016-05-03,-0.4692
2016-05-04,-1.3819
2016-05-05,-0.6941
2016-05-06,-0.1517
2016-05-07,
2016-05-08,
2016-05-09,-0.8453
2016-05-10,1.4918
2016-05-11,-0.2559
2016-05-12,-0.7039
2016-05-13,-3.6772
2016-05-14,
2016-05-15,
2016-05-16,0.7016
2016-05-17,-0.9699
2016-05-18,0.807
2016-05-19,-0.4584
2016-05-20,0.9417
2016-05-21,
2016-05-22,
2016-05-23,-0.2179
2016-05-24,1.6038000000000001
2016-05-25,0.8866
2016-05-26,-0.5925
2016-05-27,0.576
2016-05-28,
2016-05-29,
2016-05-30,
2016-05-31,-0.8524
2016-06-01,0.7589
2016-06-02,1.6398000000000001
2016-06-03,-1.3378999999999999
2016-06-04,
2016-06-05,
2016-06-06,2.2401
2016-06-07,-0.6241
2016-06-08,-0.3009
2016-06-09,-1.5683
2016-06-10,-1.7732999999999999
2016-06-11,
2016-06-12,
2016-06-13,-0.957
2016-06-14,-1.3294000000000001
2016-06-15,0.4653
2016-06-16,-0.4217
2016-06-17,0.2083
2016-06-18,
2016-06-19,
2016-06-20,0.5126
2016-06-21,0.6754
2016-06-22,-1.3007
2016-06-23,1.5468
2016-06-24,-3.3538
2016-06-25,
2016-06-26,
2016-06-27,-4.8201
2016-06-28,3.3861
2016-06-29,2.8011
2016-06-30,0.0
2016-07-01,-0.2655
2016-07-02,
2016-07-03,
2016-07-04,
2016-07-05,-2.2697
2016-07-06,0.0717
2016-07-07,0.3868
2016-07-08,2.5972
2016-07-09,
2016-07-10,
2016-07-11,-0.0695
2016-07-12,4.4332
2016-07-13,-0.2599
2016-07-14,1.4565000000000001
2016-07-15,-0.922
2016-07-16,
2016-07-17,
2016-07-18,-0.0332
2016-07-19,-0.133
2016-07-20,1.1185
2016-07-21,-1.2444
2016-07-22,1.2067
2016-07-23,
2016-07-24,
2016-07-25,-0.4216
2016-07-26,0.5689
2016-07-27,-0.8354
2016-07-28,0.9353
2016-07-29,-0.3155
2016-07-30,
2016-07-31,
2016-08-01,0.4153
2016-08-02,-1.1293
2016-08-03,2.0785
2016-08-04,0.6961
2016-08-05,4.8647
2016-08-06,
2016-08-07,
2016-08-08,0.7085
2016-08-09,-0.2814
2016-08-10,-0.2883
2016-08-11,1.3412
2016-08-12,-0.1578
2016-08-13,
2016-08-14,
2016-08-15,2.7241
2016-08-16,-0.5623
2016-08-17,0.131
2016-08-18,0.2021
2016-08-19,-0.5874
2016-08-20,
2016-08-21,
2016-08-22,-0.0895
2016-08-23,0.6153
2016-08-24,-1.4367
2016-08-25,-0.1325
2016-08-26,0.4644
2016-08-27,
2016-08-28,
2016-08-29,-0.2642
2016-08-30,-0.0301
2016-08-31,-1.1320000000000001
2016-09-01,2.1133
2016-09-02,-0.0239
2016-09-03,
2016-09-04,
2016-09-05,
2016-09-06,0.1014
2016-09-07,0.0954
2016-09-08,-0.1905
2016-09-09,-4.0503
2016-09-10,
2016-09-11,
2016-09-12,1.8277999999999999
2016-09-13,-1.5508
2016-09-14,0.7256
2016-09-15,0.4125
2016-09-16,0.8707
2016-09-17,
2016-09-18,
2016-09-19,2.4375
2016-09-20,-0.5163
2016-09-21,1.9207
2016-09-22,0.7257
2016-09-23,-0.918
2016-09-24,
2016-09-25,
2016-09-26,0.1349
2016-09-27,0.4041
2016-09-28,1.7673
2016-09-29,-1.0431
2016-09-30,0.6197
2016-10-01,
2016-10-02,
2016-10-03,-0.5871
2016-10-04,-0.8338
2016-10-05,1.1094
2016-10-06,0.7969
2016-10-07,-1.2088
2016-10-08,
2016-10-09,
2016-10-10,1.241
2016-10-11,-2.0105
2016-10-12,0.5261
2016-10-13,-1.8782
2016-10-14,1.5764
2016-10-15,
2016-10-16,
2016-10-17,0.5601
2016-10-18,0.6962
2016-10-19,0.4552
2016-10-20,-0.9808
2016-10-21,0.614
2016-10-22,
2016-10-23,
2016-10-24,1.0535
2016-10-25,-1.4983
2016-10-26,-0.6189
2016-10-27,0.9777
2016-10-28,0.2536
2016-10-29,
2016-10-30,
2016-10-31,0.7761
2016-11-01,-1.4946
2016-11-02,-11.9643
2016-11-03,-2.1445
2016-11-04,0.8672
2016-11-05,
2016-11-06,
2016-11-07,-1.3729
2016-11-08,0.5406
2016-11-09,0.8267
2016-11-10,-2.3529999999999998
2016-11-11,-1.9045999999999998
2016-11-12,
2016-11-13,
2016-11-14,-0.3479
2016-11-15,1.2221
2016-11-16,0.4691
2016-11-17,3.4814
2016-11-18,-0.3318
2016-11-19,
2016-11-20,
2016-11-21,1.4115
2016-11-22,0.453
2016-11-23,0.1569
2016-11-24,
2016-11-25,0.261
2016-11-26,
2016-11-27,
2016-11-28,-2.5382
2016-11-29,-0.0401
2016-11-30,-0.2338
2016-12-01,-2.5914
2016-12-02,0.0206
2016-12-03,
2016-12-04,
2016-12-05,3.0309
2016-12-06,-0.3069
2016-12-07,1.8334000000000001
2016-12-08,0.8213
2016-12-09,0.0782
2016-12-10,
2016-12-11,
2016-12-12,-1.7387000000000001
2016-12-13,-0.2518
2016-12-14,0.3256
2016-12-15,-1.0265
2016-12-16,-0.9435
2016-12-17,
2016-12-18,
2016-12-19,-3.4314999999999998
2016-12-20,0.5456
2016-12-21,-1.2591999999999999
2016-12-22,0.3311
2016-12-23,0.7303
2016-12-24,
2016-12-25,
2016-12-26,
2016-12-27,0.3416
2016-12-28,-1.4382
2016-12-29,0.1903
2016-12-30,-0.4292
2016-12-31,
2017-01-01,
2017-01-02,
2017-01-03,2.2117
2017-01-04,1.6592
2017-01-05,0.2856
2017-01-06,0.6306
2017-01-07,
2017-01-08,
2017-01-09,-0.3639
2017-01-10,0.0744
2017-01-11,0.3582
2017-01-12,0.33
2017-01-13,1.141
2017-01-14,
2017-01-15,
2017-01-16,
2017-01-17,-0.6105
2017-01-18,1.7427000000000001
2017-01-19,-1.3913
2017-01-20,-0.0067
2017-01-21,
2017-01-22,
2017-01-23,-0.2928
2017-01-24,0.6074
2017-01-25,0.0133
2017-01-26,-1.7845
2017-01-27,0.0878
2017-01-28,
2017-01-29,
2017-01-30,-0.1485
2017-01-31,-0.3177
2017-02-01,-0.7797
2017-02-02,1.1685
2017-02-03,1.8034
2017-02-04,
2017-02-05,
2017-02-06,-2.0037
2017-02-07,0.7109
2017-02-08,1.6806999999999999
2017-02-09,10.9818
2017-02-10,0.6255
2017-02-11,
2017-02-12,
2017-02-13,-0.3907
2017-02-14,-0.529
2017-02-15,0.1852
2017-02-16,-0.6739
2017-02-17,-0.042
2017-02-18,
2017-02-19,
2017-02-20,
2017-02-21,0.0601
2017-02-22,0.3122
2017-02-23,0.7661
2017-02-24,0.196
2017-02-25,
2017-02-26,
2017-02-27,0.6995
2017-02-28,0.0706
2017-03-01,-3.0882
2017-03-02,-1.2929
2017-03-03,1.2053
2017-03-04,
2017-03-05,
2017-03-06,-0.5529
2017-03-07,-0.2872
2017-03-08,-1.2316
2017-03-09,0.0
2017-03-10,-0.6142
2017-03-11,
2017-03-12,
2017-03-13,-0.2185
2017-03-14,-0.4129
2017-03-15,1.6521
2017-03-16,1.341
2017-03-17,-1.0732
2017-03-18,
2017-03-19,
2017-03-20,-1.3931
2017-03-21,-2.1879
2017-03-22,1.3613
2017-03-23,-0.1513
2017-03-24,-0.9219
2017-03-25,
2017-03-26,
2017-03-27,-0.3569
2017-03-28,0.742
2017-03-29,-3.1746
2017-03-30,-2.8852
2017-03-31,2.2485
2017-04-01,
2017-04-02,
2017-04-03,-0.8453
2017-04-04,-5.6943
2017-04-05,0.3178
2017-04-06,2.4076
2017-04-07,0.5499
2017-04-08,
2017-04-09,
2017-04-10,0.0342
2017-04-11,-0.5194
2017-04-12,-0.9206
2017-04-13,-1.2897
2017-04-14,
2017-04-15,
2017-04-16,
2017-04-17,1.3908
2017-04-18,-0.478
2017-04-19,-0.3272
2017-04-20,4.5747
2017-04-21,-1.3825
2017-04-22,
2017-04-23,
2017-04-24,1.7405
2017-04-25,-0.9119
2017-04-26,1.6928999999999998
2017-04-27,-3.7852
2017-04-28,-3.0965
2017-04-29,
2017-04-30,
2017-05-01,4.9879999999999995
2017-05-02,-6.87
2017-05-03,-4.8841
2017-05-04,0.6476
2017-05-05,0.9765
2017-05-06,
2017-05-07,
2017-05-08,0.907
2017-05-09,0.208
2017-05-10,2.4761
2017-05-11,-1.2805
2017-05-12,1.4436
2017-05-13,
2017-05-14,
2017-05-15,1.2208
2017-05-16,-0.3925
2017-05-17,-2.7155
2017-05-18,-1.7455
2017-05-19,1.7765
2017-05-20,
2017-05-21,
2017-05-22,0.9501
2017-05-23,-0.8025
2017-05-24,2.5373
2017-05-25,1.1763
2017-05-26,3.7644
2017-05-27,
2017-05-28,
2017-05-29,
2017-05-30,-0.6354
2017-05-31,-0.7907
2017-06-01,2.294
2017-06-02,0.5081
2017-06-03,
2017-06-04,
2017-06-05,1.2201
2017-06-06,-2.2043
2017-06-07,-0.8648
2017-06-08,-0.0687
2017-06-09,-1.0586
2017-06-10,
2017-06-11,
2017-06-12,-0.7989
2017-06-13,3.1165
2017-06-14,-0.4618
2017-06-15,-1.3987
2017-06-16,-0.0692
2017-06-17,
2017-06-18,
2017-06-19,-0.6025
2017-06-20,-1.888
2017-06-21,-0.6036
2017-06-22,0.7358
2017-06-23,2.1772
2017-06-24,
2017-06-25,
2017-06-26,-0.4164
2017-06-27,-0.2439
2017-06-28,2.8994999999999997
2017-06-29,-0.8691
2017-06-30,-1.226
2017-07-01,
2017-07-02,
2017-07-03,0.8044
2017-07-04,
2017-07-05,0.0069
2017-07-06,-0.8392
2017-07-07,0.6521
2017-07-08,
2017-07-09,
2017-07-10,-0.2205
2017-07-11,0.8703
2017-07-12,0.2876
2017-07-13,2.0757
2017-07-14,-0.3144
2017-07-15,
2017-07-16,
2017-07-17,-0.9059
2017-07-18,0.9886
2017-07-19,0.295
2017-07-20,-0.3878
2017-07-21,-0.5034
2017-07-22,
2017-07-23,
2017-07-24,0.0742
2017-07-25,1.4424000000000001
2017-07-26,2.1595
2017-07-27,-1.2748
2017-07-28,0.1713
2017-07-29,
2017-07-30,
2017-07-31,0.0066
2017-08-01,1.4073
2017-08-02,-0.013
2017-08-03,0.0
2017-08-04,-5.7854
2017-08-05,
2017-08-06,
2017-08-07,-1.9276
2017-08-08,-0.0351
2017-08-09,-1.5308000000000002
2017-08-10,-1.0625
2017-08-11,0.418
2017-08-12,
2017-08-13,
2017-08-14,1.7657
2017-08-15,1.0157
2017-08-16,0.1327
2017-08-17,-0.9692
2017-08-18,0.4718
2017-08-19,
2017-08-20,
2017-08-21,0.3925
2017-08-22,-0.6562
2017-08-23,-0.1124
2017-08-24,0.211
2017-08-25,-0.014
2017-08-26,
2017-08-27,
2017-08-28,0.4423
2017-08-29,-0.2167
2017-08-30,0.2942
2017-08-31,0.4191
2017-09-01,0.1043
2017-09-02,
2017-09-03,
2017-09-04,
2017-09-05,-1.8274
2017-09-06,-0.6582
2017-09-07,1.1755
2017-09-08,1.6478000000000002
2017-09-09,
2017-09-10,
2017-09-11,1.2123
2017-09-12,-0.8008
2017-09-13,-0.1173
2017-09-14,-0.5181
2017-09-15,0.7013
2017-09-16,
2017-09-17,
2017-09-18,4.2684
2017-09-19,1.3557000000000001
2017-09-20,-1.4746000000000001
2017-09-21,-0.2384
2017-09-22,2.0114
2017-09-23,
2017-09-24,
2017-09-25,1.0802
2017-09-26,-0.3927
2017-09-27,-0.2779
2017-09-28,0.2657
2017-09-29,0.0452
2017-09-30,
2017-10-01,
2017-10-02,-0.0065
2017-10-03,0.1551
2017-10-04,2.1871
2017-10-05,-0.4104
2017-10-06,1.9144999999999999
2017-10-07,
2017-10-08,
2017-10-09,0.8709
2017-10-10,-0.3762
2017-10-11,0.0124
2017-10-12,-0.7551
2017-10-13,0.1684
2017-10-14,
2017-10-15,
2017-10-16,0.0436
2017-10-17,1.2135
2017-10-18,2.0413
2017-10-19,-1.1569
2017-10-20,0.3901
2017-10-21,
2017-10-22,
