date,NWS UW Equity
2016-11-25,0.0
2016-11-26,
2016-11-27,
2016-11-28,0.0
2016-11-29,-1.6529
2016-11-30,0.4202
2016-12-01,0.4184
2016-12-02,0.4167
2016-12-03,
2016-12-04,
2016-12-05,0.0
2016-12-06,0.0
2016-12-07,0.8299
2016-12-08,0.4115
2016-12-09,1.6393
2016-12-10,
2016-12-11,
2016-12-12,-0.8065
2016-12-13,-0.4065
2016-12-14,-0.4082
2016-12-15,-1.2295
2016-12-16,-0.4149
2016-12-17,
2016-12-18,
2016-12-19,1.25
2016-12-20,-1.6461000000000001
2016-12-21,0.8368
2016-12-22,0.0
2016-12-23,0.0
2016-12-24,
2016-12-25,
2016-12-26,
2016-12-27,1.6598000000000002
2016-12-28,-1.6327
2016-12-29,0.0
2016-12-30,-2.0747
2016-12-31,
2017-01-01,
2017-01-02,
2017-01-03,2.1186
2017-01-04,1.6598000000000002
2017-01-05,0.0
2017-01-06,0.0
2017-01-07,
2017-01-08,
2017-01-09,1.2245
2017-01-10,0.8065
2017-01-11,0.4
2017-01-12,-0.7968
2017-01-13,0.0
2017-01-14,
2017-01-15,
2017-01-16,
2017-01-17,2.008
2017-01-18,-1.1811
2017-01-19,-0.7968
2017-01-20,-0.8032
2017-01-21,
2017-01-22,
2017-01-23,0.4049
2017-01-24,1.6129
2017-01-25,0.7937
2017-01-26,-1.1811
2017-01-27,0.7968
2017-01-28,
2017-01-29,
2017-01-30,0.3953
2017-01-31,-0.3937
2017-02-01,0.3953
2017-02-02,-0.7874
2017-02-03,0.0
2017-02-04,
2017-02-05,
2017-02-06,-0.3968
2017-02-07,0.0
2017-02-08,-0.7968
2017-02-09,2.4096
2017-02-10,6.6667
2017-02-11,
2017-02-12,
2017-02-13,-1.8382
2017-02-14,0.0
2017-02-15,0.7491
2017-02-16,-0.3717
2017-02-17,0.7463
2017-02-18,
2017-02-19,
2017-02-20,
2017-02-21,1.1111
2017-02-22,-0.3663
2017-02-23,-0.7353
2017-02-24,-0.7407
2017-02-25,
2017-02-26,
2017-02-27,0.0
2017-02-28,-1.4925
2017-03-01,1.5152
2017-03-02,-1.1194
2017-03-03,0.0
2017-03-04,
2017-03-05,
2017-03-06,0.0
2017-03-07,-1.8868
2017-03-08,-1.5385
2017-03-09,0.0
2017-03-10,0.0
2017-03-11,
2017-03-12,
2017-03-13,-1.1719
2017-03-14,1.1952
2017-03-15,1.5748
2017-03-16,0.0
2017-03-17,0.3876
2017-03-18,
2017-03-19,
2017-03-20,-0.3861
2017-03-21,-0.3876
2017-03-22,0.7782
2017-03-23,0.0
2017-03-24,0.0
2017-03-25,
2017-03-26,
2017-03-27,0.0
2017-03-28,2.3166
2017-03-29,1.5093999999999999
2017-03-30,1.8587
2017-03-31,-1.4599
2017-04-01,
2017-04-02,
2017-04-03,-1.8519
2017-04-04,-0.7547
2017-04-05,-0.7605
2017-04-06,-0.7663
2017-04-07,-0.3861
2017-04-08,
2017-04-09,
2017-04-10,0.0
2017-04-11,-0.3876
2017-04-12,0.7782
2017-04-13,-1.9304999999999999
2017-04-14,
2017-04-15,
2017-04-16,
2017-04-17,1.1811
2017-04-18,-1.1673
2017-04-19,1.1811
2017-04-20,3.8911
2017-04-21,-0.3745
2017-04-22,
2017-04-23,
2017-04-24,0.3759
2017-04-25,0.7491
2017-04-26,-1.487
2017-04-27,-0.3774
2017-04-28,-1.5152
2017-04-29,
2017-04-30,
2017-05-01,0.0
2017-05-02,-0.7692
2017-05-03,-0.3876
2017-05-04,0.0
2017-05-05,1.1673
2017-05-06,
2017-05-07,
2017-05-08,0.7692
2017-05-09,2.2901
2017-05-10,-2.6119
2017-05-11,-0.3831
2017-05-12,0.3846
2017-05-13,
2017-05-14,
2017-05-15,1.9157
2017-05-16,0.0
2017-05-17,-1.8797000000000001
2017-05-18,0.0
2017-05-19,1.1494
2017-05-20,
2017-05-21,
2017-05-22,2.6515
2017-05-23,-0.369
2017-05-24,1.1111
2017-05-25,-0.3663
2017-05-26,1.4706000000000001
2017-05-27,
2017-05-28,
2017-05-29,
2017-05-30,-1.087
2017-05-31,0.3663
2017-06-01,2.1898
2017-06-02,-0.3571
2017-06-03,
2017-06-04,
2017-06-05,-1.0753
2017-06-06,0.7246
2017-06-07,-0.7194
2017-06-08,1.087
2017-06-09,1.0753
2017-06-10,
2017-06-11,
2017-06-12,-0.3546
2017-06-13,-0.7117
2017-06-14,0.3584
2017-06-15,0.3571
2017-06-16,0.7117
2017-06-17,
2017-06-18,
2017-06-19,0.7067
2017-06-20,-1.7544
2017-06-21,-0.3571
2017-06-22,0.0
2017-06-23,0.7168
2017-06-24,
2017-06-25,
2017-06-26,0.3559
2017-06-27,0.0
2017-06-28,1.4184
2017-06-29,-1.7483
2017-06-30,0.7117
2017-07-01,
2017-07-02,
2017-07-03,1.0601
2017-07-04,
2017-07-05,-1.049
2017-07-06,-3.5336
2017-07-07,0.7326
2017-07-08,
2017-07-09,
2017-07-10,-1.4545
2017-07-11,1.476
2017-07-12,-1.0909
2017-07-13,0.7353
2017-07-14,2.1898
2017-07-15,
2017-07-16,
2017-07-17,0.7143
2017-07-18,-0.3546
2017-07-19,2.1352
2017-07-20,0.0
2017-07-21,0.6969
2017-07-22,
2017-07-23,
2017-07-24,0.0
2017-07-25,0.692
2017-07-26,0.3436
2017-07-27,0.6849
2017-07-28,0.6803
2017-07-29,
2017-07-30,
2017-07-31,-0.6757
2017-08-01,1.0204
2017-08-02,-0.6734
2017-08-03,-0.678
2017-08-04,-0.3413
2017-08-05,
2017-08-06,
2017-08-07,1.3699
2017-08-08,-1.3514
2017-08-09,-0.3425
2017-08-10,-3.7801
2017-08-11,-1.4285999999999999
2017-08-12,
2017-08-13,
2017-08-14,0.0
2017-08-15,-0.7246
2017-08-16,-0.365
2017-08-17,0.0
2017-08-18,0.7326
2017-08-19,
2017-08-20,
2017-08-21,0.0
2017-08-22,0.3636
2017-08-23,-2.1739
2017-08-24,0.7407
2017-08-25,1.1029
2017-08-26,
2017-08-27,
2017-08-28,0.3636
2017-08-29,-0.7246
2017-08-30,-0.7299
2017-08-31,0.7353
2017-09-01,0.7299
2017-09-02,
2017-09-03,
2017-09-04,
2017-09-05,-1.8115999999999999
2017-09-06,0.738
2017-09-07,1.0989
2017-09-08,-2.8986
2017-09-09,
2017-09-10,
2017-09-11,1.8657
2017-09-12,-0.3663
2017-09-13,-1.4815
2017-09-14,0.3759
2017-09-15,0.7491
2017-09-16,
2017-09-17,
2017-09-18,0.0
2017-09-19,0.3717
2017-09-20,0.7407
2017-09-21,-1.1029
2017-09-22,-0.3717
2017-09-23,
2017-09-24,
2017-09-25,1.4925
2017-09-26,-1.4706000000000001
2017-09-27,1.1194
2017-09-28,0.738
2017-09-29,0.0
2017-09-30,
2017-10-01,
2017-10-02,0.3663
2017-10-03,0.0
2017-10-04,0.0
2017-10-05,0.0
2017-10-06,-0.365
2017-10-07,
2017-10-08,
2017-10-09,-0.7326
2017-10-10,2.214
2017-10-11,-0.722
2017-10-12,0.7273
2017-10-13,1.444
2017-10-14,
2017-10-15,
2017-10-16,0.0
2017-10-17,-0.7117
2017-10-18,1.0753
2017-10-19,-1.4184
2017-10-20,1.4388
2017-10-21,
2017-10-22,
2017-10-23,-0.7092
2017-10-24,-0.3571
2017-10-25,0.3584
2017-10-26,0.0
2017-10-27,-0.3571
2017-10-28,
2017-10-29,
2017-10-30,1.4337
2017-10-31,-1.7668
2017-11-01,1.0791
2017-11-02,0.0
2017-11-03,1.0676
2017-11-04,
2017-11-05,
2017-11-06,2.4648
2017-11-07,-1.0309
2017-11-08,0.3472
2017-11-09,2.0761
2017-11-10,5.4237
2017-11-11,
2017-11-12,
2017-11-13,0.3215
2017-11-14,-0.3205
2017-11-15,0.0
2017-11-16,2.8939
2017-11-17,1.25
2017-11-18,
2017-11-19,
2017-11-20,-1.5432000000000001
2017-11-21,0.0
2017-11-22,-0.3135
2017-11-23,
2017-11-24,0.0
2017-11-25,
2017-11-26,
2017-11-27,0.3145
2017-11-28,2.5078
2017-11-29,0.6116
2017-11-30,-0.304
2017-12-01,0.3049
2017-12-02,
2017-12-03,
2017-12-04,1.8237
2017-12-05,-1.194
2017-12-06,0.0
2017-12-07,0.0
2017-12-08,1.5106000000000002
2017-12-09,
2017-12-10,
2017-12-11,0.5952
2017-12-12,-2.071
2017-12-13,-0.3021
2017-12-14,-0.303
2017-12-15,-0.6079
2017-12-16,
2017-12-17,
2017-12-18,1.5291000000000001
2017-12-19,0.3012
2017-12-20,-0.3003
2017-12-21,0.3012
2017-12-22,0.9009
2017-12-23,
2017-12-24,
2017-12-25,
2017-12-26,-1.1905000000000001
2017-12-27,0.3012
2017-12-28,0.0
2017-12-29,-0.3003
2017-12-30,
2017-12-31,
2018-01-01,
2018-01-02,1.2048
2018-01-03,0.5952
2018-01-04,0.1479
2018-01-05,1.6248
2018-01-06,
2018-01-07,
2018-01-08,0.0
2018-01-09,0.2907
2018-01-10,-0.5797
2018-01-11,2.0408
2018-01-12,0.2857
2018-01-13,
2018-01-14,
2018-01-15,
2018-01-16,-1.4245
2018-01-17,1.4451
2018-01-18,-0.8547
2018-01-19,0.8621
2018-01-20,
2018-01-21,
2018-01-22,0.0
2018-01-23,-1.1396
2018-01-24,0.2882
2018-01-25,-0.5747
2018-01-26,1.1561
2018-01-27,
2018-01-28,
2018-01-29,-0.8571
2018-01-30,-0.2882
2018-01-31,0.8671
2018-02-01,-1.7191999999999998
2018-02-02,-2.3324
2018-02-03,
2018-02-04,
2018-02-05,-3.8806000000000003
2018-02-06,2.4845
2018-02-07,-1.2121
2018-02-08,-2.7607
2018-02-09,0.9464
2018-02-10,
2018-02-11,
2018-02-12,0.9375
2018-02-13,2.4768
2018-02-14,0.9063
2018-02-15,-0.5988
2018-02-16,-0.9036
2018-02-17,
2018-02-18,
2018-02-19,
2018-02-20,-2.1277
2018-02-21,0.3106
2018-02-22,2.1672
2018-02-23,1.5152
2018-02-24,
2018-02-25,
2018-02-26,0.8955
2018-02-27,-1.1834
2018-02-28,-1.7964
2018-03-01,-1.8293
2018-03-02,0.3106
2018-03-03,
2018-03-04,
2018-03-05,1.548
2018-03-06,1.2195
2018-03-07,-0.6024
2018-03-08,-0.6061
2018-03-09,2.439
2018-03-10,
2018-03-11,
2018-03-12,0.2976
2018-03-13,-0.5935
2018-03-14,0.0
2018-03-15,0.6006
2018-03-16,1.4925
2018-03-17,
2018-03-18,
2018-03-19,-1.4706000000000001
2018-03-20,0.0
2018-03-21,0.8955
2018-03-22,-1.1834
2018-03-23,-4.1916
2018-03-24,
2018-03-25,
2018-03-26,0.625
2018-03-27,-0.9317
2018-03-28,-0.9404
2018-03-29,1.8987
2018-03-30,
2018-03-31,
2018-04-01,
2018-04-02,-2.795
2018-04-03,2.2364
2018-04-04,0.0
2018-04-05,0.0
2018-04-06,-1.25
2018-04-07,
2018-04-08,
2018-04-09,0.3165
2018-04-10,2.2082
2018-04-11,-1.2346
2018-04-12,0.625
2018-04-13,-1.2422
2018-04-14,
2018-04-15,
2018-04-16,1.8868
2018-04-17,0.3086
2018-04-18,0.0
2018-04-19,0.9231
2018-04-20,-0.3049
2018-04-21,
2018-04-22,
2018-04-23,0.0
2018-04-24,-1.2232
2018-04-25,0.0
2018-04-26,0.3096
2018-04-27,0.3086
2018-04-28,
2018-04-29,
2018-04-30,0.0
2018-05-01,-0.3077
2018-05-02,-2.1605
2018-05-03,2.2082
2018-05-04,0.9259
2018-05-05,
2018-05-06,
2018-05-07,1.5291000000000001
2018-05-08,0.0
2018-05-09,0.3012
2018-05-10,0.1502
2018-05-11,-7.0465
2018-05-12,
2018-05-13,
2018-05-14,4.8387
2018-05-15,0.0
2018-05-16,0.0
2018-05-17,-0.3077
2018-05-18,-0.6173
2018-05-19,
2018-05-20,
2018-05-21,0.6211
2018-05-22,-0.9259
2018-05-23,-0.3115
2018-05-24,0.0
2018-05-25,0.3125
2018-05-26,
2018-05-27,
2018-05-28,
2018-05-29,-3.1153
2018-05-30,2.09
2018-05-31,-2.6772
2018-06-01,0.9709
2018-06-02,
2018-06-03,
2018-06-04,0.3205
2018-06-05,2.5559
2018-06-06,0.3115
2018-06-07,0.0
2018-06-08,0.3106
2018-06-09,
2018-06-10,
2018-06-11,0.3096
2018-06-12,1.2346
2018-06-13,-1.8293
2018-06-14,0.3106
2018-06-15,0.6192
2018-06-16,
2018-06-17,
2018-06-18,0.3077
2018-06-19,-1.227
2018-06-20,0.3106
2018-06-21,-0.9288
2018-06-22,0.3125
2018-06-23,
2018-06-24,
2018-06-25,-1.8692
2018-06-26,-0.3175
2018-06-27,0.3185
2018-06-28,0.3175
2018-06-29,0.3165
2018-06-30,
2018-07-01,
2018-07-02,-2.5237
2018-07-03,0.6472
2018-07-04,
2018-07-05,-0.3215
2018-07-06,0.6452
2018-07-07,
2018-07-08,
2018-07-09,0.641
2018-07-10,2.2293
2018-07-11,-1.5575999999999999
2018-07-12,-0.3165
2018-07-13,0.3175
2018-07-14,
2018-07-15,
2018-07-16,-0.9494
2018-07-17,-0.639
2018-07-18,0.6431
2018-07-19,-0.3195
2018-07-20,-0.641
2018-07-21,
2018-07-22,
2018-07-23,0.0
2018-07-24,-1.6129
2018-07-25,0.9836
2018-07-26,-0.974
2018-07-27,-0.9836
2018-07-28,
2018-07-29,
2018-07-30,0.3311
2018-07-31,0.9901
2018-08-01,-0.3268
2018-08-02,-0.3279
2018-08-03,0.6579
2018-08-04,
2018-08-05,
2018-08-06,0.3268
2018-08-07,-0.3257
2018-08-08,0.0
2018-08-09,0.6536
2018-08-10,-12.6623
2018-08-11,
2018-08-12,
2018-08-13,3.7175000000000002
2018-08-14,1.4337
2018-08-15,-0.3534
2018-08-16,1.4184
2018-08-17,1.049
2018-08-18,
2018-08-19,
2018-08-20,-2.7682
2018-08-21,0.0
2018-08-22,1.0676
2018-08-23,-2.4648
2018-08-24,0.0
2018-08-25,
2018-08-26,
2018-08-27,-0.361
2018-08-28,-0.3623
2018-08-29,0.7273
2018-08-30,-1.083
2018-08-31,-0.7299
2018-09-01,
2018-09-02,
2018-09-03,
2018-09-04,-1.4706000000000001
2018-09-05,0.0
2018-09-06,-1.8657
2018-09-07,-0.3802
2018-09-08,
2018-09-09,
2018-09-10,-0.3817
2018-09-11,0.3831
2018-09-12,-0.7692
2018-09-13,1.1628
2018-09-14,-1.5326
2018-09-15,
2018-09-16,
2018-09-17,-0.7782
2018-09-18,1.1764999999999999
2018-09-19,0.3876
2018-09-20,1.1583
2018-09-21,0.7634
2018-09-22,
2018-09-23,
2018-09-24,0.3788
2018-09-25,0.7547
2018-09-26,0.3745
2018-09-27,-0.3731
2018-09-28,1.8727
2018-09-29,
2018-09-30,
2018-10-01,-0.5147
2018-10-02,-1.0347
2018-10-03,2.5392
2018-10-04,-0.5098
2018-10-05,-0.1464
2018-10-06,
2018-10-07,
2018-10-08,-0.0733
2018-10-09,0.7337
2018-10-10,-4.1515
2018-10-11,-1.0638
2018-10-12,1.3825
2018-10-13,
2018-10-14,
2018-10-15,0.6818
2018-10-16,1.2039
2018-10-17,0.4461
2018-10-18,-0.6662
2018-10-19,-0.2981
2018-10-20,
2018-10-21,
2018-10-22,0.1495
2018-10-23,-1.2687
2018-10-24,-1.5873
2018-10-25,0.0768
2018-10-26,-1.4582
2018-10-27,
2018-10-28,
2018-10-29,-1.1682
2018-10-30,2.6793
2018-10-31,2.3791
2018-11-01,-0.2249
2018-11-02,0.3757
2018-11-03,
2018-11-04,
2018-11-05,0.0
2018-11-06,0.8234
2018-11-07,0.9651
2018-11-08,5.2206
2018-11-09,0.6289
2018-11-10,
2018-11-11,
2018-11-12,-3.5417
2018-11-13,0.144
2018-11-14,1.0784
2018-11-15,-1.4936
2018-11-16,0.2166
2018-11-17,
2018-11-18,
2018-11-19,-1.6571
2018-11-20,-5.1282
2018-11-21,0.3089
2018-11-22,
2018-11-23,-0.2309
2018-11-24,
2018-11-25,
2018-11-26,3.5494
2018-11-27,-1.1177
2018-11-28,1.8839000000000001
2018-11-29,0.5917
2018-11-30,-1.4706000000000001
2018-12-01,
2018-12-02,
2018-12-03,2.1642
2018-12-04,-3.0679
2018-12-05,
2018-12-06,-3.0897
2018-12-07,-1.1663999999999999
2018-12-08,
2018-12-09,
2018-12-10,0.6294
2018-12-11,-1.0164
2018-12-12,2.4487
2018-12-13,-1.2336
2018-12-14,-2.7321999999999997
2018-12-15,
2018-12-16,
2018-12-17,-1.5249000000000001
2018-12-18,-0.8965
2018-12-19,-1.2336
2018-12-20,-3.6635999999999997
2018-12-21,-2.7658
2018-12-22,
2018-12-23,
2018-12-24,-1.6888999999999998
2018-12-25,
2018-12-26,2.7125
2018-12-27,0.1761
2018-12-28,0.703
2018-12-29,
2018-12-30,
2018-12-31,0.7853
2019-01-01,
2019-01-02,0.5195
2019-01-03,-1.292
2019-01-04,4.3629999999999995
2019-01-05,
2019-01-06,
2019-01-07,2.0067
2019-01-08,0.9836
2019-01-09,0.4058
2019-01-10,0.0
2019-01-11,0.8892
2019-01-12,
2019-01-13,
2019-01-14,-0.2404
2019-01-15,0.4819
2019-01-16,0.2398
2019-01-17,0.4785
2019-01-18,0.6349
2019-01-19,
2019-01-20,
2019-01-21,
2019-01-22,-1.4196
2019-01-23,-1.12
2019-01-24,1.6181
2019-01-25,1.9108
2019-01-26,
2019-01-27,
2019-01-28,-0.1563
2019-01-29,0.626
2019-01-30,-0.2333
2019-01-31,0.7794
2019-02-01,-0.5414
2019-02-02,
2019-02-03,
2019-02-04,1.0109
2019-02-05,1.0008
2019-02-06,-0.3811
2019-02-07,-1.9127999999999998
2019-02-08,-1.17
2019-02-09,
2019-02-10,
2019-02-11,-2.0521
2019-02-12,1.7728000000000002
2019-02-13,0.2375
2019-02-14,0.237
2019-02-15,1.8913
2019-02-16,
2019-02-17,
2019-02-18,
2019-02-19,0.6961
2019-02-20,0.9985
2019-02-21,-0.7605
2019-02-22,1.2261
2019-02-23,
2019-02-24,
2019-02-25,0.4542
2019-02-26,0.3768
2019-02-27,0.0
2019-02-28,-0.0751
2019-03-01,1.8782999999999999
2019-03-02,
2019-03-03,
2019-03-04,0.0
2019-03-05,-1.0324
2019-03-06,-0.4471
2019-03-07,-1.5718999999999999
2019-03-08,-0.7605
2019-03-09,
2019-03-10,
2019-03-11,1.8391
2019-03-12,-0.9782
2019-03-13,-0.7657
2019-03-14,-1.3889
2019-03-15,-0.313
2019-03-16,
2019-03-17,
2019-03-18,-0.0785
2019-03-19,-0.8641
2019-03-20,-0.0792
2019-03-21,1.9033
2019-03-22,-1.6341999999999999
2019-03-23,
2019-03-24,
2019-03-25,-0.3956
2019-03-26,-0.7149
2019-03-27,-0.88
2019-03-28,0.4843
2019-03-29,0.3213
2019-03-30,
2019-03-31,
2019-04-01,0.9608
2019-04-02,-1.0309
2019-04-03,0.5609
2019-04-04,0.239
2019-04-05,0.4769
2019-04-06,
2019-04-07,
2019-04-08,-0.0791
2019-04-09,0.0
2019-04-10,1.0293
2019-04-11,-0.9404
2019-04-12,0.8703
2019-04-13,
2019-04-14,
2019-04-15,-0.7843
2019-04-16,0.7905
2019-04-17,-0.3137
2019-04-18,-0.6294
2019-04-19,
2019-04-20,
2019-04-21,
2019-04-22,-0.8709
2019-04-23,0.639
2019-04-24,0.1587
2019-04-25,-1.2678
2019-04-26,0.8828
2019-04-27,
2019-04-28,
2019-04-29,-0.3978
2019-04-30,-0.2396
2019-05-01,-0.4003
2019-05-02,-0.5627
2019-05-03,0.485
2019-05-04,
2019-05-05,
2019-05-06,-2.0917
2019-05-07,-3.5333
2019-05-08,-1.1073
2019-05-09,0.4307
2019-05-10,3.1732
2019-05-11,
2019-05-12,
2019-05-13,-3.7406
2019-05-14,0.6045
2019-05-15,0.6867
2019-05-16,-0.4263
2019-05-17,-1.0274
2019-05-18,
2019-05-19,
2019-05-20,2.1626
2019-05-21,1.6935
2019-05-22,-0.1665
2019-05-23,0.0834
2019-05-24,0.5
2019-05-25,
2019-05-26,
2019-05-27,
2019-05-28,-0.5804
2019-05-29,-1.0008
2019-05-30,-0.8425
2019-05-31,-1.0195
2019-06-01,
2019-06-02,
2019-06-03,0.6009
2019-06-04,1.4505
2019-06-05,0.6728
2019-06-06,-0.3342
2019-06-07,1.1735
2019-06-08,
2019-06-09,
2019-06-10,0.4143
2019-06-11,0.0825
2019-06-12,-0.4946
2019-06-13,0.7457
2019-06-14,0.4112
2019-06-15,
2019-06-16,
2019-06-17,3.276
2019-06-18,4.6788
2019-06-19,3.9394
2019-06-20,1.6764000000000001
2019-06-21,-0.2151
2019-06-22,
2019-06-23,
2019-06-24,-1.3649
2019-06-25,-0.5098
2019-06-26,0.2928
2019-06-27,1.1679
2019-06-28,0.7215
2019-06-29,
2019-06-30,
2019-07-01,0.2149
2019-07-02,-0.5718
2019-07-03,-0.0719
2019-07-04,
2019-07-05,0.0719
2019-07-06,
2019-07-07,
2019-07-08,-1.4378
2019-07-09,-0.0729
2019-07-10,-0.073
2019-07-11,-0.3652
2019-07-12,0.6598
2019-07-13,
2019-07-14,
2019-07-15,0.1457
2019-07-16,0.9455
2019-07-17,-2.5216
2019-07-18,0.9608
2019-07-19,-1.0981
2019-07-20,
2019-07-21,
2019-07-22,0.5922
2019-07-23,0.5151
2019-07-24,1.2445
2019-07-25,-1.2292
2019-07-26,0.2928
2019-07-27,
2019-07-28,
2019-07-29,-0.365
2019-07-30,0.2198
2019-07-31,-1.6082
2019-08-01,-0.8915
2019-08-02,-0.2999
2019-08-03,
2019-08-04,
2019-08-05,-1.5789
2019-08-06,0.8403
2019-08-07,-0.6061
2019-08-08,1.8293
2019-08-09,5.3144
2019-08-10,
2019-08-11,
2019-08-12,2.3454
2019-08-13,0.4167
2019-08-14,-4.9101
2019-08-15,1.7455
2019-08-16,1.0722
2019-08-17,
2019-08-18,
2019-08-19,1.5558999999999998
2019-08-20,-0.4875
2019-08-21,1.1896
2019-08-22,0.0692
2019-08-23,-3.5936
2019-08-24,
2019-08-25,
2019-08-26,0.6452
2019-08-27,-0.8547
2019-08-28,1.5086
2019-08-29,0.4246
2019-08-30,-0.2114
2019-08-31,
2019-09-01,
2019-09-02,
2019-09-03,-1.6242999999999999
2019-09-04,1.9383
2019-09-05,0.9859
2019-09-06,1.1855
2019-09-07,
2019-09-08,
2019-09-09,1.654
2019-09-10,1.2881
2019-09-11,0.2022
2019-09-12,-0.3362
2019-09-13,0.5398
2019-09-14,
2019-09-15,
2019-09-16,-2.8188
2019-09-17,0.9669
2019-09-18,-0.1368
2019-09-19,-1.7123
2019-09-20,-0.2091
2019-09-21,
2019-09-22,
2019-09-23,0.4888
2019-09-24,-0.9034
2019-09-25,0.7714
2019-09-26,-0.9743
2019-09-27,-0.4216
2019-09-28,
2019-09-29,
2019-09-30,0.8821
2019-10-01,-0.3148
2019-10-02,-1.3333
2019-10-03,-0.6757
2019-10-04,1.0741
2019-10-05,
2019-10-06,
2019-10-07,-1.2398
2019-10-08,-5.3443
2019-10-09,1.2505
2019-10-10,0.8234
2019-10-11,2.1529
2019-10-12,
2019-10-13,
2019-10-14,0.2907
2019-10-15,-1.1594
2019-10-16,1.6862
2019-10-17,0.2884
2019-10-18,-0.8627
2019-10-19,
2019-10-20,
2019-10-21,1.5228000000000002
2019-10-22,1.3571
2019-10-23,0.3876
2019-10-24,-0.1404
2019-10-25,-0.1054
2019-10-26,
2019-10-27,
2019-10-28,0.6334
2019-10-29,0.2098
2019-10-30,-2.1633
2019-10-31,0.7133
2019-11-01,0.4249
2019-11-02,
2019-11-03,
2019-11-04,0.3526
2019-11-05,-0.2811
2019-11-06,-1.4799
2019-11-07,-1.3591
2019-11-08,-4.0609
2019-11-09,
2019-11-10,
2019-11-11,0.9826
2019-11-12,-0.3743
2019-11-13,0.0
2019-11-14,-0.8264
2019-11-15,0.9091
2019-11-16,
2019-11-17,
2019-11-18,-0.4505
2019-11-19,0.0754
2019-11-20,-0.9797
2019-11-21,-1.8265
2019-11-22,0.6202
2019-11-23,
2019-11-24,
2019-11-25,1.4638
2019-11-26,1.139
2019-11-27,0.4505
2019-11-28,
2019-11-29,-1.5695000000000001
2019-11-30,
2019-12-01,
2019-12-02,0.0
2019-12-03,-1.9742
2019-12-04,1.2393
2019-12-05,1.6067
2019-12-06,1.506
2019-12-07,
2019-12-08,
2019-12-09,0.0742
2019-12-10,-0.2965
2019-12-11,0.632
2019-12-12,3.6572
2019-12-13,-0.8553
2019-12-14,
2019-12-15,
2019-12-16,1.294
2019-12-17,0.4968
2019-12-18,1.5537
2019-12-19,-0.4868
2019-12-20,0.0
2019-12-21,
2019-12-22,
2019-12-23,0.0
2019-12-24,-0.1398
2019-12-25,
2019-12-26,1.6795
2019-12-27,-0.4129
2019-12-28,
2019-12-29,
2019-12-30,-0.0691
2019-12-31,0.3458
2020-01-01,
2020-01-02,2.0675
2020-01-03,0.0675
2020-01-04,
2020-01-05,
2020-01-06,-0.3374
2020-01-07,1.0833
2020-01-08,0.2679
2020-01-09,-1.0688
2020-01-10,-0.6077
2020-01-11,
2020-01-12,
2020-01-13,1.2227999999999999
2020-01-14,0.9732
2020-01-15,0.6314
2020-01-16,0.7266
2020-01-17,-0.1311
2020-01-18,
2020-01-19,
2020-01-20,
2020-01-21,-2.5606999999999998
2020-01-22,-0.3369
2020-01-23,-0.5409
2020-01-24,-2.4813
2020-01-25,
2020-01-26,
2020-01-27,-1.7079
2020-01-28,-1.2766
2020-01-29,-0.9339
2020-01-30,1.5954000000000002
2020-01-31,-0.2855
2020-02-01,
2020-02-02,
2020-02-03,0.3579
2020-02-04,0.9272
2020-02-05,1.7668
2020-02-06,2.3611
2020-02-07,-2.0353
2020-02-08,
2020-02-09,
2020-02-10,-2.4931
2020-02-11,2.8409
2020-02-12,2.2099
2020-02-13,0.0676
2020-02-14,1.1479
2020-02-15,
2020-02-16,
2020-02-17,
2020-02-18,-0.4005
2020-02-19,0.8713
2020-02-20,-0.4651
2020-02-21,-1.2684
2020-02-22,
2020-02-23,
2020-02-24,-5.1386
2020-02-25,-5.6664
2020-02-26,-3.8156
2020-02-27,-3.535
2020-02-28,1.3029
2020-02-29,
2020-03-01,
2020-03-02,1.7685
2020-03-03,-4.5024
2020-03-04,0.0827
2020-03-05,-6.3636
2020-03-06,-0.6178
2020-03-07,
2020-03-08,
2020-03-09,-6.8384
2020-03-10,6.3870000000000005
2020-03-11,-6.4195
2020-03-12,-8.9855
2020-03-13,12.6327
2020-03-14,
2020-03-15,
2020-03-16,-3.1103
2020-03-17,4.2802
2020-03-18,-14.5522
2020-03-19,1.7467000000000001
2020-03-20,-6.5451
2020-03-21,
2020-03-22,
2020-03-23,-6.5442
2020-03-24,6.2654
2020-03-25,-0.4624
2020-03-26,6.3879
2020-03-27,-8.0786
2020-03-28,
2020-03-29,
2020-03-30,5.2257
2020-03-31,1.4673
2020-04-01,-4.4494
2020-04-02,-4.8894
2020-04-03,0.8568
2020-04-04,
2020-04-05,
2020-04-06,8.9806
2020-04-07,0.2227
2020-04-08,1.5556
2020-04-09,6.0175
2020-04-10,
2020-04-11,
2020-04-12,
2020-04-13,-1.1352
2020-04-14,0.9395
2020-04-15,-5.6876999999999995
2020-04-16,-4.6053
2020-04-17,5.4023
2020-04-18,
2020-04-19,
2020-04-20,-1.6358000000000001
2020-04-21,-4.4346
2020-04-22,0.348
2020-04-23,1.9653
2020-04-24,1.9274
2020-04-25,
2020-04-26,
2020-04-27,6.7853
2020-04-28,3.2292
2020-04-29,9.0817
2020-04-30,-5.4579
2020-05-01,-5.0881
2020-05-02,
2020-05-03,
2020-05-04,2.1649
2020-05-05,-1.0091
2020-05-06,1.8349
2020-05-07,-0.6006
2020-05-08,13.2931
2020-05-09,
