date,HPE UN Equity
2019-03-25,-0.9156
2019-03-26,1.0561
2019-03-27,-0.3266
2019-03-28,0.0
2019-03-29,1.114
2019-03-30,
2019-03-31,
2019-04-01,3.046
2019-04-02,-0.5031
2019-04-03,0.1896
2019-04-04,1.388
2019-04-05,0.4978
2019-04-06,
2019-04-07,
2019-04-08,0.2477
2019-04-09,-1.4824
2019-04-10,2.0063
2019-04-11,0.0
2019-04-12,0.799
2019-04-13,
2019-04-14,
2019-04-15,0.5488
2019-04-16,0.6671
2019-04-17,-0.1807
2019-04-18,0.5432
2019-04-19,
2019-04-20,
2019-04-21,
2019-04-22,-0.4202
2019-04-23,-0.3617
2019-04-24,-1.5729
2019-04-25,-1.5979999999999999
2019-04-26,-1.4990999999999999
2019-04-27,
2019-04-28,
2019-04-29,-0.3805
2019-04-30,0.6365
2019-05-01,-0.1265
2019-05-02,-0.3167
2019-05-03,1.2071
2019-05-04,
2019-05-05,
2019-05-06,-1.6949
2019-05-07,-1.4687000000000001
2019-05-08,-0.5185
2019-05-09,-0.8469
2019-05-10,-2.8252
2019-05-11,
2019-05-12,
2019-05-13,-4.2596
2019-05-14,0.565
2019-05-15,1.264
2019-05-16,0.7628
2019-05-17,0.6194
2019-05-18,
2019-05-19,
2019-05-20,0.8892
2019-05-21,3.3898
2019-05-22,-3.541
2019-05-23,-2.6513
2019-05-24,0.4888
2019-05-25,
2019-05-26,
2019-05-27,
2019-05-28,-1.5288
2019-05-29,-0.2823
2019-05-30,0.6369
2019-05-31,-3.5162
2019-06-01,
2019-06-02,
2019-06-03,-0.2187
2019-06-04,3.214
2019-06-05,-0.2831
2019-06-06,-0.7097
2019-06-07,0.7148
2019-06-08,
2019-06-09,
2019-06-10,1.2065
2019-06-11,0.7889
2019-06-12,-0.8415
2019-06-13,1.4851
2019-06-14,-1.3937
2019-06-15,
2019-06-16,
2019-06-17,1.0601
2019-06-18,2.028
2019-06-19,0.8225
2019-06-20,1.9714
2019-06-21,-0.4
2019-06-22,
2019-06-23,
2019-06-24,0.4685
2019-06-25,-1.6656
2019-06-26,1.355
2019-06-27,0.0668
2019-06-28,-0.1336
2019-06-29,
2019-06-30,
2019-07-01,1.2709
2019-07-02,-0.3963
2019-07-03,1.3926
2019-07-04,
2019-07-05,-0.7848
2019-07-06,
2019-07-07,
2019-07-08,-0.9229
2019-07-09,-1.0645
2019-07-10,-0.6725
2019-07-11,-1.151
2019-07-12,2.1233
2019-07-13,
2019-07-14,
2019-07-15,0.3353
2019-07-16,-1.0027
2019-07-17,-0.8103
2019-07-18,0.4084
2019-07-19,0.6102
2019-07-20,
2019-07-21,
2019-07-22,-3.6388
2019-07-23,2.1678
2019-07-24,0.8898
2019-07-25,-1.5604
2019-07-26,0.827
2019-07-27,
2019-07-28,
2019-07-29,0.2051
2019-07-30,-0.3411
2019-07-31,-1.6427
2019-08-01,-1.6006
2019-08-02,-6.1528
2019-08-03,
2019-08-04,
2019-08-05,-2.7882
2019-08-06,1.3178
2019-08-07,-0.0765
2019-08-08,3.7519
2019-08-09,-1.1808
2019-08-10,
2019-08-11,
2019-08-12,-2.3152
2019-08-13,2.4465
2019-08-14,-4.0299
2019-08-15,-1.3997
2019-08-16,0.9464
2019-08-17,
2019-08-18,
2019-08-19,2.4219
2019-08-20,-1.2967
2019-08-21,1.0046
2019-08-22,1.3772
2019-08-23,-3.7736
2019-08-24,
2019-08-25,
2019-08-26,1.4902
2019-08-27,-0.0773
2019-08-28,3.4029
2019-08-29,2.3186
2019-08-30,1.0234
2019-08-31,
2019-09-01,
2019-09-02,
2019-09-03,-2.3878
2019-09-04,1.9274
2019-09-05,4.7273
2019-09-06,1.1806
2019-09-07,
2019-09-08,
2019-09-09,2.6081
2019-09-10,1.689
2019-09-11,1.8555000000000001
2019-09-12,-0.0651
2019-09-13,-0.2604
2019-09-14,
2019-09-15,
2019-09-16,-1.3054999999999999
2019-09-17,-0.8598
2019-09-18,-1.6678
2019-09-19,0.7463
2019-09-20,-2.8283
2019-09-21,
2019-09-22,
2019-09-23,-0.2079
2019-09-24,-1.0417
2019-09-25,2.386
2019-09-26,0.2742
2019-09-27,2.529
2019-09-28,
2019-09-29,
2019-09-30,1.1333
2019-10-01,-3.4278
2019-10-02,-1.4334
2019-10-03,0.4155
2019-10-04,-0.6897
2019-10-05,
2019-10-06,
2019-10-07,-0.3472
2019-10-08,-3.4843
2019-10-09,1.5884
2019-10-10,0.2843
2019-10-11,1.7008999999999999
2019-10-12,
2019-10-13,
2019-10-14,4.1812
2019-10-15,1.2709
2019-10-16,-0.3303
2019-10-17,0.7952
2019-10-18,0.9204
2019-10-19,
2019-10-20,
2019-10-21,4.0391
2019-10-22,-0.1252
2019-10-23,0.4389
2019-10-24,-0.8115
2019-10-25,1.6992
2019-10-26,
2019-10-27,
2019-10-28,1.6707999999999998
2019-10-29,0.1826
2019-10-30,-0.9113
2019-10-31,0.6131
2019-11-01,0.5484
2019-11-02,
2019-11-03,
2019-11-04,0.9091
2019-11-05,1.0811
2019-11-06,0.6536
2019-11-07,1.4168
2019-11-08,1.4552
2019-11-09,
2019-11-10,
2019-11-11,0.1721
2019-11-12,-0.6873
2019-11-13,-0.6344
2019-11-14,-1.1608
2019-11-15,1.1743999999999999
2019-11-16,
2019-11-17,
2019-11-18,0.2902
2019-11-19,0.9259
2019-11-20,-1.8349
2019-11-21,-0.2336
2019-11-22,0.2342
2019-11-23,
2019-11-24,
2019-11-25,1.9276
2019-11-26,-8.4814
2019-11-27,-0.1879
2019-11-28,
2019-11-29,-0.6901
2019-11-30,
2019-12-01,
2019-12-02,-0.4422
2019-12-03,-0.9518
2019-12-04,0.8328
2019-12-05,1.2071
2019-12-06,-0.1255
2019-12-07,
2019-12-08,
2019-12-09,-0.1257
2019-12-10,0.4405
2019-12-11,0.1894
2019-12-12,3.3396
2019-12-13,-2.2561
2019-12-14,
2019-12-15,
2019-12-16,0.3119
2019-12-17,-1.4925
2019-12-18,0.4419
2019-12-19,-1.0685
2019-12-20,-1.0165
2019-12-21,
2019-12-22,
2019-12-23,1.6688
2019-12-24,0.5051
2019-12-25,
2019-12-26,0.2513
2019-12-27,-0.3759
2019-12-28,
2019-12-29,
2019-12-30,-0.7547
2019-12-31,0.507
2020-01-01,
2020-01-02,1.9546000000000001
2020-01-03,-2.4737
2020-01-04,
2020-01-05,
2020-01-06,-0.3171
2020-01-07,-0.5089
2020-01-08,0.7673
2020-01-09,-0.5711
2020-01-10,-1.2763
2020-01-11,
2020-01-12,
2020-01-13,0.5171
2020-01-14,-0.0643
2020-01-15,-0.3218
2020-01-16,1.8075999999999999
2020-01-17,-4.2486
2020-01-18,
2020-01-19,
2020-01-20,
2020-01-21,-1.3245
2020-01-22,0.8725
2020-01-23,0.8649
2020-01-24,-2.6385
2020-01-25,
2020-01-26,
2020-01-27,-1.626
2020-01-28,0.6887
2020-01-29,-1.3679999999999999
2020-01-30,0.0
2020-01-31,-3.3981
2020-02-01,
2020-02-02,
2020-02-03,1.5074999999999998
2020-02-04,1.9802
2020-02-05,3.2594
2020-02-06,0.2015
2020-02-07,-1.2064
2020-02-08,
2020-02-09,
2020-02-10,0.2035
2020-02-11,0.677
2020-02-12,1.076
2020-02-13,-2.1955999999999998
2020-02-14,-1.7687
2020-02-15,
2020-02-16,
2020-02-17,
2020-02-18,-0.4155
2020-02-19,0.6259
2020-02-20,0.0
2020-02-21,-2.0041
2020-02-22,
2020-02-23,
2020-02-24,-3.3145
2020-02-25,-2.7717
2020-02-26,-2.1755
2020-02-27,-3.5276
2020-02-28,1.6693
2020-02-29,
2020-03-01,
2020-03-02,0.7819
2020-03-03,-2.3274
2020-03-04,-2.6211
2020-03-05,-3.8336
2020-03-06,1.6964000000000001
2020-03-07,
2020-03-08,
2020-03-09,-7.0892
2020-03-10,4.4883
2020-03-11,-8.2465
2020-03-12,-13.7181
2020-03-13,8.114
2020-03-14,
2020-03-15,
2020-03-16,-15.3144
2020-03-17,-0.9581
2020-03-18,3.1439
2020-03-19,6.7995
2020-03-20,-5.2689
2020-03-21,
2020-03-22,
2020-03-23,-9.27
2020-03-24,14.1762
2020-03-25,5.0336
2020-03-26,12.1406
2020-03-27,-6.7426
2020-03-28,
2020-03-29,
2020-03-30,2.3422
2020-03-31,-3.3830999999999998
2020-04-01,-1.3388
2020-04-02,-2.0877
2020-04-03,-0.8529
2020-04-04,
2020-04-05,
2020-04-06,5.6989
2020-04-07,-1.7294
2020-04-08,5.9006
2020-04-09,2.9326
2020-04-10,
2020-04-11,
2020-04-12,
2020-04-13,-1.6143999999999998
2020-04-14,0.0
2020-04-15,-8.1081
2020-04-16,-2.1008
2020-04-17,4.1845
2020-04-18,
2020-04-19,
2020-04-20,-3.6045
2020-04-21,-3.312
2020-04-22,-0.221
2020-04-23,2.6578
2020-04-24,2.8047
2020-04-25,
2020-04-26,
2020-04-27,1.3641
2020-04-28,1.4493
2020-04-29,5.2041
2020-04-30,-2.4248
2020-05-01,-5.7654
2020-05-02,
2020-05-03,
2020-05-04,-1.0549
2020-05-05,0.3198
2020-05-06,-0.6376
2020-05-07,2.4599
2020-05-08,6.9937000000000005
2020-05-09,
2020-05-10,
2020-05-11,-5.0732
2020-05-12,-2.5694
2020-05-13,-4.2194
2020-05-14,0.9912
2020-05-15,-0.6543
2020-05-16,
2020-05-17,
2020-05-18,9.6597
2020-05-19,0.5005
2020-05-20,2.3904
2020-05-21,0.7782
2020-05-22,-11.4865
2020-05-23,
2020-05-24,
2020-05-25,
2020-05-26,2.7263
2020-05-27,3.6093
2020-05-28,-1.7418
2020-05-29,1.2513
2020-05-30,
2020-05-31,
2020-06-01,0.5149
2020-06-02,1.9466999999999999
2020-06-03,3.9196
2020-06-04,1.354
2020-06-05,6.0115
2020-06-06,
2020-06-07,
2020-06-08,4.3204
2020-06-09,-3.8827
2020-06-10,-2.9038
2020-06-11,-8.8785
2020-06-12,4.1026
2020-06-13,
2020-06-14,
2020-06-15,0.5911
2020-06-16,1.9588999999999999
2020-06-17,-3.5543
2020-06-18,0.996
2020-06-19,-3.1558
2020-06-20,
2020-06-21,
2020-06-22,-1.1202
2020-06-23,-0.4119
2020-06-24,-4.1365
2020-06-25,2.1575
2020-06-26,0.3168
2020-06-27,
2020-06-28,
2020-06-29,0.8421
2020-06-30,1.5657999999999999
2020-07-01,-3.186
2020-07-02,-0.1062
2020-07-03,
2020-07-04,
2020-07-05,
2020-07-06,1.9129
2020-07-07,-5.4223
2020-07-08,1.5436
2020-07-09,-2.4973
2020-07-10,3.118
2020-07-11,
2020-07-12,
2020-07-13,1.9438
2020-07-14,0.7415
2020-07-15,1.367
2020-07-16,0.8299
2020-07-17,-0.5144
2020-07-18,
2020-07-19,
2020-07-20,-1.241
2020-07-21,1.1518
2020-07-22,0.9317
2020-07-23,0.7179
2020-07-24,-2.0367
2020-07-25,
2020-07-26,
2020-07-27,1.3514
2020-07-28,-2.7692
2020-07-29,2.4262
2020-07-30,-0.9269
2020-07-31,2.5987999999999998
2020-08-01,
2020-08-02,
2020-08-03,0.2026
2020-08-04,0.7078
2020-08-05,0.0
2020-08-06,1.506
2020-08-07,-0.1978
2020-08-08,
2020-08-09,
2020-08-10,1.1893
2020-08-11,-0.4897
2020-08-12,-0.1969
2020-08-13,-5.2268
2020-08-14,0.6243
2020-08-15,
2020-08-16,
2020-08-17,-2.1717
2020-08-18,-0.1057
2020-08-19,-0.3175
2020-08-20,-1.6985000000000001
2020-08-21,0.7559
2020-08-22,
2020-08-23,
2020-08-24,3.1083
2020-08-25,-3.0146
2020-08-26,3.6442
2020-08-27,-1.0341
2020-08-28,2.7168
2020-08-29,
2020-08-30,
2020-08-31,-1.6277
2020-09-01,-2.0683
2020-09-02,3.8015
2020-09-03,-3.1536
2020-09-04,0.7353
2020-09-05,
2020-09-06,
2020-09-07,
2020-09-08,-0.4171
2020-09-09,0.3181
2020-09-10,-2.537
2020-09-11,0.2169
2020-09-12,
2020-09-13,
2020-09-14,1.4069
2020-09-15,-0.9605
2020-09-16,2.0474
2020-09-17,1.6895
2020-09-18,-1.3498999999999999
2020-09-19,
2020-09-20,
2020-09-21,-2.8421
2020-09-22,0.8667
2020-09-23,-2.5779
2020-09-24,0.6615
2020-09-25,-0.2191
2020-09-26,
2020-09-27,
2020-09-28,4.0615
2020-09-29,-1.0549
2020-09-30,-0.1066
2020-10-01,-1.4941
2020-10-02,2.0585
2020-10-03,
2020-10-04,
2020-10-05,3.7155
2020-10-06,-2.1494
2020-10-07,2.1967
2020-10-08,2.2518000000000002
2020-10-09,-1.8018
2020-10-10,
2020-10-11,
2020-10-12,1.2232
2020-10-13,-1.5106000000000002
2020-10-14,-0.2045
2020-10-15,1.2295
2020-10-16,-4.0486
2020-10-17,
2020-10-18,
2020-10-19,-1.3713
2020-10-20,-0.107
2020-10-21,-0.2141
2020-10-22,1.5021
2020-10-23,0.2114
2020-10-24,
2020-10-25,
2020-10-26,-4.4304
2020-10-27,-2.8698
2020-10-28,-4.8864
2020-10-29,1.9116
2020-10-30,1.2896
2020-10-31,
2020-11-01,
2020-11-02,3.125
2020-11-03,4.6016
2020-11-04,-5.3648
2020-11-05,5.2154
2020-11-06,-0.9698
2020-11-07,
2020-11-08,
2020-11-09,5.876
2020-11-10,1.8498999999999999
2020-11-11,0.4036
2020-11-12,-2.8141
2020-11-13,4.8604
2020-11-14,
2020-11-15,
2020-11-16,4.8323
2020-11-17,-1.4111
2020-11-18,0.1908
2020-11-19,-0.0952
2020-11-20,-0.1907
2020-11-21,
2020-11-22,
2020-11-23,5.7307
2020-11-24,4.1554
2020-11-25,-2.5152
2020-11-26,
2020-11-27,-0.1779
2020-11-28,
2020-11-29,
2020-11-30,-1.6042999999999998
2020-12-01,1.4493
2020-12-02,2.8571
2020-12-03,0.7813
2020-12-04,6.2877
2020-12-05,
2020-12-06,
2020-12-07,-2.107
2020-12-08,1.1589
2020-12-09,0.2479
2020-12-10,-0.0824
2020-12-11,-1.0726
2020-12-12,
2020-12-13,
2020-12-14,-1.0008
2020-12-15,2.5274
2020-12-16,-0.0822
2020-12-17,0.1645
2020-12-18,-0.4926
2020-12-19,
2020-12-20,
2020-12-21,-3.7129
2020-12-22,-0.5141
2020-12-23,1.2059
2020-12-24,0.0851
2020-12-25,
2020-12-26,
2020-12-27,
2020-12-28,0.2551
2020-12-29,-1.0178
2020-12-30,0.0857
2020-12-31,1.4555
2021-01-01,
2021-01-02,
2021-01-03,
2021-01-04,-2.3629
2021-01-05,1.815
2021-01-06,2.2071
2021-01-07,-0.5814
2021-01-08,-0.7519
2021-01-09,
2021-01-10,
2021-01-11,0.7576
2021-01-12,1.4202
2021-01-13,0.2471
2021-01-14,2.5472
2021-01-15,0.4808
2021-01-16,
2021-01-17,
2021-01-18,
2021-01-19,-1.8340999999999998
2021-01-20,0.2437
2021-01-21,-0.6483
2021-01-22,-0.9788
2021-01-23,
2021-01-24,
2021-01-25,1.318
2021-01-26,-0.6504
