date,TDC UN Equity
2009-08-28,0.595
2009-08-29,
2009-08-30,
2009-08-31,-0.4436
2009-09-01,-4.7531
2009-09-02,0.1559
2009-09-03,-0.506
2009-09-04,2.4648
2009-09-05,
2009-09-06,
2009-09-07,
2009-09-08,-2.6728
2009-09-09,0.2746
2009-09-10,3.2473
2009-09-11,-0.7958
2009-09-12,
2009-09-13,
2009-09-14,0.0764
2009-09-15,-2.0611
2009-09-16,3.2736
2009-09-17,0.8302
2009-09-18,-1.2725
2009-09-19,
2009-09-20,
2009-09-21,-0.3412
2009-09-22,0.5325
2009-09-23,4.3133
2009-09-24,0.5803
2009-09-25,-0.577
2009-09-26,
2009-09-27,
2009-09-28,1.197
2009-09-29,-0.4659
2009-09-30,-0.9003
2009-10-01,-3.5974
2009-10-02,-0.6785
2009-10-03,
2009-10-04,
2009-10-05,1.7837
2009-10-06,1.8643
2009-10-07,1.0615
2009-10-08,-1.8109
2009-10-09,1.1804000000000001
2009-10-10,
2009-10-11,
2009-10-12,0.5468
2009-10-13,0.5076
2009-10-14,2.8499
2009-10-15,0.6664
2009-10-16,-0.3484
2009-10-17,
2009-10-18,
2009-10-19,1.2238
2009-10-20,-2.418
2009-10-21,0.0708
2009-10-22,2.0516
2009-10-23,-1.8024
2009-10-24,
2009-10-25,
2009-10-26,2.4356
2009-10-27,-1.7229
2009-10-28,-1.087
2009-10-29,3.084
2009-10-30,-4.1265
2009-10-31,
2009-11-01,
2009-11-02,1.901
2009-11-03,0.8448
2009-11-04,1.3264
2009-11-05,-1.4468
2009-11-06,0.035
2009-11-07,
2009-11-08,
2009-11-09,4.9616
2009-11-10,0.7989
2009-11-11,-0.3303
2009-11-12,-0.3976
2009-11-13,0.3992
2009-11-14,
2009-11-15,
2009-11-16,0.8615
2009-11-17,-1.2484
2009-11-18,-0.3327
2009-11-19,-1.7023000000000001
2009-11-20,-0.0679
2009-11-21,
2009-11-22,
2009-11-23,2.2426
2009-11-24,-1.1299
2009-11-25,-0.437
2009-11-26,
2009-11-27,-2.6671
2009-11-28,
2009-11-29,
2009-11-30,1.6301999999999999
2009-12-01,4.7099
2009-12-02,-0.6845
2009-12-03,-1.0174
2009-12-04,1.3263
2009-12-05,
2009-12-06,
2009-12-07,-0.7526
2009-12-08,-2.6706
2009-12-09,1.3211
2009-12-10,4.5135
2009-12-11,-1.5995
2009-12-12,
2009-12-13,
2009-12-14,0.5527
2009-12-15,0.388
2009-12-16,3.3172
2009-12-17,-1.3716
2009-12-18,-1.359
2009-12-19,
2009-12-20,
2009-12-21,-1.6341
2009-12-22,0.1629
2009-12-23,1.6585
2009-12-24,1.2476
2009-12-25,
2009-12-26,
2009-12-27,
2009-12-28,-1.7378
2009-12-29,-0.1608
2009-12-30,0.4509
2009-12-31,0.7695
2010-01-01,
2010-01-02,
2010-01-03,
2010-01-04,-1.7816999999999998
2010-01-05,0.3887
2010-01-06,-1.0971
2010-01-07,-1.1419
2010-01-08,1.6172
2010-01-09,
2010-01-10,
2010-01-11,0.812
2010-01-12,-2.1585
2010-01-13,-0.3293
2010-01-14,0.3634
2010-01-15,-0.9875
2010-01-16,
2010-01-17,
2010-01-18,
2010-01-19,-0.266
2010-01-20,0.6
2010-01-21,-1.5905
2010-01-22,-3.468
2010-01-23,
2010-01-24,
2010-01-25,-2.5811
2010-01-26,1.7544
2010-01-27,0.563
2010-01-28,-1.4346
2010-01-29,-0.71
2010-01-30,
2010-01-31,
2010-02-01,0.6435
2010-02-02,2.3446
2010-02-03,-0.1041
2010-02-04,-3.4051
2010-02-05,-0.5036
2010-02-06,
2010-02-07,
2010-02-08,1.2654
2010-02-09,0.8568
2010-02-10,1.2743
2010-02-11,-0.9088
2010-02-12,1.3051
2010-02-13,
2010-02-14,
2010-02-15,
2010-02-16,2.6462
2010-02-17,0.3392
2010-02-18,1.5213
2010-02-19,-0.6327
2010-02-20,
2010-02-21,
2010-02-22,-1.2399
2010-02-23,0.4411
2010-02-24,1.7229999999999999
2010-02-25,0.3653
2010-02-26,0.8934
2010-02-27,
2010-02-28,
2010-03-01,1.3775
2010-03-02,-1.3911
2010-03-03,-1.9685000000000001
2010-03-04,1.9076
2010-03-05,0.1642
2010-03-06,
2010-03-07,
2010-03-08,-0.9508
2010-03-09,0.4634
2010-03-10,-1.944
2010-03-11,0.3024
2010-03-12,-0.5695
2010-03-13,
2010-03-14,
2010-03-15,-0.0337
2010-03-16,-2.1571
2010-03-17,-0.1722
2010-03-18,0.6901
2010-03-19,-0.8225
2010-03-20,
2010-03-21,
2010-03-22,1.1403
2010-03-23,0.4441
2010-03-24,-1.9727999999999999
2010-03-25,-2.0125
2010-03-26,2.5496
2010-03-27,
2010-03-28,
2010-03-29,0.7597
2010-03-30,-0.0685
2010-03-31,-0.9259
2010-04-01,1.4884
2010-04-02,
2010-04-03,
2010-04-04,
2010-04-05,-0.0682
2010-04-06,-0.1024
2010-04-07,-2.1182
2010-04-08,-0.9773
2010-04-09,-0.423
2010-04-10,
2010-04-11,
2010-04-12,1.3451
2010-04-13,0.2445
2010-04-14,2.439
2010-04-15,3.7075
2010-04-16,-1.7711000000000001
2010-04-17,
2010-04-18,
2010-04-19,0.9349
2010-04-20,0.43
2010-04-21,0.8235
2010-04-22,-0.0653
2010-04-23,0.0327
2010-04-24,
2010-04-25,
2010-04-26,0.7516
2010-04-27,-2.7895
2010-04-28,0.1668
2010-04-29,-0.5996
2010-04-30,-2.5804
2010-05-01,
2010-05-02,
2010-05-03,1.6168
2010-05-04,-2.2681
2010-05-05,1.4548
2010-05-06,3.0727
2010-05-07,-2.5836
2010-05-08,
2010-05-09,
2010-05-10,5.0323
2010-05-11,-1.2625
2010-05-12,3.3443
2010-05-13,4.3147
2010-05-14,-1.764
2010-05-15,
2010-05-16,
2010-05-17,-1.517
2010-05-18,0.5344
2010-05-19,-0.0313
2010-05-20,-3.1592000000000002
2010-05-21,0.8398
2010-05-22,
2010-05-23,
2010-05-24,-0.2242
2010-05-25,-0.6742
2010-05-26,-0.6464
2010-05-27,4.0989
2010-05-28,-0.1875
2010-05-29,
2010-05-30,
2010-05-31,
2010-06-01,-0.4696
2010-06-02,1.4155
2010-06-03,1.861
2010-06-04,-3.8672
2010-06-05,
2010-06-06,
2010-06-07,-2.9458
2010-06-08,0.8486
2010-06-09,-0.0324
2010-06-10,5.1149000000000004
2010-06-11,0.2464
2010-06-12,
2010-06-13,
2010-06-14,1.321
2010-06-15,2.3954
2010-06-16,-0.4442
2010-06-17,0.9221
2010-06-18,0.1474
2010-06-19,
2010-06-20,
2010-06-21,-0.9417
2010-06-22,-0.6833
2010-06-23,1.2264
2010-06-24,-2.3641
2010-06-25,-0.454
2010-06-26,
2010-06-27,
2010-06-28,-0.5169
2010-06-29,-4.401
2010-06-30,-2.5575
2010-07-01,-1.0827
2010-07-02,-0.995
2010-07-03,
2010-07-04,
2010-07-05,
2010-07-06,-0.7705
2010-07-07,3.7137000000000002
2010-07-08,1.3997
2010-07-09,0.0
2010-07-10,
2010-07-11,
2010-07-12,-0.4815
2010-07-13,1.2903
2010-07-14,1.7197
2010-07-15,0.407
2010-07-16,-2.2139
2010-07-17,
2010-07-18,
2010-07-19,1.0523
2010-07-20,1.2307
2010-07-21,-1.2781
2010-07-22,1.863
2010-07-23,2.1699
2010-07-24,
2010-07-25,
2010-07-26,1.8811
2010-07-27,-0.9232
2010-07-28,-2.1641
2010-07-29,-1.3518
2010-07-30,-0.9654
2010-07-31,
2010-08-01,
2010-08-02,4.5912
2010-08-03,0.5111
2010-08-04,2.1238
2010-08-05,-4.2765
2010-08-06,-1.0404
2010-08-07,
2010-08-08,
2010-08-09,-2.2263
2010-08-10,-0.3795
2010-08-11,-3.2698
2010-08-12,-1.6080999999999999
2010-08-13,-0.6004
2010-08-14,
2010-08-15,
2010-08-16,0.4362
2010-08-17,1.4701
2010-08-18,0.5927
2010-08-19,-0.3928
2010-08-20,0.1972
2010-08-21,
2010-08-22,
2010-08-23,-0.7543
2010-08-24,-0.9914
2010-08-25,-0.968
2010-08-26,5.7971
2010-08-27,3.4087
2010-08-28,
2010-08-29,
2010-08-30,-1.9409
2010-08-31,2.8589
2010-09-01,3.0849
2010-09-02,1.1852
2010-09-03,1.6691
2010-09-04,
2010-09-05,
2010-09-06,
2010-09-07,-4.6947
2010-09-08,3.2034
2010-09-09,1.142
2010-09-10,0.5501
2010-09-11,
2010-09-12,
2010-09-13,1.1229
2010-09-14,-2.9613
2010-09-15,1.2617
2010-09-16,0.4926
2010-09-17,-0.6344
2010-09-18,
2010-09-19,
2010-09-20,7.516
2010-09-21,0.9177
2010-09-22,-1.4977
2010-09-23,0.353
2010-09-24,4.3561
2010-09-25,
2010-09-26,
2010-09-27,-1.8667
2010-09-28,2.5892
2010-09-29,0.3348
2010-09-30,-1.0267
2010-10-01,1.3485
2010-10-02,
2010-10-03,
2010-10-04,-0.9212
2010-10-05,2.531
2010-10-06,-5.6927
2010-10-07,0.0267
2010-10-08,1.7088999999999999
2010-10-09,
2010-10-10,
2010-10-11,-0.6301
2010-10-12,0.3699
2010-10-13,1.2372
2010-10-14,-0.338
2010-10-15,0.7305
2010-10-16,
2010-10-17,
2010-10-18,-0.9324
2010-10-19,-2.4575
2010-10-20,1.3133
2010-10-21,1.7725
2010-10-22,-0.3119
2010-10-23,
2010-10-24,
2010-10-25,0.8083
2010-10-26,-0.6984
2010-10-27,1.8234
2010-10-28,-0.0512
2010-10-29,0.7423
2010-10-30,
2010-10-31,
2010-11-01,2.0071
2010-11-02,1.7684
2010-11-03,-1.5419
2010-11-04,0.4474
2010-11-05,1.5343
2010-11-06,
2010-11-07,
2010-11-08,-0.7068
2010-11-09,0.0491
2010-11-10,0.6869
2010-11-11,0.0487
2010-11-12,-2.0945
2010-11-13,
2010-11-14,
2010-11-15,-0.2985
2010-11-16,-2.8942
2010-11-17,-0.1542
2010-11-18,2.8049
2010-11-19,0.3755
2010-11-20,
2010-11-21,
2010-11-22,2.6933
2010-11-23,-1.6756
2010-11-24,1.63
2010-11-25,
2010-11-26,-0.3645
2010-11-27,
2010-11-28,
2010-11-29,0.3415
2010-11-30,-0.1215
2010-12-01,1.5819
2010-12-02,-1.126
2010-12-03,0.6785
2010-12-04,
2010-12-05,
2010-12-06,0.722
2010-12-07,-0.2151
2010-12-08,0.2155
2010-12-09,0.3106
2010-12-10,2.525
2010-12-11,
2010-12-12,
2010-12-13,-1.4173
2010-12-14,0.0471
2010-12-15,0.8716
2010-12-16,0.0934
2010-12-17,1.4932
2010-12-18,
2010-12-19,
2010-12-20,-1.0115
2010-12-21,0.0
2010-12-22,-2.2294
2010-12-23,-0.4988
2010-12-24,
2010-12-25,
2010-12-26,
2010-12-27,-0.382
2010-12-28,-0.1917
2010-12-29,-0.072
2010-12-30,0.0721
2010-12-31,-1.1764999999999999
2011-01-01,
2011-01-02,
2011-01-03,3.45
2011-01-04,-1.3620999999999999
2011-01-05,1.6905000000000001
2011-01-06,1.7092
2011-01-07,1.6343999999999999
2011-01-08,
2011-01-09,
2011-01-10,0.6116
2011-01-11,2.3413
2011-01-12,0.4399
2011-01-13,-0.7884
2011-01-14,1.6556
2011-01-15,
2011-01-16,
2011-01-17,
2011-01-18,-0.0217
2011-01-19,-0.0652
2011-01-20,-1.2606
2011-01-21,-1.1446
2011-01-22,
2011-01-23,
2011-01-24,1.9817
2011-01-25,-4.7598
2011-01-26,1.6277
2011-01-27,-0.9926
2011-01-28,-2.3012
2011-01-29,
2011-01-30,
2011-01-31,0.2565
2011-02-01,1.9539
2011-02-02,1.1636
2011-02-03,-0.7668
2011-02-04,2.2955
2011-02-05,
2011-02-06,
2011-02-07,1.533
2011-02-08,-0.4376
2011-02-09,-1.3187
2011-02-10,5.7905999999999995
2011-02-11,3.0947
2011-02-12,
