date,1654539D UN Equity
2007-03-05,-3.8022
2007-03-06,1.9276
2007-03-07,0.4585
2007-03-08,3.3596
2007-03-09,1.4302000000000001
2007-03-10,
2007-03-11,
2007-03-12,-1.0621
2007-03-13,-0.4997
2007-03-14,-0.1674
2007-03-15,0.2236
2007-03-16,-0.0558
2007-03-17,
2007-03-18,
2007-03-19,-0.0186
2007-03-20,1.4698
2007-03-21,1.2468
2007-03-22,-0.2173
2007-03-23,0.0181
2007-03-24,
2007-03-25,
2007-03-26,0.5807
2007-03-27,0.0902
2007-03-28,0.5227
2007-03-29,0.7172
2007-03-30,0.3205
2007-03-31,
2007-04-01,
2007-04-02,-0.1597
2007-04-03,1.0132
2007-04-04,-0.5279
2007-04-05,-0.0531
2007-04-06,
2007-04-07,
2007-04-08,
2007-04-09,-0.8673
2007-04-10,-0.1785
2007-04-11,0.0894
2007-04-12,1.1437
2007-04-13,0.8127
2007-04-14,
2007-04-15,
2007-04-16,0.5783
2007-04-17,0.0174
2007-04-18,0.2613
2007-04-19,0.8862
2007-04-20,0.7406
2007-04-21,
2007-04-22,
2007-04-23,-1.2481
2007-04-24,-0.831
2007-04-25,0.4714
2007-04-26,4.1877
2007-04-27,1.7010999999999998
2007-04-28,
2007-04-29,
2007-04-30,-1.5415
2007-05-01,0.05
2007-05-02,0.1165
2007-05-03,1.6129
2007-05-04,2.831
2007-05-05,
2007-05-06,
2007-05-07,0.0955
2007-05-08,1.4466999999999999
2007-05-09,0.1724
2007-05-10,-0.485
2007-05-11,0.11
2007-05-12,
2007-05-13,
2007-05-14,0.8951
2007-05-15,0.1712
2007-05-16,0.0466
2007-05-17,1.0405
2007-05-18,-0.0615
2007-05-19,
2007-05-20,
2007-05-21,-0.2768
2007-05-22,0.0925
2007-05-23,-1.4022000000000001
2007-05-24,-0.922
2007-05-25,0.9937
2007-05-26,
2007-05-27,
2007-05-28,
2007-05-29,0.9371
2007-05-30,0.5261
2007-05-31,-1.0928
2007-06-01,-0.4824
2007-06-02,
2007-06-03,
2007-06-04,-0.2033
2007-06-05,-0.3917
2007-06-06,-0.118
2007-06-07,-2.4495
2007-06-08,0.9131
2007-06-09,
2007-06-10,
2007-06-11,0.7271
2007-06-12,-1.2511999999999999
2007-06-13,0.8285
2007-06-14,1.9172
2007-06-15,0.079
2007-06-16,
2007-06-17,
2007-06-18,0.5844
2007-06-19,0.1413
2007-06-20,-0.5645
2007-06-21,0.8674
2007-06-22,-1.0163
2007-06-23,
2007-06-24,
2007-06-25,-0.537
2007-06-26,-1.0005
2007-06-27,0.7058
2007-06-28,1.7999
2007-06-29,-0.8449
2007-06-30,
2007-07-01,
2007-07-02,1.1204
2007-07-03,-0.1717
2007-07-04,
2007-07-05,0.0469
2007-07-06,-0.1563
2007-07-07,
2007-07-08,
2007-07-09,-0.9077
2007-07-10,-2.6848
2007-07-11,0.4382
2007-07-12,1.6481
2007-07-13,1.5577999999999999
2007-07-14,
2007-07-15,
2007-07-16,0.1409
2007-07-17,0.0313
2007-07-18,-0.9844
2007-07-19,0.284
2007-07-20,-1.5106000000000002
2007-07-21,
2007-07-22,
2007-07-23,0.8628
2007-07-24,-2.186
2007-07-25,0.2753
2007-07-26,-3.8437
2007-07-27,2.3682
2007-07-28,
2007-07-29,
2007-07-30,2.6579
2007-07-31,-1.2466
2007-08-01,2.8322000000000003
2007-08-02,-2.4237
2007-08-03,-4.6452
2007-08-04,
2007-08-05,
2007-08-06,-1.8268
2007-08-07,3.2047
2007-08-08,0.3673
2007-08-09,-4.7738
2007-08-10,3.1092
2007-08-11,
2007-08-12,
2007-08-13,2.4903
2007-08-14,-2.4298
2007-08-15,-1.6941000000000002
2007-08-16,2.7744
2007-08-17,1.8444
2007-08-18,
2007-08-19,
2007-08-20,-1.0537
2007-08-21,-0.6323
2007-08-22,0.2177
2007-08-23,0.5848
2007-08-24,1.4618
2007-08-25,
2007-08-26,
2007-08-27,0.0491
2007-08-28,-3.5673
2007-08-29,3.9369
2007-08-30,0.2449
2007-08-31,1.6612
2007-09-01,
2007-09-02,
2007-09-03,
2007-09-04,0.753
2007-09-05,-2.25
2007-09-06,-0.8874
2007-09-07,-0.7461
2007-09-08,
2007-09-09,
2007-09-10,-1.7374
2007-09-11,0.306
2007-09-12,0.7797
2007-09-13,-1.5809
2007-09-14,0.0684
2007-09-15,
2007-09-16,
2007-09-17,-0.6318
2007-09-18,5.018
2007-09-19,0.3109
2007-09-20,-1.0277
2007-09-21,0.445
2007-09-22,
2007-09-23,
2007-09-24,-0.2626
2007-09-25,-1.1188
2007-09-26,-0.5491
2007-09-27,-4.534
2007-09-28,-2.5587
2007-09-29,
2007-09-30,
2007-10-01,-0.1799
2007-10-02,0.5946
2007-10-03,0.4657
2007-10-04,1.6937
2007-10-05,-0.1227
2007-10-06,
2007-10-07,
2007-10-08,0.6846
2007-10-09,-0.401
2007-10-10,-0.4376
2007-10-11,-0.0176
2007-10-12,0.7913
2007-10-13,
2007-10-14,
2007-10-15,-0.0523
2007-10-16,-0.2095
2007-10-17,0.2974
2007-10-18,-0.5406
2007-10-19,-0.754
2007-10-20,
2007-10-21,
2007-10-22,-0.6537
2007-10-23,0.4802
2007-10-24,-0.4425
2007-10-25,-0.48
2007-10-26,-1.4647999999999999
2007-10-27,
2007-10-28,
2007-10-29,-0.9427
2007-10-30,-2.1962
2007-10-31,-0.9731
2007-11-01,-2.4375999999999998
2007-11-02,3.7769
2007-11-03,
2007-11-04,
2007-11-05,-0.2053
2007-11-06,1.1221
2007-11-07,-3.6989
2007-11-08,-2.0741
2007-11-09,-2.0396
2007-11-10,
2007-11-11,
2007-11-12,-0.981
2007-11-13,2.0623
2007-11-14,1.9216
2007-11-15,-2.1574
2007-11-16,1.8474
2007-11-17,
2007-11-18,
2007-11-19,-3.8228999999999997
2007-11-20,1.7035
2007-11-21,-0.0997
2007-11-22,
2007-11-23,1.1377
2007-11-24,
2007-11-25,
2007-11-26,-2.388
2007-11-27,-1.8601
2007-11-28,2.9666
2007-11-29,1.0004
2007-11-30,0.9311
2007-12-01,
2007-12-02,
2007-12-03,-0.7851
2007-12-04,-3.2443
2007-12-05,1.9628
2007-12-06,0.5715
2007-12-07,-0.6057
2007-12-08,
2007-12-09,
2007-12-10,2.2344
2007-12-11,0.0199
2007-12-12,1.3508
2007-12-13,-0.7056
2007-12-14,-2.5464
2007-12-15,
2007-12-16,
2007-12-17,-3.4636
2007-12-18,1.112
2007-12-19,-0.0415
2007-12-20,0.955
2007-12-21,1.0487
2007-12-22,
2007-12-23,
2007-12-24,1.9536
2007-12-25,
2007-12-26,-0.5389
2007-12-27,-1.7861
2007-12-28,0.3678
2007-12-29,
2007-12-30,
2007-12-31,0.8347
2008-01-01,
2008-01-02,-1.5748
2008-01-03,-0.2462
2008-01-04,-1.7479
2008-01-05,
2008-01-06,
2008-01-07,3.2022
2008-01-08,-4.786
2008-01-09,-0.8733
2008-01-10,5.6725
2008-01-11,-3.9244
2008-01-12,
2008-01-13,
2008-01-14,-1.7354
2008-01-15,-1.3784
2008-01-16,1.4849999999999999
2008-01-17,-2.9266
2008-01-18,-1.9508
2008-01-19,
2008-01-20,
2008-01-21,
2008-01-22,-1.8766
2008-01-23,0.8295
2008-01-24,-0.1371
2008-01-25,-0.6178
2008-01-26,
2008-01-27,
2008-01-28,2.2105
2008-01-29,1.7121
2008-01-30,-0.9524
2008-01-31,1.297
2008-02-01,1.8322
2008-02-02,
2008-02-03,
2008-02-04,1.0405
2008-02-05,-3.9691
2008-02-06,-0.916
2008-02-07,-0.0902
2008-02-08,5.5518
2008-02-09,
2008-02-10,
2008-02-11,-1.1118
2008-02-12,0.0216
2008-02-13,4.3882
2008-02-14,-1.9259
2008-02-15,0.5701
2008-02-16,
2008-02-17,
2008-02-18,
2008-02-19,-4.409
2008-02-20,-1.0762
2008-02-21,-2.8641
2008-02-22,-0.8686
2008-02-23,
2008-02-24,
2008-02-25,2.0521
2008-02-26,-1.5364
2008-02-27,-1.5373999999999999
2008-02-28,0.303
2008-02-29,-2.5558
2008-03-01,
2008-03-02,
2008-03-03,0.0
2008-03-04,0.8584
2008-03-05,-0.4492
2008-03-06,-2.0482
2008-03-07,-0.4931
2008-03-08,
2008-03-09,
2008-03-10,-1.561
2008-03-11,2.1898
2008-03-12,-2.8325
2008-03-13,1.7744
2008-03-14,-1.6438000000000001
2008-03-15,
2008-03-16,
2008-03-17,0.2532
2008-03-18,1.9197
2008-03-19,-2.8005
2008-03-20,0.9944
2008-03-21,
2008-03-22,
2008-03-23,
2008-03-24,5.4532
2008-03-25,-2.8489
2008-03-26,-2.415
2008-03-27,-0.0758
2008-03-28,-1.6174
2008-03-29,
2008-03-30,
2008-03-31,3.0054
2008-04-01,1.4963
2008-04-02,-0.8845
2008-04-03,2.0327
2008-04-04,-0.2187
2008-04-05,
2008-04-06,
2008-04-07,-1.8505
2008-04-08,-0.769
2008-04-09,-0.9
2008-04-10,-1.3875
2008-04-11,-0.3581
2008-04-12,
2008-04-13,
2008-04-14,-0.0513
2008-04-15,-0.6422
2008-04-16,1.3444
2008-04-17,-1.1224
2008-04-18,0.516
2008-04-19,
2008-04-20,
2008-04-21,1.617
2008-04-22,-1.4903
2008-04-23,-0.2564
2008-04-24,0.3085
2008-04-25,1.0251
2008-04-26,
2008-04-27,
2008-04-28,0.0761
2008-04-29,0.5323
2008-04-30,4.8159
2008-05-01,3.6324
2008-05-02,2.2748
2008-05-03,
2008-05-04,
2008-05-05,-0.0681
2008-05-06,-1.3173
2008-05-07,0.8285
2008-05-08,-1.1413
2008-05-09,0.6465
2008-05-10,
2008-05-11,
2008-05-12,1.3765
2008-05-13,1.8104
2008-05-14,1.6893
2008-05-15,0.6557
2008-05-16,-0.6732
2008-05-17,
2008-05-18,
2008-05-19,0.1312
2008-05-20,-1.0917
2008-05-21,1.2362
2008-05-22,0.5233
2008-05-23,0.5423
2008-05-24,
2008-05-25,
2008-05-26,
2008-05-27,1.9417
2008-05-28,0.5503
2008-05-29,0.8209
2008-05-30,-1.2109
2008-05-31,
2008-06-01,
2008-06-02,0.6974
2008-06-03,-0.9864
2008-06-04,0.5723
2008-06-05,2.0811
2008-06-06,-1.1728
2008-06-07,
2008-06-08,
2008-06-09,-0.4662
2008-06-10,-0.8729
2008-06-11,-2.878
2008-06-12,-1.1499
2008-06-13,2.6398
2008-06-14,
2008-06-15,
2008-06-16,0.4141
2008-06-17,-0.4992
2008-06-18,-3.6431
2008-06-19,1.2225
2008-06-20,-0.3131
2008-06-21,
2008-06-22,
2008-06-23,0.3814
2008-06-24,3.4868
2008-06-25,-1.9654
2008-06-26,-1.4761
2008-06-27,1.5429
2008-06-28,
2008-06-29,
2008-06-30,4.096
2008-07-01,0.3173
2008-07-02,-4.302
2008-07-03,-3.7682
2008-07-04,
2008-07-05,
2008-07-06,
2008-07-07,-0.916
2008-07-08,2.3804
2008-07-09,-2.5056000000000003
2008-07-10,1.1114
2008-07-11,-0.3893
2008-07-12,
2008-07-13,
2008-07-14,-0.4828
2008-07-15,-0.7854
2008-07-16,1.6298
2008-07-17,-0.9851
2008-07-18,5.8306000000000004
2008-07-19,
2008-07-20,
2008-07-21,1.6616
2008-07-22,1.1183
2008-07-23,0.7444
2008-07-24,-2.1955
2008-07-25,-1.8131
2008-07-26,
2008-07-27,
2008-07-28,-1.297
2008-07-29,-0.5345
2008-07-30,2.1272
2008-07-31,0.3508
2008-08-01,-0.4151
2008-08-02,
2008-08-03,
2008-08-04,-1.6455
2008-08-05,3.1006
2008-08-06,2.4016
2008-08-07,-1.0564
2008-08-08,0.9609
2008-08-09,
2008-08-10,
2008-08-11,0.5922
2008-08-12,0.0631
2008-08-13,-1.1977
2008-08-14,0.9996
2008-08-15,3.8113
2008-08-16,
2008-08-17,
2008-08-18,-1.8053
2008-08-19,-1.2807
2008-08-20,-0.0418
2008-08-21,-0.0209
2008-08-22,1.5493999999999999
2008-08-23,
2008-08-24,
2008-08-25,-1.3608
2008-08-26,0.6689
2008-08-27,-1.4327
2008-08-28,0.3581
2008-08-29,-1.0076
2008-08-30,
2008-08-31,
2008-09-01,
2008-09-02,-0.0424
2008-09-03,2.8002000000000002
2008-09-04,-2.2904999999999998
2008-09-05,-2.8986
2008-09-06,
2008-09-07,
2008-09-08,3.7536
2008-09-09,-2.1494
2008-09-10,-0.435
2008-09-11,-1.6601
2008-09-12,0.2443
2008-09-13,
2008-09-14,
2008-09-15,-3.8334
2008-09-16,-1.1982
2008-09-17,-4.431
2008-09-18,6.8814
2008-09-19,0.4566
2008-09-20,
2008-09-21,
2008-09-22,-5.1591
2008-09-23,-0.8387
2008-09-24,1.6433
2008-09-25,1.8307
2008-09-26,0.3736
2008-09-27,
2008-09-28,
2008-09-29,-2.7448
2008-09-30,-3.0136
2008-10-01,-0.8631
2008-10-02,2.3881
2008-10-03,1.1419
2008-10-04,
2008-10-05,
2008-10-06,-6.774
2008-10-07,-5.4367
2008-10-08,-3.4332
2008-10-09,-6.6874
2008-10-10,-10.7953
2008-10-11,
2008-10-12,
2008-10-13,19.8305
2008-10-14,3.338
2008-10-15,-7.6376
2008-10-16,0.4742
2008-10-17,-2.0354
2008-10-18,
2008-10-19,
2008-10-20,5.0888
2008-10-21,-2.9226
2008-10-22,-5.608
2008-10-23,-2.5641
2008-10-24,-4.5571
2008-10-25,
2008-10-26,
2008-10-27,2.152
2008-10-28,5.1679
2008-10-29,-7.9812
2008-10-30,-5.3741
2008-10-31,7.8361
2008-11-01,
2008-11-02,
2008-11-03,9.6
2008-11-04,5.0487
2008-11-05,-5.443
2008-11-06,-7.5321
2008-11-07,4.9669
2008-11-08,
2008-11-09,
2008-11-10,-2.5237
2008-11-11,-4.7573
2008-11-12,-0.2379
2008-11-13,7.7997
2008-11-14,-4.7077
2008-11-15,
2008-11-16,
2008-11-17,3.0504
2008-11-18,0.3218
2008-11-19,-10.2309
2008-11-20,-10.468
2008-11-21,2.1947
2008-11-22,
2008-11-23,
2008-11-24,13.7446
2008-11-25,8.2733
2008-11-26,4.0266
2008-11-27,
2008-11-28,-0.5181
2008-11-29,
2008-11-30,
2008-12-01,-10.3554
2008-12-02,6.3225999999999996
2008-12-03,5.4966
2008-12-04,-6.6118
2008-12-05,3.4258
2008-12-06,
2008-12-07,
2008-12-08,1.9795
2008-12-09,-0.158
2008-12-10,2.8807
2008-12-11,-5.0462
2008-12-12,-3.046
2008-12-13,
2008-12-14,
2008-12-15,-4.6123
2008-12-16,9.4954
2008-12-17,1.12
2008-12-18,0.2532
2008-12-19,0.1578
2008-12-20,
2008-12-21,
2008-12-22,1.7019
2008-12-23,2.0452
2008-12-24,1.5184
2008-12-25,
2008-12-26,1.8845
2008-12-27,
2008-12-28,
2008-12-29,0.3523
2008-12-30,0.7022
2008-12-31,4.4741
2009-01-01,
2009-01-02,3.7542
2009-01-03,
2009-01-04,
2009-01-05,-0.6433
2009-01-06,0.4856
2009-01-07,-1.745
2009-01-08,3.7978
2009-01-09,-4.2379999999999995
2009-01-10,
2009-01-11,
2009-01-12,-3.1886
2009-01-13,1.1073
2009-01-14,-3.0329
2009-01-15,0.1158
2009-01-16,2.8638
2009-01-17,
2009-01-18,
2009-01-19,
2009-01-20,-2.6997
2009-01-21,5.2023
2009-01-22,-0.4945
2009-01-23,2.5953
2009-01-24,
2009-01-25,
2009-01-26,2.2874
2009-01-27,-0.2894
2009-01-28,-1.7149999999999999
2009-01-29,-3.8926
2009-01-30,-0.2235
2009-01-31,
2009-02-01,
2009-02-02,1.5957
2009-02-03,0.7991
2009-02-04,-1.5582
2009-02-05,-1.083
2009-02-06,3.425
2009-02-07,
2009-02-08,
2009-02-09,-0.7872
2009-02-10,-3.3379
2009-02-11,0.6227
2009-02-12,-0.5063
2009-02-13,0.6503
2009-02-14,
2009-02-15,
2009-02-16,
2009-02-17,-7.1629
2009-02-18,1.5431
2009-02-19,-0.5959
2009-02-20,3.8969
2009-02-21,
2009-02-22,
2009-02-23,-2.135
2009-02-24,4.4517
2009-02-25,0.7621
2009-02-26,-3.0252
2009-02-27,1.011
2009-02-28,
2009-03-01,
2009-03-02,-4.461
2009-03-03,-4.5495
2009-03-04,6.5538
2009-03-05,-1.1772
2009-03-06,-3.9309
2009-03-07,
2009-03-08,
2009-03-09,-2.4798999999999998
2009-03-10,7.8195
2009-03-11,-1.0613
2009-03-12,4.0524000000000004
2009-03-13,-1.2385
2009-03-14,
2009-03-15,
2009-03-16,0.0296
2009-03-17,5.0873
2009-03-18,0.9569
2009-03-19,-0.7527
2009-03-20,-0.1404
2009-03-21,
2009-03-22,
2009-03-23,3.1505
2009-03-24,0.3545
2009-03-25,1.7391
2009-03-26,1.6827
2009-03-27,-0.2627
2009-03-28,
2009-03-29,
2009-03-30,-3.3184
2009-03-31,3.1054
2009-04-01,1.2417
2009-04-02,-2.453
2009-04-03,0.4548
2009-04-04,
2009-04-05,
2009-04-06,1.4913
2009-04-07,-0.8397
2009-04-08,-4.181
2009-04-09,3.0102
2009-04-10,
2009-04-11,
2009-04-12,
2009-04-13,-2.1448
2009-04-14,-2.9041
2009-04-15,0.2822
2009-04-16,1.8852
2009-04-17,-0.6904
2009-04-18,
2009-04-19,
2009-04-20,-3.8932
2009-04-21,0.5787
2009-04-22,0.0575
2009-04-23,0.1438
2009-04-24,2.383
2009-04-25,
2009-04-26,
2009-04-27,-0.5328
2009-04-28,1.2123
2009-04-29,1.0306
2009-04-30,0.7996
2009-05-01,3.2549
2009-05-02,
2009-05-03,
2009-05-04,2.1457
2009-05-05,0.8039
2009-05-06,1.1834
2009-05-07,3.2545
2009-05-08,2.2162
2009-05-09,
2009-05-10,
2009-05-11,0.8673
2009-05-12,-0.6926
2009-05-13,0.3367
2009-05-14,-0.0959
2009-05-15,-1.9194
2009-05-16,
2009-05-17,
2009-05-18,2.7397
2009-05-19,-0.9762
2009-05-20,-0.0721
2009-05-21,-3.1761
2009-05-22,-0.7704
2009-05-23,
2009-05-24,
2009-05-25,
2009-05-26,4.0571
2009-05-27,-1.8291
2009-05-28,2.1574
2009-05-29,0.8399
2009-05-30,
2009-05-31,
2009-06-01,1.5231
2009-06-02,1.4768
2009-06-03,-2.3331
2009-06-04,2.8855
2009-06-05,-1.1724
2009-06-06,
2009-06-07,
2009-06-08,0.6746
2009-06-09,0.6007
2009-06-10,1.9062999999999999
2009-06-11,1.4424000000000001
2009-06-12,-1.0942
2009-06-13,
2009-06-14,
2009-06-15,0.0228
2009-06-16,-1.6651
2009-06-17,-0.1856
2009-06-18,0.7901
2009-06-19,-2.8361
2009-06-20,
2009-06-21,
2009-06-22,0.878
2009-06-23,0.9645
2009-06-24,0.233
2009-06-25,2.464
2009-06-26,-2.8358
2009-06-27,
2009-06-28,
2009-06-29,1.611
2009-06-30,-3.3548
